cell_id,assay_cell_type,doc_id,assay_organism,confidence_score,assay_type,assay_tax_id,assay_subcellular_fraction,relationship_type,tid,assay_strain,variant_id,assay_id,chembl_id,curated_by,assay_tissue,src_assay_id,bao_format,description,assay_category,tissue_id,assay_test_type,src_id
,,10543,,8,F,,,H,19640,,,139,CHEMBL615362,Autocuration,,,BAO_0000019,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,,,1
,,10543,,8,F,,,H,19640,,,140,CHEMBL615363,Expert,,,BAO_0000019,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,,,1
,,10543,,8,B,,,H,19640,,,141,CHEMBL615364,Autocuration,,,BAO_0000357,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,,,1
,,10543,,8,F,,,H,19640,,,142,CHEMBL615365,Expert,,,BAO_0000019,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,,,1
524.0,P338,11365,Mus musculus,1,F,10090.0,,N,80360,,,143,CHEMBL615366,Intermediate,,,BAO_0000219,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,,,,1
524.0,P338,11365,Mus musculus,1,F,10090.0,,N,80360,,,144,CHEMBL615367,Intermediate,,,BAO_0000219,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,,,,1
554.0,PBL,11803,Homo sapiens,1,F,9606.0,,N,80384,,,145,CHEMBL615368,Intermediate,,,BAO_0000219,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).,,,,1
,,11803,Ovis aries,0,F,9940.0,,U,22226,,,146,CHEMBL615369,Autocuration,,,BAO_0000019,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells,,,,1
,,11803,Ovis aries,0,F,9940.0,,U,22226,,,147,CHEMBL615370,Autocuration,,,BAO_0000019,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.,,,,1
,,12278,,8,B,,,H,191,,,148,CHEMBL615673,Autocuration,,,BAO_0000357,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C),,,,1
,,8249,Homo sapiens,0,F,9606.0,,U,22226,,,149,CHEMBL615674,Autocuration,,,BAO_0000019,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,,,,1
,,8249,Homo sapiens,0,F,9606.0,,U,22226,,,150,CHEMBL615675,Autocuration,,,BAO_0000019,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,,,,1
635.0,CCRF-CEM,8249,Homo sapiens,0,F,9606.0,,U,22226,,,151,CHEMBL615676,Autocuration,,,BAO_0000219,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,,,,1
635.0,CCRF-CEM,8249,Homo sapiens,0,F,9606.0,,U,22226,,,152,CHEMBL615677,Autocuration,,,BAO_0000219,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,,,,1
635.0,CCRF-CEM,8249,Homo sapiens,0,F,9606.0,,U,22226,,,153,CHEMBL615678,Autocuration,,,BAO_0000219,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,,,,1
635.0,CCRF-CEM,8249,Homo sapiens,0,F,9606.0,,U,22226,,,154,CHEMBL615679,Autocuration,,,BAO_0000219,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,,,,1
,,8249,Homo sapiens,0,F,9606.0,,U,22226,,,155,CHEMBL615680,Autocuration,,,BAO_0000019,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,,,,1
,,8249,Homo sapiens,0,F,9606.0,,U,22226,,,156,CHEMBL615681,Autocuration,,,BAO_0000019,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,,,,1
,,16992,,6,B,,,H,104290,,,157,CHEMBL857972,Autocuration,,,BAO_0000249,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,,,,1
,,10543,Streptococcus pyogenes,1,F,1314.0,,N,50264,,,158,CHEMBL857899,Intermediate,,,BAO_0000218,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,,,,1
,,17833,Human herpesvirus 3,1,F,10335.0,,N,50527,,,159,CHEMBL615371,Intermediate,,,BAO_0000218,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),,,,1
468.0,HEL,17290,vericilla zoster virus,1,F,10335.0,,N,50527,,,160,CHEMBL615372,Expert,,,BAO_0000218,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,,,,1
,,17290,vericilla zoster virus,1,F,10335.0,,N,50527,,,161,CHEMBL615373,Intermediate,,,BAO_0000218,Antiviral activity against 07/1 strain of VZV; ND: No data,,,,1
,,17290,vericilla zoster virus,1,F,10335.0,,N,50527,,,162,CHEMBL615374,Intermediate,,,BAO_0000218,Antiviral activity against 07/1 strain of VZV; ND=No data,,,,1
,,10932,escherichia cloac,1,F,561.0,,N,50145,,,163,CHEMBL615375,Intermediate,,,BAO_0000218,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",,,,1
,,9707,,0,B,,,U,22226,,,164,CHEMBL615376,Autocuration,,,BAO_0000019,Ratio of Ki at A2 to Ki at A1 receptors,,,,1
,,2346,Candida albicans,8,B,5476.0,,H,11143,,,165,CHEMBL615377,Expert,,,BAO_0000249,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",,,,1
,,2205,Candida glabrata CBS 138,8,B,284593.0,,H,18077,,,166,CHEMBL615378,Expert,,,BAO_0000357,"Inhibition of 1,3-beta-glucan synthase",,,,1
832.0,1-87 tumor cell line,11900,Homo sapiens,1,F,9606.0,,N,80609,,,167,CHEMBL615379,Intermediate,,,BAO_0000219,Inhibition of growth of 1-87 human tumor cell line,,,,1
,,14864,Rattus norvegicus,9,B,10116.0,,D,12166,,,168,CHEMBL615380,Expert,,,BAO_0000219,Inhibition of 1-lipoxygenase (LOX)in RBL cells,,,,1
,,16474,Glycine max,9,B,3847.0,,D,100171,,,169,CHEMBL615381,Autocuration,,,BAO_0000357,Inhibitory activity against soybean 1-lipoxygenase (SLO),,,,1
,,16474,Glycine max,9,B,3847.0,,D,100171,,,170,CHEMBL615382,Autocuration,,,BAO_0000357,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,,,,1
,,16474,Glycine max,9,B,3847.0,,D,100171,,,171,CHEMBL615383,Autocuration,,,BAO_0000357,% inhibition against soybean 1-lipoxygenase (SLO),,,,1
,,16474,Glycine max,9,B,3847.0,,D,100171,,,172,CHEMBL615384,Autocuration,,,BAO_0000357,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,,,,1
,,3094,Glycine max,9,B,3847.0,,D,100171,,,173,CHEMBL615385,Autocuration,,,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,,,,1
,,3094,Glycine max,9,B,3847.0,,D,100171,,,174,CHEMBL615386,Autocuration,,,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,,,,1
,,3094,Glycine max,9,B,3847.0,,D,100171,,,175,CHEMBL615387,Autocuration,,,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,,,,1
,,3094,Glycine max,9,B,3847.0,,D,100171,,,176,CHEMBL615388,Autocuration,,,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,,,,1
,,3094,Glycine max,9,B,3847.0,,D,100171,,,177,CHEMBL615214,Autocuration,,,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,,,,1
,,3094,Glycine max,9,B,3847.0,,D,100171,,,178,CHEMBL827087,Autocuration,,,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,,,,1
,,3094,Glycine max,9,B,3847.0,,D,100171,,,179,CHEMBL615215,Autocuration,,,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,,,,1
,,3094,Glycine max,9,B,3847.0,,D,100171,,,180,CHEMBL615216,Autocuration,,,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,,,,1
,,3094,Glycine max,9,B,3847.0,,D,100171,,,181,CHEMBL615217,Autocuration,,,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,,,,1
,,3094,Glycine max,9,B,3847.0,,D,100171,,,182,CHEMBL615218,Autocuration,,,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,,,,1
,,3094,Glycine max,9,B,3847.0,,D,100171,,,183,CHEMBL615219,Autocuration,,,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,,,,1
,,10413,Mus musculus,0,B,10090.0,,U,22226,,,184,CHEMBL615220,Autocuration,,,BAO_0000019,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,,,,1
294.0,C3H 10T1/2,16929,Mus musculus,1,F,10090.0,,N,80049,,,185,CHEMBL615221,Intermediate,,,BAO_0000219,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),,,,1
,,1229,,0,F,,,U,22226,,,186,CHEMBL615222,Intermediate,,,BAO_0000019,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,,,,1
,,16587,,8,B,,,H,11489,,,187,CHEMBL615223,Autocuration,,,BAO_0000357,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,,,1
,,16587,,8,B,,,H,11862,,,188,CHEMBL615224,Autocuration,,,BAO_0000357,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,,,1
,,16587,,8,B,,,H,11862,,,189,CHEMBL615225,Autocuration,,,BAO_0000357,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,,,,1
,,16587,,8,B,,,H,11489,,,190,CHEMBL615226,Autocuration,,,BAO_0000357,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,,,,1
,,16587,,8,B,,,H,11862,,,191,CHEMBL615227,Autocuration,,,BAO_0000357,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,,,,1
,,8058,Bos taurus,9,F,9913.0,,D,12347,,,192,CHEMBL615228,Expert,,,BAO_0000019,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,,,,1
,,9065,Rattus norvegicus,9,B,10116.0,,D,100120,,,193,CHEMBL615229,Expert,,,BAO_0000357,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,,,,1
,,8865,Rattus norvegicus,9,B,10116.0,,D,100120,,,194,CHEMBL615230,Expert,Adrenal gland,,BAO_0000357,Inhibition of 11 beta-hydroxylase from rat adrenal gland,,2369.0,,1
,,9066,Rattus norvegicus,9,B,10116.0,,D,100120,,,195,CHEMBL615231,Expert,,,BAO_0000357,Inhibition of rat adrenal 11-beta-hydroxylase,,,,1
,,8394,Rattus norvegicus,9,B,10116.0,,D,100120,,,196,CHEMBL884520,Expert,,,BAO_0000357,Inhibition of rat adrenal 11-beta-hydroxylase,,,,1
,,8394,Rattus norvegicus,9,B,10116.0,,D,100120,,,197,CHEMBL615232,Expert,,,BAO_0000357,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,,,,1
,,6431,,8,B,,,H,10328,,,198,CHEMBL615233,Autocuration,,,BAO_0000019,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,,,,1
,,6431,,8,B,,,H,11490,,,199,CHEMBL827088,Autocuration,,,BAO_0000357,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,,,1
,,6431,,8,B,,,H,11490,,,200,CHEMBL615234,Autocuration,,,BAO_0000357,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,,,1
,,9295,,8,F,,,H,11134,,,201,CHEMBL615235,Autocuration,,,BAO_0000019,Compound was tested for the percent of inhibition against 12-LO at 10 uM,,,,1
,,10193,,8,B,,,H,12052,,,202,CHEMBL615236,Autocuration,,,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,1
,,13622,,8,B,,,H,11134,,,203,CHEMBL615237,Autocuration,,,BAO_0000019,Compound was tested in vitro for inhibition of 12-LO human platelet,,,,1
,,12079,,8,F,,,H,11134,,,204,CHEMBL615238,Autocuration,,,BAO_0000019,Inhibitory concentration against human platelet 12-lipoxygenase,,,,1
,,13622,,8,B,,,H,11134,,,205,CHEMBL615239,Autocuration,,,BAO_0000019,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,,,,1
,,12079,Homo sapiens,9,F,9606.0,,D,11134,,,206,CHEMBL615240,Autocuration,,,BAO_0000019,Inhibitory concentration against human platelet 12-lipoxygenase,,,,1
,,13500,,8,B,,,H,11835,,,207,CHEMBL615241,Expert,,,BAO_0000019,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,,,,1
,,13723,,8,B,,,H,11601,,,208,CHEMBL615242,Expert,,,BAO_0000357,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,,,,1
,,16474,,8,B,,,H,11134,,,209,CHEMBL615243,Autocuration,,,BAO_0000019,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),,,,1
,,1630,,8,B,,,H,11134,,,210,CHEMBL615244,Autocuration,,,BAO_0000019,Inhibitory activity against human platelet 12-lipoxygenase,,,,1
,,167,,8,B,,,H,11134,,,211,CHEMBL615245,Autocuration,,,BAO_0000019,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,,,,1
,,16474,,8,B,,,H,11134,,,212,CHEMBL615246,Autocuration,,,BAO_0000019,% inhibition against human platelet 12-lipoxygenase (12-HLO),,,,1
,,167,,8,B,,,H,11134,,,213,CHEMBL615247,Autocuration,,,BAO_0000019,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,,,,1
,,16474,,8,B,,,H,11134,,,214,CHEMBL615248,Autocuration,,,BAO_0000019,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,,,,1
,,10091,,8,B,,,H,11601,,,215,CHEMBL615249,Autocuration,,,BAO_0000357,Inhibitory activity towards porcine 12-lipoxygenase,,,,1
,,11966,,8,B,,,H,11601,,,216,CHEMBL615250,Autocuration,,,BAO_0000357,Tested for inhibition against porcine 12-LO,,,,1
,,951,,8,B,,,H,12052,,,217,CHEMBL615251,Autocuration,,,BAO_0000019,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,,,,1
,,10997,,8,B,,,H,12052,,,218,CHEMBL615252,Autocuration,,,BAO_0000019,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,,,,1
,,10193,,8,B,,,H,12052,,,219,CHEMBL828340,Expert,,,BAO_0000019,In vitro inhibition of rat platelet 12-lipoxygenase,,,,1
,,10193,,8,B,,,H,12052,,,220,CHEMBL615253,Autocuration,,,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,1
,,10193,,8,B,,,H,12052,,,221,CHEMBL615254,Autocuration,,,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,,,,1
,,10193,,8,B,,,H,12052,,,222,CHEMBL615255,Autocuration,,,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,,,,1
,,10193,,8,B,,,H,12052,,,223,CHEMBL615256,Autocuration,,,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,1
,,10193,,8,B,,,H,12052,,,224,CHEMBL615257,Autocuration,,,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase,,,,1
,,11087,,8,B,,,H,12052,,,225,CHEMBL615258,Autocuration,,,BAO_0000019,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,,,,1
621.0,41M,15569,Homo sapiens,1,F,9606.0,,N,80007,,,226,CHEMBL615259,Intermediate,,,BAO_0000219,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,,,,1
621.0,41M,12989,Homo sapiens,1,F,9606.0,,N,80007,,,227,CHEMBL615260,Expert,,,BAO_0000219,In vitro antitumor activity against 41M cell line.,,,,1
621.0,41M,16745,Homo sapiens,1,F,9606.0,,N,80007,,,228,CHEMBL615261,Intermediate,,,BAO_0000219,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,,,,1
621.0,41M,15569,Homo sapiens,1,F,9606.0,,N,80007,,,229,CHEMBL615262,Intermediate,,,BAO_0000219,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,,,,1
621.0,41M,12989,Homo sapiens,1,F,9606.0,,N,80007,,,230,CHEMBL615263,Expert,,,BAO_0000219,In vitro antitumor activity against 41McisR cell line.,,,,1
621.0,41M,12989,Homo sapiens,1,F,9606.0,,N,80007,,,231,CHEMBL838393,Expert,,,BAO_0000219,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,,,,1
621.0,41M,16745,Homo sapiens,1,F,9606.0,,N,80007,,,232,CHEMBL615264,Intermediate,,,BAO_0000219,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,,,,1
,,6210,Homo sapiens,9,B,9606.0,,D,84,,,233,CHEMBL615265,Expert,,,BAO_0000357,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),,,,1
,,6210,Homo sapiens,9,B,9606.0,,D,68,,,234,CHEMBL615266,Expert,,,BAO_0000357,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,,,1
,,6226,,8,B,,,H,68,,,235,CHEMBL615267,Expert,,,BAO_0000357,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,,,1
,,17855,,8,B,,,H,10201,,,236,CHEMBL615268,Expert,,,BAO_0000357,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,,,,1
,,17855,,8,B,,,H,10201,,,237,CHEMBL615269,Expert,,,BAO_0000357,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,,,,1
,,17855,,8,B,,,H,10201,,,238,CHEMBL615270,Expert,,,BAO_0000357,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,,,,1
,,10413,,8,B,,,H,12220,,,239,CHEMBL615271,Autocuration,,,BAO_0000357,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,,,1
,,10413,Escherichia coli,8,B,562.0,,H,11303,,,240,CHEMBL615272,Autocuration,,,BAO_0000357,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,,,1
,,10413,Escherichia coli,8,B,562.0,,H,11303,,,241,CHEMBL615103,Autocuration,,,BAO_0000357,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,,,1
,,10413,Escherichia coli,8,B,562.0,,H,11303,,,242,CHEMBL615104,Autocuration,,,BAO_0000357,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",,,,1
,,10413,,8,B,,,H,12220,,,243,CHEMBL615105,Autocuration,,,BAO_0000357,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,,,1
,,10413,,8,B,,,H,12220,,,244,CHEMBL872866,Autocuration,,,BAO_0000357,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",,,,1
,,7587,Sus scrofa,8,B,9823.0,,H,11303,,,245,CHEMBL615106,Autocuration,,,BAO_0000357,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,,,1
,,7587,Sus scrofa,8,B,9823.0,,H,11303,,,246,CHEMBL615107,Autocuration,,,BAO_0000019,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",,,,1
,,7587,Sus scrofa,8,B,9823.0,,H,11303,,,247,CHEMBL615108,Autocuration,,,BAO_0000357,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",,,,1
,,7587,Sus scrofa,8,B,9823.0,,H,11303,,,248,CHEMBL615109,Autocuration,,,BAO_0000357,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",,,,1
