ss_sbclllr_frctn,ss_tst_tp,ss_tss,ss_cll_tp,ss_ctgr,cnfdnc_scr,vrnt_d,src_ss_d,rltnshp_tp,td,dc_d,src_d,ss_tx_d,ss_d,ss_strn,b_frmt,ss_rgnsm,tss_d,chmbl_d,ss_tp,cll_d,dscrptn,crtd_b
,,Liver,,,1,,,N,50597,10130,1,10116.0,7662,,BAO_0000218,Rattus norvegicus,2107.0,CHEMBL627031,A,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in liver; Expressed as percent dose/organ,Intermediate
,,Lung,,,1,,,N,50597,10130,1,10116.0,7663,,BAO_0000218,Rattus norvegicus,2048.0,CHEMBL627032,A,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,Intermediate
,,Muscle tissue,,,1,,,N,50597,10130,1,10116.0,7664,,BAO_0000218,Rattus norvegicus,2385.0,CHEMBL627033,A,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,Intermediate
,,,,,1,,,N,50597,10130,1,10116.0,7665,,BAO_0000218,Rattus norvegicus,,CHEMBL627034,A,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,Intermediate
,,Spleen,,,1,,,N,50597,10130,1,10116.0,7666,,BAO_0000218,Rattus norvegicus,2106.0,CHEMBL627035,A,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,Intermediate
,,Thyroid gland,,,1,,,N,50597,10130,1,10116.0,7667,,BAO_0000218,Rattus norvegicus,2046.0,CHEMBL627036,A,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,Intermediate
,,Blood,,,1,,,N,50597,10130,1,10116.0,7668,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL875340,A,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,Intermediate
,,Heart,,,1,,,N,50597,10130,1,10116.0,7669,,BAO_0000218,Rattus norvegicus,948.0,CHEMBL627037,A,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,Intermediate
,,Kidney,,,1,,,N,50597,10130,1,10116.0,7670,,BAO_0000218,Rattus norvegicus,2113.0,CHEMBL627038,A,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,Intermediate
,,Liver,,,1,,,N,50597,10130,1,10116.0,7671,,BAO_0000218,Rattus norvegicus,2107.0,CHEMBL627039,A,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,Intermediate
,,Muscle tissue,,,1,,,N,50597,10130,1,10116.0,7672,,BAO_0000218,Rattus norvegicus,2385.0,CHEMBL627040,A,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,Intermediate
,,Spleen,,,1,,,N,50597,10130,1,10116.0,7673,,BAO_0000218,Rattus norvegicus,2106.0,CHEMBL624663,A,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,Intermediate
,,Thyroid gland,,,1,,,N,50597,10130,1,10116.0,7674,,BAO_0000218,Rattus norvegicus,2046.0,CHEMBL625963,A,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,Intermediate
,,Brain,,,1,,,N,50597,10130,1,10116.0,7675,,BAO_0000218,Rattus norvegicus,955.0,CHEMBL876799,A,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,Intermediate
,,Lung,,,1,,,N,50597,10130,1,10116.0,7676,,BAO_0000218,Rattus norvegicus,2048.0,CHEMBL626133,A,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,Intermediate
,,,,,1,,,N,50597,10130,1,10116.0,7677,,BAO_0000218,Rattus norvegicus,,CHEMBL626134,A,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,Intermediate
,,,,,1,,,N,50597,6295,1,10116.0,7678,,BAO_0000218,Rattus norvegicus,,CHEMBL626135,A,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,Intermediate
,,,,,1,,,N,50597,6296,1,10116.0,7679,,BAO_0000218,Rattus norvegicus,,CHEMBL626136,A,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,Intermediate
,,,,,1,,,N,50597,6296,1,10116.0,7680,,BAO_0000218,Rattus norvegicus,,CHEMBL626137,A,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,Intermediate
,,,,,1,,,N,50597,6295,1,10116.0,7681,,BAO_0000218,Rattus norvegicus,,CHEMBL626138,A,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,Intermediate
,,,,,1,,,N,50597,6296,1,10116.0,7682,,BAO_0000218,Rattus norvegicus,,CHEMBL626139,A,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,Intermediate
,In vivo,,,,1,,,N,50597,17260,1,10116.0,7683,,BAO_0000218,Rattus norvegicus,,CHEMBL626140,A,,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,Intermediate
,In vivo,,,,1,,,N,50597,17260,1,10116.0,7684,,BAO_0000218,Rattus norvegicus,,CHEMBL626141,A,,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,Intermediate
,,,,,1,,,N,50597,17686,1,10116.0,7685,,BAO_0000218,Rattus norvegicus,,CHEMBL626142,A,,C24h in rat p.o. at 20 mg/kg concentration,Intermediate
,In vivo,Muscle tissue,,,1,,,N,50597,9866,1,10116.0,7686,,BAO_0000218,Rattus norvegicus,2385.0,CHEMBL627930,A,,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,Intermediate
,In vivo,Muscle tissue,,,1,,,N,50597,9866,1,10116.0,7687,,BAO_0000218,Rattus norvegicus,2385.0,CHEMBL627931,A,,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,Intermediate
,In vivo,Muscle tissue,,,1,,,N,50597,9866,1,10116.0,7688,,BAO_0000218,Rattus norvegicus,2385.0,CHEMBL627932,A,,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,Intermediate
,In vivo,Spleen,,,1,,,N,50597,9866,1,10116.0,7689,,BAO_0000218,Rattus norvegicus,2106.0,CHEMBL627933,A,,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,Intermediate
,In vivo,Spleen,,,1,,,N,50597,9866,1,10116.0,7690,,BAO_0000218,Rattus norvegicus,2106.0,CHEMBL627934,A,,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,Intermediate
,In vivo,Spleen,,,1,,,N,50597,9866,1,10116.0,7691,,BAO_0000218,Rattus norvegicus,2106.0,CHEMBL627935,A,,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7692,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL627936,A,,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7693,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL627937,A,,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7694,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL627938,A,,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7695,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL627939,A,,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7696,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL627940,A,,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7697,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL627941,A,,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7698,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL876800,A,,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7699,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL627942,A,,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7700,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL627943,A,,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7701,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL627944,A,,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7702,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL627945,A,,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7703,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL628584,A,,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7704,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL628585,A,,Biodistribution in rat blood in the presence of GdDTPA at 15 min,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7705,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL628586,A,,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7706,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL628587,A,,Biodistribution in rat blood in the presence of GdDTPA at 30 min,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7707,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL628588,A,,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7708,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL628589,A,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7709,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL625304,A,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7710,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL625305,A,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7711,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL625306,A,,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7712,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL625307,A,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7713,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL625308,A,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7714,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL627740,A,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7715,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL627741,A,,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7716,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL627742,A,,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7717,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL627743,A,,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,Intermediate
,In vivo,Blood,,,1,,,N,50597,9866,1,10116.0,7718,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL627744,A,,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7719,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL627745,A,,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7720,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL627746,A,,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7721,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL627747,A,,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7722,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL876810,A,,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7723,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL627748,A,,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7724,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL627749,A,,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7725,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL627750,A,,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7726,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618728,A,,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7727,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618729,A,,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7728,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618730,A,,Biodistribution in rat bone in the presence of GdDTPA at 15 min,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7729,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618731,A,,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7730,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618732,A,,Biodistribution in rat bone in the presence of GdDTPA at 30 min,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7731,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618733,A,,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7732,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618734,A,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7733,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618735,A,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7734,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL876602,A,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7735,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618736,A,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7736,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618737,A,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7737,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618738,A,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7738,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618739,A,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7739,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618740,A,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7740,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618741,A,,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7741,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618742,A,,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,Intermediate
,In vivo,Bone,,,1,,,N,50597,9866,1,10116.0,7742,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL618743,A,,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,Intermediate
,In vivo,Plasma,,,1,,,N,50597,17752,1,10116.0,7743,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL618744,A,,Half-life from rat plasma at a single oral dose of 25 mg/kg,Intermediate
,,,,,1,,,N,50597,5610,1,10116.0,7744,,BAO_0000218,Rattus norvegicus,,CHEMBL618745,A,,Half-life in male rat,Intermediate
,In vivo,,,,1,,,N,50597,5939,1,10116.0,7745,,BAO_0000218,Rattus norvegicus,,CHEMBL620479,A,,Half-life in rat after peroral administration at 10 mg/kg concentration,Intermediate
,In vivo,,,,1,,,N,50597,5939,1,10116.0,7746,,BAO_0000218,Rattus norvegicus,,CHEMBL620480,A,,Half-life in rat after peroral administration at 5 mg/kg concentration,Intermediate
,In vivo,,,,1,,,N,50597,17771,1,10116.0,7747,,BAO_0000218,Rattus norvegicus,,CHEMBL620481,A,,Half-life in rat at a dose of 3 mg/kg,Intermediate
,,,,,1,,,N,50597,1974,1,10116.0,7748,,BAO_0000218,Rattus norvegicus,,CHEMBL620482,A,,Half-life was evaluated in rats,Intermediate
,,,,,1,,,N,50597,4239,1,10116.0,7749,,BAO_0000218,Rattus norvegicus,,CHEMBL876603,A,,Half-life was measured in rat,Intermediate
,In vivo,,,,1,,,N,50597,6681,1,10116.0,7750,,BAO_0000218,Rattus norvegicus,,CHEMBL620483,A,,Half-life period for the compound was determined in rats at 50 mg/kg dose,Intermediate
,In vivo,,,,1,,,N,50597,17752,1,10116.0,7751,,BAO_0000218,Rattus norvegicus,,CHEMBL620484,A,,Half-life period in rats after intravenous administration at 5 mg/kg,Intermediate
,In vivo,,,,1,,,N,50597,6046,1,10116.0,7752,,BAO_0000218,Rattus norvegicus,,CHEMBL620485,A,,Half-life period in rat at 10 mg/kg,Intermediate
,In vivo,,,,1,,,N,50597,6685,1,10116.0,7753,,BAO_0000218,Rattus norvegicus,,CHEMBL620486,A,,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",Intermediate
,In vivo,,,,1,,,N,50597,6685,1,10116.0,7754,,BAO_0000218,Rattus norvegicus,,CHEMBL620487,A,,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",Intermediate
,In vivo,,,,1,,,N,50597,6685,1,10116.0,7755,,BAO_0000218,Rattus norvegicus,,CHEMBL620488,A,,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",Intermediate
,In vivo,,,,1,,,N,50597,4727,1,10116.0,7756,,BAO_0000218,Rattus norvegicus,,CHEMBL620489,A,,Half-life time in rat the dose of 2 mg/kg,Intermediate
,In vivo,,,,1,,,N,50597,1088,1,10116.0,7757,,BAO_0000218,Rattus norvegicus,,CHEMBL620490,A,,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,Intermediate
,In vivo,,,,1,,,N,50597,5610,1,10116.0,7758,,BAO_0000218,Rattus norvegicus,,CHEMBL620491,A,,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,Intermediate
,In vivo,Plasma,,,1,,,N,50597,3032,1,10116.0,7759,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL876604,A,,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",Intermediate
,In vivo,,,,1,,,N,50597,5199,1,10116.0,7760,,BAO_0000218,Rattus norvegicus,,CHEMBL620492,A,,Oral half life was determined,Intermediate
,In vivo,,,,1,,,N,50597,14941,1,10116.0,7761,,BAO_0000218,Rattus norvegicus,,CHEMBL620493,A,,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",Intermediate
,In vivo,,,,1,,,N,50597,4408,1,10116.0,7762,,BAO_0000218,Rattus norvegicus,,CHEMBL620494,A,,Pharmacokinetic property (t1/2) in rat,Intermediate
,,Plasma,,,1,,,N,50597,2552,1,10116.0,7763,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL620495,A,,Plasma elimination half-life was determined,Intermediate
,In vivo,Plasma,,,1,,,N,50597,5199,1,10116.0,7764,,BAO_0000218,Rattus norvegicus,1969.0,CHEMBL620496,A,,Plasma elimination half-life was determined in female Sprague-Dawley rats following intravenous (iv) administration of drug (1 mg/kg).,Intermediate
