assays_ss_d,assays_tss_d,assays_ss_cll_tp,assays_ss_tss,assays_ss_rgnsm,assays_src_ss_d,assays_ss_tp,assays_ss_sbclllr_frctn,assays_cll_d,assays_rltnshp_tp,assays_dc_d,assays_b_frmt,assays_chmbl_d,assays_td,assays_ss_ctgr,assays_crtd_b,assays_ss_strn,assays_cnfdnc_scr,assays_src_d,assays_vrnt_d
7743,1969.0,,Plasma,Rattus norvegicus,,A,,,N,17752,BAO_0000218,CHEMBL618744,50597,,Intermediate,,1,1,
7744,,,,Rattus norvegicus,,A,,,N,5610,BAO_0000218,CHEMBL618745,50597,,Intermediate,,1,1,
7745,,,,Rattus norvegicus,,A,,,N,5939,BAO_0000218,CHEMBL620479,50597,,Intermediate,,1,1,
7746,,,,Rattus norvegicus,,A,,,N,5939,BAO_0000218,CHEMBL620480,50597,,Intermediate,,1,1,
7747,,,,Rattus norvegicus,,A,,,N,17771,BAO_0000218,CHEMBL620481,50597,,Intermediate,,1,1,
7748,,,,Rattus norvegicus,,A,,,N,1974,BAO_0000218,CHEMBL620482,50597,,Intermediate,,1,1,
7749,,,,Rattus norvegicus,,A,,,N,4239,BAO_0000218,CHEMBL876603,50597,,Intermediate,,1,1,
7750,,,,Rattus norvegicus,,A,,,N,6681,BAO_0000218,CHEMBL620483,50597,,Intermediate,,1,1,
7751,,,,Rattus norvegicus,,A,,,N,17752,BAO_0000218,CHEMBL620484,50597,,Intermediate,,1,1,
7752,,,,Rattus norvegicus,,A,,,N,6046,BAO_0000218,CHEMBL620485,50597,,Intermediate,,1,1,
7753,,,,Rattus norvegicus,,A,,,N,6685,BAO_0000218,CHEMBL620486,50597,,Intermediate,,1,1,
7754,,,,Rattus norvegicus,,A,,,N,6685,BAO_0000218,CHEMBL620487,50597,,Intermediate,,1,1,
7755,,,,Rattus norvegicus,,A,,,N,6685,BAO_0000218,CHEMBL620488,50597,,Intermediate,,1,1,
7756,,,,Rattus norvegicus,,A,,,N,4727,BAO_0000218,CHEMBL620489,50597,,Intermediate,,1,1,
7757,,,,Rattus norvegicus,,A,,,N,1088,BAO_0000218,CHEMBL620490,50597,,Intermediate,,1,1,
7758,,,,Rattus norvegicus,,A,,,N,5610,BAO_0000218,CHEMBL620491,50597,,Intermediate,,1,1,
7759,1969.0,,Plasma,Rattus norvegicus,,A,,,N,3032,BAO_0000218,CHEMBL876604,50597,,Intermediate,,1,1,
7760,,,,Rattus norvegicus,,A,,,N,5199,BAO_0000218,CHEMBL620492,50597,,Intermediate,,1,1,
7761,,,,Rattus norvegicus,,A,,,N,14941,BAO_0000218,CHEMBL620493,50597,,Intermediate,,1,1,
7762,,,,Rattus norvegicus,,A,,,N,4408,BAO_0000218,CHEMBL620494,50597,,Intermediate,,1,1,
7763,1969.0,,Plasma,Rattus norvegicus,,A,,,N,2552,BAO_0000218,CHEMBL620495,50597,,Intermediate,,1,1,
7764,1969.0,,Plasma,Rattus norvegicus,,A,,,N,5199,BAO_0000218,CHEMBL620496,50597,,Intermediate,,1,1,
7765,1969.0,,Plasma,Rattus norvegicus,,A,,,N,15662,BAO_0000218,CHEMBL620497,50597,,Intermediate,,1,1,
7766,1969.0,,Plasma,Rattus norvegicus,,A,,,N,1465,BAO_0000218,CHEMBL620498,50597,,Intermediate,,1,1,
7767,1969.0,,Plasma,Rattus norvegicus,,A,,,N,1446,BAO_0000218,CHEMBL620499,50597,,Intermediate,,1,1,
7768,1969.0,,Plasma,Rattus norvegicus,,A,,,N,6824,BAO_0000218,CHEMBL620500,50597,,Intermediate,,1,1,
7769,1969.0,,Plasma,Rattus norvegicus,,A,,,N,17533,BAO_0000218,CHEMBL873809,50597,,Intermediate,,1,1,
7770,,,,Rattus norvegicus,,A,,,N,5979,BAO_0000218,CHEMBL620501,50597,,Intermediate,,1,1,
7771,,,,Rattus norvegicus,,A,,,N,4689,BAO_0000218,CHEMBL620502,50597,,Intermediate,,1,1,
7772,,,,Rattus norvegicus,,A,,,N,4689,BAO_0000218,CHEMBL620503,50597,,Intermediate,,1,1,
7773,,,,Rattus norvegicus,,A,,,N,2463,BAO_0000218,CHEMBL620504,50597,,Intermediate,,1,1,
7774,,,,Rattus norvegicus,,A,,,N,4883,BAO_0000218,CHEMBL876605,50597,,Intermediate,,1,1,
7775,,,,Rattus norvegicus,,A,,,N,4883,BAO_0000218,CHEMBL620505,50597,,Intermediate,,1,1,
7776,1969.0,,Plasma,Rattus norvegicus,,A,,,N,15662,BAO_0000218,CHEMBL873811,50597,,Intermediate,,1,1,
7777,,,,Rattus norvegicus,,A,,,N,3598,BAO_0000218,CHEMBL624016,50597,,Expert,,1,1,
7778,,,,Rattus norvegicus,,A,,,N,4576,BAO_0000218,CHEMBL624017,50597,,Intermediate,,1,1,
7779,,,,Rattus norvegicus,,A,,,N,4576,BAO_0000218,CHEMBL624018,50597,,Intermediate,,1,1,
7780,,,,Rattus norvegicus,,A,,,N,4576,BAO_0000218,CHEMBL624019,50597,,Intermediate,,1,1,
7781,955.0,,Brain,Rattus norvegicus,,A,,,N,4910,BAO_0000218,CHEMBL624020,50597,,Intermediate,,1,1,
7782,,,,Rattus norvegicus,,A,,,N,4891,BAO_0000218,CHEMBL624201,50597,,Intermediate,,1,1,
7783,,,,Rattus norvegicus,,A,,,N,429,BAO_0000218,CHEMBL872528,50597,,Intermediate,,1,1,
7784,,,,Rattus norvegicus,,A,,,N,5974,BAO_0000218,CHEMBL624202,50597,,Intermediate,,1,1,
7785,,,,Rattus norvegicus,,A,,,N,5974,BAO_0000218,CHEMBL624203,50597,,Intermediate,,1,1,
7786,,,,Rattus norvegicus,,A,,,N,5974,BAO_0000218,CHEMBL624350,50597,,Intermediate,,1,1,
7787,,,,Rattus norvegicus,,A,,,N,5974,BAO_0000218,CHEMBL621320,50597,,Intermediate,,1,1,
7788,,,,Rattus norvegicus,,A,,,N,17582,BAO_0000218,CHEMBL621321,50597,,Intermediate,,1,1,
7789,,,,Rattus norvegicus,,A,,,N,4026,BAO_0000218,CHEMBL621322,50597,,Intermediate,,1,1,
7790,,,,Rattus norvegicus,,A,,,N,4890,BAO_0000218,CHEMBL621323,50597,,Intermediate,,1,1,
7791,,,,Rattus norvegicus,,A,,,N,6571,BAO_0000218,CHEMBL621324,50597,,Intermediate,,1,1,
7792,,,,Rattus norvegicus,,A,,,N,4727,BAO_0000218,CHEMBL621325,50597,,Intermediate,,1,1,
7793,1969.0,,Plasma,Rattus norvegicus,,A,,,N,17651,BAO_0000218,CHEMBL875837,50597,,Intermediate,,1,1,
7794,1969.0,,Plasma,Rattus norvegicus,,A,,,N,17651,BAO_0000218,CHEMBL621326,50597,,Intermediate,,1,1,
7795,,,,Rattus norvegicus,,A,,,N,14465,BAO_0000218,CHEMBL621327,50597,,Intermediate,,1,1,
7796,,,,Rattus norvegicus,,A,,,N,14941,BAO_0000218,CHEMBL621328,50597,,Intermediate,,1,1,
7797,,,,Rattus norvegicus,,A,,,N,5960,BAO_0000218,CHEMBL621329,50597,,Intermediate,,1,1,
7798,,,,Rattus norvegicus,,A,,,N,5022,BAO_0000218,CHEMBL621330,50597,,Intermediate,,1,1,
7799,,,,Rattus norvegicus,,A,,,N,4408,BAO_0000218,CHEMBL621331,50597,,Intermediate,,1,1,
7800,,,,Rattus norvegicus,,A,,,N,5983,BAO_0000218,CHEMBL621332,50597,,Intermediate,,1,1,
7801,,,,Rattus norvegicus,,A,,,N,4689,BAO_0000218,CHEMBL621333,50597,,Intermediate,,1,1,
7802,,,,Rattus norvegicus,,A,,,N,2792,BAO_0000218,CHEMBL621334,50597,,Intermediate,,1,1,
7803,,,,Mus musculus,,A,,,N,15011,BAO_0000218,CHEMBL621335,50594,,Intermediate,,1,1,
7804,,,,Canis lupus familiaris,,A,,,N,14180,BAO_0000218,CHEMBL621336,50588,,Intermediate,,1,1,
7805,,,,Rattus norvegicus,,A,,,N,14180,BAO_0000218,CHEMBL621337,50597,,Intermediate,,1,1,
7806,,,,Canis lupus familiaris,,A,,,N,14599,BAO_0000218,CHEMBL621338,50588,,Intermediate,,1,1,
7807,,,,Canis lupus familiaris,,A,,,N,14599,BAO_0000218,CHEMBL875838,50588,,Intermediate,,1,1,
7808,,,,Canis lupus familiaris,,A,,,N,14599,BAO_0000218,CHEMBL621339,50588,,Intermediate,,1,1,
7809,,,,Canis lupus familiaris,,A,,,N,14599,BAO_0000218,CHEMBL621340,50588,,Intermediate,,1,1,
7810,,,,,,A,,,U,15675,BAO_0000218,CHEMBL621341,22224,,Autocuration,,0,1,
7811,,,,,,A,,,U,12706,BAO_0000019,CHEMBL621342,22224,,Autocuration,,0,1,
7812,,,,,,A,,,U,12706,BAO_0000019,CHEMBL621343,22224,,Autocuration,,0,1,
7813,,,,Mus musculus,,A,,,N,9750,BAO_0000218,CHEMBL621344,50594,,Intermediate,,1,1,
7814,,,,Mus musculus,,A,,,N,9750,BAO_0000218,CHEMBL621345,50594,,Intermediate,,1,1,
7815,,,,,,A,,,U,14691,BAO_0000019,CHEMBL621346,22224,,Autocuration,,0,1,
7816,,,,,,A,,,U,14691,BAO_0000218,CHEMBL621347,22224,,Autocuration,,0,1,
7817,,,,Canis lupus familiaris,,A,,,N,14691,BAO_0000218,CHEMBL621348,50588,,Intermediate,,1,1,
7818,178.0,,Blood,,,A,,,U,2939,BAO_0000019,CHEMBL621349,22224,,Autocuration,,0,1,
7819,178.0,,Blood,,,A,,,U,2939,BAO_0000019,CHEMBL621350,22224,,Autocuration,,0,1,
7820,178.0,,Blood,,,A,,,U,2939,BAO_0000019,CHEMBL875839,22224,,Autocuration,,0,1,
7821,178.0,,Blood,,,A,,,U,2939,BAO_0000019,CHEMBL620211,22224,,Autocuration,,0,1,
7822,178.0,,Blood,,,A,,,U,2939,BAO_0000019,CHEMBL620212,22224,,Autocuration,,0,1,
7823,178.0,,Blood,,,A,,,U,2939,BAO_0000019,CHEMBL620213,22224,,Autocuration,,0,1,
7824,1969.0,,Plasma,Macaca mulatta,,A,,,N,9552,BAO_0000218,CHEMBL620214,50797,,Intermediate,,1,1,
7825,1969.0,,Plasma,Macaca mulatta,,A,,,N,9552,BAO_0000218,CHEMBL620215,50797,,Intermediate,,1,1,
7826,1969.0,,Plasma,Macaca mulatta,,A,,,N,9552,BAO_0000218,CHEMBL620216,50797,,Intermediate,,1,1,
7827,1969.0,,Plasma,Canis lupus familiaris,,A,,,N,9552,BAO_0000218,CHEMBL620888,50588,,Intermediate,,1,1,
7828,1969.0,,Plasma,Canis lupus familiaris,,A,,,N,9552,BAO_0000218,CHEMBL620889,50588,,Intermediate,,1,1,
7829,1969.0,,Plasma,,,A,,,U,9552,BAO_0000019,CHEMBL620890,22224,,Autocuration,,0,1,
7830,1969.0,,Plasma,Rattus norvegicus,,A,,,N,11911,BAO_0000218,CHEMBL620891,50597,,Intermediate,,1,1,
7831,,,,,,A,,,U,16618,BAO_0000019,CHEMBL620892,22224,,Autocuration,,0,1,
7832,,,,Mus musculus,,A,,,N,14387,BAO_0000218,CHEMBL621079,50594,,Intermediate,,1,1,
7833,,,,Mus musculus,,A,,,N,14387,BAO_0000218,CHEMBL621080,50594,,Intermediate,,1,1,
7834,,,,Canis lupus familiaris,,A,,,N,12836,BAO_0000218,CHEMBL621081,50588,,Intermediate,,1,1,
7835,,,,Cricetinae,,A,,,N,12836,BAO_0000218,CHEMBL621082,100712,,Intermediate,,1,1,
7836,,,,Rattus norvegicus,,A,,,N,12836,BAO_0000218,CHEMBL621083,50597,,Intermediate,,1,1,
7837,,,,Canis lupus familiaris,,A,,,N,14339,BAO_0000218,CHEMBL621084,50588,,Intermediate,,1,1,
7838,,,,Canis lupus familiaris,,A,,,N,14339,BAO_0000218,CHEMBL621085,50588,,Intermediate,,1,1,
7839,,,,Canis lupus familiaris,,A,,,N,14339,BAO_0000218,CHEMBL621086,50588,,Intermediate,,1,1,
7840,,,,Canis lupus familiaris,,A,,,N,10524,BAO_0000218,CHEMBL621087,50588,,Intermediate,,1,1,
7841,,,,Canis lupus familiaris,,A,,,N,9994,BAO_0000218,CHEMBL622607,50588,,Intermediate,,1,1,
7842,,,,Canis lupus familiaris,,A,,,N,11325,BAO_0000218,CHEMBL622608,50588,,Intermediate,,1,1,
7843,,,,,,A,,,U,12536,BAO_0000019,CHEMBL624481,22224,,Autocuration,,0,1,
7844,,,,,,A,,,U,12536,BAO_0000019,CHEMBL624482,22224,,Autocuration,,0,1,
7845,,,,,,A,,,U,12536,BAO_0000019,CHEMBL624483,22224,,Autocuration,,0,1,
7846,,,,,,A,,,U,12536,BAO_0000019,CHEMBL624484,22224,,Autocuration,,0,1,
7847,,,,,,A,,,U,12536,BAO_0000019,CHEMBL624485,22224,,Autocuration,,0,1,
7848,,,,Rattus norvegicus,,A,,,N,15556,BAO_0000218,CHEMBL624486,50597,,Intermediate,,1,1,
7849,,,,,,A,,,U,2809,BAO_0000019,CHEMBL624487,22224,,Autocuration,,0,1,
7850,,,,,,A,,,U,9511,BAO_0000019,CHEMBL624488,22224,,Autocuration,,0,1,
7851,,,,Rattus norvegicus,,A,,,N,12818,BAO_0000218,CHEMBL624489,50597,,Intermediate,,1,1,
7852,,,,Rattus norvegicus,,A,,,N,12818,BAO_0000218,CHEMBL625184,50597,,Intermediate,,1,1,
7853,,,,,,A,,,U,15118,BAO_0000019,CHEMBL625185,22224,,Autocuration,,0,1,
7854,,,,,,A,,,U,15118,BAO_0000019,CHEMBL875954,22224,,Autocuration,,0,1,
7855,,,,,,A,,,U,15118,BAO_0000019,CHEMBL625186,22224,,Autocuration,,0,1,
7856,,,,,,A,,,U,15118,BAO_0000019,CHEMBL625187,22224,,Autocuration,,0,1,
7857,,,,,,A,,,U,2632,BAO_0000019,CHEMBL625188,22224,,Autocuration,,0,1,
7858,,,,Canis lupus familiaris,,A,,,N,14346,BAO_0000218,CHEMBL625189,50588,,Intermediate,,1,1,
7859,,,,Canis lupus familiaris,,A,,,N,14346,BAO_0000218,CHEMBL625190,50588,,Intermediate,,1,1,
7860,,,,Rattus norvegicus,,A,,,N,14346,BAO_0000218,CHEMBL621733,50597,,Intermediate,,1,1,
7861,,,,Rattus norvegicus,,A,,,N,14346,BAO_0000218,CHEMBL621734,50597,,Intermediate,,1,1,
7862,,,,Rattus norvegicus,,A,,,N,11149,BAO_0000218,CHEMBL621735,50597,,Intermediate,,1,1,
7863,1969.0,,Plasma,Rattus norvegicus,,A,,,N,17796,BAO_0000218,CHEMBL621736,50597,,Intermediate,,1,1,
7864,1969.0,,Plasma,Rattus norvegicus,,A,,,N,5247,BAO_0000218,CHEMBL621737,50597,,Intermediate,,1,1,
7865,,,,Rattus norvegicus,,A,,,N,4727,BAO_0000218,CHEMBL621738,50597,,Intermediate,,1,1,
7866,,,,Rattus norvegicus,,A,,,N,5654,BAO_0000218,CHEMBL622806,50597,,Intermediate,,1,1,
7867,,,,Rattus norvegicus,,A,,,N,5654,BAO_0000218,CHEMBL623519,50597,,Intermediate,,1,1,
7868,,,,Rattus norvegicus,,A,,,N,17260,BAO_0000218,CHEMBL623520,50597,,Intermediate,,1,1,
7869,,,,Rattus norvegicus,,A,,,N,17065,BAO_0000218,CHEMBL623521,50597,,Intermediate,,1,1,
7870,,,,Rattus norvegicus,,A,,,N,17671,BAO_0000218,CHEMBL623522,50597,,Intermediate,,1,1,
7871,,,,Rattus norvegicus,,A,,,N,6672,BAO_0000218,CHEMBL623523,50597,,Intermediate,,1,1,
7872,,,,Rattus norvegicus,,A,,,N,6673,BAO_0000218,CHEMBL623690,50597,,Intermediate,,1,1,
7873,,,,Rattus norvegicus,,A,,,N,5978,BAO_0000218,CHEMBL623691,50597,,Intermediate,,1,1,
7874,,,,Rattus norvegicus,,A,,,N,5978,BAO_0000218,CHEMBL623692,50597,,Intermediate,,1,1,
7875,,,,Rattus norvegicus,,A,,,N,5978,BAO_0000218,CHEMBL623693,50597,,Intermediate,,1,1,
7876,,,,Rattus norvegicus,,A,,,N,5978,BAO_0000218,CHEMBL623694,50597,,Intermediate,,1,1,
7877,,,,Rattus norvegicus,,A,,,N,4413,BAO_0000218,CHEMBL623695,50597,,Intermediate,,1,1,
7878,,,,Rattus norvegicus,,A,,,N,2661,BAO_0000218,CHEMBL623696,50597,,Intermediate,,1,1,
7879,,,,Rattus norvegicus,,A,,,N,2661,BAO_0000218,CHEMBL623697,50597,,Intermediate,,1,1,
7880,1969.0,,Plasma,Macaca mulatta,,A,,,U,5005,BAO_0000218,CHEMBL623698,22224,,Intermediate,,0,1,
7881,1969.0,,Plasma,Rattus norvegicus,,A,,,U,5005,BAO_0000218,CHEMBL623699,22224,,Intermediate,,0,1,
7882,,,,Rattus norvegicus,,A,,,N,15765,BAO_0000218,CHEMBL623700,50597,,Intermediate,,1,1,
7883,,,,Rattus norvegicus,,A,,,N,3747,BAO_0000218,CHEMBL623701,50597,,Intermediate,,1,1,
7884,1969.0,,Plasma,Rattus norvegicus,,A,,,N,16366,BAO_0000218,CHEMBL623702,50597,,Intermediate,,1,1,
7885,,,,Rattus norvegicus,,A,,,N,4199,BAO_0000218,CHEMBL623703,50597,,Intermediate,,1,1,
7886,,,,Rattus norvegicus,,A,,,N,17267,BAO_0000218,CHEMBL623704,50597,,Intermediate,,1,1,
7887,,,,Rattus norvegicus,,A,,,N,6535,BAO_0000218,CHEMBL623705,50597,,Intermediate,,1,1,
7888,,,,Rattus norvegicus,,A,,,N,6535,BAO_0000218,CHEMBL623706,50597,,Intermediate,,1,1,
7889,,,,Rattus norvegicus,,A,,,N,5041,BAO_0000218,CHEMBL623707,50597,,Intermediate,,1,1,
7890,,,,Rattus norvegicus,,A,,,N,5960,BAO_0000218,CHEMBL623708,50597,,Intermediate,,1,1,
7891,,,,Rattus norvegicus,,A,,,N,5937,BAO_0000218,CHEMBL623709,50597,,Intermediate,,1,1,
7892,,,,Rattus norvegicus,,A,,,N,5871,BAO_0000218,CHEMBL623710,50597,,Intermediate,,1,1,
7893,,,,Rattus norvegicus,,A,,,N,5874,BAO_0000218,CHEMBL623711,50597,,Intermediate,,1,1,
7894,,,,Rattus norvegicus,,A,,,N,6504,BAO_0000218,CHEMBL623712,50597,,Intermediate,,1,1,
7895,,,,Rattus norvegicus,,A,,,N,6803,BAO_0000218,CHEMBL623713,50597,,Intermediate,,1,1,
7896,,,,Rattus norvegicus,,A,,,N,5041,BAO_0000218,CHEMBL623714,50597,,Intermediate,,1,1,
7897,,,,Rattus norvegicus,,A,,,N,5041,BAO_0000218,CHEMBL623715,50597,,Intermediate,,1,1,
7898,,,,Rattus norvegicus,,A,,,N,1916,BAO_0000218,CHEMBL623716,50597,,Intermediate,,1,1,
7899,,,,Rattus norvegicus,,A,,,N,5199,BAO_0000218,CHEMBL622980,50597,,Intermediate,,1,1,
7900,,,,Rattus norvegicus,,A,,,N,16367,BAO_0000218,CHEMBL622981,50597,,Intermediate,,1,1,
7901,,,,Rattus norvegicus,,A,,,N,6362,BAO_0000218,CHEMBL622982,50597,,Intermediate,,1,1,
7902,,,,Rattus norvegicus,,A,,,N,15662,BAO_0000218,CHEMBL622983,50597,,Intermediate,,1,1,
7903,,,,Rattus norvegicus,,A,,,N,6215,BAO_0000218,CHEMBL622984,50597,,Intermediate,,1,1,
7904,,,,Rattus norvegicus,,A,,,N,1466,BAO_0000218,CHEMBL622985,50597,,Intermediate,,1,1,
7905,1969.0,,Plasma,Rattus norvegicus,,A,,,N,15662,BAO_0000218,CHEMBL623631,50597,,Intermediate,,1,1,
7906,,,,Rattus norvegicus,,A,,,N,4723,BAO_0000218,CHEMBL623632,50597,,Intermediate,,1,1,
7907,1969.0,,Plasma,Rattus norvegicus,,A,,,N,2792,BAO_0000218,CHEMBL623633,50597,,Intermediate,,1,1,
7908,1969.0,,Plasma,Rattus norvegicus,,A,,,N,2792,BAO_0000218,CHEMBL623634,50597,,Intermediate,,1,1,
7909,,,,Rattus norvegicus,,A,,,N,5213,BAO_0000218,CHEMBL623635,50597,,Intermediate,,1,1,
7910,,,,Rattus norvegicus,,A,,,N,4687,BAO_0000218,CHEMBL621195,50597,,Intermediate,,1,1,
7911,,,,Rattus norvegicus,,A,,,N,3371,BAO_0000218,CHEMBL621196,50597,,Intermediate,,1,1,
7912,,,,Rattus norvegicus,,A,,,N,4690,BAO_0000218,CHEMBL875287,50597,,Intermediate,,1,1,
7913,,,,Rattus norvegicus,,A,,,N,5702,BAO_0000218,CHEMBL621197,50597,,Intermediate,,1,1,
7914,1969.0,,Plasma,Rattus norvegicus,,A,,,N,740,BAO_0000218,CHEMBL621198,50597,,Intermediate,,1,1,
7915,1969.0,,Plasma,Rattus norvegicus,,A,,,N,4853,BAO_0000218,CHEMBL621199,50597,,Intermediate,,1,1,
7916,,,,Rattus norvegicus,,A,,,N,5789,BAO_0000218,CHEMBL621200,50597,,Intermediate,,1,1,
7917,,,,Rattus norvegicus,,A,,,N,4527,BAO_0000218,CHEMBL621201,50597,,Intermediate,,1,1,
7918,,,,Rattus norvegicus,,A,,,N,4527,BAO_0000218,CHEMBL621202,50597,,Intermediate,,1,1,
7919,,,,Rattus norvegicus,,A,,,N,6518,BAO_0000218,CHEMBL621203,50597,,Intermediate,,1,1,
7920,,,,Rattus norvegicus,,A,,,N,6518,BAO_0000218,CHEMBL621204,50597,,Intermediate,,1,1,
7921,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621205,50597,,Intermediate,,1,1,
7922,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621206,50597,,Intermediate,,1,1,
7923,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621207,50597,,Intermediate,,1,1,
7924,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621208,50597,,Intermediate,,1,1,
7925,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621209,50597,,Intermediate,,1,1,
7926,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL876484,50597,,Intermediate,,1,1,
7927,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621210,50597,,Intermediate,,1,1,
7928,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621211,50597,,Intermediate,,1,1,
7929,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621212,50597,,Intermediate,,1,1,
7930,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621213,50597,,Intermediate,,1,1,
7931,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621214,50597,,Intermediate,,1,1,
7932,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621215,50597,,Intermediate,,1,1,
7933,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621216,50597,,Intermediate,,1,1,
7934,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621217,50597,,Intermediate,,1,1,
7935,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621218,50597,,Intermediate,,1,1,
7936,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621219,50597,,Intermediate,,1,1,
7937,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621220,50597,,Intermediate,,1,1,
7938,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621221,50597,,Intermediate,,1,1,
7939,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621222,50597,,Intermediate,,1,1,
7940,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621223,50597,,Intermediate,,1,1,
7941,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL876485,50597,,Intermediate,,1,1,
7942,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621224,50597,,Intermediate,,1,1,
7943,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621225,50597,,Intermediate,,1,1,
7944,948.0,,Heart,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621226,50597,,Intermediate,,1,1,
7945,2113.0,,Kidney,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621227,50597,,Intermediate,,1,1,
7946,2113.0,,Kidney,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621228,50597,,Intermediate,,1,1,
7947,2113.0,,Kidney,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621229,50597,,Intermediate,,1,1,
7948,2113.0,,Kidney,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621230,50597,,Intermediate,,1,1,
7949,2113.0,,Kidney,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621231,50597,,Intermediate,,1,1,
7950,2113.0,,Kidney,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621232,50597,,Intermediate,,1,1,
7951,2113.0,,Kidney,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621233,50597,,Intermediate,,1,1,
7952,2113.0,,Kidney,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621234,50597,,Intermediate,,1,1,
7953,2113.0,,Kidney,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621235,50597,,Intermediate,,1,1,
7954,2113.0,,Kidney,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621236,50597,,Intermediate,,1,1,
7955,2113.0,,Kidney,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL621237,50597,,Intermediate,,1,1,
7956,2113.0,,Kidney,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL876486,50597,,Intermediate,,1,1,
7957,160.0,,Intestine,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL622436,50597,,Intermediate,,1,1,
7958,160.0,,Intestine,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL622437,50597,,Intermediate,,1,1,
7959,160.0,,Intestine,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL622438,50597,,Intermediate,,1,1,
7960,2107.0,,Liver,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL622439,50597,,Intermediate,,1,1,
7961,2107.0,,Liver,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL622440,50597,,Intermediate,,1,1,
7962,2107.0,,Liver,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL622441,50597,,Intermediate,,1,1,
7963,2107.0,,Liver,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL622442,50597,,Intermediate,,1,1,
7964,2107.0,,Liver,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL622443,50597,,Intermediate,,1,1,
7965,2107.0,,Liver,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL622444,50597,,Intermediate,,1,1,
7966,2107.0,,Liver,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL622445,50597,,Intermediate,,1,1,
7967,2107.0,,Liver,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL622446,50597,,Intermediate,,1,1,
7968,2107.0,,Liver,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL622447,50597,,Intermediate,,1,1,
7969,2107.0,,Liver,Rattus norvegicus,,A,,,N,9866,BAO_0000218,CHEMBL622448,50597,,Intermediate,,1,1,
