assays_ss_tst_tp,assays_ss_sbclllr_frctn,assays_chmbl_d,assays_src_ss_d,assays_td,assays_ss_tss,assays_b_frmt,assays_ss_rgnsm,assays_tss_d,assays_ss_strn,assays_dscrptn,assays_crtd_b,assays_ss_tx_d,assays_rltnshp_tp,assays_ss_d,assays_src_d,assays_vrnt_d,assays_cnfdnc_scr,assays_ss_tp,assays_ss_cll_tp,assays_cll_d,assays_dc_d,assays_ss_ctgr
,,CHEMBL627030,,50597,Kidney,BAO_0000218,Rattus norvegicus,2113.0,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in kidney; Expressed as percent dose/organ,Intermediate,10116.0,N,7661,1,,1,A,,,10130,
,,CHEMBL627031,,50597,Liver,BAO_0000218,Rattus norvegicus,2107.0,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in liver; Expressed as percent dose/organ,Intermediate,10116.0,N,7662,1,,1,A,,,10130,
,,CHEMBL627032,,50597,Lung,BAO_0000218,Rattus norvegicus,2048.0,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,Intermediate,10116.0,N,7663,1,,1,A,,,10130,
,,CHEMBL627033,,50597,Muscle tissue,BAO_0000218,Rattus norvegicus,2385.0,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,Intermediate,10116.0,N,7664,1,,1,A,,,10130,
,,CHEMBL627034,,50597,,BAO_0000218,Rattus norvegicus,,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,Intermediate,10116.0,N,7665,1,,1,A,,,10130,
,,CHEMBL627035,,50597,Spleen,BAO_0000218,Rattus norvegicus,2106.0,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,Intermediate,10116.0,N,7666,1,,1,A,,,10130,
,,CHEMBL627036,,50597,Thyroid gland,BAO_0000218,Rattus norvegicus,2046.0,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,Intermediate,10116.0,N,7667,1,,1,A,,,10130,
,,CHEMBL875340,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,Intermediate,10116.0,N,7668,1,,1,A,,,10130,
,,CHEMBL627037,,50597,Heart,BAO_0000218,Rattus norvegicus,948.0,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,Intermediate,10116.0,N,7669,1,,1,A,,,10130,
,,CHEMBL627038,,50597,Kidney,BAO_0000218,Rattus norvegicus,2113.0,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,Intermediate,10116.0,N,7670,1,,1,A,,,10130,
,,CHEMBL627039,,50597,Liver,BAO_0000218,Rattus norvegicus,2107.0,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,Intermediate,10116.0,N,7671,1,,1,A,,,10130,
,,CHEMBL627040,,50597,Muscle tissue,BAO_0000218,Rattus norvegicus,2385.0,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,Intermediate,10116.0,N,7672,1,,1,A,,,10130,
,,CHEMBL624663,,50597,Spleen,BAO_0000218,Rattus norvegicus,2106.0,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,Intermediate,10116.0,N,7673,1,,1,A,,,10130,
,,CHEMBL625963,,50597,Thyroid gland,BAO_0000218,Rattus norvegicus,2046.0,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,Intermediate,10116.0,N,7674,1,,1,A,,,10130,
,,CHEMBL876799,,50597,Brain,BAO_0000218,Rattus norvegicus,955.0,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,Intermediate,10116.0,N,7675,1,,1,A,,,10130,
,,CHEMBL626133,,50597,Lung,BAO_0000218,Rattus norvegicus,2048.0,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,Intermediate,10116.0,N,7676,1,,1,A,,,10130,
,,CHEMBL626134,,50597,,BAO_0000218,Rattus norvegicus,,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,Intermediate,10116.0,N,7677,1,,1,A,,,10130,
,,CHEMBL626135,,50597,,BAO_0000218,Rattus norvegicus,,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,Intermediate,10116.0,N,7678,1,,1,A,,,6295,
,,CHEMBL626136,,50597,,BAO_0000218,Rattus norvegicus,,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,Intermediate,10116.0,N,7679,1,,1,A,,,6296,
,,CHEMBL626137,,50597,,BAO_0000218,Rattus norvegicus,,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,Intermediate,10116.0,N,7680,1,,1,A,,,6296,
,,CHEMBL626138,,50597,,BAO_0000218,Rattus norvegicus,,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,Intermediate,10116.0,N,7681,1,,1,A,,,6295,
,,CHEMBL626139,,50597,,BAO_0000218,Rattus norvegicus,,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,Intermediate,10116.0,N,7682,1,,1,A,,,6296,
In vivo,,CHEMBL626140,,50597,,BAO_0000218,Rattus norvegicus,,,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,Intermediate,10116.0,N,7683,1,,1,A,,,17260,
In vivo,,CHEMBL626141,,50597,,BAO_0000218,Rattus norvegicus,,,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,Intermediate,10116.0,N,7684,1,,1,A,,,17260,
,,CHEMBL626142,,50597,,BAO_0000218,Rattus norvegicus,,,C24h in rat p.o. at 20 mg/kg concentration,Intermediate,10116.0,N,7685,1,,1,A,,,17686,
In vivo,,CHEMBL627930,,50597,Muscle tissue,BAO_0000218,Rattus norvegicus,2385.0,,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,Intermediate,10116.0,N,7686,1,,1,A,,,9866,
In vivo,,CHEMBL627931,,50597,Muscle tissue,BAO_0000218,Rattus norvegicus,2385.0,,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,Intermediate,10116.0,N,7687,1,,1,A,,,9866,
In vivo,,CHEMBL627932,,50597,Muscle tissue,BAO_0000218,Rattus norvegicus,2385.0,,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,Intermediate,10116.0,N,7688,1,,1,A,,,9866,
In vivo,,CHEMBL627933,,50597,Spleen,BAO_0000218,Rattus norvegicus,2106.0,,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,Intermediate,10116.0,N,7689,1,,1,A,,,9866,
In vivo,,CHEMBL627934,,50597,Spleen,BAO_0000218,Rattus norvegicus,2106.0,,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,Intermediate,10116.0,N,7690,1,,1,A,,,9866,
In vivo,,CHEMBL627935,,50597,Spleen,BAO_0000218,Rattus norvegicus,2106.0,,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,Intermediate,10116.0,N,7691,1,,1,A,,,9866,
In vivo,,CHEMBL627936,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,Intermediate,10116.0,N,7692,1,,1,A,,,9866,
In vivo,,CHEMBL627937,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,Intermediate,10116.0,N,7693,1,,1,A,,,9866,
In vivo,,CHEMBL627938,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,Intermediate,10116.0,N,7694,1,,1,A,,,9866,
In vivo,,CHEMBL627939,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,Intermediate,10116.0,N,7695,1,,1,A,,,9866,
In vivo,,CHEMBL627940,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,Intermediate,10116.0,N,7696,1,,1,A,,,9866,
In vivo,,CHEMBL627941,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,Intermediate,10116.0,N,7697,1,,1,A,,,9866,
In vivo,,CHEMBL876800,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,Intermediate,10116.0,N,7698,1,,1,A,,,9866,
In vivo,,CHEMBL627942,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,Intermediate,10116.0,N,7699,1,,1,A,,,9866,
In vivo,,CHEMBL627943,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,Intermediate,10116.0,N,7700,1,,1,A,,,9866,
In vivo,,CHEMBL627944,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,Intermediate,10116.0,N,7701,1,,1,A,,,9866,
In vivo,,CHEMBL627945,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,Intermediate,10116.0,N,7702,1,,1,A,,,9866,
In vivo,,CHEMBL628584,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,Intermediate,10116.0,N,7703,1,,1,A,,,9866,
In vivo,,CHEMBL628585,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of GdDTPA at 15 min,Intermediate,10116.0,N,7704,1,,1,A,,,9866,
In vivo,,CHEMBL628586,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,Intermediate,10116.0,N,7705,1,,1,A,,,9866,
In vivo,,CHEMBL628587,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of GdDTPA at 30 min,Intermediate,10116.0,N,7706,1,,1,A,,,9866,
In vivo,,CHEMBL628588,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,Intermediate,10116.0,N,7707,1,,1,A,,,9866,
In vivo,,CHEMBL628589,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,Intermediate,10116.0,N,7708,1,,1,A,,,9866,
In vivo,,CHEMBL625304,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,Intermediate,10116.0,N,7709,1,,1,A,,,9866,
In vivo,,CHEMBL625305,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,Intermediate,10116.0,N,7710,1,,1,A,,,9866,
In vivo,,CHEMBL625306,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,Intermediate,10116.0,N,7711,1,,1,A,,,9866,
In vivo,,CHEMBL625307,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,Intermediate,10116.0,N,7712,1,,1,A,,,9866,
In vivo,,CHEMBL625308,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,Intermediate,10116.0,N,7713,1,,1,A,,,9866,
In vivo,,CHEMBL627740,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,Intermediate,10116.0,N,7714,1,,1,A,,,9866,
In vivo,,CHEMBL627741,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,Intermediate,10116.0,N,7715,1,,1,A,,,9866,
In vivo,,CHEMBL627742,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,Intermediate,10116.0,N,7716,1,,1,A,,,9866,
In vivo,,CHEMBL627743,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,Intermediate,10116.0,N,7717,1,,1,A,,,9866,
In vivo,,CHEMBL627744,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,Intermediate,10116.0,N,7718,1,,1,A,,,9866,
In vivo,,CHEMBL627745,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,Intermediate,10116.0,N,7719,1,,1,A,,,9866,
In vivo,,CHEMBL627746,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,Intermediate,10116.0,N,7720,1,,1,A,,,9866,
In vivo,,CHEMBL627747,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,Intermediate,10116.0,N,7721,1,,1,A,,,9866,
In vivo,,CHEMBL876810,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,Intermediate,10116.0,N,7722,1,,1,A,,,9866,
In vivo,,CHEMBL627748,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,Intermediate,10116.0,N,7723,1,,1,A,,,9866,
In vivo,,CHEMBL627749,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,Intermediate,10116.0,N,7724,1,,1,A,,,9866,
In vivo,,CHEMBL627750,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,Intermediate,10116.0,N,7725,1,,1,A,,,9866,
In vivo,,CHEMBL618728,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,Intermediate,10116.0,N,7726,1,,1,A,,,9866,
In vivo,,CHEMBL618729,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,Intermediate,10116.0,N,7727,1,,1,A,,,9866,
In vivo,,CHEMBL618730,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of GdDTPA at 15 min,Intermediate,10116.0,N,7728,1,,1,A,,,9866,
In vivo,,CHEMBL618731,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,Intermediate,10116.0,N,7729,1,,1,A,,,9866,
In vivo,,CHEMBL618732,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of GdDTPA at 30 min,Intermediate,10116.0,N,7730,1,,1,A,,,9866,
In vivo,,CHEMBL618733,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,Intermediate,10116.0,N,7731,1,,1,A,,,9866,
In vivo,,CHEMBL618734,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,Intermediate,10116.0,N,7732,1,,1,A,,,9866,
In vivo,,CHEMBL618735,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,Intermediate,10116.0,N,7733,1,,1,A,,,9866,
In vivo,,CHEMBL876602,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,Intermediate,10116.0,N,7734,1,,1,A,,,9866,
In vivo,,CHEMBL618736,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,Intermediate,10116.0,N,7735,1,,1,A,,,9866,
In vivo,,CHEMBL618737,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,Intermediate,10116.0,N,7736,1,,1,A,,,9866,
In vivo,,CHEMBL618738,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,Intermediate,10116.0,N,7737,1,,1,A,,,9866,
In vivo,,CHEMBL618739,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,Intermediate,10116.0,N,7738,1,,1,A,,,9866,
In vivo,,CHEMBL618740,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,Intermediate,10116.0,N,7739,1,,1,A,,,9866,
In vivo,,CHEMBL618741,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,Intermediate,10116.0,N,7740,1,,1,A,,,9866,
In vivo,,CHEMBL618742,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,Intermediate,10116.0,N,7741,1,,1,A,,,9866,
In vivo,,CHEMBL618743,,50597,Bone,BAO_0000218,Rattus norvegicus,10000001.0,,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,Intermediate,10116.0,N,7742,1,,1,A,,,9866,
In vivo,,CHEMBL618744,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Half-life from rat plasma at a single oral dose of 25 mg/kg,Intermediate,10116.0,N,7743,1,,1,A,,,17752,
,,CHEMBL618745,,50597,,BAO_0000218,Rattus norvegicus,,,Half-life in male rat,Intermediate,10116.0,N,7744,1,,1,A,,,5610,
In vivo,,CHEMBL620479,,50597,,BAO_0000218,Rattus norvegicus,,,Half-life in rat after peroral administration at 10 mg/kg concentration,Intermediate,10116.0,N,7745,1,,1,A,,,5939,
In vivo,,CHEMBL620480,,50597,,BAO_0000218,Rattus norvegicus,,,Half-life in rat after peroral administration at 5 mg/kg concentration,Intermediate,10116.0,N,7746,1,,1,A,,,5939,
In vivo,,CHEMBL620481,,50597,,BAO_0000218,Rattus norvegicus,,,Half-life in rat at a dose of 3 mg/kg,Intermediate,10116.0,N,7747,1,,1,A,,,17771,
,,CHEMBL620482,,50597,,BAO_0000218,Rattus norvegicus,,,Half-life was evaluated in rats,Intermediate,10116.0,N,7748,1,,1,A,,,1974,
,,CHEMBL876603,,50597,,BAO_0000218,Rattus norvegicus,,,Half-life was measured in rat,Intermediate,10116.0,N,7749,1,,1,A,,,4239,
In vivo,,CHEMBL620483,,50597,,BAO_0000218,Rattus norvegicus,,,Half-life period for the compound was determined in rats at 50 mg/kg dose,Intermediate,10116.0,N,7750,1,,1,A,,,6681,
In vivo,,CHEMBL620484,,50597,,BAO_0000218,Rattus norvegicus,,,Half-life period in rats after intravenous administration at 5 mg/kg,Intermediate,10116.0,N,7751,1,,1,A,,,17752,
In vivo,,CHEMBL620485,,50597,,BAO_0000218,Rattus norvegicus,,,Half-life period in rat at 10 mg/kg,Intermediate,10116.0,N,7752,1,,1,A,,,6046,
In vivo,,CHEMBL620486,,50597,,BAO_0000218,Rattus norvegicus,,,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",Intermediate,10116.0,N,7753,1,,1,A,,,6685,
In vivo,,CHEMBL620487,,50597,,BAO_0000218,Rattus norvegicus,,,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",Intermediate,10116.0,N,7754,1,,1,A,,,6685,
In vivo,,CHEMBL620488,,50597,,BAO_0000218,Rattus norvegicus,,,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",Intermediate,10116.0,N,7755,1,,1,A,,,6685,
In vivo,,CHEMBL620489,,50597,,BAO_0000218,Rattus norvegicus,,,Half-life time in rat the dose of 2 mg/kg,Intermediate,10116.0,N,7756,1,,1,A,,,4727,
In vivo,,CHEMBL620490,,50597,,BAO_0000218,Rattus norvegicus,,,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,Intermediate,10116.0,N,7757,1,,1,A,,,1088,
In vivo,,CHEMBL620491,,50597,,BAO_0000218,Rattus norvegicus,,,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,Intermediate,10116.0,N,7758,1,,1,A,,,5610,
In vivo,,CHEMBL876604,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",Intermediate,10116.0,N,7759,1,,1,A,,,3032,
In vivo,,CHEMBL620492,,50597,,BAO_0000218,Rattus norvegicus,,,Oral half life was determined,Intermediate,10116.0,N,7760,1,,1,A,,,5199,
In vivo,,CHEMBL620493,,50597,,BAO_0000218,Rattus norvegicus,,,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",Intermediate,10116.0,N,7761,1,,1,A,,,14941,
In vivo,,CHEMBL620494,,50597,,BAO_0000218,Rattus norvegicus,,,Pharmacokinetic property (t1/2) in rat,Intermediate,10116.0,N,7762,1,,1,A,,,4408,
,,CHEMBL620495,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,Plasma elimination half-life was determined,Intermediate,10116.0,N,7763,1,,1,A,,,2552,
