chembl_id,relationship_type,assay_subcellular_fraction,src_id,curated_by,assay_cell_type,assay_test_type,tid,description,assay_tissue,assay_organism,assay_tax_id,assay_id,tissue_id,assay_strain,assay_type,cell_id,confidence_score,bao_format,variant_id,src_assay_id,assay_category,doc_id
CHEMBL615362,H,,1,Autocuration,,,19640,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,,,139,,,F,,8,BAO_0000019,,,,10543
CHEMBL615363,H,,1,Expert,,,19640,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,,,140,,,F,,8,BAO_0000019,,,,10543
CHEMBL615364,H,,1,Autocuration,,,19640,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,,,141,,,B,,8,BAO_0000357,,,,10543
CHEMBL615365,H,,1,Expert,,,19640,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,,,142,,,F,,8,BAO_0000019,,,,10543
CHEMBL615366,N,,1,Intermediate,P338,,80360,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,,Mus musculus,10090.0,143,,,F,524.0,1,BAO_0000219,,,,11365
CHEMBL615367,N,,1,Intermediate,P338,,80360,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,,Mus musculus,10090.0,144,,,F,524.0,1,BAO_0000219,,,,11365
CHEMBL615368,N,,1,Intermediate,PBL,,80384,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).,,Homo sapiens,9606.0,145,,,F,554.0,1,BAO_0000219,,,,11803
CHEMBL615369,U,,1,Autocuration,,,22226,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells,,Ovis aries,9940.0,146,,,F,,0,BAO_0000019,,,,11803
CHEMBL615370,U,,1,Autocuration,,,22226,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.,,Ovis aries,9940.0,147,,,F,,0,BAO_0000019,,,,11803
CHEMBL615673,H,,1,Autocuration,,,191,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C),,,,148,,,B,,8,BAO_0000357,,,,12278
CHEMBL615674,U,,1,Autocuration,,,22226,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,,Homo sapiens,9606.0,149,,,F,,0,BAO_0000019,,,,8249
CHEMBL615675,U,,1,Autocuration,,,22226,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,,Homo sapiens,9606.0,150,,,F,,0,BAO_0000019,,,,8249
CHEMBL615676,U,,1,Autocuration,CCRF-CEM,,22226,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,,Homo sapiens,9606.0,151,,,F,635.0,0,BAO_0000219,,,,8249
CHEMBL615677,U,,1,Autocuration,CCRF-CEM,,22226,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,,Homo sapiens,9606.0,152,,,F,635.0,0,BAO_0000219,,,,8249
CHEMBL615678,U,,1,Autocuration,CCRF-CEM,,22226,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,,Homo sapiens,9606.0,153,,,F,635.0,0,BAO_0000219,,,,8249
CHEMBL615679,U,,1,Autocuration,CCRF-CEM,,22226,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,,Homo sapiens,9606.0,154,,,F,635.0,0,BAO_0000219,,,,8249
CHEMBL615680,U,,1,Autocuration,,,22226,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,,Homo sapiens,9606.0,155,,,F,,0,BAO_0000019,,,,8249
CHEMBL615681,U,,1,Autocuration,,,22226,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,,Homo sapiens,9606.0,156,,,F,,0,BAO_0000019,,,,8249
CHEMBL857972,H,,1,Autocuration,,,104290,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,,,,157,,,B,,6,BAO_0000249,,,,16992
CHEMBL857899,N,,1,Intermediate,,,50264,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,,Streptococcus pyogenes,1314.0,158,,,F,,1,BAO_0000218,,,,10543
CHEMBL615371,N,,1,Intermediate,,,50527,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),,Human herpesvirus 3,10335.0,159,,,F,,1,BAO_0000218,,,,17833
CHEMBL615372,N,,1,Expert,HEL,,50527,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,,vericilla zoster virus,10335.0,160,,,F,468.0,1,BAO_0000218,,,,17290
CHEMBL615373,N,,1,Intermediate,,,50527,Antiviral activity against 07/1 strain of VZV; ND: No data,,vericilla zoster virus,10335.0,161,,,F,,1,BAO_0000218,,,,17290
CHEMBL615374,N,,1,Intermediate,,,50527,Antiviral activity against 07/1 strain of VZV; ND=No data,,vericilla zoster virus,10335.0,162,,,F,,1,BAO_0000218,,,,17290
CHEMBL615375,N,,1,Intermediate,,,50145,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",,escherichia cloac,561.0,163,,,F,,1,BAO_0000218,,,,10932
CHEMBL615376,U,,1,Autocuration,,,22226,Ratio of Ki at A2 to Ki at A1 receptors,,,,164,,,B,,0,BAO_0000019,,,,9707
CHEMBL615377,H,,1,Expert,,,11143,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",,Candida albicans,5476.0,165,,,B,,8,BAO_0000249,,,,2346
CHEMBL615378,H,,1,Expert,,,18077,"Inhibition of 1,3-beta-glucan synthase",,Candida glabrata CBS 138,284593.0,166,,,B,,8,BAO_0000357,,,,2205
CHEMBL615379,N,,1,Intermediate,1-87 tumor cell line,,80609,Inhibition of growth of 1-87 human tumor cell line,,Homo sapiens,9606.0,167,,,F,832.0,1,BAO_0000219,,,,11900
CHEMBL615380,D,,1,Expert,,,12166,Inhibition of 1-lipoxygenase (LOX)in RBL cells,,Rattus norvegicus,10116.0,168,,,B,,9,BAO_0000219,,,,14864
CHEMBL615381,D,,1,Autocuration,,,100171,Inhibitory activity against soybean 1-lipoxygenase (SLO),,Glycine max,3847.0,169,,,B,,9,BAO_0000357,,,,16474
CHEMBL615382,D,,1,Autocuration,,,100171,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,,Glycine max,3847.0,170,,,B,,9,BAO_0000357,,,,16474
CHEMBL615383,D,,1,Autocuration,,,100171,% inhibition against soybean 1-lipoxygenase (SLO),,Glycine max,3847.0,171,,,B,,9,BAO_0000357,,,,16474
CHEMBL615384,D,,1,Autocuration,,,100171,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,,Glycine max,3847.0,172,,,B,,9,BAO_0000357,,,,16474
CHEMBL615385,D,,1,Autocuration,,,100171,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,,Glycine max,3847.0,173,,,B,,9,BAO_0000357,,,,3094
CHEMBL615386,D,,1,Autocuration,,,100171,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,,Glycine max,3847.0,174,,,B,,9,BAO_0000357,,,,3094
CHEMBL615387,D,,1,Autocuration,,,100171,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,,Glycine max,3847.0,175,,,B,,9,BAO_0000357,,,,3094
CHEMBL615388,D,,1,Autocuration,,,100171,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,,Glycine max,3847.0,176,,,B,,9,BAO_0000357,,,,3094
CHEMBL615214,D,,1,Autocuration,,,100171,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,,Glycine max,3847.0,177,,,B,,9,BAO_0000357,,,,3094
CHEMBL827087,D,,1,Autocuration,,,100171,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,,Glycine max,3847.0,178,,,B,,9,BAO_0000357,,,,3094
CHEMBL615215,D,,1,Autocuration,,,100171,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,,Glycine max,3847.0,179,,,B,,9,BAO_0000357,,,,3094
CHEMBL615216,D,,1,Autocuration,,,100171,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,,Glycine max,3847.0,180,,,B,,9,BAO_0000357,,,,3094
CHEMBL615217,D,,1,Autocuration,,,100171,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,,Glycine max,3847.0,181,,,B,,9,BAO_0000357,,,,3094
CHEMBL615218,D,,1,Autocuration,,,100171,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,,Glycine max,3847.0,182,,,B,,9,BAO_0000357,,,,3094
CHEMBL615219,D,,1,Autocuration,,,100171,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,,Glycine max,3847.0,183,,,B,,9,BAO_0000357,,,,3094
CHEMBL615220,U,,1,Autocuration,,,22226,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,,Mus musculus,10090.0,184,,,B,,0,BAO_0000019,,,,10413
CHEMBL615221,N,,1,Intermediate,C3H 10T1/2,,80049,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),,Mus musculus,10090.0,185,,,F,294.0,1,BAO_0000219,,,,16929
CHEMBL615222,U,,1,Intermediate,,,22226,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,,,,186,,,F,,0,BAO_0000019,,,,1229
CHEMBL615223,H,,1,Autocuration,,,11489,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,,,187,,,B,,8,BAO_0000357,,,,16587
CHEMBL615224,H,,1,Autocuration,,,11862,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,,,188,,,B,,8,BAO_0000357,,,,16587
CHEMBL615225,H,,1,Autocuration,,,11862,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,,,,189,,,B,,8,BAO_0000357,,,,16587
CHEMBL615226,H,,1,Autocuration,,,11489,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,,,,190,,,B,,8,BAO_0000357,,,,16587
CHEMBL615227,H,,1,Autocuration,,,11862,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,,,,191,,,B,,8,BAO_0000357,,,,16587
CHEMBL615228,D,,1,Expert,,,12347,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,,Bos taurus,9913.0,192,,,F,,9,BAO_0000019,,,,8058
CHEMBL615229,D,,1,Expert,,,100120,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,,Rattus norvegicus,10116.0,193,,,B,,9,BAO_0000357,,,,9065
CHEMBL615230,D,,1,Expert,,,100120,Inhibition of 11 beta-hydroxylase from rat adrenal gland,Adrenal gland,Rattus norvegicus,10116.0,194,2369.0,,B,,9,BAO_0000357,,,,8865
CHEMBL615231,D,,1,Expert,,,100120,Inhibition of rat adrenal 11-beta-hydroxylase,,Rattus norvegicus,10116.0,195,,,B,,9,BAO_0000357,,,,9066
CHEMBL884520,D,,1,Expert,,,100120,Inhibition of rat adrenal 11-beta-hydroxylase,,Rattus norvegicus,10116.0,196,,,B,,9,BAO_0000357,,,,8394
CHEMBL615232,D,,1,Expert,,,100120,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,,Rattus norvegicus,10116.0,197,,,B,,9,BAO_0000357,,,,8394
CHEMBL615233,H,,1,Autocuration,,,10328,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,,,,198,,,B,,8,BAO_0000019,,,,6431
CHEMBL827088,H,,1,Autocuration,,,11490,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,,,199,,,B,,8,BAO_0000357,,,,6431
CHEMBL615234,H,,1,Autocuration,,,11490,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,,,200,,,B,,8,BAO_0000357,,,,6431
CHEMBL615235,H,,1,Autocuration,,,11134,Compound was tested for the percent of inhibition against 12-LO at 10 uM,,,,201,,,F,,8,BAO_0000019,,,,9295
CHEMBL615236,H,,1,Autocuration,,,12052,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,202,,,B,,8,BAO_0000019,,,,10193
CHEMBL615237,H,,1,Autocuration,,,11134,Compound was tested in vitro for inhibition of 12-LO human platelet,,,,203,,,B,,8,BAO_0000019,,,,13622
CHEMBL615238,H,,1,Autocuration,,,11134,Inhibitory concentration against human platelet 12-lipoxygenase,,,,204,,,F,,8,BAO_0000019,,,,12079
CHEMBL615239,H,,1,Autocuration,,,11134,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,,,,205,,,B,,8,BAO_0000019,,,,13622
CHEMBL615240,D,,1,Autocuration,,,11134,Inhibitory concentration against human platelet 12-lipoxygenase,,Homo sapiens,9606.0,206,,,F,,9,BAO_0000019,,,,12079
CHEMBL615241,H,,1,Expert,,,11835,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,,,,207,,,B,,8,BAO_0000019,,,,13500
CHEMBL615242,H,,1,Expert,,,11601,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,,,,208,,,B,,8,BAO_0000357,,,,13723
CHEMBL615243,H,,1,Autocuration,,,11134,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),,,,209,,,B,,8,BAO_0000019,,,,16474
CHEMBL615244,H,,1,Autocuration,,,11134,Inhibitory activity against human platelet 12-lipoxygenase,,,,210,,,B,,8,BAO_0000019,,,,1630
CHEMBL615245,H,,1,Autocuration,,,11134,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,,,,211,,,B,,8,BAO_0000019,,,,167
CHEMBL615246,H,,1,Autocuration,,,11134,% inhibition against human platelet 12-lipoxygenase (12-HLO),,,,212,,,B,,8,BAO_0000019,,,,16474
CHEMBL615247,H,,1,Autocuration,,,11134,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,,,,213,,,B,,8,BAO_0000019,,,,167
CHEMBL615248,H,,1,Autocuration,,,11134,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,,,,214,,,B,,8,BAO_0000019,,,,16474
CHEMBL615249,H,,1,Autocuration,,,11601,Inhibitory activity towards porcine 12-lipoxygenase,,,,215,,,B,,8,BAO_0000357,,,,10091
CHEMBL615250,H,,1,Autocuration,,,11601,Tested for inhibition against porcine 12-LO,,,,216,,,B,,8,BAO_0000357,,,,11966
CHEMBL615251,H,,1,Autocuration,,,12052,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,,,,217,,,B,,8,BAO_0000019,,,,951
CHEMBL615252,H,,1,Autocuration,,,12052,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,,,,218,,,B,,8,BAO_0000019,,,,10997
CHEMBL828340,H,,1,Expert,,,12052,In vitro inhibition of rat platelet 12-lipoxygenase,,,,219,,,B,,8,BAO_0000019,,,,10193
CHEMBL615253,H,,1,Autocuration,,,12052,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,220,,,B,,8,BAO_0000019,,,,10193
CHEMBL615254,H,,1,Autocuration,,,12052,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,,,,221,,,B,,8,BAO_0000019,,,,10193
CHEMBL615255,H,,1,Autocuration,,,12052,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,,,,222,,,B,,8,BAO_0000019,,,,10193
CHEMBL615256,H,,1,Autocuration,,,12052,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,223,,,B,,8,BAO_0000019,,,,10193
CHEMBL615257,H,,1,Autocuration,,,12052,In vitro inhibitory activity against rat platelet 12-lipoxygenase,,,,224,,,B,,8,BAO_0000019,,,,10193
CHEMBL615258,H,,1,Autocuration,,,12052,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,,,,225,,,B,,8,BAO_0000019,,,,11087
CHEMBL615259,N,,1,Intermediate,41M,,80007,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,,Homo sapiens,9606.0,226,,,F,621.0,1,BAO_0000219,,,,15569
CHEMBL615260,N,,1,Expert,41M,,80007,In vitro antitumor activity against 41M cell line.,,Homo sapiens,9606.0,227,,,F,621.0,1,BAO_0000219,,,,12989
CHEMBL615261,N,,1,Intermediate,41M,,80007,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,,Homo sapiens,9606.0,228,,,F,621.0,1,BAO_0000219,,,,16745
CHEMBL615262,N,,1,Intermediate,41M,,80007,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,,Homo sapiens,9606.0,229,,,F,621.0,1,BAO_0000219,,,,15569
CHEMBL615263,N,,1,Expert,41M,,80007,In vitro antitumor activity against 41McisR cell line.,,Homo sapiens,9606.0,230,,,F,621.0,1,BAO_0000219,,,,12989
CHEMBL838393,N,,1,Expert,41M,,80007,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,,Homo sapiens,9606.0,231,,,F,621.0,1,BAO_0000219,,,,12989
CHEMBL615264,N,,1,Intermediate,41M,,80007,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,,Homo sapiens,9606.0,232,,,F,621.0,1,BAO_0000219,,,,16745
CHEMBL615265,D,,1,Expert,,,84,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),,Homo sapiens,9606.0,233,,,B,,9,BAO_0000357,,,,6210
CHEMBL615266,D,,1,Expert,,,68,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,Homo sapiens,9606.0,234,,,B,,9,BAO_0000357,,,,6210
CHEMBL615267,H,,1,Expert,,,68,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,,,235,,,B,,8,BAO_0000357,,,,6226
CHEMBL615268,H,,1,Expert,,,10201,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,,,,236,,,B,,8,BAO_0000357,,,,17855
CHEMBL615269,H,,1,Expert,,,10201,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,,,,237,,,B,,8,BAO_0000357,,,,17855
CHEMBL615270,H,,1,Expert,,,10201,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,,,,238,,,B,,8,BAO_0000357,,,,17855
CHEMBL615271,H,,1,Autocuration,,,12220,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,,,239,,,B,,8,BAO_0000357,,,,10413
CHEMBL615272,H,,1,Autocuration,,,11303,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,Escherichia coli,562.0,240,,,B,,8,BAO_0000357,,,,10413
CHEMBL615103,H,,1,Autocuration,,,11303,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,Escherichia coli,562.0,241,,,B,,8,BAO_0000357,,,,10413
CHEMBL615104,H,,1,Autocuration,,,11303,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",,Escherichia coli,562.0,242,,,B,,8,BAO_0000357,,,,10413
CHEMBL615105,H,,1,Autocuration,,,12220,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,,,243,,,B,,8,BAO_0000357,,,,10413
CHEMBL872866,H,,1,Autocuration,,,12220,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",,,,244,,,B,,8,BAO_0000357,,,,10413
CHEMBL615106,H,,1,Autocuration,,,11303,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,Sus scrofa,9823.0,245,,,B,,8,BAO_0000357,,,,7587
CHEMBL615107,H,,1,Autocuration,,,11303,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",,Sus scrofa,9823.0,246,,,B,,8,BAO_0000019,,,,7587
CHEMBL615108,H,,1,Autocuration,,,11303,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",,Sus scrofa,9823.0,247,,,B,,8,BAO_0000357,,,,7587
CHEMBL615109,H,,1,Autocuration,,,11303,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",,Sus scrofa,9823.0,248,,,B,,8,BAO_0000357,,,,7587
