cliente_id,noleggio_id,personale_id,data_pagamento,pagamento_id,ammontare
311,990,2,2005-05-30 23:25:14,8435,3.99
311,2967,2,2005-06-20 07:40:35,8439,6.99
311,4836,2,2005-07-08 18:09:08,8440,3.99
311,6419,2,2005-07-11 23:36:38,8442,4.99
311,9503,1,2005-07-31 00:02:38,8445,6.99
311,10134,1,2005-07-31 21:56:10,8447,4.99
311,13310,2,2005-08-19 19:05:16,8450,0.99
311,16020,1,2005-08-23 21:34:33,8454,8.99
312,5031,1,2005-07-09 02:36:37,8464,5.99
312,6751,2,2005-07-12 14:50:34,8465,2.99
312,8412,1,2005-07-29 06:44:50,8468,6.99
312,9154,1,2005-07-30 10:59:54,8471,3.99
312,11248,2,2005-08-02 13:35:34,8473,0.99
312,11879,2,2005-08-17 14:25:09,8474,5.99
312,12945,1,2005-08-19 05:51:46,8476,0.99
313,712,2,2005-05-29 04:02:24,8482,2.99
313,843,2,2005-05-30 00:44:24,8484,0.99
313,9836,2,2005-07-31 12:12:00,8494,2.99
313,10237,2,2005-08-01 02:07:32,8495,5.99
313,11854,2,2005-08-17 13:42:52,8497,2.99
313,12011,2,2005-08-17 19:19:44,8498,2.99
313,15569,2,2005-08-23 05:24:29,8503,6.99
314,80,1,2005-05-25 12:12:07,8504,5.99
314,5241,2,2005-07-09 13:19:14,8512,4.99
314,5856,2,2005-07-10 17:57:32,8513,0.99
314,14145,2,2005-08-21 02:11:38,8531,4.99
314,14409,1,2005-08-21 10:53:35,8532,4.99
315,4021,1,2005-07-07 01:46:44,8540,2.99
315,9735,2,2005-07-31 08:57:49,8547,9.99
316,1350,2,2005-06-15 12:50:25,8558,4.99
316,2032,1,2005-06-17 13:24:07,8559,4.99
316,2338,2,2005-06-18 11:24:54,8560,4.99
316,4379,1,2005-07-07 20:32:30,8564,2.99
316,8564,1,2005-07-29 11:33:00,8573,4.99
316,10438,1,2005-08-01 08:53:04,8576,7.99
316,12823,2,2005-08-19 01:15:47,8579,2.99
317,4138,1,2005-07-07 08:17:13,8587,0.99
317,4177,1,2005-07-07 10:12:36,8588,8.99
317,4700,2,2005-07-08 11:37:21,8589,0.99
317,5548,1,2005-07-10 02:56:45,8590,0.99
317,8458,1,2005-07-29 08:05:09,8595,4.99
317,9770,1,2005-07-31 09:52:40,8598,8.99
317,12138,2,2005-08-17 23:55:54,8601,7.99
317,15204,1,2005-08-22 16:30:43,8608,2.99
317,12574,1,2006-02-14 15:16:03,8610,0.99
318,3337,2,2005-06-21 10:24:35,8614,0.99
319,4119,2,2005-07-07 07:06:03,8632,3.99
319,6255,1,2005-07-11 15:11:33,8639,4.99
319,11575,1,2005-08-17 01:50:26,8644,0.99
319,11994,2,2005-08-17 18:29:35,8647,2.99
320,1567,2,2005-06-16 03:13:30,8655,1.99
320,7057,2,2005-07-27 03:50:03,8661,4.99
320,7064,2,2005-07-27 03:53:29,8662,3.99
320,8235,2,2005-07-29 00:22:56,8665,4.99
320,11560,2,2005-08-17 01:20:30,8670,2.99
320,15302,1,2005-08-22 19:44:53,8672,2.99
321,620,1,2005-05-28 15:54:45,8674,5.99
321,3410,1,2005-06-21 16:20:47,8677,0.99
321,3901,2,2005-07-06 19:24:55,8678,5.99
321,5867,2,2005-07-10 18:39:01,8683,8.99
321,6859,1,2005-07-12 19:53:57,8685,5.99
322,2554,1,2005-06-19 03:05:38,8700,0.99
322,2983,1,2005-06-20 08:41:42,8701,7.99
322,6511,1,2005-07-12 03:39:29,8708,3.99
322,8142,2,2005-07-28 20:21:54,8712,4.99
322,13180,2,2005-08-19 14:00:38,8718,4.99
322,13650,1,2005-08-20 07:49:06,8719,9.99
322,14042,2,2005-08-20 21:45:51,8720,4.99
322,15703,2,2005-08-23 10:23:48,8722,8.99
323,3704,2,2005-07-06 10:16:45,8729,6.99
323,7695,2,2005-07-28 03:41:13,8736,5.99
323,8474,2,2005-07-29 08:36:56,8739,0.99
323,12169,1,2005-08-18 01:05:54,8748,2.99
323,14224,1,2005-08-21 04:53:08,8750,2.99
323,14957,1,2005-08-22 06:29:34,8751,3.99
324,5702,2,2005-07-10 10:00:01,8760,2.99
324,5778,1,2005-07-10 13:41:37,8761,0.99
324,6299,2,2005-07-11 17:45:08,8763,4.99
324,12543,2,2005-08-18 14:23:55,8772,2.99
325,2507,2,2005-06-18 23:39:22,8781,4.99
325,5470,1,2005-07-09 23:10:49,8783,5.99
325,5740,2,2005-07-10 11:51:58,8784,2.99
325,10070,1,2005-07-31 19:46:29,8792,4.99
325,13054,2,2005-08-19 09:34:02,8797,4.99
325,14452,2,2005-08-21 12:23:20,8798,3.99
325,14672,1,2005-08-21 19:59:33,8799,5.99
326,875,1,2005-05-30 05:38:24,8801,6.99
326,2317,2,2005-06-18 09:12:18,8806,4.99
326,7931,2,2005-07-28 12:23:41,8813,4.99
326,10976,2,2005-08-02 04:11:48,8821,4.99
326,11485,2,2005-08-02 22:33:25,8824,4.99
327,2304,2,2005-06-18 08:30:15,8831,5.99
327,2637,2,2005-06-19 09:20:56,8832,3.99
327,4445,1,2005-07-07 23:08:22,8833,4.99
327,6618,1,2005-07-12 08:41:42,8835,2.99
327,7458,2,2005-07-27 18:36:17,8836,1.99
327,7808,2,2005-07-28 07:58:56,8837,1.99
327,13360,1,2005-08-19 21:05:11,8843,4.99
327,15916,1,2005-08-23 17:56:01,8849,9.99
327,15969,2,2005-08-23 19:51:30,8850,7.99
328,1980,2,2005-06-17 09:48:05,8854,6.99
328,8780,2,2005-07-29 20:19:45,8861,4.99
328,14307,2,2005-08-21 07:34:52,8870,3.99
329,2024,2,2005-06-17 13:00:51,8877,0.99
329,4076,2,2005-07-07 04:52:15,8885,4.99
329,8460,1,2005-07-29 08:08:03,8891,6.99
329,9024,2,2005-07-30 05:44:42,8893,4.99
329,15308,1,2005-08-22 19:54:31,8906,2.99
330,704,1,2005-05-29 02:44:43,8907,3.99
330,2885,2,2005-06-20 01:33:42,8911,0.99
330,3061,2,2005-06-20 13:48:21,8913,2.99
330,3760,2,2005-07-06 12:49:28,8916,2.99
330,5149,2,2005-07-09 08:28:23,8918,2.99
330,6656,1,2005-07-12 11:09:47,8920,0.99
330,11259,2,2005-08-02 13:46:30,8926,3.99
330,12062,1,2005-08-17 21:24:47,8927,2.99
330,12394,1,2005-08-18 09:05:15,8928,2.99
330,12740,1,2005-08-18 22:17:04,8929,4.99
330,11709,2,2006-02-14 15:16:03,8931,2.99
331,2528,2,2005-06-19 01:14:12,8935,6.99
331,2587,1,2005-06-19 05:06:14,8936,2.99
331,3613,1,2005-07-06 05:45:53,8938,4.99
331,4326,1,2005-07-07 18:01:22,8942,10.99
331,5152,1,2005-07-09 08:34:44,8943,2.99
331,13795,1,2005-08-20 12:32:09,8953,0.99
332,600,2,2005-05-28 14:08:19,8959,3.99
332,4100,1,2005-07-07 06:20:52,8961,6.99
332,7418,2,2005-07-27 16:59:09,8969,2.99
332,7934,2,2005-07-28 12:33:10,8972,8.99
332,15210,1,2005-08-22 16:37:36,8986,3.99
333,2929,1,2005-06-20 04:47:39,8990,1.99
333,3110,1,2005-06-20 17:40:12,8991,2.99
333,6958,2,2005-07-27 00:02:41,8997,0.99
333,10035,2,2005-07-31 18:46:46,9003,4.99
333,10062,1,2005-07-31 19:24:55,9004,2.99
333,13579,1,2005-08-20 05:22:06,9008,3.99
333,15313,1,2005-08-22 19:59:42,9013,4.99
334,431,1,2005-05-27 16:31:05,9015,8.99
334,3662,1,2005-07-06 08:11:48,9019,4.99
334,6641,2,2005-07-12 10:33:14,9025,5.99
334,6749,2,2005-07-12 14:43:05,9026,4.99
334,8977,1,2005-07-30 04:14:07,9028,7.99
334,10879,1,2005-08-02 00:33:20,9033,1.99
334,10997,2,2005-08-02 04:49:02,9034,7.99
334,14219,1,2006-02-14 15:16:03,9043,0.99
335,5728,2,2005-07-10 11:26:14,9052,2.99
335,15101,2,2005-08-22 11:56:02,9065,0.99
336,1478,1,2005-06-15 21:12:13,9067,2.99
336,2719,2,2005-06-19 14:50:19,9071,4.99
336,11743,2,2005-08-17 08:49:05,9087,2.99
336,14295,1,2005-08-21 07:09:27,9093,2.99
337,5050,1,2005-07-09 03:54:38,9106,2.99
337,6305,2,2005-07-11 18:02:25,9108,7.99
337,10664,1,2005-08-01 16:51:15,9114,0.99
337,13305,2,2005-08-19 18:57:05,9119,6.99
337,13892,2,2005-08-20 15:50:17,9121,3.99
338,1510,2,2005-06-15 22:39:34,9127,4.99
338,2495,1,2005-06-18 22:15:42,9132,4.99
338,8766,1,2005-07-29 19:41:04,9142,0.99
338,10791,2,2005-08-01 21:41:52,9144,2.99
338,11719,2,2005-08-17 07:46:05,9148,5.99
338,12167,1,2005-08-18 01:00:02,9149,2.99
338,13284,1,2005-08-19 18:12:31,9150,3.99
339,4243,1,2005-07-07 13:39:58,9161,4.99
339,4467,1,2005-07-08 00:13:52,9162,0.99
339,6072,1,2005-07-11 04:52:40,9165,6.99
339,11550,1,2005-08-17 01:02:06,9175,2.99
339,13199,1,2005-08-19 14:53:22,9179,3.99
339,13575,1,2005-08-20 05:15:20,9180,5.99
339,13985,1,2005-08-20 19:13:06,9181,0.99
340,8541,1,2005-07-29 10:55:01,9197,0.99
340,9834,1,2005-07-31 12:05:42,9200,2.99
340,10292,1,2005-08-01 03:42:40,9201,2.99
340,10674,2,2005-08-01 17:11:52,9203,3.99
340,12598,2,2005-08-18 16:34:03,9206,4.99
340,12908,2,2005-08-19 04:19:05,9207,1.99
340,14895,1,2005-08-22 04:19:23,9212,2.99
341,1318,1,2005-06-15 10:34:26,9215,2.99
341,1520,2,2005-06-15 23:57:20,9216,7.99
341,1778,1,2005-06-16 18:54:48,9217,1.99
341,3130,2,2005-06-20 19:03:22,9220,7.99
341,5931,2,2005-07-10 22:04:19,9225,0.99
341,8728,1,2005-07-29 18:12:49,9228,9.99
342,2190,2,2005-06-18 01:29:51,9238,5.99
342,6060,2,2005-07-11 04:06:17,9242,4.99
342,6736,1,2005-07-12 14:16:50,9244,2.99
342,9164,1,2005-07-30 11:24:14,9248,2.99
342,9948,2,2005-07-31 15:49:41,9250,5.99
342,13637,2,2005-08-20 07:21:15,9262,4.99
343,1879,2,2005-06-17 02:57:34,9274,0.99
343,5097,2,2005-07-09 06:09:51,9281,4.99
343,8012,2,2005-07-28 15:29:00,9284,5.99
343,11570,2,2005-08-17 01:34:32,9290,2.99
343,13866,2,2005-08-20 15:05:29,9293,0.99
344,157,2,2005-05-26 01:25:21,9295,2.99
344,1475,2,2005-06-15 21:08:01,9298,4.99
344,4028,2,2005-07-07 02:19:14,9300,5.99
344,7480,2,2005-07-27 19:19:53,9303,4.99
344,13014,2,2005-08-19 07:56:08,9308,4.99
345,1457,1,2005-06-15 20:05:49,9316,4.99
345,2766,2,2005-06-19 17:45:15,9318,4.99
345,4422,2,2005-07-07 22:09:45,9319,2.99
345,4450,2,2005-07-07 23:20:05,9321,4.99
345,6307,1,2005-07-11 18:04:29,9323,7.99
345,8129,2,2005-07-28 19:47:02,9325,2.99
345,9207,2,2005-07-30 12:49:57,9328,2.99
345,12485,1,2005-08-18 12:41:41,9332,4.99
345,15551,1,2005-08-23 04:28:25,9335,4.99
346,3372,2,2005-06-21 13:34:19,9339,2.99
346,4958,1,2005-07-08 23:19:52,9342,8.99
346,5428,1,2005-07-09 21:12:50,9343,4.99
346,5557,2,2005-07-10 03:10:21,9344,4.99
346,8272,2,2005-07-29 01:29:51,9349,5.99
346,8505,1,2005-07-29 09:22:52,9350,6.99
346,8543,2,2005-07-29 11:01:57,9351,0.99
346,8732,2,2005-07-29 18:25:03,9352,8.99
346,9566,2,2005-07-31 02:32:10,9353,4.99
346,14890,1,2005-08-22 04:10:49,9362,5.99
346,15661,1,2005-08-23 08:52:03,9365,8.99
347,3605,2,2005-07-06 05:27:15,9373,0.99
347,4232,1,2005-07-07 12:49:12,9375,5.99
347,4523,1,2005-07-08 03:06:59,9376,6.99
347,5471,2,2005-07-09 23:11:52,9377,0.99
347,5819,1,2005-07-10 15:56:20,9378,2.99
347,6121,2,2005-07-11 07:55:27,9379,1.99
347,8148,2,2005-07-28 20:39:47,9381,4.99
347,8153,2,2005-07-28 20:55:49,9382,4.99
347,8176,2,2005-07-28 21:42:08,9383,4.99
347,14958,2,2005-08-22 06:30:10,9395,2.99
347,15426,2,2005-08-23 00:07:19,9396,2.99
348,153,2,2005-05-26 00:47:47,9398,0.99
348,3610,2,2005-07-06 05:36:59,9404,4.99
348,7380,2,2005-07-27 15:37:01,9412,2.99
348,8569,1,2005-07-29 11:39:17,9416,4.99
348,11262,1,2005-08-02 13:58:55,9421,2.99
348,15944,1,2005-08-23 18:50:54,9433,4.99
349,1523,1,2005-06-16 00:18:40,9436,0.99
349,3067,1,2005-06-20 13:59:21,9438,8.99
349,3488,2,2005-07-05 23:32:49,9439,3.99
349,5433,1,2005-07-09 21:22:00,9443,4.99
349,7046,1,2005-07-27 03:27:56,9445,4.99
349,8297,2,2005-07-29 02:45:46,9447,4.99
349,9731,1,2005-07-31 08:54:47,9450,0.99
349,11905,1,2005-08-17 15:40:18,9454,3.99
349,14908,2,2005-08-22 04:44:10,9459,4.99
349,15955,1,2005-08-23 19:19:06,9461,5.99
350,802,1,2005-05-29 17:38:59,9464,4.99
350,2011,2,2005-06-17 11:56:09,9465,3.99
350,3529,1,2005-07-06 01:15:26,9469,0.99
350,4767,1,2005-07-08 15:18:53,9471,2.99
350,5240,1,2005-07-09 13:14:48,9472,0.99
350,5786,1,2005-07-10 14:06:44,9474,1.99
351,1137,1,2005-05-31 19:20:14,9486,1.99
351,1792,2,2005-06-16 20:04:50,9487,5.99
351,5280,1,2005-07-09 14:55:07,9494,0.99
351,5912,1,2005-07-10 20:58:22,9495,3.99
351,8512,2,2005-07-29 09:48:03,9500,4.99
352,784,1,2005-05-29 14:44:22,9510,2.99
352,1649,1,2005-06-16 09:20:33,9512,4.99
352,1780,1,2005-06-16 19:11:45,9514,4.99
352,7033,1,2005-07-27 03:03:25,9518,2.99
352,7419,1,2005-07-27 17:04:15,9519,7.99
352,7845,1,2005-07-28 09:18:07,9522,5.99
352,11986,2,2005-08-17 18:21:58,9527,0.99
352,12751,1,2005-08-18 22:33:22,9529,2.99
352,14130,1,2005-08-21 01:43:11,9530,4.99
353,3233,2,2005-06-21 02:39:31,9536,6.99
353,4380,2,2005-07-07 20:35:00,9537,5.99
353,10071,2,2005-07-31 19:49:35,9541,2.99
353,11414,2,2005-08-02 19:43:07,9543,4.99
353,11698,2,2005-08-17 07:09:59,9544,4.99
353,15650,2,2005-08-23 08:29:53,9549,0.99
354,3139,1,2005-06-20 19:44:45,9557,2.99
354,5873,1,2005-07-10 19:02:10,9564,3.99
354,6054,1,2005-07-11 03:58:39,9565,0.99
354,6939,1,2005-07-26 23:17:51,9568,5.99
354,7235,2,2005-07-27 10:09:30,9570,2.99
354,8921,2,2005-07-30 02:04:02,9575,0.99
354,9130,1,2005-07-30 09:55:10,9576,2.99
354,15956,2,2005-08-23 19:19:21,9584,0.99
354,12759,1,2006-02-14 15:16:03,9585,7.98
355,5210,1,2005-07-09 11:24:19,9592,4.99
355,6127,1,2005-07-11 08:06:59,9594,0.99
355,6262,2,2005-07-11 15:33:24,9595,6.99
355,7108,2,2005-07-27 05:28:32,9598,4.99
356,4599,2,2005-07-08 06:48:26,9612,4.99
356,6648,1,2005-07-12 10:46:30,9615,0.99
356,7079,1,2005-07-27 04:21:58,9616,2.99
356,10427,1,2005-08-01 08:30:11,9624,3.99
356,11535,1,2005-08-17 00:39:54,9626,3.99
356,12037,2,2005-08-17 20:21:35,9628,4.99
356,12876,2,2005-08-19 03:12:19,9629,2.99
356,12913,1,2005-08-19 04:25:39,9630,0.99
356,15705,1,2005-08-23 10:32:52,9634,4.99
356,15757,1,2005-08-23 12:47:16,9636,2.99
357,144,1,2005-05-25 23:49:56,9637,2.99
357,2153,2,2005-06-17 22:58:04,9643,6.99
357,4478,1,2005-07-08 00:39:08,9645,0.99
357,6367,2,2005-07-11 21:18:29,9648,4.99
357,6405,2,2005-07-11 22:53:12,9649,2.99
357,7353,1,2005-07-27 14:38:39,9651,2.99
357,8124,1,2005-07-28 19:28:58,9654,2.99
357,9233,2,2005-07-30 13:44:15,9655,3.99
357,10502,1,2005-08-01 11:06:39,9657,2.99
357,14926,1,2005-08-22 05:18:44,9661,0.99
358,5023,2,2005-07-09 02:23:16,9672,5.99
359,528,1,2005-05-28 04:30:05,9686,3.99
359,1329,2,2005-06-15 11:25:06,9687,4.99
359,15148,1,2005-08-22 13:59:19,9706,4.99
359,15655,2,2006-02-14 15:16:03,9708,4.99
360,633,1,2005-05-28 17:37:59,9709,0.99
360,1492,2,2005-06-15 21:48:35,9711,0.99
360,5834,1,2005-07-10 16:44:12,9718,1.99
360,5995,1,2005-07-11 01:15:39,9719,3.99
360,6770,2,2005-07-12 15:49:40,9721,5.99
360,7908,2,2005-07-28 11:32:57,9725,3.99
360,8220,1,2005-07-28 23:46:41,9726,2.99
360,10857,2,2005-08-02 00:07:20,9732,2.99
360,11264,2,2005-08-02 14:05:18,9733,6.99
360,11553,2,2005-08-17 01:04:31,9734,4.99
360,12990,1,2005-08-19 07:20:39,9739,4.99
361,1120,2,2005-05-31 16:37:14,9744,4.99
361,2353,2,2005-06-18 12:53:25,9745,4.99
361,3303,2,2005-06-21 07:34:14,9748,2.99
361,5154,2,2005-07-09 08:46:18,9749,2.99
361,6911,2,2005-07-12 22:14:34,9752,0.99
361,13135,1,2005-08-19 12:22:52,9767,0.99
361,14031,2,2005-08-20 21:24:24,9768,0.99
361,14422,1,2005-08-21 11:21:46,9769,0.99
361,15759,1,2005-08-23 12:47:37,9770,6.99
361,15935,2,2005-08-23 18:41:11,9771,2.99
361,13298,1,2006-02-14 15:16:03,9772,3.98
362,1035,2,2005-05-31 05:01:09,9774,4.99
362,1615,1,2005-06-16 07:00:28,9777,2.99
362,3197,2,2005-06-21 00:07:23,9778,2.99
362,5227,1,2005-07-09 12:16:39,9781,4.99
362,8081,1,2005-07-28 18:06:46,9789,2.99
362,8714,1,2005-07-29 17:31:40,9793,2.99
362,14129,2,2005-08-21 01:42:15,9800,2.99
362,14336,2,2005-08-21 08:33:42,9801,4.99
363,6821,2,2005-07-12 18:22:10,9817,2.99
363,9977,1,2005-07-31 16:58:42,9826,8.99
363,10339,1,2005-08-01 05:05:50,9827,6.99
363,12760,2,2005-08-18 23:03:19,9829,4.99
363,13706,1,2005-08-20 09:32:56,9830,9.99
364,462,1,2005-05-27 20:10:36,9835,5.99
364,2606,2,2005-06-19 06:51:32,9838,4.99
364,3961,2,2005-07-06 22:11:43,9842,4.99
364,12761,1,2005-08-18 23:05:22,9852,1.99
364,13936,2,2005-08-20 17:22:35,9855,0.99
365,120,2,2005-05-25 19:37:47,9858,5.99
365,1303,1,2005-06-15 09:55:57,9860,1.99
365,1578,1,2005-06-16 04:08:16,9861,6.99
365,1983,1,2005-06-17 10:22:13,9862,4.99
365,2525,1,2005-06-19 00:48:22,9863,2.99
365,4583,1,2005-07-08 06:09:44,9865,1.99
365,6604,1,2005-07-12 07:57:45,9866,4.99
366,8169,2,2005-07-28 21:29:46,9899,4.99
366,12413,2,2005-08-18 09:50:34,9907,2.99
366,14390,1,2005-08-21 10:15:38,9913,2.99
367,1089,1,2005-05-31 11:38:29,9919,2.99
367,6716,1,2005-07-12 13:34:58,9926,0.99
367,8490,2,2005-07-29 08:59:25,9928,0.99
367,9430,1,2005-07-30 21:20:13,9930,4.99
367,9912,1,2005-07-31 14:49:04,9931,4.99
367,13235,2,2005-08-19 16:17:53,9937,4.99
367,14413,1,2005-08-21 11:06:33,9938,6.99
368,64,1,2005-05-25 09:21:29,9940,5.99
368,836,1,2005-05-29 23:56:42,9942,2.99
368,949,1,2005-05-30 15:50:39,9943,2.99
368,1186,1,2005-06-15 00:56:45,9944,0.99
368,1513,1,2005-06-15 22:53:30,9945,9.99
368,2744,1,2005-06-19 16:20:40,9948,4.99
368,3275,2,2005-06-21 05:33:04,9949,4.99
368,4913,2,2005-07-08 21:27:48,9953,8.99
368,6681,1,2005-07-12 12:04:12,9956,2.99
368,11844,1,2005-08-17 13:16:04,9964,0.99
368,13781,2,2005-08-20 12:06:45,9970,7.99
368,15353,1,2005-08-22 21:18:08,9973,2.99
369,31,1,2005-05-25 04:05:17,9975,4.99
369,3903,2,2005-07-06 19:27:32,9981,2.99
369,4859,2,2005-07-08 18:54:04,9982,4.99
369,5043,1,2005-07-09 03:25:18,9983,1.99
369,5561,2,2005-07-10 03:15:24,9985,2.99
369,9543,2,2005-07-31 01:43:34,9990,0.99
369,9973,1,2005-07-31 16:49:31,9991,4.99
369,10713,2,2005-08-01 18:50:05,9994,2.99
369,11388,2,2005-08-02 18:35:55,9996,1.99
369,12521,1,2005-08-18 13:43:07,9997,0.99
370,4400,2,2005-07-07 21:22:26,10001,7.99
370,8258,2,2005-07-29 01:03:42,10007,0.99
370,11540,1,2005-08-17 00:48:03,10010,1.99
370,15982,1,2005-08-23 20:13:31,10018,5.99
371,286,2,2005-05-26 19:44:51,10020,6.99
371,1573,1,2005-06-16 03:31:39,10027,6.99
371,5614,2,2005-07-10 05:16:56,10035,0.99
371,6460,1,2005-07-12 01:13:44,10037,1.99
371,7408,1,2005-07-27 16:31:40,10039,3.99
371,9008,1,2005-07-30 05:10:26,10041,4.99
371,12397,2,2005-08-18 09:12:52,10045,9.99
371,13143,2,2005-08-19 12:44:38,10048,3.99
371,13953,2,2005-08-20 18:00:37,10050,4.99
371,14384,1,2005-08-21 10:02:37,10051,2.99
372,7735,2,2005-07-28 05:09:56,10067,4.99
372,8837,2,2005-07-29 22:49:00,10073,8.99
372,11438,2,2005-08-02 20:21:08,10076,3.99
373,1472,1,2005-06-15 20:54:55,10089,6.99
373,3609,2,2005-07-06 05:36:22,10091,2.99
373,6944,1,2005-07-26 23:34:02,10097,4.99
373,10010,1,2005-07-31 18:01:36,10106,6.99
373,11512,2,2005-08-16 23:51:06,10110,7.99
373,12748,1,2005-08-18 22:29:05,10115,7.99
373,12780,2,2005-08-18 23:48:16,10116,0.99
374,2641,2,2005-06-19 09:38:33,10129,2.99
374,12696,2,2005-08-18 20:13:08,10142,2.99
374,14524,2,2005-08-21 15:05:27,10145,8.99
374,15053,2,2005-08-22 10:13:09,10146,5.99
374,15366,2,2005-08-22 21:45:57,10149,6.99
375,1499,1,2005-06-15 21:58:07,10156,5.99
375,5474,2,2005-07-09 23:23:57,10160,2.99
375,10274,1,2005-08-01 03:16:51,10163,0.99
375,10961,1,2005-08-02 03:47:55,10168,6.99
375,12122,2,2005-08-17 23:20:45,10170,9.99
375,15004,1,2005-08-22 08:15:21,10173,2.99
376,4166,2,2005-07-07 09:33:30,10180,8.99
376,8420,1,2005-07-29 07:00:45,10189,5.99
376,9773,1,2005-07-31 09:56:56,10190,4.99
376,13009,1,2005-08-19 07:50:35,10198,0.99
377,3443,2,2005-06-21 20:19:00,10207,4.99
377,8916,2,2005-07-30 01:42:21,10215,4.99
377,13275,1,2005-08-19 17:53:38,10225,0.99
377,15088,2,2005-08-22 11:28:26,10226,0.99
377,15999,1,2005-08-23 20:44:10,10228,7.99
378,1623,2,2005-06-16 07:48:50,10230,4.99
378,1662,1,2005-06-16 10:13:35,10231,5.99
378,5578,1,2005-07-10 04:00:31,10236,1.99
378,6233,2,2005-07-11 14:10:47,10237,1.99
378,7888,1,2005-07-28 10:40:24,10238,0.99
379,863,1,2005-05-30 03:14:59,10249,4.99
379,2926,1,2005-06-20 04:37:45,10252,2.99
379,5402,1,2005-07-09 20:01:58,10255,4.99
379,6235,1,2005-07-11 14:17:51,10256,7.99
379,7041,2,2005-07-27 03:18:32,10257,4.99
379,11457,2,2005-08-02 21:14:16,10259,3.99
379,12503,1,2005-08-18 13:16:46,10260,4.99
379,13334,1,2005-08-19 20:02:33,10261,0.99
379,13397,2,2005-08-19 22:06:35,10262,7.99
379,14886,1,2005-08-22 03:59:01,10267,4.99
379,15399,2,2005-08-22 23:11:59,10268,4.99
380,3099,2,2005-06-20 16:44:33,10278,1.99
380,3260,1,2005-06-21 03:59:13,10279,4.99
380,4675,1,2005-07-08 10:24:22,10282,2.99
380,7021,2,2005-07-27 02:26:38,10285,8.99
380,7443,2,2005-07-27 17:47:43,10288,2.99
380,9056,1,2005-07-30 07:13:20,10291,0.99
380,10450,2,2005-08-01 09:10:03,10294,1.99
380,11936,1,2005-08-17 16:45:34,10296,0.99
380,11945,2,2005-08-17 17:05:33,10297,0.99
380,14935,1,2005-08-22 05:47:31,10301,1.99
380,15636,2,2005-08-23 07:50:46,10304,2.99
380,15697,1,2005-08-23 10:04:36,10305,2.99
381,169,2,2005-05-26 03:09:30,10307,0.99
381,1878,1,2005-06-17 02:55:32,10311,1.99
381,3425,2,2005-06-21 18:07:07,10314,2.99
381,3970,2,2005-07-06 22:48:17,10316,2.99
381,4735,1,2005-07-08 13:12:27,10317,0.99
381,7375,1,2005-07-27 15:22:33,10322,2.99
381,12135,2,2005-08-17 23:50:24,10332,2.99
381,13202,2,2005-08-19 14:58:30,10335,8.99
381,13614,1,2005-08-20 06:28:37,10337,0.99
381,14198,1,2005-08-21 03:48:31,10339,4.99
381,15299,2,2005-08-22 19:42:57,10340,4.99
382,8777,2,2005-07-29 20:10:21,10354,0.99
382,8871,1,2005-07-30 00:12:41,10355,9.99
382,10327,2,2005-08-01 04:55:35,10359,3.99
382,14354,2,2005-08-21 09:08:14,10364,5.99
382,15939,2,2005-08-23 18:44:21,10365,7.99
383,1831,1,2005-06-16 22:22:17,10368,7.99
383,7367,1,2005-07-27 15:05:45,10378,3.99
383,8367,2,2005-07-29 05:11:19,10379,2.99
383,8635,1,2005-07-29 14:22:48,10380,0.99
383,10971,1,2005-08-02 04:08:17,10384,4.99
383,14039,2,2005-08-20 21:39:43,10389,4.99
383,15881,1,2005-08-23 16:44:25,10392,6.99
384,279,2,2005-05-26 18:02:50,10394,2.99
384,1961,1,2005-06-17 09:02:58,10397,0.99
384,2378,1,2005-06-18 14:57:49,10399,7.99
384,14841,1,2005-08-22 02:03:30,10415,0.99
385,3105,1,2005-06-20 17:11:46,10422,0.99
385,3878,2,2005-07-06 18:27:09,10423,8.99
385,4714,1,2005-07-08 12:12:48,10425,6.99
385,8346,1,2005-07-29 04:48:22,10430,2.99
385,8518,1,2005-07-29 10:05:27,10431,2.99
385,10557,1,2005-08-01 12:59:24,10434,0.99
385,10655,1,2005-08-01 16:33:27,10436,4.99
385,13062,2,2005-08-19 09:44:17,10441,7.99
386,1585,2,2005-06-16 04:51:13,10445,3.99
386,1608,1,2005-06-16 06:28:57,10446,2.99
386,6037,1,2005-07-11 03:06:54,10454,4.99
386,10715,1,2005-08-01 18:51:48,10465,2.99
386,12961,2,2005-08-19 06:22:37,10468,2.99
387,302,2,2005-05-26 21:13:46,10473,4.99
387,841,1,2005-05-30 00:31:17,10475,4.99
387,2068,1,2005-06-17 16:11:46,10479,0.99
387,7497,1,2005-07-27 20:05:27,10486,0.99
387,10564,1,2005-08-01 13:07:34,10488,0.99
387,13082,1,2005-08-19 10:19:19,10494,5.99
387,14979,2,2005-08-22 07:16:36,10498,0.99
388,1276,2,2005-06-15 08:00:13,10501,6.99
388,2692,1,2005-06-19 13:08:19,10504,4.99
388,9368,2,2005-07-30 18:50:53,10513,2.99
388,9940,2,2005-07-31 15:29:06,10515,0.99
388,12068,1,2005-08-17 21:37:08,10519,2.99
388,14273,1,2005-08-21 06:26:48,10525,10.99
389,1946,1,2005-06-17 07:58:39,10531,4.99
389,2552,1,2005-06-19 03:01:29,10532,3.99
389,5249,1,2005-07-09 13:33:53,10535,0.99
389,6104,2,2005-07-11 07:01:35,10537,2.99
