assays_VARI,assays_CONSC,assays_BFOR,assays_ASTET,assays_ASSORGA,assays_ASSTI,assays_TISI,assays_CURAB,assays_DOI,assays_ASSSUBFRA,assays_T,assays_ASSSTR,assays_Descr,assays_RELATT,assays_SRASSI,assays_CHEI,assays_ASSCAT,assays_AST,assays_ASTAI,assays_SI,assays_ASCET,assays_CI,assays_ASI
,1,BAO_0000218,,Rattus norvegicus,Liver,2107.0,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in liver; Expressed as percent dose/organ,N,,CHEMBL627031,,A,10116.0,1,,,7662
,1,BAO_0000218,,Rattus norvegicus,Lung,2048.0,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,N,,CHEMBL627032,,A,10116.0,1,,,7663
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,N,,CHEMBL627033,,A,10116.0,1,,,7664
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,N,,CHEMBL627034,,A,10116.0,1,,,7665
,1,BAO_0000218,,Rattus norvegicus,Spleen,2106.0,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,N,,CHEMBL627035,,A,10116.0,1,,,7666
,1,BAO_0000218,,Rattus norvegicus,Thyroid gland,2046.0,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,N,,CHEMBL627036,,A,10116.0,1,,,7667
,1,BAO_0000218,,Rattus norvegicus,Blood,178.0,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,N,,CHEMBL875340,,A,10116.0,1,,,7668
,1,BAO_0000218,,Rattus norvegicus,Heart,948.0,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,N,,CHEMBL627037,,A,10116.0,1,,,7669
,1,BAO_0000218,,Rattus norvegicus,Kidney,2113.0,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,N,,CHEMBL627038,,A,10116.0,1,,,7670
,1,BAO_0000218,,Rattus norvegicus,Liver,2107.0,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,N,,CHEMBL627039,,A,10116.0,1,,,7671
,1,BAO_0000218,,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,N,,CHEMBL627040,,A,10116.0,1,,,7672
,1,BAO_0000218,,Rattus norvegicus,Spleen,2106.0,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,N,,CHEMBL624663,,A,10116.0,1,,,7673
,1,BAO_0000218,,Rattus norvegicus,Thyroid gland,2046.0,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,N,,CHEMBL625963,,A,10116.0,1,,,7674
,1,BAO_0000218,,Rattus norvegicus,Brain,955.0,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,N,,CHEMBL876799,,A,10116.0,1,,,7675
,1,BAO_0000218,,Rattus norvegicus,Lung,2048.0,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,N,,CHEMBL626133,,A,10116.0,1,,,7676
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,10130,,50597,,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,N,,CHEMBL626134,,A,10116.0,1,,,7677
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,6295,,50597,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,N,,CHEMBL626135,,A,10116.0,1,,,7678
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,6296,,50597,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,N,,CHEMBL626136,,A,10116.0,1,,,7679
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,6296,,50597,,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,N,,CHEMBL626137,,A,10116.0,1,,,7680
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,6295,,50597,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,N,,CHEMBL626138,,A,10116.0,1,,,7681
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,6296,,50597,,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,N,,CHEMBL626139,,A,10116.0,1,,,7682
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,17260,,50597,,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,N,,CHEMBL626140,,A,10116.0,1,,,7683
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,17260,,50597,,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,N,,CHEMBL626141,,A,10116.0,1,,,7684
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,17686,,50597,,C24h in rat p.o. at 20 mg/kg concentration,N,,CHEMBL626142,,A,10116.0,1,,,7685
,1,BAO_0000218,In vivo,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,9866,,50597,,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,N,,CHEMBL627930,,A,10116.0,1,,,7686
,1,BAO_0000218,In vivo,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,9866,,50597,,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,N,,CHEMBL627931,,A,10116.0,1,,,7687
,1,BAO_0000218,In vivo,Rattus norvegicus,Muscle tissue,2385.0,Intermediate,9866,,50597,,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,N,,CHEMBL627932,,A,10116.0,1,,,7688
,1,BAO_0000218,In vivo,Rattus norvegicus,Spleen,2106.0,Intermediate,9866,,50597,,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,N,,CHEMBL627933,,A,10116.0,1,,,7689
,1,BAO_0000218,In vivo,Rattus norvegicus,Spleen,2106.0,Intermediate,9866,,50597,,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,N,,CHEMBL627934,,A,10116.0,1,,,7690
,1,BAO_0000218,In vivo,Rattus norvegicus,Spleen,2106.0,Intermediate,9866,,50597,,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,N,,CHEMBL627935,,A,10116.0,1,,,7691
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,N,,CHEMBL627936,,A,10116.0,1,,,7692
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,N,,CHEMBL627937,,A,10116.0,1,,,7693
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,N,,CHEMBL627938,,A,10116.0,1,,,7694
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,N,,CHEMBL627939,,A,10116.0,1,,,7695
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,N,,CHEMBL627940,,A,10116.0,1,,,7696
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,N,,CHEMBL627941,,A,10116.0,1,,,7697
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,N,,CHEMBL876800,,A,10116.0,1,,,7698
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,N,,CHEMBL627942,,A,10116.0,1,,,7699
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,N,,CHEMBL627943,,A,10116.0,1,,,7700
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,N,,CHEMBL627944,,A,10116.0,1,,,7701
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,N,,CHEMBL627945,,A,10116.0,1,,,7702
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,N,,CHEMBL628584,,A,10116.0,1,,,7703
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of GdDTPA at 15 min,N,,CHEMBL628585,,A,10116.0,1,,,7704
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,N,,CHEMBL628586,,A,10116.0,1,,,7705
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of GdDTPA at 30 min,N,,CHEMBL628587,,A,10116.0,1,,,7706
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,N,,CHEMBL628588,,A,10116.0,1,,,7707
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,N,,CHEMBL628589,,A,10116.0,1,,,7708
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,N,,CHEMBL625304,,A,10116.0,1,,,7709
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,N,,CHEMBL625305,,A,10116.0,1,,,7710
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,N,,CHEMBL625306,,A,10116.0,1,,,7711
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,N,,CHEMBL625307,,A,10116.0,1,,,7712
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,N,,CHEMBL625308,,A,10116.0,1,,,7713
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,N,,CHEMBL627740,,A,10116.0,1,,,7714
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,N,,CHEMBL627741,,A,10116.0,1,,,7715
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,N,,CHEMBL627742,,A,10116.0,1,,,7716
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,N,,CHEMBL627743,,A,10116.0,1,,,7717
,1,BAO_0000218,In vivo,Rattus norvegicus,Blood,178.0,Intermediate,9866,,50597,,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,N,,CHEMBL627744,,A,10116.0,1,,,7718
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,N,,CHEMBL627745,,A,10116.0,1,,,7719
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,N,,CHEMBL627746,,A,10116.0,1,,,7720
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,N,,CHEMBL627747,,A,10116.0,1,,,7721
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,N,,CHEMBL876810,,A,10116.0,1,,,7722
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,N,,CHEMBL627748,,A,10116.0,1,,,7723
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,N,,CHEMBL627749,,A,10116.0,1,,,7724
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,N,,CHEMBL627750,,A,10116.0,1,,,7725
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,N,,CHEMBL618728,,A,10116.0,1,,,7726
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,N,,CHEMBL618729,,A,10116.0,1,,,7727
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of GdDTPA at 15 min,N,,CHEMBL618730,,A,10116.0,1,,,7728
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,N,,CHEMBL618731,,A,10116.0,1,,,7729
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of GdDTPA at 30 min,N,,CHEMBL618732,,A,10116.0,1,,,7730
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,N,,CHEMBL618733,,A,10116.0,1,,,7731
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,N,,CHEMBL618734,,A,10116.0,1,,,7732
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,N,,CHEMBL618735,,A,10116.0,1,,,7733
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,N,,CHEMBL876602,,A,10116.0,1,,,7734
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,N,,CHEMBL618736,,A,10116.0,1,,,7735
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,N,,CHEMBL618737,,A,10116.0,1,,,7736
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,N,,CHEMBL618738,,A,10116.0,1,,,7737
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,N,,CHEMBL618739,,A,10116.0,1,,,7738
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,N,,CHEMBL618740,,A,10116.0,1,,,7739
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,N,,CHEMBL618741,,A,10116.0,1,,,7740
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,N,,CHEMBL618742,,A,10116.0,1,,,7741
,1,BAO_0000218,In vivo,Rattus norvegicus,Bone,10000001.0,Intermediate,9866,,50597,,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,N,,CHEMBL618743,,A,10116.0,1,,,7742
,1,BAO_0000218,In vivo,Rattus norvegicus,Plasma,1969.0,Intermediate,17752,,50597,,Half-life from rat plasma at a single oral dose of 25 mg/kg,N,,CHEMBL618744,,A,10116.0,1,,,7743
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,5610,,50597,,Half-life in male rat,N,,CHEMBL618745,,A,10116.0,1,,,7744
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5939,,50597,,Half-life in rat after peroral administration at 10 mg/kg concentration,N,,CHEMBL620479,,A,10116.0,1,,,7745
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5939,,50597,,Half-life in rat after peroral administration at 5 mg/kg concentration,N,,CHEMBL620480,,A,10116.0,1,,,7746
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,17771,,50597,,Half-life in rat at a dose of 3 mg/kg,N,,CHEMBL620481,,A,10116.0,1,,,7747
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,1974,,50597,,Half-life was evaluated in rats,N,,CHEMBL620482,,A,10116.0,1,,,7748
,1,BAO_0000218,,Rattus norvegicus,,,Intermediate,4239,,50597,,Half-life was measured in rat,N,,CHEMBL876603,,A,10116.0,1,,,7749
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6681,,50597,,Half-life period for the compound was determined in rats at 50 mg/kg dose,N,,CHEMBL620483,,A,10116.0,1,,,7750
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,17752,,50597,,Half-life period in rats after intravenous administration at 5 mg/kg,N,,CHEMBL620484,,A,10116.0,1,,,7751
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6046,,50597,,Half-life period in rat at 10 mg/kg,N,,CHEMBL620485,,A,10116.0,1,,,7752
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6685,,50597,,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",N,,CHEMBL620486,,A,10116.0,1,,,7753
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6685,,50597,,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",N,,CHEMBL620487,,A,10116.0,1,,,7754
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,6685,,50597,,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",N,,CHEMBL620488,,A,10116.0,1,,,7755
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,4727,,50597,,Half-life time in rat the dose of 2 mg/kg,N,,CHEMBL620489,,A,10116.0,1,,,7756
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,1088,,50597,,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,N,,CHEMBL620490,,A,10116.0,1,,,7757
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5610,,50597,,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,N,,CHEMBL620491,,A,10116.0,1,,,7758
,1,BAO_0000218,In vivo,Rattus norvegicus,Plasma,1969.0,Intermediate,3032,,50597,,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",N,,CHEMBL876604,,A,10116.0,1,,,7759
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,5199,,50597,,Oral half life was determined,N,,CHEMBL620492,,A,10116.0,1,,,7760
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,14941,,50597,,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",N,,CHEMBL620493,,A,10116.0,1,,,7761
,1,BAO_0000218,In vivo,Rattus norvegicus,,,Intermediate,4408,,50597,,Pharmacokinetic property (t1/2) in rat,N,,CHEMBL620494,,A,10116.0,1,,,7762
,1,BAO_0000218,,Rattus norvegicus,Plasma,1969.0,Intermediate,2552,,50597,,Plasma elimination half-life was determined,N,,CHEMBL620495,,A,10116.0,1,,,7763
