assay_id,variant_id,assay_tissue,tid,tissue_id,src_assay_id,assay_strain,cell_id,relationship_type,assay_test_type,curated_by,assay_cell_type,assay_subcellular_fraction,confidence_score,src_id,chembl_id,bao_format
7802,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621334,BAO_0000218
7803,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL621335,BAO_0000218
7804,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL621336,BAO_0000218
7805,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL621337,BAO_0000218
7806,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL621338,BAO_0000218
7807,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL875838,BAO_0000218
7808,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL621339,BAO_0000218
7809,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL621340,BAO_0000218
7810,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL621341,BAO_0000218
7811,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL621342,BAO_0000019
7812,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL621343,BAO_0000019
7813,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL621344,BAO_0000218
7814,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL621345,BAO_0000218
7815,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL621346,BAO_0000019
7816,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL621347,BAO_0000218
7817,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL621348,BAO_0000218
7818,,Blood,22224,178.0,,,,U,,Autocuration,,,0,1,CHEMBL621349,BAO_0000019
7819,,Blood,22224,178.0,,,,U,,Autocuration,,,0,1,CHEMBL621350,BAO_0000019
7820,,Blood,22224,178.0,,,,U,,Autocuration,,,0,1,CHEMBL875839,BAO_0000019
7821,,Blood,22224,178.0,,,,U,,Autocuration,,,0,1,CHEMBL620211,BAO_0000019
7822,,Blood,22224,178.0,,,,U,,Autocuration,,,0,1,CHEMBL620212,BAO_0000019
7823,,Blood,22224,178.0,,,,U,,Autocuration,,,0,1,CHEMBL620213,BAO_0000019
7824,,Plasma,50797,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL620214,BAO_0000218
7825,,Plasma,50797,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL620215,BAO_0000218
7826,,Plasma,50797,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL620216,BAO_0000218
7827,,Plasma,50588,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL620888,BAO_0000218
7828,,Plasma,50588,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL620889,BAO_0000218
7829,,Plasma,22224,1969.0,,,,U,,Autocuration,,,0,1,CHEMBL620890,BAO_0000019
7830,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL620891,BAO_0000218
7831,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL620892,BAO_0000019
7832,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL621079,BAO_0000218
7833,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL621080,BAO_0000218
7834,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL621081,BAO_0000218
7835,,,100712,,,,,N,,Intermediate,,,1,1,CHEMBL621082,BAO_0000218
7836,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL621083,BAO_0000218
7837,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL621084,BAO_0000218
7838,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL621085,BAO_0000218
7839,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL621086,BAO_0000218
7840,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL621087,BAO_0000218
7841,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL622607,BAO_0000218
7842,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL622608,BAO_0000218
7843,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL624481,BAO_0000019
7844,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL624482,BAO_0000019
7845,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL624483,BAO_0000019
7846,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL624484,BAO_0000019
7847,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL624485,BAO_0000019
7848,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624486,BAO_0000218
7849,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL624487,BAO_0000019
7850,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL624488,BAO_0000019
7851,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624489,BAO_0000218
7852,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL625184,BAO_0000218
7853,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625185,BAO_0000019
7854,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL875954,BAO_0000019
7855,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625186,BAO_0000019
7856,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625187,BAO_0000019
7857,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL625188,BAO_0000019
7858,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL625189,BAO_0000218
7859,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL625190,BAO_0000218
7860,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL621733,BAO_0000218
7861,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL621734,BAO_0000218
7862,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL621735,BAO_0000218
7863,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL621736,BAO_0000218
7864,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL621737,BAO_0000218
7865,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL621738,BAO_0000218
7866,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622806,BAO_0000218
7867,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623519,BAO_0000218
7868,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623520,BAO_0000218
7869,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623521,BAO_0000218
7870,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623522,BAO_0000218
7871,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623523,BAO_0000218
7872,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623690,BAO_0000218
7873,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623691,BAO_0000218
7874,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623692,BAO_0000218
7875,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623693,BAO_0000218
7876,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623694,BAO_0000218
7877,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623695,BAO_0000218
7878,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623696,BAO_0000218
7879,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623697,BAO_0000218
7880,,Plasma,22224,1969.0,,,,U,In vivo,Intermediate,,,0,1,CHEMBL623698,BAO_0000218
7881,,Plasma,22224,1969.0,,,,U,In vivo,Intermediate,,,0,1,CHEMBL623699,BAO_0000218
7882,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623700,BAO_0000218
7883,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623701,BAO_0000218
7884,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623702,BAO_0000218
7885,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623703,BAO_0000218
7886,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623704,BAO_0000218
7887,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623705,BAO_0000218
7888,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623706,BAO_0000218
7889,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623707,BAO_0000218
7890,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623708,BAO_0000218
7891,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623709,BAO_0000218
7892,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623710,BAO_0000218
7893,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623711,BAO_0000218
7894,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623712,BAO_0000218
7895,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623713,BAO_0000218
7896,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623714,BAO_0000218
7897,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623715,BAO_0000218
7898,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623716,BAO_0000218
7899,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622980,BAO_0000218
7900,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622981,BAO_0000218
7901,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622982,BAO_0000218
7902,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622983,BAO_0000218
7903,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622984,BAO_0000218
7904,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622985,BAO_0000218
7905,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623631,BAO_0000218
7906,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623632,BAO_0000218
7907,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623633,BAO_0000218
7908,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623634,BAO_0000218
7909,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL623635,BAO_0000218
7910,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621195,BAO_0000218
7911,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621196,BAO_0000218
7912,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL875287,BAO_0000218
7913,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621197,BAO_0000218
7914,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621198,BAO_0000218
7915,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621199,BAO_0000218
7916,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621200,BAO_0000218
7917,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621201,BAO_0000218
7918,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621202,BAO_0000218
7919,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621203,BAO_0000218
7920,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621204,BAO_0000218
7921,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621205,BAO_0000218
7922,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621206,BAO_0000218
7923,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621207,BAO_0000218
7924,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621208,BAO_0000218
7925,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621209,BAO_0000218
7926,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL876484,BAO_0000218
7927,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621210,BAO_0000218
7928,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621211,BAO_0000218
7929,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621212,BAO_0000218
7930,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621213,BAO_0000218
7931,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621214,BAO_0000218
7932,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621215,BAO_0000218
7933,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621216,BAO_0000218
7934,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621217,BAO_0000218
7935,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621218,BAO_0000218
7936,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621219,BAO_0000218
7937,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621220,BAO_0000218
7938,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621221,BAO_0000218
7939,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621222,BAO_0000218
7940,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621223,BAO_0000218
7941,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL876485,BAO_0000218
7942,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621224,BAO_0000218
7943,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621225,BAO_0000218
7944,,Heart,50597,948.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621226,BAO_0000218
7945,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621227,BAO_0000218
7946,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621228,BAO_0000218
7947,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621229,BAO_0000218
7948,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621230,BAO_0000218
7949,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621231,BAO_0000218
7950,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621232,BAO_0000218
7951,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621233,BAO_0000218
7952,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621234,BAO_0000218
7953,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621235,BAO_0000218
7954,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621236,BAO_0000218
7955,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621237,BAO_0000218
7956,,Kidney,50597,2113.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL876486,BAO_0000218
7957,,Intestine,50597,160.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622436,BAO_0000218
7958,,Intestine,50597,160.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622437,BAO_0000218
7959,,Intestine,50597,160.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622438,BAO_0000218
7960,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622439,BAO_0000218
7961,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622440,BAO_0000218
7962,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622441,BAO_0000218
7963,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622442,BAO_0000218
7964,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622443,BAO_0000218
7965,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622444,BAO_0000218
7966,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622445,BAO_0000218
7967,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622446,BAO_0000218
7968,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622447,BAO_0000218
7969,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622448,BAO_0000218
7970,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622449,BAO_0000218
7971,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622450,BAO_0000218
7972,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622451,BAO_0000218
7973,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622452,BAO_0000218
7974,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622453,BAO_0000218
7975,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622454,BAO_0000218
7976,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622455,BAO_0000218
7977,,Liver,50597,2107.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL876024,BAO_0000218
7978,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622456,BAO_0000218
7979,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622457,BAO_0000218
7980,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622458,BAO_0000218
7981,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL622459,BAO_0000218
7982,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL873343,BAO_0000218
7983,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL622460,BAO_0000218
7984,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL622461,BAO_0000218
7985,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622462,BAO_0000218
7986,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622463,BAO_0000218
7987,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622464,BAO_0000218
7988,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622465,BAO_0000218
7989,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622466,BAO_0000218
7990,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622467,BAO_0000218
7991,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL622468,BAO_0000218
7992,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL876025,BAO_0000218
7993,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL622469,BAO_0000218
7994,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL622470,BAO_0000218
7995,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622471,BAO_0000218
7996,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL622472,BAO_0000218
7997,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL622473,BAO_0000218
7998,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624282,BAO_0000218
7999,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624283,BAO_0000218
8000,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624284,BAO_0000218
8001,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624285,BAO_0000218
8002,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624286,BAO_0000218
8003,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624287,BAO_0000218
8004,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624288,BAO_0000218
8005,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL624289,BAO_0000218
8006,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL873344,BAO_0000218
8007,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL619623,BAO_0000218
8008,,,50597,,,,,N,In vivo,Expert,,,1,1,CHEMBL621399,BAO_0000218
8009,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621400,BAO_0000218
8010,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621401,BAO_0000218
8011,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL621402,BAO_0000218
8012,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL621403,BAO_0000218
8013,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621121,BAO_0000218
8014,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL872525,BAO_0000218
8015,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL621122,BAO_0000218
8016,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621123,BAO_0000218
8017,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621124,BAO_0000218
8018,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL621125,BAO_0000218
8019,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621126,BAO_0000218
8020,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621127,BAO_0000218
8021,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL621128,BAO_0000218
8022,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL618263,BAO_0000218
8023,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL618264,BAO_0000218
8024,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL618265,BAO_0000218
8025,,Plasma,50597,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL618266,BAO_0000218
8026,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL618267,BAO_0000218
8027,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL618450,BAO_0000218
8028,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL618451,BAO_0000218
8029,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL618452,BAO_0000218
8030,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL618453,BAO_0000218
8031,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL618454,BAO_0000218
8032,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL618455,BAO_0000218
8033,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL618456,BAO_0000218
8034,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL618457,BAO_0000218
8035,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL618458,BAO_0000218
8036,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL618459,BAO_0000218
8037,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL876733,BAO_0000218
8038,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL618460,BAO_0000218
8039,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL618461,BAO_0000218
8040,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL618462,BAO_0000019
8041,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL618463,BAO_0000218
8042,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL618464,BAO_0000218
8043,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL618465,BAO_0000218
8044,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL618466,BAO_0000218
8045,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL618467,BAO_0000218
8046,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL618468,BAO_0000218
8047,,Plasma,50588,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL618469,BAO_0000218
8048,,Plasma,50588,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL618470,BAO_0000218
8049,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL618471,BAO_0000218
8050,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL618472,BAO_0000218
8051,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL618473,BAO_0000218
8052,,,50506,,,,,N,,Intermediate,,,1,1,CHEMBL621699,BAO_0000218
8053,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL621700,BAO_0000218
8054,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL621701,BAO_0000218
8055,,,50506,,,,,N,,Intermediate,,,1,1,CHEMBL621702,BAO_0000218
8056,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL621703,BAO_0000218
8057,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL621704,BAO_0000218
8058,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624259,BAO_0000218
8059,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624260,BAO_0000218
8060,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624430,BAO_0000218
8061,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624431,BAO_0000218
8062,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624432,BAO_0000218
8063,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624433,BAO_0000218
8064,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624434,BAO_0000218
8065,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL624435,BAO_0000218
8066,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL618570,BAO_0000218
8067,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL618571,BAO_0000218
8068,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL618572,BAO_0000218
8069,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL618573,BAO_0000218
8070,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL619267,BAO_0000218
8071,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL619431,BAO_0000218
8072,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL619432,BAO_0000218
8073,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL619433,BAO_0000218
8074,,Plasma,22224,1969.0,,,,U,,Autocuration,,,0,1,CHEMBL619434,BAO_0000218
8075,,Serum,50594,1977.0,,,,N,,Intermediate,,,1,1,CHEMBL619435,BAO_0000218
8076,,Plasma,22224,1969.0,,,,U,,Autocuration,,,0,1,CHEMBL619436,BAO_0000019
8077,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL619437,BAO_0000218
8078,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL619438,BAO_0000218
8079,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL619439,BAO_0000218
8080,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL619440,BAO_0000218
8081,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL619441,BAO_0000218
8082,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL619442,BAO_0000218
8083,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL875156,BAO_0000019
8084,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL619443,BAO_0000019
8085,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL619444,BAO_0000019
8086,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL623464,BAO_0000019
