noleggio_id,ammontare,cliente_id,pagamento_id,data_pagamento,personale_id
13365,6.99,307,8353,2005-08-19 21:12:37,2
14231,0.99,307,8354,2005-08-21 05:04:34,1
2037,0.99,308,8357,2005-06-17 13:54:20,1
2094,0.99,308,8358,2005-06-17 18:18:56,1
4002,3.99,308,8362,2005-07-07 00:08:18,1
5946,2.99,308,8364,2005-07-10 22:57:29,1
8869,0.99,308,8365,2005-07-30 00:06:32,2
10819,4.99,308,8370,2005-08-01 22:52:57,1
11972,4.99,308,8372,2005-08-17 17:55:46,1
12838,6.99,308,8375,2005-08-19 01:51:50,2
15243,4.99,308,8378,2005-08-22 17:48:28,1
15493,4.99,308,8379,2005-08-23 02:20:53,2
6480,4.99,309,8393,2005-07-12 01:49:29,2
7214,5.99,309,8394,2005-07-27 09:23:33,2
8341,4.99,309,8397,2005-07-29 04:42:01,1
8681,2.99,309,8399,2005-07-29 16:12:01,1
11964,6.99,309,8406,2005-08-17 17:37:03,2
2618,2.99,310,8418,2005-06-19 08:03:01,1
4072,0.99,310,8420,2005-07-07 04:48:02,1
5621,5.99,310,8421,2005-07-10 05:34:10,1
5836,0.99,310,8422,2005-07-10 16:49:02,2
12929,4.99,310,8430,2005-08-19 05:05:23,1
14972,5.99,310,8431,2005-08-22 06:53:21,1
544,6.99,311,8433,2005-05-28 07:03:00,2
952,2.99,311,8434,2005-05-30 16:28:07,1
5224,5.99,311,8441,2005-07-09 12:07:27,2
6419,4.99,311,8442,2005-07-11 23:36:38,2
8473,2.99,311,8444,2005-07-29 08:36:53,1
10134,4.99,311,8447,2005-07-31 21:56:10,1
10448,4.99,311,8448,2005-08-01 09:09:31,2
13310,0.99,311,8450,2005-08-19 19:05:16,2
3766,2.99,312,8461,2005-07-06 13:04:35,1
5031,5.99,312,8464,2005-07-09 02:36:37,1
8137,4.99,312,8467,2005-07-28 20:07:18,1
9154,3.99,312,8471,2005-07-30 10:59:54,1
843,0.99,313,8484,2005-05-30 00:44:24,2
2711,4.99,313,8487,2005-06-19 14:12:22,2
8381,4.99,313,8492,2005-07-29 05:31:44,2
14250,2.99,313,8499,2005-08-21 05:39:35,2
14325,4.99,313,8500,2005-08-21 08:15:38,1
15081,2.99,313,8501,2005-08-22 11:14:31,2
15569,6.99,313,8503,2005-08-23 05:24:29,2
3517,0.99,314,8508,2005-07-06 00:52:35,1
7004,4.99,314,8517,2005-07-27 01:36:05,2
8105,0.99,314,8521,2005-07-28 18:59:46,2
11908,3.99,314,8526,2005-08-17 15:43:09,2
12434,0.99,314,8527,2005-08-18 10:38:08,1
14145,4.99,314,8531,2005-08-21 02:11:38,2
14409,4.99,314,8532,2005-08-21 10:53:35,1
14873,5.99,314,8535,2005-08-22 03:31:06,2
537,8.99,315,8537,2005-05-28 06:20:55,1
1701,2.99,315,8539,2005-06-16 13:18:48,1
4021,2.99,315,8540,2005-07-07 01:46:44,1
9735,9.99,315,8547,2005-07-31 08:57:49,2
11254,0.99,315,8548,2005-08-02 13:43:49,2
15504,6.99,315,8552,2005-08-23 02:45:21,1
14426,2.99,315,8553,2006-02-14 15:16:03,2
16,4.99,316,8554,2005-05-25 00:43:11,1
2338,4.99,316,8560,2005-06-18 11:24:54,2
2491,1.99,316,8561,2005-06-18 22:01:31,2
5544,7.99,316,8566,2005-07-10 02:48:07,2
5618,5.99,316,8567,2005-07-10 05:28:58,1
7339,2.99,316,8569,2005-07-27 14:17:48,2
7592,4.99,316,8571,2005-07-27 23:26:04,1
8564,4.99,316,8573,2005-07-29 11:33:00,1
9903,6.99,316,8575,2005-07-31 14:31:44,2
14226,2.99,316,8581,2005-08-21 04:55:37,1
5548,0.99,317,8590,2005-07-10 02:56:45,1
8458,4.99,317,8595,2005-07-29 08:05:09,1
12111,2.99,317,8600,2005-08-17 22:59:55,2
12138,7.99,317,8601,2005-08-17 23:55:54,2
14385,0.99,317,8605,2005-08-21 10:02:55,2
7853,0.99,318,8620,2005-07-28 09:36:38,2
2884,0.99,319,8630,2005-06-20 01:31:16,2
3256,3.99,319,8631,2005-06-21 03:45:42,2
4295,2.99,319,8633,2005-07-07 16:08:51,2
4630,4.99,319,8634,2005-07-08 08:33:38,1
5791,8.99,319,8635,2005-07-10 14:16:22,1
6255,4.99,319,8639,2005-07-11 15:11:33,1
11575,0.99,319,8644,2005-08-17 01:50:26,1
11955,6.99,319,8646,2005-08-17 17:21:35,1
12424,8.99,319,8649,2005-08-18 10:16:57,2
14828,4.99,319,8651,2005-08-22 01:34:05,2
8144,4.99,320,8664,2005-07-28 20:30:55,2
8235,4.99,320,8665,2005-07-29 00:22:56,2
8238,0.99,320,8666,2005-07-29 00:30:06,1
4281,4.99,321,8680,2005-07-07 15:17:50,2
6190,2.99,321,8684,2005-07-11 11:36:18,2
6859,5.99,321,8685,2005-07-12 19:53:57,1
9981,0.99,321,8687,2005-07-31 17:08:31,1
12033,6.99,321,8689,2005-08-17 20:14:34,1
12398,4.99,321,8691,2005-08-18 09:13:24,1
15673,6.99,321,8693,2005-08-23 09:12:50,1
2554,0.99,322,8700,2005-06-19 03:05:38,1
3627,1.99,322,8705,2005-07-06 06:19:25,2
6709,4.99,322,8710,2005-07-12 13:20:41,2
11120,4.99,322,8716,2005-08-02 08:47:04,2
13650,9.99,322,8719,2005-08-20 07:49:06,1
729,2.99,323,8724,2005-05-29 06:35:13,2
1167,0.99,323,8726,2005-06-14 23:25:58,2
1786,2.99,323,8727,2005-06-16 19:30:54,2
2933,4.99,323,8728,2005-06-20 04:52:23,1
5906,1.99,323,8732,2005-07-10 20:41:41,2
7695,5.99,323,8736,2005-07-28 03:41:13,2
7937,4.99,323,8738,2005-07-28 12:38:22,2
10028,4.99,323,8743,2005-07-31 18:35:54,1
11548,0.99,323,8746,2005-08-17 00:59:47,2
12120,4.99,323,8747,2005-08-17 23:16:46,1
14224,2.99,323,8750,2005-08-21 04:53:08,1
14957,3.99,323,8751,2005-08-22 06:29:34,1
3947,4.99,324,8757,2005-07-06 21:42:21,1
5702,2.99,324,8760,2005-07-10 10:00:01,2
9651,4.99,324,8768,2005-07-31 05:48:49,1
13386,2.99,324,8774,2005-08-19 21:43:58,1
14479,7.99,324,8776,2005-08-21 13:35:54,2
15263,4.99,324,8777,2005-08-22 18:27:33,1
131,5.99,325,8779,2005-05-25 21:42:46,1
2808,2.99,325,8782,2005-06-19 19:34:45,2
6135,4.99,325,8786,2005-07-11 08:32:23,2
6622,0.99,325,8787,2005-07-12 09:04:11,2
8539,0.99,325,8790,2005-07-29 10:48:24,2
10030,2.99,325,8791,2005-07-31 18:39:36,2
10326,4.99,325,8793,2005-08-01 04:55:34,2
10412,0.99,325,8794,2005-08-01 07:57:16,1
12097,4.99,325,8795,2005-08-17 22:35:24,2
875,6.99,326,8801,2005-05-30 05:38:24,1
2086,0.99,326,8805,2005-06-17 17:32:07,2
4160,7.99,326,8809,2005-07-07 09:13:17,1
7725,2.99,326,8812,2005-07-28 04:47:14,2
7931,4.99,326,8813,2005-07-28 12:23:41,2
8604,4.99,326,8815,2005-07-29 13:07:13,1
10108,0.99,326,8818,2005-07-31 21:02:14,1
10976,4.99,326,8821,2005-08-02 04:11:48,2
11428,2.99,326,8823,2005-08-02 20:03:10,2
4445,4.99,327,8833,2005-07-07 23:08:22,1
7808,1.99,327,8837,2005-07-28 07:58:56,2
11372,4.99,327,8839,2005-08-02 18:10:50,1
12016,0.99,327,8841,2005-08-17 19:33:24,1
13448,0.99,327,8844,2005-08-20 00:12:43,1
15365,3.99,327,8846,2005-08-22 21:42:17,2
15828,5.99,327,8848,2005-08-23 15:16:32,1
15969,7.99,327,8850,2005-08-23 19:51:30,2
1670,2.99,328,8853,2005-06-16 10:26:33,2
1980,6.99,328,8854,2005-06-17 09:48:05,2
2243,5.99,328,8855,2005-06-18 04:33:03,2
11174,2.99,328,8864,2005-08-02 10:32:11,1
2010,5.99,329,8876,2005-06-17 11:54:15,1
2151,0.99,329,8878,2005-06-17 22:52:37,1
2303,2.99,329,8879,2005-06-18 08:27:59,1
2702,2.99,329,8880,2005-06-19 13:35:56,2
3053,0.99,329,8882,2005-06-20 13:10:30,2
8172,7.99,329,8890,2005-07-28 21:34:36,2
10473,7.99,329,8897,2005-08-01 09:56:24,1
10490,0.99,329,8898,2005-08-01 10:37:11,2
11130,2.99,329,8899,2005-08-02 09:08:59,1
12659,6.99,329,8902,2005-08-18 19:05:49,1
13627,8.99,329,8903,2005-08-20 06:59:00,1
15308,2.99,329,8906,2005-08-22 19:54:31,1
1219,6.99,330,8909,2005-06-15 03:25:59,1
3061,2.99,330,8913,2005-06-20 13:48:21,2
5149,2.99,330,8918,2005-07-09 08:28:23,2
5750,5.99,330,8919,2005-07-10 12:20:41,1
10100,4.99,330,8925,2005-07-31 20:47:18,2
12062,2.99,330,8927,2005-08-17 21:24:47,1
12394,2.99,330,8928,2005-08-18 09:05:15,1
12867,0.99,330,8930,2005-08-19 02:40:11,1
3871,8.99,331,8939,2005-07-06 17:58:51,2
4051,4.99,331,8940,2005-07-07 03:37:28,1
4063,5.99,331,8941,2005-07-07 04:23:57,2
5152,2.99,331,8943,2005-07-09 08:34:44,1
8231,0.99,331,8946,2005-07-29 00:14:37,1
8995,4.99,331,8947,2005-07-30 04:53:11,2
11052,5.99,331,8950,2005-08-02 06:26:19,1
11362,2.99,331,8951,2005-08-02 17:47:25,1
14628,1.99,331,8955,2005-08-21 18:37:24,1
15339,2.99,331,8956,2005-08-22 20:52:12,1
600,3.99,332,8959,2005-05-28 14:08:19,2
1000,6.99,332,8960,2005-05-31 00:25:56,1
4100,6.99,332,8961,2005-07-07 06:20:52,1
5381,2.99,332,8965,2005-07-09 19:11:11,2
5440,0.99,332,8967,2005-07-09 21:45:17,1
7418,2.99,332,8969,2005-07-27 16:59:09,2
8173,6.99,332,8973,2005-07-28 21:35:44,2
10026,4.99,332,8977,2005-07-31 18:31:51,1
10307,0.99,332,8978,2005-08-01 04:21:54,1
12318,4.99,332,8982,2005-08-18 06:21:56,2
14783,4.99,332,8984,2005-08-22 00:21:57,2
15194,0.99,332,8985,2005-08-22 16:07:34,2
2929,1.99,333,8990,2005-06-20 04:47:39,1
3110,2.99,333,8991,2005-06-20 17:40:12,1
5032,0.99,333,8992,2005-07-09 02:39:47,2
5645,1.99,333,8993,2005-07-10 06:58:21,1
5892,4.99,333,8994,2005-07-10 20:02:42,2
6275,0.99,333,8995,2005-07-11 16:12:11,2
9148,4.99,333,9001,2005-07-30 10:39:10,2
10035,4.99,333,9003,2005-07-31 18:46:46,2
12661,0.99,333,9007,2005-08-18 19:10:10,2
13710,4.99,333,9009,2005-08-20 09:35:20,2
14057,4.99,333,9010,2005-08-20 22:22:59,1
14740,2.99,333,9011,2005-08-21 22:35:33,1
15253,2.99,333,9012,2005-08-22 18:05:21,2
431,8.99,334,9015,2005-05-27 16:31:05,1
4603,6.99,334,9020,2005-07-08 06:57:07,1
5434,0.99,334,9022,2005-07-09 21:25:20,2
6749,4.99,334,9026,2005-07-12 14:43:05,2
10207,3.99,334,9030,2005-08-01 00:53:01,1
10492,2.99,334,9032,2005-08-01 10:42:28,1
10997,7.99,334,9034,2005-08-02 04:49:02,2
15548,0.99,334,9040,2005-08-23 04:26:20,2
15656,4.99,334,9041,2005-08-23 08:38:58,2
3329,4.99,335,9044,2005-06-21 09:20:31,1
4032,2.99,335,9047,2005-07-07 02:34:13,2
5024,4.99,335,9050,2005-07-09 02:25:12,1
5728,2.99,335,9052,2005-07-10 11:26:14,2
6906,0.99,335,9054,2005-07-12 22:03:02,1
8634,3.99,335,9055,2005-07-29 14:19:57,2
14014,2.99,335,9063,2005-08-20 20:47:09,1
15005,4.99,335,9064,2005-08-22 08:15:44,2
15101,0.99,335,9065,2005-08-22 11:56:02,2
1478,2.99,336,9067,2005-06-15 21:12:13,1
2212,2.99,336,9068,2005-06-18 02:36:10,2
2575,2.99,336,9070,2005-06-19 04:32:52,1
4595,2.99,336,9076,2005-07-08 06:40:25,1
5667,0.99,336,9078,2005-07-10 08:11:03,2
8407,6.99,336,9082,2005-07-29 06:37:02,1
11743,2.99,336,9087,2005-08-17 08:49:05,2
13689,4.99,336,9092,2005-08-20 09:04:30,2
15073,10.99,336,9094,2005-08-22 11:01:15,1
374,6.99,337,9097,2005-05-27 08:26:30,1
839,8.99,337,9099,2005-05-30 00:28:12,1
3626,5.99,337,9102,2005-07-06 06:15:35,1
4093,4.99,337,9104,2005-07-07 05:54:50,2
5050,2.99,337,9106,2005-07-09 03:54:38,1
6212,0.99,337,9107,2005-07-11 12:40:48,1
8516,4.99,337,9111,2005-07-29 10:00:03,1
9051,5.99,337,9113,2005-07-30 07:05:54,2
13892,3.99,337,9121,2005-08-20 15:50:17,2
675,0.99,338,9126,2005-05-28 22:22:44,1
1510,4.99,338,9127,2005-06-15 22:39:34,2
3516,0.99,338,9134,2005-07-06 00:50:30,1
4779,4.99,338,9137,2005-07-08 15:53:41,2
7584,3.99,338,9141,2005-07-27 23:15:46,2
10897,0.99,338,9145,2005-08-02 01:23:42,1
11064,4.99,338,9146,2005-08-02 06:55:17,2
11719,5.99,338,9148,2005-08-17 07:46:05,2
13284,3.99,338,9150,2005-08-19 18:12:31,1
15105,0.99,338,9152,2005-08-22 12:01:33,2
876,5.99,339,9154,2005-05-30 05:41:22,1
3536,2.99,339,9160,2005-07-06 01:36:11,2
6072,6.99,339,9165,2005-07-11 04:52:40,1
10338,3.99,339,9173,2005-08-01 05:03:03,2
1697,3.99,340,9185,2005-06-16 12:55:20,1
3264,0.99,340,9190,2005-06-21 04:19:03,1
3455,2.99,340,9191,2005-06-21 21:17:51,1
4475,2.99,340,9192,2005-07-08 00:27:30,2
8551,4.99,340,9198,2005-07-29 11:13:11,2
8606,4.99,340,9199,2005-07-29 13:14:24,1
10809,0.99,340,9204,2005-08-01 22:39:27,1
12940,2.99,340,9208,2005-08-19 05:38:29,2
13425,2.99,340,9209,2005-08-19 23:11:44,1
14895,2.99,340,9212,2005-08-22 04:19:23,1
1778,1.99,341,9217,2005-06-16 18:54:48,1
3382,5.99,341,9221,2005-06-21 14:05:23,1
11305,6.99,341,9230,2005-08-02 15:44:55,1
11723,2.99,341,9231,2005-08-17 07:56:22,1
13806,4.99,341,9234,2005-08-20 12:53:46,2
2190,5.99,342,9238,2005-06-18 01:29:51,2
6997,0.99,342,9246,2005-07-27 01:14:02,2
7280,2.99,342,9247,2005-07-27 11:50:52,2
9955,0.99,342,9251,2005-07-31 16:01:26,1
12522,2.99,342,9259,2005-08-18 13:45:40,1
12816,4.99,342,9260,2005-08-19 01:04:05,2
13368,4.99,342,9261,2005-08-19 21:19:35,2
14683,8.99,342,9267,2005-08-21 20:27:44,2
15484,4.99,342,9268,2005-08-23 02:04:49,1
1547,4.99,343,9272,2005-06-16 01:42:24,2
1564,6.99,343,9273,2005-06-16 02:47:07,1
2461,6.99,343,9276,2005-06-18 19:58:12,2
9739,2.99,343,9287,2005-07-31 09:08:03,2
13522,3.99,343,9292,2005-08-20 02:44:06,2
15973,5.99,343,9294,2005-08-23 20:04:41,2
6363,5.99,344,9302,2005-07-11 21:13:19,2
7480,4.99,344,9303,2005-07-27 19:19:53,2
9788,4.99,344,9305,2005-07-31 10:28:21,2
11116,5.99,344,9306,2005-08-02 08:34:40,2
12183,5.99,344,9307,2005-08-18 01:34:13,2
13014,4.99,344,9308,2005-08-19 07:56:08,2
13033,3.99,344,9309,2005-08-19 08:34:39,1
206,0.99,345,9313,2005-05-26 08:01:54,1
363,0.99,345,9314,2005-05-27 07:14:00,1
1457,4.99,345,9316,2005-06-15 20:05:49,1
1550,0.99,345,9317,2005-06-16 01:58:35,2
6307,7.99,345,9323,2005-07-11 18:04:29,1
10215,8.99,345,9329,2005-08-01 01:04:28,2
65,4.99,346,9336,2005-05-25 09:32:03,1
4420,4.99,346,9341,2005-07-07 22:07:31,2
6136,4.99,346,9345,2005-07-11 08:34:09,2
8543,0.99,346,9351,2005-07-29 11:01:57,2
9848,4.99,346,9354,2005-07-31 12:44:33,1
10389,3.99,346,9357,2005-08-01 06:46:43,2
10521,0.99,346,9358,2005-08-01 11:46:17,2
11062,4.99,346,9359,2005-08-02 06:52:54,2
3026,4.99,347,9370,2005-06-20 11:48:00,1
3092,8.99,347,9371,2005-06-20 16:04:42,1
6121,1.99,347,9379,2005-07-11 07:55:27,2
9582,4.99,347,9387,2005-07-31 03:05:19,1
9856,3.99,347,9388,2005-07-31 13:00:35,1
12399,10.99,347,9392,2005-08-18 09:13:42,2
13314,5.99,347,9393,2005-08-19 19:12:43,2
15555,4.99,347,9397,2005-08-23 04:51:52,2
3494,4.99,348,9403,2005-07-05 23:47:30,2
4633,0.99,348,9406,2005-07-08 08:39:39,2
4699,0.99,348,9407,2005-07-08 11:36:56,1
5965,0.99,348,9410,2005-07-10 23:51:52,2
8682,4.99,348,9417,2005-07-29 16:15:26,2
9482,2.99,348,9418,2005-07-30 23:29:16,2
10972,2.99,348,9420,2005-08-02 04:08:25,2
13684,0.99,348,9428,2005-08-20 08:55:53,2
1523,0.99,349,9436,2005-06-16 00:18:40,1
3488,3.99,349,9439,2005-07-05 23:32:49,2
4881,0.99,349,9442,2005-07-08 19:40:34,1
9262,1.99,349,9448,2005-07-30 14:45:02,1
14200,6.99,349,9457,2005-08-21 03:51:27,2
14721,6.99,349,9458,2005-08-21 21:50:51,2
11504,0.99,350,9477,2005-08-16 23:16:46,2
12445,2.99,350,9482,2005-08-18 10:56:20,2
5280,0.99,351,9494,2005-07-09 14:55:07,1
7630,4.99,351,9499,2005-07-28 01:01:03,2
8512,4.99,351,9500,2005-07-29 09:48:03,2
10119,0.99,351,9502,2005-07-31 21:20:59,2
11127,0.99,351,9504,2005-08-02 09:00:59,2
15664,4.99,351,9507,2005-08-23 08:57:11,1
1678,4.99,352,9513,2005-06-16 11:08:28,1
1780,4.99,352,9514,2005-06-16 19:11:45,1
7419,7.99,352,9519,2005-07-27 17:04:15,1
11823,6.99,352,9526,2005-08-17 12:36:37,1
11986,0.99,352,9527,2005-08-17 18:21:58,2
12751,2.99,352,9529,2005-08-18 22:33:22,1
1103,6.99,353,9533,2005-05-31 14:24:18,2
1928,7.99,353,9535,2005-06-17 06:48:31,2
15676,2.99,353,9550,2005-08-23 09:23:08,2
140,0.99,354,9551,2005-05-25 23:34:22,1
1491,0.99,354,9554,2005-06-15 21:48:18,1
3139,2.99,354,9557,2005-06-20 19:44:45,1
5556,4.99,354,9563,2005-07-10 03:10:17,2
6838,4.99,354,9566,2005-07-12 19:01:30,1
6926,0.99,354,9567,2005-07-26 22:52:45,1
8321,4.99,354,9572,2005-07-29 03:50:54,2
8921,0.99,354,9575,2005-07-30 02:04:02,2
12544,3.99,354,9579,2005-08-18 14:25:51,1
12998,4.99,354,9580,2005-08-19 07:32:16,1
14212,2.99,354,9581,2005-08-21 04:29:26,2
15956,0.99,354,9584,2005-08-23 19:19:21,2
12759,7.98,354,9585,2006-02-14 15:16:03,1
11782,0.0,354,9586,2006-02-14 15:16:03,1
5210,4.99,355,9592,2005-07-09 11:24:19,1
6669,4.99,355,9597,2005-07-12 11:39:55,2
8418,1.99,355,9600,2005-07-29 06:54:21,2
11471,0.99,355,9602,2005-08-02 21:49:03,2
15367,3.99,355,9604,2005-08-22 21:47:53,1
15531,2.99,355,9605,2005-08-23 03:52:36,2
12876,2.99,356,9629,2005-08-19 03:12:19,2
12913,0.99,356,9630,2005-08-19 04:25:39,1
13703,6.99,356,9633,2005-08-20 09:29:35,2
15705,4.99,356,9634,2005-08-23 10:32:52,1
945,0.99,357,9639,2005-05-30 15:33:17,2
3865,3.99,357,9644,2005-07-06 17:46:57,1
10502,2.99,357,9657,2005-08-01 11:06:39,1
11065,2.99,357,9660,2005-08-02 06:57:55,2
14926,0.99,357,9661,2005-08-22 05:18:44,1
5023,5.99,358,9672,2005-07-09 02:23:16,2
8621,2.99,358,9674,2005-07-29 13:52:42,1
9062,0.99,358,9675,2005-07-30 07:23:17,2
11149,5.99,358,9679,2005-08-02 09:51:43,2
11653,4.99,358,9680,2005-08-17 05:06:10,2
1329,4.99,359,9687,2005-06-15 11:25:06,2
2401,0.99,359,9689,2005-06-18 16:22:03,1
6424,9.99,359,9692,2005-07-11 23:49:37,2
6542,2.99,359,9693,2005-07-12 04:53:49,1
8174,4.99,359,9697,2005-07-28 21:36:52,1
10174,5.99,359,9699,2005-07-31 23:40:08,2
11032,4.99,359,9700,2005-08-02 05:53:35,1
15148,4.99,359,9706,2005-08-22 13:59:19,1
777,4.99,360,9710,2005-05-29 14:07:58,2
2402,6.99,360,9712,2005-06-18 16:24:45,2
4056,4.99,360,9715,2005-07-07 03:57:36,1
5834,1.99,360,9718,2005-07-10 16:44:12,1
5995,3.99,360,9719,2005-07-11 01:15:39,1
8220,2.99,360,9726,2005-07-28 23:46:41,1
9659,3.99,360,9731,2005-07-31 06:02:14,2
12773,5.99,360,9736,2005-08-18 23:32:19,1
2558,1.99,361,9746,2005-06-19 03:09:16,2
7712,2.99,361,9755,2005-07-28 04:29:53,2
10145,1.99,361,9757,2005-07-31 22:15:13,1
11243,5.99,361,9762,2005-08-02 13:32:48,2
11991,3.99,361,9764,2005-08-17 18:27:08,1
12626,5.99,361,9765,2005-08-18 17:36:45,2
12690,2.99,361,9766,2005-08-18 20:06:57,2
14031,0.99,361,9768,2005-08-20 21:24:24,2
3197,2.99,362,9778,2005-06-21 00:07:23,2
5227,4.99,362,9781,2005-07-09 12:16:39,1
6204,4.99,362,9784,2005-07-11 12:29:22,1
6576,4.99,362,9785,2005-07-12 06:13:41,2
7172,1.99,362,9787,2005-07-27 07:59:16,1
8364,4.99,362,9791,2005-07-29 05:10:31,2
8714,2.99,362,9793,2005-07-29 17:31:40,1
12244,4.99,362,9796,2005-08-18 03:39:11,2
14051,6.99,362,9799,2005-08-20 22:09:51,2
14808,4.99,362,9804,2005-08-22 00:58:35,1
14950,2.99,362,9805,2005-08-22 06:17:12,1
1426,4.99,363,9807,2005-06-15 18:16:24,2
5758,6.99,363,9814,2005-07-10 12:42:43,1
6705,4.99,363,9816,2005-07-12 12:53:11,2
8841,4.99,363,9824,2005-07-29 22:56:07,2
14694,2.99,363,9831,2005-08-21 20:46:42,1
15335,4.99,363,9834,2005-08-22 20:44:55,1
462,5.99,364,9835,2005-05-27 20:10:36,1
1722,2.99,364,9836,2005-06-16 15:12:52,1
2857,4.99,364,9839,2005-06-19 23:15:15,2
3961,4.99,364,9842,2005-07-06 22:11:43,2
11932,4.99,364,9850,2005-08-17 16:36:12,2
13698,4.99,364,9854,2005-08-20 09:24:26,1
13936,0.99,364,9855,2005-08-20 17:22:35,2
14293,4.99,364,9856,2005-08-21 07:06:47,2
7634,4.99,365,9868,2005-07-28 01:07:01,2
9540,2.99,365,9874,2005-07-31 01:40:06,2
12804,8.99,365,9878,2005-08-19 00:33:15,1
13619,2.99,365,9879,2005-08-20 06:39:26,1
5364,0.99,366,9888,2005-07-09 18:24:48,2
7562,2.99,366,9896,2005-07-27 22:25:15,1
7602,4.99,366,9897,2005-07-27 23:48:35,2
7805,6.99,366,9898,2005-07-28 07:56:41,1
8169,4.99,366,9899,2005-07-28 21:29:46,2
9316,6.99,366,9902,2005-07-30 17:11:58,1
10198,2.99,366,9903,2005-08-01 00:36:15,1
11340,5.99,366,9906,2005-08-02 17:05:43,2
13857,2.99,366,9910,2005-08-20 14:50:06,1
14717,2.99,366,9914,2005-08-21 21:30:39,1
14906,6.99,366,9915,2005-08-22 04:38:18,1
13421,4.99,366,9917,2006-02-14 15:16:03,1
939,0.99,367,9918,2005-05-30 14:49:34,1
1089,2.99,367,9919,2005-05-31 11:38:29,1
5490,4.99,367,9922,2005-07-10 00:09:11,2
6835,5.99,367,9927,2005-07-12 18:58:03,2
9430,4.99,367,9930,2005-07-30 21:20:13,1
9912,4.99,367,9931,2005-07-31 14:49:04,1
10344,4.99,367,9932,2005-08-01 05:18:23,2
12911,6.99,367,9936,2005-08-19 04:24:10,2
64,5.99,368,9940,2005-05-25 09:21:29,1
1186,0.99,368,9944,2005-06-15 00:56:45,1
3608,4.99,368,9950,2005-07-06 05:35:39,2
6154,5.99,368,9955,2005-07-11 09:32:19,1
8226,2.99,368,9959,2005-07-29 00:01:04,2
10848,1.99,368,9963,2005-08-01 23:50:22,2
13280,2.99,368,9968,2005-08-19 18:02:51,2
13963,1.99,368,9971,2005-08-20 18:20:18,2
15353,2.99,368,9973,2005-08-22 21:18:08,1
854,0.99,369,9977,2005-05-30 01:56:11,2
5043,1.99,369,9983,2005-07-09 03:25:18,1
5561,2.99,369,9985,2005-07-10 03:15:24,2
8826,2.99,369,9987,2005-07-29 22:30:16,2
9543,0.99,369,9990,2005-07-31 01:43:34,2
11388,1.99,369,9996,2005-08-02 18:35:55,2
14684,5.99,369,9998,2005-08-21 20:28:26,2
13898,0.99,369,9999,2006-02-14 15:16:03,1
1190,6.99,370,10000,2005-06-15 01:05:32,2
6968,0.99,370,10003,2005-07-27 00:16:45,1
7152,7.99,370,10004,2005-07-27 07:15:01,2
11925,0.99,370,10011,2005-08-17 16:23:04,2
13039,0.99,370,10013,2005-08-19 08:55:19,1
825,0.99,371,10023,2005-05-29 21:49:41,1
1218,1.99,371,10026,2005-06-15 03:24:44,1
6000,2.99,371,10036,2005-07-11 01:23:06,1
9008,4.99,371,10041,2005-07-30 05:10:26,1
13953,4.99,371,10050,2005-08-20 18:00:37,2
5314,2.99,372,10060,2005-07-09 16:05:28,1
6692,4.99,372,10064,2005-07-12 12:35:39,2
7234,5.99,372,10066,2005-07-27 10:08:45,2
8009,7.99,372,10068,2005-07-28 15:25:58,2
14331,2.99,372,10084,2005-08-21 08:29:38,1
3609,2.99,373,10091,2005-07-06 05:36:22,2
6311,0.99,373,10096,2005-07-11 18:18:52,2
9397,4.99,373,10103,2005-07-30 20:07:29,1
10221,4.99,373,10107,2005-08-01 01:16:50,1
11066,7.99,373,10109,2005-08-02 06:58:32,2
11663,3.99,373,10111,2005-08-17 05:30:19,2
12780,0.99,373,10116,2005-08-18 23:48:16,2
910,2.99,374,10124,2005-05-30 10:46:16,2
2046,1.99,374,10127,2005-06-17 14:39:50,2
2487,4.99,374,10128,2005-06-18 21:32:54,2
5945,2.99,374,10134,2005-07-10 22:52:42,2
9113,0.99,374,10138,2005-07-30 09:09:03,2
13337,2.99,374,10143,2005-08-19 20:06:57,1
14524,8.99,374,10145,2005-08-21 15:05:27,2
15966,2.99,374,10150,2006-02-14 15:16:03,2
307,8.99,375,10151,2005-05-26 21:48:13,2
873,2.99,375,10154,2005-05-30 05:15:20,1
1404,2.99,375,10155,2005-06-15 16:38:53,2
5474,2.99,375,10160,2005-07-09 23:23:57,2
7856,4.99,375,10161,2005-07-28 09:48:24,1
10589,1.99,375,10164,2005-08-01 14:11:09,2
11008,5.99,375,10169,2005-08-02 05:06:17,2
12122,9.99,375,10170,2005-08-17 23:20:45,2
12663,0.99,375,10171,2005-08-18 19:10:52,2
554,0.99,376,10175,2005-05-28 08:23:16,1
4166,8.99,376,10180,2005-07-07 09:33:30,2
5675,4.99,376,10184,2005-07-10 08:31:06,1
6807,2.99,376,10187,2005-07-12 17:33:53,2
8269,2.99,376,10188,2005-07-29 01:26:54,1
9872,0.99,376,10192,2005-07-31 13:27:55,1
10413,3.99,376,10193,2005-08-01 07:59:39,2
4053,0.99,377,10209,2005-07-07 03:39:22,2
8018,10.99,377,10214,2005-07-28 15:36:48,2
10013,4.99,377,10218,2005-07-31 18:08:21,1
13249,2.99,377,10224,2005-08-19 16:47:41,1
15995,0.99,377,10227,2005-08-23 20:29:56,1
2713,4.99,378,10233,2005-06-19 14:23:09,2
8740,2.99,378,10239,2005-07-29 18:41:31,2
