assays_assay_id,assays_src_id,assays_relationship_type,assays_assay_test_type,assays_assay_tax_id,assays_src_assay_id,assays_curated_by,assays_chembl_id,assays_doc_id,assays_assay_organism,assays_variant_id,assays_assay_subcellular_fraction,assays_tid,assays_confidence_score,assays_cell_id,assays_bao_format,assays_tissue_id
7745,1,N,In vivo,10116.0,,Intermediate,CHEMBL620479,5939,Rattus norvegicus,,,50597,1,,BAO_0000218,
7746,1,N,In vivo,10116.0,,Intermediate,CHEMBL620480,5939,Rattus norvegicus,,,50597,1,,BAO_0000218,
7747,1,N,In vivo,10116.0,,Intermediate,CHEMBL620481,17771,Rattus norvegicus,,,50597,1,,BAO_0000218,
7748,1,N,,10116.0,,Intermediate,CHEMBL620482,1974,Rattus norvegicus,,,50597,1,,BAO_0000218,
7749,1,N,,10116.0,,Intermediate,CHEMBL876603,4239,Rattus norvegicus,,,50597,1,,BAO_0000218,
7750,1,N,In vivo,10116.0,,Intermediate,CHEMBL620483,6681,Rattus norvegicus,,,50597,1,,BAO_0000218,
7751,1,N,In vivo,10116.0,,Intermediate,CHEMBL620484,17752,Rattus norvegicus,,,50597,1,,BAO_0000218,
7752,1,N,In vivo,10116.0,,Intermediate,CHEMBL620485,6046,Rattus norvegicus,,,50597,1,,BAO_0000218,
7753,1,N,In vivo,10116.0,,Intermediate,CHEMBL620486,6685,Rattus norvegicus,,,50597,1,,BAO_0000218,
7754,1,N,In vivo,10116.0,,Intermediate,CHEMBL620487,6685,Rattus norvegicus,,,50597,1,,BAO_0000218,
7755,1,N,In vivo,10116.0,,Intermediate,CHEMBL620488,6685,Rattus norvegicus,,,50597,1,,BAO_0000218,
7756,1,N,In vivo,10116.0,,Intermediate,CHEMBL620489,4727,Rattus norvegicus,,,50597,1,,BAO_0000218,
7757,1,N,In vivo,10116.0,,Intermediate,CHEMBL620490,1088,Rattus norvegicus,,,50597,1,,BAO_0000218,
7758,1,N,In vivo,10116.0,,Intermediate,CHEMBL620491,5610,Rattus norvegicus,,,50597,1,,BAO_0000218,
7759,1,N,In vivo,10116.0,,Intermediate,CHEMBL876604,3032,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7760,1,N,In vivo,10116.0,,Intermediate,CHEMBL620492,5199,Rattus norvegicus,,,50597,1,,BAO_0000218,
7761,1,N,In vivo,10116.0,,Intermediate,CHEMBL620493,14941,Rattus norvegicus,,,50597,1,,BAO_0000218,
7762,1,N,In vivo,10116.0,,Intermediate,CHEMBL620494,4408,Rattus norvegicus,,,50597,1,,BAO_0000218,
7763,1,N,,10116.0,,Intermediate,CHEMBL620495,2552,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7764,1,N,In vivo,10116.0,,Intermediate,CHEMBL620496,5199,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7765,1,N,In vivo,10116.0,,Intermediate,CHEMBL620497,15662,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7766,1,N,,10116.0,,Intermediate,CHEMBL620498,1465,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7767,1,N,In vivo,10116.0,,Intermediate,CHEMBL620499,1446,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7768,1,N,,10116.0,,Intermediate,CHEMBL620500,6824,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7769,1,N,In vivo,10116.0,,Intermediate,CHEMBL873809,17533,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7770,1,N,In vivo,10116.0,,Intermediate,CHEMBL620501,5979,Rattus norvegicus,,,50597,1,,BAO_0000218,
7771,1,N,In vivo,10116.0,,Intermediate,CHEMBL620502,4689,Rattus norvegicus,,,50597,1,,BAO_0000218,
7772,1,N,In vivo,10116.0,,Intermediate,CHEMBL620503,4689,Rattus norvegicus,,,50597,1,,BAO_0000218,
7773,1,N,In vivo,10116.0,,Intermediate,CHEMBL620504,2463,Rattus norvegicus,,,50597,1,,BAO_0000218,
7774,1,N,In vivo,10116.0,,Intermediate,CHEMBL876605,4883,Rattus norvegicus,,,50597,1,,BAO_0000218,
7775,1,N,In vivo,10116.0,,Intermediate,CHEMBL620505,4883,Rattus norvegicus,,,50597,1,,BAO_0000218,
7776,1,N,In vivo,10116.0,,Intermediate,CHEMBL873811,15662,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7777,1,N,In vivo,10116.0,,Expert,CHEMBL624016,3598,Rattus norvegicus,,,50597,1,,BAO_0000218,
7778,1,N,,10116.0,,Intermediate,CHEMBL624017,4576,Rattus norvegicus,,,50597,1,,BAO_0000218,
7779,1,N,,10116.0,,Intermediate,CHEMBL624018,4576,Rattus norvegicus,,,50597,1,,BAO_0000218,
7780,1,N,,10116.0,,Intermediate,CHEMBL624019,4576,Rattus norvegicus,,,50597,1,,BAO_0000218,
7781,1,N,In vivo,10116.0,,Intermediate,CHEMBL624020,4910,Rattus norvegicus,,,50597,1,,BAO_0000218,955.0
7782,1,N,In vivo,10116.0,,Intermediate,CHEMBL624201,4891,Rattus norvegicus,,,50597,1,,BAO_0000218,
7783,1,N,In vivo,10116.0,,Intermediate,CHEMBL872528,429,Rattus norvegicus,,,50597,1,,BAO_0000218,
7784,1,N,In vivo,10116.0,,Intermediate,CHEMBL624202,5974,Rattus norvegicus,,,50597,1,,BAO_0000218,
7785,1,N,In vivo,10116.0,,Intermediate,CHEMBL624203,5974,Rattus norvegicus,,,50597,1,,BAO_0000218,
7786,1,N,In vivo,10116.0,,Intermediate,CHEMBL624350,5974,Rattus norvegicus,,,50597,1,,BAO_0000218,
7787,1,N,In vivo,10116.0,,Intermediate,CHEMBL621320,5974,Rattus norvegicus,,,50597,1,,BAO_0000218,
7788,1,N,In vivo,10116.0,,Intermediate,CHEMBL621321,17582,Rattus norvegicus,,,50597,1,,BAO_0000218,
7789,1,N,,10116.0,,Intermediate,CHEMBL621322,4026,Rattus norvegicus,,,50597,1,,BAO_0000218,
7790,1,N,In vivo,10116.0,,Intermediate,CHEMBL621323,4890,Rattus norvegicus,,,50597,1,,BAO_0000218,
7791,1,N,In vivo,10116.0,,Intermediate,CHEMBL621324,6571,Rattus norvegicus,,,50597,1,,BAO_0000218,
7792,1,N,,10116.0,,Intermediate,CHEMBL621325,4727,Rattus norvegicus,,,50597,1,,BAO_0000218,
7793,1,N,In vivo,10116.0,,Intermediate,CHEMBL875837,17651,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7794,1,N,In vivo,10116.0,,Intermediate,CHEMBL621326,17651,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7795,1,N,In vivo,10116.0,,Intermediate,CHEMBL621327,14465,Rattus norvegicus,,,50597,1,,BAO_0000218,
7796,1,N,In vivo,10116.0,,Intermediate,CHEMBL621328,14941,Rattus norvegicus,,,50597,1,,BAO_0000218,
7797,1,N,In vivo,10116.0,,Intermediate,CHEMBL621329,5960,Rattus norvegicus,,,50597,1,,BAO_0000218,
7798,1,N,In vivo,10116.0,,Intermediate,CHEMBL621330,5022,Rattus norvegicus,,,50597,1,,BAO_0000218,
7799,1,N,In vivo,10116.0,,Intermediate,CHEMBL621331,4408,Rattus norvegicus,,,50597,1,,BAO_0000218,
7800,1,N,In vivo,10116.0,,Intermediate,CHEMBL621332,5983,Rattus norvegicus,,,50597,1,,BAO_0000218,
7801,1,N,In vivo,10116.0,,Intermediate,CHEMBL621333,4689,Rattus norvegicus,,,50597,1,,BAO_0000218,
7802,1,N,In vivo,10116.0,,Intermediate,CHEMBL621334,2792,Rattus norvegicus,,,50597,1,,BAO_0000218,
7803,1,N,,10090.0,,Intermediate,CHEMBL621335,15011,Mus musculus,,,50594,1,,BAO_0000218,
7804,1,N,,9615.0,,Intermediate,CHEMBL621336,14180,Canis lupus familiaris,,,50588,1,,BAO_0000218,
7805,1,N,,10116.0,,Intermediate,CHEMBL621337,14180,Rattus norvegicus,,,50597,1,,BAO_0000218,
7806,1,N,,9615.0,,Intermediate,CHEMBL621338,14599,Canis lupus familiaris,,,50588,1,,BAO_0000218,
7807,1,N,,9615.0,,Intermediate,CHEMBL875838,14599,Canis lupus familiaris,,,50588,1,,BAO_0000218,
7808,1,N,,9615.0,,Intermediate,CHEMBL621339,14599,Canis lupus familiaris,,,50588,1,,BAO_0000218,
7809,1,N,,9615.0,,Intermediate,CHEMBL621340,14599,Canis lupus familiaris,,,50588,1,,BAO_0000218,
7810,1,U,,,,Autocuration,CHEMBL621341,15675,,,,22224,0,,BAO_0000218,
7811,1,U,,,,Autocuration,CHEMBL621342,12706,,,,22224,0,,BAO_0000019,
7812,1,U,,,,Autocuration,CHEMBL621343,12706,,,,22224,0,,BAO_0000019,
7813,1,N,,10090.0,,Intermediate,CHEMBL621344,9750,Mus musculus,,,50594,1,,BAO_0000218,
7814,1,N,,10090.0,,Intermediate,CHEMBL621345,9750,Mus musculus,,,50594,1,,BAO_0000218,
7815,1,U,,,,Autocuration,CHEMBL621346,14691,,,,22224,0,,BAO_0000019,
7816,1,U,,,,Autocuration,CHEMBL621347,14691,,,,22224,0,,BAO_0000218,
7817,1,N,,9615.0,,Intermediate,CHEMBL621348,14691,Canis lupus familiaris,,,50588,1,,BAO_0000218,
7818,1,U,,,,Autocuration,CHEMBL621349,2939,,,,22224,0,,BAO_0000019,178.0
7819,1,U,,,,Autocuration,CHEMBL621350,2939,,,,22224,0,,BAO_0000019,178.0
7820,1,U,,,,Autocuration,CHEMBL875839,2939,,,,22224,0,,BAO_0000019,178.0
7821,1,U,,,,Autocuration,CHEMBL620211,2939,,,,22224,0,,BAO_0000019,178.0
7822,1,U,,,,Autocuration,CHEMBL620212,2939,,,,22224,0,,BAO_0000019,178.0
7823,1,U,,,,Autocuration,CHEMBL620213,2939,,,,22224,0,,BAO_0000019,178.0
7824,1,N,,9544.0,,Intermediate,CHEMBL620214,9552,Macaca mulatta,,,50797,1,,BAO_0000218,1969.0
7825,1,N,,9544.0,,Intermediate,CHEMBL620215,9552,Macaca mulatta,,,50797,1,,BAO_0000218,1969.0
7826,1,N,,9544.0,,Intermediate,CHEMBL620216,9552,Macaca mulatta,,,50797,1,,BAO_0000218,1969.0
7827,1,N,,9615.0,,Intermediate,CHEMBL620888,9552,Canis lupus familiaris,,,50588,1,,BAO_0000218,1969.0
7828,1,N,,9615.0,,Intermediate,CHEMBL620889,9552,Canis lupus familiaris,,,50588,1,,BAO_0000218,1969.0
7829,1,U,,,,Autocuration,CHEMBL620890,9552,,,,22224,0,,BAO_0000019,1969.0
7830,1,N,,10116.0,,Intermediate,CHEMBL620891,11911,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7831,1,U,,,,Autocuration,CHEMBL620892,16618,,,,22224,0,,BAO_0000019,
7832,1,N,,10090.0,,Intermediate,CHEMBL621079,14387,Mus musculus,,,50594,1,,BAO_0000218,
7833,1,N,,10090.0,,Intermediate,CHEMBL621080,14387,Mus musculus,,,50594,1,,BAO_0000218,
7834,1,N,,9615.0,,Intermediate,CHEMBL621081,12836,Canis lupus familiaris,,,50588,1,,BAO_0000218,
7835,1,N,,10026.0,,Intermediate,CHEMBL621082,12836,Cricetinae,,,100712,1,,BAO_0000218,
7836,1,N,,10116.0,,Intermediate,CHEMBL621083,12836,Rattus norvegicus,,,50597,1,,BAO_0000218,
7837,1,N,,9615.0,,Intermediate,CHEMBL621084,14339,Canis lupus familiaris,,,50588,1,,BAO_0000218,
7838,1,N,,9615.0,,Intermediate,CHEMBL621085,14339,Canis lupus familiaris,,,50588,1,,BAO_0000218,
7839,1,N,,9615.0,,Intermediate,CHEMBL621086,14339,Canis lupus familiaris,,,50588,1,,BAO_0000218,
7840,1,N,,9615.0,,Intermediate,CHEMBL621087,10524,Canis lupus familiaris,,,50588,1,,BAO_0000218,
7841,1,N,,9615.0,,Intermediate,CHEMBL622607,9994,Canis lupus familiaris,,,50588,1,,BAO_0000218,
7842,1,N,,9615.0,,Intermediate,CHEMBL622608,11325,Canis lupus familiaris,,,50588,1,,BAO_0000218,
7843,1,U,,,,Autocuration,CHEMBL624481,12536,,,,22224,0,,BAO_0000019,
7844,1,U,,,,Autocuration,CHEMBL624482,12536,,,,22224,0,,BAO_0000019,
7845,1,U,,,,Autocuration,CHEMBL624483,12536,,,,22224,0,,BAO_0000019,
7846,1,U,,,,Autocuration,CHEMBL624484,12536,,,,22224,0,,BAO_0000019,
7847,1,U,,,,Autocuration,CHEMBL624485,12536,,,,22224,0,,BAO_0000019,
7848,1,N,,10116.0,,Intermediate,CHEMBL624486,15556,Rattus norvegicus,,,50597,1,,BAO_0000218,
7849,1,U,,,,Autocuration,CHEMBL624487,2809,,,,22224,0,,BAO_0000019,
7850,1,U,,,,Autocuration,CHEMBL624488,9511,,,,22224,0,,BAO_0000019,
7851,1,N,,10116.0,,Intermediate,CHEMBL624489,12818,Rattus norvegicus,,,50597,1,,BAO_0000218,
7852,1,N,,10116.0,,Intermediate,CHEMBL625184,12818,Rattus norvegicus,,,50597,1,,BAO_0000218,
7853,1,U,,,,Autocuration,CHEMBL625185,15118,,,,22224,0,,BAO_0000019,
7854,1,U,,,,Autocuration,CHEMBL875954,15118,,,,22224,0,,BAO_0000019,
7855,1,U,,,,Autocuration,CHEMBL625186,15118,,,,22224,0,,BAO_0000019,
7856,1,U,,,,Autocuration,CHEMBL625187,15118,,,,22224,0,,BAO_0000019,
7857,1,U,,,,Autocuration,CHEMBL625188,2632,,,,22224,0,,BAO_0000019,
7858,1,N,,9615.0,,Intermediate,CHEMBL625189,14346,Canis lupus familiaris,,,50588,1,,BAO_0000218,
7859,1,N,,9615.0,,Intermediate,CHEMBL625190,14346,Canis lupus familiaris,,,50588,1,,BAO_0000218,
7860,1,N,,10116.0,,Intermediate,CHEMBL621733,14346,Rattus norvegicus,,,50597,1,,BAO_0000218,
7861,1,N,,10116.0,,Intermediate,CHEMBL621734,14346,Rattus norvegicus,,,50597,1,,BAO_0000218,
7862,1,N,,10116.0,,Intermediate,CHEMBL621735,11149,Rattus norvegicus,,,50597,1,,BAO_0000218,
7863,1,N,,10116.0,,Intermediate,CHEMBL621736,17796,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7864,1,N,,10116.0,,Intermediate,CHEMBL621737,5247,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7865,1,N,,10116.0,,Intermediate,CHEMBL621738,4727,Rattus norvegicus,,,50597,1,,BAO_0000218,
7866,1,N,In vivo,10116.0,,Intermediate,CHEMBL622806,5654,Rattus norvegicus,,,50597,1,,BAO_0000218,
7867,1,N,In vivo,10116.0,,Intermediate,CHEMBL623519,5654,Rattus norvegicus,,,50597,1,,BAO_0000218,
7868,1,N,In vivo,10116.0,,Intermediate,CHEMBL623520,17260,Rattus norvegicus,,,50597,1,,BAO_0000218,
7869,1,N,In vivo,10116.0,,Intermediate,CHEMBL623521,17065,Rattus norvegicus,,,50597,1,,BAO_0000218,
7870,1,N,In vivo,10116.0,,Intermediate,CHEMBL623522,17671,Rattus norvegicus,,,50597,1,,BAO_0000218,
7871,1,N,In vivo,10116.0,,Intermediate,CHEMBL623523,6672,Rattus norvegicus,,,50597,1,,BAO_0000218,
7872,1,N,In vivo,10116.0,,Intermediate,CHEMBL623690,6673,Rattus norvegicus,,,50597,1,,BAO_0000218,
7873,1,N,In vivo,10116.0,,Intermediate,CHEMBL623691,5978,Rattus norvegicus,,,50597,1,,BAO_0000218,
7874,1,N,In vivo,10116.0,,Intermediate,CHEMBL623692,5978,Rattus norvegicus,,,50597,1,,BAO_0000218,
7875,1,N,In vivo,10116.0,,Intermediate,CHEMBL623693,5978,Rattus norvegicus,,,50597,1,,BAO_0000218,
7876,1,N,In vivo,10116.0,,Intermediate,CHEMBL623694,5978,Rattus norvegicus,,,50597,1,,BAO_0000218,
7877,1,N,In vivo,10116.0,,Intermediate,CHEMBL623695,4413,Rattus norvegicus,,,50597,1,,BAO_0000218,
7878,1,N,In vivo,10116.0,,Intermediate,CHEMBL623696,2661,Rattus norvegicus,,,50597,1,,BAO_0000218,
7879,1,N,In vivo,10116.0,,Intermediate,CHEMBL623697,2661,Rattus norvegicus,,,50597,1,,BAO_0000218,
7880,1,U,In vivo,9544.0,,Intermediate,CHEMBL623698,5005,Macaca mulatta,,,22224,0,,BAO_0000218,1969.0
7881,1,U,In vivo,10116.0,,Intermediate,CHEMBL623699,5005,Rattus norvegicus,,,22224,0,,BAO_0000218,1969.0
7882,1,N,In vivo,10116.0,,Intermediate,CHEMBL623700,15765,Rattus norvegicus,,,50597,1,,BAO_0000218,
7883,1,N,In vivo,10116.0,,Intermediate,CHEMBL623701,3747,Rattus norvegicus,,,50597,1,,BAO_0000218,
7884,1,N,In vivo,10116.0,,Intermediate,CHEMBL623702,16366,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7885,1,N,In vivo,10116.0,,Intermediate,CHEMBL623703,4199,Rattus norvegicus,,,50597,1,,BAO_0000218,
7886,1,N,In vivo,10116.0,,Intermediate,CHEMBL623704,17267,Rattus norvegicus,,,50597,1,,BAO_0000218,
7887,1,N,In vivo,10116.0,,Intermediate,CHEMBL623705,6535,Rattus norvegicus,,,50597,1,,BAO_0000218,
7888,1,N,In vivo,10116.0,,Intermediate,CHEMBL623706,6535,Rattus norvegicus,,,50597,1,,BAO_0000218,
7889,1,N,In vivo,10116.0,,Intermediate,CHEMBL623707,5041,Rattus norvegicus,,,50597,1,,BAO_0000218,
7890,1,N,In vivo,10116.0,,Intermediate,CHEMBL623708,5960,Rattus norvegicus,,,50597,1,,BAO_0000218,
7891,1,N,In vivo,10116.0,,Intermediate,CHEMBL623709,5937,Rattus norvegicus,,,50597,1,,BAO_0000218,
7892,1,N,In vivo,10116.0,,Intermediate,CHEMBL623710,5871,Rattus norvegicus,,,50597,1,,BAO_0000218,
7893,1,N,In vivo,10116.0,,Intermediate,CHEMBL623711,5874,Rattus norvegicus,,,50597,1,,BAO_0000218,
7894,1,N,In vivo,10116.0,,Intermediate,CHEMBL623712,6504,Rattus norvegicus,,,50597,1,,BAO_0000218,
7895,1,N,In vivo,10116.0,,Intermediate,CHEMBL623713,6803,Rattus norvegicus,,,50597,1,,BAO_0000218,
7896,1,N,In vivo,10116.0,,Intermediate,CHEMBL623714,5041,Rattus norvegicus,,,50597,1,,BAO_0000218,
7897,1,N,In vivo,10116.0,,Intermediate,CHEMBL623715,5041,Rattus norvegicus,,,50597,1,,BAO_0000218,
7898,1,N,In vivo,10116.0,,Intermediate,CHEMBL623716,1916,Rattus norvegicus,,,50597,1,,BAO_0000218,
7899,1,N,In vivo,10116.0,,Intermediate,CHEMBL622980,5199,Rattus norvegicus,,,50597,1,,BAO_0000218,
7900,1,N,In vivo,10116.0,,Intermediate,CHEMBL622981,16367,Rattus norvegicus,,,50597,1,,BAO_0000218,
7901,1,N,In vivo,10116.0,,Intermediate,CHEMBL622982,6362,Rattus norvegicus,,,50597,1,,BAO_0000218,
7902,1,N,In vivo,10116.0,,Intermediate,CHEMBL622983,15662,Rattus norvegicus,,,50597,1,,BAO_0000218,
7903,1,N,In vivo,10116.0,,Intermediate,CHEMBL622984,6215,Rattus norvegicus,,,50597,1,,BAO_0000218,
7904,1,N,In vivo,10116.0,,Intermediate,CHEMBL622985,1466,Rattus norvegicus,,,50597,1,,BAO_0000218,
7905,1,N,In vivo,10116.0,,Intermediate,CHEMBL623631,15662,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7906,1,N,In vivo,10116.0,,Intermediate,CHEMBL623632,4723,Rattus norvegicus,,,50597,1,,BAO_0000218,
7907,1,N,In vivo,10116.0,,Intermediate,CHEMBL623633,2792,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7908,1,N,In vivo,10116.0,,Intermediate,CHEMBL623634,2792,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7909,1,N,In vivo,10116.0,,Intermediate,CHEMBL623635,5213,Rattus norvegicus,,,50597,1,,BAO_0000218,
7910,1,N,In vivo,10116.0,,Intermediate,CHEMBL621195,4687,Rattus norvegicus,,,50597,1,,BAO_0000218,
7911,1,N,In vivo,10116.0,,Intermediate,CHEMBL621196,3371,Rattus norvegicus,,,50597,1,,BAO_0000218,
7912,1,N,In vivo,10116.0,,Intermediate,CHEMBL875287,4690,Rattus norvegicus,,,50597,1,,BAO_0000218,
7913,1,N,In vivo,10116.0,,Intermediate,CHEMBL621197,5702,Rattus norvegicus,,,50597,1,,BAO_0000218,
7914,1,N,In vivo,10116.0,,Intermediate,CHEMBL621198,740,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7915,1,N,In vivo,10116.0,,Intermediate,CHEMBL621199,4853,Rattus norvegicus,,,50597,1,,BAO_0000218,1969.0
7916,1,N,In vivo,10116.0,,Intermediate,CHEMBL621200,5789,Rattus norvegicus,,,50597,1,,BAO_0000218,
7917,1,N,In vivo,10116.0,,Intermediate,CHEMBL621201,4527,Rattus norvegicus,,,50597,1,,BAO_0000218,
7918,1,N,In vivo,10116.0,,Intermediate,CHEMBL621202,4527,Rattus norvegicus,,,50597,1,,BAO_0000218,
7919,1,N,In vivo,10116.0,,Intermediate,CHEMBL621203,6518,Rattus norvegicus,,,50597,1,,BAO_0000218,
7920,1,N,In vivo,10116.0,,Intermediate,CHEMBL621204,6518,Rattus norvegicus,,,50597,1,,BAO_0000218,
7921,1,N,In vivo,10116.0,,Intermediate,CHEMBL621205,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7922,1,N,In vivo,10116.0,,Intermediate,CHEMBL621206,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7923,1,N,In vivo,10116.0,,Intermediate,CHEMBL621207,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7924,1,N,In vivo,10116.0,,Intermediate,CHEMBL621208,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7925,1,N,In vivo,10116.0,,Intermediate,CHEMBL621209,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7926,1,N,In vivo,10116.0,,Intermediate,CHEMBL876484,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7927,1,N,In vivo,10116.0,,Intermediate,CHEMBL621210,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7928,1,N,In vivo,10116.0,,Intermediate,CHEMBL621211,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7929,1,N,In vivo,10116.0,,Intermediate,CHEMBL621212,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7930,1,N,In vivo,10116.0,,Intermediate,CHEMBL621213,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7931,1,N,In vivo,10116.0,,Intermediate,CHEMBL621214,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7932,1,N,In vivo,10116.0,,Intermediate,CHEMBL621215,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7933,1,N,In vivo,10116.0,,Intermediate,CHEMBL621216,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7934,1,N,In vivo,10116.0,,Intermediate,CHEMBL621217,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7935,1,N,In vivo,10116.0,,Intermediate,CHEMBL621218,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7936,1,N,In vivo,10116.0,,Intermediate,CHEMBL621219,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7937,1,N,In vivo,10116.0,,Intermediate,CHEMBL621220,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7938,1,N,In vivo,10116.0,,Intermediate,CHEMBL621221,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7939,1,N,In vivo,10116.0,,Intermediate,CHEMBL621222,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7940,1,N,In vivo,10116.0,,Intermediate,CHEMBL621223,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7941,1,N,In vivo,10116.0,,Intermediate,CHEMBL876485,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7942,1,N,In vivo,10116.0,,Intermediate,CHEMBL621224,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7943,1,N,In vivo,10116.0,,Intermediate,CHEMBL621225,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7944,1,N,In vivo,10116.0,,Intermediate,CHEMBL621226,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,948.0
7945,1,N,In vivo,10116.0,,Intermediate,CHEMBL621227,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
7946,1,N,In vivo,10116.0,,Intermediate,CHEMBL621228,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
7947,1,N,In vivo,10116.0,,Intermediate,CHEMBL621229,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
7948,1,N,In vivo,10116.0,,Intermediate,CHEMBL621230,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
7949,1,N,In vivo,10116.0,,Intermediate,CHEMBL621231,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
7950,1,N,In vivo,10116.0,,Intermediate,CHEMBL621232,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
7951,1,N,In vivo,10116.0,,Intermediate,CHEMBL621233,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
7952,1,N,In vivo,10116.0,,Intermediate,CHEMBL621234,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
7953,1,N,In vivo,10116.0,,Intermediate,CHEMBL621235,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
7954,1,N,In vivo,10116.0,,Intermediate,CHEMBL621236,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
7955,1,N,In vivo,10116.0,,Intermediate,CHEMBL621237,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
7956,1,N,In vivo,10116.0,,Intermediate,CHEMBL876486,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2113.0
7957,1,N,In vivo,10116.0,,Intermediate,CHEMBL622436,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,160.0
7958,1,N,In vivo,10116.0,,Intermediate,CHEMBL622437,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,160.0
7959,1,N,In vivo,10116.0,,Intermediate,CHEMBL622438,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,160.0
7960,1,N,In vivo,10116.0,,Intermediate,CHEMBL622439,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
7961,1,N,In vivo,10116.0,,Intermediate,CHEMBL622440,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
7962,1,N,In vivo,10116.0,,Intermediate,CHEMBL622441,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
7963,1,N,In vivo,10116.0,,Intermediate,CHEMBL622442,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
7964,1,N,In vivo,10116.0,,Intermediate,CHEMBL622443,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
7965,1,N,In vivo,10116.0,,Intermediate,CHEMBL622444,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
7966,1,N,In vivo,10116.0,,Intermediate,CHEMBL622445,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
7967,1,N,In vivo,10116.0,,Intermediate,CHEMBL622446,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
7968,1,N,In vivo,10116.0,,Intermediate,CHEMBL622447,9866,Rattus norvegicus,,,50597,1,,BAO_0000218,2107.0
