assays_assay_id,assays_assay_test_type,assays_src_id,assays_confidence_score,assays_cell_id,assays_assay_cell_type,assays_assay_tissue,assays_chembl_id,assays_variant_id,assays_tid,assays_tissue_id,assays_assay_strain,assays_assay_category,assays_src_assay_id,assays_relationship_type,assays_bao_format,assays_assay_organism,assays_assay_tax_id,assays_assay_subcellular_fraction,assays_curated_by
7735,In vivo,1,1,,,Bone,CHEMBL618736,,50597,10000001.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7736,In vivo,1,1,,,Bone,CHEMBL618737,,50597,10000001.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7737,In vivo,1,1,,,Bone,CHEMBL618738,,50597,10000001.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7738,In vivo,1,1,,,Bone,CHEMBL618739,,50597,10000001.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7739,In vivo,1,1,,,Bone,CHEMBL618740,,50597,10000001.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7740,In vivo,1,1,,,Bone,CHEMBL618741,,50597,10000001.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7741,In vivo,1,1,,,Bone,CHEMBL618742,,50597,10000001.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7742,In vivo,1,1,,,Bone,CHEMBL618743,,50597,10000001.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7743,In vivo,1,1,,,Plasma,CHEMBL618744,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7744,,1,1,,,,CHEMBL618745,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7745,In vivo,1,1,,,,CHEMBL620479,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7746,In vivo,1,1,,,,CHEMBL620480,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7747,In vivo,1,1,,,,CHEMBL620481,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7748,,1,1,,,,CHEMBL620482,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7749,,1,1,,,,CHEMBL876603,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7750,In vivo,1,1,,,,CHEMBL620483,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7751,In vivo,1,1,,,,CHEMBL620484,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7752,In vivo,1,1,,,,CHEMBL620485,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7753,In vivo,1,1,,,,CHEMBL620486,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7754,In vivo,1,1,,,,CHEMBL620487,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7755,In vivo,1,1,,,,CHEMBL620488,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7756,In vivo,1,1,,,,CHEMBL620489,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7757,In vivo,1,1,,,,CHEMBL620490,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7758,In vivo,1,1,,,,CHEMBL620491,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7759,In vivo,1,1,,,Plasma,CHEMBL876604,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7760,In vivo,1,1,,,,CHEMBL620492,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7761,In vivo,1,1,,,,CHEMBL620493,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7762,In vivo,1,1,,,,CHEMBL620494,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7763,,1,1,,,Plasma,CHEMBL620495,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7764,In vivo,1,1,,,Plasma,CHEMBL620496,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7765,In vivo,1,1,,,Plasma,CHEMBL620497,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7766,,1,1,,,Plasma,CHEMBL620498,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7767,In vivo,1,1,,,Plasma,CHEMBL620499,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7768,,1,1,,,Plasma,CHEMBL620500,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7769,In vivo,1,1,,,Plasma,CHEMBL873809,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7770,In vivo,1,1,,,,CHEMBL620501,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7771,In vivo,1,1,,,,CHEMBL620502,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7772,In vivo,1,1,,,,CHEMBL620503,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7773,In vivo,1,1,,,,CHEMBL620504,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7774,In vivo,1,1,,,,CHEMBL876605,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7775,In vivo,1,1,,,,CHEMBL620505,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7776,In vivo,1,1,,,Plasma,CHEMBL873811,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7777,In vivo,1,1,,,,CHEMBL624016,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Expert
7778,,1,1,,,,CHEMBL624017,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7779,,1,1,,,,CHEMBL624018,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7780,,1,1,,,,CHEMBL624019,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7781,In vivo,1,1,,,Brain,CHEMBL624020,,50597,955.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7782,In vivo,1,1,,,,CHEMBL624201,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7783,In vivo,1,1,,,,CHEMBL872528,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7784,In vivo,1,1,,,,CHEMBL624202,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7785,In vivo,1,1,,,,CHEMBL624203,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7786,In vivo,1,1,,,,CHEMBL624350,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7787,In vivo,1,1,,,,CHEMBL621320,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7788,In vivo,1,1,,,,CHEMBL621321,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7789,,1,1,,,,CHEMBL621322,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7790,In vivo,1,1,,,,CHEMBL621323,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7791,In vivo,1,1,,,,CHEMBL621324,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7792,,1,1,,,,CHEMBL621325,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7793,In vivo,1,1,,,Plasma,CHEMBL875837,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7794,In vivo,1,1,,,Plasma,CHEMBL621326,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7795,In vivo,1,1,,,,CHEMBL621327,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7796,In vivo,1,1,,,,CHEMBL621328,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7797,In vivo,1,1,,,,CHEMBL621329,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7798,In vivo,1,1,,,,CHEMBL621330,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7799,In vivo,1,1,,,,CHEMBL621331,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7800,In vivo,1,1,,,,CHEMBL621332,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7801,In vivo,1,1,,,,CHEMBL621333,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7802,In vivo,1,1,,,,CHEMBL621334,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7803,,1,1,,,,CHEMBL621335,,50594,,,,,N,BAO_0000218,Mus musculus,10090.0,,Intermediate
7804,,1,1,,,,CHEMBL621336,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7805,,1,1,,,,CHEMBL621337,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7806,,1,1,,,,CHEMBL621338,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7807,,1,1,,,,CHEMBL875838,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7808,,1,1,,,,CHEMBL621339,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7809,,1,1,,,,CHEMBL621340,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7810,,1,0,,,,CHEMBL621341,,22224,,,,,U,BAO_0000218,,,,Autocuration
7811,,1,0,,,,CHEMBL621342,,22224,,,,,U,BAO_0000019,,,,Autocuration
7812,,1,0,,,,CHEMBL621343,,22224,,,,,U,BAO_0000019,,,,Autocuration
7813,,1,1,,,,CHEMBL621344,,50594,,,,,N,BAO_0000218,Mus musculus,10090.0,,Intermediate
7814,,1,1,,,,CHEMBL621345,,50594,,,,,N,BAO_0000218,Mus musculus,10090.0,,Intermediate
7815,,1,0,,,,CHEMBL621346,,22224,,,,,U,BAO_0000019,,,,Autocuration
7816,,1,0,,,,CHEMBL621347,,22224,,,,,U,BAO_0000218,,,,Autocuration
7817,,1,1,,,,CHEMBL621348,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7818,,1,0,,,Blood,CHEMBL621349,,22224,178.0,,,,U,BAO_0000019,,,,Autocuration
7819,,1,0,,,Blood,CHEMBL621350,,22224,178.0,,,,U,BAO_0000019,,,,Autocuration
7820,,1,0,,,Blood,CHEMBL875839,,22224,178.0,,,,U,BAO_0000019,,,,Autocuration
7821,,1,0,,,Blood,CHEMBL620211,,22224,178.0,,,,U,BAO_0000019,,,,Autocuration
7822,,1,0,,,Blood,CHEMBL620212,,22224,178.0,,,,U,BAO_0000019,,,,Autocuration
7823,,1,0,,,Blood,CHEMBL620213,,22224,178.0,,,,U,BAO_0000019,,,,Autocuration
7824,,1,1,,,Plasma,CHEMBL620214,,50797,1969.0,,,,N,BAO_0000218,Macaca mulatta,9544.0,,Intermediate
7825,,1,1,,,Plasma,CHEMBL620215,,50797,1969.0,,,,N,BAO_0000218,Macaca mulatta,9544.0,,Intermediate
7826,,1,1,,,Plasma,CHEMBL620216,,50797,1969.0,,,,N,BAO_0000218,Macaca mulatta,9544.0,,Intermediate
7827,,1,1,,,Plasma,CHEMBL620888,,50588,1969.0,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7828,,1,1,,,Plasma,CHEMBL620889,,50588,1969.0,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7829,,1,0,,,Plasma,CHEMBL620890,,22224,1969.0,,,,U,BAO_0000019,,,,Autocuration
7830,,1,1,,,Plasma,CHEMBL620891,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7831,,1,0,,,,CHEMBL620892,,22224,,,,,U,BAO_0000019,,,,Autocuration
7832,,1,1,,,,CHEMBL621079,,50594,,,,,N,BAO_0000218,Mus musculus,10090.0,,Intermediate
7833,,1,1,,,,CHEMBL621080,,50594,,,,,N,BAO_0000218,Mus musculus,10090.0,,Intermediate
7834,,1,1,,,,CHEMBL621081,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7835,,1,1,,,,CHEMBL621082,,100712,,,,,N,BAO_0000218,Cricetinae,10026.0,,Intermediate
7836,,1,1,,,,CHEMBL621083,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7837,,1,1,,,,CHEMBL621084,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7838,,1,1,,,,CHEMBL621085,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7839,,1,1,,,,CHEMBL621086,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7840,,1,1,,,,CHEMBL621087,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7841,,1,1,,,,CHEMBL622607,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7842,,1,1,,,,CHEMBL622608,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7843,,1,0,,,,CHEMBL624481,,22224,,,,,U,BAO_0000019,,,,Autocuration
7844,,1,0,,,,CHEMBL624482,,22224,,,,,U,BAO_0000019,,,,Autocuration
7845,,1,0,,,,CHEMBL624483,,22224,,,,,U,BAO_0000019,,,,Autocuration
7846,,1,0,,,,CHEMBL624484,,22224,,,,,U,BAO_0000019,,,,Autocuration
7847,,1,0,,,,CHEMBL624485,,22224,,,,,U,BAO_0000019,,,,Autocuration
7848,,1,1,,,,CHEMBL624486,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7849,,1,0,,,,CHEMBL624487,,22224,,,,,U,BAO_0000019,,,,Autocuration
7850,,1,0,,,,CHEMBL624488,,22224,,,,,U,BAO_0000019,,,,Autocuration
7851,,1,1,,,,CHEMBL624489,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7852,,1,1,,,,CHEMBL625184,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7853,,1,0,,,,CHEMBL625185,,22224,,,,,U,BAO_0000019,,,,Autocuration
7854,,1,0,,,,CHEMBL875954,,22224,,,,,U,BAO_0000019,,,,Autocuration
7855,,1,0,,,,CHEMBL625186,,22224,,,,,U,BAO_0000019,,,,Autocuration
7856,,1,0,,,,CHEMBL625187,,22224,,,,,U,BAO_0000019,,,,Autocuration
7857,,1,0,,,,CHEMBL625188,,22224,,,,,U,BAO_0000019,,,,Autocuration
7858,,1,1,,,,CHEMBL625189,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7859,,1,1,,,,CHEMBL625190,,50588,,,,,N,BAO_0000218,Canis lupus familiaris,9615.0,,Intermediate
7860,,1,1,,,,CHEMBL621733,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7861,,1,1,,,,CHEMBL621734,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7862,,1,1,,,,CHEMBL621735,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7863,,1,1,,,Plasma,CHEMBL621736,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7864,,1,1,,,Plasma,CHEMBL621737,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7865,,1,1,,,,CHEMBL621738,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7866,In vivo,1,1,,,,CHEMBL622806,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7867,In vivo,1,1,,,,CHEMBL623519,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7868,In vivo,1,1,,,,CHEMBL623520,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7869,In vivo,1,1,,,,CHEMBL623521,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7870,In vivo,1,1,,,,CHEMBL623522,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7871,In vivo,1,1,,,,CHEMBL623523,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7872,In vivo,1,1,,,,CHEMBL623690,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7873,In vivo,1,1,,,,CHEMBL623691,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7874,In vivo,1,1,,,,CHEMBL623692,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7875,In vivo,1,1,,,,CHEMBL623693,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7876,In vivo,1,1,,,,CHEMBL623694,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7877,In vivo,1,1,,,,CHEMBL623695,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7878,In vivo,1,1,,,,CHEMBL623696,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7879,In vivo,1,1,,,,CHEMBL623697,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7880,In vivo,1,0,,,Plasma,CHEMBL623698,,22224,1969.0,,,,U,BAO_0000218,Macaca mulatta,9544.0,,Intermediate
7881,In vivo,1,0,,,Plasma,CHEMBL623699,,22224,1969.0,,,,U,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7882,In vivo,1,1,,,,CHEMBL623700,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7883,In vivo,1,1,,,,CHEMBL623701,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7884,In vivo,1,1,,,Plasma,CHEMBL623702,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7885,In vivo,1,1,,,,CHEMBL623703,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7886,In vivo,1,1,,,,CHEMBL623704,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7887,In vivo,1,1,,,,CHEMBL623705,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7888,In vivo,1,1,,,,CHEMBL623706,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7889,In vivo,1,1,,,,CHEMBL623707,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7890,In vivo,1,1,,,,CHEMBL623708,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7891,In vivo,1,1,,,,CHEMBL623709,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7892,In vivo,1,1,,,,CHEMBL623710,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7893,In vivo,1,1,,,,CHEMBL623711,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7894,In vivo,1,1,,,,CHEMBL623712,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7895,In vivo,1,1,,,,CHEMBL623713,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7896,In vivo,1,1,,,,CHEMBL623714,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7897,In vivo,1,1,,,,CHEMBL623715,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7898,In vivo,1,1,,,,CHEMBL623716,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7899,In vivo,1,1,,,,CHEMBL622980,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7900,In vivo,1,1,,,,CHEMBL622981,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7901,In vivo,1,1,,,,CHEMBL622982,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7902,In vivo,1,1,,,,CHEMBL622983,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7903,In vivo,1,1,,,,CHEMBL622984,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7904,In vivo,1,1,,,,CHEMBL622985,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7905,In vivo,1,1,,,Plasma,CHEMBL623631,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7906,In vivo,1,1,,,,CHEMBL623632,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7907,In vivo,1,1,,,Plasma,CHEMBL623633,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7908,In vivo,1,1,,,Plasma,CHEMBL623634,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7909,In vivo,1,1,,,,CHEMBL623635,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7910,In vivo,1,1,,,,CHEMBL621195,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7911,In vivo,1,1,,,,CHEMBL621196,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7912,In vivo,1,1,,,,CHEMBL875287,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7913,In vivo,1,1,,,,CHEMBL621197,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7914,In vivo,1,1,,,Plasma,CHEMBL621198,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7915,In vivo,1,1,,,Plasma,CHEMBL621199,,50597,1969.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7916,In vivo,1,1,,,,CHEMBL621200,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7917,In vivo,1,1,,,,CHEMBL621201,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7918,In vivo,1,1,,,,CHEMBL621202,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7919,In vivo,1,1,,,,CHEMBL621203,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7920,In vivo,1,1,,,,CHEMBL621204,,50597,,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7921,In vivo,1,1,,,Heart,CHEMBL621205,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7922,In vivo,1,1,,,Heart,CHEMBL621206,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7923,In vivo,1,1,,,Heart,CHEMBL621207,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7924,In vivo,1,1,,,Heart,CHEMBL621208,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7925,In vivo,1,1,,,Heart,CHEMBL621209,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7926,In vivo,1,1,,,Heart,CHEMBL876484,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7927,In vivo,1,1,,,Heart,CHEMBL621210,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7928,In vivo,1,1,,,Heart,CHEMBL621211,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7929,In vivo,1,1,,,Heart,CHEMBL621212,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7930,In vivo,1,1,,,Heart,CHEMBL621213,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7931,In vivo,1,1,,,Heart,CHEMBL621214,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7932,In vivo,1,1,,,Heart,CHEMBL621215,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7933,In vivo,1,1,,,Heart,CHEMBL621216,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7934,In vivo,1,1,,,Heart,CHEMBL621217,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7935,In vivo,1,1,,,Heart,CHEMBL621218,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7936,In vivo,1,1,,,Heart,CHEMBL621219,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7937,In vivo,1,1,,,Heart,CHEMBL621220,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7938,In vivo,1,1,,,Heart,CHEMBL621221,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7939,In vivo,1,1,,,Heart,CHEMBL621222,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7940,In vivo,1,1,,,Heart,CHEMBL621223,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7941,In vivo,1,1,,,Heart,CHEMBL876485,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7942,In vivo,1,1,,,Heart,CHEMBL621224,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7943,In vivo,1,1,,,Heart,CHEMBL621225,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7944,In vivo,1,1,,,Heart,CHEMBL621226,,50597,948.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7945,In vivo,1,1,,,Kidney,CHEMBL621227,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7946,In vivo,1,1,,,Kidney,CHEMBL621228,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7947,In vivo,1,1,,,Kidney,CHEMBL621229,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7948,In vivo,1,1,,,Kidney,CHEMBL621230,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7949,In vivo,1,1,,,Kidney,CHEMBL621231,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7950,In vivo,1,1,,,Kidney,CHEMBL621232,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
7951,In vivo,1,1,,,Kidney,CHEMBL621233,,50597,2113.0,,,,N,BAO_0000218,Rattus norvegicus,10116.0,,Intermediate
