pagamento_id,cliente_id,personale_id,noleggio_id,ammontare,data_pagamento
12241,453,1,13785,4.99,2005-08-20 12:11:46
11336,419,1,7362,4.99,2005-07-27 14:58:27
1664,60,2,12614,7.99,2005-08-18 17:16:03
6186,230,1,32,0.99,2005-05-25 04:06:21
11363,420,2,8485,0.99,2005-07-29 08:53:09
9351,346,2,8543,0.99,2005-07-29 11:01:57
13265,492,2,4128,8.99,2005-07-07 07:35:25
2473,91,2,3384,2.99,2005-06-21 14:07:35
5565,205,2,14391,4.99,2005-08-21 10:16:27
5543,204,1,12737,6.99,2005-08-18 22:11:37
84,3,2,15038,0.99,2005-08-22 09:37:27
14606,543,1,8580,2.99,2005-07-29 12:00:27
13992,520,2,3482,4.99,2005-07-05 23:13:22
11307,418,1,9558,4.99,2005-07-31 02:14:35
4521,167,2,2381,5.99,2005-06-18 15:00:30
8409,309,2,13909,4.99,2005-08-20 16:26:36
8337,307,1,3985,4.99,2005-07-06 23:24:03
6400,237,2,8748,2.99,2005-07-29 19:08:37
2611,96,1,9662,3.99,2005-07-31 06:09:53
12454,461,1,10260,2.99,2005-08-01 02:58:07
5119,188,1,13570,2.99,2005-08-20 05:04:57
1093,39,2,12268,0.99,2005-08-18 04:26:54
6153,228,1,7601,0.99,2005-07-27 23:48:15
10562,390,1,3999,2.99,2005-07-06 23:50:54
11479,424,1,15094,0.99,2006-02-14 15:16:03
2564,94,2,5719,4.99,2005-07-10 11:07:40
6679,247,1,450,6.99,2005-05-27 19:18:54
8363,308,1,4285,8.99,2005-07-07 15:34:35
6959,258,2,4408,2.99,2005-07-07 21:41:06
7563,279,1,5361,9.99,2005-07-09 18:15:32
2871,106,1,14920,0.99,2005-08-22 05:08:58
4251,156,2,10309,6.99,2005-08-01 04:24:18
14566,541,1,12306,4.99,2005-08-18 05:47:55
487,18,2,11439,4.99,2005-08-02 20:22:45
14432,536,2,2403,2.99,2005-06-18 16:33:22
784,29,1,2673,0.99,2005-06-19 11:42:20
4931,181,2,10262,4.99,2005-08-01 03:01:26
2550,93,2,14333,4.99,2005-08-21 08:31:03
8347,307,1,8647,6.99,2005-07-29 14:52:59
7282,269,2,2493,6.99,2005-06-18 22:12:09
12757,472,1,2991,4.99,2005-06-20 09:10:43
9677,358,1,10193,2.99,2005-08-01 00:33:27
14194,527,2,10486,3.99,2005-08-01 10:23:43
4394,161,2,10939,0.99,2005-08-02 03:06:20
10684,394,2,9864,0.99,2005-07-31 13:06:54
15234,569,2,1037,3.99,2005-05-31 05:22:25
9078,336,2,5667,0.99,2005-07-10 08:11:03
3700,137,2,9200,4.99,2005-07-30 12:39:52
499,19,2,3549,4.99,2005-07-06 02:24:55
13328,494,2,15156,9.99,2005-08-22 14:29:11
9404,348,2,3610,4.99,2005-07-06 05:36:59
409,15,1,13541,4.99,2005-08-20 03:41:41
12556,465,1,12864,4.99,2005-08-19 02:38:26
9567,354,1,6926,0.99,2005-07-26 22:52:45
4264,157,1,3739,0.99,2005-07-06 11:54:18
6603,244,2,6683,2.99,2005-07-12 12:14:05
10889,403,1,6342,4.99,2005-07-11 19:48:24
13113,485,2,13055,2.99,2005-08-19 09:36:28
12735,471,1,9502,0.99,2005-07-31 00:02:10
2194,80,1,16012,5.99,2005-08-23 21:13:39
13091,485,2,4137,3.99,2005-07-07 08:17:06
7503,277,2,3740,5.99,2005-07-06 11:55:35
8819,326,2,10173,4.99,2005-07-31 23:36:59
11660,432,2,9984,2.99,2005-07-31 17:12:23
7641,282,1,8223,6.99,2005-07-28 23:56:01
6299,234,2,2511,5.99,2005-06-18 23:45:30
9836,364,1,1722,2.99,2005-06-16 15:12:52
3028,112,1,15756,2.99,2005-08-23 12:47:05
14574,541,1,15223,1.99,2005-08-22 17:13:39
9292,343,2,13522,3.99,2005-08-20 02:44:06
4950,182,2,1542,3.99,2005-06-16 01:20:05
7850,290,2,4039,4.99,2005-07-07 02:57:59
9214,340,1,15378,9.99,2005-08-22 22:25:17
556,21,1,7994,0.99,2005-07-28 14:56:54
12513,463,1,8762,2.99,2005-07-29 19:30:02
13022,482,2,7840,6.99,2005-07-28 09:03:02
12788,473,2,4625,4.99,2005-07-08 08:14:26
2544,93,1,12704,4.99,2005-08-18 20:43:00
15730,587,2,12330,6.99,2005-08-18 06:46:33
8093,298,1,7869,7.99,2005-07-28 10:13:15
14831,553,1,3495,6.99,2005-07-05 23:50:04
14855,554,2,3278,2.99,2005-06-21 05:41:30
10658,393,2,8448,0.99,2005-07-29 07:41:54
586,22,1,7087,4.99,2005-07-27 04:42:08
8464,312,1,5031,5.99,2005-07-09 02:36:37
7264,268,1,10040,1.99,2005-07-31 18:54:15
13575,503,1,15726,2.99,2005-08-23 11:28:26
8198,302,1,7411,6.99,2005-07-27 16:42:30
2320,85,2,11067,8.99,2005-08-02 07:03:24
862,31,1,3205,0.99,2005-06-21 00:38:47
14644,545,1,4597,5.99,2005-07-08 06:43:42
11524,426,2,11237,0.99,2005-08-02 13:24:01
13694,508,1,7283,5.99,2005-07-27 12:02:41
6402,237,1,8835,3.99,2005-07-29 22:44:35
6915,256,2,14458,3.99,2005-08-21 12:47:53
15182,566,1,11717,0.99,2005-08-17 07:44:09
6259,232,2,9270,0.99,2005-07-30 15:03:16
3513,130,2,4485,4.99,2005-07-08 01:07:54
4739,175,2,1495,0.99,2005-06-15 21:54:31
9927,367,2,6835,5.99,2005-07-12 18:58:03
13453,499,2,11978,4.99,2005-08-17 18:02:10
11975,444,2,3301,7.99,2005-06-21 07:32:25
3277,121,2,15114,7.99,2005-08-22 12:24:55
3030,113,2,776,0.99,2005-05-29 13:35:35
2196,81,1,289,0.99,2005-05-26 20:01:09
4039,148,2,10067,4.99,2005-07-31 19:37:58
15532,579,1,15838,4.99,2005-08-23 15:30:48
9747,361,1,2851,2.99,2005-06-19 23:07:03
4993,183,2,12764,3.99,2005-08-18 23:14:15
13502,501,1,9359,2.99,2005-07-30 18:39:28
8679,321,1,3920,4.99,2005-07-06 20:26:40
8606,317,2,14669,2.99,2005-08-21 19:54:06
4435,163,1,7403,2.99,2005-07-27 16:22:09
11152,412,2,1043,3.99,2005-05-31 06:11:40
1089,39,1,10251,4.99,2005-08-01 02:39:12
7667,283,1,6827,4.99,2005-07-12 18:33:45
7267,268,2,12007,2.99,2005-08-17 19:10:34
12657,469,2,3522,4.99,2005-07-06 01:00:21
11592,429,2,8143,2.99,2005-07-28 20:23:11
15338,573,1,1613,4.99,2005-06-16 06:55:10
11503,425,1,15064,0.99,2005-08-22 10:41:58
12905,477,2,15091,2.99,2005-08-22 11:34:43
11101,410,1,7523,4.99,2005-07-27 21:11:23
10083,372,1,14211,4.99,2005-08-21 04:29:11
6288,233,1,12443,5.99,2005-08-18 10:50:59
11953,443,1,7317,2.99,2005-07-27 13:19:41
10023,371,1,825,0.99,2005-05-29 21:49:41
5275,195,2,11787,2.99,2005-08-17 10:59:00
9986,369,1,8236,2.99,2005-07-29 00:27:04
1323,48,1,9402,7.99,2005-07-30 20:18:27
12360,458,2,4525,2.99,2005-07-08 03:15:00
1356,49,1,14676,2.99,2005-08-21 20:02:18
14049,522,2,4078,4.99,2005-07-07 05:05:05
1194,43,1,11753,4.99,2005-08-17 09:11:52
4612,170,2,4468,0.99,2005-07-08 00:17:59
12970,480,2,10808,1.99,2005-08-01 22:37:11
3527,130,1,15777,4.99,2005-08-23 13:29:08
11946,442,2,15207,2.99,2005-08-22 16:35:25
8622,318,1,14276,2.99,2005-08-21 06:34:05
13060,484,1,2015,4.99,2005-06-17 12:16:29
475,18,2,4672,3.99,2005-07-08 10:15:38
3439,128,2,1131,2.99,2005-05-31 18:44:19
15676,585,1,7131,2.99,2005-07-27 06:25:06
3816,141,1,10798,4.99,2005-08-01 22:03:10
317,12,2,7008,0.99,2005-07-27 01:44:03
677,25,2,10860,2.99,2005-08-02 00:12:32
7640,282,2,7534,3.99,2005-07-27 21:26:17
4064,149,2,2383,7.99,2005-06-18 15:17:59
3079,114,1,9717,4.99,2005-07-31 08:24:41
10958,405,1,8955,5.99,2005-07-30 03:28:27
14277,530,1,12649,4.99,2005-08-18 18:31:47
13892,516,1,1718,10.99,2005-06-16 14:52:02
4157,153,1,2224,0.99,2005-06-18 03:33:58
5695,210,1,4334,0.99,2005-07-07 18:32:04
15421,575,2,15749,4.99,2005-08-23 12:33:41
12375,458,2,14428,4.99,2005-08-21 11:27:07
7893,291,2,14241,4.99,2005-08-21 05:24:55
14416,535,1,11855,7.99,2005-08-17 13:43:07
3396,126,1,5865,0.99,2005-07-10 18:31:05
15087,563,2,6326,2.99,2005-07-11 19:06:55
11284,417,2,11303,0.99,2005-08-02 15:39:18
12723,471,1,1447,4.99,2005-06-15 19:13:51
6000,221,2,14371,0.99,2005-08-21 09:37:16
14969,559,1,4370,7.99,2005-07-07 20:05:36
6422,238,1,1660,4.99,2005-06-16 10:12:55
14249,529,2,12356,2.99,2005-08-18 07:37:05
10328,381,2,10033,4.99,2005-07-31 18:44:29
3234,120,1,4942,1.99,2005-07-08 22:42:47
1444,52,1,11068,0.99,2005-08-02 07:08:07
2386,87,2,15890,4.99,2005-08-23 16:58:12
6570,243,2,3854,5.99,2005-07-06 17:02:33
4388,161,1,9135,4.99,2005-07-30 10:06:53
12164,451,1,1851,0.99,2005-06-17 00:32:26
9670,358,1,3753,2.99,2005-07-06 12:34:06
11398,422,1,398,0.99,2005-05-27 12:44:03
8351,307,1,11491,7.99,2005-08-02 22:44:50
13342,495,1,8451,5.99,2005-07-29 07:44:56
8757,324,1,3947,4.99,2005-07-06 21:42:21
11074,409,2,7673,2.99,2005-07-28 02:53:53
7734,286,2,81,6.99,2005-05-25 12:15:19
4191,154,1,4850,5.99,2005-07-08 18:39:31
5787,213,1,5431,0.99,2005-07-09 21:21:11
10404,384,2,4424,0.99,2005-07-07 22:14:43
10565,390,2,4310,2.99,2005-07-07 17:30:56
4462,164,1,7227,6.99,2005-07-27 09:53:43
3834,142,1,1268,1.99,2005-06-15 07:29:30
3619,134,2,1881,0.99,2005-06-17 03:09:56
7522,277,1,13714,4.99,2005-08-20 09:41:09
13338,495,2,6426,7.99,2005-07-11 23:56:38
1906,70,1,12951,3.99,2005-08-19 05:56:44
10266,379,1,14470,0.99,2005-08-21 13:09:41
9393,347,2,13314,5.99,2005-08-19 19:12:43
7788,287,1,15614,2.99,2005-08-23 07:05:15
2750,102,1,5716,2.99,2005-07-10 10:59:23
1855,68,1,6512,4.99,2005-07-12 03:42:49
9561,354,2,4745,2.99,2005-07-08 13:45:09
7355,272,2,5158,2.99,2005-07-09 08:53:09
13016,482,1,5466,4.99,2005-07-09 23:03:21
10701,395,1,4185,5.99,2005-07-07 10:31:05
12534,464,2,6601,3.99,2005-07-12 07:44:49
14342,533,1,1421,5.99,2005-06-15 17:57:04
11699,434,1,4414,2.99,2005-07-07 22:00:21
8603,317,1,13388,4.99,2005-08-19 21:46:49
10912,404,2,1506,2.99,2005-06-15 22:19:37
9604,355,1,15367,3.99,2005-08-22 21:47:53
10167,375,1,10859,5.99,2005-08-02 00:11:39
2424,89,2,7370,7.99,2005-07-27 15:15:53
4986,183,2,7359,0.99,2005-07-27 14:51:04
2663,98,1,15536,7.99,2005-08-23 03:58:28
3580,132,2,10619,3.99,2005-08-01 15:07:04
8468,312,1,8412,6.99,2005-07-29 06:44:50
15271,570,1,4069,0.99,2005-07-07 04:35:06
12776,472,2,15185,5.99,2005-08-22 15:52:50
13544,502,1,16034,3.99,2005-08-23 22:06:34
3349,124,2,11493,5.99,2005-08-02 22:47:00
13394,497,1,9273,9.99,2005-07-30 15:05:36
9552,354,2,158,1.99,2005-05-26 01:27:11
11414,422,1,12907,9.99,2005-08-19 04:16:13
9700,359,1,11032,4.99,2005-08-02 05:53:35
7585,280,1,2656,3.99,2005-06-19 10:42:33
15924,594,2,14824,4.99,2005-08-22 01:27:51
7612,281,2,754,2.99,2005-05-29 10:18:59
1062,38,2,12187,1.99,2005-08-18 01:45:50
12955,479,1,13974,2.99,2005-08-20 18:54:59
9287,343,2,9739,2.99,2005-07-31 09:08:03
15335,572,2,13523,6.99,2005-08-20 02:47:03
13419,498,2,5884,0.99,2005-07-10 19:31:38
5129,189,1,1834,0.99,2005-06-16 22:49:08
8917,330,1,4124,1.99,2005-07-07 07:19:54
3601,133,2,8389,6.99,2005-07-29 05:50:09
687,26,1,1440,5.99,2005-06-15 18:53:14
14084,523,1,5287,6.99,2005-07-09 15:11:54
13803,512,1,15317,3.99,2005-08-22 20:14:13
145,5,2,13209,0.99,2006-02-14 15:16:03
11224,415,1,7379,4.99,2005-07-27 15:36:43
13549,503,2,2108,4.99,2005-06-17 19:35:26
7374,273,2,3556,2.99,2005-07-06 02:46:13
12950,479,2,11109,4.99,2005-08-02 08:20:29
3867,143,2,6076,6.99,2005-07-11 05:05:30
10278,380,2,3099,1.99,2005-06-20 16:44:33
11916,442,2,558,6.99,2005-05-28 08:38:43
933,34,1,5188,4.99,2005-07-09 10:22:31
6071,225,1,6159,2.99,2005-07-11 09:55:34
15580,581,2,11443,2.99,2005-08-02 20:29:30
15372,574,1,3583,7.99,2005-07-06 04:10:43
11465,424,2,8999,2.99,2005-07-30 04:55:46
7452,275,2,11309,1.99,2005-08-02 15:50:55
14552,540,2,15953,3.99,2005-08-23 19:13:46
5521,204,1,1616,7.99,2005-06-16 07:04:52
12299,455,1,12314,4.99,2005-08-18 06:10:02
6147,228,1,5151,2.99,2005-07-09 08:31:03
14009,520,1,12628,5.99,2005-08-18 17:40:25
8925,330,2,10100,4.99,2005-07-31 20:47:18
15617,583,2,2879,3.99,2005-06-20 01:24:10
8009,295,2,11083,4.99,2005-08-02 07:32:01
6907,256,2,10759,4.99,2005-08-01 20:22:51
5401,199,2,5680,5.99,2005-07-10 08:47:36
11432,423,1,6506,1.99,2005-07-12 03:28:22
8280,305,1,6134,7.99,2005-07-11 08:28:19
7892,291,1,13665,5.99,2005-08-20 08:19:20
14008,520,1,12517,4.99,2005-08-18 13:40:20
7348,272,1,405,6.99,2005-05-27 13:32:39
11519,426,1,7789,5.99,2005-07-28 07:22:07
5999,221,2,14322,5.99,2005-08-21 08:06:30
8761,324,1,5778,0.99,2005-07-10 13:41:37
8365,308,2,8869,0.99,2005-07-30 00:06:32
2393,88,2,3620,0.99,2005-07-06 06:01:50
11335,419,2,6587,3.99,2005-07-12 06:56:26
8007,295,2,10222,0.99,2005-08-01 01:17:42
7480,276,1,9102,4.99,2005-07-30 08:48:20
11489,425,2,5363,2.99,2005-07-09 18:18:49
2637,97,2,14323,4.99,2005-08-21 08:08:43
4127,151,1,10662,2.99,2005-08-01 16:50:57
4076,149,2,10154,2.99,2005-07-31 22:30:49
3263,121,2,8788,1.99,2005-07-29 20:46:44
5338,197,1,9476,0.99,2005-07-30 23:06:40
277,10,2,13917,2.99,2005-08-20 16:43:28
3178,118,1,8314,3.99,2005-07-29 03:35:04
14954,558,1,8889,2.99,2005-07-30 00:39:43
14449,536,2,13505,4.99,2005-08-20 02:05:57
8200,302,2,8646,0.99,2005-07-29 14:48:48
10379,383,2,8367,2.99,2005-07-29 05:11:19
2229,82,2,6708,6.99,2005-07-12 13:10:55
14061,522,1,9047,7.99,2005-07-30 06:56:33
10392,383,1,15881,6.99,2005-08-23 16:44:25
7318,270,2,10579,5.99,2005-08-01 13:48:22
12142,450,1,3570,3.99,2005-07-06 03:23:43
924,33,1,14623,0.99,2005-08-21 18:29:13
8810,326,1,5147,5.99,2005-07-09 08:17:41
14795,551,2,11380,0.99,2005-08-02 18:17:32
3864,143,1,4031,7.99,2005-07-07 02:32:07
1942,72,2,1047,0.99,2005-05-31 06:45:57
10998,406,1,9660,8.99,2005-07-31 06:03:17
6627,245,2,948,8.99,2005-05-30 15:44:27
13084,484,1,16026,4.99,2005-08-23 21:49:22
9420,348,2,10972,2.99,2005-08-02 04:08:25
2915,108,2,5274,6.99,2005-07-09 14:34:09
2290,84,2,10540,0.99,2005-08-01 12:24:42
2379,87,1,12257,8.99,2005-08-18 04:11:03
7151,264,2,14243,2.99,2006-02-14 15:16:03
6380,236,1,13364,2.99,2005-08-19 21:09:30
30,1,1,14825,1.99,2005-08-22 01:27:57
13901,516,2,8396,4.99,2005-07-29 06:07:00
2784,103,2,6949,2.99,2005-07-26 23:44:12
13185,488,2,15259,0.99,2005-08-22 18:23:23
509,19,1,13718,8.99,2005-08-20 09:53:44
13801,512,1,15153,2.99,2005-08-22 14:26:01
2748,102,1,5109,4.99,2005-07-09 06:48:49
3918,144,2,14159,2.99,2005-08-21 02:45:58
6582,243,2,9988,5.99,2005-07-31 17:22:36
14090,523,1,9071,2.99,2005-07-30 07:40:58
4605,170,1,377,5.99,2005-05-27 09:04:05
14499,538,1,10732,5.99,2005-08-01 19:25:18
12119,449,2,2970,2.99,2005-06-20 07:51:51
3747,138,2,12873,2.99,2005-08-19 03:05:41
1372,50,1,6667,8.99,2005-07-12 11:36:22
11608,430,2,5879,6.99,2005-07-10 19:12:47
14236,529,2,4444,5.99,2005-07-07 23:07:44
14718,548,2,5138,4.99,2005-07-09 08:00:46
14507,539,2,250,4.99,2005-05-26 14:30:24
3490,129,2,10167,5.99,2005-07-31 23:24:31
7427,274,1,13549,8.99,2005-08-20 03:58:41
1045,38,1,5822,2.99,2005-07-10 16:10:39
2668,99,2,4170,2.99,2005-07-07 09:44:36
14337,532,1,16014,5.99,2005-08-23 21:18:31
4589,169,1,6143,3.99,2005-07-11 09:02:37
3578,132,2,10243,4.99,2005-08-01 02:18:46
219,8,1,6647,0.99,2005-07-12 10:43:53
10987,406,1,7171,4.99,2005-07-27 07:58:35
554,21,1,5961,2.99,2005-07-10 23:43:23
1445,52,1,11731,3.99,2005-08-17 08:24:35
9479,350,2,11692,6.99,2005-08-17 06:52:41
12917,478,1,9665,4.99,2005-07-31 06:17:33
7867,290,2,12193,3.99,2005-08-18 02:03:59
1313,48,1,297,2.99,2005-05-26 20:48:48
9294,343,2,15973,5.99,2005-08-23 20:04:41
15177,566,1,9688,3.99,2005-07-31 06:56:08
7470,276,2,2763,4.99,2005-06-19 17:23:34
8874,328,1,15863,0.99,2005-08-23 16:17:09
5413,199,1,12386,0.99,2005-08-18 08:45:57
14255,529,2,14449,4.99,2005-08-21 12:13:18
2304,85,1,1685,1.99,2005-06-16 12:06:57
2279,84,2,4838,6.99,2005-07-08 18:11:00
12298,455,1,12163,2.99,2005-08-18 00:46:01
1512,54,1,15567,4.99,2005-08-23 05:20:36
12553,465,2,11648,6.99,2005-08-17 04:56:16
8916,330,2,3760,2.99,2005-07-06 12:49:28
11251,416,1,7889,0.99,2005-07-28 10:43:21
909,33,2,3173,8.99,2005-06-20 22:21:10
6209,230,2,10874,2.99,2005-08-02 00:31:00
2772,103,1,2118,0.99,2005-06-17 20:28:29
914,33,1,7992,4.99,2005-07-28 14:53:06
7474,276,2,5186,4.99,2005-07-09 10:18:40
8174,301,2,4834,3.99,2005-07-08 18:07:45
3122,116,2,1332,0.99,2005-06-15 11:36:01
12389,459,1,6206,0.99,2005-07-11 12:32:14
16008,597,1,11652,4.99,2006-02-14 15:16:03
13664,507,1,2143,4.99,2005-06-17 21:58:13
8442,311,2,6419,4.99,2005-07-11 23:36:38
15692,586,1,1260,2.99,2005-06-15 06:42:25
11092,410,1,4267,0.99,2005-07-07 14:35:30
1336,49,2,1777,6.99,2005-06-16 18:52:12
15587,581,2,15792,4.99,2005-08-23 14:05:37
12003,445,2,5225,2.99,2005-07-09 12:10:16
7402,274,1,147,2.99,2005-05-26 00:17:50
11153,412,1,3292,2.99,2005-06-21 06:59:11
11756,436,1,9345,9.99,2005-07-30 18:13:51
11964,443,1,14561,2.99,2005-08-21 16:20:43
1222,44,1,11364,2.99,2005-08-02 17:53:36
9317,345,2,1550,0.99,2005-06-16 01:58:35
9170,339,1,8968,0.99,2005-07-30 03:57:32
7478,276,1,9070,0.99,2005-07-30 07:40:39
9267,342,2,14683,8.99,2005-08-21 20:27:44
13296,493,1,15490,6.99,2005-08-23 02:08:18
9252,342,2,9956,4.99,2005-07-31 16:03:47
7247,268,2,1551,3.99,2005-06-16 02:01:15
14347,533,1,2956,0.99,2005-06-20 06:47:23
3694,137,1,6039,6.99,2005-07-11 03:12:19
15445,576,1,9979,2.99,2005-07-31 17:00:07
893,32,2,6450,2.99,2005-07-12 00:49:05
11783,437,2,5744,2.99,2005-07-10 12:08:33
5260,194,1,14440,4.99,2005-08-21 11:59:04
4601,169,2,14805,4.99,2005-08-22 00:52:01
9181,339,1,13985,0.99,2005-08-20 19:13:06
7692,284,2,6982,2.99,2005-07-27 00:53:41
5434,200,2,8462,2.99,2005-07-29 08:15:42
13021,482,2,6844,5.99,2005-07-12 19:14:53
3921,145,1,500,0.99,2005-05-28 01:05:25
2185,80,2,11839,0.99,2005-08-17 13:08:45
162,6,1,10271,2.99,2005-08-01 03:13:39
14611,543,1,10520,4.99,2005-08-01 11:45:58
230,8,1,15805,4.99,2005-08-23 14:31:19
1902,70,1,11901,2.99,2005-08-17 15:35:47
11034,408,1,526,2.99,2005-05-28 04:27:37
4100,150,2,12890,0.99,2005-08-19 03:42:08
8113,299,2,3223,2.99,2005-06-21 02:06:45
4164,153,2,4670,5.99,2005-07-08 10:14:18
13753,510,2,11996,4.99,2005-08-17 18:34:37
5952,220,2,5613,2.99,2005-07-10 05:15:43
9958,368,1,8045,0.99,2005-07-28 16:49:38
10396,384,2,1013,2.99,2005-05-31 02:37:00
12018,445,1,14612,6.99,2005-08-21 18:03:15
12172,451,1,4794,8.99,2005-07-08 16:30:11
14613,543,1,11681,2.99,2005-08-17 06:13:30
5841,215,1,5886,2.99,2005-07-10 19:36:25
6490,240,2,8503,3.99,2005-07-29 09:16:50
10680,394,1,5535,4.99,2005-07-10 02:27:42
14528,539,1,15356,2.99,2005-08-22 21:24:19
15690,586,1,138,4.99,2005-05-25 22:48:22
14441,536,1,8958,2.99,2005-07-30 03:34:26
11216,415,2,665,4.99,2005-05-28 21:38:39
7681,284,2,791,0.99,2005-05-29 16:30:42
12959,480,2,822,9.99,2005-05-29 21:36:00
11187,413,2,13824,4.99,2005-08-20 13:43:12
5713,210,2,12986,4.99,2005-08-19 07:09:36
2797,103,1,15599,5.99,2005-08-23 06:25:07
6294,234,2,1245,3.99,2005-06-15 05:09:01
8698,322,1,1588,8.99,2005-06-16 04:53:21
15830,591,1,7997,4.99,2005-07-28 15:02:25
13532,502,1,9599,4.99,2005-07-31 03:32:06
13995,520,2,5799,4.99,2005-07-10 14:53:35
13379,497,1,2298,5.99,2005-06-18 08:18:29
3315,123,2,1775,4.99,2005-06-16 18:28:19
1302,47,2,8159,4.99,2005-07-28 21:09:28
9173,339,2,10338,3.99,2005-08-01 05:03:03
13650,506,2,11238,0.99,2005-08-02 13:25:50
7997,295,1,6252,2.99,2005-07-11 15:06:29
15135,565,1,5124,4.99,2005-07-09 07:25:19
11786,437,2,9172,2.99,2005-07-30 11:36:38
12453,461,2,10113,4.99,2005-07-31 21:10:03
9380,347,1,7811,0.99,2005-07-28 08:06:01
3336,124,1,775,0.99,2005-05-29 13:23:26
13640,506,2,4806,8.99,2005-07-08 17:01:02
2919,108,2,8329,5.99,2005-07-29 04:06:33
15254,569,1,13287,7.99,2005-08-19 18:28:24
14912,557,1,478,4.99,2005-05-27 22:38:20
11659,432,2,9916,4.99,2005-07-31 14:54:52
7642,282,2,8270,4.99,2005-07-29 01:27:22
14046,522,1,3188,2.99,2005-06-20 23:10:27
7679,283,1,15837,2.99,2005-08-23 15:29:41
11889,441,2,2328,4.99,2005-06-18 10:17:21
12680,469,2,12035,0.99,2005-08-17 20:18:06
8181,301,2,7818,4.99,2005-07-28 08:25:00
4007,147,1,15052,2.99,2005-08-22 10:09:19
3237,120,1,6989,4.99,2005-07-27 01:00:34
3538,131,1,5874,3.99,2005-07-10 19:02:51
14526,539,2,13615,2.99,2005-08-20 06:28:53
3076,114,2,7938,5.99,2005-07-28 12:39:11
3385,125,1,15055,2.99,2005-08-22 10:14:39
1842,67,2,13837,2.99,2005-08-20 14:19:03
1366,50,2,4149,2.99,2005-07-07 08:40:17
11729,435,2,9269,0.99,2005-07-30 15:02:33
6857,254,2,8581,4.99,2005-07-29 12:02:06
14419,535,2,12673,4.99,2005-08-18 19:21:56
15481,577,2,13500,3.99,2005-08-20 01:54:39
12837,474,1,15558,6.99,2005-08-23 04:52:22
948,34,1,13371,4.99,2005-08-19 21:21:47
896,32,1,7793,2.99,2005-07-28 07:26:14
12154,450,1,13828,4.99,2005-08-20 13:49:52
2416,89,1,2835,7.99,2005-06-19 21:44:11
8699,322,2,2481,4.99,2005-06-18 21:08:30
478,18,2,6128,2.99,2005-07-11 08:15:08
5824,214,1,13409,2.99,2005-08-19 22:36:26
3994,147,1,7723,0.99,2005-07-28 04:45:37
11973,444,2,1441,1.99,2005-06-15 18:54:21
7308,270,1,2115,3.99,2005-06-17 20:02:16
3085,114,1,14867,4.99,2005-08-22 03:14:46
13462,500,1,112,8.99,2005-05-25 18:57:24
14411,535,2,9440,0.99,2005-07-30 21:40:15
8313,306,2,10893,5.99,2005-08-02 01:12:13
12431,460,1,12056,5.99,2005-08-17 21:03:48
2644,98,2,2601,4.99,2005-06-19 06:09:44
2717,101,1,5757,2.99,2005-07-10 12:40:17
10576,390,1,12105,5.99,2005-08-17 22:54:45
12916,478,2,8488,4.99,2005-07-29 08:57:38
10131,374,1,5463,4.99,2005-07-09 22:57:02
13064,484,2,5708,6.99,2005-07-10 10:29:19
15181,566,2,11129,2.99,2005-08-02 09:08:44
2599,96,1,3308,0.99,2005-06-21 07:58:36
3754,139,2,1169,2.99,2005-06-14 23:42:56
6531,241,2,15137,2.99,2005-08-22 13:20:28
2171,80,2,4299,3.99,2005-07-07 16:33:48
7239,267,2,15020,3.99,2005-08-22 08:54:12
9487,351,2,1792,5.99,2005-06-16 20:04:50
720,27,1,1310,4.99,2005-06-15 10:11:42
2107,77,2,11767,7.99,2005-08-17 10:00:40
11548,427,2,9978,2.99,2005-07-31 16:59:51
369,14,1,5565,7.99,2005-07-10 03:29:48
7335,271,1,6024,2.99,2005-07-11 02:16:47
7052,261,2,2392,0.99,2005-06-18 15:34:18
8315,306,1,11440,0.99,2005-08-02 20:24:02
5019,184,2,15611,0.99,2005-08-23 06:56:18
3410,126,2,14477,2.99,2005-08-21 13:32:38
7510,277,1,6487,5.99,2005-07-12 02:17:00
1463,53,2,3140,2.99,2005-06-20 19:47:12
3039,113,2,5189,2.99,2005-07-09 10:23:21
1874,69,2,5569,3.99,2005-07-10 03:38:32
9132,338,1,2495,4.99,2005-06-18 22:15:42
12402,459,2,10117,4.99,2005-07-31 21:14:31
3343,124,1,5566,2.99,2005-07-10 03:30:17
11111,410,2,12955,8.99,2005-08-19 06:05:58
1029,37,1,14084,0.99,2005-08-20 23:42:46
8454,311,1,16020,8.99,2005-08-23 21:34:33
14854,554,1,2279,6.99,2005-06-18 06:38:22
6142,228,1,3715,6.99,2005-07-06 10:51:48
7875,291,1,1191,2.99,2005-06-15 01:10:35
371,14,1,8042,0.99,2005-07-28 16:45:11
9052,335,2,5728,2.99,2005-07-10 11:26:14
8029,296,2,6016,4.99,2005-07-11 02:04:45
2816,104,1,11700,2.99,2005-08-17 07:12:31
4066,149,1,3894,2.99,2005-07-06 19:01:39
904,32,1,13931,1.99,2005-08-20 17:16:10
766,28,1,8901,2.99,2005-07-30 01:07:12
7376,273,1,5256,7.99,2005-07-09 13:55:45
7971,294,2,11071,2.99,2005-08-02 07:10:53
389,15,1,3550,7.99,2005-07-06 02:29:21
2074,76,2,8357,2.99,2005-07-29 04:59:44
1284,46,2,14144,4.99,2005-08-21 02:10:57
10485,387,1,6517,5.99,2005-07-12 03:52:39
