assay_subcellular_fraction,chembl_id,assay_tax_id,relationship_type,bao_format,assay_organism,assay_category,src_assay_id,assay_tissue,assay_id,tissue_id,doc_id,assay_strain,src_id,cell_id,description,assay_type,assay_test_type,assay_cell_type,curated_by,confidence_score,variant_id,tid
,CHEMBL615362,,H,BAO_0000019,,,,,139,,10543,,1,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,F,,,Autocuration,8,,19640
,CHEMBL615363,,H,BAO_0000019,,,,,140,,10543,,1,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,F,,,Expert,8,,19640
,CHEMBL615364,,H,BAO_0000357,,,,,141,,10543,,1,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,B,,,Autocuration,8,,19640
,CHEMBL615365,,H,BAO_0000019,,,,,142,,10543,,1,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,F,,,Expert,8,,19640
,CHEMBL615366,10090.0,N,BAO_0000219,Mus musculus,,,,143,,11365,,1,524.0,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,F,,P338,Intermediate,1,,80360
,CHEMBL615367,10090.0,N,BAO_0000219,Mus musculus,,,,144,,11365,,1,524.0,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,F,,P338,Intermediate,1,,80360
,CHEMBL615368,9606.0,N,BAO_0000219,Homo sapiens,,,,145,,11803,,1,554.0,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).,F,,PBL,Intermediate,1,,80384
,CHEMBL615369,9940.0,U,BAO_0000019,Ovis aries,,,,146,,11803,,1,,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells,F,,,Autocuration,0,,22226
,CHEMBL615370,9940.0,U,BAO_0000019,Ovis aries,,,,147,,11803,,1,,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.,F,,,Autocuration,0,,22226
,CHEMBL615673,,H,BAO_0000357,,,,,148,,12278,,1,,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C),B,,,Autocuration,8,,191
,CHEMBL615674,9606.0,U,BAO_0000019,Homo sapiens,,,,149,,8249,,1,,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,F,,,Autocuration,0,,22226
,CHEMBL615675,9606.0,U,BAO_0000019,Homo sapiens,,,,150,,8249,,1,,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,F,,,Autocuration,0,,22226
,CHEMBL615676,9606.0,U,BAO_0000219,Homo sapiens,,,,151,,8249,,1,635.0,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,F,,CCRF-CEM,Autocuration,0,,22226
,CHEMBL615677,9606.0,U,BAO_0000219,Homo sapiens,,,,152,,8249,,1,635.0,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,F,,CCRF-CEM,Autocuration,0,,22226
,CHEMBL615678,9606.0,U,BAO_0000219,Homo sapiens,,,,153,,8249,,1,635.0,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,F,,CCRF-CEM,Autocuration,0,,22226
,CHEMBL615679,9606.0,U,BAO_0000219,Homo sapiens,,,,154,,8249,,1,635.0,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,F,,CCRF-CEM,Autocuration,0,,22226
,CHEMBL615680,9606.0,U,BAO_0000019,Homo sapiens,,,,155,,8249,,1,,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,F,,,Autocuration,0,,22226
,CHEMBL615681,9606.0,U,BAO_0000019,Homo sapiens,,,,156,,8249,,1,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,F,,,Autocuration,0,,22226
,CHEMBL857972,,H,BAO_0000249,,,,,157,,16992,,1,,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,B,,,Autocuration,6,,104290
,CHEMBL857899,1314.0,N,BAO_0000218,Streptococcus pyogenes,,,,158,,10543,,1,,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,F,,,Intermediate,1,,50264
,CHEMBL615371,10335.0,N,BAO_0000218,Human herpesvirus 3,,,,159,,17833,,1,,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),F,,,Intermediate,1,,50527
,CHEMBL615372,10335.0,N,BAO_0000218,vericilla zoster virus,,,,160,,17290,,1,468.0,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,F,,HEL,Expert,1,,50527
,CHEMBL615373,10335.0,N,BAO_0000218,vericilla zoster virus,,,,161,,17290,,1,,Antiviral activity against 07/1 strain of VZV; ND: No data,F,,,Intermediate,1,,50527
,CHEMBL615374,10335.0,N,BAO_0000218,vericilla zoster virus,,,,162,,17290,,1,,Antiviral activity against 07/1 strain of VZV; ND=No data,F,,,Intermediate,1,,50527
,CHEMBL615375,561.0,N,BAO_0000218,escherichia cloac,,,,163,,10932,,1,,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",F,,,Intermediate,1,,50145
,CHEMBL615376,,U,BAO_0000019,,,,,164,,9707,,1,,Ratio of Ki at A2 to Ki at A1 receptors,B,,,Autocuration,0,,22226
,CHEMBL615377,5476.0,H,BAO_0000249,Candida albicans,,,,165,,2346,,1,,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",B,,,Expert,8,,11143
,CHEMBL615378,284593.0,H,BAO_0000357,Candida glabrata CBS 138,,,,166,,2205,,1,,"Inhibition of 1,3-beta-glucan synthase",B,,,Expert,8,,18077
,CHEMBL615379,9606.0,N,BAO_0000219,Homo sapiens,,,,167,,11900,,1,832.0,Inhibition of growth of 1-87 human tumor cell line,F,,1-87 tumor cell line,Intermediate,1,,80609
,CHEMBL615380,10116.0,D,BAO_0000219,Rattus norvegicus,,,,168,,14864,,1,,Inhibition of 1-lipoxygenase (LOX)in RBL cells,B,,,Expert,9,,12166
,CHEMBL615381,3847.0,D,BAO_0000357,Glycine max,,,,169,,16474,,1,,Inhibitory activity against soybean 1-lipoxygenase (SLO),B,,,Autocuration,9,,100171
,CHEMBL615382,3847.0,D,BAO_0000357,Glycine max,,,,170,,16474,,1,,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,B,,,Autocuration,9,,100171
,CHEMBL615383,3847.0,D,BAO_0000357,Glycine max,,,,171,,16474,,1,,% inhibition against soybean 1-lipoxygenase (SLO),B,,,Autocuration,9,,100171
,CHEMBL615384,3847.0,D,BAO_0000357,Glycine max,,,,172,,16474,,1,,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,B,,,Autocuration,9,,100171
,CHEMBL615385,3847.0,D,BAO_0000357,Glycine max,,,,173,,3094,,1,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,B,,,Autocuration,9,,100171
,CHEMBL615386,3847.0,D,BAO_0000357,Glycine max,,,,174,,3094,,1,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,B,,,Autocuration,9,,100171
,CHEMBL615387,3847.0,D,BAO_0000357,Glycine max,,,,175,,3094,,1,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,B,,,Autocuration,9,,100171
,CHEMBL615388,3847.0,D,BAO_0000357,Glycine max,,,,176,,3094,,1,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,B,,,Autocuration,9,,100171
,CHEMBL615214,3847.0,D,BAO_0000357,Glycine max,,,,177,,3094,,1,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,B,,,Autocuration,9,,100171
,CHEMBL827087,3847.0,D,BAO_0000357,Glycine max,,,,178,,3094,,1,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,B,,,Autocuration,9,,100171
,CHEMBL615215,3847.0,D,BAO_0000357,Glycine max,,,,179,,3094,,1,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,B,,,Autocuration,9,,100171
,CHEMBL615216,3847.0,D,BAO_0000357,Glycine max,,,,180,,3094,,1,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,B,,,Autocuration,9,,100171
,CHEMBL615217,3847.0,D,BAO_0000357,Glycine max,,,,181,,3094,,1,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,B,,,Autocuration,9,,100171
,CHEMBL615218,3847.0,D,BAO_0000357,Glycine max,,,,182,,3094,,1,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,B,,,Autocuration,9,,100171
,CHEMBL615219,3847.0,D,BAO_0000357,Glycine max,,,,183,,3094,,1,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,B,,,Autocuration,9,,100171
,CHEMBL615220,10090.0,U,BAO_0000019,Mus musculus,,,,184,,10413,,1,,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,B,,,Autocuration,0,,22226
,CHEMBL615221,10090.0,N,BAO_0000219,Mus musculus,,,,185,,16929,,1,294.0,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),F,,C3H 10T1/2,Intermediate,1,,80049
,CHEMBL615222,,U,BAO_0000019,,,,,186,,1229,,1,,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,F,,,Intermediate,0,,22226
,CHEMBL615223,,H,BAO_0000357,,,,,187,,16587,,1,,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),B,,,Autocuration,8,,11489
,CHEMBL615224,,H,BAO_0000357,,,,,188,,16587,,1,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),B,,,Autocuration,8,,11862
,CHEMBL615225,,H,BAO_0000357,,,,,189,,16587,,1,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,B,,,Autocuration,8,,11862
,CHEMBL615226,,H,BAO_0000357,,,,,190,,16587,,1,,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,B,,,Autocuration,8,,11489
,CHEMBL615227,,H,BAO_0000357,,,,,191,,16587,,1,,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,B,,,Autocuration,8,,11862
,CHEMBL615228,9913.0,D,BAO_0000019,Bos taurus,,,,192,,8058,,1,,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,F,,,Expert,9,,12347
,CHEMBL615229,10116.0,D,BAO_0000357,Rattus norvegicus,,,,193,,9065,,1,,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,B,,,Expert,9,,100120
,CHEMBL615230,10116.0,D,BAO_0000357,Rattus norvegicus,,,Adrenal gland,194,2369.0,8865,,1,,Inhibition of 11 beta-hydroxylase from rat adrenal gland,B,,,Expert,9,,100120
,CHEMBL615231,10116.0,D,BAO_0000357,Rattus norvegicus,,,,195,,9066,,1,,Inhibition of rat adrenal 11-beta-hydroxylase,B,,,Expert,9,,100120
,CHEMBL884520,10116.0,D,BAO_0000357,Rattus norvegicus,,,,196,,8394,,1,,Inhibition of rat adrenal 11-beta-hydroxylase,B,,,Expert,9,,100120
,CHEMBL615232,10116.0,D,BAO_0000357,Rattus norvegicus,,,,197,,8394,,1,,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,B,,,Expert,9,,100120
,CHEMBL615233,,H,BAO_0000019,,,,,198,,6431,,1,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,B,,,Autocuration,8,,10328
,CHEMBL827088,,H,BAO_0000357,,,,,199,,6431,,1,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,B,,,Autocuration,8,,11490
,CHEMBL615234,,H,BAO_0000357,,,,,200,,6431,,1,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,B,,,Autocuration,8,,11490
,CHEMBL615235,,H,BAO_0000019,,,,,201,,9295,,1,,Compound was tested for the percent of inhibition against 12-LO at 10 uM,F,,,Autocuration,8,,11134
,CHEMBL615236,,H,BAO_0000019,,,,,202,,10193,,1,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,B,,,Autocuration,8,,12052
,CHEMBL615237,,H,BAO_0000019,,,,,203,,13622,,1,,Compound was tested in vitro for inhibition of 12-LO human platelet,B,,,Autocuration,8,,11134
,CHEMBL615238,,H,BAO_0000019,,,,,204,,12079,,1,,Inhibitory concentration against human platelet 12-lipoxygenase,F,,,Autocuration,8,,11134
,CHEMBL615239,,H,BAO_0000019,,,,,205,,13622,,1,,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,B,,,Autocuration,8,,11134
,CHEMBL615240,9606.0,D,BAO_0000019,Homo sapiens,,,,206,,12079,,1,,Inhibitory concentration against human platelet 12-lipoxygenase,F,,,Autocuration,9,,11134
,CHEMBL615241,,H,BAO_0000019,,,,,207,,13500,,1,,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,B,,,Expert,8,,11835
,CHEMBL615242,,H,BAO_0000357,,,,,208,,13723,,1,,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,B,,,Expert,8,,11601
,CHEMBL615243,,H,BAO_0000019,,,,,209,,16474,,1,,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),B,,,Autocuration,8,,11134
,CHEMBL615244,,H,BAO_0000019,,,,,210,,1630,,1,,Inhibitory activity against human platelet 12-lipoxygenase,B,,,Autocuration,8,,11134
,CHEMBL615245,,H,BAO_0000019,,,,,211,,167,,1,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,B,,,Autocuration,8,,11134
,CHEMBL615246,,H,BAO_0000019,,,,,212,,16474,,1,,% inhibition against human platelet 12-lipoxygenase (12-HLO),B,,,Autocuration,8,,11134
,CHEMBL615247,,H,BAO_0000019,,,,,213,,167,,1,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,B,,,Autocuration,8,,11134
,CHEMBL615248,,H,BAO_0000019,,,,,214,,16474,,1,,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,B,,,Autocuration,8,,11134
,CHEMBL615249,,H,BAO_0000357,,,,,215,,10091,,1,,Inhibitory activity towards porcine 12-lipoxygenase,B,,,Autocuration,8,,11601
,CHEMBL615250,,H,BAO_0000357,,,,,216,,11966,,1,,Tested for inhibition against porcine 12-LO,B,,,Autocuration,8,,11601
,CHEMBL615251,,H,BAO_0000019,,,,,217,,951,,1,,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,B,,,Autocuration,8,,12052
,CHEMBL615252,,H,BAO_0000019,,,,,218,,10997,,1,,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,B,,,Autocuration,8,,12052
,CHEMBL828340,,H,BAO_0000019,,,,,219,,10193,,1,,In vitro inhibition of rat platelet 12-lipoxygenase,B,,,Expert,8,,12052
,CHEMBL615253,,H,BAO_0000019,,,,,220,,10193,,1,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,B,,,Autocuration,8,,12052
,CHEMBL615254,,H,BAO_0000019,,,,,221,,10193,,1,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,B,,,Autocuration,8,,12052
,CHEMBL615255,,H,BAO_0000019,,,,,222,,10193,,1,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,B,,,Autocuration,8,,12052
,CHEMBL615256,,H,BAO_0000019,,,,,223,,10193,,1,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,B,,,Autocuration,8,,12052
,CHEMBL615257,,H,BAO_0000019,,,,,224,,10193,,1,,In vitro inhibitory activity against rat platelet 12-lipoxygenase,B,,,Autocuration,8,,12052
,CHEMBL615258,,H,BAO_0000019,,,,,225,,11087,,1,,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,B,,,Autocuration,8,,12052
,CHEMBL615259,9606.0,N,BAO_0000219,Homo sapiens,,,,226,,15569,,1,621.0,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,F,,41M,Intermediate,1,,80007
,CHEMBL615260,9606.0,N,BAO_0000219,Homo sapiens,,,,227,,12989,,1,621.0,In vitro antitumor activity against 41M cell line.,F,,41M,Expert,1,,80007
,CHEMBL615261,9606.0,N,BAO_0000219,Homo sapiens,,,,228,,16745,,1,621.0,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,F,,41M,Intermediate,1,,80007
,CHEMBL615262,9606.0,N,BAO_0000219,Homo sapiens,,,,229,,15569,,1,621.0,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,F,,41M,Intermediate,1,,80007
,CHEMBL615263,9606.0,N,BAO_0000219,Homo sapiens,,,,230,,12989,,1,621.0,In vitro antitumor activity against 41McisR cell line.,F,,41M,Expert,1,,80007
,CHEMBL838393,9606.0,N,BAO_0000219,Homo sapiens,,,,231,,12989,,1,621.0,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,F,,41M,Expert,1,,80007
,CHEMBL615264,9606.0,N,BAO_0000219,Homo sapiens,,,,232,,16745,,1,621.0,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,F,,41M,Intermediate,1,,80007
,CHEMBL615265,9606.0,D,BAO_0000357,Homo sapiens,,,,233,,6210,,1,,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),B,,,Expert,9,,84
,CHEMBL615266,9606.0,D,BAO_0000357,Homo sapiens,,,,234,,6210,,1,,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),B,,,Expert,9,,68
,CHEMBL615267,,H,BAO_0000357,,,,,235,,6226,,1,,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),B,,,Expert,8,,68
,CHEMBL615268,,H,BAO_0000357,,,,,236,,17855,,1,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,B,,,Expert,8,,10201
,CHEMBL615269,,H,BAO_0000357,,,,,237,,17855,,1,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,B,,,Expert,8,,10201
,CHEMBL615270,,H,BAO_0000357,,,,,238,,17855,,1,,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,B,,,Expert,8,,10201
,CHEMBL615271,,H,BAO_0000357,,,,,239,,10413,,1,,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",B,,,Autocuration,8,,12220
,CHEMBL615272,562.0,H,BAO_0000357,Escherichia coli,,,,240,,10413,,1,,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",B,,,Autocuration,8,,11303
,CHEMBL615103,562.0,H,BAO_0000357,Escherichia coli,,,,241,,10413,,1,,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",B,,,Autocuration,8,,11303
,CHEMBL615104,562.0,H,BAO_0000357,Escherichia coli,,,,242,,10413,,1,,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",B,,,Autocuration,8,,11303
,CHEMBL615105,,H,BAO_0000357,,,,,243,,10413,,1,,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",B,,,Autocuration,8,,12220
,CHEMBL872866,,H,BAO_0000357,,,,,244,,10413,,1,,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",B,,,Autocuration,8,,12220
,CHEMBL615106,9823.0,H,BAO_0000357,Sus scrofa,,,,245,,7587,,1,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",B,,,Autocuration,8,,11303
,CHEMBL615107,9823.0,H,BAO_0000019,Sus scrofa,,,,246,,7587,,1,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",B,,,Autocuration,8,,11303
,CHEMBL615108,9823.0,H,BAO_0000357,Sus scrofa,,,,247,,7587,,1,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",B,,,Autocuration,8,,11303
,CHEMBL615109,9823.0,H,BAO_0000357,Sus scrofa,,,,248,,7587,,1,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",B,,,Autocuration,8,,11303
