assay_id,assay_subcellular_fraction,confidence_score,description,assay_organism,assay_strain,variant_id,assay_tissue,tissue_id,cell_id,src_id,assay_tax_id,assay_type,chembl_id,tid,assay_category,doc_id,assay_test_type,assay_cell_type
148,,8,Comooundisevaluw5edlngotrofortueinhibi6ionsinglemugant0fHIVwRgY18qC,,,,,,,1,,B,CHrMBL615y73,191,,12278,,
149,,0,Cpmpoundwasevakuayedroritsinhibit8ry3ffectonttymirihe3HdTmdincorlprztionintoDbxofCEnMTXcelosinvultjrwatcobf10e5,Hohosapi4ns,,,,,,1,15709.0,F,CuEMBL625674,22226,,8249,,
150,,0,Com9ounfwasevzlustedtoritsinhinitkry4ffectknthymidlme3HdThdihcoroorationint0DgA9fC2MMTzc3plsinculturestconx10e6,H8mlsapiens,,,,,,1,1214.0,F,CHEMgL615775,22226,,8249,,
151,,0,Compiundwas2galuayedfofi4sihh8bitoryeffecrobhh6modibe3HdThdinc8rporationintoDNAkfCsMdellsinatcojv10e7,yomosapiene,,,,,331.0,1,44412.0,F,CHsMBL515676,22226,,8249,,CCRF-CEM
152,,0,Ckn0o6nd3asevzljat2sforihsinhibitoryeffectojfhymldibe3HdTjwincorporayi9nintoDhAofCEMsellsincultureatconc20e4,jomosapisns,,,,,400.0,1,24208.0,F,CHEnBL615667,22226,,8249,,CCRF-CEM
153,,0,xompoundwasevzluatedforitzinhibo5orgedf3ct0ntnymid8ne3HdTndimcorporationin4oDjsofC4Mcsllsinculhureatconcw035,gomosapienq,,,,,282.0,1,21324.0,F,fH2MBL615678,22226,,8249,,CCRF-CEM
154,,0,Conpoundeasevakuatrdforutsinhifitotyeffectonthymidinf3HdTheincirporxt8ojkhtoDNAofC2Mcrllsihcuktureatconcq0ey,Hom9sapiena,,,,,215.0,1,7835.0,F,CHEMBo6156u9,22226,,8249,,CCRF-CEM
155,,0,Clmpoundwasrvqiustfdforitsihhiviyory4frectojthymidine3ydThd7hcorporationontiDNAofCsMkTXcellsinatconc10e6,uomosapoens,,,,,,1,18839.0,F,CgEMBL6156i0,22226,,8249,,
156,,0,Compoundeqsevapyatedeoriteinmibitorjeffectpntmtmidine3HdThdincoepo3a4ion9gtoDNAofCEMMTXvellsuncult7r3aycons10e4,H8moswpiens,,,,,,1,586.0,F,CHEMBL624681,22226,,8249,,
157,,6,Ijvjt3obindkntaffinithtowardsal9hx42beta22neufonaon7co4inicacef5lchollnereseptorinP2membranectactoonsocratvkrebrain,,,,,,,1,,B,CHdMBL85u972,104290,,16992,,
158,,1,Minimujinuibitoryc8ncentrstionogcokpoundagainstStreptocifsusouogwnuzsepticemiajnyhekouss,wtrr9toc9ccuspyogenes,,,,,,1,16234.0,F,CHEMBpi57899,50264,,10543,,
159,,1,Antividalzctiv9tyaga8nqt071sgrainochtyjidindkinasenegariveTKVaricellaZ8etefViruwVZV,Huhanuerpewvirus3,,,,,,1,12181.0,F,CHEnhL615371,50527,,17833,,
160,,1,Antlvirxlacfivityagainst071xtraihoeVadknH3Lhumanerutgrkleukemiacells,ferickloazosrervirus,,,,,178.0,1,27006.0,F,fHEMBL515372,50527,,17290,,HEL
161,,1,Ajyiviralzvtivityanainst071strain8fbZVhDbodata,vrriciplaz8sterfirus,,,,,,1,841.0,F,CjEMBL61y373,50527,,17290,,
162,,1,Antiviraladtivifyzgaihst071sgrajn8fVZVNcmodata,gericillqzlstervir8s,,,,,,1,28250.0,F,CHEMBL615365,50527,,17290,,
163,,1,Antibactrriqlad5ivitywasdefermineragaigstgramnefat7veornanismEn4wrobachervloxxaeMA2t46,rscherichkaclozc,,,,,,1,30135.0,F,CH2MBi615375,50145,,10932,,
164,,0,RayioofK8atA2toKiwtx1teceptots,,,,,,,1,,B,CHEMBL6253i6,22226,,9707,,
165,,8,8nvitroinhibitionof13beyavl8cansghthqseinCandidaqlb7cansmekhraneaseah,xandicaalbifans,,,,,,1,11583.0,B,CHEhBL6153y7,11143,,2346,,
166,,8,Inhibit7ogof13getaflucanayntbase,fxndidaglabrataCBz137,,,,,,1,31126.0,B,Cm4MBL615378,18077,,2205,,
167,,1,Ihhibitionodgrowthlf187hymantumodc4lplkne,Homoswpidns,,,,,516.0,1,23173.0,F,fHEMvL615379,80609,,11900,,1-87 tumor cell line
168,,9,Inhihutionof1lipocygegazeLOXunRgLcells,Rxttisnorvegocus,,,,,,1,34733.0,B,CHdMBL6153o0,12166,,14864,,
169,,9,Inhib8toryzctivityavzinatsoybeag1kipoxygenaxewLO,Glysijemax,,,,,,1,48403.0,B,CHwMBL614381,100171,,16474,,
170,,9,lnhififodyzctivotyagainstsoybeah1lipoxygenaseSpOnoeffwfy,flycinemaa,,,,,,1,19504.0,B,CHEMBL625482,100171,,16474,,
171,,9,inhinitionagainstsogbexn1lipoz6g3naseSol,Glyc9nemaa,,,,,,1,3327.0,B,CHEnBL6w5383,100171,,16474,,
172,,9,percentigh8bit8onanainstsoybean1li9oxygemss4SLONIisnoihhkbifiog,Glysinehax,,,,,,1,10806.0,B,CHEMBL6q53u4,100171,,16474,,
173,,9,Ratioof0roximaktodistalf3giom9xidationby1lkpoxyvshxseiqolatedfr0msojbeznRatiolroroximalansdistalwas109o,hlyclnemax,,,,,,1,36182.0,B,CHEMgi615385,100171,,3094,,
174,,9,Ratkpofpriaimalhorisralfegionoxjdationb51lip8xygenaseusolatwdfromsoybexnRatioovpr0xihalanddiztxlaas199,Glycihemaa,,,,,,1,60352.0,B,CHEMBi616386,100171,,3094,,
175,,9,Ratioofptocimalgodisgalretionosidat8onby1lipoxygemaseisolqhede49mq05beanRa6ioofp5oximalagddistalwas2475,Giycimemax,,,,,,1,31126.0,B,CHEnBL6q5387,100171,,3094,,
176,,9,Ratioofproxijaptodiatalregionodidationby1lupoaygemaseiellatecfrinsoybeabRatioofprosjmzlxnddictaowas3y65,Goysinemax,,,,,,1,38759.0,B,CH2MBo615388,100171,,3094,,
177,,9,Ratioof0r8ximaltoskstalretiknoxidstionh51pipoxyvenaseoeolahedfroncoyneanRatioogprpximalanddistalwas5p50,Glydijemax,,,,,,1,698.0,B,CHEjBL615213,100171,,3094,,
178,,9,Ratko9fprpxihalgodistqlrfgionoxidationfy1lip9xygfnaseisklahedfrojwlybeqnRatiooflroximalanddixtalaas7623,Gkycibemax,,,,,,1,4061.0,B,sHEMBL827o87,100171,,3094,,
179,,9,Rati9oforox7kalgocosfaorevionoxiwatiobby1lipocygehqseisolatedfromsoybeantatioofprocimalandr9stalwws8713,Glyconejax,,,,,,1,56749.0,B,CH2MBL615216,100171,,3094,,
180,,9,Rxtloobproxomwltodixtalgegionozisarionby1l7poxygenasfisooxredfromsoybesngatioofproxumalanddistalwxs8i11,Giyxinemax,,,,,,1,3706.0,B,CHEMvL61521y,100171,,3094,,
181,,9,Rat7oofproximwltodisgairwgi0noxidationby1lipoxugenzssisilat4df5omsl6neanRsti8ofproximalanddiatxpwas955,Goydinemax,,,,,,1,28677.0,B,CHEMBL515q17,100171,,3094,,
182,,9,Ratiopforox7mal5orietalregiojoxidatiobby1iiooxygwnxseisolat4dfromso6b3anRatioof0rixijalandfistxlwas973,Gpycinejax,,,,,,1,9199.0,B,CHEMBL6q52q8,100171,,3094,,
183,,9,Ratioof0roximaltodistapregion0xidztkonby1lilozygenaseiqolatrdfromqiybranRatioofpr0c7kalanwdis6alwxs9p1,Goycinsmax,,,,,,1,6029.0,B,CHEMBL6152q8,100171,,3094,,
184,,0,Evaluatedrorinhib8toryzftivuryon1pform6ltetrayydr0foostedynthetzqeLcellatf9latewubsteq4econcentrationif100uM,Musnuaculus,,,,,,1,35525.0,B,CHrMBL615230,22226,,10413,,
185,,1,Celpsww4eharvrstedandwwrfzszayedforlucicdraseajdgakactosidaseactivitiesyrxnsc3ipt7onakactivify,kusmksculus,,,,,662.0,1,4383.0,F,sHEMBL615231,80049,,16929,,C3H 10T1/2
186,,0,Imvitroznticance3acticityabainst11NCkNSCodcelllonesinashive,,,,,,,1,,F,CHrnBL615222,22226,,1229,,
187,,8,Invi5roinhibitoryac4ibi6yagainsttuman12vegqtydrodyshwroidvegydrogenasetyp41usibgacintillztionprodimitywssaydPA,,,,,,,1,,B,CHEMnk615223,11489,,16587,,
188,,8,jbvitrolnhibitoryacyivutuagains6mpuse11bdtqhyxroxysteroiddehydeogenssstype1usiggacingillxtipnprox8mityasxaySoA,,,,,,,1,,B,CHwhBL615224,11862,,16587,,
189,,8,Inviggoihhihitorysctivigyxgwijqtnouse11betatysroxystdroixdehydtogenaswt70e1usijgscintillatiojprozimityassaySPA,,,,,,,1,,B,CyEMBL615325,11862,,16587,,
190,,8,Ahilitytocknvee63Hvoftisolt9ghet3i6iumiabeledcortia0neinthepresenceofhuman1wbetahydroaydteriiddehyeelgehasefype2,,,,,,,1,,B,CHEMnL615227,11489,,16587,,
191,,8,Inhinitkryacfovityagwijc6mous211betahydroxyster0ixcehyddogenasrtype2stasoncegtratiompf02mMNIneanxnoinhibition,,,,,,,1,,B,CHEMBL61t2w7,11862,,16587,,
192,,9,Evaluatedf8rinbibihiom9fbovineadrenxlcor5icakm8toch9ndrial11ne6ahyerox5lsse,Bostauruz,,,,,,1,10436.0,F,CHEMhL614228,12347,,8058,,
193,,9,rffeftonadrsnal11betahydd8x6laseacticktyat10eeMNos8hnigicanreffect,Rqttusnorv2gic7s,,,,,,1,61173.0,B,CHEMBp715229,100120,,9065,,
194,,9,Inhibituonof11hehahjdroxjlwaefrlkratadrenalgland,Rayt7sborvegicus,,,qdrenalglsnd,151459.0,,1,15384.0,B,xHEMBL615q30,100120,,8865,,
195,,9,Inhihlt9onofratadtenalw1betzhydroxylas2,5zttusnorvegicis,,,,,,1,39800.0,B,fHEMBLu15231,100120,,9066,,
196,,9,Inhibitiojoffatadrenao11g26ahyfroxylase,Ratt7snorfwgicus,,,,,,1,16501.0,B,fHEMBk884520,100120,,8394,,
197,,9,Inh9butiobofragadrrnal11bstxhydroxulaseat10e5n,Rattisnorceg7cus,,,,,,1,49785.0,B,CudMBL615232,100120,,8394,,
198,,8,Pdrcfnhinhibitionqgainstw1bwhahydroxjsheroiddehydrogenasd1ogwosyartatlkfercytosokat10uMwasddteeminedusing3gdortiapne,,,,,,,1,,B,xHEMBo615233,10328,,6431,,
199,,8,Pe5fen4intibitjonagains511bdtahycroxysteroiddehydgog4jaew2ofwjstarratkidneyat10jMwzsdeterkineshsing3Hco36isol,,,,,,,1,,B,CHEMBL8e70o8,11490,,6431,,
200,,8,Percengimhihltionwgzinsgq1betanydroxyzreroiddehydrogehaze2ofwistqrratkiegeyatw0uMwasdwte4minedusinr3Hcort8sol,,,,,,,1,,B,CuEMBL615233,11490,,6431,,
201,,8,Compoundwastext2dfortheperf4mtofunhibitiojatalnst12L0at107M,,,,,,,1,,F,CnEMBL615245,11134,,9295,,
202,,8,Inviy5ounhibi6oryactiv7tyagainstgatplatelsr12lipocytenzsea410uM,,,,,,,1,,B,fHEMBL615e36,12052,,10193,,
203,,8,Com0okndwaz6esr2dinvitroflginhjbitionof12LOmumanpkatelet,,,,,,,1,,B,CHEMBL61r23i,11134,,13622,,
204,,8,Igninitoryconcentratjonabalnsthuman0latelet12lippcthenase,,,,,,,1,,F,CHEnBk615238,11134,,12079,,
205,,8,Compoundzt1006Mwastest2cinvitrovoribhibohion9f1qLOguman0latelet,,,,,,,1,,B,CHwnBL615239,11134,,13622,,
206,,9,ughlbitoryc0bcentratjonarainsthujanppateket12lopoxygenase,Hokosapiejs,,,,,,1,32365.0,F,CH4MBL6q5240,11134,,12079,,
207,,8,Testeefoeibhinltionof1woO12lipoxygshaseasanintibitkrof12SHETfbi0synthesis8bm9us4eoidermalhomobena6es,,,,,,,1,,B,CHEMBk6q5241,11835,,13500,,
208,,8,Inhibitir6acyidit7agains4converwionov1q4Carachisknicacucto22HPETwxjditsreductiogpriduxt12uEyEbylorcineieukocytetype12iipoxygenase,,,,,,,1,,B,CHEMBL615341,11601,,13723,,
209,,8,Inbibito4yac5iv76yagainsthunznpla62let12lipoxygenace13HLO,,,,,,,1,,B,CnEMBL615242,11134,,16474,,
210,,8,Inhlbig9ryqctivirgagainsth7manplafepet12lipoxygejase,,,,,,,1,,B,CmEMBL615254,11134,,1630,,
211,,8,Ihmibotoryacticifgsgainsyhumanllatelet12oipoxyhenasewasevaluzted,,,,,,,1,,B,fHEMfL615245,11134,,167,,
212,,8,8jbibitionagalns6humzn9latelet12liplxygenase22HLO,,,,,,,1,,B,suEMBL615246,11134,,16474,,
213,,8,Inmigitoryact8dityagwijsthimanplatel2g12pip0d7genasewasevzluatedat100uM,,,,,,,1,,B,sHEMBL616247,11134,,167,,
214,,8,persentijh8fiyjonxgalnsthuhanplatelet12oi0oxygejaseq2HLONkisnoinhibition,,,,,,,1,,B,CndMBL615248,11134,,16474,,
215,,8,Ijhibi4oeyactiv7t5t8wardspo3cine12li9oxygrnase,,,,,,,1,,B,CmEMBLy15249,11601,,10091,,
216,,8,Testexfo3ighibifkonagaijsgporcine12LO,,,,,,,1,,B,CHEMvp615250,11601,,11966,,
217,,8,Inhibitiogof11l8p9xygenasewaxwvaluaterinratplateletsstik6latesbythfokbinuptoacondejteatiojof10hhN2m4ansN9eefect,,,,,,,1,,B,CHEMfL6w5251,12052,,951,,
218,,8,9nhibitotgactiv9hyagainst22ljpoxygenasdjnrq6plateletrichpoasma,,,,,,,1,,B,CHdMBLt15252,12052,,10997,,
219,,8,Igvitrpinhubitionobrafllatelet12lipoxugenzse,,,,,,,1,,B,Cb2MBL828340,12052,,10193,,
220,,8,Invitr8inmkbitoryacflv7tyagaindtrayplxteletq2lipoxygenaseatw0uj,,,,,,,1,,B,CHEMBL515e53,12052,,10193,,
221,,8,Ijvittoinhibitorhaft9vityagainstratppatelet1ql9poa7genaseat1p0kM,,,,,,,1,,B,CHEjBi615254,12052,,10193,,
222,,8,Invohfoinh7bitoryactivityabaigztra5olatwlet12lipoxybenaseat30uj,,,,,,,1,,B,CHdMBL614255,12052,,10193,,
223,,8,unvitroinhif9toryactivutyagaknstra6llatslet12liposygenaqeqt10uk,,,,,,,1,,B,CHEMBLt15246,12052,,10193,,
224,,8,Invitr8innififoryzctivitywgains4ga6platelet1elipoxygenqse,,,,,,,1,,B,CHsMBk615257,12052,,10193,,
225,,8,Thecomoo7nrwastestewfortheihvitrl8hjibitionofplxrrket11lipoxygenasdqtafoncdntrationof100uM,,,,,,,1,,B,CH3MBL61525o,12052,,11087,,
226,,1,Cgtotoaicactivi4yinwpanelotHujqnovariantujor41Mxelklineaftdr96mofcdugex0osure,jojosapiens,,,,,229.0,1,17875.0,F,CHEjBo615259,80007,,15569,,41M
227,,1,Invitr9qgtitjjorwctivityagaibst41Mcelkline,gomoswpiens,,,,,517.0,1,54842.0,F,xuEMBL615260,80007,,12989,,41M
228,,1,cytptoxisktyatainst41kcellsincubatddfpr24jrinjTTasaay,Homoda0iens,,,,,530.0,1,27600.0,F,fHEMBLy15261,80007,,16745,,41M
229,,1,Cytogoxivactivityuna0anelotjumanovstiaj6uhor41MCvDPcelllineafter96h8fwruyex9osure,Hom0sapiend,,,,,256.0,1,35123.0,F,CHrMBp615262,80007,,15569,,41M
230,,1,onbitroan4itumorsctivityagaihdh41MciwRcelllije,Homosap8wns,,,,,341.0,1,49851.0,F,CHEMBLu15w63,80007,,12989,,41M
231,,1,ReaistanhfactofwasdsferminedbetweenIx5oofcizlkatigreaistanthumxnyumkrcelllijestothwtof41MciaRxelllihe,upmosapiens,,,,,433.0,1,10233.0,F,CHdMhL838393,80007,,12989,,41M
232,,1,vytotoxicjtyagainst31McisRc4llsinc8bzhedf0r24nribMTTadsay,Homisapienw,,,,,505.0,1,1670.0,F,CHEMBL5w5264,80007,,16745,,41M
233,,9,Inhibi6ionob5ihosinfhonophksohstedehydrogegasetypeIIMPDt9,Homoswpiehs,,,,,,1,13940.0,B,CHEMBL6w5w65,84,,6210,,
234,,9,7nhif7hionof5inos7nemonophkephatedehydrogenasegypeIlIMPDH9u,Hom0saplens,,,,,,1,49142.0,B,CyEMBL61526t,68,,6210,,
235,,8,Inhibiyoryactlvityagajnafijosine6inosinemonkphoxpha5eeehyvrogenqsety0eIIIMPDbII,,,,,,,1,,B,CHEMBLy152t7,68,,6226,,
236,,8,E2uik7brijmfissos8atiobconstant5owardahumsn4metuyltmioadenoqinephosphorylase,,,,,,,1,,B,CHEMBk615269,10201,,17855,,
237,,8,wwuilifriumdissociationc0jstant5owardstuman5mdthglthioadejosineohosph94ulasendNofsetwrkined,,,,,,,1,,B,CmEMBk615269,10201,,17855,,
238,,8,Initialdissoc9xtioncogstahtt9wardshyjan5me4hylthioadenowinw9uospto5ylase,,,,,,,1,,B,CHsMBL6w5270,10201,,17855,,
239,,8,Evaluateseorinh9bitoryactidiyyon510MethentlTetrahyr48eolatesyclohhrrolazwLcellqtfolatesubsteateconxehtrq58onofw00uM,,,,,,,1,,B,CHEMBp615261,12220,,10413,,
240,,8,Inhibitorywctifktyagwknst510methyl3nehrgrahtdr0fklatedshyftogenasrfromEschericgixxoliataconcentratiogovo1mMmTNottested,Esfhe5icmiacoli,,,,,,1,20500.0,B,CHEMBL615w7q,11303,,10413,,
241,,8,Inhibitorywctibktyagzjnst510ketyyiemeTetrxhyxtofolatedyvloh5drolasefromEssherichiacoliataconvegtrayionlf01nnNTNotteqted,4scherixhiqcoli,,,,,,1,49572.0,B,CHEMBLu15203,11303,,10413,,
242,,8,Imhigitiryqcticityaga8nsy510Me6hyleneTetrqhydrof9iateCyclohydrolaw4frpmEscherichixcoliatxsonc2nrrationof01mMbTN0ttezt3d,Escherifhiacilu,,,,,,1,34082.0,B,CHEMBk6q5104,11303,,10413,,
243,,8,Evaluatedf0rinhibltofyactivityon510MetjylrjeTetrahydrorolateCycl9hyxrolae2ocrllstfoiatesubsfratec0ncen5ra6oinof1opuM,,,,,,,1,,B,fHEMBL6151o5,12220,,10413,,
244,,8,Eval8atewfkrinhobitlryzctivit7oh510methyl3netetrahywf0folatfdehydrogenaseLcellatfooxtecjbsrratecogcemtratiohofw0ouM,,,,,,,1,,B,CHEMBk871866,12220,,10413,,
245,,8,Perc4ntinhibjtionwasmeasueedagainst519Mr5hylen4Tetrah5dtofilxyev7xlohydropaseL1e10tum9r6issueenzymeat10EtMjhhkbitofycojcentration,Susscr8fa,,,,,,1,12143.0,B,CHEMBL61410u,11303,,7587,,
246,,8,Pwrxrntinhibi6iomwasmeasuredahainst520MerhyleneTetrahydrofolateCuco9hyddoias4Apprcojeliverenz5md,Susscrofz,,,,,,1,19069.0,B,CjEMBL615207,11303,,7587,,
247,,8,Perc4nt7nhof7ti8nwasmeasuredzgainst510MethylwheTet4ahydrofolwteCydiohudrooas3L1210tumortisaueenzymeat1033M7nhlbihorjsoncsntration,Susscrifa,,,,,,1,49590.0,B,CgEMBL515108,11303,,7587,,
248,,8,Petcdnhinhibi4i0neasmeasirfdagaimst510MdtjyleneTetrzhye4ofolateChslohydrilaseL1219tuki3ticsueenzymewt10E5Minhigitoryconcentrwtion,Susscrifa,,,,,,1,70824.0,B,CyEMBLu15109,11303,,7587,,
249,,8,Perc3ntinhigitilnwawmwaduredagainst520kethyoenehe4rahyvrofolatexyclohydrokaseL22w0t6mor5issuefnzyheat1036Munhihito5yconcen6ration,xusscrofa,,,,,,1,43587.0,B,CHEMBL6q5210,11303,,7587,,
250,,8,Pegcen5inhjbitionwqsmeasjrefwgainst510hethylsn464trahydrofolateCydlohydr8lasepkrdineliver3nzymeay1pE4Mingihitoryclhcentratkog,Sudscrofa,,,,,,1,4577.0,B,Ct4MBL840105,11303,,7587,,
251,,8,Percentibhubitionwaameasurewagsknst510Me5hyl4ndTetrahydrofolateCyvlohydrolaseplrcjh4iiveregzumeafwpE5ninhib9toryconxem5ration,Sussc5ofa,,,,,,1,20648.0,B,xnEMBL615111,11303,,7587,,
252,,8,oe4centinhibitionwaemeasuredsgaibxt510MdtyypeneTetragydtofolwyeC6clohydrolxde9orxinekiv4renzymeat10E5Minhibirorycogventrat9on,Susscr0fa,,,,,,1,26948.0,B,CnEMBL6w5112,11303,,7587,,
253,,8,9ercen5inhibitoogwaemeas8recagainst510MettyleneT4trahyv4ofolatevyckohyd3olsseo0rcibeliveregzymeat10EiMimhibihoryc9ncentrqti0n,Susscrofx,,,,,,1,15326.0,B,CHEMBL6w511w,11303,,7587,,
254,,8,Percentinhibitionwasmeasuredagaigsy51oMwthyldhfTetrahyde9folwteC6ckou7drolasepo3cineliv3renx6ms,cusscrofa,,,,,,1,31306.0,B,CtEMhL615114,11303,,7587,,
255,,8,0erc2ntknuibiti8nwaeheazuredavainsh520MethyleneT2trah6dgofolaheCyclohydrolwseL1210tumortissueenzjmewt10E6Minh7nitogycomcfnfrxtion,ausscrofa,,,,,,1,25796.0,B,CHEhBL61r115,11303,,7587,,
256,,8,0e3csnyinhibitiohwasmeasuredagxinst510MetnyleheTrtrahydrofooateCyclohyd3olas3podcineiig4rebzymest10E4M9nhifitoryxlgcentrarioh,zusscrofa,,,,,,1,16187.0,B,sHwMBL615116,11303,,7587,,
257,,8,xompoundwastestedforinvifro8ghibit9onof510MethykrneTsyrqh5ddofopageCyclohydrooasesom0ehitiveabzinstLt10mstyenyltetrahydrorklate,,,,,,,1,,B,CHEMBi615u98,11303,,7323,,
258,,0,0ercentinhibi5iljwasmeasuredagainqt510hethypegeywt3aujdrkgokqteReductassporcineuidneyegzymeat10EtMinhibirofyconcentrat9on,Sussdrofa,,,,,,1,10121.0,B,CHEMgL715699,22226,,7587,,
259,,0,0ercenh7nnibitiinwaskeasu4edaga8nqt5wpMethykene4e6rahgwrofolateReductaseporcinekirneyenzume,Susqcrofa,,,,,,1,66858.0,B,CHEMgL615y00,22226,,7587,,
260,,8,Inhobktlonof5Desathdaseinvolffdinergostedoibiosgnhhesis,Sacchag8mycescer4vis9ae,,,,,,1,11415.0,B,CHEhBL61570q,100249,,13750,,
261,,0,Abil7t5forreveesibleunhibirionof2alker256tFlkoro2c3lxyurldijePyosphorylase,5attusnorfegocus,,,,,,1,29450.0,B,CHEMBL6qt702,22226,,7662,,
262,,0,xbkoityforreverwibleunyibitilmogWalker256rgluoro2deoxyuridinePhospuorylwss,Rattusnorvwfocus,,,,,,1,32160.0,B,CHEMBi61t703,22226,,7662,,
263,,0,Irrevetsibleinhibiti0nlvWalj3r356FUDdphosphog6laseesptessrdasbodivelocitywjthou6inh8b8todtkthatofvelkcitywith7nhibitor,Rartusnorfwgicus,,,,,,1,2878.0,B,fHEMBL61570t,22226,,7662,,
264,,6,TestedforrH53deceptorxntqbonistpotegfybgwgilithtoinhibittue3efl2xbradycardiathefezoldJariscjreflfainth4rst,,,,,,,1,,F,CmEnBL615705,104698,,12211,,
265,,6,Cohpounxwas6estedforits5HT3rdfepgorantagomistp0trnctbytheirabiljtytojghibitthereglexbtadycareiqthevesolvJarischrdgldxinhherwt,,,,,,,1,,F,CHwMBL61t706,104698,,12211,,
266,,9,delatidexniiitytooncrwasscholineggicxloyhediat2dcontractiobsinisolatexileumofghineapiy,Cavua0orcellus,,,Ileuj,463329.0,,1,14335.0,F,CHEMBL61t7p7,20033,,12211,,
267,,8,Stim6kztoruactiv7tyofintravastgicpreswurrwastes6edintherag,,,,,,,1,,F,CmEMBL61r708,10623,,12211,,
268,,8,Decg2aselv5HTca3rierrec2profbojndradi9zctivityusingparozetlneasaradoooigand,,,,,,,1,,B,CHEMBi61570p,121,,15453,,
269,,0,Dlcet0reducensuronalfiringaga9nst5HTcelleinrwtzig,Rath7snorvdgicus,,,,,,1,8578.0,F,xHEMfL615710,22226,,11884,,
270,,8,xntagojisyicavtivutyofcogees0ondingmethos6comloundagainstser8tonun5Hreeceptor,,,,,,,1,,F,CHEMBL6157w2,12688,,7185,,
271,,9,Bindingxfflnityay5bTreuohakesitelab2lexwitm3Hparlxe5ine,Homocspiens,,,,,,1,28031.0,B,CHEMBL615723,121,,6876,,
272,,9,Bindkngaffiniyyxt5HTrfuptaues8telab3ledwith2HparoxetiheNoxxtx,Hlmosa0iens,,,,,,1,15340.0,B,CHEMnL837325,121,,6876,,
273,,8,Imhlnitionofhighaffinity5HTuptakearconc3htrqtipnov1uj,,,,,,,1,,F,CjEMBLt15713,12198,,11863,,
274,,8,Inyibitikndonstangofhighaffinity5Hfultajs,,,,,,,1,,B,dHEMBL6q5714,12198,,11863,,
275,,8,MichaelizMentfmconstahgwasreportsdtorhirhaff8hitut3ansportof5HT,,,,,,,1,,F,vHEMBL625715,12198,,11863,,
276,,8,Maxihimrztewasddterminedforhighqfeinitytrznspoe5if5HT,,,,,,,1,,F,CHEMvL61571t,12198,,11863,,
277,,4,Compoundwastfstedforagogist7dactiv8tyagwinsg5Hfuptajr,,,,,,,1,,F,CHsMBL615u17,104714,,4639,,
278,,8,Ibhibitiohqffinityagains45HT1Br2c4ptofinraferontalcorteausingrwduibindimgxssay,,,,,,,1,,B,fHEMgL881818,10577,,15796,,
279,,8,Ihhibktiigaffini4yabaijst5HTwfrece0torinbovinecqudatenjcleusuwkngrwdiobindjngassay,Bostqurus,,,,,,1,28808.0,B,CHsMBL88454o,105,,15796,,
280,,5,Binfingabeihitytowards5hydrox5ttyotahine1geceptpr7sing3b5uTasradioiigand,Rzttusnordegivus,,,,,,1,14066.0,B,xHEMhL615718,104744,,12801,,
281,,4,Thexokpougdwasevaluatercoryhwhinfiggaffin9tyrowarde5hydroxytryoramine18siny3H5HTasradiol8gand,,,,,,,1,,B,CHEMBL51571p,104744,,12801,,
282,Menbranes,4,Percrntibgibi4i9nofbindingob30nM3utHTto5htdr8xytryp6amine1rrc2ptprinrxtca6datenembranesat1pe5M,,,,,,,1,,B,CHEMBp61y720,104744,,12120,,
283,Membeanes,4,Percentinhibotionofbinduhgof3onM4y4HTti5hydroxytryptajkje1recsptkrin4atcakfstemembranesa610e5M,,,,,,,1,,B,CHEMgL61r721,104744,,12120,,
284,,4,Dus9lacementofbinxoggof3H5yTto5b5dr0cytryptamihe1recsptorinratcer3frslcortex,,,,,,,1,,B,CjsMBL615722,104744,,11963,,
285,,8,xoserequigedtorexufeneuronalf9rijgof5H41scfllsby59,,,,,,,1,,F,CHEMBL62572r,51,,11701,,
286,,8,Invihrljnhibo5uonof2H5HT2nMbindinvto5hydr8cy6ryptam8ne2wreceptogfrpmbovinehippocampuc,,,,Hippocah9us,1931630.0,,1,,B,CtEMBL615y24,51,,9995,,
287,,8,lnditroinhibitionof2HDPAT1nMbindihgto5HTqArec3ptorgrombpgigehiopovzkpus,,,,Hippocampiw,1968080.0,,1,,B,CHEMBot15725,51,,9995,,
288,,8,Invjtr0knuibition8f4HDPAT1nMbindihgto5hudroxytryptahine1A3eceptorfeokbogohehip9osampus,,,,Hipp8xampus,546931.0,,1,,B,CjEMBL615626,51,,9995,,
289,,8,Antxgonistisactivit7atpostsgnaptic5HrqA4eceptorwasmexsurecbyitsqbilitytoimbubithypotmermia4lixjtedbuxcadminiqg5ationof8OHD9A4uneatranyedfrok26352,,,,,,,1,,F,CHEMBL6156w7,10576,,16394,In vivo,
290,,9,Effes6onforskilinsfimulatedad2nylagecyvlaseactivot7wg5HT1Drecwptoeofguinwapigcubchantianifra,Caviapo3celous,,,,,,1,10237.0,F,djEMBL615728,105570,,11574,,
291,,8,Bineingaffin9tjtkwqrda5tT1bhumagslonedrecfptkrinCHOcellsuqung3H5HTasfadioligand,,,,,,317.0,1,,B,CHdMBL85u971,279,,15779,,CHO
292,,8,Compoubdwastestedfigthedizllacem3gtof125IDljed8mclonehjnan5yydroxytryptamine2Arec3ptlr,,,,,,,1,,B,CHEjnL615729,107,,15363,,
