assays_ASI,assays_ASSORG,assays_ASCA,assays_TII,assays_ASSTI,assays_ASTT,assays_ASST,assays_SRI,assays_SRASSI,assays_DOI,assays_RELT,assays_Ti,assays_ASSCT,assays_CONFISC,assays_ASSTIS,assay_type,assays_CHEI,assays_CI,assays_BFO,assays_VARI
7742,Rattus norvegicus,,10000001.0,10116.0,In vivo,,1,,9866,N,50597,,1,Bone,A,CHEMBL618743,,BAO_0000218,
7743,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,17752,N,50597,,1,Plasma,A,CHEMBL618744,,BAO_0000218,
7744,Rattus norvegicus,,,10116.0,,,1,,5610,N,50597,,1,,A,CHEMBL618745,,BAO_0000218,
7745,Rattus norvegicus,,,10116.0,In vivo,,1,,5939,N,50597,,1,,A,CHEMBL620479,,BAO_0000218,
7746,Rattus norvegicus,,,10116.0,In vivo,,1,,5939,N,50597,,1,,A,CHEMBL620480,,BAO_0000218,
7747,Rattus norvegicus,,,10116.0,In vivo,,1,,17771,N,50597,,1,,A,CHEMBL620481,,BAO_0000218,
7748,Rattus norvegicus,,,10116.0,,,1,,1974,N,50597,,1,,A,CHEMBL620482,,BAO_0000218,
7749,Rattus norvegicus,,,10116.0,,,1,,4239,N,50597,,1,,A,CHEMBL876603,,BAO_0000218,
7750,Rattus norvegicus,,,10116.0,In vivo,,1,,6681,N,50597,,1,,A,CHEMBL620483,,BAO_0000218,
7751,Rattus norvegicus,,,10116.0,In vivo,,1,,17752,N,50597,,1,,A,CHEMBL620484,,BAO_0000218,
7752,Rattus norvegicus,,,10116.0,In vivo,,1,,6046,N,50597,,1,,A,CHEMBL620485,,BAO_0000218,
7753,Rattus norvegicus,,,10116.0,In vivo,,1,,6685,N,50597,,1,,A,CHEMBL620486,,BAO_0000218,
7754,Rattus norvegicus,,,10116.0,In vivo,,1,,6685,N,50597,,1,,A,CHEMBL620487,,BAO_0000218,
7755,Rattus norvegicus,,,10116.0,In vivo,,1,,6685,N,50597,,1,,A,CHEMBL620488,,BAO_0000218,
7756,Rattus norvegicus,,,10116.0,In vivo,,1,,4727,N,50597,,1,,A,CHEMBL620489,,BAO_0000218,
7757,Rattus norvegicus,,,10116.0,In vivo,,1,,1088,N,50597,,1,,A,CHEMBL620490,,BAO_0000218,
7758,Rattus norvegicus,,,10116.0,In vivo,,1,,5610,N,50597,,1,,A,CHEMBL620491,,BAO_0000218,
7759,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,3032,N,50597,,1,Plasma,A,CHEMBL876604,,BAO_0000218,
7760,Rattus norvegicus,,,10116.0,In vivo,,1,,5199,N,50597,,1,,A,CHEMBL620492,,BAO_0000218,
7761,Rattus norvegicus,,,10116.0,In vivo,,1,,14941,N,50597,,1,,A,CHEMBL620493,,BAO_0000218,
7762,Rattus norvegicus,,,10116.0,In vivo,,1,,4408,N,50597,,1,,A,CHEMBL620494,,BAO_0000218,
7763,Rattus norvegicus,,1969.0,10116.0,,,1,,2552,N,50597,,1,Plasma,A,CHEMBL620495,,BAO_0000218,
7764,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,5199,N,50597,,1,Plasma,A,CHEMBL620496,,BAO_0000218,
7765,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,15662,N,50597,,1,Plasma,A,CHEMBL620497,,BAO_0000218,
7766,Rattus norvegicus,,1969.0,10116.0,,,1,,1465,N,50597,,1,Plasma,A,CHEMBL620498,,BAO_0000218,
7767,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,1446,N,50597,,1,Plasma,A,CHEMBL620499,,BAO_0000218,
7768,Rattus norvegicus,,1969.0,10116.0,,,1,,6824,N,50597,,1,Plasma,A,CHEMBL620500,,BAO_0000218,
7769,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,17533,N,50597,,1,Plasma,A,CHEMBL873809,,BAO_0000218,
7770,Rattus norvegicus,,,10116.0,In vivo,,1,,5979,N,50597,,1,,A,CHEMBL620501,,BAO_0000218,
7771,Rattus norvegicus,,,10116.0,In vivo,,1,,4689,N,50597,,1,,A,CHEMBL620502,,BAO_0000218,
7772,Rattus norvegicus,,,10116.0,In vivo,,1,,4689,N,50597,,1,,A,CHEMBL620503,,BAO_0000218,
7773,Rattus norvegicus,,,10116.0,In vivo,,1,,2463,N,50597,,1,,A,CHEMBL620504,,BAO_0000218,
7774,Rattus norvegicus,,,10116.0,In vivo,,1,,4883,N,50597,,1,,A,CHEMBL876605,,BAO_0000218,
7775,Rattus norvegicus,,,10116.0,In vivo,,1,,4883,N,50597,,1,,A,CHEMBL620505,,BAO_0000218,
7776,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,15662,N,50597,,1,Plasma,A,CHEMBL873811,,BAO_0000218,
7777,Rattus norvegicus,,,10116.0,In vivo,,1,,3598,N,50597,,1,,A,CHEMBL624016,,BAO_0000218,
7778,Rattus norvegicus,,,10116.0,,,1,,4576,N,50597,,1,,A,CHEMBL624017,,BAO_0000218,
7779,Rattus norvegicus,,,10116.0,,,1,,4576,N,50597,,1,,A,CHEMBL624018,,BAO_0000218,
7780,Rattus norvegicus,,,10116.0,,,1,,4576,N,50597,,1,,A,CHEMBL624019,,BAO_0000218,
7781,Rattus norvegicus,,955.0,10116.0,In vivo,,1,,4910,N,50597,,1,Brain,A,CHEMBL624020,,BAO_0000218,
7782,Rattus norvegicus,,,10116.0,In vivo,,1,,4891,N,50597,,1,,A,CHEMBL624201,,BAO_0000218,
7783,Rattus norvegicus,,,10116.0,In vivo,,1,,429,N,50597,,1,,A,CHEMBL872528,,BAO_0000218,
7784,Rattus norvegicus,,,10116.0,In vivo,,1,,5974,N,50597,,1,,A,CHEMBL624202,,BAO_0000218,
7785,Rattus norvegicus,,,10116.0,In vivo,,1,,5974,N,50597,,1,,A,CHEMBL624203,,BAO_0000218,
7786,Rattus norvegicus,,,10116.0,In vivo,,1,,5974,N,50597,,1,,A,CHEMBL624350,,BAO_0000218,
7787,Rattus norvegicus,,,10116.0,In vivo,,1,,5974,N,50597,,1,,A,CHEMBL621320,,BAO_0000218,
7788,Rattus norvegicus,,,10116.0,In vivo,,1,,17582,N,50597,,1,,A,CHEMBL621321,,BAO_0000218,
7789,Rattus norvegicus,,,10116.0,,,1,,4026,N,50597,,1,,A,CHEMBL621322,,BAO_0000218,
7790,Rattus norvegicus,,,10116.0,In vivo,,1,,4890,N,50597,,1,,A,CHEMBL621323,,BAO_0000218,
7791,Rattus norvegicus,,,10116.0,In vivo,,1,,6571,N,50597,,1,,A,CHEMBL621324,,BAO_0000218,
7792,Rattus norvegicus,,,10116.0,,,1,,4727,N,50597,,1,,A,CHEMBL621325,,BAO_0000218,
7793,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,17651,N,50597,,1,Plasma,A,CHEMBL875837,,BAO_0000218,
7794,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,17651,N,50597,,1,Plasma,A,CHEMBL621326,,BAO_0000218,
7795,Rattus norvegicus,,,10116.0,In vivo,,1,,14465,N,50597,,1,,A,CHEMBL621327,,BAO_0000218,
7796,Rattus norvegicus,,,10116.0,In vivo,,1,,14941,N,50597,,1,,A,CHEMBL621328,,BAO_0000218,
7797,Rattus norvegicus,,,10116.0,In vivo,,1,,5960,N,50597,,1,,A,CHEMBL621329,,BAO_0000218,
7798,Rattus norvegicus,,,10116.0,In vivo,,1,,5022,N,50597,,1,,A,CHEMBL621330,,BAO_0000218,
7799,Rattus norvegicus,,,10116.0,In vivo,,1,,4408,N,50597,,1,,A,CHEMBL621331,,BAO_0000218,
7800,Rattus norvegicus,,,10116.0,In vivo,,1,,5983,N,50597,,1,,A,CHEMBL621332,,BAO_0000218,
7801,Rattus norvegicus,,,10116.0,In vivo,,1,,4689,N,50597,,1,,A,CHEMBL621333,,BAO_0000218,
7802,Rattus norvegicus,,,10116.0,In vivo,,1,,2792,N,50597,,1,,A,CHEMBL621334,,BAO_0000218,
7803,Mus musculus,,,10090.0,,,1,,15011,N,50594,,1,,A,CHEMBL621335,,BAO_0000218,
7804,Canis lupus familiaris,,,9615.0,,,1,,14180,N,50588,,1,,A,CHEMBL621336,,BAO_0000218,
7805,Rattus norvegicus,,,10116.0,,,1,,14180,N,50597,,1,,A,CHEMBL621337,,BAO_0000218,
7806,Canis lupus familiaris,,,9615.0,,,1,,14599,N,50588,,1,,A,CHEMBL621338,,BAO_0000218,
7807,Canis lupus familiaris,,,9615.0,,,1,,14599,N,50588,,1,,A,CHEMBL875838,,BAO_0000218,
7808,Canis lupus familiaris,,,9615.0,,,1,,14599,N,50588,,1,,A,CHEMBL621339,,BAO_0000218,
7809,Canis lupus familiaris,,,9615.0,,,1,,14599,N,50588,,1,,A,CHEMBL621340,,BAO_0000218,
7810,,,,,,,1,,15675,U,22224,,0,,A,CHEMBL621341,,BAO_0000218,
7811,,,,,,,1,,12706,U,22224,,0,,A,CHEMBL621342,,BAO_0000019,
7812,,,,,,,1,,12706,U,22224,,0,,A,CHEMBL621343,,BAO_0000019,
7813,Mus musculus,,,10090.0,,,1,,9750,N,50594,,1,,A,CHEMBL621344,,BAO_0000218,
7814,Mus musculus,,,10090.0,,,1,,9750,N,50594,,1,,A,CHEMBL621345,,BAO_0000218,
7815,,,,,,,1,,14691,U,22224,,0,,A,CHEMBL621346,,BAO_0000019,
7816,,,,,,,1,,14691,U,22224,,0,,A,CHEMBL621347,,BAO_0000218,
7817,Canis lupus familiaris,,,9615.0,,,1,,14691,N,50588,,1,,A,CHEMBL621348,,BAO_0000218,
7818,,,178.0,,,,1,,2939,U,22224,,0,Blood,A,CHEMBL621349,,BAO_0000019,
7819,,,178.0,,,,1,,2939,U,22224,,0,Blood,A,CHEMBL621350,,BAO_0000019,
7820,,,178.0,,,,1,,2939,U,22224,,0,Blood,A,CHEMBL875839,,BAO_0000019,
7821,,,178.0,,,,1,,2939,U,22224,,0,Blood,A,CHEMBL620211,,BAO_0000019,
7822,,,178.0,,,,1,,2939,U,22224,,0,Blood,A,CHEMBL620212,,BAO_0000019,
7823,,,178.0,,,,1,,2939,U,22224,,0,Blood,A,CHEMBL620213,,BAO_0000019,
7824,Macaca mulatta,,1969.0,9544.0,,,1,,9552,N,50797,,1,Plasma,A,CHEMBL620214,,BAO_0000218,
7825,Macaca mulatta,,1969.0,9544.0,,,1,,9552,N,50797,,1,Plasma,A,CHEMBL620215,,BAO_0000218,
7826,Macaca mulatta,,1969.0,9544.0,,,1,,9552,N,50797,,1,Plasma,A,CHEMBL620216,,BAO_0000218,
7827,Canis lupus familiaris,,1969.0,9615.0,,,1,,9552,N,50588,,1,Plasma,A,CHEMBL620888,,BAO_0000218,
7828,Canis lupus familiaris,,1969.0,9615.0,,,1,,9552,N,50588,,1,Plasma,A,CHEMBL620889,,BAO_0000218,
7829,,,1969.0,,,,1,,9552,U,22224,,0,Plasma,A,CHEMBL620890,,BAO_0000019,
7830,Rattus norvegicus,,1969.0,10116.0,,,1,,11911,N,50597,,1,Plasma,A,CHEMBL620891,,BAO_0000218,
7831,,,,,,,1,,16618,U,22224,,0,,A,CHEMBL620892,,BAO_0000019,
7832,Mus musculus,,,10090.0,,,1,,14387,N,50594,,1,,A,CHEMBL621079,,BAO_0000218,
7833,Mus musculus,,,10090.0,,,1,,14387,N,50594,,1,,A,CHEMBL621080,,BAO_0000218,
7834,Canis lupus familiaris,,,9615.0,,,1,,12836,N,50588,,1,,A,CHEMBL621081,,BAO_0000218,
7835,Cricetinae,,,10026.0,,,1,,12836,N,100712,,1,,A,CHEMBL621082,,BAO_0000218,
7836,Rattus norvegicus,,,10116.0,,,1,,12836,N,50597,,1,,A,CHEMBL621083,,BAO_0000218,
7837,Canis lupus familiaris,,,9615.0,,,1,,14339,N,50588,,1,,A,CHEMBL621084,,BAO_0000218,
7838,Canis lupus familiaris,,,9615.0,,,1,,14339,N,50588,,1,,A,CHEMBL621085,,BAO_0000218,
7839,Canis lupus familiaris,,,9615.0,,,1,,14339,N,50588,,1,,A,CHEMBL621086,,BAO_0000218,
7840,Canis lupus familiaris,,,9615.0,,,1,,10524,N,50588,,1,,A,CHEMBL621087,,BAO_0000218,
7841,Canis lupus familiaris,,,9615.0,,,1,,9994,N,50588,,1,,A,CHEMBL622607,,BAO_0000218,
7842,Canis lupus familiaris,,,9615.0,,,1,,11325,N,50588,,1,,A,CHEMBL622608,,BAO_0000218,
7843,,,,,,,1,,12536,U,22224,,0,,A,CHEMBL624481,,BAO_0000019,
7844,,,,,,,1,,12536,U,22224,,0,,A,CHEMBL624482,,BAO_0000019,
7845,,,,,,,1,,12536,U,22224,,0,,A,CHEMBL624483,,BAO_0000019,
7846,,,,,,,1,,12536,U,22224,,0,,A,CHEMBL624484,,BAO_0000019,
7847,,,,,,,1,,12536,U,22224,,0,,A,CHEMBL624485,,BAO_0000019,
7848,Rattus norvegicus,,,10116.0,,,1,,15556,N,50597,,1,,A,CHEMBL624486,,BAO_0000218,
7849,,,,,,,1,,2809,U,22224,,0,,A,CHEMBL624487,,BAO_0000019,
7850,,,,,,,1,,9511,U,22224,,0,,A,CHEMBL624488,,BAO_0000019,
7851,Rattus norvegicus,,,10116.0,,,1,,12818,N,50597,,1,,A,CHEMBL624489,,BAO_0000218,
7852,Rattus norvegicus,,,10116.0,,,1,,12818,N,50597,,1,,A,CHEMBL625184,,BAO_0000218,
7853,,,,,,,1,,15118,U,22224,,0,,A,CHEMBL625185,,BAO_0000019,
7854,,,,,,,1,,15118,U,22224,,0,,A,CHEMBL875954,,BAO_0000019,
7855,,,,,,,1,,15118,U,22224,,0,,A,CHEMBL625186,,BAO_0000019,
7856,,,,,,,1,,15118,U,22224,,0,,A,CHEMBL625187,,BAO_0000019,
7857,,,,,,,1,,2632,U,22224,,0,,A,CHEMBL625188,,BAO_0000019,
7858,Canis lupus familiaris,,,9615.0,,,1,,14346,N,50588,,1,,A,CHEMBL625189,,BAO_0000218,
7859,Canis lupus familiaris,,,9615.0,,,1,,14346,N,50588,,1,,A,CHEMBL625190,,BAO_0000218,
7860,Rattus norvegicus,,,10116.0,,,1,,14346,N,50597,,1,,A,CHEMBL621733,,BAO_0000218,
7861,Rattus norvegicus,,,10116.0,,,1,,14346,N,50597,,1,,A,CHEMBL621734,,BAO_0000218,
7862,Rattus norvegicus,,,10116.0,,,1,,11149,N,50597,,1,,A,CHEMBL621735,,BAO_0000218,
7863,Rattus norvegicus,,1969.0,10116.0,,,1,,17796,N,50597,,1,Plasma,A,CHEMBL621736,,BAO_0000218,
7864,Rattus norvegicus,,1969.0,10116.0,,,1,,5247,N,50597,,1,Plasma,A,CHEMBL621737,,BAO_0000218,
7865,Rattus norvegicus,,,10116.0,,,1,,4727,N,50597,,1,,A,CHEMBL621738,,BAO_0000218,
7866,Rattus norvegicus,,,10116.0,In vivo,,1,,5654,N,50597,,1,,A,CHEMBL622806,,BAO_0000218,
7867,Rattus norvegicus,,,10116.0,In vivo,,1,,5654,N,50597,,1,,A,CHEMBL623519,,BAO_0000218,
7868,Rattus norvegicus,,,10116.0,In vivo,,1,,17260,N,50597,,1,,A,CHEMBL623520,,BAO_0000218,
7869,Rattus norvegicus,,,10116.0,In vivo,,1,,17065,N,50597,,1,,A,CHEMBL623521,,BAO_0000218,
7870,Rattus norvegicus,,,10116.0,In vivo,,1,,17671,N,50597,,1,,A,CHEMBL623522,,BAO_0000218,
7871,Rattus norvegicus,,,10116.0,In vivo,,1,,6672,N,50597,,1,,A,CHEMBL623523,,BAO_0000218,
7872,Rattus norvegicus,,,10116.0,In vivo,,1,,6673,N,50597,,1,,A,CHEMBL623690,,BAO_0000218,
7873,Rattus norvegicus,,,10116.0,In vivo,,1,,5978,N,50597,,1,,A,CHEMBL623691,,BAO_0000218,
7874,Rattus norvegicus,,,10116.0,In vivo,,1,,5978,N,50597,,1,,A,CHEMBL623692,,BAO_0000218,
7875,Rattus norvegicus,,,10116.0,In vivo,,1,,5978,N,50597,,1,,A,CHEMBL623693,,BAO_0000218,
7876,Rattus norvegicus,,,10116.0,In vivo,,1,,5978,N,50597,,1,,A,CHEMBL623694,,BAO_0000218,
7877,Rattus norvegicus,,,10116.0,In vivo,,1,,4413,N,50597,,1,,A,CHEMBL623695,,BAO_0000218,
7878,Rattus norvegicus,,,10116.0,In vivo,,1,,2661,N,50597,,1,,A,CHEMBL623696,,BAO_0000218,
7879,Rattus norvegicus,,,10116.0,In vivo,,1,,2661,N,50597,,1,,A,CHEMBL623697,,BAO_0000218,
7880,Macaca mulatta,,1969.0,9544.0,In vivo,,1,,5005,U,22224,,0,Plasma,A,CHEMBL623698,,BAO_0000218,
7881,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,5005,U,22224,,0,Plasma,A,CHEMBL623699,,BAO_0000218,
7882,Rattus norvegicus,,,10116.0,In vivo,,1,,15765,N,50597,,1,,A,CHEMBL623700,,BAO_0000218,
7883,Rattus norvegicus,,,10116.0,In vivo,,1,,3747,N,50597,,1,,A,CHEMBL623701,,BAO_0000218,
7884,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,16366,N,50597,,1,Plasma,A,CHEMBL623702,,BAO_0000218,
7885,Rattus norvegicus,,,10116.0,In vivo,,1,,4199,N,50597,,1,,A,CHEMBL623703,,BAO_0000218,
7886,Rattus norvegicus,,,10116.0,In vivo,,1,,17267,N,50597,,1,,A,CHEMBL623704,,BAO_0000218,
7887,Rattus norvegicus,,,10116.0,In vivo,,1,,6535,N,50597,,1,,A,CHEMBL623705,,BAO_0000218,
7888,Rattus norvegicus,,,10116.0,In vivo,,1,,6535,N,50597,,1,,A,CHEMBL623706,,BAO_0000218,
7889,Rattus norvegicus,,,10116.0,In vivo,,1,,5041,N,50597,,1,,A,CHEMBL623707,,BAO_0000218,
7890,Rattus norvegicus,,,10116.0,In vivo,,1,,5960,N,50597,,1,,A,CHEMBL623708,,BAO_0000218,
7891,Rattus norvegicus,,,10116.0,In vivo,,1,,5937,N,50597,,1,,A,CHEMBL623709,,BAO_0000218,
7892,Rattus norvegicus,,,10116.0,In vivo,,1,,5871,N,50597,,1,,A,CHEMBL623710,,BAO_0000218,
7893,Rattus norvegicus,,,10116.0,In vivo,,1,,5874,N,50597,,1,,A,CHEMBL623711,,BAO_0000218,
7894,Rattus norvegicus,,,10116.0,In vivo,,1,,6504,N,50597,,1,,A,CHEMBL623712,,BAO_0000218,
7895,Rattus norvegicus,,,10116.0,In vivo,,1,,6803,N,50597,,1,,A,CHEMBL623713,,BAO_0000218,
7896,Rattus norvegicus,,,10116.0,In vivo,,1,,5041,N,50597,,1,,A,CHEMBL623714,,BAO_0000218,
7897,Rattus norvegicus,,,10116.0,In vivo,,1,,5041,N,50597,,1,,A,CHEMBL623715,,BAO_0000218,
7898,Rattus norvegicus,,,10116.0,In vivo,,1,,1916,N,50597,,1,,A,CHEMBL623716,,BAO_0000218,
7899,Rattus norvegicus,,,10116.0,In vivo,,1,,5199,N,50597,,1,,A,CHEMBL622980,,BAO_0000218,
7900,Rattus norvegicus,,,10116.0,In vivo,,1,,16367,N,50597,,1,,A,CHEMBL622981,,BAO_0000218,
7901,Rattus norvegicus,,,10116.0,In vivo,,1,,6362,N,50597,,1,,A,CHEMBL622982,,BAO_0000218,
7902,Rattus norvegicus,,,10116.0,In vivo,,1,,15662,N,50597,,1,,A,CHEMBL622983,,BAO_0000218,
7903,Rattus norvegicus,,,10116.0,In vivo,,1,,6215,N,50597,,1,,A,CHEMBL622984,,BAO_0000218,
7904,Rattus norvegicus,,,10116.0,In vivo,,1,,1466,N,50597,,1,,A,CHEMBL622985,,BAO_0000218,
7905,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,15662,N,50597,,1,Plasma,A,CHEMBL623631,,BAO_0000218,
7906,Rattus norvegicus,,,10116.0,In vivo,,1,,4723,N,50597,,1,,A,CHEMBL623632,,BAO_0000218,
7907,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,2792,N,50597,,1,Plasma,A,CHEMBL623633,,BAO_0000218,
7908,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,2792,N,50597,,1,Plasma,A,CHEMBL623634,,BAO_0000218,
7909,Rattus norvegicus,,,10116.0,In vivo,,1,,5213,N,50597,,1,,A,CHEMBL623635,,BAO_0000218,
7910,Rattus norvegicus,,,10116.0,In vivo,,1,,4687,N,50597,,1,,A,CHEMBL621195,,BAO_0000218,
7911,Rattus norvegicus,,,10116.0,In vivo,,1,,3371,N,50597,,1,,A,CHEMBL621196,,BAO_0000218,
7912,Rattus norvegicus,,,10116.0,In vivo,,1,,4690,N,50597,,1,,A,CHEMBL875287,,BAO_0000218,
7913,Rattus norvegicus,,,10116.0,In vivo,,1,,5702,N,50597,,1,,A,CHEMBL621197,,BAO_0000218,
7914,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,740,N,50597,,1,Plasma,A,CHEMBL621198,,BAO_0000218,
7915,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,4853,N,50597,,1,Plasma,A,CHEMBL621199,,BAO_0000218,
7916,Rattus norvegicus,,,10116.0,In vivo,,1,,5789,N,50597,,1,,A,CHEMBL621200,,BAO_0000218,
7917,Rattus norvegicus,,,10116.0,In vivo,,1,,4527,N,50597,,1,,A,CHEMBL621201,,BAO_0000218,
7918,Rattus norvegicus,,,10116.0,In vivo,,1,,4527,N,50597,,1,,A,CHEMBL621202,,BAO_0000218,
7919,Rattus norvegicus,,,10116.0,In vivo,,1,,6518,N,50597,,1,,A,CHEMBL621203,,BAO_0000218,
7920,Rattus norvegicus,,,10116.0,In vivo,,1,,6518,N,50597,,1,,A,CHEMBL621204,,BAO_0000218,
7921,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621205,,BAO_0000218,
7922,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621206,,BAO_0000218,
7923,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621207,,BAO_0000218,
7924,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621208,,BAO_0000218,
7925,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621209,,BAO_0000218,
7926,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL876484,,BAO_0000218,
7927,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621210,,BAO_0000218,
7928,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621211,,BAO_0000218,
7929,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621212,,BAO_0000218,
7930,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621213,,BAO_0000218,
7931,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621214,,BAO_0000218,
7932,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621215,,BAO_0000218,
7933,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621216,,BAO_0000218,
7934,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621217,,BAO_0000218,
7935,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621218,,BAO_0000218,
7936,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621219,,BAO_0000218,
7937,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621220,,BAO_0000218,
7938,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621221,,BAO_0000218,
7939,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621222,,BAO_0000218,
7940,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621223,,BAO_0000218,
7941,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL876485,,BAO_0000218,
7942,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621224,,BAO_0000218,
7943,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621225,,BAO_0000218,
7944,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,9866,N,50597,,1,Heart,A,CHEMBL621226,,BAO_0000218,
7945,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,9866,N,50597,,1,Kidney,A,CHEMBL621227,,BAO_0000218,
7946,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,9866,N,50597,,1,Kidney,A,CHEMBL621228,,BAO_0000218,
7947,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,9866,N,50597,,1,Kidney,A,CHEMBL621229,,BAO_0000218,
7948,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,9866,N,50597,,1,Kidney,A,CHEMBL621230,,BAO_0000218,
7949,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,9866,N,50597,,1,Kidney,A,CHEMBL621231,,BAO_0000218,
7950,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,9866,N,50597,,1,Kidney,A,CHEMBL621232,,BAO_0000218,
7951,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,9866,N,50597,,1,Kidney,A,CHEMBL621233,,BAO_0000218,
7952,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,9866,N,50597,,1,Kidney,A,CHEMBL621234,,BAO_0000218,
7953,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,9866,N,50597,,1,Kidney,A,CHEMBL621235,,BAO_0000218,
7954,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,9866,N,50597,,1,Kidney,A,CHEMBL621236,,BAO_0000218,
7955,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,9866,N,50597,,1,Kidney,A,CHEMBL621237,,BAO_0000218,
7956,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,9866,N,50597,,1,Kidney,A,CHEMBL876486,,BAO_0000218,
7957,Rattus norvegicus,,160.0,10116.0,In vivo,,1,,9866,N,50597,,1,Intestine,A,CHEMBL622436,,BAO_0000218,
7958,Rattus norvegicus,,160.0,10116.0,In vivo,,1,,9866,N,50597,,1,Intestine,A,CHEMBL622437,,BAO_0000218,
7959,Rattus norvegicus,,160.0,10116.0,In vivo,,1,,9866,N,50597,,1,Intestine,A,CHEMBL622438,,BAO_0000218,
7960,Rattus norvegicus,,2107.0,10116.0,In vivo,,1,,9866,N,50597,,1,Liver,A,CHEMBL622439,,BAO_0000218,
7961,Rattus norvegicus,,2107.0,10116.0,In vivo,,1,,9866,N,50597,,1,Liver,A,CHEMBL622440,,BAO_0000218,
7962,Rattus norvegicus,,2107.0,10116.0,In vivo,,1,,9866,N,50597,,1,Liver,A,CHEMBL622441,,BAO_0000218,
7963,Rattus norvegicus,,2107.0,10116.0,In vivo,,1,,9866,N,50597,,1,Liver,A,CHEMBL622442,,BAO_0000218,
7964,Rattus norvegicus,,2107.0,10116.0,In vivo,,1,,9866,N,50597,,1,Liver,A,CHEMBL622443,,BAO_0000218,
7965,Rattus norvegicus,,2107.0,10116.0,In vivo,,1,,9866,N,50597,,1,Liver,A,CHEMBL622444,,BAO_0000218,
