assay_strain,assays_ASSTAI,assays_VARII,assays_ASORGA,assays_ASTI,assays_ASCTY,assays_ASSUBCEFRA,assays_CEI,assays_RELT,assays_ASCATE,assays_SASI,assays_Ti,assays_CHI,assays_SI,assays_ASST,assays_Descr,assays_CURAB,assays_ASTETY,assays_TISI,assays_CONSCO,assays_ASSI,assays_BAFOR,assays_DOI
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL627031,1,A,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in liver; Expressed as percent dose/organ,Intermediate,,2107.0,1,7662,BAO_0000218,10130
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL627032,1,A,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,Intermediate,,2048.0,1,7663,BAO_0000218,10130
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL627033,1,A,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,Intermediate,,2385.0,1,7664,BAO_0000218,10130
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL627034,1,A,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,Intermediate,,,1,7665,BAO_0000218,10130
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL627035,1,A,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,Intermediate,,2106.0,1,7666,BAO_0000218,10130
,10116.0,,Rattus norvegicus,Thyroid gland,,,,N,,,50597,CHEMBL627036,1,A,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,Intermediate,,2046.0,1,7667,BAO_0000218,10130
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL875340,1,A,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,Intermediate,,178.0,1,7668,BAO_0000218,10130
,10116.0,,Rattus norvegicus,Heart,,,,N,,,50597,CHEMBL627037,1,A,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,Intermediate,,948.0,1,7669,BAO_0000218,10130
,10116.0,,Rattus norvegicus,Kidney,,,,N,,,50597,CHEMBL627038,1,A,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,Intermediate,,2113.0,1,7670,BAO_0000218,10130
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL627039,1,A,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,Intermediate,,2107.0,1,7671,BAO_0000218,10130
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL627040,1,A,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,Intermediate,,2385.0,1,7672,BAO_0000218,10130
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL624663,1,A,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,Intermediate,,2106.0,1,7673,BAO_0000218,10130
,10116.0,,Rattus norvegicus,Thyroid gland,,,,N,,,50597,CHEMBL625963,1,A,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,Intermediate,,2046.0,1,7674,BAO_0000218,10130
,10116.0,,Rattus norvegicus,Brain,,,,N,,,50597,CHEMBL876799,1,A,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,Intermediate,,955.0,1,7675,BAO_0000218,10130
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL626133,1,A,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,Intermediate,,2048.0,1,7676,BAO_0000218,10130
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626134,1,A,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,Intermediate,,,1,7677,BAO_0000218,10130
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626135,1,A,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,Intermediate,,,1,7678,BAO_0000218,6295
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626136,1,A,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,Intermediate,,,1,7679,BAO_0000218,6296
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626137,1,A,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,Intermediate,,,1,7680,BAO_0000218,6296
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626138,1,A,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,Intermediate,,,1,7681,BAO_0000218,6295
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626139,1,A,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,Intermediate,,,1,7682,BAO_0000218,6296
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626140,1,A,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,Intermediate,In vivo,,1,7683,BAO_0000218,17260
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626141,1,A,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,Intermediate,In vivo,,1,7684,BAO_0000218,17260
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626142,1,A,C24h in rat p.o. at 20 mg/kg concentration,Intermediate,,,1,7685,BAO_0000218,17686
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL627930,1,A,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,Intermediate,In vivo,2385.0,1,7686,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL627931,1,A,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,Intermediate,In vivo,2385.0,1,7687,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL627932,1,A,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,Intermediate,In vivo,2385.0,1,7688,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL627933,1,A,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,Intermediate,In vivo,2106.0,1,7689,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL627934,1,A,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,Intermediate,In vivo,2106.0,1,7690,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL627935,1,A,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,Intermediate,In vivo,2106.0,1,7691,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627936,1,A,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,Intermediate,In vivo,178.0,1,7692,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627937,1,A,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,Intermediate,In vivo,178.0,1,7693,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627938,1,A,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,Intermediate,In vivo,178.0,1,7694,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627939,1,A,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,Intermediate,In vivo,178.0,1,7695,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627940,1,A,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,Intermediate,In vivo,178.0,1,7696,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627941,1,A,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,Intermediate,In vivo,178.0,1,7697,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL876800,1,A,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,Intermediate,In vivo,178.0,1,7698,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627942,1,A,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,Intermediate,In vivo,178.0,1,7699,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627943,1,A,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,Intermediate,In vivo,178.0,1,7700,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627944,1,A,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,Intermediate,In vivo,178.0,1,7701,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627945,1,A,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,Intermediate,In vivo,178.0,1,7702,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL628584,1,A,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,Intermediate,In vivo,178.0,1,7703,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL628585,1,A,Biodistribution in rat blood in the presence of GdDTPA at 15 min,Intermediate,In vivo,178.0,1,7704,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL628586,1,A,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,Intermediate,In vivo,178.0,1,7705,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL628587,1,A,Biodistribution in rat blood in the presence of GdDTPA at 30 min,Intermediate,In vivo,178.0,1,7706,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL628588,1,A,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,Intermediate,In vivo,178.0,1,7707,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL628589,1,A,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,Intermediate,In vivo,178.0,1,7708,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL625304,1,A,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,Intermediate,In vivo,178.0,1,7709,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL625305,1,A,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,Intermediate,In vivo,178.0,1,7710,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL625306,1,A,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,Intermediate,In vivo,178.0,1,7711,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL625307,1,A,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,Intermediate,In vivo,178.0,1,7712,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL625308,1,A,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,Intermediate,In vivo,178.0,1,7713,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627740,1,A,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,Intermediate,In vivo,178.0,1,7714,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627741,1,A,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,Intermediate,In vivo,178.0,1,7715,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627742,1,A,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,Intermediate,In vivo,178.0,1,7716,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627743,1,A,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,Intermediate,In vivo,178.0,1,7717,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL627744,1,A,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,Intermediate,In vivo,178.0,1,7718,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL627745,1,A,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,Intermediate,In vivo,10000001.0,1,7719,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL627746,1,A,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,Intermediate,In vivo,10000001.0,1,7720,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL627747,1,A,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,Intermediate,In vivo,10000001.0,1,7721,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL876810,1,A,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,Intermediate,In vivo,10000001.0,1,7722,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL627748,1,A,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,Intermediate,In vivo,10000001.0,1,7723,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL627749,1,A,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,Intermediate,In vivo,10000001.0,1,7724,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL627750,1,A,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,Intermediate,In vivo,10000001.0,1,7725,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618728,1,A,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,Intermediate,In vivo,10000001.0,1,7726,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618729,1,A,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,Intermediate,In vivo,10000001.0,1,7727,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618730,1,A,Biodistribution in rat bone in the presence of GdDTPA at 15 min,Intermediate,In vivo,10000001.0,1,7728,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618731,1,A,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,Intermediate,In vivo,10000001.0,1,7729,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618732,1,A,Biodistribution in rat bone in the presence of GdDTPA at 30 min,Intermediate,In vivo,10000001.0,1,7730,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618733,1,A,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,Intermediate,In vivo,10000001.0,1,7731,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618734,1,A,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,Intermediate,In vivo,10000001.0,1,7732,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618735,1,A,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,Intermediate,In vivo,10000001.0,1,7733,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL876602,1,A,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,Intermediate,In vivo,10000001.0,1,7734,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618736,1,A,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,Intermediate,In vivo,10000001.0,1,7735,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618737,1,A,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,Intermediate,In vivo,10000001.0,1,7736,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618738,1,A,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,Intermediate,In vivo,10000001.0,1,7737,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618739,1,A,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,Intermediate,In vivo,10000001.0,1,7738,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618740,1,A,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,Intermediate,In vivo,10000001.0,1,7739,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618741,1,A,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,Intermediate,In vivo,10000001.0,1,7740,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618742,1,A,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,Intermediate,In vivo,10000001.0,1,7741,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Bone,,,,N,,,50597,CHEMBL618743,1,A,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,Intermediate,In vivo,10000001.0,1,7742,BAO_0000218,9866
,10116.0,,Rattus norvegicus,Plasma,,,,N,,,50597,CHEMBL618744,1,A,Half-life from rat plasma at a single oral dose of 25 mg/kg,Intermediate,In vivo,1969.0,1,7743,BAO_0000218,17752
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL618745,1,A,Half-life in male rat,Intermediate,,,1,7744,BAO_0000218,5610
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620479,1,A,Half-life in rat after peroral administration at 10 mg/kg concentration,Intermediate,In vivo,,1,7745,BAO_0000218,5939
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620480,1,A,Half-life in rat after peroral administration at 5 mg/kg concentration,Intermediate,In vivo,,1,7746,BAO_0000218,5939
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620481,1,A,Half-life in rat at a dose of 3 mg/kg,Intermediate,In vivo,,1,7747,BAO_0000218,17771
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620482,1,A,Half-life was evaluated in rats,Intermediate,,,1,7748,BAO_0000218,1974
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL876603,1,A,Half-life was measured in rat,Intermediate,,,1,7749,BAO_0000218,4239
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620483,1,A,Half-life period for the compound was determined in rats at 50 mg/kg dose,Intermediate,In vivo,,1,7750,BAO_0000218,6681
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620484,1,A,Half-life period in rats after intravenous administration at 5 mg/kg,Intermediate,In vivo,,1,7751,BAO_0000218,17752
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620485,1,A,Half-life period in rat at 10 mg/kg,Intermediate,In vivo,,1,7752,BAO_0000218,6046
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620486,1,A,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",Intermediate,In vivo,,1,7753,BAO_0000218,6685
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620487,1,A,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",Intermediate,In vivo,,1,7754,BAO_0000218,6685
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620488,1,A,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",Intermediate,In vivo,,1,7755,BAO_0000218,6685
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620489,1,A,Half-life time in rat the dose of 2 mg/kg,Intermediate,In vivo,,1,7756,BAO_0000218,4727
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620490,1,A,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,Intermediate,In vivo,,1,7757,BAO_0000218,1088
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620491,1,A,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,Intermediate,In vivo,,1,7758,BAO_0000218,5610
,10116.0,,Rattus norvegicus,Plasma,,,,N,,,50597,CHEMBL876604,1,A,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",Intermediate,In vivo,1969.0,1,7759,BAO_0000218,3032
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620492,1,A,Oral half life was determined,Intermediate,In vivo,,1,7760,BAO_0000218,5199
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620493,1,A,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",Intermediate,In vivo,,1,7761,BAO_0000218,14941
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL620494,1,A,Pharmacokinetic property (t1/2) in rat,Intermediate,In vivo,,1,7762,BAO_0000218,4408
,10116.0,,Rattus norvegicus,Plasma,,,,N,,,50597,CHEMBL620495,1,A,Plasma elimination half-life was determined,Intermediate,,1969.0,1,7763,BAO_0000218,2552
