assay_type,curated_by,src_id,cell_id,assay_subcellular_fraction,assay_organism,assay_test_type,assay_category,assay_tax_id,description,variant_id,assay_id,confidence_score,src_assay_id,assay_strain,doc_id,assay_cell_type,assay_tissue,relationship_type,tid,chembl_id,bao_format,tissue_id
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,,7663,1,,,10130,,Lung,N,50597,CHEMBL627032,BAO_0000218,2048.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,,7664,1,,,10130,,Muscle tissue,N,50597,CHEMBL627033,BAO_0000218,2385.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,,7665,1,,,10130,,,N,50597,CHEMBL627034,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,,7666,1,,,10130,,Spleen,N,50597,CHEMBL627035,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,,7667,1,,,10130,,Thyroid gland,N,50597,CHEMBL627036,BAO_0000218,2046.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,,7668,1,,,10130,,Blood,N,50597,CHEMBL875340,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,,7669,1,,,10130,,Heart,N,50597,CHEMBL627037,BAO_0000218,948.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,,7670,1,,,10130,,Kidney,N,50597,CHEMBL627038,BAO_0000218,2113.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,,7671,1,,,10130,,Liver,N,50597,CHEMBL627039,BAO_0000218,2107.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,,7672,1,,,10130,,Muscle tissue,N,50597,CHEMBL627040,BAO_0000218,2385.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,,7673,1,,,10130,,Spleen,N,50597,CHEMBL624663,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,,7674,1,,,10130,,Thyroid gland,N,50597,CHEMBL625963,BAO_0000218,2046.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,,7675,1,,,10130,,Brain,N,50597,CHEMBL876799,BAO_0000218,955.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,,7676,1,,,10130,,Lung,N,50597,CHEMBL626133,BAO_0000218,2048.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,,7677,1,,,10130,,,N,50597,CHEMBL626134,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,7678,1,,,6295,,,N,50597,CHEMBL626135,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,7679,1,,,6296,,,N,50597,CHEMBL626136,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,,7680,1,,,6296,,,N,50597,CHEMBL626137,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,7681,1,,,6295,,,N,50597,CHEMBL626138,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,7682,1,,,6296,,,N,50597,CHEMBL626139,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,,7683,1,,,17260,,,N,50597,CHEMBL626140,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,,7684,1,,,17260,,,N,50597,CHEMBL626141,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,C24h in rat p.o. at 20 mg/kg concentration,,7685,1,,,17686,,,N,50597,CHEMBL626142,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,,7686,1,,,9866,,Muscle tissue,N,50597,CHEMBL627930,BAO_0000218,2385.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,,7687,1,,,9866,,Muscle tissue,N,50597,CHEMBL627931,BAO_0000218,2385.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,,7688,1,,,9866,,Muscle tissue,N,50597,CHEMBL627932,BAO_0000218,2385.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,,7689,1,,,9866,,Spleen,N,50597,CHEMBL627933,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,,7690,1,,,9866,,Spleen,N,50597,CHEMBL627934,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,,7691,1,,,9866,,Spleen,N,50597,CHEMBL627935,BAO_0000218,2106.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,,7692,1,,,9866,,Blood,N,50597,CHEMBL627936,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,,7693,1,,,9866,,Blood,N,50597,CHEMBL627937,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,,7694,1,,,9866,,Blood,N,50597,CHEMBL627938,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,,7695,1,,,9866,,Blood,N,50597,CHEMBL627939,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,,7696,1,,,9866,,Blood,N,50597,CHEMBL627940,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,,7697,1,,,9866,,Blood,N,50597,CHEMBL627941,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,7698,1,,,9866,,Blood,N,50597,CHEMBL876800,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,,7699,1,,,9866,,Blood,N,50597,CHEMBL627942,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,,7700,1,,,9866,,Blood,N,50597,CHEMBL627943,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,,7701,1,,,9866,,Blood,N,50597,CHEMBL627944,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,,7702,1,,,9866,,Blood,N,50597,CHEMBL627945,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,,7703,1,,,9866,,Blood,N,50597,CHEMBL628584,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of GdDTPA at 15 min,,7704,1,,,9866,,Blood,N,50597,CHEMBL628585,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,,7705,1,,,9866,,Blood,N,50597,CHEMBL628586,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of GdDTPA at 30 min,,7706,1,,,9866,,Blood,N,50597,CHEMBL628587,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,,7707,1,,,9866,,Blood,N,50597,CHEMBL628588,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,,7708,1,,,9866,,Blood,N,50597,CHEMBL628589,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,,7709,1,,,9866,,Blood,N,50597,CHEMBL625304,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,,7710,1,,,9866,,Blood,N,50597,CHEMBL625305,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,,7711,1,,,9866,,Blood,N,50597,CHEMBL625306,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,,7712,1,,,9866,,Blood,N,50597,CHEMBL625307,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,,7713,1,,,9866,,Blood,N,50597,CHEMBL625308,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,,7714,1,,,9866,,Blood,N,50597,CHEMBL627740,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,,7715,1,,,9866,,Blood,N,50597,CHEMBL627741,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,7716,1,,,9866,,Blood,N,50597,CHEMBL627742,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,,7717,1,,,9866,,Blood,N,50597,CHEMBL627743,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,,7718,1,,,9866,,Blood,N,50597,CHEMBL627744,BAO_0000218,178.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,,7719,1,,,9866,,Bone,N,50597,CHEMBL627745,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,,7720,1,,,9866,,Bone,N,50597,CHEMBL627746,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,,7721,1,,,9866,,Bone,N,50597,CHEMBL627747,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,,7722,1,,,9866,,Bone,N,50597,CHEMBL876810,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,,7723,1,,,9866,,Bone,N,50597,CHEMBL627748,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,,7724,1,,,9866,,Bone,N,50597,CHEMBL627749,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,7725,1,,,9866,,Bone,N,50597,CHEMBL627750,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,,7726,1,,,9866,,Bone,N,50597,CHEMBL618728,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,,7727,1,,,9866,,Bone,N,50597,CHEMBL618729,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of GdDTPA at 15 min,,7728,1,,,9866,,Bone,N,50597,CHEMBL618730,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,,7729,1,,,9866,,Bone,N,50597,CHEMBL618731,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of GdDTPA at 30 min,,7730,1,,,9866,,Bone,N,50597,CHEMBL618732,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,,7731,1,,,9866,,Bone,N,50597,CHEMBL618733,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,,7732,1,,,9866,,Bone,N,50597,CHEMBL618734,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,,7733,1,,,9866,,Bone,N,50597,CHEMBL618735,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,,7734,1,,,9866,,Bone,N,50597,CHEMBL876602,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,,7735,1,,,9866,,Bone,N,50597,CHEMBL618736,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,,7736,1,,,9866,,Bone,N,50597,CHEMBL618737,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,,7737,1,,,9866,,Bone,N,50597,CHEMBL618738,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,,7738,1,,,9866,,Bone,N,50597,CHEMBL618739,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,,7739,1,,,9866,,Bone,N,50597,CHEMBL618740,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,7740,1,,,9866,,Bone,N,50597,CHEMBL618741,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,,7741,1,,,9866,,Bone,N,50597,CHEMBL618742,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,,7742,1,,,9866,,Bone,N,50597,CHEMBL618743,BAO_0000218,10000001.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Half-life from rat plasma at a single oral dose of 25 mg/kg,,7743,1,,,17752,,Plasma,N,50597,CHEMBL618744,BAO_0000218,1969.0
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Half-life in male rat,,7744,1,,,5610,,,N,50597,CHEMBL618745,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Half-life in rat after peroral administration at 10 mg/kg concentration,,7745,1,,,5939,,,N,50597,CHEMBL620479,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Half-life in rat after peroral administration at 5 mg/kg concentration,,7746,1,,,5939,,,N,50597,CHEMBL620480,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Half-life in rat at a dose of 3 mg/kg,,7747,1,,,17771,,,N,50597,CHEMBL620481,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Half-life was evaluated in rats,,7748,1,,,1974,,,N,50597,CHEMBL620482,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Half-life was measured in rat,,7749,1,,,4239,,,N,50597,CHEMBL876603,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Half-life period for the compound was determined in rats at 50 mg/kg dose,,7750,1,,,6681,,,N,50597,CHEMBL620483,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Half-life period in rats after intravenous administration at 5 mg/kg,,7751,1,,,17752,,,N,50597,CHEMBL620484,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Half-life period in rat at 10 mg/kg,,7752,1,,,6046,,,N,50597,CHEMBL620485,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",,7753,1,,,6685,,,N,50597,CHEMBL620486,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",,7754,1,,,6685,,,N,50597,CHEMBL620487,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",,7755,1,,,6685,,,N,50597,CHEMBL620488,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Half-life time in rat the dose of 2 mg/kg,,7756,1,,,4727,,,N,50597,CHEMBL620489,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,,7757,1,,,1088,,,N,50597,CHEMBL620490,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,,7758,1,,,5610,,,N,50597,CHEMBL620491,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",,7759,1,,,3032,,Plasma,N,50597,CHEMBL876604,BAO_0000218,1969.0
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Oral half life was determined,,7760,1,,,5199,,,N,50597,CHEMBL620492,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",,7761,1,,,14941,,,N,50597,CHEMBL620493,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,In vivo,,10116.0,Pharmacokinetic property (t1/2) in rat,,7762,1,,,4408,,,N,50597,CHEMBL620494,BAO_0000218,
A,Intermediate,1,,,Rattus norvegicus,,,10116.0,Plasma elimination half-life was determined,,7763,1,,,2552,,Plasma,N,50597,CHEMBL620495,BAO_0000218,1969.0
