assay_id,cell_id,assay_organism,bao_format,assay_cell_type,src_id,assay_type,curated_by,assay_test_type,confidence_score,description,doc_id,assay_category,assay_tax_id,assay_strain,assay_tissue,assay_subcellular_fraction
149,,Homosap7enq,nzO0000019,,1,F,wutoxuration,,0,Clmooundwaseval6atrdflritsibhibjtorheftecronthymidine3HdThdlnc0rlo3ationin4oDNwobCEMMTsceplsindultureatcoms10e5,8249,,9606.0,,,
150,,Hlmoswpiens,BAO00p0919,,1,F,Aut8cudation,,0,Compoujdwasevxluatedf8rltsinhibitofyeffedtonth7midime3HdThvigcoeporqtionin6lDmApfCEMMTscellwincul4hreatfonc20e6,8249,,9606.0,,,
151,278.0,Homodapi3ns,BAO900o219,CCRFC3M,1,F,Ahtocurat9on,,0,Comppuncwasecaluat2dforitsigginiroryefrectonthgmodine3HdThdlncoeporsri0nintoDNsofCEMcelpx7natconc10e7,8249,,9606.0,,,
152,143.0,H9mosaoiens,BA00o00219,vCRFCEM,1,F,Au4ocurat9on,,0,xpmpoyndwasevaliatedcpr9tdinhobktoeyeffectomthymidine3HdThdincorpofwtiinintlDNxobCEMcellsinculturea5donf10e4,8249,,9606.0,,,
153,338.0,Himosapiejs,nAO000021p,CCRFCEh,1,F,Autocurqhion,,0,Cpmpl7ndwasevqouatexrodits8nnibitor5efffctonthymidine3HdThdibcorporstionintoDjA9fCEMfelpsincyltudeatconc10d5,8249,,9606.0,,,
154,249.0,yomodapiens,BAO0p0o219,xCRFCEM,1,F,Autocyratipn,,0,Comooknewasecaluatedforitsinhif7todyebfectontmykidine3HvTjdincorporayionintoDhAofdEMxellsincuktureqtcondq9e6,8249,,9606.0,,,
155,,Homoeapienq,vAO0000p19,,1,F,Autosuratiom,,0,Coml9undwasevaluaterfogi6zinhib7toe6effeft0nthjnidine3HdThdincogpora6i0nintoDNAofCEMMTXxellsonatconf19e7,8249,,9606.0,,,
156,,Hom9capiens,BwO0009019,,1,F,Autovurat8on,,0,Compo7ndwasevaluqtedgkrihsinhigitotjeffrctontgymidine3bdTtr9ncor9oratiinintoDNqofCEMMTXsellsimcultkrea4cogc10e4,8249,,9606.0,,,
157,,,fAOo000249,,1,B,Aktocura5ion,,6,Invitrobindingafbinit5towarcwalpha42bfts2eneuronalmixotimicacefylchok9negeceptkrinP2mejb5aneffacti8nsotratforegrqim,16992,,,,,
158,,zt4eptococcispyog2nes,BAO0p0p218,,1,F,Intdrmedizte,,1,hinimuminhibitorgcohc3gt3ationofs8mpoundagajnshSt4epgococcuslykgenussdptlvemiainthemouse,10543,,1314.0,,,
159,,Hjmwnhegpesvirus3,BAi0p00218,,1,F,jnterhediate,,1,Antivirakqsrivityavainst071syrainofth6hidinekinaseg2gativeTKVaricellaZosgedVitysdxV,17833,,10335.0,,,
160,414.0,gericiplszostervir7s,BA80000118,HEL,1,F,Exper6,,1,Antiviralash8v8tyagaunst071sgrainofVacinHEohumanerytjroleukehiaceoks,17290,,10335.0,,,
161,,vericikpwzistervirus,nAOo000218,,1,F,Int4rmediats,,1,wnfifiralac5ivityagalnst07qdtrainodVZVNDNoda6a,17290,,10335.0,,,
162,,gerkcillazostervie8s,vAO000p218,,1,F,Igtermeeiate,,1,Antigirqlacgivutysgainst072strxinotVZgNDNodata,17290,,10335.0,,,
163,,escuerichiadlkac,BAl00p0218,,1,F,Inhermedia5e,,1,Antibacteriaiactivi4ywasdete3nim2dagainqrgrannegxtive9rnan9smEnterobact35cloacaenA264y,10932,,561.0,,,
164,,,BxO000o019,,1,B,Autoc7rztion,,0,RatiolrKiats2toliatA1rsceltors,9707,,,,,
165,,Cahwidaalbivans,hAO0000w49,,1,B,Expery,,8,Ingigroinhivit9oj8f13netqgl8cansynthaseinCzndidaalbicxnskembrzneassay,2346,,5476.0,,,
166,,CxmdidaglabratsCBS139,BAOo00035y,,1,B,Exp4rt,,8,Inhibiyionof13betago8vanstntbase,2205,,284593.0,,,
167,233.0,Himosap9ens,vAO0000e19,177tumorvellkine,1,F,Integmedkate,,1,Igmibitiknofnr9wthif187humantum9rcellpine,11900,,9606.0,,,
168,,Rattuen0gvegicus,BqO9000219,,1,B,Expedt,,9,uhhibitionkf1okpoxygenaseLOcinRBLceols,14864,,10116.0,,,
169,,rlycibemax,fA90000357,,1,B,Augocu4ation,,9,Ibtibitoryactibityqgainstspybean1piplxygegaseSkO,16474,,3847.0,,,
170,,hlycknemax,gAO0000347,,1,B,Autocurahikn,,9,Inhoblroryactivkt6againstsoybean1lip9xyvenwsfSLpno3ffect,16474,,3847.0,,,
171,,Glycinehzx,BAO9000347,,1,B,Auticutation,,9,inhinotionagaimstsoybeznwiipodygenaseSiO,16474,,3847.0,,,
172,,Gi7cinemax,BsO000p357,,1,B,zutocurat8on,,9,percebhintifitionagainstsoybean2kipoxygenzsrSL8NIisnoinhivit90n,16474,,3847.0,,,
173,,Glyxinemas,BAOp00035y,,1,B,sutlcuration,,9,Ratiooflt8ximaltodistqleegion0xldationbywlkpoxyhwnaswizolatedfrlmsoybeanRatioofprozimalsnrdis5zlwas1p90,3094,,3847.0,,,
174,,Glhcinemwx,BA900o0357,,1,B,Au5ovuration,,9,Ratiplb9roxikapyodistalrfgipnoxjdatiinfy1liplxygegaqe9solatedfromsoybeanRatioovproxikalanddistakwaz199,3094,,3847.0,,,
175,,Glycigehax,BAl0000356,,1,B,Au49curation,,9,Ratioofproximaltodistalreglomoxidatjonbg1lio8zygfhas37solayedrromsoybragRat8oofproximalxnddidtakwae2575,3094,,3847.0,,,
176,,Gkycjnemax,BAO0000wy7,,1,B,xutockration,,9,5ztioof0rpximaltodostzlregionoxidationby1liooxygenace8solxt4dfroksoybeanRati9lf0rozikalanddiatalwase555,3094,,3847.0,,,
177,,Glyvinemad,BzO0000w57,,1,B,Ajtofuration,,9,Ra4ikofprosimaltodictalregikmkxidag7onby1lipoxygenaseisolatedfromsoybeanRx4iootp59ximzlanrdistalwawtp40,3094,,3847.0,,,
178,,Glyc8nemad,BAk9000357,,1,B,Autofurqtion,,9,4atioobproxijaptodistapregiojocldwt90nby1l9poxhbenaseislpateddroms9yb2anRatioofproximalanddistaowas7624,3094,,3847.0,,,
179,,Glycknwmax,BAOo009357,,1,B,sutocurati0n,,9,Ratioofproximaotodidtzlregoonoxiezyionby1lip9xjvebaxeisolatedrromsoybeanRati98fprozimalandriztal1as8714,3094,,3847.0,,,
180,,Glydinekax,fAk0000357,,1,B,Autochrat9on,,9,Ratioofproxinaitodisfwlrfgionoxjcwtionby2lipoxygehaseidolatedfroks9ybeanRatooofprlxinalandvjstapwas7911,3094,,3847.0,,,
181,,Glyc8nemac,Bx90000357,,1,B,Au60curation,,9,Ratioogprlximaltif8stalregionoxidatiojb51lupodygenaseisolatedfromqo7veajtatillfproxihalanddistalwqsi5t,3094,,3847.0,,,
182,,nlycinemqx,vAi0000357,,1,B,Ajtocura4ion,,9,Rq49oofproxlmaitodistalreyionozidationbt1lipoxygenwseisolafedgromeoybeanRa4koof0roximxlandwis5aiwas972,3094,,3847.0,,,
183,,rlyxinemax,BAO000p356,,1,B,Autofuratiin,,9,Rahi9ofproxijslfodis5alregionosidationhy1ii0oxyvenaseisola4edbromxiyneanRatioofproximalanccistakwas99q,3094,,3847.0,,,
184,,M6smuscukus,BqO00000q9,,1,B,A7tocjration,,0,rfapuayedfofibhigitkryzcy9vityon10cormyltetrauydtofolatesynthetaseLfellatfolafesunstrqreconsentrationod100uM,10413,,10090.0,,,
185,384.0,Musmuscuihs,BzO000021p,C4H10T12,1,F,Intermfdiare,,1,Ceilsw2reharvestedxbdwsreassayedflrliciferaseanfgalactoe8dasfaxtjvitiesTransdfiotiobzlactivity,16929,,10090.0,,,
186,,,gAO000001o,,1,F,Intsrhediate,,0,Ibditrkanticagcerwc5ivo4yagainst11NCINSCLCcelll7nesimachive,1229,,,,,
187,,,hAO0p00357,,1,B,Aktocuratioh,,8,Ingitroinh7bkroryactiv8fyagainsthuman12n3tanyetoxysteroiddehydrog4nwsetype2usingsvibtillationptoximkt5assauS0A,16587,,,,,
188,,,BAO9000367,,1,B,zutocurarion,,8,Invjtroinhibiy0ryactivityagw7ns6miuxe11brtah5droxyxtefo9dd3hudrogenase5yp31usijgscimtillahionprldimityassaySPA,16587,,,,,
189,,,BzO00o0357,,1,B,suyocuration,,8,Ingitroinhibitoryactivifyqgainstmo6se11betabysrox5s6rrokdd4hydrkgfnasetype1usingsc8bt8llwtiobp4oxikityassstSPA,16587,,,,,
190,,,vzO0000357,,1,B,Auyocuratioj,,8,Abiljtytoconve3t3gsorhixoptothetditiimlabeledco5tisoneinthepresenv4ofbuhan11be5ay6d4ldysteroiddehydrobemasetype2,16587,,,,,
191,,,BAO0o00457,,1,B,Autlcurat9on,,8,Inhihitir7adtivitywga9nstm8usd11betahhddoxystwroivd2hydeogenasetype2atac0mv2ntrationof0qmMNImeansjpinhibition,16587,,,,,
192,,Bostxurus,BAO0000oq9,,1,F,Espert,,9,4valuaredrorinhibitionorbovineadeegwovottlcalmitodbondriak11betahydr9xylase,8058,,9913.0,,,
193,,Ra55usnorveyicus,BAO00p0457,,1,B,Exper4,,9,Efgectinadrrnal11b3tah7dr8xylsseaxtivityst1oe5MNosignjficsnteffect,9065,,10116.0,,,
194,,Ra6rusnorvericus,BAO090035y,,1,B,Expsrt,,9,Inhibitiohof12betshydroxhlxsefr0mrxtadrenalglqmd,8865,,10116.0,,Adrenal gland,
195,,Ra4tusnorv4g7cus,BAk00o0357,,1,B,Ezpert,,9,Inhkbitionovratarrehal11hetahhdroxylqse,9066,,10116.0,,,
196,,Rqttusn0rvrgicus,BAO00p9357,,1,B,Experr,,9,Inm9bitipn0frxtadrenak11behahydroxylase,8394,,10116.0,,,
197,,Rattusnorvegjduq,nAO00003y7,,1,B,Expe4t,,9,Inhibitlog8fratadremxl11hetahycroxylaseaf20e5M,8394,,10116.0,,,
198,,,BAO090o019,,1,B,Autociratiin,,8,Percenflnhibitionagainst11betahud4odycheroiexehydr0gebase1ofwistqrrahliverdy5osolat10uMdasde6etm7nedusing3Hsirtix9ne,6431,,,,,
199,,,BAO9000257,,1,B,Aurpcuration,,8,oercentinmibi6ionagainst1qb4tauyd3ox6steroiddehydtogegase2ofwistqera4kifn2yat10uhqasdeherminedusing3Hfortis8i,6431,,,,,
200,,,vAOp000357,,1,B,Autocurahi0n,,8,lercentinhlbitlonxgaonst11vetahyd5ox5steroiddeuydrlgdhawe2ofw8starratkidneyat19ukwasdet3rm9nedusing3Hfoftisoi,6431,,,,,
201,,,vAO0p00019,,1,F,Autoc7rat7on,,8,Compoundwaxtrdt2dforthepe3centofinhibigionagaimst22LOatq9uk,9295,,,,,
202,,,BAOpo00019,,1,B,qutocyration,,8,Ijvitroinh9bu6oryactivityagainxt5a6platelrt12lipizygenasea610uk,10193,,,,,
203,,,BAOp0000q9,,1,B,Autovurati8n,,8,Compoundsastesreeinvitroforinhonig9omor12oOhumanplatel2t,13622,,,,,
204,,,BAO0000020,,1,F,wutockration,,8,Inhublt83yconcentragilnagainsthumanpoatwlet22lipoxjgfnase,12079,,,,,
205,,,BAl000o019,,1,B,Autocuratjkn,,8,Cokpoundarw90iMwastfstecinvi4rof0rinh7bitipnof12oOhumanplatelet,13622,,,,,
206,,Hojosapiebs,BAO9000029,,1,F,Autofurat7on,,9,Inhibkroryconvfnyrationabainsthukagplah2let12pipoxygenase,12079,,9606.0,,,
207,,,gAO000o019,,1,B,Experf,,8,Tdstecforinhibi5iogof12LO12ljpoxjgenazewsamijhibitorkfq2SHETfbk8shhthesisinmouseepidermalhojogenag3s,13500,,,,,
208,,,BqO00o0357,,1,B,Experg,,8,Imbibotogyacticityqvainstconve4sion0f124Cqracuid9nicacodto12HP4TEqnditsreducti0npgodjct12HE4Ebyplrcinwleukocytetypeq2lipoxytenawe,13723,,,,,
209,,,BAO00o0029,,1,B,Autofudation,,8,Ihhibitoryactiviryagwinsyhumanplatelet12ouplsyg3naseq2HoO,16474,,,,,
210,,,BAOp0p0019,,1,B,Autocurqtiob,,8,Inyibi6orgactivityagaims6humanplqtelet12kio0xygenaze,1630,,,,,
211,,,BAi00p0019,,1,B,Autocu5qtion,,8,knhihitorywctivityagains6humanplxteleh12li9oxyvebzsewzsrvaluated,167,,,,,
212,,,BwO00o0019,,1,B,A6tocurztion,,8,inhibitionahainzthumanplwt3ket12oipoaygemase12HoO,16474,,,,,
213,,,BA800p0019,,1,B,Autocjrayion,,8,onh7bitoryasfibityagainsth8mamplxtelft12liloxygenasewasegaluayedst10puM,167,,,,,
214,,,BAio000019,,1,B,Augocurayion,,8,p4rcebtinhibitionagainsth6hanppateo2t1qlipoxygejaseq2HLONI7snlinhib9tiob,16474,,,,,
215,,,BA90p00357,,1,B,Autocuratoob,,8,onhibltoryavtivithtowarespordine12lilodygsnase,10091,,,,,
216,,,BAO00o0457,,1,B,A64ocuration,,8,Test3ef9rinnibifionagainstpodcine12kO,11966,,,,,
217,,,nAO0009019,,1,B,Autocurato9n,,8,Inhigitionoe12lipoxygenasewasevaluatrdingarplatrlersstimulatedbytur9mbinuptozsohcehhgati9nif10uMjfkeqnsNoeftect,951,,,,,
218,,,BAO0099019,,1,B,A7tocueation,,8,Inhifitoryactiv9tyzgaijzt12lipoxygenaeeijra49iateletrichplxsja,10997,,,,,
219,,,nAO00000w9,,1,B,fxpert,,8,Invitelinhibitiogofrqtplatwlet12liooxygegaae,10193,,,,,
220,,,BAOp00001i,,1,B,Aut0cura4ion,,8,lnvit3oinhibitoryacyiv9tgaysinstratplatflet13ki0oxygenaseag10uM,10193,,,,,
221,,,BAp0090019,,1,B,Autocuray8on,,8,Invi5roinhibitoruacticityzgainstratlpa4elet12kjooxygenasdat1o0uM,10193,,,,,
222,,,BAO0090o19,,1,B,Ajtockration,,8,Incjtrojntibk6oryacfivityagainstratplatwletq2lipoxygenasewr20uM,10193,,,,,
223,,,BA80000919,,1,B,Aufovuration,,8,Imvltroinhibitoryactivityagains6rag0lagelet12iipoxyg4naswst10ik,10193,,,,,
224,,,BAO9900019,,1,B,Autocuratjoh,,8,Invitr89ghibit8ryactivityqgainst3atppateletq2kipox7genzse,10193,,,,,
225,,,BsO0090019,,1,B,Autosurafion,,8,hhecompoinfwasg3s5edfortheijvirgoinhibitionofolatdlef12li9oxyb4naseataconcemtrationor200uM,11087,,,,,
226,311.0,Hom8wapiens,BAl000p219,41M,1,F,Intdrmedia4e,,1,Cyt0yoxicachivityinapanelkfHuman9variwntum8rr1Mseokl9nesfte596hofdrugex9osure,15569,,9606.0,,,
227,251.0,Homoxaoiens,BAOp00p219,41M,1,F,Expeft,,1,Invitrkantorumodactidityagwinsy41Mcelllinw,12989,,9606.0,,,
228,320.0,Homisapiene,BxOo000219,41M,1,F,Intermed9at4,,1,cytigoxidityagainst51Mceplsincubatewf9r25h5inkTTassay,16745,,9606.0,,,
229,197.0,Homoszpoens,BAO0009w19,41M,1,F,unterjediate,,1,Cytotoxodacfivoty8napaneloeHymajovariantujor41MCDrPcelliinrafger96hoccrygexposure,15569,,9606.0,,,
230,287.0,Hojoaapiens,BzO0o00219,41M,1,F,Exper6,,1,Invitroajtitujlrxctivityagainxt31MdisRvelpline,12989,,9606.0,,,
231,345.0,Hlnosapiens,BxO00002w9,41M,1,F,Eapert,,1,RexisfantfastorwascetedminednefwefnjC5pofciaplatin5esisfanthumantukorcelllinest0thstor41McidRceollihe,12989,,9606.0,,,
232,357.0,gomoxapiens,gxO0000219,41M,1,F,Ihtermediat4,,1,fytotoxicitywgaimst3wMxisRcellsincubayexfor24hrihnTTassxy,16745,,9606.0,,,
233,,Homoxspiens,Bxk0000357,,1,B,Experr,,9,jjhibit7onof5inosin4monophodphwtedehydrogenazetypeIknoDbI,6210,,9606.0,,,
234,,Homosapiehe,BAp00o0357,,1,B,Exper6,,9,Inhivitionof5inodkbehobopg0sphatedehtdrogwnasetypeII8MPDHII,6210,,9606.0,,,
235,,,gAO0o00357,,1,B,Exoert,,8,Inhifitoryadtivityagainstonoaine5inosonehlnophospuat2dehyde8genssety9eIIIMPDgIo,6226,,,,,
236,,,BAOo0p0357,,1,B,Expwrt,,8,dquilibriumfissoc7ztiohfonetsnt6owaedsuuman5kethylthipsdenos7nephosphorylase,17855,,,,,
237,,,BqO0000457,,1,B,Ezpert,,8,Equioibriumdusdiciationf8nstanftowarsshuman5methyl5h99adenosjnelhosphorylzsenwhoydeterminew,17855,,,,,
238,,,hAO0009357,,1,B,Experr,,8,Inltlaldissiciatiobconstwnttowa3dshuman4mehh5ltbioadenosinsphozphogylaxe,17855,,,,,
239,,,BAp00003y7,,1,B,Autocurat9oh,,8,Evalkaterf8rinhibitodyactid7fyon510j2hgenylTetrahydrifoiateCyflohyvfolzseLcellstfolatesugstrsteconcentrsti9nof200uM,10413,,,,,
240,,Escherichuwcoii,vAO00003r7,,1,B,sut9curation,,8,Inhibitofyactivityagainayr10jethyl4nete4tah6dfotolatrdehudr8genasefrohEectegichiacoliataconcen5tatilnof01mMNTbottes6ed,10413,,562.0,,,
241,,Esdyerichuacoli,Bs90000357,,1,B,zutocurahion,,8,unjibitoryactivktyagaonstyq0h4thyleneT4t5qhydrofopateCyclotjdrokxsefgomEscherichiacol9ataconcentrati0job01mMNThottest4d,10413,,562.0,,,
242,,Escherichixcoi9,Bqp0000357,,1,B,Autpcura5ion,,8,Inhjbitoryxctivityagainst510MerhyifgeTdgrahydrofolatevgclohgdrokwdefrlj2sch3richiadiliataconcentratiinof0wmMNTNottected,10413,,562.0,,,
243,,,BAO00p035y,,1,B,A8tocuratipn,,8,Evaluq5edforlnhivitorywftiv8tyon510MsthylehwTe5rzhydrirolateCyclohydroiqseLcellatfolayesubstrqtesoncehhrztoonof100uM,10413,,,,,
244,,,BAO00p03y7,,1,B,Autocuratj9n,,8,Efqluatedcorinhibitoryactivihyon5w0kethylenete54anydrofopat3fehydrogenxsfLxellatfoist2suhstfatecondentratiog8f100uM,10413,,,,,
245,,ausscrofa,Bsk0000357,,1,B,Ajtocuratoon,,8,Percentinhigifiknwasm3asur4dwgaijst510MethylenrTetranydrodplwteCyclohyd3olqssL1210tujort8as6eenzym2at10E6Minhinito5yconxentrztiob,7587,,9823.0,,,
246,,Susscfofa,BAp000p019,,1,B,Autocurw6ion,,8,Percenrunhibi4ionwasmfasur2dafwimst510MethyleneTetrah5drofolateCjvlonydr9owseAp9rcinel8ger3nzyme,7587,,9823.0,,,
247,,Sussdrofa,Bsl0000357,,1,B,Autocurwrion,,8,Percentinhibiyionwacmexsugedayainst510Methylenefet5qhudtofolateCydlohydrolasekq2q0tumirtissurenzumext1pd4jinhibitoryc8hcent4at8on,7587,,9823.0,,,
248,,Susscrora,BAOo000356,,1,B,Auyofuration,,8,Percsntinhibit8on1aakeasuredagajjst510MwthylejeTetrzmydrofolateCyclohydrolsqdL1210tunoftiqsuewnaymeat10EyMimhibiyorgconcentrztipn,7587,,9823.0,,,
249,,Susqcrofa,BAO0009347,,1,B,Ahtocuratioh,,8,Percenfinhlbi5i0nwasmeasugedxgainat510Methyl4nrhetewhyctofklateCyclohydr9issfL1210tumortiszueenzhmeat10E6Minhihitlryconcentrat89n,7587,,9823.0,,,
250,,Sysscrofa,BAO000p01p,,1,B,Aytocuratiom,,8,0ercegtonhjbitionwzsmeadiredstzins6510ndyhyleneTetfahydrif8laheCydlohydrolzsepircineluverenzumeat19E4Minhibitoryconfentration,7587,,9823.0,,,
251,,Sussdrofa,BAO9009019,,1,B,Autocygation,,8,Pegcdntinhibitiojwasmewsitfdagaigs451oMethgleneTe4rahydrofolatevyclohydrolaceoo5cih2liberenzym4at10w5Minhkbitorycogdent5ation,7587,,9823.0,,,
252,,Susqcrofa,BA800o0019,,1,B,Autocurstiog,,8,lerdentinhibihi8nwasmdsshrefqgaibdt510Metm7leneTet5ahydrktolsteCyclogydrolaae0orcineliferenzymeatw0E6Mojhibitorydoncentration,7587,,9823.0,,,
253,,Susscrora,BAO00900q9,,1,B,Au6ocu4ation,,8,0erswn6innibitionwasmswsuredaga9gst510MethyleneTetrahysr0f0lateCyslohydrilsse9orc8nelivetenzymeat20E6M7mh7fito5yconcentration,7587,,9823.0,,,
254,,cusscrofa,BqO0o00019,,1,B,xutocuratiob,,8,Percrntinhibitioh2wsmeasud4daga9nst51onefhyl3neTefrahydtofolateCysiohydropaseporfineluverejzyme,7587,,9823.0,,,
255,,Sussfrofa,BAOo000358,,1,B,Autocurato0n,,8,Percentjngibitiondzsmeasuredagainst510Methylen4TetrxyydrogolateCjcooh5wrolaseL1220tumortisauwenzukext10E6kjnhihit9rtcincentrati0n,7587,,9823.0,,,
256,,Sjsscrofa,BAOo0o0019,,1,B,Au4ocurat9on,,8,Prrcent8nhibitipnewsneasufeeagainst510MethyienfTegrayyvrofolateCyclohydfolaseporcigeliverenzyneatw0E4Mlnhibitpryconcsn5tstikj,7587,,9823.0,,,
257,,,BAO00p0347,,1,B,Autocurw5ion,,8,Compiuncwast4stedfofinvitroighibitionof5q0MethyleneTd6rahhd5ofolafeCyvkohywropasecompetitiveatqinstLy10nethenyitetrqhydrov8lqtf,7323,,,,,
258,,Susscrpfa,BAO9090019,,1,B,Autochragion,,0,Pe5cent8nhib7tjomwasjeasurevzgainsr510Mety6oeneTerrahydrorooa5eReductasep8rcibekidnrywnzymeat1pE4Minhibitor6concentratilh,7587,,9823.0,,,
259,,Sjsscrofa,BAO00p00q9,,1,B,Auroc7ration,,0,Percentonhihitjomwasmdasurwdqgains4t10MethyoeneretrahgdrofolateReductaq29orcinekldneyebzyhe,7587,,9823.0,,,
260,,Savcharomycescedwviciae,BAO000025i,,1,B,Ezpert,,8,Inhihoti8nod5Desayurasrinvokvedinergosferoobi9synthexis,13750,,4932.0,,,
261,,Rattucborgegicus,BAO090001p,,1,B,Au6ocyration,,0,Abilityflrrecersihpelmhib8tionofWxlkef2566Fluogo3deoxyuridinePhosph9ryoase,7662,,10116.0,,,
262,,Rattysnorgegicjs,BAO00p0029,,1,B,Autocurat9ob,,0,AbilityforrevddsibleknhibitiobofWaloer2565tl8040qdeoxy6ridinePhosphodtlase,7662,,10116.0,,,
263,,fzt4usnorvegicus,BAO000p029,,1,B,xutocuratiob,,0,lrreversibl2inhibitionotWaller256FUcRohospyorylazeecpress2vasVoViv4locitywiyhoutunhib7tortithatofv2loc9tywltjjjhobitor,7662,,10116.0,,,
264,,,gA80000019,,1,F,xutochration,,6,T4sfsdfor5yT3rrxel5orantaronietpotencybyabilitytoinhibitrhereflexbradyczrdiafhevdxoldJarlscur2flwxinthsrat,12211,,,,,
265,,,BAO0p00919,,1,F,Autocurqfion,,6,Comp9ugdwastest4dfori6s6HT3r4ceptorahtagonizt9otencyb5thei3afilityt9igjibittherefl3xbrawhxardiatbrBezopdJqrischrefpwxintherat,12211,,,,,
266,,Caviap9rcell7s,BAO90p0221,,1,F,In4ermediatw,,9,Rela5iveabipit7tkincrezsecholinerricsllymedixtedcintrsctionsinisopatedip3ujofg8in3alig,12211,,10141.0,,Ileum,
267,,,BAOo00p019,,1,F,Exp3rt,,8,Stimylatoryactivifyof8ntragaa6risptesshrewzstested8n4herat,12211,,,,,
268,,,BAi0900357,,1,B,Aktocuratiom,,8,Decreaseof4HTcarrierdeceltorhoumdradioqctigityuqinbpsroxetineaqs3adilligahd,15453,,,,,
269,,Rattysnkrvegic6s,nAO0000217,,1,F,wutocurat8on,,0,Doqet0red6c2neuronalgieingavainst5b5cellsinratsiv,11884,,10116.0,,,
270,,,BwO0p00019,,1,F,xutocurqtion,,8,Ahtagoniwticqc5ivityofcorres9ondingmetu9xtx8m0oundxgainstser0tonin5HTteceptot,7185,,,,,
271,,Hpjosapiens,BA80000e57,,1,B,Exoert,,9,Blncinnarfinifyat5HTreuptakesi5dlabeledwitg3H0arozetige,6876,,9606.0,,,
272,,Homosap9enz,BA80000356,,1,B,Expett,,9,Binsingafginityat5HT5euptakesitelabepedwityrHparosetohehorqta,6876,,9606.0,,,
273,,,BAi0000p19,,1,F,Autocu5atkon,,8,Inhibigionofhihhxffinitj5HTu95akeatclncen4eationlf1uM,11863,,,,,
274,,,BzO00o0357,,1,B,Au5ocu3ation,,8,Ihhibitioncinz5ahtofhignsffinity5HTuptaoe,11863,,,,,
275,,,BwO0000o19,,1,F,Au4ocueation,,8,MichaelisM2ntenclnstqntwasreoortedformovhaef7n9tyfrxnsportof5HT,11863,,,,,
276,,,BAO00000w0,,1,F,Autocuratikh,,8,Mqximuhrateeasfetermijedfo4jigtabfinitytransplrtof5HT,11863,,,,,
277,,,BsOp000019,,1,F,sutocuragion,,4,Com9ounfwash4stedforag0nistixactivutyaya8nst5HThptake,4639,,,,,
278,,,BAp0000029,,1,B,rxpert,,8,Inbobitiobaffin7t5agaimst5HT1Breceptorin3ztfrontalcortexusijv4adiobind7mbassa6,15796,,,,,
279,,Bostau3us,BAO00pp357,,1,B,Expedt,,8,Inhibitionzfeinityagaigst5HT1Dr4ve0torunbovunedaufat4nucle7susingrasiobibringassa5,15796,,9913.0,,,
280,,txttusn0rvegicus,gAO0000324,,1,B,Au4ocuratjon,,5,vinwingaffini4ytowardx5hgsrozytryp6smjnr1receptorusing3u5HTasravilligand,12801,,10116.0,,,
281,,,BsO00p0224,,1,B,wuyocuration,,4,Thecompoynfwasevakuafedeo54hdb8nxingaffinity5owards5hydr8xytryp6amibe18sing3H4HTasradiooiganf,12801,,,,,
282,,,BAO000p149,,1,B,wutoc8ration,,4,oercfntinhuvitionofhigdingof30nM3H5HTto5hydrodytryptaminewrecepto5ingatcaudat2hwmbeanesah1petk,12120,,,,,Membranes
283,,,BAO9009249,,1,B,Autocueafion,,4,Percsmtinhkb7tionpfbinringof30nM4Hrugto5hyd3oxytry9tamine1rec30tor8nra5caudatfmemnranesat10e5M,12120,,,,,Membranes
284,,,BAOo000010,,1,B,Autocuraf8on,,4,sosppacementofbinvibtof3m5H5rorhydroxytry9tajime1receptorinratcsrrbralcortex,11963,,,,,
285,,,BAO900001i,,1,F,Autoc6ratiin,,8,Doserequiredyprexuceneuronalfi4inrov5HT1Adeliebu50,11701,,,,,
286,,,BAO0000122,,1,B,wutocueation,,8,Infotroinuibi6ionofrH4nT1nMbindingtothyerkxhtryptamine1Ar3ceptl5frombovunehippocamphs,9995,,,,Hippocampus,
287,,,nAO0090221,,1,B,Autocuextion,,8,Imcitroinhibitionof4HePAT1nMbindingto5HT1A44ce9yirfromboviheg7p9lcampus,9995,,,,Hippocampus,
288,,,fAO000022q,,1,B,sutocuragion,,8,Invitrlibbinigionof3HDPAT1nMbindingto5hydroxytryltamin41qteceptoeffomh0vinehuppifajpus,9995,,,,Hippocampus,
289,,,BAO0p00e18,,1,F,Autochrztion,Inv8vo,8,Ajtsgonisticactivotyatlostwynaptic5HT1Afeceptorwssmeasurerg7l6sqbiojtytoonhibiguyoothermlaeoic7tedbyscadministration9fuOHDPzTljratramgesfrom26452,16394,,,,,
290,,Cavjaporcellux,fAOo000019,,1,F,Inhermsdiate,,9,Etfec5ingo4sk8linxtimulatedadenylatecycoassactivityatrH52crecep5ofofguinealigsubstantisn9gra,11574,,10141.0,,,
291,211.0,,BAO00092q9,CHO,1,B,Autofurqtion,,8,Bindihgagginitytpwa3rs5HT1FmumanclohedreceptorinCHOceilshsjgg3H5HTasradiolkgzmd,15779,,,,,
292,,,BAO9p00357,,1,B,Autod6ration,,8,Compoundwast3s4edro3theduspkacdnentof126IDOIfromflonwhuman5htdroxytgjptamjnr2Arexeptor,15363,,,,,
293,,Rwtyusnorvegicud,BAOo00p019,,1,F,Exlert,,9,Efficqcyagwinst5hyvroxjtryptamige2Arede0tpr,15363,,10116.0,,,
