assay_strain,bao_format,assay_type,assay_test_type,assay_cell_type,tid,relationship_type,assay_organism,curated_by,doc_id,assay_subcellular_fraction,assay_tax_id,chembl_id,src_id,assay_category,confidence_score,assay_tissue,src_assay_id,variant_id,tissue_id,cell_id,assay_id,description
,BAO_0000219,F,,2008/R,80613.0,N,Homo sapiens,Intermediate,10797.0,,9606.0,CHEMBL615349,1.0,,1.0,,,,,561.0,125.0,In vitro inhibition of 2008/R ovarian cancer cell line; NA= Not achievable
,BAO_0000219,F,,2008/S,80614.0,N,Homo sapiens,Intermediate,10797.0,,9606.0,CHEMBL615350,1.0,,1.0,,,,,389.0,126.0,In vitro inhibition of 2008/S ovarian cancer cell line
,BAO_0000219,F,,2008/S,80614.0,N,Homo sapiens,Intermediate,10797.0,,9606.0,CHEMBL615351,1.0,,1.0,,,,,389.0,127.0,In vitro inhibition of 2008/S ovarian cancer cell line; NA= Not achievable
,BAO_0000220,B,,,100256.0,S,Homo sapiens,Expert,4823.0,,9606.0,CHEMBL615352,1.0,,2.0,,,,,,128.0,Tested in vitro for inhibition of chymotrypsin like activity of purified human 20S proteasome
,BAO_0000220,B,,,100256.0,S,Homo sapiens,Intermediate,12912.0,,9606.0,CHEMBL615353,1.0,,2.0,,,,,,129.0,Compound was evaluated for inhibitory activity against 20S proteasome from human liver and brain
,BAO_0000220,B,,,100256.0,S,,Expert,2957.0,,,CHEMBL615354,1.0,,2.0,,,,,,130.0,Inhibition of chymotrypsin-like activity of 20S proteasome
,BAO_0000220,B,,,100256.0,S,,Expert,2957.0,,,CHEMBL615355,1.0,,2.0,,,,,,131.0,Inhibition of chymotrypsin-like activity of 20S proteasome; value ranges from 10-20 uM
,BAO_0000220,B,,,100256.0,S,,Intermediate,3260.0,,,CHEMBL615356,1.0,,2.0,,,,,,132.0,Inhibitory activity against 20S proteosome
,BAO_0000019,B,,,22226.0,U,Homo sapiens,Autocuration,3451.0,,9606.0,CHEMBL615357,1.0,,0.0,,,,,,133.0,Compound was tested for inhibitory activity against tryptase
,BAO_0000219,F,,HepG2,81020.0,N,Homo sapiens,Intermediate,13885.0,,9606.0,CHEMBL615358,1.0,,1.0,,,,,726.0,134.0,Concentration required to inhibit 50% of extracellular circular replication of HBV DNA using 2215 cell line
,BAO_0000219,F,,HepG2,81020.0,N,Homo sapiens,Intermediate,13885.0,,9606.0,CHEMBL827086,1.0,,1.0,,,,,726.0,135.0,Concentration required to inhibit 50% of intracellular circular replication of HBV DNA using 2215 cell line
,BAO_0000019,B,,,22226.0,U,,Autocuration,3676.0,,,CHEMBL615359,1.0,,0.0,,,,,,136.0,Compound was tested for the inhibition of Alpha-glucosidase
,BAO_0000357,B,,,235.0,H,,Autocuration,6043.0,,,CHEMBL615360,1.0,,8.0,,,,,,137.0,Inhibitory concentration against human neutrophil elastase (HNE)
,BAO_0000218,F,,,22226.0,U,Rattus norvegicus,Autocuration,11140.0,,10116.0,CHEMBL615361,1.0,,0.0,Heart,,,948.0,,138.0,Change in heart rate was expressed in percent at at a dose 0.002 mg/kg iv in anesthetized rat
,BAO_0000019,F,,,19640.0,H,,Autocuration,10543.0,,,CHEMBL615362,1.0,,8.0,,,,,,139.0,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates
,BAO_0000019,F,,,19640.0,H,,Expert,10543.0,,,CHEMBL615363,1.0,,8.0,,,,,,140.0,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates
,BAO_0000357,B,,,19640.0,H,,Autocuration,10543.0,,,CHEMBL615364,1.0,,8.0,,,,,,141.0,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates
,BAO_0000019,F,,,19640.0,H,,Expert,10543.0,,,CHEMBL615365,1.0,,8.0,,,,,,142.0,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates
,BAO_0000219,F,,P338,80360.0,N,Mus musculus,Intermediate,11365.0,,10090.0,CHEMBL615366,1.0,,1.0,,,,,524.0,143.0,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines
,BAO_0000219,F,,P338,80360.0,N,Mus musculus,Intermediate,11365.0,,10090.0,CHEMBL615367,1.0,,1.0,,,,,524.0,144.0,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines
,BAO_0000219,F,,PBL,80384.0,N,Homo sapiens,Intermediate,11803.0,,9606.0,CHEMBL615368,1.0,,1.0,,,,,554.0,145.0,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).
,BAO_0000019,F,,,22226.0,U,Ovis aries,Autocuration,11803.0,,9940.0,CHEMBL615369,1.0,,0.0,,,,,,146.0,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells
,BAO_0000019,F,,,22226.0,U,Ovis aries,Autocuration,11803.0,,9940.0,CHEMBL615370,1.0,,0.0,,,,,,147.0,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.
,BAO_0000357,B,,,191.0,H,,Autocuration,12278.0,,,CHEMBL615673,1.0,,8.0,,,,,,148.0,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C)
,BAO_0000019,F,,,22226.0,U,Homo sapiens,Autocuration,8249.0,,9606.0,CHEMBL615674,1.0,,0.0,,,,,,149.0,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5
,BAO_0000019,F,,,22226.0,U,Homo sapiens,Autocuration,8249.0,,9606.0,CHEMBL615675,1.0,,0.0,,,,,,150.0,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6
,BAO_0000219,F,,CCRF-CEM,22226.0,U,Homo sapiens,Autocuration,8249.0,,9606.0,CHEMBL615676,1.0,,0.0,,,,,635.0,151.0,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7
,BAO_0000219,F,,CCRF-CEM,22226.0,U,Homo sapiens,Autocuration,8249.0,,9606.0,CHEMBL615677,1.0,,0.0,,,,,635.0,152.0,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4
,BAO_0000219,F,,CCRF-CEM,22226.0,U,Homo sapiens,Autocuration,8249.0,,9606.0,CHEMBL615678,1.0,,0.0,,,,,635.0,153.0,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5
,BAO_0000219,F,,CCRF-CEM,22226.0,U,Homo sapiens,Autocuration,8249.0,,9606.0,CHEMBL615679,1.0,,0.0,,,,,635.0,154.0,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6
,BAO_0000019,F,,,22226.0,U,Homo sapiens,Autocuration,8249.0,,9606.0,CHEMBL615680,1.0,,0.0,,,,,,155.0,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.
,BAO_0000019,F,,,22226.0,U,Homo sapiens,Autocuration,8249.0,,9606.0,CHEMBL615681,1.0,,0.0,,,,,,156.0,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4
,BAO_0000249,B,,,104290.0,H,,Autocuration,16992.0,,,CHEMBL857972,1.0,,6.0,,,,,,157.0,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain
,BAO_0000218,F,,,50264.0,N,Streptococcus pyogenes,Intermediate,10543.0,,1314.0,CHEMBL857899,1.0,,1.0,,,,,,158.0,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse
,BAO_0000218,F,,,50527.0,N,Human herpesvirus 3,Intermediate,17833.0,,10335.0,CHEMBL615371,1.0,,1.0,,,,,,159.0,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV)
,BAO_0000218,F,,HEL,50527.0,N,vericilla zoster virus,Expert,17290.0,,10335.0,CHEMBL615372,1.0,,1.0,,,,,468.0,160.0,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.
,BAO_0000218,F,,,50527.0,N,vericilla zoster virus,Intermediate,17290.0,,10335.0,CHEMBL615373,1.0,,1.0,,,,,,161.0,Antiviral activity against 07/1 strain of VZV; ND: No data
,BAO_0000218,F,,,50527.0,N,vericilla zoster virus,Intermediate,17290.0,,10335.0,CHEMBL615374,1.0,,1.0,,,,,,162.0,Antiviral activity against 07/1 strain of VZV; ND=No data
,BAO_0000218,F,,,50145.0,N,escherichia cloac,Intermediate,10932.0,,561.0,CHEMBL615375,1.0,,1.0,,,,,,163.0,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)"
,BAO_0000019,B,,,22226.0,U,,Autocuration,9707.0,,,CHEMBL615376,1.0,,0.0,,,,,,164.0,Ratio of Ki at A2 to Ki at A1 receptors
,BAO_0000249,B,,,11143.0,H,Candida albicans,Expert,2346.0,,5476.0,CHEMBL615377,1.0,,8.0,,,,,,165.0,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay."
,BAO_0000357,B,,,18077.0,H,Candida glabrata CBS 138,Expert,2205.0,,284593.0,CHEMBL615378,1.0,,8.0,,,,,,166.0,"Inhibition of 1,3-beta-glucan synthase"
,BAO_0000219,F,,1-87 tumor cell line,80609.0,N,Homo sapiens,Intermediate,11900.0,,9606.0,CHEMBL615379,1.0,,1.0,,,,,832.0,167.0,Inhibition of growth of 1-87 human tumor cell line
,BAO_0000219,B,,,12166.0,D,Rattus norvegicus,Expert,14864.0,,10116.0,CHEMBL615380,1.0,,9.0,,,,,,168.0,Inhibition of 1-lipoxygenase (LOX)in RBL cells
,BAO_0000357,B,,,100171.0,D,Glycine max,Autocuration,16474.0,,3847.0,CHEMBL615381,1.0,,9.0,,,,,,169.0,Inhibitory activity against soybean 1-lipoxygenase (SLO)
,BAO_0000357,B,,,100171.0,D,Glycine max,Autocuration,16474.0,,3847.0,CHEMBL615382,1.0,,9.0,,,,,,170.0,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect
,BAO_0000357,B,,,100171.0,D,Glycine max,Autocuration,16474.0,,3847.0,CHEMBL615383,1.0,,9.0,,,,,,171.0,% inhibition against soybean 1-lipoxygenase (SLO)
,BAO_0000357,B,,,100171.0,D,Glycine max,Autocuration,16474.0,,3847.0,CHEMBL615384,1.0,,9.0,,,,,,172.0,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition
,BAO_0000357,B,,,100171.0,D,Glycine max,Autocuration,3094.0,,3847.0,CHEMBL615385,1.0,,9.0,,,,,,173.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90
,BAO_0000357,B,,,100171.0,D,Glycine max,Autocuration,3094.0,,3847.0,CHEMBL615386,1.0,,9.0,,,,,,174.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99
,BAO_0000357,B,,,100171.0,D,Glycine max,Autocuration,3094.0,,3847.0,CHEMBL615387,1.0,,9.0,,,,,,175.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75
,BAO_0000357,B,,,100171.0,D,Glycine max,Autocuration,3094.0,,3847.0,CHEMBL615388,1.0,,9.0,,,,,,176.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65
,BAO_0000357,B,,,100171.0,D,Glycine max,Autocuration,3094.0,,3847.0,CHEMBL615214,1.0,,9.0,,,,,,177.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50
,BAO_0000357,B,,,100171.0,D,Glycine max,Autocuration,3094.0,,3847.0,CHEMBL827087,1.0,,9.0,,,,,,178.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24
,BAO_0000357,B,,,100171.0,D,Glycine max,Autocuration,3094.0,,3847.0,CHEMBL615215,1.0,,9.0,,,,,,179.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13
,BAO_0000357,B,,,100171.0,D,Glycine max,Autocuration,3094.0,,3847.0,CHEMBL615216,1.0,,9.0,,,,,,180.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11
,BAO_0000357,B,,,100171.0,D,Glycine max,Autocuration,3094.0,,3847.0,CHEMBL615217,1.0,,9.0,,,,,,181.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5
,BAO_0000357,B,,,100171.0,D,Glycine max,Autocuration,3094.0,,3847.0,CHEMBL615218,1.0,,9.0,,,,,,182.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3
,BAO_0000357,B,,,100171.0,D,Glycine max,Autocuration,3094.0,,3847.0,CHEMBL615219,1.0,,9.0,,,,,,183.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1
,BAO_0000019,B,,,22226.0,U,Mus musculus,Autocuration,10413.0,,10090.0,CHEMBL615220,1.0,,0.0,,,,,,184.0,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM
,BAO_0000219,F,,C3H 10T1/2,80049.0,N,Mus musculus,Intermediate,16929.0,,10090.0,CHEMBL615221,1.0,,1.0,,,,,294.0,185.0,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity)
,BAO_0000019,F,,,22226.0,U,,Intermediate,1229.0,,,CHEMBL615222,1.0,,0.0,,,,,,186.0,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive
,BAO_0000357,B,,,11489.0,H,,Autocuration,16587.0,,,CHEMBL615223,1.0,,8.0,,,,,,187.0,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA)
,BAO_0000357,B,,,11862.0,H,,Autocuration,16587.0,,,CHEMBL615224,1.0,,8.0,,,,,,188.0,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA)
,BAO_0000357,B,,,11862.0,H,,Autocuration,16587.0,,,CHEMBL615225,1.0,,8.0,,,,,,189.0,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).
,BAO_0000357,B,,,11489.0,H,,Autocuration,16587.0,,,CHEMBL615226,1.0,,8.0,,,,,,190.0,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2
,BAO_0000357,B,,,11862.0,H,,Autocuration,16587.0,,,CHEMBL615227,1.0,,8.0,,,,,,191.0,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition
,BAO_0000019,F,,,12347.0,D,Bos taurus,Expert,8058.0,,9913.0,CHEMBL615228,1.0,,9.0,,,,,,192.0,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase
,BAO_0000357,B,,,100120.0,D,Rattus norvegicus,Expert,9065.0,,10116.0,CHEMBL615229,1.0,,9.0,,,,,,193.0,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect
,BAO_0000357,B,,,100120.0,D,Rattus norvegicus,Expert,8865.0,,10116.0,CHEMBL615230,1.0,,9.0,Adrenal gland,,,2369.0,,194.0,Inhibition of 11 beta-hydroxylase from rat adrenal gland
,BAO_0000357,B,,,100120.0,D,Rattus norvegicus,Expert,9066.0,,10116.0,CHEMBL615231,1.0,,9.0,,,,,,195.0,Inhibition of rat adrenal 11-beta-hydroxylase
,BAO_0000357,B,,,100120.0,D,Rattus norvegicus,Expert,8394.0,,10116.0,CHEMBL884520,1.0,,9.0,,,,,,196.0,Inhibition of rat adrenal 11-beta-hydroxylase
,BAO_0000357,B,,,100120.0,D,Rattus norvegicus,Expert,8394.0,,10116.0,CHEMBL615232,1.0,,9.0,,,,,,197.0,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M
,BAO_0000019,B,,,10328.0,H,,Autocuration,6431.0,,,CHEMBL615233,1.0,,8.0,,,,,,198.0,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone
,BAO_0000357,B,,,11490.0,H,,Autocuration,6431.0,,,CHEMBL827088,1.0,,8.0,,,,,,199.0,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol
,BAO_0000357,B,,,11490.0,H,,Autocuration,6431.0,,,CHEMBL615234,1.0,,8.0,,,,,,200.0,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol
,BAO_0000019,F,,,11134.0,H,,Autocuration,9295.0,,,CHEMBL615235,1.0,,8.0,,,,,,201.0,Compound was tested for the percent of inhibition against 12-LO at 10 uM
,BAO_0000019,B,,,12052.0,H,,Autocuration,10193.0,,,CHEMBL615236,1.0,,8.0,,,,,,202.0,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM
,BAO_0000019,B,,,11134.0,H,,Autocuration,13622.0,,,CHEMBL615237,1.0,,8.0,,,,,,203.0,Compound was tested in vitro for inhibition of 12-LO human platelet
,BAO_0000019,F,,,11134.0,H,,Autocuration,12079.0,,,CHEMBL615238,1.0,,8.0,,,,,,204.0,Inhibitory concentration against human platelet 12-lipoxygenase
,BAO_0000019,B,,,11134.0,H,,Autocuration,13622.0,,,CHEMBL615239,1.0,,8.0,,,,,,205.0,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet
,BAO_0000019,F,,,11134.0,D,Homo sapiens,Autocuration,12079.0,,9606.0,CHEMBL615240,1.0,,9.0,,,,,,206.0,Inhibitory concentration against human platelet 12-lipoxygenase
,BAO_0000019,B,,,11835.0,H,,Expert,13500.0,,,CHEMBL615241,1.0,,8.0,,,,,,207.0,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates
,BAO_0000357,B,,,11601.0,H,,Expert,13723.0,,,CHEMBL615242,1.0,,8.0,,,,,,208.0,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase
,BAO_0000019,B,,,11134.0,H,,Autocuration,16474.0,,,CHEMBL615243,1.0,,8.0,,,,,,209.0,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO)
,BAO_0000019,B,,,11134.0,H,,Autocuration,1630.0,,,CHEMBL615244,1.0,,8.0,,,,,,210.0,Inhibitory activity against human platelet 12-lipoxygenase
,BAO_0000019,B,,,11134.0,H,,Autocuration,167.0,,,CHEMBL615245,1.0,,8.0,,,,,,211.0,Inhibitory activity against human platelet 12-lipoxygenase was evaluated
,BAO_0000019,B,,,11134.0,H,,Autocuration,16474.0,,,CHEMBL615246,1.0,,8.0,,,,,,212.0,% inhibition against human platelet 12-lipoxygenase (12-HLO)
,BAO_0000019,B,,,11134.0,H,,Autocuration,167.0,,,CHEMBL615247,1.0,,8.0,,,,,,213.0,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM
,BAO_0000019,B,,,11134.0,H,,Autocuration,16474.0,,,CHEMBL615248,1.0,,8.0,,,,,,214.0,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition
,BAO_0000357,B,,,11601.0,H,,Autocuration,10091.0,,,CHEMBL615249,1.0,,8.0,,,,,,215.0,Inhibitory activity towards porcine 12-lipoxygenase
,BAO_0000357,B,,,11601.0,H,,Autocuration,11966.0,,,CHEMBL615250,1.0,,8.0,,,,,,216.0,Tested for inhibition against porcine 12-LO
,BAO_0000019,B,,,12052.0,H,,Autocuration,951.0,,,CHEMBL615251,1.0,,8.0,,,,,,217.0,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect
,BAO_0000019,B,,,12052.0,H,,Autocuration,10997.0,,,CHEMBL615252,1.0,,8.0,,,,,,218.0,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma
,BAO_0000019,B,,,12052.0,H,,Expert,10193.0,,,CHEMBL828340,1.0,,8.0,,,,,,219.0,In vitro inhibition of rat platelet 12-lipoxygenase
,BAO_0000019,B,,,12052.0,H,,Autocuration,10193.0,,,CHEMBL615253,1.0,,8.0,,,,,,220.0,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM
,BAO_0000019,B,,,12052.0,H,,Autocuration,10193.0,,,CHEMBL615254,1.0,,8.0,,,,,,221.0,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM
,BAO_0000019,B,,,12052.0,H,,Autocuration,10193.0,,,CHEMBL615255,1.0,,8.0,,,,,,222.0,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM
,BAO_0000019,B,,,12052.0,H,,Autocuration,10193.0,,,CHEMBL615256,1.0,,8.0,,,,,,223.0,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM
,BAO_0000019,B,,,12052.0,H,,Autocuration,10193.0,,,CHEMBL615257,1.0,,8.0,,,,,,224.0,In vitro inhibitory activity against rat platelet 12-lipoxygenase
,BAO_0000019,B,,,12052.0,H,,Autocuration,11087.0,,,CHEMBL615258,1.0,,8.0,,,,,,225.0,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM
,BAO_0000219,F,,41M,80007.0,N,Homo sapiens,Intermediate,15569.0,,9606.0,CHEMBL615259,1.0,,1.0,,,,,621.0,226.0,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure
,BAO_0000219,F,,41M,80007.0,N,Homo sapiens,Expert,12989.0,,9606.0,CHEMBL615260,1.0,,1.0,,,,,621.0,227.0,In vitro antitumor activity against 41M cell line.
,BAO_0000219,F,,41M,80007.0,N,Homo sapiens,Intermediate,16745.0,,9606.0,CHEMBL615261,1.0,,1.0,,,,,621.0,228.0,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.
,BAO_0000219,F,,41M,80007.0,N,Homo sapiens,Intermediate,15569.0,,9606.0,CHEMBL615262,1.0,,1.0,,,,,621.0,229.0,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure
,BAO_0000219,F,,41M,80007.0,N,Homo sapiens,Expert,12989.0,,9606.0,CHEMBL615263,1.0,,1.0,,,,,621.0,230.0,In vitro antitumor activity against 41McisR cell line.
,BAO_0000219,F,,41M,80007.0,N,Homo sapiens,Expert,12989.0,,9606.0,CHEMBL838393,1.0,,1.0,,,,,621.0,231.0,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line
,BAO_0000219,F,,41M,80007.0,N,Homo sapiens,Intermediate,16745.0,,9606.0,CHEMBL615264,1.0,,1.0,,,,,621.0,232.0,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay
,BAO_0000357,B,,,84.0,D,Homo sapiens,Expert,6210.0,,9606.0,CHEMBL615265,1.0,,9.0,,,,,,233.0,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I)
,BAO_0000357,B,,,68.0,D,Homo sapiens,Expert,6210.0,,9606.0,CHEMBL615266,1.0,,9.0,,,,,,234.0,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II)
,BAO_0000357,B,,,68.0,H,,Expert,6226.0,,,CHEMBL615267,1.0,,8.0,,,,,,235.0,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II)
,BAO_0000357,B,,,10201.0,H,,Expert,17855.0,,,CHEMBL615268,1.0,,8.0,,,,,,236.0,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase
,BAO_0000357,B,,,10201.0,H,,Expert,17855.0,,,CHEMBL615269,1.0,,8.0,,,,,,237.0,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined
