assays_ss_d,assays_tss_d,assays_src_d,assays_ss_tss,assays_dc_d,assays_ss_sbclllr_frctn,assays_td,assays_rltnshp_tp,assays_cnfdnc_scr,assays_crtd_b,assays_src_ss_d,assays_chmbl_d,assays_cll_d,assays_b_frmt,assays_vrnt_d
7814,,1,,9750,,50594,N,1,Intermediate,,CHEMBL621345,,BAO_0000218,
7815,,1,,14691,,22224,U,0,Autocuration,,CHEMBL621346,,BAO_0000019,
7816,,1,,14691,,22224,U,0,Autocuration,,CHEMBL621347,,BAO_0000218,
7817,,1,,14691,,50588,N,1,Intermediate,,CHEMBL621348,,BAO_0000218,
7818,178.0,1,Blood,2939,,22224,U,0,Autocuration,,CHEMBL621349,,BAO_0000019,
7819,178.0,1,Blood,2939,,22224,U,0,Autocuration,,CHEMBL621350,,BAO_0000019,
7820,178.0,1,Blood,2939,,22224,U,0,Autocuration,,CHEMBL875839,,BAO_0000019,
7821,178.0,1,Blood,2939,,22224,U,0,Autocuration,,CHEMBL620211,,BAO_0000019,
7822,178.0,1,Blood,2939,,22224,U,0,Autocuration,,CHEMBL620212,,BAO_0000019,
7823,178.0,1,Blood,2939,,22224,U,0,Autocuration,,CHEMBL620213,,BAO_0000019,
7824,1969.0,1,Plasma,9552,,50797,N,1,Intermediate,,CHEMBL620214,,BAO_0000218,
7825,1969.0,1,Plasma,9552,,50797,N,1,Intermediate,,CHEMBL620215,,BAO_0000218,
7826,1969.0,1,Plasma,9552,,50797,N,1,Intermediate,,CHEMBL620216,,BAO_0000218,
7827,1969.0,1,Plasma,9552,,50588,N,1,Intermediate,,CHEMBL620888,,BAO_0000218,
7828,1969.0,1,Plasma,9552,,50588,N,1,Intermediate,,CHEMBL620889,,BAO_0000218,
7829,1969.0,1,Plasma,9552,,22224,U,0,Autocuration,,CHEMBL620890,,BAO_0000019,
7830,1969.0,1,Plasma,11911,,50597,N,1,Intermediate,,CHEMBL620891,,BAO_0000218,
7831,,1,,16618,,22224,U,0,Autocuration,,CHEMBL620892,,BAO_0000019,
7832,,1,,14387,,50594,N,1,Intermediate,,CHEMBL621079,,BAO_0000218,
7833,,1,,14387,,50594,N,1,Intermediate,,CHEMBL621080,,BAO_0000218,
7834,,1,,12836,,50588,N,1,Intermediate,,CHEMBL621081,,BAO_0000218,
7835,,1,,12836,,100712,N,1,Intermediate,,CHEMBL621082,,BAO_0000218,
7836,,1,,12836,,50597,N,1,Intermediate,,CHEMBL621083,,BAO_0000218,
7837,,1,,14339,,50588,N,1,Intermediate,,CHEMBL621084,,BAO_0000218,
7838,,1,,14339,,50588,N,1,Intermediate,,CHEMBL621085,,BAO_0000218,
7839,,1,,14339,,50588,N,1,Intermediate,,CHEMBL621086,,BAO_0000218,
7840,,1,,10524,,50588,N,1,Intermediate,,CHEMBL621087,,BAO_0000218,
7841,,1,,9994,,50588,N,1,Intermediate,,CHEMBL622607,,BAO_0000218,
7842,,1,,11325,,50588,N,1,Intermediate,,CHEMBL622608,,BAO_0000218,
7843,,1,,12536,,22224,U,0,Autocuration,,CHEMBL624481,,BAO_0000019,
7844,,1,,12536,,22224,U,0,Autocuration,,CHEMBL624482,,BAO_0000019,
7845,,1,,12536,,22224,U,0,Autocuration,,CHEMBL624483,,BAO_0000019,
7846,,1,,12536,,22224,U,0,Autocuration,,CHEMBL624484,,BAO_0000019,
7847,,1,,12536,,22224,U,0,Autocuration,,CHEMBL624485,,BAO_0000019,
7848,,1,,15556,,50597,N,1,Intermediate,,CHEMBL624486,,BAO_0000218,
7849,,1,,2809,,22224,U,0,Autocuration,,CHEMBL624487,,BAO_0000019,
7850,,1,,9511,,22224,U,0,Autocuration,,CHEMBL624488,,BAO_0000019,
7851,,1,,12818,,50597,N,1,Intermediate,,CHEMBL624489,,BAO_0000218,
7852,,1,,12818,,50597,N,1,Intermediate,,CHEMBL625184,,BAO_0000218,
7853,,1,,15118,,22224,U,0,Autocuration,,CHEMBL625185,,BAO_0000019,
7854,,1,,15118,,22224,U,0,Autocuration,,CHEMBL875954,,BAO_0000019,
7855,,1,,15118,,22224,U,0,Autocuration,,CHEMBL625186,,BAO_0000019,
7856,,1,,15118,,22224,U,0,Autocuration,,CHEMBL625187,,BAO_0000019,
7857,,1,,2632,,22224,U,0,Autocuration,,CHEMBL625188,,BAO_0000019,
7858,,1,,14346,,50588,N,1,Intermediate,,CHEMBL625189,,BAO_0000218,
7859,,1,,14346,,50588,N,1,Intermediate,,CHEMBL625190,,BAO_0000218,
7860,,1,,14346,,50597,N,1,Intermediate,,CHEMBL621733,,BAO_0000218,
7861,,1,,14346,,50597,N,1,Intermediate,,CHEMBL621734,,BAO_0000218,
7862,,1,,11149,,50597,N,1,Intermediate,,CHEMBL621735,,BAO_0000218,
7863,1969.0,1,Plasma,17796,,50597,N,1,Intermediate,,CHEMBL621736,,BAO_0000218,
7864,1969.0,1,Plasma,5247,,50597,N,1,Intermediate,,CHEMBL621737,,BAO_0000218,
7865,,1,,4727,,50597,N,1,Intermediate,,CHEMBL621738,,BAO_0000218,
7866,,1,,5654,,50597,N,1,Intermediate,,CHEMBL622806,,BAO_0000218,
7867,,1,,5654,,50597,N,1,Intermediate,,CHEMBL623519,,BAO_0000218,
7868,,1,,17260,,50597,N,1,Intermediate,,CHEMBL623520,,BAO_0000218,
7869,,1,,17065,,50597,N,1,Intermediate,,CHEMBL623521,,BAO_0000218,
7870,,1,,17671,,50597,N,1,Intermediate,,CHEMBL623522,,BAO_0000218,
7871,,1,,6672,,50597,N,1,Intermediate,,CHEMBL623523,,BAO_0000218,
7872,,1,,6673,,50597,N,1,Intermediate,,CHEMBL623690,,BAO_0000218,
7873,,1,,5978,,50597,N,1,Intermediate,,CHEMBL623691,,BAO_0000218,
7874,,1,,5978,,50597,N,1,Intermediate,,CHEMBL623692,,BAO_0000218,
7875,,1,,5978,,50597,N,1,Intermediate,,CHEMBL623693,,BAO_0000218,
7876,,1,,5978,,50597,N,1,Intermediate,,CHEMBL623694,,BAO_0000218,
7877,,1,,4413,,50597,N,1,Intermediate,,CHEMBL623695,,BAO_0000218,
7878,,1,,2661,,50597,N,1,Intermediate,,CHEMBL623696,,BAO_0000218,
7879,,1,,2661,,50597,N,1,Intermediate,,CHEMBL623697,,BAO_0000218,
7880,1969.0,1,Plasma,5005,,22224,U,0,Intermediate,,CHEMBL623698,,BAO_0000218,
7881,1969.0,1,Plasma,5005,,22224,U,0,Intermediate,,CHEMBL623699,,BAO_0000218,
7882,,1,,15765,,50597,N,1,Intermediate,,CHEMBL623700,,BAO_0000218,
7883,,1,,3747,,50597,N,1,Intermediate,,CHEMBL623701,,BAO_0000218,
7884,1969.0,1,Plasma,16366,,50597,N,1,Intermediate,,CHEMBL623702,,BAO_0000218,
7885,,1,,4199,,50597,N,1,Intermediate,,CHEMBL623703,,BAO_0000218,
7886,,1,,17267,,50597,N,1,Intermediate,,CHEMBL623704,,BAO_0000218,
7887,,1,,6535,,50597,N,1,Intermediate,,CHEMBL623705,,BAO_0000218,
7888,,1,,6535,,50597,N,1,Intermediate,,CHEMBL623706,,BAO_0000218,
7889,,1,,5041,,50597,N,1,Intermediate,,CHEMBL623707,,BAO_0000218,
7890,,1,,5960,,50597,N,1,Intermediate,,CHEMBL623708,,BAO_0000218,
7891,,1,,5937,,50597,N,1,Intermediate,,CHEMBL623709,,BAO_0000218,
7892,,1,,5871,,50597,N,1,Intermediate,,CHEMBL623710,,BAO_0000218,
7893,,1,,5874,,50597,N,1,Intermediate,,CHEMBL623711,,BAO_0000218,
7894,,1,,6504,,50597,N,1,Intermediate,,CHEMBL623712,,BAO_0000218,
7895,,1,,6803,,50597,N,1,Intermediate,,CHEMBL623713,,BAO_0000218,
7896,,1,,5041,,50597,N,1,Intermediate,,CHEMBL623714,,BAO_0000218,
7897,,1,,5041,,50597,N,1,Intermediate,,CHEMBL623715,,BAO_0000218,
7898,,1,,1916,,50597,N,1,Intermediate,,CHEMBL623716,,BAO_0000218,
7899,,1,,5199,,50597,N,1,Intermediate,,CHEMBL622980,,BAO_0000218,
7900,,1,,16367,,50597,N,1,Intermediate,,CHEMBL622981,,BAO_0000218,
7901,,1,,6362,,50597,N,1,Intermediate,,CHEMBL622982,,BAO_0000218,
7902,,1,,15662,,50597,N,1,Intermediate,,CHEMBL622983,,BAO_0000218,
7903,,1,,6215,,50597,N,1,Intermediate,,CHEMBL622984,,BAO_0000218,
7904,,1,,1466,,50597,N,1,Intermediate,,CHEMBL622985,,BAO_0000218,
7905,1969.0,1,Plasma,15662,,50597,N,1,Intermediate,,CHEMBL623631,,BAO_0000218,
7906,,1,,4723,,50597,N,1,Intermediate,,CHEMBL623632,,BAO_0000218,
7907,1969.0,1,Plasma,2792,,50597,N,1,Intermediate,,CHEMBL623633,,BAO_0000218,
7908,1969.0,1,Plasma,2792,,50597,N,1,Intermediate,,CHEMBL623634,,BAO_0000218,
7909,,1,,5213,,50597,N,1,Intermediate,,CHEMBL623635,,BAO_0000218,
7910,,1,,4687,,50597,N,1,Intermediate,,CHEMBL621195,,BAO_0000218,
7911,,1,,3371,,50597,N,1,Intermediate,,CHEMBL621196,,BAO_0000218,
7912,,1,,4690,,50597,N,1,Intermediate,,CHEMBL875287,,BAO_0000218,
7913,,1,,5702,,50597,N,1,Intermediate,,CHEMBL621197,,BAO_0000218,
7914,1969.0,1,Plasma,740,,50597,N,1,Intermediate,,CHEMBL621198,,BAO_0000218,
7915,1969.0,1,Plasma,4853,,50597,N,1,Intermediate,,CHEMBL621199,,BAO_0000218,
7916,,1,,5789,,50597,N,1,Intermediate,,CHEMBL621200,,BAO_0000218,
7917,,1,,4527,,50597,N,1,Intermediate,,CHEMBL621201,,BAO_0000218,
7918,,1,,4527,,50597,N,1,Intermediate,,CHEMBL621202,,BAO_0000218,
7919,,1,,6518,,50597,N,1,Intermediate,,CHEMBL621203,,BAO_0000218,
7920,,1,,6518,,50597,N,1,Intermediate,,CHEMBL621204,,BAO_0000218,
7921,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621205,,BAO_0000218,
7922,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621206,,BAO_0000218,
7923,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621207,,BAO_0000218,
7924,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621208,,BAO_0000218,
7925,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621209,,BAO_0000218,
7926,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL876484,,BAO_0000218,
7927,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621210,,BAO_0000218,
7928,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621211,,BAO_0000218,
7929,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621212,,BAO_0000218,
7930,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621213,,BAO_0000218,
7931,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621214,,BAO_0000218,
7932,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621215,,BAO_0000218,
7933,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621216,,BAO_0000218,
7934,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621217,,BAO_0000218,
7935,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621218,,BAO_0000218,
7936,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621219,,BAO_0000218,
7937,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621220,,BAO_0000218,
7938,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621221,,BAO_0000218,
7939,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621222,,BAO_0000218,
7940,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621223,,BAO_0000218,
7941,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL876485,,BAO_0000218,
7942,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621224,,BAO_0000218,
7943,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621225,,BAO_0000218,
7944,948.0,1,Heart,9866,,50597,N,1,Intermediate,,CHEMBL621226,,BAO_0000218,
7945,2113.0,1,Kidney,9866,,50597,N,1,Intermediate,,CHEMBL621227,,BAO_0000218,
7946,2113.0,1,Kidney,9866,,50597,N,1,Intermediate,,CHEMBL621228,,BAO_0000218,
7947,2113.0,1,Kidney,9866,,50597,N,1,Intermediate,,CHEMBL621229,,BAO_0000218,
7948,2113.0,1,Kidney,9866,,50597,N,1,Intermediate,,CHEMBL621230,,BAO_0000218,
7949,2113.0,1,Kidney,9866,,50597,N,1,Intermediate,,CHEMBL621231,,BAO_0000218,
7950,2113.0,1,Kidney,9866,,50597,N,1,Intermediate,,CHEMBL621232,,BAO_0000218,
7951,2113.0,1,Kidney,9866,,50597,N,1,Intermediate,,CHEMBL621233,,BAO_0000218,
7952,2113.0,1,Kidney,9866,,50597,N,1,Intermediate,,CHEMBL621234,,BAO_0000218,
7953,2113.0,1,Kidney,9866,,50597,N,1,Intermediate,,CHEMBL621235,,BAO_0000218,
7954,2113.0,1,Kidney,9866,,50597,N,1,Intermediate,,CHEMBL621236,,BAO_0000218,
7955,2113.0,1,Kidney,9866,,50597,N,1,Intermediate,,CHEMBL621237,,BAO_0000218,
7956,2113.0,1,Kidney,9866,,50597,N,1,Intermediate,,CHEMBL876486,,BAO_0000218,
7957,160.0,1,Intestine,9866,,50597,N,1,Intermediate,,CHEMBL622436,,BAO_0000218,
7958,160.0,1,Intestine,9866,,50597,N,1,Intermediate,,CHEMBL622437,,BAO_0000218,
7959,160.0,1,Intestine,9866,,50597,N,1,Intermediate,,CHEMBL622438,,BAO_0000218,
7960,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622439,,BAO_0000218,
7961,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622440,,BAO_0000218,
7962,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622441,,BAO_0000218,
7963,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622442,,BAO_0000218,
7964,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622443,,BAO_0000218,
7965,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622444,,BAO_0000218,
7966,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622445,,BAO_0000218,
7967,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622446,,BAO_0000218,
7968,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622447,,BAO_0000218,
7969,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622448,,BAO_0000218,
7970,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622449,,BAO_0000218,
7971,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622450,,BAO_0000218,
7972,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622451,,BAO_0000218,
7973,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622452,,BAO_0000218,
7974,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622453,,BAO_0000218,
7975,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622454,,BAO_0000218,
7976,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL622455,,BAO_0000218,
7977,2107.0,1,Liver,9866,,50597,N,1,Intermediate,,CHEMBL876024,,BAO_0000218,
7978,,1,,2792,,50597,N,1,Intermediate,,CHEMBL622456,,BAO_0000218,
7979,,1,,15078,,50597,N,1,Intermediate,,CHEMBL622457,,BAO_0000218,
7980,,1,,15078,,50597,N,1,Intermediate,,CHEMBL622458,,BAO_0000218,
7981,,1,,15022,,50597,N,1,Intermediate,,CHEMBL622459,,BAO_0000218,
7982,,1,,15022,,50597,N,1,Intermediate,,CHEMBL873343,,BAO_0000218,
7983,,1,,15022,,50597,N,1,Intermediate,,CHEMBL622460,,BAO_0000218,
7984,1969.0,1,Plasma,4576,,50597,N,1,Intermediate,,CHEMBL622461,,BAO_0000218,
7985,1969.0,1,Plasma,6681,,50597,N,1,Intermediate,,CHEMBL622462,,BAO_0000218,
7986,,1,,16365,,50597,N,1,Intermediate,,CHEMBL622463,,BAO_0000218,
7987,,1,,16365,,50597,N,1,Intermediate,,CHEMBL622464,,BAO_0000218,
7988,,1,,16365,,50597,N,1,Intermediate,,CHEMBL622465,,BAO_0000218,
7989,,1,,16365,,50597,N,1,Intermediate,,CHEMBL622466,,BAO_0000218,
7990,,1,,16365,,50597,N,1,Intermediate,,CHEMBL622467,,BAO_0000218,
7991,1969.0,1,Plasma,6824,,50597,N,1,Intermediate,,CHEMBL622468,,BAO_0000218,
7992,1969.0,1,Plasma,6685,,50597,N,1,Intermediate,,CHEMBL876025,,BAO_0000218,
7993,1969.0,1,Plasma,6685,,50597,N,1,Intermediate,,CHEMBL622469,,BAO_0000218,
7994,1969.0,1,Plasma,6685,,50597,N,1,Intermediate,,CHEMBL622470,,BAO_0000218,
7995,,1,,15662,,50597,N,1,Intermediate,,CHEMBL622471,,BAO_0000218,
7996,1969.0,1,Plasma,1742,,50597,N,1,Intermediate,,CHEMBL622472,,BAO_0000218,
7997,1969.0,1,Plasma,2774,,50597,N,1,Intermediate,,CHEMBL622473,,BAO_0000218,
7998,1969.0,1,Plasma,5199,,50597,N,1,Intermediate,,CHEMBL624282,,BAO_0000218,
7999,1969.0,1,Plasma,12873,,50597,N,1,Intermediate,,CHEMBL624283,,BAO_0000218,
8000,1969.0,1,Plasma,12873,,50597,N,1,Intermediate,,CHEMBL624284,,BAO_0000218,
8001,1969.0,1,Plasma,1916,,50597,N,1,Intermediate,,CHEMBL624285,,BAO_0000218,
8002,,1,,16367,,50597,N,1,Intermediate,,CHEMBL624286,,BAO_0000218,
8003,,1,,16366,,50597,N,1,Intermediate,,CHEMBL624287,,BAO_0000218,
8004,,1,,216,,50597,N,1,Intermediate,,CHEMBL624288,,BAO_0000218,
8005,1969.0,1,Plasma,6410,,50597,N,1,Intermediate,,CHEMBL624289,,BAO_0000218,
8006,1969.0,1,Plasma,6410,,50597,N,1,Intermediate,,CHEMBL873344,,BAO_0000218,
8007,,1,,6215,,50597,N,1,Intermediate,,CHEMBL619623,,BAO_0000218,
8008,,1,,3598,,50597,N,1,Expert,,CHEMBL621399,,BAO_0000218,
8009,,1,,4527,,50597,N,1,Intermediate,,CHEMBL621400,,BAO_0000218,
8010,,1,,17670,,50597,N,1,Intermediate,,CHEMBL621401,,BAO_0000218,
8011,,1,,1465,,50597,N,1,Intermediate,,CHEMBL621402,,BAO_0000218,
8012,,1,,2552,,50597,N,1,Intermediate,,CHEMBL621403,,BAO_0000218,
8013,,1,,5656,,50597,N,1,Intermediate,,CHEMBL621121,,BAO_0000218,
8014,,1,,17764,,50597,N,1,Intermediate,,CHEMBL872525,,BAO_0000218,
8015,,1,,5610,,50597,N,1,Intermediate,,CHEMBL621122,,BAO_0000218,
8016,,1,,6046,,50597,N,1,Intermediate,,CHEMBL621123,,BAO_0000218,
8017,,1,,5874,,50597,N,1,Intermediate,,CHEMBL621124,,BAO_0000218,
8018,,1,,17596,,50597,N,1,Intermediate,,CHEMBL621125,,BAO_0000218,
8019,,1,,17804,,50597,N,1,Intermediate,,CHEMBL621126,,BAO_0000218,
8020,,1,,1908,,50597,N,1,Intermediate,,CHEMBL621127,,BAO_0000218,
8021,,1,,2959,,50597,N,1,Intermediate,,CHEMBL621128,,BAO_0000218,
8022,,1,,6757,,50597,N,1,Intermediate,,CHEMBL618263,,BAO_0000218,
8023,,1,,6757,,50597,N,1,Intermediate,,CHEMBL618264,,BAO_0000218,
8024,,1,,6757,,50597,N,1,Intermediate,,CHEMBL618265,,BAO_0000218,
8025,1969.0,1,Plasma,4186,,50597,N,1,Intermediate,,CHEMBL618266,,BAO_0000218,
8026,,1,,15662,,50597,N,1,Intermediate,,CHEMBL618267,,BAO_0000218,
8027,1088.0,1,Urine,429,,50597,N,1,Intermediate,,CHEMBL618450,,BAO_0000218,
8028,1088.0,1,Urine,429,,50597,N,1,Intermediate,,CHEMBL618451,,BAO_0000218,
8029,,1,,5546,,50597,N,1,Intermediate,,CHEMBL618452,,BAO_0000218,
8030,1088.0,1,Urine,3173,,50597,N,1,Intermediate,,CHEMBL618453,,BAO_0000218,
8031,1088.0,1,Urine,3173,,50597,N,1,Intermediate,,CHEMBL618454,,BAO_0000218,
8032,1088.0,1,Urine,3173,,50597,N,1,Intermediate,,CHEMBL618455,,BAO_0000218,
8033,,1,,4257,,50597,N,1,Intermediate,,CHEMBL618456,,BAO_0000218,
8034,,1,,6011,,50597,N,1,Intermediate,,CHEMBL618457,,BAO_0000218,
8035,,1,,5472,,50597,N,1,Intermediate,,CHEMBL618458,,BAO_0000218,
8036,,1,,14346,,50597,N,1,Intermediate,,CHEMBL618459,,BAO_0000218,
8037,,1,,14346,,50597,N,1,Intermediate,,CHEMBL876733,,BAO_0000218,
8038,,1,,14346,,50588,N,1,Intermediate,,CHEMBL618460,,BAO_0000218,
8039,,1,,14346,,50597,N,1,Intermediate,,CHEMBL618461,,BAO_0000218,
8040,,1,,15469,,22224,U,0,Autocuration,,CHEMBL618462,,BAO_0000019,
8041,,1,,14346,,50597,N,1,Intermediate,,CHEMBL618463,,BAO_0000218,
8042,,1,,14346,,50597,N,1,Intermediate,,CHEMBL618464,,BAO_0000218,
8043,,1,,14346,,50597,N,1,Intermediate,,CHEMBL618465,,BAO_0000218,
8044,,1,,14346,,50597,N,1,Intermediate,,CHEMBL618466,,BAO_0000218,
8045,,1,,14346,,50597,N,1,Intermediate,,CHEMBL618467,,BAO_0000218,
8046,,1,,15372,,50597,N,1,Intermediate,,CHEMBL618468,,BAO_0000218,
8047,1969.0,1,Plasma,12935,,50588,N,1,Intermediate,,CHEMBL618469,,BAO_0000218,
8048,1969.0,1,Plasma,12935,,50588,N,1,Intermediate,,CHEMBL618470,,BAO_0000218,
8049,,1,,14813,,22224,U,0,Autocuration,,CHEMBL618471,,BAO_0000218,
8050,,1,,15792,,50594,N,1,Intermediate,,CHEMBL618472,,BAO_0000218,
8051,,1,,3579,,22224,U,0,Autocuration,,CHEMBL618473,,BAO_0000218,
8052,,1,,12487,,50506,N,1,Intermediate,,CHEMBL621699,,BAO_0000218,
8053,,1,,12487,,50597,N,1,Intermediate,,CHEMBL621700,,BAO_0000218,
8054,,1,,12487,,50597,N,1,Intermediate,,CHEMBL621701,,BAO_0000218,
8055,,1,,12487,,50506,N,1,Intermediate,,CHEMBL621702,,BAO_0000218,
8056,,1,,12487,,50588,N,1,Intermediate,,CHEMBL621703,,BAO_0000218,
8057,,1,,12487,,50588,N,1,Intermediate,,CHEMBL621704,,BAO_0000218,
8058,,1,,12902,,50597,N,1,Intermediate,,CHEMBL624259,,BAO_0000218,
8059,,1,,12902,,50597,N,1,Intermediate,,CHEMBL624260,,BAO_0000218,
8060,,1,,12902,,50597,N,1,Intermediate,,CHEMBL624430,,BAO_0000218,
8061,,1,,12902,,50597,N,1,Intermediate,,CHEMBL624431,,BAO_0000218,
8062,,1,,12902,,50597,N,1,Intermediate,,CHEMBL624432,,BAO_0000218,
8063,,1,,12902,,50597,N,1,Intermediate,,CHEMBL624433,,BAO_0000218,
8064,,1,,12902,,50597,N,1,Intermediate,,CHEMBL624434,,BAO_0000218,
8065,,1,,12902,,50597,N,1,Intermediate,,CHEMBL624435,,BAO_0000218,
8066,,1,,12745,,50594,N,1,Intermediate,,CHEMBL618570,,BAO_0000218,
8067,,1,,12745,,50594,N,1,Intermediate,,CHEMBL618571,,BAO_0000218,
8068,,1,,12745,,50594,N,1,Intermediate,,CHEMBL618572,,BAO_0000218,
8069,,1,,12745,,50594,N,1,Intermediate,,CHEMBL618573,,BAO_0000218,
8070,,1,,12745,,50594,N,1,Intermediate,,CHEMBL619267,,BAO_0000218,
8071,,1,,12745,,50594,N,1,Intermediate,,CHEMBL619431,,BAO_0000218,
8072,,1,,12745,,50594,N,1,Intermediate,,CHEMBL619432,,BAO_0000218,
8073,,1,,12745,,50594,N,1,Intermediate,,CHEMBL619433,,BAO_0000218,
8074,1969.0,1,Plasma,13298,,22224,U,0,Autocuration,,CHEMBL619434,,BAO_0000218,
8075,1977.0,1,Serum,12226,,50594,N,1,Intermediate,,CHEMBL619435,,BAO_0000218,
8076,1969.0,1,Plasma,12634,,22224,U,0,Autocuration,,CHEMBL619436,,BAO_0000019,
8077,,1,,14810,,50597,N,1,Intermediate,,CHEMBL619437,,BAO_0000218,
8078,,1,,13889,,22224,U,0,Autocuration,,CHEMBL619438,,BAO_0000218,
8079,,1,,10018,,50594,N,1,Intermediate,,CHEMBL619439,,BAO_0000218,
8080,,1,,8758,,50597,N,1,Intermediate,,CHEMBL619440,,BAO_0000218,
8081,,1,,8758,,22224,U,0,Autocuration,,CHEMBL619441,,BAO_0000218,
8082,,1,,8758,,50597,N,1,Intermediate,,CHEMBL619442,,BAO_0000218,
8083,,1,,2249,,22224,U,0,Autocuration,,CHEMBL875156,,BAO_0000019,
8084,,1,,2249,,22224,U,0,Autocuration,,CHEMBL619443,,BAO_0000019,
8085,,1,,2249,,22224,U,0,Autocuration,,CHEMBL619444,,BAO_0000019,
8086,,1,,2249,,22224,U,0,Autocuration,,CHEMBL623464,,BAO_0000019,
8087,,1,,15115,,50594,N,1,Intermediate,,CHEMBL623465,,BAO_0000218,
8088,,1,,6518,,50597,N,1,Intermediate,,CHEMBL623466,,BAO_0000218,
8089,,1,,6518,,50597,N,1,Intermediate,,CHEMBL623467,,BAO_0000218,
8090,,1,,6249,,50597,N,1,Intermediate,,CHEMBL623468,,BAO_0000218,
8091,,1,,2463,,50597,N,1,Intermediate,,CHEMBL622660,,BAO_0000218,
8092,,1,,4969,,50597,N,1,Intermediate,,CHEMBL622661,,BAO_0000218,
8093,,1,,17720,,50597,N,1,Intermediate,,CHEMBL622662,,BAO_0000218,
8094,,1,,3457,,50597,N,1,Intermediate,,CHEMBL622663,,BAO_0000218,
8095,,1,,5983,,50597,N,1,Intermediate,,CHEMBL622664,,BAO_0000218,
8096,,1,,6295,,50597,N,1,Intermediate,,CHEMBL622665,,BAO_0000218,
8097,,1,,6296,,50597,N,1,Intermediate,,CHEMBL622666,,BAO_0000218,
8098,,1,,17686,,50597,N,1,Intermediate,,CHEMBL621615,,BAO_0000218,
8099,,1,,17764,,50597,N,1,Intermediate,,CHEMBL621616,,BAO_0000218,
8100,,1,,5503,,50597,N,1,Intermediate,,CHEMBL621617,,BAO_0000218,
8101,,1,,4368,,50597,N,1,Intermediate,,CHEMBL621618,,BAO_0000218,
8102,,1,,6005,,50597,N,1,Intermediate,,CHEMBL621619,,BAO_0000218,
8103,,1,,5031,,50597,N,1,Intermediate,,CHEMBL621620,,BAO_0000218,
8104,,1,,4890,,50597,N,1,Intermediate,,CHEMBL621786,,BAO_0000218,
8105,,1,,5182,,50597,N,1,Intermediate,,CHEMBL621787,,BAO_0000218,
8106,,1,,5979,,50597,N,1,Intermediate,,CHEMBL621788,,BAO_0000218,
8107,,1,,5656,,50597,N,1,Intermediate,,CHEMBL621789,,BAO_0000218,
8108,,1,,17804,,50597,N,1,Intermediate,,CHEMBL621790,,BAO_0000218,
8109,1969.0,1,Plasma,4839,,50597,N,1,Intermediate,,CHEMBL621791,,BAO_0000218,
8110,,1,,5041,Microsomes,50597,N,1,Intermediate,,CHEMBL621792,,BAO_0000218,
