payment_id,staff_id,customer_id,rental_id,amount,payment_date
8200,2,302,8646,0.99,2005-07-29 14:48:48
8207,1,302,12126,7.99,2005-08-17 23:25:21
8214,1,302,15622,5.99,2005-08-23 07:22:02
8217,1,303,265,0.99,2005-05-26 16:07:38
8224,1,303,5140,4.99,2005-07-09 08:04:59
8225,1,303,6205,4.99,2005-07-11 12:31:24
8226,2,303,6219,4.99,2005-07-11 13:18:37
8236,2,303,11993,2.99,2005-08-17 18:27:49
8248,1,304,2039,3.99,2005-06-17 14:03:43
8249,2,304,2902,4.99,2005-06-20 02:45:35
8252,1,304,5411,2.99,2005-07-09 20:23:38
8258,2,304,7551,4.99,2005-07-27 21:59:15
8262,1,304,10631,0.99,2005-08-01 15:35:14
8266,1,304,14023,0.99,2005-08-20 21:10:32
8268,1,304,14945,4.99,2005-08-22 06:05:38
8279,1,305,5745,8.99,2005-07-10 12:10:11
8288,2,305,11809,3.99,2005-08-17 11:51:39
8291,1,305,13782,4.99,2005-08-20 12:09:26
8296,2,306,1172,0.99,2005-06-14 23:54:34
8297,2,306,2836,6.99,2005-06-19 21:58:21
8298,1,306,3814,6.99,2005-07-06 15:23:56
8300,2,306,4596,1.99,2005-07-08 06:41:25
8305,1,306,7232,4.99,2005-07-27 10:04:19
8307,2,306,8620,0.99,2005-07-29 13:51:20
8310,2,306,9395,4.99,2005-07-30 20:07:06
8311,1,306,9774,0.99,2005-07-31 09:57:51
8318,1,306,12225,7.99,2005-08-18 03:00:11
8320,1,306,13686,4.99,2005-08-20 08:57:28
8321,2,306,13725,5.99,2005-08-20 10:08:27
8324,1,306,15457,2.99,2005-08-23 01:07:37
8326,2,307,413,4.99,2005-05-27 14:45:37
8332,1,307,2787,4.99,2005-06-19 18:47:00
8340,1,307,5871,3.99,2005-07-10 18:46:08
8345,1,307,7760,3.99,2005-07-28 06:29:45
8347,1,307,8647,6.99,2005-07-29 14:52:59
8352,2,307,12391,4.99,2005-08-18 08:52:53
8354,1,307,14231,0.99,2005-08-21 05:04:34
8355,2,307,15515,4.99,2005-08-23 03:03:53
8361,2,308,2448,4.99,2005-06-18 19:13:45
8362,1,308,4002,3.99,2005-07-07 00:08:18
8368,1,308,10571,2.99,2005-08-01 13:25:30
8373,2,308,12567,3.99,2005-08-18 15:14:36
8376,1,308,13843,2.99,2005-08-20 14:30:01
8377,2,308,14946,2.99,2005-08-22 06:07:10
8384,2,309,2560,9.99,2005-06-19 03:12:42
8385,2,309,2644,3.99,2005-06-19 09:42:30
8386,2,309,2688,6.99,2005-06-19 12:50:56
8389,2,309,4172,4.99,2005-07-07 09:49:09
8390,1,309,4540,4.99,2005-07-08 04:03:28
8394,2,309,7214,5.99,2005-07-27 09:23:33
8395,2,309,7722,4.99,2005-07-28 04:44:58
8401,2,309,9945,2.99,2005-07-31 15:47:51
8402,1,309,9949,0.99,2005-07-31 15:50:10
8426,1,310,9536,2.99,2005-07-31 01:19:02
8437,1,311,1622,4.99,2005-06-16 07:33:18
8443,2,311,8167,6.99,2005-07-28 21:25:45
8444,1,311,8473,2.99,2005-07-29 08:36:53
8448,2,311,10448,4.99,2005-08-01 09:09:31
8451,2,311,13423,1.99,2005-08-19 23:07:42
8455,2,312,229,4.99,2005-05-26 11:19:20
8461,1,312,3766,2.99,2005-07-06 13:04:35
8463,1,312,4647,3.99,2005-07-08 09:27:36
8467,1,312,8137,4.99,2005-07-28 20:07:18
8469,1,312,8721,4.99,2005-07-29 17:56:21
8470,1,312,9016,6.99,2005-07-30 05:26:13
8472,2,312,10858,2.99,2005-08-02 00:08:39
8481,2,313,669,4.99,2005-05-28 22:03:25
8485,2,313,1312,2.99,2005-06-15 10:16:27
8486,1,313,2617,7.99,2005-06-19 07:48:31
8488,2,313,4552,2.99,2005-07-08 04:36:35
8500,1,313,14325,4.99,2005-08-21 08:15:38
8505,1,314,440,4.99,2005-05-27 18:00:35
8507,1,314,1624,2.99,2005-06-16 07:48:57
8511,2,314,4386,0.99,2005-07-07 20:55:19
8515,1,314,6666,2.99,2005-07-12 11:32:15
8522,2,314,8328,6.99,2005-07-29 04:06:24
8525,2,314,9318,6.99,2005-07-30 17:14:30
8530,2,314,13553,3.99,2005-08-20 04:07:21
8534,2,314,14815,4.99,2005-08-22 01:12:44
8535,2,314,14873,5.99,2005-08-22 03:31:06
8537,1,315,537,8.99,2005-05-28 06:20:55
8538,1,315,551,4.99,2005-05-28 07:44:18
8539,1,315,1701,2.99,2005-06-16 13:18:48
8541,1,315,4992,4.99,2005-07-09 00:49:37
8548,2,315,11254,0.99,2005-08-02 13:43:49
8551,2,315,14162,2.99,2005-08-21 02:55:34
8552,1,315,15504,6.99,2005-08-23 02:45:21
8555,1,316,644,8.99,2005-05-28 18:59:12
8562,1,316,2820,4.99,2005-06-19 20:20:33
8567,1,316,5618,5.99,2005-07-10 05:28:58
8570,2,316,7586,2.99,2005-07-27 23:19:29
8574,1,316,9508,4.99,2005-07-31 00:22:39
8577,1,316,12028,0.99,2005-08-17 20:03:47
8582,2,316,15840,2.99,2005-08-23 15:34:49
8584,2,317,2287,6.99,2005-06-18 07:04:36
8592,1,317,7309,2.99,2005-07-27 13:00:29
8596,1,317,9110,2.99,2005-07-30 09:05:42
8597,2,317,9513,4.99,2005-07-31 00:28:30
8599,1,317,10364,2.99,2005-08-01 06:06:49
8600,2,317,12111,2.99,2005-08-17 22:59:55
8603,1,317,13388,4.99,2005-08-19 21:46:49
8604,1,317,14032,5.99,2005-08-20 21:26:55
8605,2,317,14385,0.99,2005-08-21 10:02:55
8606,2,317,14669,2.99,2005-08-21 19:54:06
8607,1,317,14791,4.99,2005-08-22 00:35:55
8609,1,317,15280,4.99,2005-08-22 19:09:52
8616,1,318,3732,4.99,2005-07-06 11:33:37
8618,1,318,4356,8.99,2005-07-07 19:21:22
8619,1,318,7649,0.99,2005-07-28 01:37:26
8622,1,318,14276,2.99,2005-08-21 06:34:05
8623,1,319,15,9.99,2005-05-25 00:39:22
8624,1,319,149,3.99,2005-05-26 00:28:05
8630,2,319,2884,0.99,2005-06-20 01:31:16
8635,1,319,5791,8.99,2005-07-10 14:16:22
8637,2,319,6132,2.99,2005-07-11 08:24:44
8642,2,319,9017,4.99,2005-07-30 05:26:20
8643,2,319,9044,0.99,2005-07-30 06:35:21
8645,2,319,11598,0.99,2005-08-17 03:03:07
8646,1,319,11955,6.99,2005-08-17 17:21:35
8649,2,319,12424,8.99,2005-08-18 10:16:57
8650,1,319,13548,3.99,2005-08-20 03:53:20
8651,2,319,14828,4.99,2005-08-22 01:34:05
8660,2,320,4173,2.99,2005-07-07 09:57:26
8669,1,320,11208,0.99,2005-08-02 12:02:37
8676,2,321,1750,5.99,2005-06-16 16:57:36
8680,2,321,4281,4.99,2005-07-07 15:17:50
8684,2,321,6190,2.99,2005-07-11 11:36:18
8686,2,321,8685,6.99,2005-07-29 16:17:05
8687,1,321,9981,0.99,2005-07-31 17:08:31
8689,1,321,12033,6.99,2005-08-17 20:14:34
8690,2,321,12034,7.99,2005-08-17 20:15:31
8691,1,321,12398,4.99,2005-08-18 09:13:24
8695,2,322,166,0.99,2005-05-26 02:49:11
8699,2,322,2481,4.99,2005-06-18 21:08:30
8702,2,322,3054,5.99,2005-06-20 13:16:41
8704,1,322,3478,0.99,2005-07-05 23:05:44
8706,1,322,3646,4.99,2005-07-06 07:28:59
8710,2,322,6709,4.99,2005-07-12 13:20:41
8711,1,322,7091,4.99,2005-07-27 04:44:10
8714,1,322,9115,4.99,2005-07-30 09:13:55
8716,2,322,11120,4.99,2005-08-02 08:47:04
8726,2,323,1167,0.99,2005-06-14 23:25:58
8731,2,323,5669,4.99,2005-07-10 08:12:53
8732,2,323,5906,1.99,2005-07-10 20:41:41
8733,1,323,6840,3.99,2005-07-12 19:03:22
8735,2,323,7275,2.99,2005-07-27 11:39:08
8740,1,323,8790,0.99,2005-07-29 20:51:41
8741,1,323,9363,2.99,2005-07-30 18:44:23
8744,1,323,10298,0.99,2005-08-01 04:06:03
8745,1,323,10994,3.99,2005-08-02 04:46:53
8747,1,323,12120,4.99,2005-08-17 23:16:46
8756,2,324,2590,2.99,2005-06-19 05:31:40
8758,1,324,4197,0.99,2005-07-07 11:07:52
8764,2,324,7240,3.99,2005-07-27 10:21:15
8765,1,324,7263,7.99,2005-07-27 11:17:22
8766,2,324,7960,6.99,2005-07-28 13:47:08
8768,1,324,9651,4.99,2005-07-31 05:48:49
8769,2,324,10212,2.99,2005-08-01 01:01:35
8774,1,324,13386,2.99,2005-08-19 21:43:58
8777,1,324,15263,4.99,2005-08-22 18:27:33
8779,1,325,131,5.99,2005-05-25 21:42:46
8791,2,325,10030,2.99,2005-07-31 18:39:36
8796,1,325,12779,3.99,2005-08-18 23:44:00
8800,2,325,15009,0.99,2005-08-22 08:27:27
8802,2,326,981,4.99,2005-05-30 21:52:42
8803,2,326,1149,3.99,2005-05-31 21:03:17
8804,1,326,1311,4.99,2005-06-15 10:11:59
8805,2,326,2086,0.99,2005-06-17 17:32:07
8811,1,326,7117,2.99,2005-07-27 05:48:36
8815,1,326,8604,4.99,2005-07-29 13:07:13
8816,2,326,8739,2.99,2005-07-29 18:34:33
8817,2,326,9855,0.99,2005-07-31 13:00:33
8819,2,326,10173,4.99,2005-07-31 23:36:59
8827,1,327,1294,4.99,2005-06-15 09:09:27
8828,2,327,1577,3.99,2005-06-16 04:03:28
8834,1,327,4521,0.99,2005-07-08 02:57:56
8838,1,327,10371,0.99,2005-08-01 06:20:29
8839,1,327,11372,4.99,2005-08-02 18:10:50
8840,2,327,11929,6.99,2005-08-17 16:28:51
8841,1,327,12016,0.99,2005-08-17 19:33:24
8851,1,327,15297,2.99,2006-02-14 15:16:03
8863,1,328,9835,2.99,2005-07-31 12:07:35
8871,1,328,14755,3.99,2005-08-21 23:18:08
8876,1,329,2010,5.99,2005-06-17 11:54:15
8892,2,329,8941,0.99,2005-07-30 02:59:21
8894,2,329,9219,0.99,2005-07-30 13:15:21
8895,1,329,9381,0.99,2005-07-30 19:23:04
8896,1,329,9827,6.99,2005-07-31 11:56:55
8897,1,329,10473,7.99,2005-08-01 09:56:24
8900,2,329,11169,3.99,2005-08-02 10:19:42
8902,1,329,12659,6.99,2005-08-18 19:05:49
8903,1,329,13627,8.99,2005-08-20 06:59:00
8909,1,330,1219,6.99,2005-06-15 03:25:59
8914,2,330,3603,4.99,2005-07-06 05:25:03
8915,2,330,3659,2.99,2005-07-06 08:03:14
8919,1,330,5750,5.99,2005-07-10 12:20:41
8925,2,330,10100,4.99,2005-07-31 20:47:18
8930,1,330,12867,0.99,2005-08-19 02:40:11
8937,1,331,3505,4.99,2005-07-06 00:19:32
8949,2,331,10188,6.99,2005-08-01 00:19:41
8955,1,331,14628,1.99,2005-08-21 18:37:24
8957,2,331,15447,3.99,2005-08-23 00:53:57
8958,1,331,15521,2.99,2005-08-23 03:30:51
8960,1,332,1000,6.99,2005-05-31 00:25:56
8964,1,332,5277,1.99,2005-07-09 14:40:42
8965,2,332,5381,2.99,2005-07-09 19:11:11
8967,1,332,5440,0.99,2005-07-09 21:45:17
8974,1,332,9324,1.99,2005-07-30 17:28:52
8975,1,332,9388,5.99,2005-07-30 19:27:22
8977,1,332,10026,4.99,2005-07-31 18:31:51
8979,2,332,10439,0.99,2005-08-01 08:54:26
8981,2,332,11564,2.99,2005-08-17 01:27:49
8983,2,332,13673,2.99,2005-08-20 08:27:30
8994,2,333,5892,4.99,2005-07-10 20:02:42
9006,1,333,12427,6.99,2005-08-18 10:24:17
9010,1,333,14057,4.99,2005-08-20 22:22:59
9011,1,333,14740,2.99,2005-08-21 22:35:33
9014,1,334,13,6.99,2005-05-25 00:22:55
9018,2,334,2476,0.99,2005-06-18 20:57:12
9020,1,334,4603,6.99,2005-07-08 06:57:07
9029,1,334,9633,2.99,2005-07-31 05:04:08
9031,1,334,10408,4.99,2005-08-01 07:42:10
9035,2,334,12677,4.99,2005-08-18 19:36:05
9036,2,334,13325,4.99,2005-08-19 19:52:02
9037,1,334,13876,2.99,2005-08-20 15:15:28
9038,1,334,14645,0.99,2005-08-21 19:12:47
9039,1,334,14984,7.99,2005-08-22 07:35:31
9040,2,334,15548,0.99,2005-08-23 04:26:20
9041,2,334,15656,4.99,2005-08-23 08:38:58
9042,1,334,15669,3.99,2005-08-23 09:06:17
9045,1,335,3607,0.99,2005-07-06 05:30:09
9050,1,335,5024,4.99,2005-07-09 02:25:12
9051,1,335,5252,0.99,2005-07-09 13:40:44
9053,1,335,6624,7.99,2005-07-12 09:05:50
9055,2,335,8634,3.99,2005-07-29 14:19:57
9060,2,335,10606,4.99,2005-08-01 14:39:15
9063,1,335,14014,2.99,2005-08-20 20:47:09
9068,2,336,2212,2.99,2005-06-18 02:36:10
9070,1,336,2575,2.99,2005-06-19 04:32:52
9072,1,336,2954,2.99,2005-06-20 06:45:00
9080,2,336,6382,6.99,2005-07-11 21:58:53
9081,2,336,8275,4.99,2005-07-29 01:35:47
9084,2,336,8951,8.99,2005-07-30 03:18:24
9089,2,336,12794,0.99,2005-08-19 00:20:37
9092,2,336,13689,4.99,2005-08-20 09:04:30
9094,1,336,15073,10.99,2005-08-22 11:01:15
9096,1,336,13022,0.99,2006-02-14 15:16:03
9097,1,337,374,6.99,2005-05-27 08:26:30
9100,2,337,1969,4.99,2005-06-17 09:22:22
9104,2,337,4093,4.99,2005-07-07 05:54:50
9118,1,337,12369,6.99,2005-08-18 07:57:43
9120,1,337,13678,4.99,2005-08-20 08:38:24
9122,2,337,14118,5.99,2005-08-21 01:13:37
9124,1,337,15292,4.99,2005-08-22 19:28:56
9126,1,338,675,0.99,2005-05-28 22:22:44
9128,1,338,1807,5.99,2005-06-16 20:58:59
9141,2,338,7584,3.99,2005-07-27 23:15:46
9147,2,338,11671,4.99,2005-08-17 05:50:21
9164,1,339,5720,3.99,2005-07-10 11:09:12
9169,2,339,7973,4.99,2005-07-28 14:10:06
9170,1,339,8968,0.99,2005-07-30 03:57:32
9171,2,339,9208,5.99,2005-07-30 12:54:03
9182,1,339,14636,4.99,2005-08-21 18:59:17
9183,2,339,14758,3.99,2005-08-21 23:24:52
9185,1,340,1697,3.99,2005-06-16 12:55:20
9187,2,340,2183,4.99,2005-06-18 01:06:01
9194,2,340,6381,4.99,2005-07-11 21:58:48
9195,2,340,7617,2.99,2005-07-28 00:18:40
9198,2,340,8551,4.99,2005-07-29 11:13:11
9204,1,340,10809,0.99,2005-08-01 22:39:27
9205,1,340,10995,0.99,2005-08-02 04:48:00
9209,1,340,13425,2.99,2005-08-19 23:11:44
9210,1,340,14457,4.99,2005-08-21 12:47:38
9224,2,341,5487,4.99,2005-07-10 00:01:50
9229,2,341,10605,0.99,2005-08-01 14:36:26
9233,2,341,13074,8.99,2005-08-19 10:06:53
9234,2,341,13806,4.99,2005-08-20 12:53:46
9235,2,341,14344,4.99,2005-08-21 08:40:56
9241,1,342,5617,0.99,2005-07-10 05:28:50
9247,2,342,7280,2.99,2005-07-27 11:50:52
9251,1,342,9955,0.99,2005-07-31 16:01:26
9257,1,342,12139,6.99,2005-08-17 23:57:13
9263,1,342,13755,2.99,2005-08-20 11:18:53
9264,2,342,13827,4.99,2005-08-20 13:47:19
9265,2,342,14096,2.99,2005-08-21 00:27:46
9268,1,342,15484,4.99,2005-08-23 02:04:49
9271,1,343,455,3.99,2005-05-27 19:43:29
9272,2,343,1547,4.99,2005-06-16 01:42:24
9276,2,343,2461,6.99,2005-06-18 19:58:12
9282,1,343,5337,3.99,2005-07-09 17:03:50
9283,1,343,7069,6.99,2005-07-27 03:59:35
9289,1,343,11212,0.99,2005-08-02 12:18:29
9291,2,343,13279,4.99,2005-08-19 18:02:18
9292,2,343,13522,3.99,2005-08-20 02:44:06
9296,2,344,813,5.99,2005-05-29 20:14:34
9297,1,344,1341,3.99,2005-06-15 12:26:18
9305,2,344,9788,4.99,2005-07-31 10:28:21
9317,2,345,1550,0.99,2005-06-16 01:58:35
9320,1,345,4425,2.99,2005-07-07 22:22:44
9324,1,345,7092,6.99,2005-07-27 04:46:00
9333,2,345,12805,4.99,2005-08-19 00:36:34
9334,1,345,14702,10.99,2005-08-21 21:00:03
9338,1,346,1994,5.99,2005-06-17 11:07:06
9340,1,346,3421,2.99,2005-06-21 17:22:58
9347,2,346,6881,8.99,2005-07-12 20:46:35
9354,1,346,9848,4.99,2005-07-31 12:44:33
9356,1,346,10304,5.99,2005-08-01 04:14:12
9357,2,346,10389,3.99,2005-08-01 06:46:43
9361,2,346,11470,2.99,2005-08-02 21:48:28
9364,1,346,15535,0.99,2005-08-23 03:58:02
9366,2,346,15825,5.99,2005-08-23 15:10:42
9367,1,346,15827,0.99,2005-08-23 15:15:19
9371,1,347,3092,8.99,2005-06-20 16:04:42
9380,1,347,7811,0.99,2005-07-28 08:06:01
9392,2,347,12399,10.99,2005-08-18 09:13:42
9399,2,348,821,0.99,2005-05-29 21:31:12
9401,1,348,2041,8.99,2005-06-17 14:19:00
9408,1,348,4807,8.99,2005-07-08 17:01:48
9410,2,348,5965,0.99,2005-07-10 23:51:52
9411,2,348,6776,2.99,2005-07-12 16:02:09
9414,2,348,7825,4.99,2005-07-28 08:34:57
9419,1,348,10769,2.99,2005-08-01 20:43:02
9430,2,348,14079,3.99,2005-08-20 23:29:25
9431,2,348,14937,7.99,2005-08-22 05:51:59
9435,1,349,1197,2.99,2005-06-15 01:42:46
9437,2,349,2987,6.99,2005-06-20 08:55:50
9441,2,349,4494,5.99,2005-07-08 01:42:45
9442,1,349,4881,0.99,2005-07-08 19:40:34
9446,2,349,7702,2.99,2005-07-28 03:56:05
9451,1,349,10987,4.99,2005-08-02 04:36:52
9455,1,349,13258,4.99,2005-08-19 17:05:37
9468,2,350,3206,0.99,2005-06-21 00:39:39
9470,1,350,3893,5.99,2005-07-06 18:59:31
9479,2,350,11692,6.99,2005-08-17 06:52:41
9496,2,351,6180,3.99,2005-07-11 11:06:50
9498,2,351,6777,5.99,2005-07-12 16:04:40
9499,2,351,7630,4.99,2005-07-28 01:01:03
9501,1,351,9707,7.99,2005-07-31 07:44:18
9502,2,351,10119,0.99,2005-07-31 21:20:59
9504,2,351,11127,0.99,2005-08-02 09:00:59
9505,1,351,14368,6.99,2005-08-21 09:31:47
9506,2,351,15142,4.99,2005-08-22 13:44:32
9508,2,351,15712,2.99,2005-08-23 10:43:56
9509,1,351,15762,2.99,2005-08-23 13:01:43
9515,2,352,3331,4.99,2005-06-21 09:37:53
9517,2,352,6329,5.99,2005-07-11 19:10:38
9525,1,352,11793,5.99,2005-08-17 11:05:53
9526,1,352,11823,6.99,2005-08-17 12:36:37
9534,2,353,1359,2.99,2005-06-15 13:30:30
9535,2,353,1928,7.99,2005-06-17 06:48:31
9542,1,353,11186,0.99,2005-08-02 11:12:08
9545,1,353,12928,5.99,2005-08-19 05:04:09
9547,1,353,14396,4.99,2005-08-21 10:24:54
9548,1,353,15564,1.99,2005-08-23 05:10:42
9550,2,353,15676,2.99,2005-08-23 09:23:08
9552,2,354,158,1.99,2005-05-26 01:27:11
9559,2,354,4034,0.99,2005-07-07 02:36:33
9569,2,354,7148,0.99,2005-07-27 07:04:09
9574,1,354,8609,4.99,2005-07-29 13:19:25
9579,1,354,12544,3.99,2005-08-18 14:25:51
9581,2,354,14212,2.99,2005-08-21 04:29:26
9583,1,354,14840,5.99,2005-08-22 01:58:42
9588,2,355,1488,0.99,2005-06-15 21:39:54
9591,1,355,3730,6.99,2005-07-06 11:31:24
9593,1,355,5564,5.99,2005-07-10 03:23:05
9597,2,355,6669,4.99,2005-07-12 11:39:55
9600,2,355,8418,1.99,2005-07-29 06:54:21
9602,2,355,11471,0.99,2005-08-02 21:49:03
9605,2,355,15531,2.99,2005-08-23 03:52:36
9606,1,355,14760,0.99,2006-02-14 15:16:03
9607,2,356,1088,4.99,2005-05-31 11:35:13
9613,1,356,5513,0.99,2005-07-10 01:05:41
9614,1,356,6593,4.99,2005-07-12 07:21:17
9618,1,356,7902,0.99,2005-07-28 11:14:19
9619,1,356,8198,3.99,2005-07-28 23:08:05
9620,1,356,8975,5.99,2005-07-30 04:10:18
9621,2,356,9037,4.99,2005-07-30 06:23:14
9622,2,356,9523,3.99,2005-07-31 00:56:09
9632,2,356,13442,5.99,2005-08-19 23:50:45
9635,2,356,15754,5.99,2005-08-23 12:43:42
9642,2,357,1971,1.99,2005-06-17 09:23:59
9646,1,357,5896,0.99,2005-07-10 20:15:56
9653,2,357,8041,2.99,2005-07-28 16:39:56
9668,1,358,2749,2.99,2005-06-19 16:27:35
9671,1,358,3809,2.99,2005-07-06 15:16:37
9674,1,358,8621,2.99,2005-07-29 13:52:42
9675,2,358,9062,0.99,2005-07-30 07:23:17
9678,1,358,10482,4.99,2005-08-01 10:17:47
9681,1,358,12452,6.99,2005-08-18 11:14:35
9688,2,359,1770,1.99,2005-06-16 18:07:55
9689,1,359,2401,0.99,2005-06-18 16:22:03
9690,1,359,2736,4.99,2005-06-19 15:43:20
9693,1,359,6542,2.99,2005-07-12 04:53:49
9694,2,359,6741,0.99,2005-07-12 14:24:16
9695,2,359,7098,0.99,2005-07-27 05:01:08
9697,1,359,8174,4.99,2005-07-28 21:36:52
9699,2,359,10174,5.99,2005-07-31 23:40:08
9703,1,359,14258,1.99,2005-08-21 05:56:36
9704,2,359,14598,5.99,2005-08-21 17:40:05
9715,1,360,4056,4.99,2005-07-07 03:57:36
9722,1,360,7251,2.99,2005-07-27 10:44:55
9723,2,360,7588,9.99,2005-07-27 23:23:31
9724,1,360,7654,4.99,2005-07-28 02:00:14
9728,1,360,9283,4.99,2005-07-30 15:25:19
9729,2,360,9352,0.99,2005-07-30 18:29:26
9730,1,360,9623,2.99,2005-07-31 04:30:02
9731,2,360,9659,3.99,2005-07-31 06:02:14
9735,2,360,12088,5.99,2005-08-17 22:20:16
9736,1,360,12773,5.99,2005-08-18 23:32:19
9738,1,360,12839,6.99,2005-08-19 01:53:43
9757,1,361,10145,1.99,2005-07-31 22:15:13
9759,1,361,10414,0.99,2005-08-01 08:03:55
9763,1,361,11327,2.99,2005-08-02 16:40:47
9776,1,362,1529,2.99,2005-06-16 00:37:35
9782,2,362,5563,1.99,2005-07-10 03:21:02
9791,2,362,8364,4.99,2005-07-29 05:10:31
9794,1,362,9784,4.99,2005-07-31 10:21:32
9799,2,362,14051,6.99,2005-08-20 22:09:51
9805,1,362,14950,2.99,2005-08-22 06:17:12
9807,2,363,1426,4.99,2005-06-15 18:16:24
9809,1,363,1847,4.99,2005-06-17 00:05:22
9815,2,363,6140,4.99,2005-07-11 08:40:47
9821,2,363,8121,2.99,2005-07-28 19:25:45
9825,1,363,9968,4.99,2005-07-31 16:32:16
9839,2,364,2857,4.99,2005-06-19 23:15:15
9844,2,364,4689,4.99,2005-07-08 11:03:47
9847,2,364,9266,4.99,2005-07-30 14:59:01
9856,2,364,14293,4.99,2005-08-21 07:06:47
9867,1,365,7488,7.99,2005-07-27 19:36:15
9874,2,365,9540,2.99,2005-07-31 01:40:06
9881,2,366,911,6.99,2005-05-30 10:50:22
9883,2,366,2214,0.99,2005-06-18 02:44:37
9893,1,366,6842,0.99,2005-07-12 19:07:55
9895,1,366,7344,1.99,2005-07-27 14:29:28
9896,1,366,7562,2.99,2005-07-27 22:25:15
9898,1,366,7805,6.99,2005-07-28 07:56:41
9900,2,366,8260,1.99,2005-07-29 01:11:00
9905,2,366,11337,2.99,2005-08-02 16:59:09
9906,2,366,11340,5.99,2005-08-02 17:05:43
9914,1,366,14717,2.99,2005-08-21 21:30:39
9916,1,366,15514,2.99,2005-08-23 03:03:40
9918,1,367,939,0.99,2005-05-30 14:49:34
9920,1,367,3078,0.99,2005-06-20 15:09:48
9925,2,367,6228,2.99,2005-07-11 13:58:36
9932,2,367,10344,4.99,2005-08-01 05:18:23
9935,2,367,12373,8.99,2005-08-18 08:07:25
9936,2,367,12911,6.99,2005-08-19 04:24:10
9939,1,367,14481,10.99,2005-08-21 13:41:14
9951,2,368,4066,0.99,2005-07-07 04:34:09
9952,1,368,4584,0.99,2005-07-08 06:11:02
9958,1,368,8045,0.99,2005-07-28 16:49:38
9959,2,368,8226,2.99,2005-07-29 00:01:04
9960,1,368,9400,5.99,2005-07-30 20:15:58
9968,2,368,13280,2.99,2005-08-19 18:02:51
9972,1,368,14393,7.99,2005-08-21 10:22:51
9977,2,369,854,0.99,2005-05-30 01:56:11
9980,1,369,3490,6.99,2005-07-05 23:37:13
9987,2,369,8826,2.99,2005-07-29 22:30:16
9989,1,369,9089,0.99,2005-07-30 08:23:39
9998,2,369,14684,5.99,2005-08-21 20:28:26
10012,1,370,12339,4.99,2005-08-18 07:05:06
10028,2,371,1675,5.99,2005-06-16 11:04:47
10034,1,371,5171,4.99,2005-07-09 09:26:55
10038,1,371,6922,0.99,2005-07-12 22:39:48
10040,1,371,8138,4.99,2005-07-28 20:12:17
10058,1,372,3283,3.99,2005-06-21 06:19:07
10060,1,372,5314,2.99,2005-07-09 16:05:28
10063,2,372,5914,7.99,2005-07-10 21:01:12
10064,2,372,6692,4.99,2005-07-12 12:35:39
10065,1,372,7190,4.99,2005-07-27 08:36:01
10069,1,372,8059,2.99,2005-07-28 17:09:59
10074,1,372,9128,5.99,2005-07-30 09:51:14
10077,2,372,11555,4.99,2005-08-17 01:08:59
10085,1,372,14770,1.99,2005-08-21 23:47:16
10095,1,373,6202,3.99,2005-07-11 12:24:25
10096,2,373,6311,0.99,2005-07-11 18:18:52
10103,1,373,9397,4.99,2005-07-30 20:07:29
10105,1,373,9966,4.99,2005-07-31 16:26:46
10111,2,373,11663,3.99,2005-08-17 05:30:19
10120,2,373,15014,6.99,2005-08-22 08:43:11
10121,1,373,15068,3.99,2005-08-22 10:50:13
10124,2,374,910,2.99,2005-05-30 10:46:16
10128,2,374,2487,4.99,2005-06-18 21:32:54
10131,1,374,5463,4.99,2005-07-09 22:57:02
10132,1,374,5570,6.99,2005-07-10 03:46:47
10134,2,374,5945,2.99,2005-07-10 22:52:42
10135,2,374,6315,0.99,2005-07-11 18:42:49
10140,1,374,10695,2.99,2005-08-01 18:16:20
10144,2,374,13734,4.99,2005-08-20 10:29:57
10147,1,374,15200,2.99,2005-08-22 16:22:53
10148,2,374,15202,4.99,2005-08-22 16:26:53
10151,2,375,307,8.99,2005-05-26 21:48:13
10152,1,375,412,4.99,2005-05-27 14:17:23
10153,2,375,749,4.99,2005-05-29 09:33:33
10154,1,375,873,2.99,2005-05-30 05:15:20
10155,2,375,1404,2.99,2005-06-15 16:38:53
10161,1,375,7856,4.99,2005-07-28 09:48:24
10162,2,375,8900,2.99,2005-07-30 01:07:03
10165,1,375,10640,0.99,2005-08-01 15:44:51
10171,2,375,12663,0.99,2005-08-18 19:10:52
10175,1,376,554,0.99,2005-05-28 08:23:16
10178,2,376,3719,2.99,2005-07-06 11:05:55
10181,1,376,4320,3.99,2005-07-07 17:51:59
10188,1,376,8269,2.99,2005-07-29 01:26:54
10193,2,376,10413,3.99,2005-08-01 07:59:39
10195,1,376,11144,4.99,2005-08-02 09:39:17
10201,1,376,15107,4.99,2005-08-22 12:05:02
10202,1,376,15382,2.99,2005-08-22 22:30:50
10206,2,377,3136,2.99,2005-06-20 19:39:08
10208,1,377,3858,2.99,2005-07-06 17:17:57
10209,2,377,4053,0.99,2005-07-07 03:39:22
10213,1,377,7697,1.99,2005-07-28 03:43:45
10216,2,377,9461,3.99,2005-07-30 22:29:13
10219,1,377,10183,8.99,2005-08-01 00:08:01
10224,1,377,13249,2.99,2005-08-19 16:47:41
10251,1,379,2313,5.99,2005-06-18 08:56:45
10254,2,379,4740,2.99,2005-07-08 13:30:35
10269,1,379,15446,4.99,2005-08-23 00:49:24
