assays_assay_id,assays_src_id,assays_tissue_id,assays_confidence_score,assays_doc_id,assays_assay_organism,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_curated_by,assays_src_assay_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_variant_id
285,1,,8,11701,,,51,H,Autocuration,,CHEMBL615723,,BAO_0000019,
286,1,10000000.0,8,9995,,,51,H,Autocuration,,CHEMBL615724,,BAO_0000221,
287,1,10000000.0,8,9995,,,51,H,Autocuration,,CHEMBL615725,,BAO_0000221,
288,1,10000000.0,8,9995,,,51,H,Autocuration,,CHEMBL615726,,BAO_0000221,
289,1,,8,16394,,,10576,H,Autocuration,,CHEMBL615727,,BAO_0000218,
290,1,,9,11574,Cavia porcellus,,105570,D,Intermediate,,CHEMBL615728,,BAO_0000019,
291,1,,8,15779,,,279,H,Autocuration,,CHEMBL857971,449.0,BAO_0000219,
292,1,,8,15363,,,107,H,Autocuration,,CHEMBL615729,,BAO_0000357,
293,1,,9,15363,Rattus norvegicus,,12687,D,Expert,,CHEMBL615730,,BAO_0000019,
294,1,,8,15329,,,12687,H,Expert,,CHEMBL615731,,BAO_0000019,
295,1,,8,15329,,,12687,H,Expert,,CHEMBL615732,,BAO_0000019,
296,1,,8,15329,,,12687,H,Expert,,CHEMBL615733,,BAO_0000019,
297,1,,8,15329,,,12687,H,Expert,,CHEMBL615734,,BAO_0000019,
298,1,,8,15329,,,12687,H,Autocuration,,CHEMBL615735,,BAO_0000019,
299,1,,8,15329,,,12687,H,Expert,,CHEMBL615736,,BAO_0000019,
300,1,2116.0,9,273,Cavia porcellus,,20033,D,Intermediate,,CHEMBL615737,,BAO_0000221,
301,1,2116.0,9,273,Cavia porcellus,,20033,D,Intermediate,,CHEMBL615738,,BAO_0000221,
302,1,2116.0,9,273,Cavia porcellus,,20033,D,Intermediate,,CHEMBL615739,,BAO_0000221,
303,1,,8,12092,,,10623,H,Autocuration,,CHEMBL615278,,BAO_0000357,
304,1,,9,1317,Rattus norvegicus,,10623,D,Expert,,CHEMBL615279,,BAO_0000019,
305,1,,8,12409,,,168,H,Expert,,CHEMBL615280,,BAO_0000357,
306,1,,0,11126,Gallus gallus,,22226,U,Autocuration,,CHEMBL615281,,BAO_0000019,
307,1,,0,11126,Homo sapiens,,22226,U,Autocuration,,CHEMBL615282,,BAO_0000019,
308,1,,0,11126,Homo sapiens,,22226,U,Autocuration,,CHEMBL615283,,BAO_0000019,
309,1,,1,11126,Homo sapiens,,80156,N,Autocuration,,CHEMBL615284,649.0,BAO_0000219,
310,1,,0,11126,Homo sapiens,,22226,U,Autocuration,,CHEMBL615285,,BAO_0000019,
311,1,,0,11126,Homo sapiens,,22226,U,Autocuration,,CHEMBL615286,,BAO_0000019,
312,1,,7,17807,Homo sapiens,,104703,D,Autocuration,,CHEMBL615287,,BAO_0000219,
313,1,,2,16575,,,100256,S,Intermediate,,CHEMBL615288,,BAO_0000220,
314,1,,2,15407,,,100256,S,Intermediate,,CHEMBL615289,,BAO_0000220,
315,1,,1,10797,Homo sapiens,,81034,N,Intermediate,,CHEMBL615290,478.0,BAO_0000219,
316,1,,1,10797,Homo sapiens,,81034,N,Intermediate,,CHEMBL884522,478.0,BAO_0000219,
317,1,,0,3469,Homo sapiens,,22226,U,Autocuration,,CHEMBL615291,,BAO_0000019,
318,1,,3,16037,,,22222,M,Intermediate,,CHEMBL615292,,BAO_0000225,
319,1,,3,16037,,,22222,M,Intermediate,,CHEMBL615293,,BAO_0000225,
320,1,,3,16037,,,22222,M,Intermediate,,CHEMBL615294,,BAO_0000225,
321,1,,3,16037,,,22222,M,Intermediate,,CHEMBL615295,,BAO_0000225,
322,1,,0,16524,Homo sapiens,,22226,U,Autocuration,,CHEMBL825021,,BAO_0000019,
323,1,,0,16524,Homo sapiens,,22226,U,Autocuration,,CHEMBL615296,,BAO_0000019,
324,1,,0,16524,Homo sapiens,,22226,U,Autocuration,,CHEMBL615297,,BAO_0000019,
325,1,,0,16758,Cricetulus griseus,,22226,U,Autocuration,,CHEMBL615298,,BAO_0000019,
326,1,,0,16758,Cricetulus griseus,,22226,U,Autocuration,,CHEMBL615299,,BAO_0000019,
327,1,,0,16758,Cricetulus griseus,,22226,U,Autocuration,,CHEMBL615300,,BAO_0000019,
328,1,,8,14360,,,241,H,Autocuration,,CHEMBL615301,,BAO_0000357,
329,1,,9,14360,Homo sapiens,,241,D,Expert,,CHEMBL615302,,BAO_0000357,
330,1,,0,9964,Rattus norvegicus,,22226,U,Autocuration,,CHEMBL615303,,BAO_0000019,
331,1,,8,9964,,,12132,H,Autocuration,,CHEMBL615304,,BAO_0000019,
332,1,,8,9964,,,12132,H,Autocuration,,CHEMBL615305,,BAO_0000019,
333,1,,8,9964,,,12132,H,Autocuration,,CHEMBL615306,,BAO_0000218,
334,1,,8,9964,,,12132,H,Autocuration,,CHEMBL615307,,BAO_0000218,
335,1,,8,9964,,,12132,H,Autocuration,,CHEMBL615308,,BAO_0000218,
336,1,,8,9964,,,12132,H,Autocuration,,CHEMBL615309,,BAO_0000218,
337,1,,0,9964,,,22226,U,Autocuration,,CHEMBL615310,,BAO_0000019,
338,1,,8,9964,,,12132,H,Autocuration,,CHEMBL615311,,BAO_0000019,
339,1,,0,9964,Homo sapiens,,22226,U,Autocuration,,CHEMBL615312,,BAO_0000019,
340,1,,8,9964,,,12132,H,Autocuration,,CHEMBL615313,,BAO_0000019,
341,1,,8,9964,,,12132,H,Autocuration,,CHEMBL615314,,BAO_0000019,
342,1,,8,9964,,,12132,H,Autocuration,,CHEMBL615315,,BAO_0000019,
343,1,,0,9964,Rattus norvegicus,,22226,U,Autocuration,,CHEMBL615316,,BAO_0000218,
344,1,,8,9964,,,12132,H,Autocuration,,CHEMBL615317,,BAO_0000218,
345,1,,8,9964,,,12132,H,Autocuration,,CHEMBL615318,,BAO_0000218,
346,1,,0,9964,Rattus norvegicus,,22226,U,Autocuration,,CHEMBL615319,,BAO_0000218,
347,1,,8,9964,,,12132,H,Autocuration,,CHEMBL615320,,BAO_0000019,
348,1,,8,9964,,,12132,H,Autocuration,,CHEMBL615321,,BAO_0000019,
349,1,,0,3796,Rattus norvegicus,,22226,U,Autocuration,,CHEMBL615322,,BAO_0000019,
350,1,,8,4251,Escherichia coli,,19690,H,Autocuration,,CHEMBL615323,,BAO_0000357,
351,1,,8,4251,Escherichia coli,,19690,H,Autocuration,,CHEMBL615407,,BAO_0000357,
352,1,,8,4251,Escherichia coli,,19690,H,Autocuration,,CHEMBL857267,,BAO_0000357,
353,1,,8,4251,Escherichia coli,,19690,H,Autocuration,,CHEMBL615408,,BAO_0000357,
354,1,,8,166,,,19690,H,Autocuration,,CHEMBL615409,,BAO_0000357,
355,1,,8,17861,,,19690,H,Autocuration,,CHEMBL615410,,BAO_0000357,
356,1,,8,166,,,19690,H,Autocuration,,CHEMBL615411,,BAO_0000357,
357,1,,8,166,,,19690,H,Autocuration,,CHEMBL615412,,BAO_0000357,
358,1,,8,166,,,19690,H,Autocuration,,CHEMBL615413,,BAO_0000357,
359,1,,0,3548,,,22226,U,Autocuration,,CHEMBL615414,,BAO_0000019,
360,1,2107.0,9,9877,Rattus norvegicus,Microsomes,12236,D,Autocuration,,CHEMBL615415,,BAO_0000251,
361,1,2107.0,9,9877,Rattus norvegicus,Microsomes,12236,D,Autocuration,,CHEMBL615416,,BAO_0000251,
362,1,2107.0,9,9877,Rattus norvegicus,Microsomes,12236,D,Autocuration,,CHEMBL615417,,BAO_0000251,
363,1,2107.0,9,9877,Rattus norvegicus,Microsomes,12236,D,Autocuration,,CHEMBL615418,,BAO_0000251,
364,1,2107.0,9,9877,Rattus norvegicus,Microsomes,12236,D,Autocuration,,CHEMBL615419,,BAO_0000251,
365,1,2107.0,9,9877,Rattus norvegicus,Microsomes,12236,D,Autocuration,,CHEMBL615420,,BAO_0000251,
366,1,2107.0,9,9877,Rattus norvegicus,Microsomes,12236,D,Autocuration,,CHEMBL615421,,BAO_0000251,
367,1,2107.0,9,9877,Rattus norvegicus,Microsomes,12236,D,Autocuration,,CHEMBL615422,,BAO_0000251,
368,1,2107.0,9,9877,Rattus norvegicus,Microsomes,12236,D,Autocuration,,CHEMBL615423,,BAO_0000251,
369,1,2107.0,9,9877,Rattus norvegicus,Microsomes,12236,D,Autocuration,,CHEMBL872868,,BAO_0000251,
370,1,2107.0,9,9877,Rattus norvegicus,Microsomes,12236,D,Autocuration,,CHEMBL615424,,BAO_0000251,
371,1,,4,3003,,,104832,H,Autocuration,,CHEMBL825022,,BAO_0000224,
372,1,,4,3003,,,104832,H,Autocuration,,CHEMBL615425,,BAO_0000224,
373,1,,4,3003,,,104832,H,Autocuration,,CHEMBL615426,,BAO_0000224,
374,1,,9,17185,Homo sapiens,,10612,D,Expert,,CHEMBL615427,,BAO_0000357,
375,1,,1,6072,Homo sapiens,,80616,N,Intermediate,,CHEMBL615428,844.0,BAO_0000219,
376,1,,1,6072,Homo sapiens,,80616,N,Intermediate,,CHEMBL615429,844.0,BAO_0000219,
377,1,,1,5018,Mus musculus,,80617,N,Intermediate,,CHEMBL615430,700.0,BAO_0000219,
378,1,,0,2852,Homo sapiens,,22226,U,Intermediate,,CHEMBL615431,,BAO_0000019,
379,1,,0,8663,,,22226,U,Autocuration,,CHEMBL615432,798.0,BAO_0000218,
380,1,,0,8663,,,22226,U,Autocuration,,CHEMBL615433,798.0,BAO_0000218,
381,1,,9,3245,Human rhinovirus 14,,12464,D,Expert,,CHEMBL615434,,BAO_0000019,
382,1,,1,3245,Human rhinovirus sp.,,50085,N,Intermediate,,CHEMBL615435,,BAO_0000218,
383,1,,1,3877,human rhinovirus type 14,,50679,N,Intermediate,,CHEMBL615436,,BAO_0000218,
384,1,,1,3877,human rhinovirus type 14,,50679,N,Intermediate,,CHEMBL615437,,BAO_0000218,
385,1,,9,5861,Human rhinovirus 14,,12464,D,Expert,,CHEMBL615438,,BAO_0000019,
386,1,,9,5861,Human rhinovirus 14,,12464,D,Expert,,CHEMBL615439,,BAO_0000019,
387,1,,9,5861,Human rhinovirus 14,,12464,D,Expert,,CHEMBL615440,,BAO_0000019,
388,1,,9,5861,Human rhinovirus 14,,12464,D,Expert,,CHEMBL615441,,BAO_0000019,
389,1,,1,13748,Enterovirus,,50665,N,Intermediate,,CHEMBL615641,,BAO_0000218,
390,1,,1,13748,Enterovirus,,50665,N,Intermediate,,CHEMBL872065,,BAO_0000218,
391,1,,1,13748,Enterovirus,,50665,N,Intermediate,,CHEMBL825023,,BAO_0000218,
392,1,,1,13748,Enterovirus,,50665,N,Intermediate,,CHEMBL615642,,BAO_0000218,
393,1,,8,13748,Human rhinovirus B,,12464,H,Expert,,CHEMBL615643,,BAO_0000357,
394,1,,0,17699,Homo sapiens,,22226,U,Autocuration,,CHEMBL615644,,BAO_0000019,
395,1,,1,7145,Mus musculus,,80619,N,Intermediate,,CHEMBL615645,833.0,BAO_0000218,
396,1,,1,7145,Mus musculus,,80619,N,Intermediate,,CHEMBL615646,833.0,BAO_0000218,
397,1,,1,7145,Mus musculus,,80619,N,Intermediate,,CHEMBL615647,833.0,BAO_0000218,
398,1,,1,7145,Mus musculus,,80619,N,Intermediate,,CHEMBL615648,833.0,BAO_0000218,
399,1,,1,7145,Mus musculus,,80619,N,Intermediate,,CHEMBL615649,833.0,BAO_0000218,
400,1,,1,7145,Mus musculus,,80619,N,Intermediate,,CHEMBL615650,833.0,BAO_0000218,
401,1,,1,5325,Mus musculus,,80620,N,Intermediate,,CHEMBL615651,847.0,BAO_0000218,
402,1,,1,5325,Mus musculus,,80620,N,Intermediate,,CHEMBL615652,847.0,BAO_0000218,
403,1,,1,5325,Mus musculus,,80620,N,Expert,,CHEMBL615653,847.0,BAO_0000218,
404,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615654,847.0,BAO_0000219,
405,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615655,847.0,BAO_0000219,
406,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL825024,847.0,BAO_0000219,
407,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615656,847.0,BAO_0000219,
408,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615657,847.0,BAO_0000219,
409,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615658,847.0,BAO_0000219,
410,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615659,847.0,BAO_0000219,
411,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615660,847.0,BAO_0000219,
412,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615661,847.0,BAO_0000219,
413,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615662,847.0,BAO_0000219,
414,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615663,847.0,BAO_0000219,
415,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615664,847.0,BAO_0000219,
416,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615665,847.0,BAO_0000219,
417,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615666,847.0,BAO_0000219,
418,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615667,847.0,BAO_0000219,
419,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615668,847.0,BAO_0000219,
420,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615669,847.0,BAO_0000219,
421,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615670,847.0,BAO_0000219,
422,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL836739,847.0,BAO_0000219,
423,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615671,847.0,BAO_0000219,
424,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615672,847.0,BAO_0000219,
425,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615791,847.0,BAO_0000219,
426,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615792,847.0,BAO_0000219,
427,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615793,847.0,BAO_0000219,
428,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615794,847.0,BAO_0000219,
429,1,,1,16169,Mus musculus,,80620,N,Intermediate,,CHEMBL615795,847.0,BAO_0000219,
430,1,,1,15547,Homo sapiens,,80621,N,Intermediate,,CHEMBL615590,971.0,BAO_0000219,
431,1,,0,8663,,,22226,U,Autocuration,,CHEMBL615591,,BAO_0000218,
432,1,,0,8663,,,22226,U,Autocuration,,CHEMBL615592,,BAO_0000218,
433,1,,0,8663,,,22226,U,Autocuration,,CHEMBL615593,,BAO_0000218,
434,1,,0,8663,,,22226,U,Autocuration,,CHEMBL615594,,BAO_0000218,
435,1,,1,4504,Mus musculus,,80951,N,Intermediate,,CHEMBL615595,723.0,BAO_0000219,
436,1,,1,4504,Mus musculus,,80951,N,Intermediate,,CHEMBL615596,723.0,BAO_0000219,
437,1,,8,12695,,,11169,H,Expert,,CHEMBL615597,723.0,BAO_0000219,
438,1,,1,12695,Mus musculus,,80951,N,Intermediate,,CHEMBL615598,723.0,BAO_0000219,
439,1,,1,12695,Mus musculus,,80951,N,Intermediate,,CHEMBL615599,723.0,BAO_0000219,
440,1,,1,17642,Mus musculus,,80951,N,Expert,,CHEMBL615600,723.0,BAO_0000219,
441,1,,1,17642,Mus musculus,,80951,N,Expert,,CHEMBL615601,723.0,BAO_0000219,
442,1,,1,12340,Mus musculus,,80951,N,Expert,,CHEMBL615602,723.0,BAO_0000219,
443,1,,1,12340,Mus musculus,,80951,N,Expert,,CHEMBL615603,723.0,BAO_0000219,
444,1,,1,12716,Mus musculus,,80951,N,Intermediate,,CHEMBL615604,723.0,BAO_0000219,
445,1,,1,6277,Mus musculus,,80951,N,Intermediate,,CHEMBL615605,723.0,BAO_0000219,
446,1,,1,6277,Mus musculus,,80951,N,Intermediate,,CHEMBL615606,723.0,BAO_0000219,
447,1,,1,6277,Mus musculus,,80951,N,Expert,,CHEMBL884526,723.0,BAO_0000219,
448,1,,1,6277,Mus musculus,,80951,N,Expert,,CHEMBL615607,723.0,BAO_0000219,
449,1,,1,6277,Mus musculus,,80951,N,Intermediate,,CHEMBL615608,723.0,BAO_0000219,
450,1,,1,6277,Mus musculus,,80951,N,Expert,,CHEMBL615609,723.0,BAO_0000219,
451,1,,1,6277,Mus musculus,,80951,N,Expert,,CHEMBL615682,723.0,BAO_0000219,
452,1,,1,6277,Mus musculus,,80951,N,Intermediate,,CHEMBL615683,723.0,BAO_0000219,
453,1,,1,17780,Mus musculus,,80951,N,Expert,,CHEMBL615684,723.0,BAO_0000218,
454,1,,7,12751,Mus musculus,,104860,D,Autocuration,,CHEMBL615685,,BAO_0000219,
455,1,,1,12380,Mus musculus,,80951,N,Expert,,CHEMBL615686,723.0,BAO_0000219,
456,1,,1,14892,Mus musculus,,80951,N,Intermediate,,CHEMBL615687,723.0,BAO_0000219,
457,1,,1,12695,Mus musculus,,80951,N,Intermediate,,CHEMBL884523,723.0,BAO_0000219,
458,1,,8,12695,,,11169,H,Expert,,CHEMBL615688,,BAO_0000019,
459,1,,1,12695,Mus musculus,,80951,N,Intermediate,,CHEMBL615689,723.0,BAO_0000219,
460,1,,1,12695,Mus musculus,,80951,N,Intermediate,,CHEMBL615690,723.0,BAO_0000219,
461,1,,8,12695,,,11169,H,Expert,,CHEMBL615691,,BAO_0000019,
462,1,,8,12695,,,11169,H,Expert,,CHEMBL615692,,BAO_0000019,
463,1,,1,6277,Mus musculus,,80951,N,Intermediate,,CHEMBL615693,723.0,BAO_0000219,
464,1,,1,6277,Mus musculus,,80951,N,Expert,,CHEMBL615324,723.0,BAO_0000219,
465,1,,9,4959,Homo sapiens,,9,D,Expert,,CHEMBL615325,723.0,BAO_0000219,
466,1,,9,4959,Homo sapiens,,9,D,Expert,,CHEMBL615490,723.0,BAO_0000219,
467,1,,9,4959,Homo sapiens,,188,D,Expert,,CHEMBL615491,723.0,BAO_0000219,
468,1,,9,4959,Homo sapiens,,188,D,Expert,,CHEMBL615492,723.0,BAO_0000219,
469,1,,1,12082,Mus musculus,,80951,N,Intermediate,,CHEMBL615493,723.0,BAO_0000219,
470,1,,1,12082,Mus musculus,,80951,N,Intermediate,,CHEMBL615494,723.0,BAO_0000219,
471,1,,1,12082,Mus musculus,,80951,N,Intermediate,,CHEMBL615495,723.0,BAO_0000219,
472,1,,1,12082,Mus musculus,,80951,N,Intermediate,,CHEMBL615496,723.0,BAO_0000219,
473,1,,1,2643,Mus musculus,,80951,N,Intermediate,,CHEMBL615497,723.0,BAO_0000219,
474,1,,1,11926,Mus musculus,,80951,N,Expert,,CHEMBL615498,723.0,BAO_0000219,
475,1,,1,15204,Mus musculus,,80951,N,Intermediate,,CHEMBL615499,723.0,BAO_0000219,
476,1,,1,15992,Mus musculus,,80951,N,Expert,,CHEMBL835522,723.0,BAO_0000219,
477,1,,1,16279,Mus musculus,,80951,N,Intermediate,,CHEMBL615500,723.0,BAO_0000219,
478,1,,1,16279,Mus musculus,,80951,N,Intermediate,,CHEMBL615501,723.0,BAO_0000219,
479,1,,1,16279,Mus musculus,,80951,N,Intermediate,,CHEMBL615502,723.0,BAO_0000219,
480,1,,1,16279,Mus musculus,,80951,N,Intermediate,,CHEMBL615503,723.0,BAO_0000219,
481,1,,1,16279,Mus musculus,,80951,N,Intermediate,,CHEMBL615504,723.0,BAO_0000219,
482,1,,1,16279,Mus musculus,,80951,N,Intermediate,,CHEMBL615505,723.0,BAO_0000219,
483,1,,1,12831,Mus musculus,,80951,N,Expert,,CHEMBL615506,723.0,BAO_0000219,
484,1,,1,13497,Mus musculus,,80951,N,Intermediate,,CHEMBL615507,723.0,BAO_0000219,
485,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615508,620.0,BAO_0000218,
486,1,,1,13618,Mus musculus,,80006,N,Intermediate,,CHEMBL615509,620.0,BAO_0000219,
487,1,,1,11902,Mus musculus,,80006,N,Intermediate,,CHEMBL615510,620.0,BAO_0000219,
488,1,,1,11902,Mus musculus,,80006,N,Intermediate,,CHEMBL615511,620.0,BAO_0000219,
489,1,,1,11902,Mus musculus,,80006,N,Intermediate,,CHEMBL615512,620.0,BAO_0000219,
490,1,,1,14840,Mus musculus,,80006,N,Intermediate,,CHEMBL615513,620.0,BAO_0000218,
491,1,,1,14840,Mus musculus,,80006,N,Intermediate,,CHEMBL615514,620.0,BAO_0000218,
492,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615515,620.0,BAO_0000219,
493,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615516,620.0,BAO_0000219,
494,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615517,620.0,BAO_0000219,
495,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615518,620.0,BAO_0000219,
496,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615519,620.0,BAO_0000219,
497,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615520,620.0,BAO_0000218,
498,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615521,620.0,BAO_0000218,
499,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615522,620.0,BAO_0000218,
500,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615523,620.0,BAO_0000218,
501,1,,1,13715,,,80006,N,Expert,,CHEMBL615524,620.0,BAO_0000218,
502,1,,1,13715,,,80006,N,Expert,,CHEMBL615525,620.0,BAO_0000218,
503,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615526,620.0,BAO_0000218,
504,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615527,620.0,BAO_0000218,
505,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615528,620.0,BAO_0000218,
506,1,,1,13715,,,80006,N,Expert,,CHEMBL615529,620.0,BAO_0000218,
507,1,,1,13715,,,80006,N,Expert,,CHEMBL615530,620.0,BAO_0000218,
508,1,,1,13715,,,80006,N,Expert,,CHEMBL615531,620.0,BAO_0000218,
509,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615532,620.0,BAO_0000219,
510,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615533,620.0,BAO_0000219,
511,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615534,620.0,BAO_0000219,
512,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615535,620.0,BAO_0000218,
513,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615536,620.0,BAO_0000218,
514,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615537,620.0,BAO_0000218,
515,1,,1,13715,,,80006,N,Intermediate,,CHEMBL615538,620.0,BAO_0000218,
516,1,,1,13715,,,80006,N,Intermediate,,CHEMBL836166,620.0,BAO_0000218,
517,1,,8,6411,,,11214,H,Expert,,CHEMBL615539,620.0,BAO_0000219,
518,1,,1,6411,Mus musculus,,80006,N,Intermediate,,CHEMBL615540,620.0,BAO_0000219,
519,1,,8,6411,,,11214,H,Expert,,CHEMBL615541,620.0,BAO_0000219,
520,1,,1,3966,Mus musculus,,80006,N,Expert,,CHEMBL615542,620.0,BAO_0000219,
521,1,,1,3966,Mus musculus,,80006,N,Intermediate,,CHEMBL615543,620.0,BAO_0000219,
522,1,,1,15556,Mus musculus,,80006,N,Expert,,CHEMBL615544,620.0,BAO_0000219,
523,1,,1,5845,Mus musculus,,80006,N,Expert,,CHEMBL615545,620.0,BAO_0000219,
524,1,,1,14422,Mus musculus,,80006,N,Expert,,CHEMBL615546,620.0,BAO_0000219,
525,1,,1,5845,Mus musculus,,80006,N,Expert,,CHEMBL615547,620.0,BAO_0000219,
526,1,,1,14508,Mus musculus,,80006,N,Expert,,CHEMBL615548,620.0,BAO_0000219,
527,1,,1,14508,Mus musculus,,80006,N,Expert,,CHEMBL615549,620.0,BAO_0000219,
528,1,,1,14508,Mus musculus,,80006,N,Expert,,CHEMBL615550,620.0,BAO_0000219,
529,1,,1,6349,Rattus norvegicus,,80622,N,Intermediate,,CHEMBL615551,1118.0,BAO_0000219,
530,1,,1,15899,Rattus norvegicus,,80622,N,Expert,,CHEMBL615552,1118.0,BAO_0000219,
531,1,,1,15899,Rattus norvegicus,,80622,N,Expert,,CHEMBL615553,1118.0,BAO_0000219,
532,1,,1,15899,Rattus norvegicus,,80622,N,Expert,,CHEMBL615554,1118.0,BAO_0000219,
533,1,,1,15899,Rattus norvegicus,,80622,N,Intermediate,,CHEMBL615555,1118.0,BAO_0000219,
534,1,,1,17038,Rattus norvegicus,,80622,N,Expert,,CHEMBL615556,1118.0,BAO_0000219,
535,1,,0,12421,,,22226,U,Autocuration,,CHEMBL615557,,BAO_0000019,
536,1,,0,12947,,,22226,U,Autocuration,,CHEMBL615558,,BAO_0000019,
537,1,,0,12947,,,22226,U,Autocuration,,CHEMBL872066,,BAO_0000019,
538,1,,9,4896,Sus scrofa,,11607,D,Expert,,CHEMBL615559,,BAO_0000019,
539,1,,8,6148,,,11607,H,Autocuration,,CHEMBL615560,,BAO_0000019,
540,1,,8,16432,,,11607,H,Autocuration,,CHEMBL615561,,BAO_0000019,
541,1,,8,4978,,,11607,H,Expert,,CHEMBL857062,,BAO_0000019,
542,1,,8,4978,,,11607,H,Expert,,CHEMBL615562,,BAO_0000019,
543,1,,8,3723,,,11607,H,Autocuration,,CHEMBL615563,,BAO_0000019,
544,1,,8,3518,,,11607,H,Autocuration,,CHEMBL615564,,BAO_0000357,
545,1,,8,4164,,,11607,H,Autocuration,,CHEMBL615565,,BAO_0000019,
546,1,,8,3518,,,11607,H,Autocuration,,CHEMBL615566,,BAO_0000019,
547,1,,9,4164,Sus scrofa,,11607,D,Expert,,CHEMBL615567,,BAO_0000019,
548,1,,8,3518,,,11607,H,Autocuration,,CHEMBL615568,,BAO_0000019,
549,1,,8,3518,,,11607,H,Autocuration,,CHEMBL615569,,BAO_0000357,
550,1,,8,4978,,,11607,H,Autocuration,,CHEMBL615570,,BAO_0000019,
551,1,,8,4978,,,11607,H,Autocuration,,CHEMBL615571,,BAO_0000019,
552,1,,4,6455,,,104733,H,Autocuration,,CHEMBL615572,,BAO_0000224,
553,1,,0,2222,,,22226,U,Autocuration,,CHEMBL615573,,BAO_0000019,
554,1,,0,13020,,,22226,U,Autocuration,,CHEMBL615574,,BAO_0000019,
555,1,,0,13021,,,22226,U,Autocuration,,CHEMBL615575,,BAO_0000019,
556,1,,8,14532,,,10619,H,Autocuration,,CHEMBL615576,,BAO_0000357,
557,1,,8,14118,,,10619,H,Autocuration,,CHEMBL615577,,BAO_0000357,
558,1,10000000.0,8,11884,,,51,H,Autocuration,,CHEMBL615578,,BAO_0000221,
559,1,,8,13969,,,51,H,Expert,,CHEMBL615579,,BAO_0000357,
560,1,,8,13392,,,51,H,Expert,,CHEMBL615580,,BAO_0000357,
561,1,,8,14430,,,51,H,Expert,,CHEMBL615581,,BAO_0000019,
562,1,10000000.0,8,12248,,,51,H,Autocuration,,CHEMBL615582,,BAO_0000221,
563,1,10000000.0,8,12249,,,51,H,Autocuration,,CHEMBL615583,,BAO_0000221,
564,1,10000000.0,8,9995,,,51,H,Autocuration,,CHEMBL615584,,BAO_0000221,
565,1,10000000.0,8,9995,,,51,H,Autocuration,,CHEMBL833691,,BAO_0000221,
566,1,10000000.0,8,9995,,,51,H,Autocuration,,CHEMBL615585,,BAO_0000221,
567,1,10000000.0,8,9995,,,51,H,Autocuration,,CHEMBL615586,,BAO_0000221,
568,1,10000000.0,8,9995,,,51,H,Autocuration,,CHEMBL884524,,BAO_0000221,
569,1,10000000.0,8,12249,,,51,H,Autocuration,,CHEMBL615587,,BAO_0000221,
