length,release_year,title,replacement_cost,description,language,film_id,original_language_id,rating,rental_rate,rental_duration
102,2006,ROBBERS JOON,26.99,A Thoughtful Story of a Mad Scientist And a Waitress who must Confront a Forensic Psychologist in Soviet Georgia,English,735,,PG-13,2.99,7
134,2006,ROBBERY BRIGHT,21.99,A Taut Reflection of a Robot And a Squirrel who must Fight a Boat in Ancient Japan,English,736,,R,0.99,4
102,2006,ROCK INSTINCT,28.99,A Astounding Character Study of a Robot And a Moose who must Overcome a Astronaut in Ancient India,English,737,,G,0.99,4
178,2006,ROCKETEER MOTHER,27.99,A Awe-Inspiring Character Study of a Robot And a Sumo Wrestler who must Discover a Womanizer in A Shark Tank,English,738,,PG-13,0.99,3
145,2006,ROCKY WAR,17.99,A Fast-Paced Display of a Squirrel And a Explorer who must Outgun a Mad Scientist in Nigeria,English,739,,PG-13,4.99,4
153,2006,ROLLERCOASTER BRINGING,13.99,A Beautiful Drama of a Robot And a Lumberjack who must Discover a Technical Writer in A Shark Tank,English,740,,PG-13,2.99,5
81,2006,ROMAN PUNK,28.99,A Thoughtful Panorama of a Mad Cow And a Student who must Battle a Forensic Psychologist in Berlin,English,741,,NC-17,0.99,7
101,2006,ROOF CHAMPION,25.99,A Lacklusture Reflection of a Car And a Explorer who must Find a Monkey in A Baloon,English,742,,R,0.99,7
60,2006,ROOM ROMAN,27.99,A Awe-Inspiring Panorama of a Composer And a Secret Agent who must Sink a Composer in A Shark Tank,English,743,,PG,0.99,7
89,2006,ROOTS REMEMBER,23.99,A Brilliant Drama of a Mad Cow And a Hunter who must Escape a Hunter in Berlin,English,744,,PG-13,0.99,4
162,2006,ROSES TREASURE,23.99,A Astounding Panorama of a Monkey And a Secret Agent who must Defeat a Woman in The First Manned Space Station,English,745,,PG-13,4.99,5
118,2006,ROUGE SQUAD,10.99,A Awe-Inspiring Drama of a Astronaut And a Frisbee who must Conquer a Mad Scientist in Australia,English,746,,NC-17,0.99,3
171,2006,ROXANNE REBEL,9.99,A Astounding Story of a Pastry Chef And a Database Administrator who must Fight a Man in The Outback,English,747,,R,0.99,5
109,2006,RUGRATS SHAKESPEARE,16.99,A Touching Saga of a Crocodile And a Crocodile who must Discover a Technical Writer in Nigeria,English,748,,PG-13,0.99,4
153,2006,RULES HUMAN,19.99,A Beautiful Epistle of a Astronaut And a Student who must Confront a Monkey in An Abandoned Fun House,English,749,,R,4.99,6
145,2006,RUN PACIFIC,25.99,A Touching Tale of a Cat And a Pastry Chef who must Conquer a Pastry Chef in A MySQL Convention,English,750,,R,0.99,3
181,2006,RUNAWAY TENENBAUMS,17.99,A Thoughtful Documentary of a Boat And a Man who must Meet a Boat in An Abandoned Fun House,English,751,,NC-17,0.99,6
101,2006,RUNNER MADIGAN,27.99,A Thoughtful Documentary of a Crocodile And a Robot who must Outrace a Womanizer in The Outback,English,752,,NC-17,0.99,6
48,2006,RUSH GOODFELLAS,20.99,A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia,English,753,,PG,0.99,3
150,2006,RUSHMORE MERMAID,17.99,A Boring Story of a Woman And a Moose who must Reach a Husband in A Shark Tank,English,754,,PG-13,2.99,6
99,2006,SABRINA MIDNIGHT,11.99,A Emotional Story of a Squirrel And a Crocodile who must Succumb a Husband in The Sahara Desert,English,755,,PG,4.99,5
80,2006,SADDLE ANTITRUST,10.99,A Stunning Epistle of a Feminist And a A Shark who must Battle a Woman in An Abandoned Fun House,English,756,,PG-13,2.99,7
106,2006,SAGEBRUSH CLUELESS,28.99,A Insightful Story of a Lumberjack And a Hunter who must Kill a Boy in Ancient Japan,English,757,,G,2.99,4
125,2006,SAINTS BRIDE,11.99,A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico,English,758,,G,2.99,5
73,2006,SALUTE APOLLO,29.99,A Awe-Inspiring Character Study of a Boy And a Feminist who must Sink a Crocodile in Ancient China,English,759,,R,2.99,4
110,2006,SAMURAI LION,21.99,A Fast-Paced Story of a Pioneer And a Astronaut who must Reach a Boat in A Baloon,English,760,,G,2.99,5
154,2006,SANTA PARIS,23.99,A Emotional Documentary of a Moose And a Car who must Redeem a Mad Cow in A Baloon Factory,English,761,,PG,2.99,7
154,2006,SASSY PACKER,29.99,A Fast-Paced Documentary of a Dog And a Teacher who must Find a Moose in A Manhattan Penthouse,English,762,,G,0.99,6
75,2006,SATISFACTION CONFIDENTIAL,26.99,A Lacklusture Yarn of a Dentist And a Butler who must Meet a Secret Agent in Ancient China,English,763,,G,4.99,3
150,2006,SATURDAY LAMBS,28.99,A Thoughtful Reflection of a Mad Scientist And a Moose who must Kill a Husband in A Baloon,English,764,,G,4.99,3
182,2006,SATURN NAME,18.99,A Fateful Epistle of a Butler And a Boy who must Redeem a Teacher in Berlin,English,765,,R,4.99,7
84,2006,SAVANNAH TOWN,25.99,A Awe-Inspiring Tale of a Astronaut And a Database Administrator who must Chase a Secret Agent in The Gulf of Mexico,English,766,,PG-13,0.99,5
183,2006,SCALAWAG DUCK,13.99,A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery,English,767,,NC-17,4.99,6
102,2006,SCARFACE BANG,11.99,A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory,English,768,,PG-13,4.99,3
151,2006,SCHOOL JACKET,21.99,A Intrepid Yarn of a Monkey And a Boy who must Fight a Composer in A Manhattan Penthouse,English,769,,PG-13,4.99,5
147,2006,SCISSORHANDS SLUMS,13.99,A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies,English,770,,G,2.99,5
137,2006,SCORPION APOLLO,23.99,A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House,English,771,,NC-17,4.99,3
80,2006,SEA VIRGIN,24.99,A Fast-Paced Documentary of a Technical Writer And a Pastry Chef who must Escape a Moose in A U-Boat,English,772,,PG,2.99,4
112,2006,SEABISCUIT PUNK,28.99,A Insightful Saga of a Man And a Forensic Psychologist who must Discover a Mad Cow in A MySQL Convention,English,773,,NC-17,2.99,6
182,2006,SEARCHERS WAIT,22.99,A Fast-Paced Tale of a Car And a Mad Scientist who must Kill a Womanizer in Ancient Japan,English,774,,NC-17,2.99,3
110,2006,SEATTLE EXPECATIONS,18.99,A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert,English,775,,PG-13,4.99,4
90,2006,SECRET GROUNDHOG,11.99,A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans,English,776,,PG,4.99,6
158,2006,SECRETARY ROUGE,10.99,A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory,English,777,,PG,4.99,5
109,2006,SECRETS PARADISE,24.99,A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse,English,778,,G,4.99,3
54,2006,SENSE GREEK,23.99,A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House,English,779,,R,4.99,4
98,2006,SENSIBILITY REAR,15.99,A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory,English,780,,PG,4.99,7
127,2006,SEVEN SWARM,15.99,A Unbelieveable Character Study of a Dog And a Mad Cow who must Kill a Monkey in Berlin,English,781,,R,4.99,4
60,2006,SHAKESPEARE SADDLE,26.99,A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention,English,782,,PG-13,2.99,6
93,2006,SHANE DARKNESS,22.99,A Action-Packed Saga of a Moose And a Lumberjack who must Find a Woman in Berlin,English,783,,PG,2.99,5
47,2006,SHANGHAI TYCOON,20.99,A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House,English,784,,PG,2.99,7
80,2006,SHAWSHANK BUBBLE,20.99,A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park,English,785,,PG,4.99,6
113,2006,SHEPHERD MIDSUMMER,14.99,A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon,English,786,,R,0.99,7
125,2006,SHINING ROSES,12.99,A Awe-Inspiring Character Study of a Astronaut And a Forensic Psychologist who must Challenge a Madman in Ancient India,English,787,,G,0.99,4
104,2006,SHIP WONDERLAND,15.99,A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback,English,788,,R,2.99,5
79,2006,SHOCK CABIN,15.99,A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans,English,789,,PG-13,2.99,7
67,2006,SHOOTIST SUPERFLY,22.99,A Fast-Paced Story of a Crocodile And a A Shark who must Sink a Pioneer in Berlin,English,790,,PG-13,0.99,6
167,2006,SHOW LORD,24.99,A Fanciful Saga of a Student And a Girl who must Find a Butler in Ancient Japan,English,791,,PG-13,4.99,3
154,2006,SHREK LICENSE,15.99,A Fateful Yarn of a Secret Agent And a Feminist who must Find a Feminist in A Jet Boat,English,792,,PG-13,2.99,7
139,2006,SHRUNK DIVINE,14.99,A Fateful Character Study of a Waitress And a Technical Writer who must Battle a Hunter in A Baloon,English,793,,R,2.99,6
52,2006,SIDE ARK,28.99,A Stunning Panorama of a Crocodile And a Womanizer who must Meet a Feminist in The Canadian Rockies,English,794,,G,0.99,5
111,2006,SIEGE MADRE,23.99,A Boring Tale of a Frisbee And a Crocodile who must Vanquish a Moose in An Abandoned Mine Shaft,English,795,,R,0.99,7
135,2006,SIERRA DIVIDE,12.99,A Emotional Character Study of a Frisbee And a Mad Scientist who must Build a Madman in California,English,796,,NC-17,0.99,3
67,2006,SILENCE KANE,23.99,A Emotional Drama of a Sumo Wrestler And a Dentist who must Confront a Sumo Wrestler in A Baloon,English,797,,R,0.99,7
74,2006,SILVERADO GOLDFINGER,11.99,A Stunning Epistle of a Sumo Wrestler And a Man who must Challenge a Waitress in Ancient India,English,798,,PG,4.99,4
51,2006,SIMON NORTH,26.99,A Thrilling Documentary of a Technical Writer And a A Shark who must Face a Pioneer in A Shark Tank,English,799,,NC-17,0.99,3
126,2006,SINNERS ATLANTIS,19.99,A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft,English,800,,PG-13,2.99,7
152,2006,SISTER FREDDY,19.99,A Stunning Saga of a Butler And a Woman who must Pursue a Explorer in Australia,English,801,,PG-13,4.99,5
132,2006,SKY MIRACLE,15.99,A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House,English,802,,PG,2.99,7
179,2006,SLACKER LIAISONS,29.99,A Fast-Paced Tale of a A Shark And a Student who must Meet a Crocodile in Ancient China,English,803,,R,4.99,7
129,2006,SLEEPING SUSPECTS,13.99,A Stunning Reflection of a Sumo Wrestler And a Explorer who must Sink a Frisbee in A MySQL Convention,English,804,,PG-13,4.99,7
64,2006,SLEEPLESS MONSOON,12.99,A Amazing Saga of a Moose And a Pastry Chef who must Escape a Butler in Australia,English,805,,G,4.99,5
137,2006,SLEEPY JAPANESE,25.99,A Emotional Epistle of a Moose And a Composer who must Fight a Technical Writer in The Outback,English,806,,PG,2.99,4
87,2006,SLEUTH ORIENT,25.99,A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India,English,807,,NC-17,0.99,4
84,2006,SLING LUKE,10.99,A Intrepid Character Study of a Robot And a Monkey who must Reach a Secret Agent in An Abandoned Amusement Park,English,808,,R,0.99,5
156,2006,SLIPPER FIDELITY,14.99,A Taut Reflection of a Secret Agent And a Man who must Redeem a Explorer in A MySQL Convention,English,809,,PG-13,0.99,5
147,2006,SLUMS DUCK,21.99,A Amazing Character Study of a Teacher And a Database Administrator who must Defeat a Waitress in A Jet Boat,English,810,,PG,0.99,5
60,2006,SMILE EARRING,29.99,A Intrepid Drama of a Teacher And a Butler who must Build a Pastry Chef in Berlin,English,811,,G,2.99,4
50,2006,SMOKING BARBARELLA,13.99,A Lacklusture Saga of a Mad Cow And a Mad Scientist who must Sink a Cat in A MySQL Convention,English,812,,PG-13,0.99,7
184,2006,SMOOCHY CONTROL,18.99,A Thrilling Documentary of a Husband And a Feminist who must Face a Mad Scientist in Ancient China,English,813,,R,0.99,7
110,2006,SNATCH SLIPPER,15.99,A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin,English,814,,PG,4.99,6
74,2006,SNATCHERS MONTEZUMA,14.99,A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies,English,815,,PG-13,2.99,4
62,2006,SNOWMAN ROLLERCOASTER,27.99,A Fateful Display of a Lumberjack And a Girl who must Succumb a Mad Cow in A Manhattan Penthouse,English,816,,G,0.99,3
185,2006,SOLDIERS EVOLUTION,27.99,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station,English,817,,R,4.99,7
180,2006,SOMETHING DUCK,17.99,A Boring Character Study of a Car And a Husband who must Outgun a Frisbee in The First Manned Space Station,English,818,,NC-17,4.99,4
165,2006,SONG HEDWIG,29.99,A Amazing Documentary of a Man And a Husband who must Confront a Squirrel in A MySQL Convention,English,819,,PG-13,0.99,3
184,2006,SONS INTERVIEW,11.99,A Taut Character Study of a Explorer And a Mad Cow who must Battle a Hunter in Ancient China,English,820,,NC-17,2.99,3
184,2006,SORORITY QUEEN,17.99,A Fast-Paced Display of a Squirrel And a Composer who must Fight a Forensic Psychologist in A Jet Boat,English,821,,NC-17,0.99,6
169,2006,SOUP WISDOM,12.99,A Fast-Paced Display of a Robot And a Butler who must Defeat a Butler in A MySQL Convention,English,822,,R,0.99,6
143,2006,SOUTH WAIT,21.99,A Amazing Documentary of a Car And a Robot who must Escape a Lumberjack in An Abandoned Amusement Park,English,823,,R,2.99,4
52,2006,SPARTACUS CHEAPER,19.99,A Thrilling Panorama of a Pastry Chef And a Secret Agent who must Overcome a Student in A Manhattan Penthouse,English,824,,NC-17,4.99,4
165,2006,SPEAKEASY DATE,22.99,A Lacklusture Drama of a Forensic Psychologist And a Car who must Redeem a Man in A Manhattan Penthouse,English,825,,PG-13,2.99,6
124,2006,SPEED SUIT,19.99,A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China,English,826,,PG-13,4.99,7
141,2006,SPICE SORORITY,22.99,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft,English,827,,NC-17,4.99,5
79,2006,SPIKING ELEMENT,12.99,A Lacklusture Epistle of a Dentist And a Technical Writer who must Find a Dog in A Monastery,English,828,,G,2.99,7
138,2006,SPINAL ROCKY,12.99,A Lacklusture Epistle of a Sumo Wrestler And a Squirrel who must Defeat a Explorer in California,English,829,,PG-13,2.99,7
149,2006,SPIRIT FLINTSTONES,23.99,A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan,English,830,,R,0.99,7
138,2006,SPIRITED CASUALTIES,20.99,A Taut Story of a Waitress And a Man who must Face a Car in A Baloon Factory,English,831,,PG-13,0.99,5
175,2006,SPLASH GUMP,16.99,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank,English,832,,PG,0.99,5
134,2006,SPLENDOR PATTON,20.99,A Taut Story of a Dog And a Explorer who must Find a Astronaut in Berlin,English,833,,R,0.99,5
151,2006,SPOILERS HELLFIGHTERS,26.99,A Fanciful Story of a Technical Writer And a Squirrel who must Defeat a Dog in The Gulf of Mexico,English,834,,G,0.99,4
112,2006,SPY MILE,13.99,A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon,English,835,,PG-13,2.99,6
136,2006,SQUAD FISH,14.99,A Fast-Paced Display of a Pastry Chef And a Dog who must Kill a Teacher in Berlin,English,836,,PG,2.99,3
85,2006,STAGE WORLD,19.99,A Lacklusture Panorama of a Woman And a Frisbee who must Chase a Crocodile in A Jet Boat,English,837,,PG,2.99,4
112,2006,STAGECOACH ARMAGEDDON,25.99,A Touching Display of a Pioneer And a Butler who must Chase a Car in California,English,838,,R,4.99,5
130,2006,STALLION SUNDANCE,23.99,A Fast-Paced Tale of a Car And a Dog who must Outgun a A Shark in Australia,English,839,,PG-13,0.99,5
75,2006,STAMPEDE DISTURBING,26.99,A Unbelieveable Tale of a Woman And a Lumberjack who must Fight a Frisbee in A U-Boat,English,840,,R,0.99,5
181,2006,STAR OPERATION,9.99,A Insightful Character Study of a Girl And a Car who must Pursue a Mad Cow in A Shark Tank,English,841,,PG,2.99,5
113,2006,STATE WASTELAND,13.99,A Beautiful Display of a Cat And a Pastry Chef who must Outrace a Mad Cow in A Jet Boat,English,842,,NC-17,2.99,4
143,2006,STEEL SANTA,15.99,A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria,English,843,,NC-17,4.99,4
140,2006,STEERS ARMAGEDDON,16.99,A Stunning Character Study of a Car And a Girl who must Succumb a Car in A MySQL Convention,English,844,,PG,4.99,6
48,2006,STEPMOM DREAM,9.99,A Touching Epistle of a Crocodile And a Teacher who must Build a Forensic Psychologist in A MySQL Convention,English,845,,NC-17,4.99,7
93,2006,STING PERSONAL,9.99,A Fanciful Drama of a Frisbee And a Dog who must Fight a Madman in A Jet Boat,English,846,,NC-17,4.99,3
160,2006,STOCK GLASS,10.99,A Boring Epistle of a Crocodile And a Lumberjack who must Outgun a Moose in Ancient China,English,847,,PG,2.99,7
94,2006,STONE FIRE,19.99,A Intrepid Drama of a Astronaut And a Crocodile who must Find a Boat in Soviet Georgia,English,848,,G,0.99,3
57,2006,STORM HAPPINESS,28.99,A Insightful Drama of a Feminist And a A Shark who must Vanquish a Boat in A Shark Tank,English,849,,NC-17,0.99,6
163,2006,STORY SIDE,27.99,A Lacklusture Saga of a Boy And a Cat who must Sink a Dentist in An Abandoned Mine Shaft,English,850,,R,0.99,7
151,2006,STRAIGHT HOURS,19.99,A Boring Panorama of a Secret Agent And a Girl who must Sink a Waitress in The Outback,English,851,,R,0.99,3
103,2006,STRANGELOVE DESIRE,27.99,A Awe-Inspiring Panorama of a Lumberjack And a Waitress who must Defeat a Crocodile in An Abandoned Amusement Park,English,852,,NC-17,0.99,4
139,2006,STRANGER STRANGERS,12.99,A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station,English,853,,G,4.99,3
119,2006,STRANGERS GRAFFITI,22.99,A Brilliant Character Study of a Secret Agent And a Man who must Find a Cat in The Gulf of Mexico,English,854,,R,4.99,4
132,2006,STREAK RIDGEMONT,28.99,A Astounding Character Study of a Hunter And a Waitress who must Sink a Man in New Orleans,English,855,,PG-13,0.99,7
73,2006,STREETCAR INTENTIONS,11.99,A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico,English,856,,R,4.99,5
144,2006,STRICTLY SCARFACE,24.99,A Touching Reflection of a Crocodile And a Dog who must Chase a Hunter in An Abandoned Fun House,English,857,,PG-13,2.99,3
127,2006,SUBMARINE BED,21.99,A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia,English,858,,R,4.99,5
114,2006,SUGAR WONKA,20.99,A Touching Story of a Dentist And a Database Administrator who must Conquer a Astronaut in An Abandoned Amusement Park,English,859,,PG,4.99,3
111,2006,SUIT WALLS,12.99,A Touching Panorama of a Lumberjack And a Frisbee who must Build a Dog in Australia,English,861,,R,4.99,3
53,2006,SUMMER SCARFACE,25.99,A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank,English,862,,G,0.99,5
141,2006,SUN CONFESSIONS,9.99,A Beautiful Display of a Mad Cow And a Dog who must Redeem a Waitress in An Abandoned Amusement Park,English,863,,R,0.99,5
92,2006,SUNDANCE INVASION,21.99,A Epic Drama of a Lumberjack And a Explorer who must Confront a Hunter in A Baloon Factory,English,864,,NC-17,0.99,5
135,2006,SUNRISE LEAGUE,19.99,A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse,English,865,,PG-13,4.99,3
48,2006,SUNSET RACER,28.99,A Awe-Inspiring Reflection of a Astronaut And a A Shark who must Defeat a Forensic Psychologist in California,English,866,,NC-17,0.99,6
58,2006,SUPER WYOMING,10.99,A Action-Packed Saga of a Pastry Chef And a Explorer who must Discover a A Shark in The Outback,English,867,,PG,4.99,5
114,2006,SUPERFLY TRIP,27.99,A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House,English,868,,PG,0.99,5
47,2006,SUSPECTS QUILLS,22.99,A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse,English,869,,PG,2.99,4
123,2006,SWARM GOLD,12.99,A Insightful Panorama of a Crocodile And a Boat who must Conquer a Sumo Wrestler in A MySQL Convention,English,870,,PG-13,0.99,4
176,2006,SWEDEN SHINING,19.99,A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies,English,871,,PG,4.99,6
185,2006,SWEET BROTHERHOOD,27.99,A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Chase a Forensic Psychologist in A Baloon,English,872,,R,2.99,3
108,2006,SWEETHEARTS SUSPECTS,13.99,A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico,English,873,,G,0.99,3
155,2006,TADPOLE PARK,13.99,A Beautiful Tale of a Frisbee And a Moose who must Vanquish a Dog in An Abandoned Amusement Park,English,874,,PG,2.99,6
173,2006,TALENTED HOMICIDE,9.99,A Lacklusture Panorama of a Dentist And a Forensic Psychologist who must Outrace a Pioneer in A U-Boat,English,875,,PG,0.99,6
91,2006,TARZAN VIDEOTAPE,11.99,A Fast-Paced Display of a Lumberjack And a Mad Scientist who must Succumb a Sumo Wrestler in The Sahara Desert,English,876,,PG-13,2.99,3
64,2006,TAXI KICK,23.99,A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia,English,877,,PG-13,0.99,4
74,2006,TEEN APOLLO,25.99,A Awe-Inspiring Drama of a Dog And a Man who must Escape a Robot in A Shark Tank,English,878,,G,4.99,3
148,2006,TELEGRAPH VOYAGE,20.99,A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat,English,879,,PG,4.99,3
152,2006,TELEMARK HEARTBREAKERS,9.99,A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse,English,880,,PG-13,2.99,6
71,2006,TEMPLE ATTRACTION,13.99,A Action-Packed Saga of a Forensic Psychologist And a Woman who must Battle a Womanizer in Soviet Georgia,English,881,,PG,4.99,5
99,2006,TENENBAUMS COMMAND,24.99,A Taut Display of a Pioneer And a Man who must Reach a Girl in The Gulf of Mexico,English,882,,PG-13,0.99,4
53,2006,TEQUILA PAST,17.99,A Action-Packed Panorama of a Mad Scientist And a Robot who must Challenge a Student in Nigeria,English,883,,PG,4.99,6
88,2006,TERMINATOR CLUB,11.99,A Touching Story of a Crocodile And a Girl who must Sink a Man in The Gulf of Mexico,English,884,,R,4.99,5
179,2006,TEXAS WATCH,22.99,A Awe-Inspiring Yarn of a Student And a Teacher who must Fight a Teacher in An Abandoned Amusement Park,English,885,,NC-17,0.99,7
184,2006,THEORY MERMAID,9.99,A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station,English,886,,PG-13,0.99,5
135,2006,THIEF PELICAN,28.99,A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft,English,887,,PG-13,4.99,5
53,2006,THIN SAGEBRUSH,9.99,A Emotional Drama of a Husband And a Lumberjack who must Build a Cat in Ancient India,English,888,,PG-13,4.99,5
111,2006,TIES HUNGER,28.99,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat,English,889,,R,4.99,3
172,2006,TIGHTS DAWN,14.99,A Thrilling Epistle of a Boat And a Secret Agent who must Face a Boy in A Baloon,English,890,,R,0.99,5
69,2006,TIMBERLAND SKY,13.99,A Boring Display of a Man And a Dog who must Redeem a Girl in A U-Boat,English,891,,G,0.99,3
104,2006,TITANIC BOONDOCK,18.99,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,English,892,,R,4.99,3
91,2006,TITANS JERK,11.99,A Unbelieveable Panorama of a Feminist And a Sumo Wrestler who must Challenge a Technical Writer in Ancient China,English,893,,PG,4.99,4
68,2006,TOMATOES HELLFIGHTERS,23.99,A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank,English,894,,PG,0.99,6
142,2006,TOMORROW HUSTLER,21.99,A Thoughtful Story of a Moose And a Husband who must Face a Secret Agent in The Sahara Desert,English,895,,R,2.99,3
157,2006,TOOTSIE PILOT,10.99,A Awe-Inspiring Documentary of a Womanizer And a Pastry Chef who must Kill a Lumberjack in Berlin,English,896,,PG,0.99,3
179,2006,TORQUE BOUND,27.99,A Emotional Display of a Crocodile And a Husband who must Reach a Man in Ancient Japan,English,897,,G,4.99,3
152,2006,TOURIST PELICAN,18.99,A Boring Story of a Butler And a Astronaut who must Outrace a Pioneer in Australia,English,898,,PG-13,4.99,4
144,2006,TOWERS HURRICANE,14.99,A Fateful Display of a Monkey And a Car who must Sink a Husband in A MySQL Convention,English,899,,NC-17,0.99,7
136,2006,TOWN ARK,17.99,A Awe-Inspiring Documentary of a Moose And a Madman who must Meet a Dog in An Abandoned Mine Shaft,English,900,,R,2.99,6
142,2006,TRACY CIDER,29.99,A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria,English,901,,G,0.99,3
170,2006,TRADING PINOCCHIO,22.99,A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station,English,902,,PG,4.99,6
139,2006,TRAFFIC HOBBIT,13.99,A Amazing Epistle of a Squirrel And a Lumberjack who must Succumb a Database Administrator in A U-Boat,English,903,,G,4.99,5
71,2006,TRAIN BUNCH,26.99,A Thrilling Character Study of a Robot And a Squirrel who must Face a Dog in Ancient India,English,904,,R,4.99,3
132,2006,TRAINSPOTTING STRANGERS,10.99,A Fast-Paced Drama of a Pioneer And a Mad Cow who must Challenge a Madman in Ancient Japan,English,905,,PG-13,4.99,7
171,2006,TRAMP OTHERS,27.99,A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India,English,906,,PG,0.99,4
168,2006,TRANSLATION SUMMER,10.99,A Touching Reflection of a Man And a Monkey who must Pursue a Womanizer in A MySQL Convention,English,907,,PG-13,0.99,4
110,2006,TRAP GUYS,11.99,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert,English,908,,G,4.99,3
102,2006,TREASURE COMMAND,28.99,A Emotional Saga of a Car And a Madman who must Discover a Pioneer in California,English,909,,PG-13,0.99,3
87,2006,TREATMENT JEKYLL,19.99,A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft,English,910,,PG,0.99,3
64,2006,TRIP NEWTON,14.99,A Fanciful Character Study of a Lumberjack And a Car who must Discover a Cat in An Abandoned Amusement Park,English,911,,PG-13,4.99,7
52,2006,TROJAN TOMORROW,9.99,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,English,912,,PG,2.99,3
115,2006,TROOPERS METAL,20.99,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,English,913,,R,0.99,3
61,2006,TROUBLE DATE,13.99,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,English,914,,PG,2.99,6
92,2006,TRUMAN CRAZY,9.99,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,English,915,,G,4.99,7
80,2006,TURN STAR,10.99,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,English,916,,G,2.99,3
