amount,payment_id,payment_date,rental_id,staff_id,customer_id
4.99,8361,2005-06-18 19:13:45,2448,2,308
2.99,8368,2005-08-01 13:25:30,10571,1,308
6.99,8374,2005-08-18 16:11:35,12590,1,308
2.99,8377,2005-08-22 06:07:10,14946,2,308
6.99,8381,2005-05-26 09:27:09,218,2,309
0.99,8382,2005-05-29 05:34:44,723,2,309
9.99,8384,2005-06-19 03:12:42,2560,2,309
3.99,8385,2005-06-19 09:42:30,2644,2,309
6.99,8386,2005-06-19 12:50:56,2688,2,309
4.99,8390,2005-07-08 04:03:28,4540,1,309
2.99,8400,2005-07-30 01:47:02,8917,1,309
5.99,8407,2005-08-19 08:08:04,13021,2,309
2.99,8414,2005-06-15 11:37:08,1333,2,310
3.99,8415,2005-06-17 05:40:14,1918,2,310
5.99,8424,2005-07-29 14:30:11,8637,2,310
7.99,8425,2005-07-30 04:25:30,8981,1,310
3.99,8435,2005-05-30 23:25:14,990,2,311
4.99,8437,2005-06-16 07:33:18,1622,1,311
0.99,8438,2005-06-17 08:40:22,1955,2,311
6.99,8439,2005-06-20 07:40:35,2967,2,311
3.99,8440,2005-07-08 18:09:08,4836,2,311
6.99,8443,2005-07-28 21:25:45,8167,2,311
2.99,8449,2005-08-19 07:31:46,12997,1,311
4.99,8455,2005-05-26 11:19:20,229,2,312
0.99,8456,2005-05-28 05:13:01,530,1,312
6.99,8458,2005-05-31 10:48:17,1079,2,312
2.99,8465,2005-07-12 14:50:34,6751,2,312
6.99,8470,2005-07-30 05:26:13,9016,1,312
0.99,8473,2005-08-02 13:35:34,11248,2,312
2.99,8482,2005-05-29 04:02:24,712,2,313
2.99,8488,2005-07-08 04:36:35,4552,2,313
2.99,8490,2005-07-11 22:07:26,6384,1,313
2.99,8494,2005-07-31 12:12:00,9836,2,313
7.99,8496,2005-08-02 02:50:49,10933,2,313
2.99,8497,2005-08-17 13:42:52,11854,2,313
5.99,8504,2005-05-25 12:12:07,80,1,314
0.99,8510,2005-07-06 15:15:35,3808,1,314
4.99,8512,2005-07-09 13:19:14,5241,2,314
0.99,8513,2005-07-10 17:57:32,5856,2,314
2.99,8515,2005-07-12 11:32:15,6666,1,314
6.99,8522,2005-07-29 04:06:24,8328,2,314
3.99,8524,2005-07-30 12:25:51,9191,2,314
3.99,8528,2005-08-19 11:47:38,13120,2,314
2.99,8529,2005-08-19 17:29:00,13265,1,314
4.99,8534,2005-08-22 01:12:44,14815,2,314
3.99,8536,2005-08-23 21:37:59,16021,2,314
4.99,8538,2005-05-28 07:44:18,551,1,315
4.99,8541,2005-07-09 00:49:37,4992,1,315
4.99,8543,2005-07-12 11:20:39,6661,1,315
4.99,8544,2005-07-12 21:20:50,6894,1,315
2.99,8549,2005-08-18 00:24:30,12155,2,315
1.99,8556,2005-05-31 08:54:56,1065,1,316
4.99,8558,2005-06-15 12:50:25,1350,2,316
4.99,8562,2005-06-19 20:20:33,2820,1,316
8.99,8563,2005-06-21 13:35:32,3373,2,316
2.99,8564,2005-07-07 20:32:30,4379,1,316
3.99,8565,2005-07-09 06:25:48,5102,2,316
7.99,8576,2005-08-01 08:53:04,10438,1,316
0.99,8578,2005-08-18 01:57:11,12191,2,316
6.99,8584,2005-06-18 07:04:36,2287,2,317
0.99,8589,2005-07-08 11:37:21,4700,2,317
7.99,8591,2005-07-10 22:47:17,5942,2,317
2.99,8596,2005-07-30 09:05:42,9110,1,317
4.99,8597,2005-07-31 00:28:30,9513,2,317
4.99,8607,2005-08-22 00:35:55,14791,1,317
4.99,8609,2005-08-22 19:09:52,15280,1,317
2.99,8613,2005-06-19 09:39:27,2643,1,318
7.99,8615,2005-06-21 13:43:02,3376,2,318
4.99,8616,2005-07-06 11:33:37,3732,1,318
2.99,8617,2005-07-06 22:59:16,3974,2,318
0.99,8619,2005-07-28 01:37:26,7649,1,318
2.99,8622,2005-08-21 06:34:05,14276,1,318
2.99,8626,2005-06-16 08:03:42,1632,1,319
4.99,8627,2005-06-17 04:17:33,1892,1,319
4.99,8629,2005-06-19 13:36:06,2703,2,319
6.99,8640,2005-07-12 02:07:59,6485,1,319
2.99,8641,2005-07-28 13:24:32,7953,2,319
4.99,8653,2005-06-15 06:21:30,1258,2,320
3.99,8654,2005-06-15 21:22:35,1484,2,320
0.99,8658,2005-07-06 00:57:29,3519,2,320
4.99,8659,2005-07-06 12:40:38,3756,2,320
4.99,8667,2005-07-29 20:59:38,8794,2,320
0.99,8668,2005-07-31 00:22:42,9509,1,320
2.99,8672,2005-08-22 19:44:53,15302,1,320
4.99,8675,2005-05-29 20:47:53,818,2,321
5.99,8678,2005-07-06 19:24:55,3901,2,321
8.99,8683,2005-07-10 18:39:01,5867,2,321
6.99,8686,2005-07-29 16:17:05,8685,2,321
5.99,8694,2005-08-23 16:56:14,15888,2,321
0.99,8695,2005-05-26 02:49:11,166,2,322
7.99,8701,2005-06-20 08:41:42,2983,1,322
5.99,8702,2005-06-20 13:16:41,3054,2,322
0.99,8709,2005-07-12 11:50:56,6673,2,322
4.99,8711,2005-07-27 04:44:10,7091,1,322
7.99,8713,2005-07-30 08:49:55,9104,1,322
0.99,8717,2005-08-02 21:14:04,11456,2,322
4.99,8720,2005-08-20 21:45:51,14042,2,322
8.99,8722,2005-08-23 10:23:48,15703,2,322
6.99,8729,2005-07-06 10:16:45,3704,2,323
1.99,8730,2005-07-08 05:36:59,4572,2,323
4.99,8731,2005-07-10 08:12:53,5669,2,323
7.99,8734,2005-07-27 07:02:30,7146,2,323
0.99,8740,2005-07-29 20:51:41,8790,1,323
2.99,8748,2005-08-18 01:05:54,12169,1,323
5.99,8749,2005-08-19 12:35:56,13140,1,323
3.99,8754,2005-05-28 09:10:49,563,2,324
2.99,8762,2005-07-11 03:00:50,6034,1,324
6.99,8766,2005-07-28 13:47:08,7960,2,324
0.99,8773,2005-08-19 21:02:21,13356,2,324
5.99,8783,2005-07-09 23:10:49,5470,1,325
2.99,8784,2005-07-10 11:51:58,5740,2,325
9.99,8788,2005-07-27 09:42:27,7223,2,325
4.99,8797,2005-08-19 09:34:02,13054,2,325
3.99,8798,2005-08-21 12:23:20,14452,2,325
4.99,8802,2005-05-30 21:52:42,981,2,326
4.99,8807,2005-06-21 20:00:12,3441,1,326
0.99,8808,2005-07-06 18:44:24,3886,2,326
2.99,8816,2005-07-29 18:34:33,8739,2,326
4.99,8819,2005-07-31 23:36:59,10173,2,326
4.99,8824,2005-08-02 22:33:25,11485,2,326
6.99,8829,2005-06-17 06:49:30,1929,2,327
3.99,8832,2005-06-19 09:20:56,2637,2,327
6.99,8840,2005-08-17 16:28:51,11929,2,327
4.99,8843,2005-08-19 21:05:11,13360,1,327
6.99,8860,2005-07-29 11:56:30,8577,1,328
4.99,8861,2005-07-29 20:19:45,8780,2,328
2.99,8863,2005-07-31 12:07:35,9835,1,328
4.99,8865,2005-08-18 01:10:17,12175,1,328
3.99,8869,2005-08-20 16:17:27,13907,1,328
0.99,8874,2005-08-23 16:17:09,15863,1,328
0.99,8877,2005-06-17 13:00:51,2024,2,329
2.99,8888,2005-07-08 10:19:28,4674,2,329
4.99,8889,2005-07-28 14:16:49,7980,1,329
0.99,8892,2005-07-30 02:59:21,8941,2,329
4.99,8905,2005-08-22 08:31:07,15011,2,329
5.99,8910,2005-06-15 22:45:06,1511,2,330
0.99,8911,2005-06-20 01:33:42,2885,2,330
4.99,8912,2005-06-20 05:09:27,2936,1,330
4.99,8914,2005-07-06 05:25:03,3603,2,330
2.99,8921,2005-07-12 11:58:36,6678,2,330
2.99,8922,2005-07-12 13:40:37,6719,1,330
3.99,8926,2005-08-02 13:46:30,11259,2,330
0.99,8932,2005-05-25 13:52:43,87,2,331
2.99,8933,2005-05-31 00:06:20,996,1,331
6.99,8935,2005-06-19 01:14:12,2528,2,331
2.99,8936,2005-06-19 05:06:14,2587,1,331
1.99,8944,2005-07-10 19:33:50,5885,1,331
0.99,8953,2005-08-20 12:32:09,13795,1,331
3.99,8957,2005-08-23 00:53:57,15447,2,331
2.99,8958,2005-08-23 03:30:51,15521,1,331
6.99,8962,2005-07-07 16:47:53,4302,1,332
7.99,8968,2005-07-27 03:32:41,7049,2,332
4.99,8971,2005-07-27 22:58:17,7578,2,332
0.99,8979,2005-08-01 08:54:26,10439,2,332
2.99,8983,2005-08-20 08:27:30,13673,2,332
0.99,8999,2005-07-27 10:30:41,7246,2,333
4.99,9000,2005-07-29 17:45:45,8719,1,333
10.99,9002,2005-07-30 18:03:13,9338,2,333
2.99,9004,2005-07-31 19:24:55,10062,1,333
4.99,9005,2005-08-01 23:46:58,10844,2,333
4.99,9013,2005-08-22 19:59:42,15313,1,333
6.99,9014,2005-05-25 00:22:55,13,1,334
4.99,9017,2005-06-15 09:32:53,1298,1,334
5.99,9023,2005-07-10 15:51:12,5818,2,334
4.99,9024,2005-07-10 17:23:14,5845,1,334
2.99,9027,2005-07-27 00:59:50,6987,1,334
4.99,9031,2005-08-01 07:42:10,10408,1,334
2.99,9037,2005-08-20 15:15:28,13876,1,334
3.99,9042,2005-08-23 09:06:17,15669,1,334
8.99,9049,2005-07-07 20:56:47,4387,1,335
2.99,9056,2005-07-29 23:40:10,8855,1,335
4.99,9060,2005-08-01 14:39:15,10606,2,335
0.99,9061,2005-08-19 17:31:36,13267,2,335
1.99,9062,2005-08-20 06:45:32,13622,1,335
0.99,9066,2006-02-14 15:16:03,11541,2,335
0.99,9074,2005-06-21 11:17:35,3349,2,336
5.99,9075,2005-07-07 17:55:53,4323,2,336
6.99,9080,2005-07-11 21:58:53,6382,2,336
8.99,9084,2005-07-30 03:18:24,8951,2,336
2.99,9095,2005-08-23 15:41:12,15848,2,336
4.99,9100,2005-06-17 09:22:22,1969,2,337
4.99,9105,2005-07-08 18:45:50,4855,2,337
7.99,9108,2005-07-11 18:02:25,6305,2,337
2.99,9109,2005-07-12 08:51:03,6620,1,337
4.99,9110,2005-07-27 16:41:59,7410,1,337
0.99,9115,2005-08-01 20:34:51,10765,2,337
3.99,9117,2005-08-17 08:34:22,11734,1,337
6.99,9119,2005-08-19 18:57:05,13305,2,337
5.99,9128,2005-06-16 20:58:59,1807,1,338
4.99,9129,2005-06-17 08:33:02,1952,2,338
6.99,9130,2005-06-17 22:44:35,2148,1,338
4.99,9138,2005-07-09 16:00:16,5309,1,338
4.99,9140,2005-07-11 21:07:40,6360,1,338
2.99,9144,2005-08-01 21:41:52,10791,2,338
2.99,9149,2005-08-18 01:00:02,12167,1,338
2.99,9151,2005-08-21 18:10:03,14619,1,338
4.99,9159,2005-06-21 10:09:08,3335,1,339
3.99,9164,2005-07-10 11:09:12,5720,1,339
7.99,9167,2005-07-12 12:12:43,6682,2,339
2.99,9168,2005-07-27 10:27:33,7244,2,339
5.99,9171,2005-07-30 12:54:03,9208,2,339
2.99,9175,2005-08-17 01:02:06,11550,1,339
3.99,9179,2005-08-19 14:53:22,13199,1,339
5.99,9180,2005-08-20 05:15:20,13575,1,339
0.99,9181,2005-08-20 19:13:06,13985,1,339
4.99,9182,2005-08-21 18:59:17,14636,1,339
4.99,9184,2005-06-15 02:25:56,1205,2,340
5.99,9186,2005-06-18 00:34:45,2177,1,340
5.99,9188,2005-06-19 06:55:01,2607,2,340
5.99,9189,2005-06-19 10:36:53,2653,1,340
2.99,9201,2005-08-01 03:42:40,10292,1,340
3.99,9203,2005-08-01 17:11:52,10674,2,340
1.99,9207,2005-08-19 04:19:05,12908,2,340
2.99,9215,2005-06-15 10:34:26,1318,1,341
7.99,9216,2005-06-15 23:57:20,1520,2,341
4.99,9222,2005-07-06 21:15:45,3938,2,341
4.99,9224,2005-07-10 00:01:50,5487,2,341
2.99,9226,2005-07-27 19:05:40,7473,2,341
2.99,9227,2005-07-29 15:28:24,8661,1,341
8.99,9233,2005-08-19 10:06:53,13074,2,341
6.99,9237,2005-08-23 18:43:31,15938,2,341
0.99,9241,2005-07-10 05:28:50,5617,1,342
4.99,9253,2005-08-01 02:18:12,10242,1,342
0.99,9255,2005-08-02 20:33:37,11446,2,342
6.99,9257,2005-08-17 23:57:13,12139,1,342
4.99,9264,2005-08-20 13:47:19,13827,2,342
3.99,9269,2005-08-23 17:09:31,15895,1,342
3.99,9270,2005-05-25 17:22:10,102,2,343
3.99,9271,2005-05-27 19:43:29,455,1,343
0.99,9274,2005-06-17 02:57:34,1879,2,343
0.99,9275,2005-06-17 06:04:25,1922,2,343
7.99,9280,2005-07-08 00:22:06,4472,1,343
4.99,9281,2005-07-09 06:09:51,5097,2,343
2.99,9290,2005-08-17 01:34:32,11570,2,343
4.99,9291,2005-08-19 18:02:18,13279,2,343
0.99,9310,2005-08-21 18:17:59,14621,1,344
0.99,9311,2005-08-21 18:32:42,14624,2,344
4.99,9318,2005-06-19 17:45:15,2766,2,345
4.99,9321,2005-07-07 23:20:05,4450,2,345
2.99,9328,2005-07-30 12:49:57,9207,2,345
2.99,9331,2005-08-17 14:03:46,11865,1,345
4.99,9332,2005-08-18 12:41:41,12485,1,345
10.99,9334,2005-08-21 21:00:03,14702,1,345
4.99,9343,2005-07-09 21:12:50,5428,1,346
8.99,9347,2005-07-12 20:46:35,6881,2,346
5.99,9349,2005-07-29 01:29:51,8272,2,346
8.99,9352,2005-07-29 18:25:03,8732,2,346
5.99,9356,2005-08-01 04:14:12,10304,1,346
4.99,9360,2005-08-02 18:14:56,11375,1,346
8.99,9365,2005-08-23 08:52:03,15661,1,346
8.99,9368,2005-06-16 14:11:52,1711,2,347
4.99,9381,2005-07-28 20:39:47,8148,2,347
8.99,9390,2005-08-17 08:45:55,11738,2,347
4.99,9394,2005-08-22 04:16:56,14894,2,347
9.99,9405,2005-07-08 04:48:41,4556,2,348
4.99,9414,2005-07-28 08:34:57,7825,2,348
2.99,9419,2005-08-01 20:43:02,10769,1,348
4.99,9425,2005-08-19 05:25:30,12937,2,348
2.99,9440,2005-07-07 10:52:39,4190,1,349
4.99,9443,2005-07-09 21:22:00,5433,1,349
4.99,9444,2005-07-27 01:26:14,7002,1,349
2.99,9446,2005-07-28 03:56:05,7702,2,349
4.99,9455,2005-08-19 17:05:37,13258,1,349
6.99,9460,2005-08-23 15:22:15,15833,1,349
5.99,9461,2005-08-23 19:19:06,15955,1,349
2.99,9467,2005-06-20 15:13:40,3079,1,350
0.99,9468,2005-06-21 00:39:39,3206,2,350
1.99,9474,2005-07-10 14:06:44,5786,1,350
3.99,9475,2005-07-11 23:03:02,6408,2,350
0.99,9485,2005-08-23 14:35:10,15807,1,350
2.99,9490,2005-07-06 16:26:04,3836,1,351
1.99,9492,2005-07-08 14:24:00,4756,1,351
3.99,9495,2005-07-10 20:58:22,5912,1,351
3.99,9496,2005-07-11 11:06:50,6180,2,351
4.99,9497,2005-07-12 11:28:22,6664,1,351
5.99,9498,2005-07-12 16:04:40,6777,2,351
2.99,9503,2005-08-01 11:04:46,10501,2,351
4.99,9506,2005-08-22 13:44:32,15142,2,351
2.99,9509,2005-08-23 13:01:43,15762,1,351
2.99,9510,2005-05-29 14:44:22,784,1,352
0.99,9511,2005-06-15 21:58:00,1498,1,352
5.99,9517,2005-07-11 19:10:38,6329,2,352
0.99,9524,2005-07-30 22:30:57,9463,1,352
0.99,9531,2005-08-22 02:25:53,14852,2,352
3.99,9539,2005-07-12 08:20:02,6610,1,353
4.99,9544,2005-08-17 07:09:59,11698,2,353
0.99,9549,2005-08-23 08:29:53,15650,2,353
1.99,9552,2005-05-26 01:27:11,158,2,354
0.99,9559,2005-07-07 02:36:33,4034,2,354
5.99,9560,2005-07-07 23:18:58,4449,1,354
5.99,9568,2005-07-26 23:17:51,6939,1,354
8.99,9573,2005-07-29 08:40:36,8477,2,354
0.99,9582,2005-08-21 05:30:54,14245,2,354
5.99,9583,2005-08-22 01:58:42,14840,1,354
3.99,9587,2005-05-31 15:22:51,1110,1,355
0.99,9588,2005-06-15 21:39:54,1488,2,355
0.99,9594,2005-07-11 08:06:59,6127,1,355
4.99,9598,2005-07-27 05:28:32,7108,2,355
1.99,9603,2005-08-20 13:33:47,13821,2,355
0.99,9606,2006-02-14 15:16:03,14760,1,355
4.99,9612,2005-07-08 06:48:26,4599,2,356
0.99,9613,2005-07-10 01:05:41,5513,1,356
5.99,9620,2005-07-30 04:10:18,8975,1,356
3.99,9622,2005-07-31 00:56:09,9523,2,356
6.99,9623,2005-07-31 13:53:37,9883,2,356
3.99,9624,2005-08-01 08:30:11,10427,1,356
3.99,9626,2005-08-17 00:39:54,11535,1,356
4.99,9628,2005-08-17 20:21:35,12037,2,356
5.99,9632,2005-08-19 23:50:45,13442,2,356
5.99,9635,2005-08-23 12:43:42,15754,2,356
1.99,9642,2005-06-17 09:23:59,1971,2,357
0.99,9650,2005-07-12 19:03:19,6839,1,357
5.99,9652,2005-07-27 15:01:17,7366,1,357
2.99,9653,2005-07-28 16:39:56,8041,2,357
2.99,9656,2005-08-01 06:49:05,10391,2,357
0.99,9659,2005-08-01 20:32:42,10764,2,357
0.99,9676,2005-07-31 02:37:44,9568,1,358
2.99,9677,2005-08-01 00:33:27,10193,1,358
6.99,9681,2005-08-18 11:14:35,12452,1,358
7.99,9683,2005-08-20 20:16:35,14004,1,358
3.99,9686,2005-05-28 04:30:05,528,1,359
0.99,9695,2005-07-27 05:01:08,7098,2,359
0.99,9696,2005-07-27 05:42:58,7115,1,359
1.99,9703,2005-08-21 05:56:36,14258,1,359
5.99,9704,2005-08-21 17:40:05,14598,2,359
0.99,9711,2005-06-15 21:48:35,1492,2,360
3.99,9713,2005-06-19 02:08:10,2541,2,360
6.99,9714,2005-06-19 18:19:33,2780,2,360
7.99,9716,2005-07-08 01:20:22,4487,1,360
2.99,9722,2005-07-27 10:44:55,7251,1,360
9.99,9723,2005-07-27 23:23:31,7588,2,360
3.99,9725,2005-07-28 11:32:57,7908,2,360
2.99,9727,2005-07-29 05:08:57,8361,2,360
4.99,9728,2005-07-30 15:25:19,9283,1,360
0.99,9729,2005-07-30 18:29:26,9352,2,360
2.99,9730,2005-07-31 04:30:02,9623,1,360
2.99,9732,2005-08-02 00:07:20,10857,2,360
4.99,9734,2005-08-17 01:04:31,11553,2,360
0.99,9737,2005-08-19 00:21:52,12795,2,360
7.99,9740,2005-08-20 15:55:20,13894,2,360
5.99,9743,2005-05-27 07:42:29,368,1,361
4.99,9744,2005-05-31 16:37:14,1120,2,361
0.99,9759,2005-08-01 08:03:55,10414,1,361
0.99,9767,2005-08-19 12:22:52,13135,1,361
3.98,9772,2006-02-14 15:16:03,13298,1,361
1.99,9782,2005-07-10 03:21:02,5563,2,362
5.99,9783,2005-07-10 09:26:49,5690,2,362
2.99,9789,2005-07-28 18:06:46,8081,1,362
0.99,9792,2005-07-29 15:31:33,8662,1,362
4.99,9794,2005-07-31 10:21:32,9784,1,362
4.99,9801,2005-08-21 08:33:42,14336,2,362
5.99,9802,2005-08-21 23:11:42,14752,1,362
4.99,9808,2005-06-16 03:19:09,1569,2,363
3.99,9813,2005-07-10 09:07:19,5687,2,363
4.99,9818,2005-07-12 20:37:13,6878,2,363
2.99,9819,2005-07-27 10:58:32,7256,1,363
5.99,9828,2005-08-18 01:51:44,12189,2,363
9.99,9830,2005-08-20 09:32:56,13706,1,363
5.99,9832,2005-08-22 07:32:23,14983,1,363
3.99,9853,2005-08-19 04:24:35,12912,2,364
0.99,9857,2005-08-22 17:48:10,15242,1,364
5.99,9858,2005-05-25 19:37:47,120,2,365
2.99,9863,2005-06-19 00:48:22,2525,1,365
4.99,9866,2005-07-12 07:57:45,6604,1,365
4.99,9869,2005-07-28 21:28:32,8168,1,365
4.99,9870,2005-07-29 20:29:34,8782,2,365
4.99,9877,2005-08-18 08:20:08,12375,2,365
1.99,9882,2005-06-15 16:30:22,1401,2,366
0.99,9883,2005-06-18 02:44:37,2214,2,366
2.99,9885,2005-07-06 16:19:56,3834,1,366
4.99,9890,2005-07-11 21:18:16,6366,1,366
5.99,9892,2005-07-12 14:17:55,6738,2,366
2.99,9901,2005-07-30 02:18:19,8928,2,366
2.99,9905,2005-08-02 16:59:09,11337,2,366
2.99,9907,2005-08-18 09:50:34,12413,2,366
2.99,9924,2005-07-10 17:08:30,5839,2,367
0.99,9926,2005-07-12 13:34:58,6716,1,367
8.99,9935,2005-08-18 08:07:25,12373,2,367
5.99,9941,2005-05-25 20:48:50,125,1,368
2.99,9942,2005-05-29 23:56:42,836,1,368
4.99,9946,2005-06-19 01:20:49,2531,1,368
4.99,9948,2005-06-19 16:20:40,2744,1,368
0.99,9951,2005-07-07 04:34:09,4066,2,368
0.99,9958,2005-07-28 16:49:38,8045,1,368
6.99,9961,2005-07-31 12:05:01,9833,1,368
4.99,9966,2005-08-19 00:22:24,12796,1,368
0.99,9969,2005-08-19 21:33:35,13378,2,368
4.99,9982,2005-07-08 18:54:04,4859,2,369
4.99,9991,2005-07-31 16:49:31,9973,1,369
0.99,9997,2005-08-18 13:43:07,12521,1,369
7.99,10001,2005-07-07 21:22:26,4400,2,370
0.99,10006,2005-07-28 07:41:07,7797,2,370
0.99,10008,2005-07-31 20:38:35,10095,2,370
4.99,10012,2005-08-18 07:05:06,12339,1,370
4.99,10017,2005-08-23 07:25:34,15626,1,370
6.99,10020,2005-05-26 19:44:51,286,2,371
2.99,10024,2005-05-29 22:16:42,829,1,371
6.99,10027,2005-06-16 03:31:39,1573,1,371
0.99,10029,2005-06-19 22:03:50,2837,2,371
4.99,10034,2005-07-09 09:26:55,5171,1,371
10.99,10044,2005-08-02 07:38:44,11086,1,371
2.99,10047,2005-08-19 08:27:23,13028,1,371
2.99,10051,2005-08-21 10:02:37,14384,1,371
2.99,10053,2005-08-23 15:09:17,15824,1,371
2.99,10055,2005-05-28 18:24:43,638,1,372
2.99,10056,2005-06-18 09:03:39,2315,1,372
4.99,10059,2005-07-09 12:30:18,5229,1,372
7.99,10063,2005-07-10 21:01:12,5914,2,372
4.99,10065,2005-07-27 08:36:01,7190,1,372
0.99,10070,2005-07-29 05:00:58,8358,1,372
8.99,10073,2005-07-29 22:49:00,8837,2,372
5.99,10074,2005-07-30 09:51:14,9128,1,372
10.99,10075,2005-08-02 09:19:22,11134,2,372
0.99,10086,2005-08-22 09:43:18,15041,2,372
4.99,10097,2005-07-26 23:34:02,6944,1,373
3.99,10099,2005-07-27 09:07:05,7206,2,373
0.99,10104,2005-07-30 23:26:03,9480,2,373
6.99,10106,2005-07-31 18:01:36,10010,1,373
5.99,10108,2005-08-01 20:22:51,10758,1,373
7.99,10115,2005-08-18 22:29:05,12748,1,373
2.99,10117,2005-08-19 18:46:33,13299,2,373
3.99,10118,2005-08-19 19:56:55,13329,1,373
0.99,10122,2006-02-14 15:16:03,11739,1,373
1.99,10130,2005-07-06 14:54:52,3797,1,374
0.99,10141,2005-08-17 04:03:26,11619,1,374
4.99,10144,2005-08-20 10:29:57,13734,2,374
6.99,10149,2005-08-22 21:45:57,15366,2,374
4.99,10153,2005-05-29 09:33:33,749,2,375
6.99,10158,2005-07-06 23:12:12,3981,1,375
0.99,10165,2005-08-01 15:44:51,10640,1,375
5.99,10167,2005-08-02 00:11:39,10859,1,375
4.99,10174,2005-08-23 02:46:13,15505,1,375
0.99,10177,2005-06-19 18:19:07,2779,1,376
2.99,10178,2005-07-06 11:05:55,3719,2,376
0.99,10179,2005-07-07 09:19:28,4163,1,376
3.99,10181,2005-07-07 17:51:59,4320,1,376
5.99,10182,2005-07-08 04:48:03,4554,1,376
4.99,10183,2005-07-08 19:14:05,4869,1,376
6.99,10185,2005-07-12 04:14:35,6524,1,376
4.99,10190,2005-07-31 09:56:56,9773,1,376
3.99,10194,2005-08-01 22:40:39,10810,1,376
3.99,10203,2005-06-19 03:07:32,2556,2,377
2.99,10206,2005-06-20 19:39:08,3136,2,377
2.99,10208,2005-07-06 17:17:57,3858,1,377
0.99,10211,2005-07-07 12:24:37,4225,1,377
1.99,10213,2005-07-28 03:43:45,7697,1,377
3.99,10216,2005-07-30 22:29:13,9461,2,377
2.99,10221,2005-08-02 03:17:29,10943,1,377
4.99,10223,2005-08-18 14:38:07,12549,1,377
7.99,10228,2005-08-23 20:44:10,15999,1,377
4.99,10234,2005-07-06 12:46:38,3759,1,378
1.99,10236,2005-07-10 04:00:31,5578,1,378
2.99,10241,2005-07-31 13:20:08,9868,1,378
2.99,10244,2005-08-18 16:29:35,12596,1,378
2.99,10254,2005-07-08 13:30:35,4740,2,379
4.99,10257,2005-07-27 03:18:32,7041,2,379
4.99,10260,2005-08-18 13:16:46,12503,1,379
0.99,10261,2005-08-19 20:02:33,13334,1,379
0.99,10263,2005-08-20 01:20:14,13485,1,379
3.99,10270,2005-08-23 18:26:51,15930,2,379
3.99,10271,2005-05-30 01:18:15,847,1,380
1.99,10278,2005-06-20 16:44:33,3099,2,380
4.99,10279,2005-06-21 03:59:13,3260,1,380
2.99,10280,2005-07-06 07:06:31,3637,1,380
2.99,10286,2005-07-27 07:37:26,7167,2,380
5.99,10302,2005-08-22 15:29:15,15175,2,380
2.99,10303,2005-08-22 21:39:45,15361,1,380
0.99,10307,2005-05-26 03:09:30,169,2,381
2.99,10308,2005-05-27 13:46:46,406,2,381
2.99,10309,2005-05-29 23:37:00,835,1,381
1.99,10311,2005-06-17 02:55:32,1878,1,381
0.99,10317,2005-07-08 13:12:27,4735,1,381
2.99,10327,2005-07-31 11:48:25,9822,1,381
8.99,10335,2005-08-19 14:58:30,13202,2,381
4.99,10339,2005-08-21 03:48:31,14198,1,381
2.99,10347,2005-06-18 23:56:44,2514,1,382
3.99,10349,2005-07-05 23:11:43,3480,2,382
4.99,10350,2005-07-07 19:04:24,4351,2,382
0.99,10353,2005-07-28 00:47:56,7625,2,382
0.99,10358,2005-07-31 02:11:16,9555,2,382
0.99,10360,2005-08-18 03:08:23,12229,2,382
0.99,10361,2005-08-18 13:53:36,12529,2,382
4.99,10363,2005-08-21 07:19:37,14300,2,382
2.99,10373,2005-06-20 16:02:59,3091,1,383
5.99,10374,2005-07-08 13:53:01,4747,2,383
0.99,10376,2005-07-11 14:53:38,6244,2,383
0.99,10380,2005-07-29 14:22:48,8635,1,383
4.99,10389,2005-08-20 21:39:43,14039,2,383
2.99,10396,2005-05-31 02:37:00,1013,2,384
0.99,10397,2005-06-17 09:02:58,1961,1,384
5.99,10400,2005-06-18 23:44:21,2510,2,384
3.99,10401,2005-06-20 05:07:24,2935,2,384
4.99,10406,2005-07-10 05:08:26,5608,1,384
4.99,10407,2005-07-10 14:43:52,5797,2,384
2.99,10414,2005-08-21 11:11:46,14416,2,384
4.99,10419,2005-05-31 05:23:47,1038,2,385
6.99,10425,2005-07-08 12:12:48,4714,1,385
4.99,10427,2005-07-12 00:37:02,6445,1,385
4.99,10428,2005-07-26 23:09:23,6933,2,385
2.99,10430,2005-07-29 04:48:22,8346,1,385
2.99,10432,2005-07-31 02:40:37,9570,1,385
0.99,10434,2005-08-01 12:59:24,10557,1,385
2.99,10437,2005-08-02 05:30:11,11021,1,385
7.99,10444,2005-05-28 11:48:55,583,1,386
2.99,10446,2005-06-16 06:28:57,1608,1,386
5.99,10447,2005-06-16 21:32:50,1819,2,386
8.99,10451,2005-07-07 10:51:07,4189,1,386
3.99,10457,2005-07-11 19:02:34,6324,1,386
0.99,10461,2005-07-31 03:42:51,9602,2,386
6.99,10471,2005-08-20 15:08:57,13869,2,386
5.99,10481,2005-06-20 08:35:17,2981,2,387
4.99,10482,2005-06-21 13:51:28,3378,2,387
5.99,10485,2005-07-12 03:52:39,6517,1,387
0.99,10486,2005-07-27 20:05:27,7497,1,387
0.99,10488,2005-08-01 13:07:34,10564,1,387
6.99,10492,2005-08-19 05:25:06,12936,1,387
0.99,10498,2005-08-22 07:16:36,14979,2,387
5.99,10503,2005-06-19 01:52:21,2537,1,388
