ss_d,ss_sbclllr_frctn,ss_tx_d,ss_cll_tp,ss_strn,b_frmt,rltnshp_tp,cnfdnc_scr,crtd_b,src_d,src_ss_d,chmbl_d,cll_d,tss_d,vrnt_d
7827,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL620888,,1969.0,
7828,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL620889,,1969.0,
7829,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL620890,,1969.0,
7830,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL620891,,1969.0,
7831,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL620892,,,
7832,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621079,,,
7833,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621080,,,
7834,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621081,,,
7835,,10026.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621082,,,
7836,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621083,,,
7837,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621084,,,
7838,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621085,,,
7839,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621086,,,
7840,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621087,,,
7841,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622607,,,
7842,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622608,,,
7843,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL624481,,,
7844,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL624482,,,
7845,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL624483,,,
7846,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL624484,,,
7847,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL624485,,,
7848,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624486,,,
7849,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL624487,,,
7850,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL624488,,,
7851,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624489,,,
7852,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625184,,,
7853,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625185,,,
7854,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL875954,,,
7855,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625186,,,
7856,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625187,,,
7857,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL625188,,,
7858,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625189,,,
7859,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL625190,,,
7860,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621733,,,
7861,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621734,,,
7862,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621735,,,
7863,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621736,,1969.0,
7864,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621737,,1969.0,
7865,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621738,,,
7866,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622806,,,
7867,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623519,,,
7868,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623520,,,
7869,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623521,,,
7870,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623522,,,
7871,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623523,,,
7872,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623690,,,
7873,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623691,,,
7874,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623692,,,
7875,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623693,,,
7876,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623694,,,
7877,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623695,,,
7878,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623696,,,
7879,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623697,,,
7880,,9544.0,,,BAO_0000218,U,0,Intermediate,1,,CHEMBL623698,,1969.0,
7881,,10116.0,,,BAO_0000218,U,0,Intermediate,1,,CHEMBL623699,,1969.0,
7882,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623700,,,
7883,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623701,,,
7884,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623702,,1969.0,
7885,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623703,,,
7886,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623704,,,
7887,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623705,,,
7888,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623706,,,
7889,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623707,,,
7890,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623708,,,
7891,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623709,,,
7892,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623710,,,
7893,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623711,,,
7894,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623712,,,
7895,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623713,,,
7896,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623714,,,
7897,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623715,,,
7898,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623716,,,
7899,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622980,,,
7900,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622981,,,
7901,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622982,,,
7902,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622983,,,
7903,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622984,,,
7904,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622985,,,
7905,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623631,,1969.0,
7906,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623632,,,
7907,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623633,,1969.0,
7908,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623634,,1969.0,
7909,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623635,,,
7910,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621195,,,
7911,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621196,,,
7912,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL875287,,,
7913,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621197,,,
7914,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621198,,1969.0,
7915,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621199,,1969.0,
7916,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621200,,,
7917,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621201,,,
7918,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621202,,,
7919,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621203,,,
7920,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621204,,,
7921,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621205,,948.0,
7922,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621206,,948.0,
7923,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621207,,948.0,
7924,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621208,,948.0,
7925,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621209,,948.0,
7926,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL876484,,948.0,
7927,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621210,,948.0,
7928,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621211,,948.0,
7929,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621212,,948.0,
7930,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621213,,948.0,
7931,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621214,,948.0,
7932,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621215,,948.0,
7933,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621216,,948.0,
7934,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621217,,948.0,
7935,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621218,,948.0,
7936,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621219,,948.0,
7937,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621220,,948.0,
7938,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621221,,948.0,
7939,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621222,,948.0,
7940,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621223,,948.0,
7941,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL876485,,948.0,
7942,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621224,,948.0,
7943,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621225,,948.0,
7944,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621226,,948.0,
7945,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621227,,2113.0,
7946,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621228,,2113.0,
7947,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621229,,2113.0,
7948,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621230,,2113.0,
7949,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621231,,2113.0,
7950,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621232,,2113.0,
7951,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621233,,2113.0,
7952,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621234,,2113.0,
7953,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621235,,2113.0,
7954,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621236,,2113.0,
7955,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621237,,2113.0,
7956,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL876486,,2113.0,
7957,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622436,,160.0,
7958,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622437,,160.0,
7959,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622438,,160.0,
7960,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622439,,2107.0,
7961,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622440,,2107.0,
7962,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622441,,2107.0,
7963,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622442,,2107.0,
7964,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622443,,2107.0,
7965,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622444,,2107.0,
7966,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622445,,2107.0,
7967,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622446,,2107.0,
7968,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622447,,2107.0,
7969,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622448,,2107.0,
7970,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622449,,2107.0,
7971,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622450,,2107.0,
7972,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622451,,2107.0,
7973,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622452,,2107.0,
7974,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622453,,2107.0,
7975,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622454,,2107.0,
7976,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622455,,2107.0,
7977,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL876024,,2107.0,
7978,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622456,,,
7979,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622457,,,
7980,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622458,,,
7981,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622459,,,
7982,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL873343,,,
7983,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622460,,,
7984,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622461,,1969.0,
7985,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622462,,1969.0,
7986,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622463,,,
7987,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622464,,,
7988,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622465,,,
7989,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622466,,,
7990,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622467,,,
7991,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622468,,1969.0,
7992,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL876025,,1969.0,
7993,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622469,,1969.0,
7994,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622470,,1969.0,
7995,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622471,,,
7996,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622472,,1969.0,
7997,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622473,,1969.0,
7998,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624282,,1969.0,
7999,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624283,,1969.0,
8000,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624284,,1969.0,
8001,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624285,,1969.0,
8002,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624286,,,
8003,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624287,,,
8004,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624288,,,
8005,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624289,,1969.0,
8006,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL873344,,1969.0,
8007,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619623,,,
8008,,10116.0,,,BAO_0000218,N,1,Expert,1,,CHEMBL621399,,,
8009,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621400,,,
8010,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621401,,,
8011,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621402,,,
8012,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621403,,,
8013,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621121,,,
8014,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL872525,,,
8015,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621122,,,
8016,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621123,,,
8017,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621124,,,
8018,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621125,,,
8019,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621126,,,
8020,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621127,,,
8021,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621128,,,
8022,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618263,,,
8023,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618264,,,
8024,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618265,,,
8025,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618266,,1969.0,
8026,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618267,,,
8027,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618450,,1088.0,
8028,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618451,,1088.0,
8029,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618452,,,
8030,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618453,,1088.0,
8031,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618454,,1088.0,
8032,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618455,,1088.0,
8033,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618456,,,
8034,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618457,,,
8035,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618458,,,
8036,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618459,,,
8037,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL876733,,,
8038,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618460,,,
8039,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618461,,,
8040,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL618462,,,
8041,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618463,,,
8042,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618464,,,
8043,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618465,,,
8044,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618466,,,
8045,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618467,,,
8046,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618468,,,
8047,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618469,,1969.0,
8048,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618470,,1969.0,
8049,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL618471,,,
8050,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618472,,,
8051,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL618473,,,
8052,,9669.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621699,,,
8053,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621700,,,
8054,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621701,,,
8055,,9669.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621702,,,
8056,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621703,,,
8057,,9615.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621704,,,
8058,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624259,,,
8059,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624260,,,
8060,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624430,,,
8061,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624431,,,
8062,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624432,,,
8063,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624433,,,
8064,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624434,,,
8065,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL624435,,,
8066,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618570,,,
8067,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618571,,,
8068,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618572,,,
8069,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618573,,,
8070,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619267,,,
8071,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619431,,,
8072,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619432,,,
8073,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619433,,,
8074,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL619434,,1969.0,
8075,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619435,,1977.0,
8076,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL619436,,1969.0,
8077,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619437,,,
8078,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL619438,,,
8079,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619439,,,
8080,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619440,,,
8081,,,,,BAO_0000218,U,0,Autocuration,1,,CHEMBL619441,,,
8082,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL619442,,,
8083,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL875156,,,
8084,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL619443,,,
8085,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL619444,,,
8086,,,,,BAO_0000019,U,0,Autocuration,1,,CHEMBL623464,,,
8087,,10090.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623465,,,
8088,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623466,,,
8089,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623467,,,
8090,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL623468,,,
8091,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622660,,,
8092,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622661,,,
8093,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622662,,,
8094,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622663,,,
8095,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622664,,,
8096,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622665,,,
8097,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL622666,,,
8098,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621615,,,
8099,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621616,,,
8100,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621617,,,
8101,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621618,,,
8102,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621619,,,
8103,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621620,,,
8104,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621786,,,
8105,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621787,,,
8106,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621788,,,
8107,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621789,,,
8108,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621790,,,
8109,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621791,,1969.0,
8110,Microsomes,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621792,,,
8111,Microsomes,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621793,,,
8112,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621794,,,
8113,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621795,,1969.0,
8114,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621796,,,
8115,,10116.0,Hepatocyte,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621797,401.0,2107.0,
8116,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621798,,,
8117,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621799,,,
8118,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621800,,,
8119,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621801,,,
8120,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL621802,,,
8121,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618596,,,
8122,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618597,,,
8123,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618598,,,
8124,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618599,,,
8125,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618600,,,
8126,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618601,,,
8127,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618602,,,
8128,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618603,,,
8129,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618604,,2107.0,
8130,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618605,,,
8131,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618606,,,
8132,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618607,,,
8133,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618608,,,
8134,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618609,,,
8135,,10116.0,,,BAO_0000218,N,1,Intermediate,1,,CHEMBL618610,,,
