Fiscal year,Division ID,CountryRegion name,Climate change adaptation (marker),Desertification (marker),PBA type,Indigenous issues (marker),Organisation ID,Fund centre ID,Status,Maximum CIDA contribution (project-level),Organisation class,Sector ID,Climate change mitigation (marker),IRTC percent,Continent name,Disability issues (marker),Section ID,Enviromental sustainability (marker),CountryRegion percent,Regional program (marker),Division name,Sector name,Branch ID,CFLI (marker),Project number,Branch name,Section name,Fund centre name,Untied amount(Project-level budget),FSTC percent,CIDA business delivery model (old),Programming process (new),Bilateral aid (international marker),Participatory development and good governance,Trade development (marker),Biodiversity (marker),Urban issues (marker)
2009/2010,D4400,South America,0,0,Not PBA,0,10050,4422,Closed,1488850.78,Governmental,15110,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Public sector policy and administrative management,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,Information not available,4422,Closed,1488850.78,Unknown,15110,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Public sector policy and administrative management,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,10050,4422,Closed,1488850.78,Governmental,11220,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Primary education,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,Information not available,4422,Closed,1488850.78,Unknown,11220,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Primary education,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,10050,4422,Closed,1488850.78,Governmental,12220,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Basic health care,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,Information not available,4422,Closed,1488850.78,Unknown,12220,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Basic health care,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,10050,4422,Closed,1488850.78,Governmental,13030,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Family planning,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,Information not available,4422,Closed,1488850.78,Unknown,13030,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Family planning,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,10050,4422,Closed,1488850.78,Governmental,15110,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Public sector policy and administrative management,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,Information not available,4422,Closed,1488850.78,Unknown,15110,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Public sector policy and administrative management,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,10050,4422,Closed,1488850.78,Governmental,11220,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Primary education,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,Information not available,4422,Closed,1488850.78,Unknown,11220,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Primary education,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,10050,4422,Closed,1488850.78,Governmental,12220,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Basic health care,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,Information not available,4422,Closed,1488850.78,Unknown,12220,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Basic health care,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,10050,4422,Closed,1488850.78,Governmental,13030,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Family planning,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,Information not available,4422,Closed,1488850.78,Unknown,13030,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Family planning,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,10050,4422,Closed,1488850.78,Governmental,15110,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Public sector policy and administrative management,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,South America,0,0,Not PBA,0,Information not available,4422,Closed,1488850.78,Unknown,15110,0,0.0,America,0,S4413,1,0.3,1,NDD Americas Programming,Public sector policy and administrative management,B4400,0,A020910001,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,Paraguay,0,0,Not PBA,0,1005645,4422,Closed,861997.0,Civil Society,12110,0,0.0,America,0,S4413,0,1.0,1,NDD Americas Programming,Health policy and administrative management,B4400,0,A020910017,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4400,Paraguay,0,0,Not PBA,0,1005645,4422,Closed,861997.0,Civil Society,12181,0,0.0,America,0,S4413,0,1.0,1,NDD Americas Programming,Medical education/training,B4400,0,A020910017,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4400,Paraguay,0,0,Not PBA,0,1005645,4422,Closed,861997.0,Civil Society,12230,0,0.0,America,0,S4413,0,1.0,1,NDD Americas Programming,Basic health infrastructure,B4400,0,A020910017,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4400,Paraguay,0,0,Not PBA,0,1005645,4422,Closed,861997.0,Civil Society,12281,0,0.0,America,0,S4413,0,1.0,1,NDD Americas Programming,Health personnel development,B4400,0,A020910017,NGM Americas,South America,*Southern Cone,0.0,1.0,Responsive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4400,Bolivia,0,0,Not PBA,0,1003044,4416,Closed,329838.0,Civil Society,15130,0,0.0,America,0,S4413,0,1.0,0,NDD Americas Programming,Legal and judicial development,B4400,0,A020910018,NGM Americas,South America,Bolivia,329838.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,Bolivia,0,0,Not PBA,0,1003044,4416,Closed,329838.0,Civil Society,15160,0,0.0,America,0,S4413,0,1.0,0,NDD Americas Programming,Human rights,B4400,0,A020910018,NGM Americas,South America,Bolivia,329838.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,Brazil,0,0,Not PBA,0,1000510,4418,Closed,2531353.0,Civil Society,15110,0,0.0,America,0,S4413,1,1.0,0,NDD Americas Programming,Public sector policy and administrative management,B4400,0,A020911008,NGM Americas,South America,Brazil,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,Brazil,0,0,Not PBA,0,1000510,4418,Closed,2531353.0,Civil Society,15153,0,0.0,America,0,S4413,1,1.0,0,NDD Americas Programming,Media and free flow of information,B4400,0,A020911008,NGM Americas,South America,Brazil,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,Brazil,0,0,Not PBA,0,1000510,4418,Closed,2531353.0,Civil Society,41010,0,0.0,America,0,S4413,1,1.0,0,NDD Americas Programming,Environmental policy and administrative management,B4400,0,A020911008,NGM Americas,South America,Brazil,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,Brazil,0,0,Not PBA,0,1000356,4418,Closed,1713817.92,Civil Society,12281,0,0.0,America,0,S4413,0,1.0,0,NDD Americas Programming,Health personnel development,B4400,0,A020911009,NGM Americas,South America,Brazil,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,Brazil,0,0,Not PBA,0,1000356,4418,Closed,1713817.92,Civil Society,25010,0,0.0,America,0,S4413,0,1.0,0,NDD Americas Programming,Business support services and institutions,B4400,0,A020911009,NGM Americas,South America,Brazil,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,Brazil,0,0,Not PBA,0,1000356,4418,Closed,1713817.92,Civil Society,32130,0,0.0,America,0,S4413,0,1.0,0,NDD Americas Programming,Small and medium-sized enterprises (SME) development,B4400,0,A020911009,NGM Americas,South America,Brazil,0.0,1.0,Responsive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,"Congo, Dem Rep.",0,0,Not PBA,0,1000282,4298,Closed,4899012.2,Civil Society,15150,0,0.0,Africa,0,S4287,0,1.0,0,WWD West & Central Africa,Democratic participation and civil society,B4200,0,A020982001,WGM Sub-Saharan Africa,Central Africa & Great Lakes Program,Democratic Republic of Congo,4899012.2,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,"Congo, Dem Rep.",0,0,Not PBA,0,1000282,4298,Closed,4899012.2,Civil Society,24040,0,0.0,Africa,0,S4287,0,1.0,0,WWD West & Central Africa,Informal/semi-formal financial intermediaries,B4200,0,A020982001,WGM Sub-Saharan Africa,Central Africa & Great Lakes Program,Democratic Republic of Congo,4899012.2,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4100,Bangladesh,0,0,Not PBA,0,1001114,4122,Closed,17121139.37,Civil Society,15130,0,0.0,Asia,0,S4122,0,1.0,0,OAD Asia Programming,Legal and judicial development,B4100,0,A021170001,OGM Asia Pacific,Bangladesh Section,Bangladesh,17121139.37,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4100,Bangladesh,0,0,Not PBA,0,1009240,4122,Closed,17121139.37,Civil Society,15130,0,0.0,Asia,0,S4122,0,1.0,0,OAD Asia Programming,Legal and judicial development,B4100,0,A021170001,OGM Asia Pacific,Bangladesh Section,Bangladesh,17121139.37,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,"Congo, Dem Rep.",0,0,Not PBA,0,Information not available,4298,Closed,246397.97,Individual,15110,0,0.0,Africa,0,S4287,0,1.0,0,WWD West & Central Africa,Public sector policy and administrative management,B4200,0,A021224002,WGM Sub-Saharan Africa,Central Africa & Great Lakes Program,Democratic Republic of Congo,246397.97,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,"Congo, Dem Rep.",0,0,Not PBA,0,Information not available,4298,Closed,246397.97,Individual,15150,0,0.0,Africa,0,S4287,0,1.0,0,WWD West & Central Africa,Democratic participation and civil society,B4200,0,A021224002,WGM Sub-Saharan Africa,Central Africa & Great Lakes Program,Democratic Republic of Congo,246397.97,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4207,"Congo, Dem Rep.",0,0,Not PBA,0,Information not available,4298,Closed,246397.97,Individual,24040,0,0.0,Africa,0,S4287,0,1.0,0,WWD West & Central Africa,Informal/semi-formal financial intermediaries,B4200,0,A021224002,WGM Sub-Saharan Africa,Central Africa & Great Lakes Program,Democratic Republic of Congo,246397.97,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4100,Pakistan,0,0,Not PBA,0,1000601,4124,Closed,6566164.53,Civil Society,12110,0,0.0,Asia,0,S4141,0,1.0,0,OAD Asia Programming,Health policy and administrative management,B4100,0,A021236001,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",Pakistan,6566164.53,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4100,Pakistan,0,0,Not PBA,0,1004565,4124,Closed,6566164.53,Civil Society,12110,0,0.0,Asia,0,S4141,0,1.0,0,OAD Asia Programming,Health policy and administrative management,B4100,0,A021236001,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",Pakistan,6566164.53,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4100,Pakistan,0,0,Not PBA,0,1000601,4124,Closed,6566164.53,Civil Society,12281,0,0.0,Asia,0,S4141,0,1.0,0,OAD Asia Programming,Health personnel development,B4100,0,A021236001,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",Pakistan,6566164.53,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4100,Pakistan,0,0,Not PBA,0,1004565,4124,Closed,6566164.53,Civil Society,12281,0,0.0,Asia,0,S4141,0,1.0,0,OAD Asia Programming,Health personnel development,B4100,0,A021236001,OGM Asia Pacific,"OAA Afghanistan, Pakistan and Sri Lanka",Pakistan,6566164.53,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4400,Bolivia,0,0,Not PBA,0,1013670,4416,Closed,273083.86,Civil Society,11420,0,0.0,America,0,S4413,1,1.0,0,NDD Americas Programming,Higher education,B4400,0,A021314PRE,NGM Americas,South America,Bolivia,0.0,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,Bolivia,0,0,Not PBA,0,1013670,4416,Closed,273083.86,Civil Society,32262,0,0.0,America,0,S4413,1,1.0,0,NDD Americas Programming,Oil and gas,B4400,0,A021314PRE,NGM Americas,South America,Bolivia,0.0,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4400,Bolivia,0,0,Not PBA,0,1013670,4416,Closed,273083.86,Civil Society,41081,0,0.0,America,0,S4413,1,1.0,0,NDD Americas Programming,Environmental education/training,B4400,0,A021314PRE,NGM Americas,South America,Bolivia,0.0,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4270,Africa MC,0,0,Not PBA,0,1000517,4246,Terminating,611160.56,Civil Society,15150,0,0.0,Africa,0,S4227,0,1.0,1,WED Southern & Eastern Africa,Democratic participation and civil society,B4200,0,A021334002,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",PanAfrica,611160.56,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4270,Africa MC,0,0,Not PBA,0,1000932,4246,Terminating,611160.56,Civil Society,15150,0,0.0,Africa,0,S4227,0,1.0,1,WED Southern & Eastern Africa,Democratic participation and civil society,B4200,0,A021334002,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",PanAfrica,611160.56,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4270,Africa MC,0,0,Not PBA,0,1000517,4246,Terminating,611160.56,Civil Society,22010,0,0.0,Africa,0,S4227,0,1.0,1,WED Southern & Eastern Africa,Communications policy and administrative management,B4200,0,A021334002,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",PanAfrica,611160.56,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4270,Africa MC,0,0,Not PBA,0,1000932,4246,Terminating,611160.56,Civil Society,22010,0,0.0,Africa,0,S4227,0,1.0,1,WED Southern & Eastern Africa,Communications policy and administrative management,B4200,0,A021334002,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",PanAfrica,611160.56,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4270,Africa MC,0,0,Not PBA,0,1000517,4246,Terminating,611160.56,Civil Society,23210,0,0.0,Africa,0,S4227,0,1.0,1,WED Southern & Eastern Africa,"Energy generation, renewable sources - multiple technologies",B4200,0,A021334002,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",PanAfrica,611160.56,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D4270,Africa MC,0,0,Not PBA,0,1000932,4246,Terminating,611160.56,Civil Society,23210,0,0.0,Africa,0,S4227,0,1.0,1,WED Southern & Eastern Africa,"Energy generation, renewable sources - multiple technologies",B4200,0,A021334002,WGM Sub-Saharan Africa,"Ethiopia, PanAfrica, SubRegional",PanAfrica,611160.56,1.0,Directive,Uncoded: Pre-APP,1,1,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,10050,4268,Closed,2694419.4,Governmental,15150,0,0.0,Asia,0,S4264,0,0.02,1,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A021360001,"EGM Europe, Middle East and Maghreb",West Bank Gaza & Palestinian Refugees,Middle East Peace Process,2694419.4,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,1009838,4268,Closed,2694419.4,Civil Society,15150,0,0.0,Asia,0,S4264,0,0.02,1,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A021360001,"EGM Europe, Middle East and Maghreb",West Bank Gaza & Palestinian Refugees,Middle East Peace Process,2694419.4,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,10050,4268,Closed,2694419.4,Governmental,15150,0,0.0,Asia,0,S4264,0,0.06,1,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A021360001,"EGM Europe, Middle East and Maghreb",West Bank Gaza & Palestinian Refugees,Middle East Peace Process,2694419.4,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,1009838,4268,Closed,2694419.4,Civil Society,15150,0,0.0,Asia,0,S4264,0,0.06,1,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A021360001,"EGM Europe, Middle East and Maghreb",West Bank Gaza & Palestinian Refugees,Middle East Peace Process,2694419.4,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,10050,4268,Closed,2694419.4,Governmental,15150,0,0.0,Asia,0,S4264,0,0.06,1,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A021360001,"EGM Europe, Middle East and Maghreb",West Bank Gaza & Palestinian Refugees,Middle East Peace Process,2694419.4,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,1009838,4268,Closed,2694419.4,Civil Society,15150,0,0.0,Asia,0,S4264,0,0.06,1,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A021360001,"EGM Europe, Middle East and Maghreb",West Bank Gaza & Palestinian Refugees,Middle East Peace Process,2694419.4,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,10050,4268,Closed,2694419.4,Governmental,15150,0,0.0,Asia,0,S4264,0,0.06,1,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A021360001,"EGM Europe, Middle East and Maghreb",West Bank Gaza & Palestinian Refugees,Middle East Peace Process,2694419.4,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,1009838,4268,Closed,2694419.4,Civil Society,15150,0,0.0,Asia,0,S4264,0,0.06,1,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A021360001,"EGM Europe, Middle East and Maghreb",West Bank Gaza & Palestinian Refugees,Middle East Peace Process,2694419.4,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,10050,4268,Closed,2694419.4,Governmental,15150,0,0.0,Asia,0,S4264,0,0.8,1,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A021360001,"EGM Europe, Middle East and Maghreb",West Bank Gaza & Palestinian Refugees,Middle East Peace Process,2694419.4,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D3100,Western Asia,0,0,Not PBA,0,1009838,4268,Closed,2694419.4,Civil Society,15150,0,0.0,Asia,0,S4264,0,0.8,1,EDD Europe-Middle East Programming,Democratic participation and civil society,B3100,0,A021360001,"EGM Europe, Middle East and Maghreb",West Bank Gaza & Palestinian Refugees,Middle East Peace Process,2694419.4,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,"Congo, Dem Rep.",0,0,Not PBA,0,1000647,4298,Closed,8846131.41,Civil Society,12220,0,0.0,Africa,0,S4287,0,1.0,0,WWD West & Central Africa,Basic health care,B4200,0,A021363001,WGM Sub-Saharan Africa,Central Africa & Great Lakes Program,Democratic Republic of Congo,8846131.41,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,"Congo, Dem Rep.",0,0,Not PBA,0,1009319,4298,Closed,8846131.41,Civil Society,12220,0,0.0,Africa,0,S4287,0,1.0,0,WWD West & Central Africa,Basic health care,B4200,0,A021363001,WGM Sub-Saharan Africa,Central Africa & Great Lakes Program,Democratic Republic of Congo,8846131.41,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,"Congo, Dem Rep.",0,0,Not PBA,0,1000647,4298,Closed,8846131.41,Civil Society,12230,0,0.0,Africa,0,S4287,0,1.0,0,WWD West & Central Africa,Basic health infrastructure,B4200,0,A021363001,WGM Sub-Saharan Africa,Central Africa & Great Lakes Program,Democratic Republic of Congo,8846131.41,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,"Congo, Dem Rep.",0,0,Not PBA,0,1009319,4298,Closed,8846131.41,Civil Society,12230,0,0.0,Africa,0,S4287,0,1.0,0,WWD West & Central Africa,Basic health infrastructure,B4200,0,A021363001,WGM Sub-Saharan Africa,Central Africa & Great Lakes Program,Democratic Republic of Congo,8846131.41,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,"Congo, Dem Rep.",0,0,Not PBA,0,1000647,4298,Closed,8846131.41,Civil Society,12250,0,0.0,Africa,0,S4287,0,1.0,0,WWD West & Central Africa,Infectious disease control,B4200,0,A021363001,WGM Sub-Saharan Africa,Central Africa & Great Lakes Program,Democratic Republic of Congo,8846131.41,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,"Congo, Dem Rep.",0,0,Not PBA,0,1009319,4298,Closed,8846131.41,Civil Society,12250,0,0.0,Africa,0,S4287,0,1.0,0,WWD West & Central Africa,Infectious disease control,B4200,0,A021363001,WGM Sub-Saharan Africa,Central Africa & Great Lakes Program,Democratic Republic of Congo,8846131.41,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
2009/2010,D4207,"Congo, Dem Rep.",0,0,Not PBA,0,1000647,4298,Closed,8846131.41,Civil Society,12281,0,0.0,Africa,0,S4287,0,1.0,0,WWD West & Central Africa,Health personnel development,B4200,0,A021363001,WGM Sub-Saharan Africa,Central Africa & Great Lakes Program,Democratic Republic of Congo,8846131.41,1.0,Directive,Uncoded: Pre-APP,1,0,0,0,0
