assay_id,assay_organism,variant_id,assay_type,description,assay_strain,chembl_id,assay_tax_id,confidence_score,src_id,relationship_type,tid,curated_by,src_assay_id,cell_id,bao_format,tissue_id
154,Homo sapiens,,F,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,,CHEMBL615679,9606.0,0,1,U,22226,Autocuration,,635.0,BAO_0000219,
155,Homo sapiens,,F,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,,CHEMBL615680,9606.0,0,1,U,22226,Autocuration,,,BAO_0000019,
156,Homo sapiens,,F,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,,CHEMBL615681,9606.0,0,1,U,22226,Autocuration,,,BAO_0000019,
157,,,B,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,,CHEMBL857972,,6,1,H,104290,Autocuration,,,BAO_0000249,
158,Streptococcus pyogenes,,F,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,,CHEMBL857899,1314.0,1,1,N,50264,Intermediate,,,BAO_0000218,
159,Human herpesvirus 3,,F,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),,CHEMBL615371,10335.0,1,1,N,50527,Intermediate,,,BAO_0000218,
160,vericilla zoster virus,,F,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,,CHEMBL615372,10335.0,1,1,N,50527,Expert,,468.0,BAO_0000218,
161,vericilla zoster virus,,F,Antiviral activity against 07/1 strain of VZV; ND: No data,,CHEMBL615373,10335.0,1,1,N,50527,Intermediate,,,BAO_0000218,
162,vericilla zoster virus,,F,Antiviral activity against 07/1 strain of VZV; ND=No data,,CHEMBL615374,10335.0,1,1,N,50527,Intermediate,,,BAO_0000218,
163,escherichia cloac,,F,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",,CHEMBL615375,561.0,1,1,N,50145,Intermediate,,,BAO_0000218,
164,,,B,Ratio of Ki at A2 to Ki at A1 receptors,,CHEMBL615376,,0,1,U,22226,Autocuration,,,BAO_0000019,
165,Candida albicans,,B,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",,CHEMBL615377,5476.0,8,1,H,11143,Expert,,,BAO_0000249,
166,Candida glabrata CBS 138,,B,"Inhibition of 1,3-beta-glucan synthase",,CHEMBL615378,284593.0,8,1,H,18077,Expert,,,BAO_0000357,
167,Homo sapiens,,F,Inhibition of growth of 1-87 human tumor cell line,,CHEMBL615379,9606.0,1,1,N,80609,Intermediate,,832.0,BAO_0000219,
168,Rattus norvegicus,,B,Inhibition of 1-lipoxygenase (LOX)in RBL cells,,CHEMBL615380,10116.0,9,1,D,12166,Expert,,,BAO_0000219,
169,Glycine max,,B,Inhibitory activity against soybean 1-lipoxygenase (SLO),,CHEMBL615381,3847.0,9,1,D,100171,Autocuration,,,BAO_0000357,
170,Glycine max,,B,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,,CHEMBL615382,3847.0,9,1,D,100171,Autocuration,,,BAO_0000357,
171,Glycine max,,B,% inhibition against soybean 1-lipoxygenase (SLO),,CHEMBL615383,3847.0,9,1,D,100171,Autocuration,,,BAO_0000357,
172,Glycine max,,B,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,,CHEMBL615384,3847.0,9,1,D,100171,Autocuration,,,BAO_0000357,
173,Glycine max,,B,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,,CHEMBL615385,3847.0,9,1,D,100171,Autocuration,,,BAO_0000357,
174,Glycine max,,B,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,,CHEMBL615386,3847.0,9,1,D,100171,Autocuration,,,BAO_0000357,
175,Glycine max,,B,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,,CHEMBL615387,3847.0,9,1,D,100171,Autocuration,,,BAO_0000357,
176,Glycine max,,B,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,,CHEMBL615388,3847.0,9,1,D,100171,Autocuration,,,BAO_0000357,
177,Glycine max,,B,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,,CHEMBL615214,3847.0,9,1,D,100171,Autocuration,,,BAO_0000357,
178,Glycine max,,B,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,,CHEMBL827087,3847.0,9,1,D,100171,Autocuration,,,BAO_0000357,
179,Glycine max,,B,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,,CHEMBL615215,3847.0,9,1,D,100171,Autocuration,,,BAO_0000357,
180,Glycine max,,B,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,,CHEMBL615216,3847.0,9,1,D,100171,Autocuration,,,BAO_0000357,
181,Glycine max,,B,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,,CHEMBL615217,3847.0,9,1,D,100171,Autocuration,,,BAO_0000357,
182,Glycine max,,B,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,,CHEMBL615218,3847.0,9,1,D,100171,Autocuration,,,BAO_0000357,
183,Glycine max,,B,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,,CHEMBL615219,3847.0,9,1,D,100171,Autocuration,,,BAO_0000357,
184,Mus musculus,,B,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,,CHEMBL615220,10090.0,0,1,U,22226,Autocuration,,,BAO_0000019,
185,Mus musculus,,F,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),,CHEMBL615221,10090.0,1,1,N,80049,Intermediate,,294.0,BAO_0000219,
186,,,F,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,,CHEMBL615222,,0,1,U,22226,Intermediate,,,BAO_0000019,
187,,,B,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,CHEMBL615223,,8,1,H,11489,Autocuration,,,BAO_0000357,
188,,,B,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,CHEMBL615224,,8,1,H,11862,Autocuration,,,BAO_0000357,
189,,,B,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,,CHEMBL615225,,8,1,H,11862,Autocuration,,,BAO_0000357,
190,,,B,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,,CHEMBL615226,,8,1,H,11489,Autocuration,,,BAO_0000357,
191,,,B,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,,CHEMBL615227,,8,1,H,11862,Autocuration,,,BAO_0000357,
192,Bos taurus,,F,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,,CHEMBL615228,9913.0,9,1,D,12347,Expert,,,BAO_0000019,
193,Rattus norvegicus,,B,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,,CHEMBL615229,10116.0,9,1,D,100120,Expert,,,BAO_0000357,
194,Rattus norvegicus,,B,Inhibition of 11 beta-hydroxylase from rat adrenal gland,,CHEMBL615230,10116.0,9,1,D,100120,Expert,,,BAO_0000357,2369.0
195,Rattus norvegicus,,B,Inhibition of rat adrenal 11-beta-hydroxylase,,CHEMBL615231,10116.0,9,1,D,100120,Expert,,,BAO_0000357,
196,Rattus norvegicus,,B,Inhibition of rat adrenal 11-beta-hydroxylase,,CHEMBL884520,10116.0,9,1,D,100120,Expert,,,BAO_0000357,
197,Rattus norvegicus,,B,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,,CHEMBL615232,10116.0,9,1,D,100120,Expert,,,BAO_0000357,
198,,,B,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,,CHEMBL615233,,8,1,H,10328,Autocuration,,,BAO_0000019,
199,,,B,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,CHEMBL827088,,8,1,H,11490,Autocuration,,,BAO_0000357,
200,,,B,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,CHEMBL615234,,8,1,H,11490,Autocuration,,,BAO_0000357,
201,,,F,Compound was tested for the percent of inhibition against 12-LO at 10 uM,,CHEMBL615235,,8,1,H,11134,Autocuration,,,BAO_0000019,
202,,,B,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,CHEMBL615236,,8,1,H,12052,Autocuration,,,BAO_0000019,
203,,,B,Compound was tested in vitro for inhibition of 12-LO human platelet,,CHEMBL615237,,8,1,H,11134,Autocuration,,,BAO_0000019,
204,,,F,Inhibitory concentration against human platelet 12-lipoxygenase,,CHEMBL615238,,8,1,H,11134,Autocuration,,,BAO_0000019,
205,,,B,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,,CHEMBL615239,,8,1,H,11134,Autocuration,,,BAO_0000019,
206,Homo sapiens,,F,Inhibitory concentration against human platelet 12-lipoxygenase,,CHEMBL615240,9606.0,9,1,D,11134,Autocuration,,,BAO_0000019,
207,,,B,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,,CHEMBL615241,,8,1,H,11835,Expert,,,BAO_0000019,
208,,,B,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,,CHEMBL615242,,8,1,H,11601,Expert,,,BAO_0000357,
209,,,B,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),,CHEMBL615243,,8,1,H,11134,Autocuration,,,BAO_0000019,
210,,,B,Inhibitory activity against human platelet 12-lipoxygenase,,CHEMBL615244,,8,1,H,11134,Autocuration,,,BAO_0000019,
211,,,B,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,,CHEMBL615245,,8,1,H,11134,Autocuration,,,BAO_0000019,
212,,,B,% inhibition against human platelet 12-lipoxygenase (12-HLO),,CHEMBL615246,,8,1,H,11134,Autocuration,,,BAO_0000019,
213,,,B,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,,CHEMBL615247,,8,1,H,11134,Autocuration,,,BAO_0000019,
214,,,B,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,,CHEMBL615248,,8,1,H,11134,Autocuration,,,BAO_0000019,
215,,,B,Inhibitory activity towards porcine 12-lipoxygenase,,CHEMBL615249,,8,1,H,11601,Autocuration,,,BAO_0000357,
216,,,B,Tested for inhibition against porcine 12-LO,,CHEMBL615250,,8,1,H,11601,Autocuration,,,BAO_0000357,
217,,,B,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,,CHEMBL615251,,8,1,H,12052,Autocuration,,,BAO_0000019,
218,,,B,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,,CHEMBL615252,,8,1,H,12052,Autocuration,,,BAO_0000019,
219,,,B,In vitro inhibition of rat platelet 12-lipoxygenase,,CHEMBL828340,,8,1,H,12052,Expert,,,BAO_0000019,
220,,,B,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,CHEMBL615253,,8,1,H,12052,Autocuration,,,BAO_0000019,
221,,,B,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,,CHEMBL615254,,8,1,H,12052,Autocuration,,,BAO_0000019,
222,,,B,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,,CHEMBL615255,,8,1,H,12052,Autocuration,,,BAO_0000019,
223,,,B,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,CHEMBL615256,,8,1,H,12052,Autocuration,,,BAO_0000019,
224,,,B,In vitro inhibitory activity against rat platelet 12-lipoxygenase,,CHEMBL615257,,8,1,H,12052,Autocuration,,,BAO_0000019,
225,,,B,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,,CHEMBL615258,,8,1,H,12052,Autocuration,,,BAO_0000019,
226,Homo sapiens,,F,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,,CHEMBL615259,9606.0,1,1,N,80007,Intermediate,,621.0,BAO_0000219,
227,Homo sapiens,,F,In vitro antitumor activity against 41M cell line.,,CHEMBL615260,9606.0,1,1,N,80007,Expert,,621.0,BAO_0000219,
228,Homo sapiens,,F,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,,CHEMBL615261,9606.0,1,1,N,80007,Intermediate,,621.0,BAO_0000219,
229,Homo sapiens,,F,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,,CHEMBL615262,9606.0,1,1,N,80007,Intermediate,,621.0,BAO_0000219,
230,Homo sapiens,,F,In vitro antitumor activity against 41McisR cell line.,,CHEMBL615263,9606.0,1,1,N,80007,Expert,,621.0,BAO_0000219,
231,Homo sapiens,,F,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,,CHEMBL838393,9606.0,1,1,N,80007,Expert,,621.0,BAO_0000219,
232,Homo sapiens,,F,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,,CHEMBL615264,9606.0,1,1,N,80007,Intermediate,,621.0,BAO_0000219,
233,Homo sapiens,,B,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),,CHEMBL615265,9606.0,9,1,D,84,Expert,,,BAO_0000357,
234,Homo sapiens,,B,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,CHEMBL615266,9606.0,9,1,D,68,Expert,,,BAO_0000357,
235,,,B,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,CHEMBL615267,,8,1,H,68,Expert,,,BAO_0000357,
236,,,B,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,,CHEMBL615268,,8,1,H,10201,Expert,,,BAO_0000357,
237,,,B,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,,CHEMBL615269,,8,1,H,10201,Expert,,,BAO_0000357,
238,,,B,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,,CHEMBL615270,,8,1,H,10201,Expert,,,BAO_0000357,
239,,,B,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,CHEMBL615271,,8,1,H,12220,Autocuration,,,BAO_0000357,
240,Escherichia coli,,B,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,CHEMBL615272,562.0,8,1,H,11303,Autocuration,,,BAO_0000357,
241,Escherichia coli,,B,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,CHEMBL615103,562.0,8,1,H,11303,Autocuration,,,BAO_0000357,
242,Escherichia coli,,B,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",,CHEMBL615104,562.0,8,1,H,11303,Autocuration,,,BAO_0000357,
243,,,B,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,CHEMBL615105,,8,1,H,12220,Autocuration,,,BAO_0000357,
244,,,B,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",,CHEMBL872866,,8,1,H,12220,Autocuration,,,BAO_0000357,
245,Sus scrofa,,B,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,CHEMBL615106,9823.0,8,1,H,11303,Autocuration,,,BAO_0000357,
246,Sus scrofa,,B,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",,CHEMBL615107,9823.0,8,1,H,11303,Autocuration,,,BAO_0000019,
247,Sus scrofa,,B,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",,CHEMBL615108,9823.0,8,1,H,11303,Autocuration,,,BAO_0000357,
248,Sus scrofa,,B,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",,CHEMBL615109,9823.0,8,1,H,11303,Autocuration,,,BAO_0000357,
249,Sus scrofa,,B,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,CHEMBL615110,9823.0,8,1,H,11303,Autocuration,,,BAO_0000357,
250,Sus scrofa,,B,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",,CHEMBL840105,9823.0,8,1,H,11303,Autocuration,,,BAO_0000019,
251,Sus scrofa,,B,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-5 M inhibitory concentration",,CHEMBL615111,9823.0,8,1,H,11303,Autocuration,,,BAO_0000019,
252,Sus scrofa,,B,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-6 M inhibitory concentration",,CHEMBL615112,9823.0,8,1,H,11303,Autocuration,,,BAO_0000019,
253,Sus scrofa,,B,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-7 M inhibitory concentration",,CHEMBL615113,9823.0,8,1,H,11303,Autocuration,,,BAO_0000019,
254,Sus scrofa,,B,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme.",,CHEMBL615114,9823.0,8,1,H,11303,Autocuration,,,BAO_0000019,
255,Sus scrofa,,B,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,CHEMBL615115,9823.0,8,1,H,11303,Autocuration,,,BAO_0000357,
256,Sus scrofa,,B,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",,CHEMBL615116,9823.0,8,1,H,11303,Autocuration,,,BAO_0000019,
257,,,B,"Compound was tested for in vitro inhibition of 5,10-Methylene Tetrahydrofolate Cyclohydrolase, competitive against (+)-L-5,10-methenyltetrahydrofolate",,CHEMBL615698,,8,1,H,11303,Autocuration,,,BAO_0000357,
258,Sus scrofa,,B,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme at 10E-4 M inhibitory concentration",,CHEMBL615699,9823.0,0,1,U,22226,Autocuration,,,BAO_0000019,
259,Sus scrofa,,B,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme.",,CHEMBL615700,9823.0,0,1,U,22226,Autocuration,,,BAO_0000019,
260,Saccharomyces cerevisiae,,B,Inhibition of 5-Desaturase involved in ergosterol biosynthesis,,CHEMBL615701,4932.0,8,1,H,100249,Expert,,,BAO_0000357,
261,Rattus norvegicus,,B,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,,CHEMBL615702,10116.0,0,1,U,22226,Autocuration,,,BAO_0000019,
262,Rattus norvegicus,,B,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,,CHEMBL615703,10116.0,0,1,U,22226,Autocuration,,,BAO_0000019,
263,Rattus norvegicus,,B,"Irreversible inhibition of Walker 256 FUDR phosphorylase; expressed as Vo/Vi, velocity without inhibitor to that of velocity with inhibitor",,CHEMBL615704,10116.0,0,1,U,22226,Autocuration,,,BAO_0000019,
