assay_id,assay_test_type,assay_organism,assay_category,assay_type,relationship_type,curated_by,assay_tissue,assay_tax_id,description,tid,variant_id,src_assay_id,src_id,doc_id,bao_format,assay_strain,assay_cell_type,assay_subcellular_fraction
159,,Human herpesvirus 3,,F,N,Intermediate,,10335.0,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),50527,,,1,17833,BAO_0000218,,,
160,,vericilla zoster virus,,F,N,Expert,,10335.0,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,50527,,,1,17290,BAO_0000218,,HEL,
161,,vericilla zoster virus,,F,N,Intermediate,,10335.0,Antiviral activity against 07/1 strain of VZV; ND: No data,50527,,,1,17290,BAO_0000218,,,
162,,vericilla zoster virus,,F,N,Intermediate,,10335.0,Antiviral activity against 07/1 strain of VZV; ND=No data,50527,,,1,17290,BAO_0000218,,,
163,,escherichia cloac,,F,N,Intermediate,,561.0,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",50145,,,1,10932,BAO_0000218,,,
164,,,,B,U,Autocuration,,,Ratio of Ki at A2 to Ki at A1 receptors,22226,,,1,9707,BAO_0000019,,,
165,,Candida albicans,,B,H,Expert,,5476.0,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",11143,,,1,2346,BAO_0000249,,,
166,,Candida glabrata CBS 138,,B,H,Expert,,284593.0,"Inhibition of 1,3-beta-glucan synthase",18077,,,1,2205,BAO_0000357,,,
167,,Homo sapiens,,F,N,Intermediate,,9606.0,Inhibition of growth of 1-87 human tumor cell line,80609,,,1,11900,BAO_0000219,,1-87 tumor cell line,
168,,Rattus norvegicus,,B,D,Expert,,10116.0,Inhibition of 1-lipoxygenase (LOX)in RBL cells,12166,,,1,14864,BAO_0000219,,,
169,,Glycine max,,B,D,Autocuration,,3847.0,Inhibitory activity against soybean 1-lipoxygenase (SLO),100171,,,1,16474,BAO_0000357,,,
170,,Glycine max,,B,D,Autocuration,,3847.0,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,100171,,,1,16474,BAO_0000357,,,
171,,Glycine max,,B,D,Autocuration,,3847.0,% inhibition against soybean 1-lipoxygenase (SLO),100171,,,1,16474,BAO_0000357,,,
172,,Glycine max,,B,D,Autocuration,,3847.0,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,100171,,,1,16474,BAO_0000357,,,
173,,Glycine max,,B,D,Autocuration,,3847.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,100171,,,1,3094,BAO_0000357,,,
174,,Glycine max,,B,D,Autocuration,,3847.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,100171,,,1,3094,BAO_0000357,,,
175,,Glycine max,,B,D,Autocuration,,3847.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,100171,,,1,3094,BAO_0000357,,,
176,,Glycine max,,B,D,Autocuration,,3847.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,100171,,,1,3094,BAO_0000357,,,
177,,Glycine max,,B,D,Autocuration,,3847.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,100171,,,1,3094,BAO_0000357,,,
178,,Glycine max,,B,D,Autocuration,,3847.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,100171,,,1,3094,BAO_0000357,,,
179,,Glycine max,,B,D,Autocuration,,3847.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,100171,,,1,3094,BAO_0000357,,,
180,,Glycine max,,B,D,Autocuration,,3847.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,100171,,,1,3094,BAO_0000357,,,
181,,Glycine max,,B,D,Autocuration,,3847.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,100171,,,1,3094,BAO_0000357,,,
182,,Glycine max,,B,D,Autocuration,,3847.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,100171,,,1,3094,BAO_0000357,,,
183,,Glycine max,,B,D,Autocuration,,3847.0,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,100171,,,1,3094,BAO_0000357,,,
184,,Mus musculus,,B,U,Autocuration,,10090.0,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,22226,,,1,10413,BAO_0000019,,,
185,,Mus musculus,,F,N,Intermediate,,10090.0,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),80049,,,1,16929,BAO_0000219,,C3H 10T1/2,
186,,,,F,U,Intermediate,,,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,22226,,,1,1229,BAO_0000019,,,
187,,,,B,H,Autocuration,,,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),11489,,,1,16587,BAO_0000357,,,
188,,,,B,H,Autocuration,,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),11862,,,1,16587,BAO_0000357,,,
189,,,,B,H,Autocuration,,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,11862,,,1,16587,BAO_0000357,,,
190,,,,B,H,Autocuration,,,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,11489,,,1,16587,BAO_0000357,,,
191,,,,B,H,Autocuration,,,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,11862,,,1,16587,BAO_0000357,,,
192,,Bos taurus,,F,D,Expert,,9913.0,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,12347,,,1,8058,BAO_0000019,,,
193,,Rattus norvegicus,,B,D,Expert,,10116.0,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,100120,,,1,9065,BAO_0000357,,,
194,,Rattus norvegicus,,B,D,Expert,Adrenal gland,10116.0,Inhibition of 11 beta-hydroxylase from rat adrenal gland,100120,,,1,8865,BAO_0000357,,,
195,,Rattus norvegicus,,B,D,Expert,,10116.0,Inhibition of rat adrenal 11-beta-hydroxylase,100120,,,1,9066,BAO_0000357,,,
196,,Rattus norvegicus,,B,D,Expert,,10116.0,Inhibition of rat adrenal 11-beta-hydroxylase,100120,,,1,8394,BAO_0000357,,,
197,,Rattus norvegicus,,B,D,Expert,,10116.0,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,100120,,,1,8394,BAO_0000357,,,
198,,,,B,H,Autocuration,,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,10328,,,1,6431,BAO_0000019,,,
199,,,,B,H,Autocuration,,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,11490,,,1,6431,BAO_0000357,,,
200,,,,B,H,Autocuration,,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,11490,,,1,6431,BAO_0000357,,,
201,,,,F,H,Autocuration,,,Compound was tested for the percent of inhibition against 12-LO at 10 uM,11134,,,1,9295,BAO_0000019,,,
202,,,,B,H,Autocuration,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,12052,,,1,10193,BAO_0000019,,,
203,,,,B,H,Autocuration,,,Compound was tested in vitro for inhibition of 12-LO human platelet,11134,,,1,13622,BAO_0000019,,,
204,,,,F,H,Autocuration,,,Inhibitory concentration against human platelet 12-lipoxygenase,11134,,,1,12079,BAO_0000019,,,
205,,,,B,H,Autocuration,,,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,11134,,,1,13622,BAO_0000019,,,
206,,Homo sapiens,,F,D,Autocuration,,9606.0,Inhibitory concentration against human platelet 12-lipoxygenase,11134,,,1,12079,BAO_0000019,,,
207,,,,B,H,Expert,,,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,11835,,,1,13500,BAO_0000019,,,
208,,,,B,H,Expert,,,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,11601,,,1,13723,BAO_0000357,,,
209,,,,B,H,Autocuration,,,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),11134,,,1,16474,BAO_0000019,,,
210,,,,B,H,Autocuration,,,Inhibitory activity against human platelet 12-lipoxygenase,11134,,,1,1630,BAO_0000019,,,
211,,,,B,H,Autocuration,,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,11134,,,1,167,BAO_0000019,,,
212,,,,B,H,Autocuration,,,% inhibition against human platelet 12-lipoxygenase (12-HLO),11134,,,1,16474,BAO_0000019,,,
213,,,,B,H,Autocuration,,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,11134,,,1,167,BAO_0000019,,,
214,,,,B,H,Autocuration,,,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,11134,,,1,16474,BAO_0000019,,,
215,,,,B,H,Autocuration,,,Inhibitory activity towards porcine 12-lipoxygenase,11601,,,1,10091,BAO_0000357,,,
216,,,,B,H,Autocuration,,,Tested for inhibition against porcine 12-LO,11601,,,1,11966,BAO_0000357,,,
217,,,,B,H,Autocuration,,,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,12052,,,1,951,BAO_0000019,,,
218,,,,B,H,Autocuration,,,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,12052,,,1,10997,BAO_0000019,,,
219,,,,B,H,Expert,,,In vitro inhibition of rat platelet 12-lipoxygenase,12052,,,1,10193,BAO_0000019,,,
220,,,,B,H,Autocuration,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,12052,,,1,10193,BAO_0000019,,,
221,,,,B,H,Autocuration,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,12052,,,1,10193,BAO_0000019,,,
222,,,,B,H,Autocuration,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,12052,,,1,10193,BAO_0000019,,,
223,,,,B,H,Autocuration,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,12052,,,1,10193,BAO_0000019,,,
224,,,,B,H,Autocuration,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase,12052,,,1,10193,BAO_0000019,,,
225,,,,B,H,Autocuration,,,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,12052,,,1,11087,BAO_0000019,,,
226,,Homo sapiens,,F,N,Intermediate,,9606.0,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,80007,,,1,15569,BAO_0000219,,41M,
227,,Homo sapiens,,F,N,Expert,,9606.0,In vitro antitumor activity against 41M cell line.,80007,,,1,12989,BAO_0000219,,41M,
228,,Homo sapiens,,F,N,Intermediate,,9606.0,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,80007,,,1,16745,BAO_0000219,,41M,
229,,Homo sapiens,,F,N,Intermediate,,9606.0,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,80007,,,1,15569,BAO_0000219,,41M,
230,,Homo sapiens,,F,N,Expert,,9606.0,In vitro antitumor activity against 41McisR cell line.,80007,,,1,12989,BAO_0000219,,41M,
231,,Homo sapiens,,F,N,Expert,,9606.0,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,80007,,,1,12989,BAO_0000219,,41M,
232,,Homo sapiens,,F,N,Intermediate,,9606.0,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,80007,,,1,16745,BAO_0000219,,41M,
233,,Homo sapiens,,B,D,Expert,,9606.0,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),84,,,1,6210,BAO_0000357,,,
234,,Homo sapiens,,B,D,Expert,,9606.0,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),68,,,1,6210,BAO_0000357,,,
235,,,,B,H,Expert,,,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),68,,,1,6226,BAO_0000357,,,
236,,,,B,H,Expert,,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,10201,,,1,17855,BAO_0000357,,,
237,,,,B,H,Expert,,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,10201,,,1,17855,BAO_0000357,,,
238,,,,B,H,Expert,,,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,10201,,,1,17855,BAO_0000357,,,
239,,,,B,H,Autocuration,,,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",12220,,,1,10413,BAO_0000357,,,
240,,Escherichia coli,,B,H,Autocuration,,562.0,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",11303,,,1,10413,BAO_0000357,,,
241,,Escherichia coli,,B,H,Autocuration,,562.0,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",11303,,,1,10413,BAO_0000357,,,
242,,Escherichia coli,,B,H,Autocuration,,562.0,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",11303,,,1,10413,BAO_0000357,,,
243,,,,B,H,Autocuration,,,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",12220,,,1,10413,BAO_0000357,,,
244,,,,B,H,Autocuration,,,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",12220,,,1,10413,BAO_0000357,,,
245,,Sus scrofa,,B,H,Autocuration,,9823.0,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",11303,,,1,7587,BAO_0000357,,,
246,,Sus scrofa,,B,H,Autocuration,,9823.0,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",11303,,,1,7587,BAO_0000019,,,
247,,Sus scrofa,,B,H,Autocuration,,9823.0,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",11303,,,1,7587,BAO_0000357,,,
248,,Sus scrofa,,B,H,Autocuration,,9823.0,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",11303,,,1,7587,BAO_0000357,,,
249,,Sus scrofa,,B,H,Autocuration,,9823.0,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",11303,,,1,7587,BAO_0000357,,,
250,,Sus scrofa,,B,H,Autocuration,,9823.0,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",11303,,,1,7587,BAO_0000019,,,
251,,Sus scrofa,,B,H,Autocuration,,9823.0,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-5 M inhibitory concentration",11303,,,1,7587,BAO_0000019,,,
252,,Sus scrofa,,B,H,Autocuration,,9823.0,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-6 M inhibitory concentration",11303,,,1,7587,BAO_0000019,,,
253,,Sus scrofa,,B,H,Autocuration,,9823.0,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-7 M inhibitory concentration",11303,,,1,7587,BAO_0000019,,,
254,,Sus scrofa,,B,H,Autocuration,,9823.0,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme.",11303,,,1,7587,BAO_0000019,,,
255,,Sus scrofa,,B,H,Autocuration,,9823.0,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",11303,,,1,7587,BAO_0000357,,,
256,,Sus scrofa,,B,H,Autocuration,,9823.0,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",11303,,,1,7587,BAO_0000019,,,
257,,,,B,H,Autocuration,,,"Compound was tested for in vitro inhibition of 5,10-Methylene Tetrahydrofolate Cyclohydrolase, competitive against (+)-L-5,10-methenyltetrahydrofolate",11303,,,1,7323,BAO_0000357,,,
258,,Sus scrofa,,B,U,Autocuration,,9823.0,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme at 10E-4 M inhibitory concentration",22226,,,1,7587,BAO_0000019,,,
259,,Sus scrofa,,B,U,Autocuration,,9823.0,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme.",22226,,,1,7587,BAO_0000019,,,
260,,Saccharomyces cerevisiae,,B,H,Expert,,4932.0,Inhibition of 5-Desaturase involved in ergosterol biosynthesis,100249,,,1,13750,BAO_0000357,,,
261,,Rattus norvegicus,,B,U,Autocuration,,10116.0,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,22226,,,1,7662,BAO_0000019,,,
262,,Rattus norvegicus,,B,U,Autocuration,,10116.0,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,22226,,,1,7662,BAO_0000019,,,
263,,Rattus norvegicus,,B,U,Autocuration,,10116.0,"Irreversible inhibition of Walker 256 FUDR phosphorylase; expressed as Vo/Vi, velocity without inhibitor to that of velocity with inhibitor",22226,,,1,7662,BAO_0000019,,,
264,,,,F,H,Autocuration,,,"Tested for 5-HT 3 receptor antagonist potency by ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",104698,,,1,12211,BAO_0000019,,,
265,,,,F,H,Autocuration,,,"Compound was tested for its 5-HT 3 receptor antagonist potency by their ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",104698,,,1,12211,BAO_0000019,,,
266,,Cavia porcellus,,F,D,Intermediate,Ileum,10141.0,Relative ability to increase cholinergically mediated contractions in isolated ileum of guinea pig,20033,,,1,12211,BAO_0000221,,,
267,,,,F,H,Expert,,,Stimulatory activity of intragastric pressure was tested in the rat,10623,,,1,12211,BAO_0000019,,,
268,,,,B,H,Autocuration,,,% Decrease of 5-HT carrier-receptor -bound radioactivity using paroxetine as a radioligand.,121,,,1,15453,BAO_0000357,,,
269,,Rattus norvegicus,,F,U,Autocuration,,10116.0,Dose to reduce neuronal firing against 5-HT cells in rats (iv),22226,,,1,11884,BAO_0000218,,,
270,,,,F,H,Autocuration,,,Antagonistic activity of corresponding methoxy compound against serotonin 5-HT receptor,12688,,,1,7185,BAO_0000019,,,
271,,Homo sapiens,,B,D,Expert,,9606.0,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine,121,,,1,6876,BAO_0000357,,,
272,,Homo sapiens,,B,D,Expert,,9606.0,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine; No data,121,,,1,6876,BAO_0000357,,,
