doc_id,relationship_type,assay_strain,src_assay_id,assay_cell_type,assay_test_type,tid,confidence_score,curated_by,assay_subcellular_fraction,assay_id,assay_type,assay_tissue,variant_id,src_id,bao_format,description,cell_id,assay_category,tissue_id,assay_organism,chembl_id,assay_tax_id
10543,H,,,,,19640,8,Autocuration,,139,F,,,1,BAO_0000019,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,,,,CHEMBL615362,
10543,H,,,,,19640,8,Expert,,140,F,,,1,BAO_0000019,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,,,,CHEMBL615363,
10543,H,,,,,19640,8,Autocuration,,141,B,,,1,BAO_0000357,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,,,,CHEMBL615364,
10543,H,,,,,19640,8,Expert,,142,F,,,1,BAO_0000019,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,,,,CHEMBL615365,
11365,N,,,P338,,80360,1,Intermediate,,143,F,,,1,BAO_0000219,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,524.0,,,Mus musculus,CHEMBL615366,10090.0
11365,N,,,P338,,80360,1,Intermediate,,144,F,,,1,BAO_0000219,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,524.0,,,Mus musculus,CHEMBL615367,10090.0
11803,N,,,PBL,,80384,1,Intermediate,,145,F,,,1,BAO_0000219,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).,554.0,,,Homo sapiens,CHEMBL615368,9606.0
11803,U,,,,,22226,0,Autocuration,,146,F,,,1,BAO_0000019,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells,,,,Ovis aries,CHEMBL615369,9940.0
11803,U,,,,,22226,0,Autocuration,,147,F,,,1,BAO_0000019,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.,,,,Ovis aries,CHEMBL615370,9940.0
12278,H,,,,,191,8,Autocuration,,148,B,,,1,BAO_0000357,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C),,,,,CHEMBL615673,
8249,U,,,,,22226,0,Autocuration,,149,F,,,1,BAO_0000019,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,,,,Homo sapiens,CHEMBL615674,9606.0
8249,U,,,,,22226,0,Autocuration,,150,F,,,1,BAO_0000019,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,,,,Homo sapiens,CHEMBL615675,9606.0
8249,U,,,CCRF-CEM,,22226,0,Autocuration,,151,F,,,1,BAO_0000219,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,635.0,,,Homo sapiens,CHEMBL615676,9606.0
8249,U,,,CCRF-CEM,,22226,0,Autocuration,,152,F,,,1,BAO_0000219,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,635.0,,,Homo sapiens,CHEMBL615677,9606.0
8249,U,,,CCRF-CEM,,22226,0,Autocuration,,153,F,,,1,BAO_0000219,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,635.0,,,Homo sapiens,CHEMBL615678,9606.0
8249,U,,,CCRF-CEM,,22226,0,Autocuration,,154,F,,,1,BAO_0000219,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,635.0,,,Homo sapiens,CHEMBL615679,9606.0
8249,U,,,,,22226,0,Autocuration,,155,F,,,1,BAO_0000019,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,,,,Homo sapiens,CHEMBL615680,9606.0
8249,U,,,,,22226,0,Autocuration,,156,F,,,1,BAO_0000019,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,,,,Homo sapiens,CHEMBL615681,9606.0
16992,H,,,,,104290,6,Autocuration,,157,B,,,1,BAO_0000249,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,,,,,CHEMBL857972,
10543,N,,,,,50264,1,Intermediate,,158,F,,,1,BAO_0000218,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,,,,Streptococcus pyogenes,CHEMBL857899,1314.0
17833,N,,,,,50527,1,Intermediate,,159,F,,,1,BAO_0000218,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),,,,Human herpesvirus 3,CHEMBL615371,10335.0
17290,N,,,HEL,,50527,1,Expert,,160,F,,,1,BAO_0000218,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,468.0,,,vericilla zoster virus,CHEMBL615372,10335.0
17290,N,,,,,50527,1,Intermediate,,161,F,,,1,BAO_0000218,Antiviral activity against 07/1 strain of VZV; ND: No data,,,,vericilla zoster virus,CHEMBL615373,10335.0
17290,N,,,,,50527,1,Intermediate,,162,F,,,1,BAO_0000218,Antiviral activity against 07/1 strain of VZV; ND=No data,,,,vericilla zoster virus,CHEMBL615374,10335.0
10932,N,,,,,50145,1,Intermediate,,163,F,,,1,BAO_0000218,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",,,,escherichia cloac,CHEMBL615375,561.0
9707,U,,,,,22226,0,Autocuration,,164,B,,,1,BAO_0000019,Ratio of Ki at A2 to Ki at A1 receptors,,,,,CHEMBL615376,
2346,H,,,,,11143,8,Expert,,165,B,,,1,BAO_0000249,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",,,,Candida albicans,CHEMBL615377,5476.0
2205,H,,,,,18077,8,Expert,,166,B,,,1,BAO_0000357,"Inhibition of 1,3-beta-glucan synthase",,,,Candida glabrata CBS 138,CHEMBL615378,284593.0
11900,N,,,1-87 tumor cell line,,80609,1,Intermediate,,167,F,,,1,BAO_0000219,Inhibition of growth of 1-87 human tumor cell line,832.0,,,Homo sapiens,CHEMBL615379,9606.0
14864,D,,,,,12166,9,Expert,,168,B,,,1,BAO_0000219,Inhibition of 1-lipoxygenase (LOX)in RBL cells,,,,Rattus norvegicus,CHEMBL615380,10116.0
16474,D,,,,,100171,9,Autocuration,,169,B,,,1,BAO_0000357,Inhibitory activity against soybean 1-lipoxygenase (SLO),,,,Glycine max,CHEMBL615381,3847.0
16474,D,,,,,100171,9,Autocuration,,170,B,,,1,BAO_0000357,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,,,,Glycine max,CHEMBL615382,3847.0
16474,D,,,,,100171,9,Autocuration,,171,B,,,1,BAO_0000357,% inhibition against soybean 1-lipoxygenase (SLO),,,,Glycine max,CHEMBL615383,3847.0
16474,D,,,,,100171,9,Autocuration,,172,B,,,1,BAO_0000357,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,,,,Glycine max,CHEMBL615384,3847.0
3094,D,,,,,100171,9,Autocuration,,173,B,,,1,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,,,,Glycine max,CHEMBL615385,3847.0
3094,D,,,,,100171,9,Autocuration,,174,B,,,1,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,,,,Glycine max,CHEMBL615386,3847.0
3094,D,,,,,100171,9,Autocuration,,175,B,,,1,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,,,,Glycine max,CHEMBL615387,3847.0
3094,D,,,,,100171,9,Autocuration,,176,B,,,1,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,,,,Glycine max,CHEMBL615388,3847.0
3094,D,,,,,100171,9,Autocuration,,177,B,,,1,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,,,,Glycine max,CHEMBL615214,3847.0
3094,D,,,,,100171,9,Autocuration,,178,B,,,1,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,,,,Glycine max,CHEMBL827087,3847.0
3094,D,,,,,100171,9,Autocuration,,179,B,,,1,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,,,,Glycine max,CHEMBL615215,3847.0
3094,D,,,,,100171,9,Autocuration,,180,B,,,1,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,,,,Glycine max,CHEMBL615216,3847.0
3094,D,,,,,100171,9,Autocuration,,181,B,,,1,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,,,,Glycine max,CHEMBL615217,3847.0
3094,D,,,,,100171,9,Autocuration,,182,B,,,1,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,,,,Glycine max,CHEMBL615218,3847.0
3094,D,,,,,100171,9,Autocuration,,183,B,,,1,BAO_0000357,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,,,,Glycine max,CHEMBL615219,3847.0
10413,U,,,,,22226,0,Autocuration,,184,B,,,1,BAO_0000019,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,,,,Mus musculus,CHEMBL615220,10090.0
16929,N,,,C3H 10T1/2,,80049,1,Intermediate,,185,F,,,1,BAO_0000219,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),294.0,,,Mus musculus,CHEMBL615221,10090.0
1229,U,,,,,22226,0,Intermediate,,186,F,,,1,BAO_0000019,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,,,,,CHEMBL615222,
16587,H,,,,,11489,8,Autocuration,,187,B,,,1,BAO_0000357,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,,,,CHEMBL615223,
16587,H,,,,,11862,8,Autocuration,,188,B,,,1,BAO_0000357,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,,,,CHEMBL615224,
16587,H,,,,,11862,8,Autocuration,,189,B,,,1,BAO_0000357,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,,,,,CHEMBL615225,
16587,H,,,,,11489,8,Autocuration,,190,B,,,1,BAO_0000357,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,,,,,CHEMBL615226,
16587,H,,,,,11862,8,Autocuration,,191,B,,,1,BAO_0000357,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,,,,,CHEMBL615227,
8058,D,,,,,12347,9,Expert,,192,F,,,1,BAO_0000019,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,,,,Bos taurus,CHEMBL615228,9913.0
9065,D,,,,,100120,9,Expert,,193,B,,,1,BAO_0000357,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,,,,Rattus norvegicus,CHEMBL615229,10116.0
8865,D,,,,,100120,9,Expert,,194,B,Adrenal gland,,1,BAO_0000357,Inhibition of 11 beta-hydroxylase from rat adrenal gland,,,2369.0,Rattus norvegicus,CHEMBL615230,10116.0
9066,D,,,,,100120,9,Expert,,195,B,,,1,BAO_0000357,Inhibition of rat adrenal 11-beta-hydroxylase,,,,Rattus norvegicus,CHEMBL615231,10116.0
8394,D,,,,,100120,9,Expert,,196,B,,,1,BAO_0000357,Inhibition of rat adrenal 11-beta-hydroxylase,,,,Rattus norvegicus,CHEMBL884520,10116.0
8394,D,,,,,100120,9,Expert,,197,B,,,1,BAO_0000357,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,,,,Rattus norvegicus,CHEMBL615232,10116.0
6431,H,,,,,10328,8,Autocuration,,198,B,,,1,BAO_0000019,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,,,,,CHEMBL615233,
6431,H,,,,,11490,8,Autocuration,,199,B,,,1,BAO_0000357,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,,,,CHEMBL827088,
6431,H,,,,,11490,8,Autocuration,,200,B,,,1,BAO_0000357,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,,,,CHEMBL615234,
9295,H,,,,,11134,8,Autocuration,,201,F,,,1,BAO_0000019,Compound was tested for the percent of inhibition against 12-LO at 10 uM,,,,,CHEMBL615235,
10193,H,,,,,12052,8,Autocuration,,202,B,,,1,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,,CHEMBL615236,
13622,H,,,,,11134,8,Autocuration,,203,B,,,1,BAO_0000019,Compound was tested in vitro for inhibition of 12-LO human platelet,,,,,CHEMBL615237,
12079,H,,,,,11134,8,Autocuration,,204,F,,,1,BAO_0000019,Inhibitory concentration against human platelet 12-lipoxygenase,,,,,CHEMBL615238,
13622,H,,,,,11134,8,Autocuration,,205,B,,,1,BAO_0000019,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,,,,,CHEMBL615239,
12079,D,,,,,11134,9,Autocuration,,206,F,,,1,BAO_0000019,Inhibitory concentration against human platelet 12-lipoxygenase,,,,Homo sapiens,CHEMBL615240,9606.0
13500,H,,,,,11835,8,Expert,,207,B,,,1,BAO_0000019,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,,,,,CHEMBL615241,
13723,H,,,,,11601,8,Expert,,208,B,,,1,BAO_0000357,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,,,,,CHEMBL615242,
16474,H,,,,,11134,8,Autocuration,,209,B,,,1,BAO_0000019,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),,,,,CHEMBL615243,
1630,H,,,,,11134,8,Autocuration,,210,B,,,1,BAO_0000019,Inhibitory activity against human platelet 12-lipoxygenase,,,,,CHEMBL615244,
167,H,,,,,11134,8,Autocuration,,211,B,,,1,BAO_0000019,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,,,,,CHEMBL615245,
16474,H,,,,,11134,8,Autocuration,,212,B,,,1,BAO_0000019,% inhibition against human platelet 12-lipoxygenase (12-HLO),,,,,CHEMBL615246,
167,H,,,,,11134,8,Autocuration,,213,B,,,1,BAO_0000019,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,,,,,CHEMBL615247,
16474,H,,,,,11134,8,Autocuration,,214,B,,,1,BAO_0000019,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,,,,,CHEMBL615248,
10091,H,,,,,11601,8,Autocuration,,215,B,,,1,BAO_0000357,Inhibitory activity towards porcine 12-lipoxygenase,,,,,CHEMBL615249,
11966,H,,,,,11601,8,Autocuration,,216,B,,,1,BAO_0000357,Tested for inhibition against porcine 12-LO,,,,,CHEMBL615250,
951,H,,,,,12052,8,Autocuration,,217,B,,,1,BAO_0000019,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,,,,,CHEMBL615251,
10997,H,,,,,12052,8,Autocuration,,218,B,,,1,BAO_0000019,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,,,,,CHEMBL615252,
10193,H,,,,,12052,8,Expert,,219,B,,,1,BAO_0000019,In vitro inhibition of rat platelet 12-lipoxygenase,,,,,CHEMBL828340,
10193,H,,,,,12052,8,Autocuration,,220,B,,,1,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,,CHEMBL615253,
10193,H,,,,,12052,8,Autocuration,,221,B,,,1,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,,,,,CHEMBL615254,
10193,H,,,,,12052,8,Autocuration,,222,B,,,1,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,,,,,CHEMBL615255,
10193,H,,,,,12052,8,Autocuration,,223,B,,,1,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,,,,CHEMBL615256,
10193,H,,,,,12052,8,Autocuration,,224,B,,,1,BAO_0000019,In vitro inhibitory activity against rat platelet 12-lipoxygenase,,,,,CHEMBL615257,
11087,H,,,,,12052,8,Autocuration,,225,B,,,1,BAO_0000019,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,,,,,CHEMBL615258,
15569,N,,,41M,,80007,1,Intermediate,,226,F,,,1,BAO_0000219,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,621.0,,,Homo sapiens,CHEMBL615259,9606.0
12989,N,,,41M,,80007,1,Expert,,227,F,,,1,BAO_0000219,In vitro antitumor activity against 41M cell line.,621.0,,,Homo sapiens,CHEMBL615260,9606.0
16745,N,,,41M,,80007,1,Intermediate,,228,F,,,1,BAO_0000219,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,621.0,,,Homo sapiens,CHEMBL615261,9606.0
15569,N,,,41M,,80007,1,Intermediate,,229,F,,,1,BAO_0000219,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,621.0,,,Homo sapiens,CHEMBL615262,9606.0
12989,N,,,41M,,80007,1,Expert,,230,F,,,1,BAO_0000219,In vitro antitumor activity against 41McisR cell line.,621.0,,,Homo sapiens,CHEMBL615263,9606.0
12989,N,,,41M,,80007,1,Expert,,231,F,,,1,BAO_0000219,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,621.0,,,Homo sapiens,CHEMBL838393,9606.0
16745,N,,,41M,,80007,1,Intermediate,,232,F,,,1,BAO_0000219,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,621.0,,,Homo sapiens,CHEMBL615264,9606.0
6210,D,,,,,84,9,Expert,,233,B,,,1,BAO_0000357,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),,,,Homo sapiens,CHEMBL615265,9606.0
6210,D,,,,,68,9,Expert,,234,B,,,1,BAO_0000357,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,,,Homo sapiens,CHEMBL615266,9606.0
6226,H,,,,,68,8,Expert,,235,B,,,1,BAO_0000357,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,,,,CHEMBL615267,
17855,H,,,,,10201,8,Expert,,236,B,,,1,BAO_0000357,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,,,,,CHEMBL615268,
17855,H,,,,,10201,8,Expert,,237,B,,,1,BAO_0000357,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,,,,,CHEMBL615269,
17855,H,,,,,10201,8,Expert,,238,B,,,1,BAO_0000357,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,,,,,CHEMBL615270,
10413,H,,,,,12220,8,Autocuration,,239,B,,,1,BAO_0000357,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,,,,CHEMBL615271,
10413,H,,,,,11303,8,Autocuration,,240,B,,,1,BAO_0000357,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,,,Escherichia coli,CHEMBL615272,562.0
10413,H,,,,,11303,8,Autocuration,,241,B,,,1,BAO_0000357,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",,,,Escherichia coli,CHEMBL615103,562.0
10413,H,,,,,11303,8,Autocuration,,242,B,,,1,BAO_0000357,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",,,,Escherichia coli,CHEMBL615104,562.0
10413,H,,,,,12220,8,Autocuration,,243,B,,,1,BAO_0000357,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,,,,CHEMBL615105,
10413,H,,,,,12220,8,Autocuration,,244,B,,,1,BAO_0000357,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",,,,,CHEMBL872866,
7587,H,,,,,11303,8,Autocuration,,245,B,,,1,BAO_0000357,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",,,,Sus scrofa,CHEMBL615106,9823.0
7587,H,,,,,11303,8,Autocuration,,246,B,,,1,BAO_0000019,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",,,,Sus scrofa,CHEMBL615107,9823.0
7587,H,,,,,11303,8,Autocuration,,247,B,,,1,BAO_0000357,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",,,,Sus scrofa,CHEMBL615108,9823.0
7587,H,,,,,11303,8,Autocuration,,248,B,,,1,BAO_0000357,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",,,,Sus scrofa,CHEMBL615109,9823.0
