assay_tissue,bao_format,assay_strain,relationship_type,assay_subcellular_fraction,description,src_id,assay_cell_type,assay_tax_id,assay_type,assay_organism,tissue_id,confidence_score,curated_by,chembl_id,src_assay_id,assay_id,assay_test_type,variant_id,tid,doc_id,cell_id,assay_category
,BAO_0000019,,H,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,1,,,F,,,8,Autocuration,CHEMBL615362,,139,,,19640,10543,,
,BAO_0000019,,H,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,1,,,F,,,8,Expert,CHEMBL615363,,140,,,19640,10543,,
,BAO_0000357,,H,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,1,,,B,,,8,Autocuration,CHEMBL615364,,141,,,19640,10543,,
,BAO_0000019,,H,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,1,,,F,,,8,Expert,CHEMBL615365,,142,,,19640,10543,,
,BAO_0000219,,N,,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,1,P338,10090.0,F,Mus musculus,,1,Intermediate,CHEMBL615366,,143,,,80360,11365,524.0,
,BAO_0000219,,N,,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,1,P338,10090.0,F,Mus musculus,,1,Intermediate,CHEMBL615367,,144,,,80360,11365,524.0,
,BAO_0000219,,N,,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).,1,PBL,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL615368,,145,,,80384,11803,554.0,
,BAO_0000019,,U,,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells,1,,9940.0,F,Ovis aries,,0,Autocuration,CHEMBL615369,,146,,,22226,11803,,
,BAO_0000019,,U,,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.,1,,9940.0,F,Ovis aries,,0,Autocuration,CHEMBL615370,,147,,,22226,11803,,
,BAO_0000357,,H,,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C),1,,,B,,,8,Autocuration,CHEMBL615673,,148,,,191,12278,,
,BAO_0000019,,U,,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,1,,9606.0,F,Homo sapiens,,0,Autocuration,CHEMBL615674,,149,,,22226,8249,,
,BAO_0000019,,U,,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,1,,9606.0,F,Homo sapiens,,0,Autocuration,CHEMBL615675,,150,,,22226,8249,,
,BAO_0000219,,U,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,1,CCRF-CEM,9606.0,F,Homo sapiens,,0,Autocuration,CHEMBL615676,,151,,,22226,8249,635.0,
,BAO_0000219,,U,,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,1,CCRF-CEM,9606.0,F,Homo sapiens,,0,Autocuration,CHEMBL615677,,152,,,22226,8249,635.0,
,BAO_0000219,,U,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,1,CCRF-CEM,9606.0,F,Homo sapiens,,0,Autocuration,CHEMBL615678,,153,,,22226,8249,635.0,
,BAO_0000219,,U,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,1,CCRF-CEM,9606.0,F,Homo sapiens,,0,Autocuration,CHEMBL615679,,154,,,22226,8249,635.0,
,BAO_0000019,,U,,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,1,,9606.0,F,Homo sapiens,,0,Autocuration,CHEMBL615680,,155,,,22226,8249,,
,BAO_0000019,,U,,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,1,,9606.0,F,Homo sapiens,,0,Autocuration,CHEMBL615681,,156,,,22226,8249,,
,BAO_0000249,,H,,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,1,,,B,,,6,Autocuration,CHEMBL857972,,157,,,104290,16992,,
,BAO_0000218,,N,,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,1,,1314.0,F,Streptococcus pyogenes,,1,Intermediate,CHEMBL857899,,158,,,50264,10543,,
,BAO_0000218,,N,,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),1,,10335.0,F,Human herpesvirus 3,,1,Intermediate,CHEMBL615371,,159,,,50527,17833,,
,BAO_0000218,,N,,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,1,HEL,10335.0,F,vericilla zoster virus,,1,Expert,CHEMBL615372,,160,,,50527,17290,468.0,
,BAO_0000218,,N,,Antiviral activity against 07/1 strain of VZV; ND: No data,1,,10335.0,F,vericilla zoster virus,,1,Intermediate,CHEMBL615373,,161,,,50527,17290,,
,BAO_0000218,,N,,Antiviral activity against 07/1 strain of VZV; ND=No data,1,,10335.0,F,vericilla zoster virus,,1,Intermediate,CHEMBL615374,,162,,,50527,17290,,
,BAO_0000218,,N,,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",1,,561.0,F,escherichia cloac,,1,Intermediate,CHEMBL615375,,163,,,50145,10932,,
,BAO_0000019,,U,,Ratio of Ki at A2 to Ki at A1 receptors,1,,,B,,,0,Autocuration,CHEMBL615376,,164,,,22226,9707,,
,BAO_0000249,,H,,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",1,,5476.0,B,Candida albicans,,8,Expert,CHEMBL615377,,165,,,11143,2346,,
,BAO_0000357,,H,,"Inhibition of 1,3-beta-glucan synthase",1,,284593.0,B,Candida glabrata CBS 138,,8,Expert,CHEMBL615378,,166,,,18077,2205,,
,BAO_0000219,,N,,Inhibition of growth of 1-87 human tumor cell line,1,1-87 tumor cell line,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL615379,,167,,,80609,11900,832.0,
,BAO_0000219,,D,,Inhibition of 1-lipoxygenase (LOX)in RBL cells,1,,10116.0,B,Rattus norvegicus,,9,Expert,CHEMBL615380,,168,,,12166,14864,,
,BAO_0000357,,D,,Inhibitory activity against soybean 1-lipoxygenase (SLO),1,,3847.0,B,Glycine max,,9,Autocuration,CHEMBL615381,,169,,,100171,16474,,
,BAO_0000357,,D,,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,1,,3847.0,B,Glycine max,,9,Autocuration,CHEMBL615382,,170,,,100171,16474,,
,BAO_0000357,,D,,% inhibition against soybean 1-lipoxygenase (SLO),1,,3847.0,B,Glycine max,,9,Autocuration,CHEMBL615383,,171,,,100171,16474,,
,BAO_0000357,,D,,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,1,,3847.0,B,Glycine max,,9,Autocuration,CHEMBL615384,,172,,,100171,16474,,
,BAO_0000357,,D,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,1,,3847.0,B,Glycine max,,9,Autocuration,CHEMBL615385,,173,,,100171,3094,,
,BAO_0000357,,D,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,1,,3847.0,B,Glycine max,,9,Autocuration,CHEMBL615386,,174,,,100171,3094,,
,BAO_0000357,,D,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,1,,3847.0,B,Glycine max,,9,Autocuration,CHEMBL615387,,175,,,100171,3094,,
,BAO_0000357,,D,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,1,,3847.0,B,Glycine max,,9,Autocuration,CHEMBL615388,,176,,,100171,3094,,
,BAO_0000357,,D,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,1,,3847.0,B,Glycine max,,9,Autocuration,CHEMBL615214,,177,,,100171,3094,,
,BAO_0000357,,D,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,1,,3847.0,B,Glycine max,,9,Autocuration,CHEMBL827087,,178,,,100171,3094,,
,BAO_0000357,,D,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,1,,3847.0,B,Glycine max,,9,Autocuration,CHEMBL615215,,179,,,100171,3094,,
,BAO_0000357,,D,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,1,,3847.0,B,Glycine max,,9,Autocuration,CHEMBL615216,,180,,,100171,3094,,
,BAO_0000357,,D,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,1,,3847.0,B,Glycine max,,9,Autocuration,CHEMBL615217,,181,,,100171,3094,,
,BAO_0000357,,D,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,1,,3847.0,B,Glycine max,,9,Autocuration,CHEMBL615218,,182,,,100171,3094,,
,BAO_0000357,,D,,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,1,,3847.0,B,Glycine max,,9,Autocuration,CHEMBL615219,,183,,,100171,3094,,
,BAO_0000019,,U,,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,1,,10090.0,B,Mus musculus,,0,Autocuration,CHEMBL615220,,184,,,22226,10413,,
,BAO_0000219,,N,,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),1,C3H 10T1/2,10090.0,F,Mus musculus,,1,Intermediate,CHEMBL615221,,185,,,80049,16929,294.0,
,BAO_0000019,,U,,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,1,,,F,,,0,Intermediate,CHEMBL615222,,186,,,22226,1229,,
,BAO_0000357,,H,,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),1,,,B,,,8,Autocuration,CHEMBL615223,,187,,,11489,16587,,
,BAO_0000357,,H,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),1,,,B,,,8,Autocuration,CHEMBL615224,,188,,,11862,16587,,
,BAO_0000357,,H,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,1,,,B,,,8,Autocuration,CHEMBL615225,,189,,,11862,16587,,
,BAO_0000357,,H,,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,1,,,B,,,8,Autocuration,CHEMBL615226,,190,,,11489,16587,,
,BAO_0000357,,H,,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,1,,,B,,,8,Autocuration,CHEMBL615227,,191,,,11862,16587,,
,BAO_0000019,,D,,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,1,,9913.0,F,Bos taurus,,9,Expert,CHEMBL615228,,192,,,12347,8058,,
,BAO_0000357,,D,,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,1,,10116.0,B,Rattus norvegicus,,9,Expert,CHEMBL615229,,193,,,100120,9065,,
Adrenal gland,BAO_0000357,,D,,Inhibition of 11 beta-hydroxylase from rat adrenal gland,1,,10116.0,B,Rattus norvegicus,2369.0,9,Expert,CHEMBL615230,,194,,,100120,8865,,
,BAO_0000357,,D,,Inhibition of rat adrenal 11-beta-hydroxylase,1,,10116.0,B,Rattus norvegicus,,9,Expert,CHEMBL615231,,195,,,100120,9066,,
,BAO_0000357,,D,,Inhibition of rat adrenal 11-beta-hydroxylase,1,,10116.0,B,Rattus norvegicus,,9,Expert,CHEMBL884520,,196,,,100120,8394,,
,BAO_0000357,,D,,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,1,,10116.0,B,Rattus norvegicus,,9,Expert,CHEMBL615232,,197,,,100120,8394,,
,BAO_0000019,,H,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,1,,,B,,,8,Autocuration,CHEMBL615233,,198,,,10328,6431,,
,BAO_0000357,,H,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,1,,,B,,,8,Autocuration,CHEMBL827088,,199,,,11490,6431,,
,BAO_0000357,,H,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,1,,,B,,,8,Autocuration,CHEMBL615234,,200,,,11490,6431,,
,BAO_0000019,,H,,Compound was tested for the percent of inhibition against 12-LO at 10 uM,1,,,F,,,8,Autocuration,CHEMBL615235,,201,,,11134,9295,,
,BAO_0000019,,H,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,1,,,B,,,8,Autocuration,CHEMBL615236,,202,,,12052,10193,,
,BAO_0000019,,H,,Compound was tested in vitro for inhibition of 12-LO human platelet,1,,,B,,,8,Autocuration,CHEMBL615237,,203,,,11134,13622,,
,BAO_0000019,,H,,Inhibitory concentration against human platelet 12-lipoxygenase,1,,,F,,,8,Autocuration,CHEMBL615238,,204,,,11134,12079,,
,BAO_0000019,,H,,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,1,,,B,,,8,Autocuration,CHEMBL615239,,205,,,11134,13622,,
,BAO_0000019,,D,,Inhibitory concentration against human platelet 12-lipoxygenase,1,,9606.0,F,Homo sapiens,,9,Autocuration,CHEMBL615240,,206,,,11134,12079,,
,BAO_0000019,,H,,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,1,,,B,,,8,Expert,CHEMBL615241,,207,,,11835,13500,,
,BAO_0000357,,H,,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,1,,,B,,,8,Expert,CHEMBL615242,,208,,,11601,13723,,
,BAO_0000019,,H,,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),1,,,B,,,8,Autocuration,CHEMBL615243,,209,,,11134,16474,,
,BAO_0000019,,H,,Inhibitory activity against human platelet 12-lipoxygenase,1,,,B,,,8,Autocuration,CHEMBL615244,,210,,,11134,1630,,
,BAO_0000019,,H,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,1,,,B,,,8,Autocuration,CHEMBL615245,,211,,,11134,167,,
,BAO_0000019,,H,,% inhibition against human platelet 12-lipoxygenase (12-HLO),1,,,B,,,8,Autocuration,CHEMBL615246,,212,,,11134,16474,,
,BAO_0000019,,H,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,1,,,B,,,8,Autocuration,CHEMBL615247,,213,,,11134,167,,
,BAO_0000019,,H,,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,1,,,B,,,8,Autocuration,CHEMBL615248,,214,,,11134,16474,,
,BAO_0000357,,H,,Inhibitory activity towards porcine 12-lipoxygenase,1,,,B,,,8,Autocuration,CHEMBL615249,,215,,,11601,10091,,
,BAO_0000357,,H,,Tested for inhibition against porcine 12-LO,1,,,B,,,8,Autocuration,CHEMBL615250,,216,,,11601,11966,,
,BAO_0000019,,H,,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,1,,,B,,,8,Autocuration,CHEMBL615251,,217,,,12052,951,,
,BAO_0000019,,H,,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,1,,,B,,,8,Autocuration,CHEMBL615252,,218,,,12052,10997,,
,BAO_0000019,,H,,In vitro inhibition of rat platelet 12-lipoxygenase,1,,,B,,,8,Expert,CHEMBL828340,,219,,,12052,10193,,
,BAO_0000019,,H,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,1,,,B,,,8,Autocuration,CHEMBL615253,,220,,,12052,10193,,
,BAO_0000019,,H,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,1,,,B,,,8,Autocuration,CHEMBL615254,,221,,,12052,10193,,
,BAO_0000019,,H,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,1,,,B,,,8,Autocuration,CHEMBL615255,,222,,,12052,10193,,
,BAO_0000019,,H,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,1,,,B,,,8,Autocuration,CHEMBL615256,,223,,,12052,10193,,
,BAO_0000019,,H,,In vitro inhibitory activity against rat platelet 12-lipoxygenase,1,,,B,,,8,Autocuration,CHEMBL615257,,224,,,12052,10193,,
,BAO_0000019,,H,,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,1,,,B,,,8,Autocuration,CHEMBL615258,,225,,,12052,11087,,
,BAO_0000219,,N,,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,1,41M,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL615259,,226,,,80007,15569,621.0,
,BAO_0000219,,N,,In vitro antitumor activity against 41M cell line.,1,41M,9606.0,F,Homo sapiens,,1,Expert,CHEMBL615260,,227,,,80007,12989,621.0,
,BAO_0000219,,N,,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,1,41M,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL615261,,228,,,80007,16745,621.0,
,BAO_0000219,,N,,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,1,41M,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL615262,,229,,,80007,15569,621.0,
,BAO_0000219,,N,,In vitro antitumor activity against 41McisR cell line.,1,41M,9606.0,F,Homo sapiens,,1,Expert,CHEMBL615263,,230,,,80007,12989,621.0,
,BAO_0000219,,N,,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,1,41M,9606.0,F,Homo sapiens,,1,Expert,CHEMBL838393,,231,,,80007,12989,621.0,
,BAO_0000219,,N,,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,1,41M,9606.0,F,Homo sapiens,,1,Intermediate,CHEMBL615264,,232,,,80007,16745,621.0,
,BAO_0000357,,D,,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),1,,9606.0,B,Homo sapiens,,9,Expert,CHEMBL615265,,233,,,84,6210,,
,BAO_0000357,,D,,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),1,,9606.0,B,Homo sapiens,,9,Expert,CHEMBL615266,,234,,,68,6210,,
,BAO_0000357,,H,,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),1,,,B,,,8,Expert,CHEMBL615267,,235,,,68,6226,,
,BAO_0000357,,H,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,1,,,B,,,8,Expert,CHEMBL615268,,236,,,10201,17855,,
,BAO_0000357,,H,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,1,,,B,,,8,Expert,CHEMBL615269,,237,,,10201,17855,,
,BAO_0000357,,H,,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,1,,,B,,,8,Expert,CHEMBL615270,,238,,,10201,17855,,
,BAO_0000357,,H,,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",1,,,B,,,8,Autocuration,CHEMBL615271,,239,,,12220,10413,,
,BAO_0000357,,H,,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",1,,562.0,B,Escherichia coli,,8,Autocuration,CHEMBL615272,,240,,,11303,10413,,
,BAO_0000357,,H,,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",1,,562.0,B,Escherichia coli,,8,Autocuration,CHEMBL615103,,241,,,11303,10413,,
,BAO_0000357,,H,,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",1,,562.0,B,Escherichia coli,,8,Autocuration,CHEMBL615104,,242,,,11303,10413,,
,BAO_0000357,,H,,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",1,,,B,,,8,Autocuration,CHEMBL615105,,243,,,12220,10413,,
,BAO_0000357,,H,,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",1,,,B,,,8,Autocuration,CHEMBL872866,,244,,,12220,10413,,
,BAO_0000357,,H,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",1,,9823.0,B,Sus scrofa,,8,Autocuration,CHEMBL615106,,245,,,11303,7587,,
,BAO_0000019,,H,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",1,,9823.0,B,Sus scrofa,,8,Autocuration,CHEMBL615107,,246,,,11303,7587,,
,BAO_0000357,,H,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",1,,9823.0,B,Sus scrofa,,8,Autocuration,CHEMBL615108,,247,,,11303,7587,,
,BAO_0000357,,H,,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",1,,9823.0,B,Sus scrofa,,8,Autocuration,CHEMBL615109,,248,,,11303,7587,,
