payment_id,customer_id,staff_id,rental_id,amount,payment_date
594,22,1,14056,2.99,2005-08-20 22:18:53
12774,472,2,14596,4.99,2005-08-21 17:38:37
9144,338,2,10791,2.99,2005-08-01 21:41:52
9202,340,1,10667,8.99,2005-08-01 16:58:22
13222,490,2,6923,8.99,2005-07-12 22:40:48
12954,479,2,13078,8.99,2005-08-19 10:16:43
2967,110,2,7542,0.99,2005-07-27 21:43:04
6564,242,1,14515,0.99,2005-08-21 14:52:14
10146,374,2,15053,5.99,2005-08-22 10:13:09
12450,461,2,8164,0.99,2005-07-28 21:17:19
822,30,1,3964,4.99,2005-07-06 22:23:02
131,5,1,9888,3.99,2005-07-31 14:00:53
10201,376,1,15107,4.99,2005-08-22 12:05:02
14654,545,1,12349,2.99,2005-08-18 07:23:42
2504,92,1,271,5.99,2005-05-26 16:22:01
9586,354,1,11782,0.00,2006-02-14 15:16:03
6656,246,2,434,5.99,2005-05-27 16:54:27
1671,60,2,14741,0.00,2006-02-14 15:16:03
4256,156,2,13802,2.99,2005-08-20 12:44:53
8845,327,1,14847,4.99,2005-08-22 02:13:51
10132,374,1,5570,6.99,2005-07-10 03:46:47
12827,474,2,11117,0.99,2005-08-02 08:36:03
14553,541,1,1021,7.99,2005-05-31 03:16:15
13041,483,2,3559,4.99,2005-07-06 02:49:42
2113,78,1,2207,2.99,2005-06-18 02:19:21
9967,368,2,13189,8.99,2005-08-19 14:27:16
11445,423,2,12806,4.99,2005-08-19 00:37:26
13822,513,2,9862,2.99,2005-07-31 13:05:03
9330,345,2,10982,4.99,2005-08-02 04:19:11
13487,500,1,14964,4.99,2005-08-22 06:39:24
7705,284,2,15135,3.99,2005-08-22 13:19:19
1517,55,2,2062,2.99,2005-06-17 15:56:43
10584,390,2,13893,5.99,2005-08-20 15:52:52
6805,252,2,11764,0.99,2005-08-17 09:51:54
2030,75,2,4511,0.99,2005-07-08 02:36:21
5825,214,1,13565,0.99,2005-08-20 04:38:52
10981,406,2,4264,4.99,2005-07-07 14:25:28
1446,52,2,12200,2.99,2005-08-18 02:12:33
15468,577,1,7371,4.99,2005-07-27 15:18:42
3010,112,1,9217,4.99,2005-07-30 13:13:55
1160,42,1,6925,0.99,2005-07-26 22:52:32
14227,528,1,13600,7.99,2005-08-20 06:00:25
12233,453,1,6752,4.99,2005-07-12 14:53:15
3523,130,1,12094,2.99,2005-08-17 22:31:04
3363,125,2,6268,6.99,2005-07-11 15:55:34
9464,350,1,802,4.99,2005-05-29 17:38:59
1010,36,2,15657,4.99,2005-08-23 08:42:40
13852,514,1,12302,4.99,2005-08-18 05:41:39
8574,316,1,9508,4.99,2005-07-31 00:22:39
9020,334,1,4603,6.99,2005-07-08 06:57:07
2649,98,2,7120,3.99,2005-07-27 05:56:39
2148,79,2,3178,2.99,2005-06-20 22:35:12
6960,258,1,4677,5.99,2005-07-08 10:30:36
1490,54,1,2647,4.99,2005-06-19 09:57:56
5076,187,2,1462,4.99,2005-06-15 20:37:40
2268,83,2,11563,4.99,2006-02-14 15:16:03
2251,83,2,3722,6.99,2005-07-06 11:10:27
4915,181,1,1638,2.99,2005-06-16 08:32:36
14583,542,2,6077,5.99,2005-07-11 05:06:08
4363,160,1,11888,7.99,2005-08-17 15:04:05
12715,470,1,11742,0.99,2005-08-17 08:48:43
1302,47,2,8159,4.99,2005-07-28 21:09:28
14501,538,2,12089,5.99,2005-08-17 22:20:29
9772,361,1,13298,3.98,2006-02-14 15:16:03
4577,168,1,14090,2.99,2005-08-21 00:11:16
3990,147,2,6343,0.99,2005-07-11 19:51:35
15141,565,1,10025,5.99,2005-07-31 18:29:09
8577,316,1,12028,0.99,2005-08-17 20:03:47
6265,232,2,12853,2.99,2005-08-19 02:15:32
7642,282,2,8270,4.99,2005-07-29 01:27:22
7197,266,1,11726,0.99,2005-08-17 08:11:10
10033,371,1,4612,1.99,2005-07-08 07:40:44
4641,171,1,5986,4.99,2005-07-11 00:54:56
7479,276,1,9080,1.99,2005-07-30 08:02:39
10417,384,2,15321,4.99,2005-08-22 20:20:04
15075,563,2,1545,4.99,2005-06-16 01:31:23
12982,481,2,3285,4.99,2005-06-21 06:30:13
7759,286,1,14905,0.99,2005-08-22 04:34:22
9097,337,1,374,6.99,2005-05-27 08:26:30
6613,244,1,11762,9.99,2005-08-17 09:48:06
4321,158,1,15763,2.99,2005-08-23 13:02:59
14251,529,1,13011,4.99,2005-08-19 07:53:58
5686,209,1,15254,2.99,2005-08-22 18:13:07
2386,87,2,15890,4.99,2005-08-23 16:58:12
9090,336,2,12926,3.99,2005-08-19 05:00:16
2369,87,2,7599,2.99,2005-07-27 23:38:46
3487,129,2,9823,4.99,2005-07-31 11:49:00
5438,200,1,13737,5.99,2005-08-20 10:41:50
10876,403,1,442,2.99,2005-05-27 18:12:13
15030,561,1,3160,4.99,2005-06-20 21:20:51
1006,36,2,13562,2.99,2005-08-20 04:31:45
14589,542,1,10280,4.99,2005-08-01 03:27:15
14185,527,1,4888,0.99,2005-07-08 20:04:27
14505,538,1,14591,0.99,2005-08-21 17:30:09
5270,195,2,9188,6.99,2005-07-30 12:19:54
9033,334,1,10879,1.99,2005-08-02 00:33:20
11084,409,1,14697,4.99,2005-08-21 20:49:21
10443,385,1,15488,6.99,2005-08-23 02:06:01
2043,75,1,8823,6.99,2005-07-29 22:22:12
9161,339,1,4243,4.99,2005-07-07 13:39:58
11585,429,1,3409,2.99,2005-06-21 16:17:38
10415,384,1,14841,0.99,2005-08-22 02:03:30
507,19,1,12211,9.99,2005-08-18 02:31:18
14715,548,1,3686,2.99,2005-07-06 09:37:50
11400,422,1,1897,4.99,2005-06-17 04:26:23
10802,399,1,13253,4.99,2005-08-19 16:53:56
9765,361,2,12626,5.99,2005-08-18 17:36:45
12685,469,2,14197,7.99,2005-08-21 03:47:25
2542,93,1,8233,0.99,2005-07-29 00:16:23
5351,197,1,14069,9.99,2005-08-20 22:51:25
11643,432,2,326,7.99,2005-05-27 01:10:11
10307,381,2,169,0.99,2005-05-26 03:09:30
15612,582,2,12127,2.99,2006-02-14 15:16:03
11808,438,2,5426,4.99,2005-07-09 21:04:47
13469,500,1,2996,2.99,2005-06-20 09:20:29
14333,532,1,13254,4.99,2005-08-19 16:54:01
3687,137,2,3676,5.99,2005-07-06 09:10:37
209,8,1,2095,5.99,2005-06-17 18:21:35
6313,234,2,12863,4.99,2005-08-19 02:35:59
9212,340,1,14895,2.99,2005-08-22 04:19:23
6525,241,2,12418,4.99,2005-08-18 09:59:36
15442,576,2,9548,5.99,2005-07-31 01:54:19
5805,214,2,1112,0.99,2005-05-31 15:51:39
11977,444,2,3498,4.99,2005-07-06 00:02:08
5556,205,2,4230,3.99,2005-07-07 12:46:47
6585,243,1,14033,2.99,2005-08-20 21:30:53
759,28,2,4951,4.99,2005-07-08 22:58:21
11413,422,1,11842,4.99,2005-08-17 13:13:37
10838,401,2,4292,7.99,2005-07-07 15:48:38
9415,348,1,8500,2.99,2005-07-29 09:12:01
15331,572,1,11426,4.99,2005-08-02 20:00:09
123,5,1,6663,3.99,2005-07-12 11:27:35
2780,103,2,4872,4.99,2005-07-08 19:23:16
5798,213,2,13426,0.99,2005-08-19 23:15:00
7295,269,1,11915,3.99,2005-08-17 16:05:28
5333,197,2,4739,4.99,2005-07-08 13:25:57
5046,186,1,1300,2.99,2005-06-15 09:36:19
6640,245,2,7397,4.99,2005-07-27 16:05:00
11913,441,2,15070,3.99,2005-08-22 10:55:45
15781,589,1,9153,4.99,2005-07-30 10:58:16
8956,331,1,15339,2.99,2005-08-22 20:52:12
9864,365,2,3156,0.99,2005-06-20 21:03:46
11860,439,2,15044,9.99,2005-08-22 09:51:54
6016,222,2,7786,0.99,2005-07-28 07:18:26
439,16,2,11308,0.99,2005-08-02 15:50:44
14332,532,1,13192,8.99,2005-08-19 14:30:06
3230,120,1,4001,5.99,2005-07-07 00:07:00
1425,52,1,874,0.99,2005-05-30 05:36:21
3557,131,1,16042,2.99,2005-08-23 22:20:40
13974,519,1,6599,3.99,2005-07-12 07:41:14
8384,309,2,2560,9.99,2005-06-19 03:12:42
11288,417,1,13927,1.99,2005-08-20 17:11:58
9398,348,2,153,0.99,2005-05-26 00:47:47
1068,39,1,1625,5.99,2005-06-16 07:49:08
11229,415,1,9852,2.99,2005-07-31 12:52:17
2661,98,2,12221,5.99,2005-08-18 02:50:51
10432,385,1,9570,2.99,2005-07-31 02:40:37
339,13,1,6897,2.99,2005-07-12 21:30:41
4146,152,2,11638,6.99,2005-08-17 04:39:09
6627,245,2,948,8.99,2005-05-30 15:44:27
3589,133,2,2665,7.99,2005-06-19 11:12:35
7349,272,1,1041,6.99,2005-05-31 05:46:23
6987,259,2,4199,5.99,2005-07-07 11:13:07
9473,350,1,5303,2.99,2005-07-09 15:44:09
1491,54,2,4657,4.99,2005-07-08 09:51:02
3282,122,1,1211,0.99,2005-06-15 03:01:20
12997,481,2,11207,0.99,2005-08-02 12:01:30
6188,230,2,1468,3.99,2005-06-15 20:48:22
9454,349,1,11905,3.99,2005-08-17 15:40:18
13176,488,2,9083,5.99,2005-07-30 08:14:27
6798,252,2,7121,0.99,2005-07-27 05:58:32
8091,298,2,6802,0.99,2005-07-12 17:14:17
7914,292,1,9792,5.99,2005-07-31 10:43:41
8007,295,2,10222,0.99,2005-08-01 01:17:42
307,12,2,2500,5.99,2005-06-18 23:07:12
11591,429,2,8136,1.99,2005-07-28 20:05:48
4039,148,2,10067,4.99,2005-07-31 19:37:58
6349,236,2,2139,8.99,2005-06-17 21:29:34
10543,389,1,8887,4.99,2005-07-30 00:36:54
15497,578,1,8218,2.99,2005-07-28 23:45:41
11386,421,2,9377,4.99,2005-07-30 19:12:18
12978,480,2,15579,4.99,2005-08-23 05:38:41
11574,428,2,10577,4.99,2005-08-01 13:46:38
9644,357,1,3865,3.99,2005-07-06 17:46:57
14182,527,1,2422,0.99,2005-06-18 17:28:57
11683,433,1,11664,2.99,2005-08-17 05:35:52
15932,595,2,4775,2.99,2005-07-08 15:44:05
8355,307,2,15515,4.99,2005-08-23 03:03:53
7994,295,2,5053,4.99,2005-07-09 03:59:46
14199,527,1,12136,7.99,2005-08-17 23:51:30
7324,270,1,12192,2.99,2005-08-18 02:01:40
8368,308,1,10571,2.99,2005-08-01 13:25:30
4286,157,1,12916,0.99,2005-08-19 04:27:05
11789,437,2,10249,0.99,2005-08-01 02:35:39
14162,526,1,8053,4.99,2005-07-28 16:59:41
5064,186,2,13517,4.99,2005-08-20 02:33:17
14815,552,2,8614,5.99,2005-07-29 13:32:05
831,30,2,7394,2.99,2005-07-27 16:03:08
12895,477,2,7904,10.99,2005-07-28 11:25:39
6131,227,2,15406,0.99,2005-08-22 23:21:22
5364,198,2,4750,0.99,2005-07-08 14:07:03
353,13,2,13213,0.99,2005-08-19 15:25:48
5714,210,1,14181,7.99,2005-08-21 03:16:30
514,20,2,202,2.99,2005-05-26 07:27:36
1659,60,1,9761,4.99,2005-07-31 09:31:54
4534,167,1,8793,0.99,2005-07-29 20:57:22
3837,142,2,4497,4.99,2005-07-08 01:51:32
10946,405,2,2654,3.99,2005-06-19 10:37:54
1522,55,2,6314,7.99,2005-07-11 18:32:44
12747,471,2,15184,0.99,2005-08-22 15:51:12
8047,297,2,143,0.99,2005-05-25 23:45:52
10514,388,2,9840,2.99,2005-07-31 12:23:18
12581,466,1,16005,7.99,2005-08-23 21:00:22
15540,580,1,5937,6.99,2005-07-10 22:16:08
293,11,2,9292,6.99,2005-07-30 16:08:21
6378,236,1,11895,4.99,2005-08-17 15:15:07
6622,245,2,79,4.99,2005-05-25 12:11:07
14750,550,1,1863,3.99,2005-06-17 01:31:46
3102,115,2,6113,2.99,2005-07-11 07:31:08
18,1,1,8074,0.99,2005-07-28 17:33:39
13125,486,1,4772,7.99,2005-07-08 15:41:11
10854,401,1,15831,0.99,2005-08-23 15:21:19
13523,502,1,6760,8.99,2005-07-12 15:16:00
1728,63,1,12954,7.99,2005-08-19 06:04:34
3548,131,1,11973,2.99,2005-08-17 17:55:58
4331,159,2,4273,4.99,2005-07-07 14:40:22
13552,503,2,3935,6.99,2005-07-06 21:08:29
10861,402,2,3612,3.99,2005-07-06 05:37:26
6978,258,2,13897,2.99,2005-08-20 16:02:28
9616,356,1,7079,2.99,2005-07-27 04:21:58
281,11,1,1939,7.99,2005-06-17 07:26:45
4598,169,2,13198,2.99,2005-08-19 14:47:18
4323,158,1,15802,5.99,2005-08-23 14:26:51
15385,574,1,9589,7.99,2005-07-31 03:13:29
5707,210,2,8678,3.99,2005-07-29 16:04:00
6642,245,1,8811,10.99,2005-07-29 21:46:21
7242,267,1,15903,3.99,2005-08-23 17:30:40
5500,203,2,3406,2.99,2005-06-21 16:00:18
6034,223,2,11040,4.99,2005-08-02 06:03:22
5647,208,2,9298,3.99,2005-07-30 16:27:53
8010,295,2,11913,5.99,2005-08-17 15:53:17
5711,210,1,12879,4.99,2005-08-19 03:22:55
1674,61,2,7071,1.99,2005-07-27 04:01:15
6780,251,2,12666,4.99,2005-08-18 19:11:41
9587,355,1,1110,3.99,2005-05-31 15:22:51
2864,106,2,10213,8.99,2005-08-01 01:03:18
6102,226,1,14708,4.99,2005-08-21 21:07:23
7724,285,1,10493,5.99,2005-08-01 10:43:12
3321,123,1,7727,2.99,2005-07-28 04:52:43
6327,235,1,5790,4.99,2005-07-10 14:15:21
8919,330,1,5750,5.99,2005-07-10 12:20:41
3968,146,2,11392,5.99,2005-08-02 18:41:11
15521,579,2,9553,5.99,2005-07-31 02:06:34
1667,60,1,15618,5.99,2005-08-23 07:07:58
3162,117,1,12575,6.99,2005-08-18 15:37:42
1753,64,1,7476,1.99,2005-07-27 19:08:56
6160,228,1,15234,0.00,2006-02-14 15:16:03
15754,588,2,9326,2.99,2005-07-30 17:30:03
1453,52,1,12001,4.99,2006-02-14 15:16:03
13765,511,1,4482,4.99,2005-07-08 01:01:18
860,31,2,3117,2.99,2005-06-20 18:05:15
13596,504,1,12769,1.99,2005-08-18 23:26:40
6510,241,1,5211,0.99,2005-07-09 11:26:50
4048,148,1,14155,4.99,2005-08-21 02:31:35
6555,242,2,11020,0.99,2005-08-02 05:29:48
10454,386,1,6037,4.99,2005-07-11 03:06:54
2594,96,1,1266,3.99,2005-06-15 07:11:39
10954,405,1,6110,2.99,2005-07-11 07:23:47
90,4,2,2043,0.99,2005-06-17 14:31:12
13993,520,1,3499,7.99,2005-07-06 00:04:20
11590,429,2,7352,4.99,2005-07-27 14:38:29
15530,579,2,14560,2.99,2005-08-21 16:13:47
6815,253,2,2081,5.99,2005-06-17 17:05:02
8129,299,1,11746,5.99,2005-08-17 09:03:24
4201,154,1,10278,6.99,2005-08-01 03:25:27
4339,159,1,9917,4.99,2005-07-31 14:55:11
1998,74,2,3445,7.99,2005-06-21 20:40:28
7320,270,1,11389,2.99,2005-08-02 18:39:12
4451,164,2,1011,1.99,2005-05-31 02:05:39
4685,172,1,14991,4.99,2005-08-22 07:50:44
13397,497,1,12123,0.99,2005-08-17 23:22:18
9134,338,1,3516,0.99,2005-07-06 00:50:30
3931,145,1,6339,1.99,2005-07-11 19:45:32
5007,184,2,7051,4.99,2005-07-27 03:34:37
14161,526,2,7883,2.99,2005-07-28 10:37:20
12354,457,1,14365,6.99,2005-08-21 09:25:13
15213,568,2,3462,1.99,2005-06-21 21:52:52
13588,504,1,7567,2.99,2005-07-27 22:38:05
13910,516,1,15526,0.99,2005-08-23 03:44:30
14622,544,1,2395,2.99,2005-06-18 15:45:15
13369,496,1,11893,3.99,2005-08-17 15:13:29
9105,337,2,4855,4.99,2005-07-08 18:45:50
4180,153,1,15593,1.99,2005-08-23 06:15:09
13098,485,2,6902,4.99,2005-07-12 21:57:16
15505,578,2,13552,2.99,2005-08-20 04:03:51
7048,261,1,1760,2.99,2005-06-16 17:48:37
419,16,1,593,2.99,2005-05-28 13:33:23
11351,420,2,2672,3.99,2005-06-19 11:42:04
13843,514,2,3084,2.99,2005-06-20 15:35:24
9238,342,2,2190,5.99,2005-06-18 01:29:51
9701,359,1,12611,1.99,2005-08-18 17:09:42
4382,161,2,4248,6.99,2005-07-07 13:59:20
11697,434,1,3014,2.99,2005-06-20 10:45:20
5545,204,1,13416,4.99,2005-08-19 22:48:48
5144,189,2,11059,6.99,2005-08-02 06:41:38
9132,338,1,2495,4.99,2005-06-18 22:15:42
9661,357,1,14926,0.99,2005-08-22 05:18:44
12362,458,1,5572,0.99,2005-07-10 03:49:00
14282,531,1,233,4.99,2005-05-26 11:43:44
2491,91,2,9396,4.99,2005-07-30 20:07:24
7824,289,2,5584,4.99,2005-07-10 04:15:25
12222,452,1,14660,0.99,2005-08-21 19:43:21
3732,138,1,7754,2.99,2005-07-28 06:10:55
5039,185,1,12312,2.99,2005-08-18 06:07:26
12938,479,1,5751,4.99,2005-07-10 12:25:11
796,29,1,7451,6.99,2005-07-27 18:18:41
7752,286,1,9809,3.99,2005-07-31 11:19:21
9722,360,1,7251,2.99,2005-07-27 10:44:55
10893,403,2,9486,7.99,2005-07-30 23:35:42
14984,559,2,13248,6.99,2005-08-19 16:47:41
2654,98,1,9753,2.99,2005-07-31 09:22:38
6329,235,2,6352,4.99,2005-07-11 20:34:13
5807,214,2,2085,2.99,2005-06-17 17:30:56
9241,342,1,5617,0.99,2005-07-10 05:28:50
944,34,2,11701,4.99,2005-08-17 07:15:47
14731,549,2,1086,4.99,2005-05-31 11:17:37
14397,535,2,541,2.99,2005-05-28 06:41:58
15793,590,2,1456,7.99,2005-06-15 20:00:11
12055,446,2,15951,0.99,2005-08-23 19:10:32
825,30,2,5028,5.99,2005-07-09 02:34:45
9310,344,1,14621,0.99,2005-08-21 18:17:59
4000,147,1,12757,4.99,2005-08-18 22:57:45
6303,234,1,4721,7.99,2005-07-08 12:39:31
12425,460,1,7125,6.99,2005-07-27 06:11:00
15678,585,2,7409,4.99,2005-07-27 16:38:24
6437,238,1,14312,4.99,2005-08-21 07:48:34
6170,229,2,6155,4.99,2005-07-11 09:45:31
2257,83,2,7721,0.99,2005-07-28 04:42:58
4987,183,2,9672,5.99,2005-07-31 06:34:06
6047,224,1,6031,4.99,2005-07-11 02:42:14
7475,276,2,5246,4.99,2005-07-09 13:25:18
10796,399,2,8461,5.99,2005-07-29 08:11:31
11778,437,2,3265,2.99,2005-06-21 04:23:13
8986,332,1,15210,3.99,2005-08-22 16:37:36
7085,262,1,9105,6.99,2005-07-30 08:50:25
9259,342,1,12522,2.99,2005-08-18 13:45:40
12159,450,1,14172,0.99,2006-02-14 15:16:03
6570,243,2,3854,5.99,2005-07-06 17:02:33
5699,210,1,4893,4.99,2005-07-08 20:19:55
7687,284,2,4081,2.99,2005-07-07 05:10:08
819,30,2,1895,2.99,2005-06-17 04:25:12
6616,244,1,13928,0.99,2005-08-20 17:12:28
489,18,2,13490,0.99,2005-08-20 01:29:29
10692,394,1,14605,0.99,2005-08-21 17:56:06
16021,598,1,7998,0.99,2005-07-28 15:08:48
7567,279,2,9820,5.99,2005-07-31 11:46:57
7910,292,1,7766,4.99,2005-07-28 06:41:57
7847,290,2,1496,4.99,2005-06-15 21:55:58
12129,449,1,10416,4.99,2005-08-01 08:08:39
4416,162,2,10093,5.99,2005-07-31 20:30:32
12939,479,2,6084,7.99,2005-07-11 05:16:20
7103,263,2,3773,2.99,2005-07-06 13:23:34
5997,221,2,12620,3.99,2005-08-18 17:26:38
13582,504,2,3712,9.99,2005-07-06 10:47:35
11952,443,2,6983,2.99,2005-07-27 00:55:03
153,6,2,3983,0.99,2005-07-06 23:14:21
9777,362,1,1615,2.99,2005-06-16 07:00:28
8191,302,2,4676,4.99,2005-07-08 10:26:02
13669,507,2,4455,2.99,2005-07-07 23:43:46
14506,538,1,15343,6.99,2005-08-22 21:01:25
3835,142,1,3214,2.99,2005-06-21 01:08:26
8700,322,1,2554,0.99,2005-06-19 03:05:38
14439,536,2,8535,4.99,2005-07-29 10:32:33
3544,131,1,10179,2.99,2005-07-31 23:49:54
9987,369,2,8826,2.99,2005-07-29 22:30:16
3492,129,1,10468,0.99,2005-08-01 09:48:29
10547,389,2,11441,2.99,2005-08-02 20:25:41
11221,415,2,5733,0.99,2005-07-10 11:37:24
7795,288,1,3958,3.99,2005-07-06 22:07:33
14864,554,1,11873,0.99,2005-08-17 14:14:39
15377,574,1,5076,3.99,2005-07-09 05:13:22
8014,295,1,14387,6.99,2005-08-21 10:10:01
371,14,1,8042,0.99,2005-07-28 16:45:11
7726,285,1,10641,4.99,2005-08-01 15:44:57
146,6,2,57,4.99,2005-05-25 08:43:32
2128,78,2,8920,4.99,2005-07-30 01:59:24
5366,198,2,6567,4.99,2005-07-12 05:43:09
10670,393,2,15527,0.99,2005-08-23 03:44:51
8502,313,1,15340,0.99,2005-08-22 20:55:56
5060,186,1,11982,0.99,2005-08-17 18:13:07
4020,148,1,4746,2.99,2005-07-08 13:47:55
10460,386,1,8751,2.99,2005-07-29 19:14:39
13863,515,2,1531,5.99,2005-06-16 00:40:34
12878,476,1,10346,4.99,2005-08-01 05:19:23
15573,581,1,5516,4.99,2005-07-10 01:13:52
14512,539,1,4035,2.99,2005-07-07 02:45:02
15506,578,1,15652,0.99,2005-08-23 08:34:10
9211,340,2,14718,0.99,2005-08-21 21:39:25
14262,530,1,2158,2.99,2005-06-17 23:36:27
11730,435,1,9655,3.99,2005-07-31 05:57:54
11209,414,1,13242,2.99,2005-08-19 16:28:47
7506,277,2,4987,5.99,2005-07-09 00:45:41
2529,92,1,13620,2.99,2005-08-20 06:41:27
4093,150,1,10686,2.99,2005-08-01 17:51:21
5934,219,2,7335,2.99,2005-07-27 14:06:50
12077,447,2,12511,0.99,2005-08-18 13:23:19
6058,224,2,14271,5.99,2005-08-21 06:23:29
877,31,2,15816,6.99,2005-08-23 14:58:06
6225,231,2,4289,0.99,2005-07-07 15:45:58
14399,535,2,959,4.99,2005-05-30 18:07:00
204,7,1,13476,2.99,2005-08-20 01:06:04
11776,437,2,2239,5.99,2005-06-18 04:23:54
4780,176,1,6354,6.99,2005-07-11 20:54:27
12076,447,1,11465,5.99,2005-08-02 21:43:52
1940,72,2,785,4.99,2005-05-29 15:08:41
7530,278,2,2078,4.99,2005-06-17 16:48:55
9900,366,2,8260,1.99,2005-07-29 01:11:00
1964,72,2,13327,4.99,2005-08-19 19:55:45
13758,511,1,819,3.99,2005-05-29 21:00:32
14435,536,1,4448,2.99,2005-07-07 23:17:12
3272,121,2,12892,0.99,2005-08-19 03:46:34
11011,407,1,6727,0.99,2005-07-12 13:54:25
2521,92,1,8494,4.99,2005-07-29 09:04:32
1944,72,1,3700,0.99,2005-07-06 10:12:19
1438,52,1,8686,4.99,2005-07-29 16:17:49
5522,204,1,1871,4.99,2005-06-17 02:25:12
13032,482,2,14995,4.99,2005-08-22 07:52:31
5168,190,2,11950,9.99,2005-08-17 17:13:16
14658,545,1,15585,0.99,2005-08-23 05:55:22
1647,60,1,318,4.99,2005-05-26 23:37:39
13645,506,2,8506,0.99,2005-07-29 09:23:52
4746,175,1,7771,0.99,2005-07-28 06:52:12
851,30,2,15829,2.99,2005-08-23 15:17:14
10978,406,2,2585,0.99,2005-06-19 05:05:03
13913,516,1,12915,0.00,2006-02-14 15:16:03
1138,41,2,9313,5.99,2005-07-30 16:59:43
10282,380,1,4675,2.99,2005-07-08 10:24:22
5729,211,2,5785,4.99,2005-07-10 14:06:03
6053,224,1,11816,0.99,2005-08-17 12:14:16
4977,183,2,2471,5.99,2005-06-18 20:31:00
945,34,2,12286,2.99,2005-08-18 04:57:59
5949,220,1,480,3.99,2005-05-27 22:47:39
7361,272,2,11003,2.99,2005-08-02 05:03:05
8946,331,1,8231,0.99,2005-07-29 00:14:37
7761,287,2,498,0.99,2005-05-28 01:01:21
8585,317,2,3029,2.99,2005-06-20 11:51:30
588,22,2,9410,0.99,2005-07-30 20:38:05
1989,73,2,12291,4.99,2005-08-18 05:08:37
8205,302,2,9581,5.99,2005-07-31 03:03:07
10822,400,2,9756,4.99,2005-07-31 09:25:00
10600,391,2,4753,0.99,2005-07-08 14:18:41
11189,413,1,14773,2.99,2005-08-21 23:50:57
1103,40,2,5777,2.99,2005-07-10 13:38:41
15921,594,1,9698,3.99,2005-07-31 07:24:35
7591,280,2,7901,0.99,2005-07-28 11:12:12
3052,113,1,11872,5.99,2005-08-17 14:11:45
1198,43,2,15155,4.99,2005-08-22 14:27:46
5277,195,2,12941,0.99,2005-08-19 05:39:26
7284,269,2,4804,0.99,2005-07-08 16:57:30
812,29,1,13832,3.99,2005-08-20 14:00:25
11356,420,1,5168,4.99,2005-07-09 09:20:01
9487,351,2,1792,5.99,2005-06-16 20:04:50
7428,274,1,14012,0.99,2005-08-20 20:42:12
2451,90,1,7946,6.99,2005-07-28 13:01:22
11829,439,1,126,2.99,2005-05-25 21:07:59
14979,559,1,10377,3.99,2005-08-01 06:28:28
2037,75,2,6852,2.99,2005-07-12 19:33:49
303,12,1,988,4.99,2005-05-30 23:08:03
7263,268,2,9531,3.99,2005-07-31 01:11:53
13213,490,2,3932,4.99,2005-07-06 21:06:17
3816,141,1,10798,4.99,2005-08-01 22:03:10
13331,495,2,741,4.99,2005-05-29 08:35:49
3709,137,2,11732,3.99,2005-08-17 08:29:46
14095,523,1,13133,2.99,2005-08-19 12:11:03
5956,220,2,6832,8.99,2005-07-12 18:51:41
11102,410,2,8625,3.99,2005-07-29 13:59:13
7246,268,2,1450,4.99,2005-06-15 19:22:08
1427,52,2,2232,0.99,2005-06-18 03:54:31
13924,517,2,4934,0.99,2005-07-08 22:18:42
6636,245,2,6962,0.99,2005-07-27 00:10:58
10470,386,1,13764,2.99,2005-08-20 11:38:16
4391,161,1,10355,0.99,2005-08-01 05:47:37
12836,474,2,15046,4.99,2005-08-22 09:54:54
2473,91,2,3384,2.99,2005-06-21 14:07:35
3049,113,1,10378,0.99,2005-08-01 06:30:04
2602,96,2,3742,2.99,2005-07-06 12:01:38
7493,276,1,15769,3.99,2005-08-23 13:16:15
6929,257,2,6711,5.99,2005-07-12 13:23:40
11244,416,2,1553,0.99,2005-06-16 02:02:44
9809,363,1,1847,4.99,2005-06-17 00:05:22
9944,368,1,1186,0.99,2005-06-15 00:56:45
13652,506,1,12994,0.99,2005-08-19 07:26:10
12027,446,1,355,4.99,2005-05-27 06:15:33
262,10,1,4255,1.99,2005-07-07 14:14:13
5615,207,1,7540,5.99,2005-07-27 21:39:55
9974,368,1,15437,2.99,2005-08-23 00:31:09
11462,424,2,8194,2.99,2005-07-28 22:51:44
2773,103,1,2197,0.99,2005-06-18 01:50:27
6785,251,2,15647,2.99,2005-08-23 08:23:56
4517,167,1,365,2.99,2005-05-27 07:31:20
6189,230,1,1744,4.99,2005-06-16 16:39:58
12654,469,1,1119,2.99,2005-05-31 16:34:27
2539,93,2,6287,4.99,2005-07-11 17:00:04
15288,571,1,228,9.99,2005-05-26 10:54:28
12112,448,2,14734,3.98,2006-02-14 15:16:03
8954,331,1,14256,7.99,2005-08-21 05:52:27
14662,546,1,1181,1.99,2005-06-15 00:42:17
12405,459,1,10499,7.99,2005-08-01 11:00:20
3826,141,2,14059,7.99,2005-08-20 22:24:44
12575,466,1,12048,7.99,2005-08-17 20:49:24
1738,64,1,2060,2.99,2005-06-17 15:42:42
12320,456,2,10519,5.99,2005-08-01 11:44:13
3147,116,1,14907,2.99,2005-08-22 04:44:09
10469,386,1,13716,3.99,2005-08-20 09:48:32
15397,575,2,769,2.99,2005-05-29 12:51:44
11824,438,2,13319,7.99,2005-08-19 19:35:13
6600,244,1,5803,3.99,2005-07-10 15:05:42
6312,234,1,12226,0.99,2005-08-18 03:00:48
10044,371,1,11086,10.99,2005-08-02 07:38:44
