assay_id,assay_tissue,relationship_type,assay_tax_id,tissue_id,variant_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_strain,assay_cell_type
208,,H,,,,13723,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,B,,,,,
209,,H,,,,16474,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),B,,,,,
210,,H,,,,1630,Inhibitory activity against human platelet 12-lipoxygenase,B,,,,,
211,,H,,,,167,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,B,,,,,
212,,H,,,,16474,% inhibition against human platelet 12-lipoxygenase (12-HLO),B,,,,,
213,,H,,,,167,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,B,,,,,
214,,H,,,,16474,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,B,,,,,
215,,H,,,,10091,Inhibitory activity towards porcine 12-lipoxygenase,B,,,,,
216,,H,,,,11966,Tested for inhibition against porcine 12-LO,B,,,,,
217,,H,,,,951,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,B,,,,,
218,,H,,,,10997,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,B,,,,,
219,,H,,,,10193,In vitro inhibition of rat platelet 12-lipoxygenase,B,,,,,
220,,H,,,,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,B,,,,,
221,,H,,,,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,B,,,,,
222,,H,,,,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,B,,,,,
223,,H,,,,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,B,,,,,
224,,H,,,,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase,B,,,,,
225,,H,,,,11087,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,B,,,,,
226,,N,17689.0,,,15569,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,F,,,Homo sapiens,,41M
227,,N,35831.0,,,12989,In vitro antitumor activity against 41M cell line.,F,,,Homo sapiens,,41M
228,,N,16282.0,,,16745,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,F,,,Homo sapiens,,41M
229,,N,12111.0,,,15569,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,F,,,Homo sapiens,,41M
230,,N,5101.0,,,12989,In vitro antitumor activity against 41McisR cell line.,F,,,Homo sapiens,,41M
231,,N,35143.0,,,12989,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,F,,,Homo sapiens,,41M
232,,N,8772.0,,,16745,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,F,,,Homo sapiens,,41M
233,,D,29504.0,,,6210,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),B,,,Homo sapiens,,
234,,D,26891.0,,,6210,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),B,,,Homo sapiens,,
235,,H,,,,6226,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),B,,,,,
236,,H,,,,17855,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,B,,,,,
237,,H,,,,17855,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,B,,,,,
238,,H,,,,17855,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,B,,,,,
239,,H,,,,10413,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",B,,,,,
240,,H,891.0,,,10413,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",B,,,Escherichia coli,,
241,,H,27656.0,,,10413,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",B,,,Escherichia coli,,
242,,H,45823.0,,,10413,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",B,,,Escherichia coli,,
243,,H,,,,10413,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",B,,,,,
244,,H,,,,10413,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",B,,,,,
245,,H,11360.0,,,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",B,,,Sus scrofa,,
246,,H,37342.0,,,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",B,,,Sus scrofa,,
247,,H,29672.0,,,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",B,,,Sus scrofa,,
248,,H,11037.0,,,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",B,,,Sus scrofa,,
249,,H,11377.0,,,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",B,,,Sus scrofa,,
250,,H,36809.0,,,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",B,,,Sus scrofa,,
251,,H,20229.0,,,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-5 M inhibitory concentration",B,,,Sus scrofa,,
252,,H,11546.0,,,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-6 M inhibitory concentration",B,,,Sus scrofa,,
253,,H,5495.0,,,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-7 M inhibitory concentration",B,,,Sus scrofa,,
254,,H,64175.0,,,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme.",B,,,Sus scrofa,,
255,,H,25325.0,,,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",B,,,Sus scrofa,,
256,,H,41878.0,,,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",B,,,Sus scrofa,,
257,,H,,,,7323,"Compound was tested for in vitro inhibition of 5,10-Methylene Tetrahydrofolate Cyclohydrolase, competitive against (+)-L-5,10-methenyltetrahydrofolate",B,,,,,
258,,U,46918.0,,,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme at 10E-4 M inhibitory concentration",B,,,Sus scrofa,,
259,,U,12561.0,,,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme.",B,,,Sus scrofa,,
260,,H,11602.0,,,13750,Inhibition of 5-Desaturase involved in ergosterol biosynthesis,B,,,Saccharomyces cerevisiae,,
261,,U,20721.0,,,7662,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,B,,,Rattus norvegicus,,
262,,U,2361.0,,,7662,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,B,,,Rattus norvegicus,,
263,,U,15550.0,,,7662,"Irreversible inhibition of Walker 256 FUDR phosphorylase; expressed as Vo/Vi, velocity without inhibitor to that of velocity with inhibitor",B,,,Rattus norvegicus,,
264,,H,,,,12211,"Tested for 5-HT 3 receptor antagonist potency by ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",F,,,,,
265,,H,,,,12211,"Compound was tested for its 5-HT 3 receptor antagonist potency by their ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",F,,,,,
266,8leum,D,20667.0,3009156.0,,12211,Relative ability to increase cholinergically mediated contractions in isolated ileum of guinea pig,F,,,Cavia porcellus,,
267,,H,,,,12211,Stimulatory activity of intragastric pressure was tested in the rat,F,,,,,
268,,H,,,,15453,% Decrease of 5-HT carrier-receptor -bound radioactivity using paroxetine as a radioligand.,B,,,,,
269,,U,30873.0,,,11884,Dose to reduce neuronal firing against 5-HT cells in rats (iv),F,,,Rattus norvegicus,,
270,,H,,,,7185,Antagonistic activity of corresponding methoxy compound against serotonin 5-HT receptor,F,,,,,
271,,D,25228.0,,,6876,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine,B,,,Homo sapiens,,
272,,D,22293.0,,,6876,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine; No data,B,,,Homo sapiens,,
273,,H,,,,11863,Inhibition of high affinity 5-HT uptake at concentration of 1 uM,F,,,,,
274,,H,,,,11863,Inhibition constant of high-affinity 5-HT uptake,B,,,,,
275,,H,,,,11863,Michaelis-Menten constant was reported for high affinity transport of 5-HT,F,,,,,
276,,H,,,,11863,Maximum rate was determined for high affinity transport of 5-HT,F,,,,,
277,,H,,,,4639,Compound was tested for agonistic activity against 5-HT uptake,F,,,,,
278,,H,,,,15796,Inhibition affinity against 5-HT-1B receptor in rat frontal cortex using radio binding assay,B,,,,,
279,,H,17648.0,,,15796,Inhibition affinity against 5-HT-1D receptor in bovine caudate nucleus using radio binding assay,B,,,Bos taurus,,
280,,D,10016.0,,,12801,Binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT as radioligand,B,,,Rattus norvegicus,,
281,,H,,,,12801,The compound was evaluated for the binding affinity towards 5-hydroxytryptamine 1 using [3H]5-HT as radioligand,B,,,,,
282,,H,,,,12120,Percent inhibition of binding of 3.0 nM [3H]5-HT to 5-hydroxytryptamine 1 receptor in rat caudate membranes at 10 e -5 M,B,,,,,
283,,H,,,,12120,Percent inhibition of binding of 3.0 nM [3H]5-HT to 5-hydroxytryptamine 1 receptor in rat caudate membranes at 10 e -5 M.,B,,,,,
284,,H,,,,11963,Displacement of binding of [3H]-5-HT to 5-hydroxytryptamine 1 receptor in rat cerebral cortex,B,,,,,
285,,H,,,,11701,Dose required to reduce neuronal firing of 5-HT1A cells by 50%,F,,,,,
286,jippocampud,H,,5738476.0,,9995,In vitro inhibition of [3H]5-HT (2 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,B,,,,,
287,Hippofam9us,H,,379846.0,,9995,In vitro inhibition of [3H]DPAT (1 nM) binding to 5-HT1A receptor from bovine hippocampus,B,,,,,
288,Hippoczkpus,H,,3637212.0,,9995,In vitro inhibition of [3H]DPAT (1 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,B,,,,,
289,,H,,,,16394,Antagonistic activity at postsynaptic 5-HT1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (.26-3.52),F,In vivo,,,,
290,,D,11094.0,,,11574,Effect on forskolin stimulated adenylate cyclase activity at 5-HT1D receptor of guinea pig substantia nigra.,F,,,Cavia porcellus,,
291,,H,,,,15779,Binding affinity towards 5-HT1F (human cloned receptor) in CHO cells using [3H]5-HT as radioligand.,B,,,,,CHO
292,,H,,,,15363,Compound was tested for the displacement of [125I]DOI from clone human 5-hydroxytryptamine 2A receptor,B,,,,,
293,,D,15839.0,,,15363,Efficacy against 5-hydroxytryptamine 2A receptor,F,,,Rattus norvegicus,,
294,,H,,,,15329,Intrinsic activity towards 5-HT2A receptor of rat tail artery,F,,,,,
295,,H,,,,15329,Relative potency towards 5-HT2A receptor of rat tail artery,F,,,,,
296,,H,,,,15329,Blocking 5-HT2A receptor-mediated contractions of rat tail artery,F,,,,,
297,,H,,,,15329,Partial agonism at 5-HT2A receptor was evaluated in presence of ketanserin (3-10 nM) in isolated rat tail artery,F,,,,,
298,,H,,,,15329,Compound was tested for the intrinsic activity against 5-HT2A receptors of rat tail artery.,F,,,,,
299,,H,,,,15329,Effectiveness in blocking 5-HT2A receptor-mediated contractions of rat tail artery,F,,,,,
300,Il4um,D,20169.0,2184765.0,,273,Evaluated for the agonistic activity against 5-HT4 receptor in non-electrically stimulated guinea-pig ileum.,F,,,Cavia porcellus,,
301,Ilejm,D,33123.0,1829286.0,,273,Agonistic activity against Serotonin 5-HT4 receptor in low frequency field stimulation of guinea-pig ileum (FSGPI),F,,,Cavia porcellus,,
302,Ilehm,D,12435.0,2532079.0,,273,Evaluated for the agonistic activity against Serotonin 5-HT4 receptor in non-electrically stimulated guinea-pig ileum.,F,,,Cavia porcellus,,
303,,H,,,,12092,The binding affinity was measured on 5-hydroxytryptamine 4 receptor using [3H]- GR-113808 as radioligand.,B,,,,,
304,,D,43289.0,,,1317,Antagonist activity against 5-HT4 receptor mediated relaxation of rat carbachol contracted esophageal muscularis mucosae,F,,,Rattus norvegicus,,
305,,H,,,,12409,Binding affinity against 5-hydroxytryptamine 4 receptor,B,,,,,
306,,U,1880.0,,,11126,Relative competitive index values for binding to 25-OH-D3-1-hydroxylase of chick intestine,B,,,Gallus gallus,,
307,,U,52.0,,,11126,Inhibitory effect (10e-6 M) on the 25-OH-D3-1-hydroxylase activity,F,,,Homo sapiens,,
308,,U,32392.0,,,11126,25-OH-D3-1-hydroxylase activity (10e-6 M) was measured as %control,F,,,Homo sapiens,,
309,,N,47095.0,,,11126,Relative competitive index values for binding to 25-OH-D3-1-hydroxylase of human HL-60 cells,B,,,Homo sapiens,,HL-60
310,,U,16122.0,,,11126,Inhibitory effect (10e-6 M) on the 25-hydroxyvitamin D3-1-hydroxylase activity,B,,,Homo sapiens,,
311,,U,15577.0,,,11126,25-hydroxyvitamin D3-1-hydroxylase activity (10e-6 M) was measured as %control,B,,,Homo sapiens,,
312,,D,21241.0,,,17807,Displacement of [3H]-Ro- 15-1788 from human GABA-A alpha-1-beta-3-gamma-2 receptor subunits expressed in Xenopus oocytes,B,,,Homo sapiens,,Oocytes
313,,S,,,,16575,Chymotryptic inhibitory activity against 26S proteasome,F,,,,,
314,,S,,,,15407,Inhibitory activity against 26S proteasome degradation of IkB,B,,,,,
315,,N,13666.0,,,10797,In vitro inhibition of 2780/DOX ovarian cancer cell line,F,,,Homo sapiens,,A2780
316,,N,41864.0,,,10797,In vitro inhibition of 2780/S ovarian cancer cell line,F,,,Homo sapiens,,A2780
317,,U,32474.0,,,3469,Relative activity on the cellular accumulation of vincristine in multidrug-resistant (MDR) human ovarian cancer 2780AD cells,F,,,Homo sapiens,,
318,,M,,,,16037,Association constant for binding to AATT 28-mer AATT hairpin,B,,,,,
319,,M,,,,16037,Kinetically Defined Association Constant for 28-mer AATT hairpin.,B,,,,,
320,,M,,,,16037,Reaction Rate Parameter for 28-mer AATT hairpin,B,,,,,
321,,M,,,,16037,Reaction Rate Parameter for 28-mer AATT hairpin,B,,,,,
322,,U,242.0,,,16524,Antiviral activity against envelope deficient HIV-1 in a single cycle replication assay (experiment 1),F,,,Homo sapiens,,
323,,U,21233.0,,,16524,Antiviral activity against envelope deficient HIV-1 in a single cycle replication assay (experiment 2),F,,,Homo sapiens,,
324,,U,37098.0,,,16524,Inhibitory concentration by single cycle replication assay using envelope deficient HIV-1,F,,,Homo sapiens,,
325,,U,1855.0,,,16758,Cytotoxicity against cell line 2SC/20 determined by MTT test,F,,,Cricetulus griseus,,
326,,U,13433.0,,,16758,Cytotoxicity against cell line 2SC/20 of hamster determined by MTT test,F,,,Cricetulus griseus,,
327,,U,14731.0,,,16758,Inhibitory concentration against the growth of 2SC/20 cell line after 72 hr of drug exposure by MTT test,F,,,Cricetulus griseus,,
328,,H,,,,14360,Binding affinity on 3 beta-hydroxysteroid dehydrogenase,B,,,,,
329,,D,15320.0,,,14360,Binding affinity for 3-beta-hydroxysteroid dehydrogenase,B,,,Homo sapiens,,
330,,U,7855.0,,,9964,Selectivity ratio of ID50 in liver and heart,B,,,Rattus norvegicus,,
331,,H,,,,9964,"Selectivity, ratio of relative ID50 in liver and heart",B,,,,,
332,,H,,,,9964,Binding affinity to the receptor was determined in isolated nuclei of heart(In vitro) relative to T3,B,,,,,
333,,H,,,,9964,"Binding affinity to the receptor was determined in nuclei of heart In vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",B,,,,,
334,,H,,,,9964,"Binding affinity to the receptor was determined in nuclei of liver In vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",B,,,,,
335,,H,,,,9964,"Binding affinity to the receptor was determined in nuclei of liver in vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",B,In vivo,,,,
336,,H,,,,9964,"Binding affinity to the receptor was determined in nuclei of liver in vivo 1 hour after intravenous administration relative to 3,5,3' triiodothyronine receptor",F,In vivo,,,,
337,,U,,,,9964,"Binding affinity to the thyroid hormone receptor was determined in vitro in isolated nuclei of rat liver relative to 3,5,3' triiodothyronine",B,,,,,
338,,H,,,,9964,Binding affinity to the receptor was determined in vitro in isolated nuclei of rat liver relative to T3,B,,,,,
339,,U,64105.0,,,9964,"Binding affinity to thyroid hormone receptor beta, relative to 3,5,3' triiodothyronine receptor, in isolated nuclei of heart",B,,,Homo sapiens,,
340,,H,,,,9964,In vitro binding affinity to the receptor was determined in isolated nuclei of heart relative to T3,B,,,,,
341,,H,,,,9964,In vitro binding affinity to the receptor was determined in isolated nuclei of heart relative to T3,F,,,,,
342,,H,,,,9964,"Binding affinity to the receptor was determined in isolated nuclei of heart(In vitro) relative to 3,5,3' triiodothyronine receptor",B,,,,,
343,,U,39625.0,,,9964,"In vivo binding affinity for 3,5,3'' triiodothyronine receptor of heart nuclei 1 hr after intravenous administration",B,,,Rattus norvegicus,,
344,,H,,,,9964,Binding affinity to the receptor was determined in nuclei of heart in vivo 1 hour after intravenous administration relative to T3,B,In vivo,,,,
