variant_id,cell_id,assay_strain,chembl_id,tissue_id,bao_format,src_assay_id,assay_category,assay_cell_type,assay_type,doc_id,assay_tax_id,tid,description,src_id,relationship_type,assay_id,assay_test_type,assay_organism,assay_tissue,confidence_score,assay_subcellular_fraction,curated_by
,,,CHEMBL627032,2048.0,BAO_0000218,,,,A,10130,10116.0,50597,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,1,N,7663,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL627033,2385.0,BAO_0000218,,,,A,10130,10116.0,50597,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,1,N,7664,,Rattus norvegicus,Muscle tissue,1,,Intermediate
,,,CHEMBL627034,,BAO_0000218,,,,A,10130,10116.0,50597,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,1,N,7665,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL627035,2106.0,BAO_0000218,,,,A,10130,10116.0,50597,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,1,N,7666,,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL627036,2046.0,BAO_0000218,,,,A,10130,10116.0,50597,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,1,N,7667,,Rattus norvegicus,Thyroid gland,1,,Intermediate
,,,CHEMBL875340,178.0,BAO_0000218,,,,A,10130,10116.0,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,1,N,7668,,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627037,948.0,BAO_0000218,,,,A,10130,10116.0,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,1,N,7669,,Rattus norvegicus,Heart,1,,Intermediate
,,,CHEMBL627038,2113.0,BAO_0000218,,,,A,10130,10116.0,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,1,N,7670,,Rattus norvegicus,Kidney,1,,Intermediate
,,,CHEMBL627039,2107.0,BAO_0000218,,,,A,10130,10116.0,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,1,N,7671,,Rattus norvegicus,Liver,1,,Intermediate
,,,CHEMBL627040,2385.0,BAO_0000218,,,,A,10130,10116.0,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,1,N,7672,,Rattus norvegicus,Muscle tissue,1,,Intermediate
,,,CHEMBL624663,2106.0,BAO_0000218,,,,A,10130,10116.0,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,1,N,7673,,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL625963,2046.0,BAO_0000218,,,,A,10130,10116.0,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,1,N,7674,,Rattus norvegicus,Thyroid gland,1,,Intermediate
,,,CHEMBL876799,955.0,BAO_0000218,,,,A,10130,10116.0,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,1,N,7675,,Rattus norvegicus,Brain,1,,Intermediate
,,,CHEMBL626133,2048.0,BAO_0000218,,,,A,10130,10116.0,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,1,N,7676,,Rattus norvegicus,Lung,1,,Intermediate
,,,CHEMBL626134,,BAO_0000218,,,,A,10130,10116.0,50597,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,1,N,7677,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626135,,BAO_0000218,,,,A,6295,10116.0,50597,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,1,N,7678,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626136,,BAO_0000218,,,,A,6296,10116.0,50597,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,1,N,7679,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626137,,BAO_0000218,,,,A,6296,10116.0,50597,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,1,N,7680,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626138,,BAO_0000218,,,,A,6295,10116.0,50597,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,1,N,7681,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626139,,BAO_0000218,,,,A,6296,10116.0,50597,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,1,N,7682,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626140,,BAO_0000218,,,,A,17260,10116.0,50597,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,1,N,7683,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626141,,BAO_0000218,,,,A,17260,10116.0,50597,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,1,N,7684,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL626142,,BAO_0000218,,,,A,17686,10116.0,50597,C24h in rat p.o. at 20 mg/kg concentration,1,N,7685,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL627930,2385.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,1,N,7686,In vivo,Rattus norvegicus,Muscle tissue,1,,Intermediate
,,,CHEMBL627931,2385.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,1,N,7687,In vivo,Rattus norvegicus,Muscle tissue,1,,Intermediate
,,,CHEMBL627932,2385.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,1,N,7688,In vivo,Rattus norvegicus,Muscle tissue,1,,Intermediate
,,,CHEMBL627933,2106.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,1,N,7689,In vivo,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL627934,2106.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,1,N,7690,In vivo,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL627935,2106.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,1,N,7691,In vivo,Rattus norvegicus,Spleen,1,,Intermediate
,,,CHEMBL627936,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,1,N,7692,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627937,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,1,N,7693,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627938,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,1,N,7694,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627939,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,1,N,7695,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627940,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,1,N,7696,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627941,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,1,N,7697,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL876800,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,1,N,7698,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627942,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,1,N,7699,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627943,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,1,N,7700,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627944,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,1,N,7701,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627945,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,1,N,7702,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL628584,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,1,N,7703,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL628585,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of GdDTPA at 15 min,1,N,7704,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL628586,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,1,N,7705,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL628587,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of GdDTPA at 30 min,1,N,7706,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL628588,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,1,N,7707,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL628589,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,1,N,7708,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL625304,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,1,N,7709,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL625305,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,1,N,7710,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL625306,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,1,N,7711,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL625307,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,1,N,7712,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL625308,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,1,N,7713,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627740,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,1,N,7714,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627741,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,1,N,7715,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627742,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,1,N,7716,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627743,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,1,N,7717,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627744,178.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,1,N,7718,In vivo,Rattus norvegicus,Blood,1,,Intermediate
,,,CHEMBL627745,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,1,N,7719,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL627746,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,1,N,7720,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL627747,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,1,N,7721,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL876810,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,1,N,7722,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL627748,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,1,N,7723,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL627749,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,1,N,7724,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL627750,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,1,N,7725,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618728,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,1,N,7726,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618729,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,1,N,7727,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618730,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of GdDTPA at 15 min,1,N,7728,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618731,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,1,N,7729,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618732,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of GdDTPA at 30 min,1,N,7730,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618733,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,1,N,7731,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618734,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,1,N,7732,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618735,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,1,N,7733,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL876602,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,1,N,7734,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618736,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,1,N,7735,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618737,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,1,N,7736,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618738,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,1,N,7737,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618739,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,1,N,7738,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618740,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,1,N,7739,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618741,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,1,N,7740,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618742,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,1,N,7741,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618743,10000001.0,BAO_0000218,,,,A,9866,10116.0,50597,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,1,N,7742,In vivo,Rattus norvegicus,Bone,1,,Intermediate
,,,CHEMBL618744,1969.0,BAO_0000218,,,,A,17752,10116.0,50597,Half-life from rat plasma at a single oral dose of 25 mg/kg,1,N,7743,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL618745,,BAO_0000218,,,,A,5610,10116.0,50597,Half-life in male rat,1,N,7744,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620479,,BAO_0000218,,,,A,5939,10116.0,50597,Half-life in rat after peroral administration at 10 mg/kg concentration,1,N,7745,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620480,,BAO_0000218,,,,A,5939,10116.0,50597,Half-life in rat after peroral administration at 5 mg/kg concentration,1,N,7746,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620481,,BAO_0000218,,,,A,17771,10116.0,50597,Half-life in rat at a dose of 3 mg/kg,1,N,7747,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620482,,BAO_0000218,,,,A,1974,10116.0,50597,Half-life was evaluated in rats,1,N,7748,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL876603,,BAO_0000218,,,,A,4239,10116.0,50597,Half-life was measured in rat,1,N,7749,,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620483,,BAO_0000218,,,,A,6681,10116.0,50597,Half-life period for the compound was determined in rats at 50 mg/kg dose,1,N,7750,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620484,,BAO_0000218,,,,A,17752,10116.0,50597,Half-life period in rats after intravenous administration at 5 mg/kg,1,N,7751,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620485,,BAO_0000218,,,,A,6046,10116.0,50597,Half-life period in rat at 10 mg/kg,1,N,7752,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620486,,BAO_0000218,,,,A,6685,10116.0,50597,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",1,N,7753,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620487,,BAO_0000218,,,,A,6685,10116.0,50597,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",1,N,7754,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620488,,BAO_0000218,,,,A,6685,10116.0,50597,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",1,N,7755,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620489,,BAO_0000218,,,,A,4727,10116.0,50597,Half-life time in rat the dose of 2 mg/kg,1,N,7756,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620490,,BAO_0000218,,,,A,1088,10116.0,50597,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,1,N,7757,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620491,,BAO_0000218,,,,A,5610,10116.0,50597,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,1,N,7758,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL876604,1969.0,BAO_0000218,,,,A,3032,10116.0,50597,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",1,N,7759,In vivo,Rattus norvegicus,Plasma,1,,Intermediate
,,,CHEMBL620492,,BAO_0000218,,,,A,5199,10116.0,50597,Oral half life was determined,1,N,7760,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620493,,BAO_0000218,,,,A,14941,10116.0,50597,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",1,N,7761,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620494,,BAO_0000218,,,,A,4408,10116.0,50597,Pharmacokinetic property (t1/2) in rat,1,N,7762,In vivo,Rattus norvegicus,,1,,Intermediate
,,,CHEMBL620495,1969.0,BAO_0000218,,,,A,2552,10116.0,50597,Plasma elimination half-life was determined,1,N,7763,,Rattus norvegicus,Plasma,1,,Intermediate
