assay_id,assay_subcellular_fraction,assay_organism,description,relationship_type,assay_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id
7691,,Rattus norvegicus,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,N,A,1,Intermediate,1,,CHEMBL627935,,BAO_0000218,2106.0,
7692,,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,N,A,1,Intermediate,1,,CHEMBL627936,,BAO_0000218,178.0,
7693,,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,N,A,1,Intermediate,1,,CHEMBL627937,,BAO_0000218,178.0,
7694,,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,N,A,1,Intermediate,1,,CHEMBL627938,,BAO_0000218,178.0,
7695,,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,N,A,1,Intermediate,1,,CHEMBL627939,,BAO_0000218,178.0,
7696,,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,N,A,1,Intermediate,1,,CHEMBL627940,,BAO_0000218,178.0,
7697,,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,N,A,1,Intermediate,1,,CHEMBL627941,,BAO_0000218,178.0,
7698,,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,N,A,1,Intermediate,1,,CHEMBL876800,,BAO_0000218,178.0,
7699,,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,N,A,1,Intermediate,1,,CHEMBL627942,,BAO_0000218,178.0,
7700,,Rattus norvegicus,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,N,A,1,Intermediate,1,,CHEMBL627943,,BAO_0000218,178.0,
7701,,Rattus norvegicus,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,N,A,1,Intermediate,1,,CHEMBL627944,,BAO_0000218,178.0,
7702,,Rattus norvegicus,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,N,A,1,Intermediate,1,,CHEMBL627945,,BAO_0000218,178.0,
7703,,Rattus norvegicus,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,N,A,1,Intermediate,1,,CHEMBL628584,,BAO_0000218,178.0,
7704,,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA at 15 min,N,A,1,Intermediate,1,,CHEMBL628585,,BAO_0000218,178.0,
7705,,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,N,A,1,Intermediate,1,,CHEMBL628586,,BAO_0000218,178.0,
7706,,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA at 30 min,N,A,1,Intermediate,1,,CHEMBL628587,,BAO_0000218,178.0,
7707,,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,N,A,1,Intermediate,1,,CHEMBL628588,,BAO_0000218,178.0,
7708,,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,N,A,1,Intermediate,1,,CHEMBL628589,,BAO_0000218,178.0,
7709,,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,N,A,1,Intermediate,1,,CHEMBL625304,,BAO_0000218,178.0,
7710,,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,N,A,1,Intermediate,1,,CHEMBL625305,,BAO_0000218,178.0,
7711,,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,N,A,1,Intermediate,1,,CHEMBL625306,,BAO_0000218,178.0,
7712,,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,N,A,1,Intermediate,1,,CHEMBL625307,,BAO_0000218,178.0,
7713,,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,N,A,1,Intermediate,1,,CHEMBL625308,,BAO_0000218,178.0,
7714,,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,N,A,1,Intermediate,1,,CHEMBL627740,,BAO_0000218,178.0,
7715,,Rattus norvegicus,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,N,A,1,Intermediate,1,,CHEMBL627741,,BAO_0000218,178.0,
7716,,Rattus norvegicus,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,N,A,1,Intermediate,1,,CHEMBL627742,,BAO_0000218,178.0,
7717,,Rattus norvegicus,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,N,A,1,Intermediate,1,,CHEMBL627743,,BAO_0000218,178.0,
7718,,Rattus norvegicus,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,N,A,1,Intermediate,1,,CHEMBL627744,,BAO_0000218,178.0,
7719,,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,N,A,1,Intermediate,1,,CHEMBL627745,,BAO_0000218,10000001.0,
7720,,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,N,A,1,Intermediate,1,,CHEMBL627746,,BAO_0000218,10000001.0,
7721,,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,N,A,1,Intermediate,1,,CHEMBL627747,,BAO_0000218,10000001.0,
7722,,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,N,A,1,Intermediate,1,,CHEMBL876810,,BAO_0000218,10000001.0,
7723,,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,N,A,1,Intermediate,1,,CHEMBL627748,,BAO_0000218,10000001.0,
7724,,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,N,A,1,Intermediate,1,,CHEMBL627749,,BAO_0000218,10000001.0,
7725,,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,N,A,1,Intermediate,1,,CHEMBL627750,,BAO_0000218,10000001.0,
7726,,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,N,A,1,Intermediate,1,,CHEMBL618728,,BAO_0000218,10000001.0,
7727,,Rattus norvegicus,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,N,A,1,Intermediate,1,,CHEMBL618729,,BAO_0000218,10000001.0,
7728,,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA at 15 min,N,A,1,Intermediate,1,,CHEMBL618730,,BAO_0000218,10000001.0,
7729,,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,N,A,1,Intermediate,1,,CHEMBL618731,,BAO_0000218,10000001.0,
7730,,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA at 30 min,N,A,1,Intermediate,1,,CHEMBL618732,,BAO_0000218,10000001.0,
7731,,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,N,A,1,Intermediate,1,,CHEMBL618733,,BAO_0000218,10000001.0,
7732,,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,N,A,1,Intermediate,1,,CHEMBL618734,,BAO_0000218,10000001.0,
7733,,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,N,A,1,Intermediate,1,,CHEMBL618735,,BAO_0000218,10000001.0,
7734,,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,N,A,1,Intermediate,1,,CHEMBL876602,,BAO_0000218,10000001.0,
7735,,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,N,A,1,Intermediate,1,,CHEMBL618736,,BAO_0000218,10000001.0,
7736,,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,N,A,1,Intermediate,1,,CHEMBL618737,,BAO_0000218,10000001.0,
7737,,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,N,A,1,Intermediate,1,,CHEMBL618738,,BAO_0000218,10000001.0,
7738,,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,N,A,1,Intermediate,1,,CHEMBL618739,,BAO_0000218,10000001.0,
7739,,Rattus norvegicus,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,N,A,1,Intermediate,1,,CHEMBL618740,,BAO_0000218,10000001.0,
7740,,Rattus norvegicus,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,N,A,1,Intermediate,1,,CHEMBL618741,,BAO_0000218,10000001.0,
7741,,Rattus norvegicus,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,N,A,1,Intermediate,1,,CHEMBL618742,,BAO_0000218,10000001.0,
7742,,Rattus norvegicus,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,N,A,1,Intermediate,1,,CHEMBL618743,,BAO_0000218,10000001.0,
7743,,Rattus norvegicus,Half-life from rat plasma at a single oral dose of 25 mg/kg,N,A,1,Intermediate,1,,CHEMBL618744,,BAO_0000218,1969.0,
7744,,Rattus norvegicus,Half-life in male rat,N,A,1,Intermediate,1,,CHEMBL618745,,BAO_0000218,,
7745,,Rattus norvegicus,Half-life in rat after peroral administration at 10 mg/kg concentration,N,A,1,Intermediate,1,,CHEMBL620479,,BAO_0000218,,
7746,,Rattus norvegicus,Half-life in rat after peroral administration at 5 mg/kg concentration,N,A,1,Intermediate,1,,CHEMBL620480,,BAO_0000218,,
7747,,Rattus norvegicus,Half-life in rat at a dose of 3 mg/kg,N,A,1,Intermediate,1,,CHEMBL620481,,BAO_0000218,,
7748,,Rattus norvegicus,Half-life was evaluated in rats,N,A,1,Intermediate,1,,CHEMBL620482,,BAO_0000218,,
7749,,Rattus norvegicus,Half-life was measured in rat,N,A,1,Intermediate,1,,CHEMBL876603,,BAO_0000218,,
7750,,Rattus norvegicus,Half-life period for the compound was determined in rats at 50 mg/kg dose,N,A,1,Intermediate,1,,CHEMBL620483,,BAO_0000218,,
7751,,Rattus norvegicus,Half-life period in rats after intravenous administration at 5 mg/kg,N,A,1,Intermediate,1,,CHEMBL620484,,BAO_0000218,,
7752,,Rattus norvegicus,Half-life period in rat at 10 mg/kg,N,A,1,Intermediate,1,,CHEMBL620485,,BAO_0000218,,
7753,,Rattus norvegicus,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",N,A,1,Intermediate,1,,CHEMBL620486,,BAO_0000218,,
7754,,Rattus norvegicus,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",N,A,1,Intermediate,1,,CHEMBL620487,,BAO_0000218,,
7755,,Rattus norvegicus,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",N,A,1,Intermediate,1,,CHEMBL620488,,BAO_0000218,,
7756,,Rattus norvegicus,Half-life time in rat the dose of 2 mg/kg,N,A,1,Intermediate,1,,CHEMBL620489,,BAO_0000218,,
7757,,Rattus norvegicus,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,N,A,1,Intermediate,1,,CHEMBL620490,,BAO_0000218,,
7758,,Rattus norvegicus,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,N,A,1,Intermediate,1,,CHEMBL620491,,BAO_0000218,,
7759,,Rattus norvegicus,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",N,A,1,Intermediate,1,,CHEMBL876604,,BAO_0000218,1969.0,
7760,,Rattus norvegicus,Oral half life was determined,N,A,1,Intermediate,1,,CHEMBL620492,,BAO_0000218,,
7761,,Rattus norvegicus,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",N,A,1,Intermediate,1,,CHEMBL620493,,BAO_0000218,,
7762,,Rattus norvegicus,Pharmacokinetic property (t1/2) in rat,N,A,1,Intermediate,1,,CHEMBL620494,,BAO_0000218,,
7763,,Rattus norvegicus,Plasma elimination half-life was determined,N,A,1,Intermediate,1,,CHEMBL620495,,BAO_0000218,1969.0,
7764,,Rattus norvegicus,Plasma elimination half-life was determined in female Sprague-Dawley rats following intravenous (iv) administration of drug (1 mg/kg).,N,A,1,Intermediate,1,,CHEMBL620496,,BAO_0000218,1969.0,
7765,,Rattus norvegicus,Plasma half life was observed after intravenous administration in rat,N,A,1,Intermediate,1,,CHEMBL620497,,BAO_0000218,1969.0,
7766,,Rattus norvegicus,Plasma half-life was determined,N,A,1,Intermediate,1,,CHEMBL620498,,BAO_0000218,1969.0,
7767,,Rattus norvegicus,Plasma half-life following oral administration in Fisher rats,N,A,1,Intermediate,1,,CHEMBL620499,,BAO_0000218,1969.0,
7768,,Rattus norvegicus,Plasma half-life in rat,N,A,1,Intermediate,1,,CHEMBL620500,,BAO_0000218,1969.0,
7769,,Rattus norvegicus,Plasmatic Half-life after intravenous administration to rat,N,A,1,Intermediate,1,,CHEMBL873809,,BAO_0000218,1969.0,
7770,,Rattus norvegicus,T1/2 (half life) of compound after 2 hr iv infusion of 8.4 mg/kg in three rat,N,A,1,Intermediate,1,,CHEMBL620501,,BAO_0000218,,
7771,,Rattus norvegicus,Terminal half life after intravenous administration (1 mg/kg) in rat,N,A,1,Intermediate,1,,CHEMBL620502,,BAO_0000218,,
7772,,Rattus norvegicus,Terminal half life in Rat at a oral dose of 5 mg/kg,N,A,1,Intermediate,1,,CHEMBL620503,,BAO_0000218,,
7773,,Rattus norvegicus,Terminal phase half-life was evaluated in vivo in rat at a dose of 5 mg/kg by intra venous administration,N,A,1,Intermediate,1,,CHEMBL620504,,BAO_0000218,,
7774,,Rattus norvegicus,Tested for half life value after intravenous administration at dose of 0.2 mg/kg in rat,N,A,1,Intermediate,1,,CHEMBL876605,,BAO_0000218,,
7775,,Rattus norvegicus,Tested for half life value after oral administration at dosage of 4 mg/kg in rat,N,A,1,Intermediate,1,,CHEMBL620505,,BAO_0000218,,
7776,,Rattus norvegicus,plasma half life was observed after intravenous administration in rat,N,A,1,Intermediate,1,,CHEMBL873811,,BAO_0000218,1969.0,
7777,,Rattus norvegicus,Half life of compound determined in rat after iv administration at a dose of 10 mg/kg,N,A,1,Expert,1,,CHEMBL624016,,BAO_0000218,,
7778,,Rattus norvegicus,Half life of compound determined in rat,N,A,1,Intermediate,1,,CHEMBL624017,,BAO_0000218,,
7779,,Rattus norvegicus,Mean residence time determined in rat,N,A,1,Intermediate,1,,CHEMBL624018,,BAO_0000218,,
7780,,Rattus norvegicus,Plasma half life determined in rat,N,A,1,Intermediate,1,,CHEMBL624019,,BAO_0000218,,
7781,,Rattus norvegicus,Compound was evaluated for Tmax in brain after intravenous administration in male rats,N,A,1,Intermediate,1,,CHEMBL624020,,BAO_0000218,955.0,
7782,,Rattus norvegicus,Compound was evaluated for pharmacokinetic parameter maximum time period,N,A,1,Intermediate,1,,CHEMBL624201,,BAO_0000218,,
7783,,Rattus norvegicus,Evaluated for pharmacokinetic parameter tmax in rat at the dose 50 mg/kg,N,A,1,Intermediate,1,,CHEMBL872528,,BAO_0000218,,
7784,,Rattus norvegicus,In vivo Tmax was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,N,A,1,Intermediate,1,,CHEMBL624202,,BAO_0000218,,
7785,,Rattus norvegicus,In vivo Tmax was determined after peroral administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,N,A,1,Intermediate,1,,CHEMBL624203,,BAO_0000218,,
7786,,Rattus norvegicus,In vivo Tmax was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat,N,A,1,Intermediate,1,,CHEMBL624350,,BAO_0000218,,
7787,,Rattus norvegicus,In vivo Tmax was determined after peroral administration of compound (76.4+/-2.6 mg/kg) in male Sprague-Dawley rat,N,A,1,Intermediate,1,,CHEMBL621320,,BAO_0000218,,
7788,,Rattus norvegicus,In vivo maximum time required for clearance of compound after oral (po) administration at a dose of 10 mg/kg was measured in rats,N,A,1,Intermediate,1,,CHEMBL621321,,BAO_0000218,,
7789,,Rattus norvegicus,Maximum time (Tmax) required to reach Cmax in rats,N,A,1,Intermediate,1,,CHEMBL621322,,BAO_0000218,,
7790,,Rattus norvegicus,Maximum time constant was determined after oral administration at a dose 10 mg/kg to male Sprague-Dawley rats,N,A,1,Intermediate,1,,CHEMBL621323,,BAO_0000218,,
7791,,Rattus norvegicus,Maximum time of clearance of compound in rats after peroral administration,N,A,1,Intermediate,1,,CHEMBL621324,,BAO_0000218,,
7792,,Rattus norvegicus,Maximum time at the dose of 2 mg/kg in rat,N,A,1,Intermediate,1,,CHEMBL621325,,BAO_0000218,,
7793,,Rattus norvegicus,Maximum time to achieve peak plasma concentration was determined in rat at 1 mg/kg,N,A,1,Intermediate,1,,CHEMBL875837,,BAO_0000218,1969.0,
7794,,Rattus norvegicus,Maximum time to achieve peak plasma concentration was determined in rat at 10 mg/kg,N,A,1,Intermediate,1,,CHEMBL621326,,BAO_0000218,1969.0,
7795,,Rattus norvegicus,Tmax in Guinea pig (PO dose),N,A,1,Intermediate,1,,CHEMBL621327,,BAO_0000218,,
7796,,Rattus norvegicus,"Pharmacokinetic Parameter, Tmax is the time at which maximum concentration (Cmax) is reached in Female Wistar Rats at 100 mg/kg by po administration",N,A,1,Intermediate,1,,CHEMBL621328,,BAO_0000218,,
7797,,Rattus norvegicus,Pharmacokinetic parameter (Tmax) in rat,N,A,1,Intermediate,1,,CHEMBL621329,,BAO_0000218,,
7798,,Rattus norvegicus,Pharmacokinetic parameter (Tmax) was estimated,N,A,1,Intermediate,1,,CHEMBL621330,,BAO_0000218,,
7799,,Rattus norvegicus,Pharmacokinetic property (Tmax) in rat,N,A,1,Intermediate,1,,CHEMBL621331,,BAO_0000218,,
7800,,Rattus norvegicus,Pharmacokinetic property (Tmax) was measured in rat at the dose of 0.32 mg/kg p.o.,N,A,1,Intermediate,1,,CHEMBL621332,,BAO_0000218,,
7801,,Rattus norvegicus,T max in Rat at a oral dose of 5 mg/kg,N,A,1,Intermediate,1,,CHEMBL621333,,BAO_0000218,,
7802,,Rattus norvegicus,T max was determined at 10 mg/kg po dose in rats,N,A,1,Intermediate,1,,CHEMBL621334,,BAO_0000218,,
7803,,Mus musculus,Area under curve was determined using 20%aqueous hydroxypropyl-beta-cyclodextrin (HPbetaCD) as vehicle. Compound was administered orally to nude mice at a dose of 25 mg/kg (run time 7 hr),N,A,1,Intermediate,1,,CHEMBL621335,,BAO_0000218,,
7804,,Canis lupus familiaris,Area under curve was evaluated after intravenous injection of 1 mg/kg of compound in dogs,N,A,1,Intermediate,1,,CHEMBL621336,,BAO_0000218,,
7805,,Rattus norvegicus,Area under curve was evaluated after intravenous injection of 1 mg/kg of compound in rats,N,A,1,Intermediate,1,,CHEMBL621337,,BAO_0000218,,
7806,,Canis lupus familiaris,Area under curve was measured after i.v. administration into Beagle dog.,N,A,1,Intermediate,1,,CHEMBL621338,,BAO_0000218,,
7807,,Canis lupus familiaris,Area under curve was measured after iv administration into Beagle dog,N,A,1,Intermediate,1,,CHEMBL875838,,BAO_0000218,,
7808,,Canis lupus familiaris,Area under curve was measured after po administration into Beagle dog,N,A,1,Intermediate,1,,CHEMBL621339,,BAO_0000218,,
7809,,Canis lupus familiaris,Area under curve was measured after po administration into Beagle dog.,N,A,1,Intermediate,1,,CHEMBL621340,,BAO_0000218,,
7810,,,Area under curve was measured at peroral dose of 3 mg/kg,U,A,0,Autocuration,1,,CHEMBL621341,,BAO_0000218,,
7811,,,Area under curve was measured by using concentration Vs time,U,A,0,Autocuration,1,,CHEMBL621342,,BAO_0000019,,
7812,,,Area under curve was measured by using concentration Vs time; not tested,U,A,0,Autocuration,1,,CHEMBL621343,,BAO_0000019,,
