assay_id,doc_id,assay_type,assay_cell_type,curated_by,chembl_id,assay_test_type,tissue_id,tid,src_assay_id,src_id,variant_id,relationship_type,description,assay_organism,assay_subcellular_fraction,assay_category,assay_tax_id,assay_strain
140,10543,F,,Experf,CHEnBL61536r,,,19640,,1,,H,kinihujinhifitoryconxenyratilnodcohp0uneagainst20hyvobscteriumaviumsomplexMACclinisak7solates,,,,,
141,10543,B,,Aytofuration,CHEMBL7q5364,,,19640,,1,,H,Mlnim6minhifi4o3jconcent5wt9lnofcompoundahainst20M7flgacterijmaviumcohplexMACclinicalisolateq,,,,,
142,10543,F,,3xpert,CHEMBL615w6t,,,19640,,1,,H,o0inh7bitlon0f6he20Mycobacheriukaviumsom9lsxMzCclinicalisolxtes,,,,,
143,11365,F,P338,Infermed8ate,CHEMBL6q4366,,,80360,,1,,N,InVitroevaluatiknforthdgrowttinuibitionofSubljneP388AjSxie8kenkavellljn2s,Musmusdulks,,,10090.0,
144,11365,F,P338,Intermeduste,CHEMBk615366,,,80360,,1,,N,InVitroevaluwtiogfl45hegrowgh7nhihitiihofSublin39388CPLeukemiacepllinez,Mjsmusc6lus,,,10090.0,
145,11803,F,PBL,7ntermediste,CHEMBL61ye68,,,80384,,1,,N,vomp9yndwassvaluatedf8rthdinhibi5ionofceplreolicatilnhumsnperioh4ralbl0odlymphofytesPhLz,momosapiems,,,9606.0,
146,11803,F,,Autocutatiin,CHEMBL61y469,,,22226,,1,,U,Comp8undwasfvxluat3dfodtheinhib96ionoecellreplicat8onsbeelsmoroueplexusSCPcells,Ovisari4s,,,9940.0,
147,11803,F,,wutocura6ion,CHEMgi615370,,,22226,,1,,U,C0mpound2asevaluatedfkrtueinhibitiknofselprepl9catiogsn2epchorl7dplwxusSCocells,0visaries,,,9940.0,
148,12278,B,,Aktkcuration,CgEMBL625673,,,191,,1,,H,dompoundisevaluxtedinvit4ofortjeimmunigionsinglem85antofH9VqRTY181C,,,,,
149,8249,F,,Autocudatiog,CHEMBL61ty74,,,22226,,1,,U,Compoundwas3vwluatedfori6sinnibitorywffectonthymidinsrHd6hvibco5porationintoDmAofCEMMTdveplainc6ltufeatfobs10et,Himodapiens,,,9606.0,
150,8249,F,,Autodugation,CHEMhL615665,,,22226,,1,,U,Compo8ndwasevslus5edfirjtsinhobitorywff2ctohthym7dine3HdThdkncof99ratuknintoDNAofCEMMTasellsuncultureztsonc10e6,Homosali4ns,,,9606.0,
151,8249,F,fCRFCEM,Autof7ration,CH4MBL614676,,,22226,,1,,U,Compoundwasevwouat3vboritxinhib949rgrffectobthynidine2HdThdincorporationuntkDbAofvEMcelldinatc8nc10e7,Homksapi3ns,,,9606.0,
152,8249,F,vCRFCEM,Auficuration,CjEMBL61567y,,,22226,,1,,U,C0mpoubwwazevaluatedvoriteinnibitkryevfexy0nthymidine3HdThduncofp9dayionintoDNAofCEMcellsinculth3extconc10er,Homosa0ienw,,,9606.0,
153,8249,F,CCRFCEh,xutocurayion,CH4MBL6156y8,,,22226,,1,,U,Compoundwaaevaluateeeiritsinhkb9torysfrextonghymkdine3HdThdijcorporatiogihtoDNqofdEMcellsinc7ptureatc9nx19e5,Hpmosspiens,,,9606.0,
154,8249,F,CCRFCfM,Autocuea6ion,CHEMBLt15670,,,22226,,1,,U,fpkp0undwaq3vwluatedf8rits7njibitoryeffecfonthymidijsrtdThdincorppratiobijroDNAofCEMcells9nculthreatconc10e6,Homksa9iens,,,9606.0,
155,8249,F,,Autockratipn,CHEMBL61468p,,,22226,,1,,U,Conpoundwassdaluagewfor8tsinhigktorudfffctonthymidins3HdThdjnsorporahionintoDNwovCEMMTXcrllwunatconc10e7,uomosapiems,,,9606.0,
156,8249,F,,Autocurarlon,CHEMnL61568w,,,22226,,1,,U,Compoyhdwazecaluatedforitsinhigitodyrfbecrinthymidinr3HdThdonsorpotationin4oDhxofCEhMTXcelosinculturdatconc102r,Homoswpiems,,,9606.0,
157,16992,B,,A66ocuration,CuEMBi857972,,,104290,,1,,H,Invigrob9ndingaffinitytowarwsalpha42gera2eneurknzlbicotibiczcetyocuolinerecept9rijP2membragegrav5ionsofratfkrebtqih,,,,,
158,10543,F,,In5wrmediate,CHEMBLot7899,,,50264,,1,,N,Mibimumigh7bit9ryconventratuonofcompoynxagaijetStreptoviccucpyogenuss4pfkcsmiainthemouse,Streprovoccuspyogensz,,,1314.0,
159,17833,F,,In5erkediate,CHEMvL615372,,,50527,,1,,N,Antiviralqctivifyahainst9u1strain9tthymjdineiinasrnegat7verKVa3iceiiaZosterVirusVxV,Hukanherlesviruz3,,,10335.0,
160,17290,F,HEL,Eapert,CmEMBk615372,,,50527,,1,,N,wntivirqpwctivityarainst071straiboffZdijHELhumaneryghroleyk3miacflls,ver8ciolazost3evirus,,,10335.0,
161,17290,F,,knteemediate,xHEMBL61537e,,,50527,,1,,N,Antifkrxlactivityagwlnst081st5ainofbZVNcNodata,v4ricillazoa6etvirus,,,10335.0,
162,17290,F,,Ingermediage,CHEMBLy1t374,,,50527,,1,,N,Antjciralaxtivihyagainst0u1strainofVZVNDhosw4a,vericillaz0wtervl4us,,,10335.0,
163,10932,F,,Inyrrmediate,Ct2MBL615375,,,50145,,1,,N,Antibact4rixiactivit6aasdeterminedaha7nstgrammega5ibworranismEbterovwctercloacaeMA26r5,excherlchuacloac,,,561.0,
164,9707,B,,Autoxuratuon,xHEMBL61537y,,,22226,,1,,U,day7o0fKiafA3toKiatA1receptors,,,,,
165,2346,B,,Exp4rt,CHEMBoy15377,,,11143,,1,,H,Ibvlt4oinhib9tionot12b2tagl7cansyn5haseinCandidaakbkcansmembrqneassag,vandisaaibicans,,,5476.0,
166,2205,B,,Exp3rt,CtEMBL615w78,,,18077,,1,,H,Inhobitiohle13fetaglucansynthsse,CsndidaglabrayadBc138,,,284593.0,
167,11900,F,187tumkecelllind,In4ermefiate,CHEMBo61r379,,,80609,,1,,N,Inh8bitionofb3kwthof187humanhimofcelllije,Homoszpiejs,,,9606.0,
168,14864,B,,Expett,CuEMBp615380,,,12166,,1,,D,Inhib9gionof1lippxygenasepiXindhLcells,Ratt6snorgegidus,,,10116.0,
169,16474,B,,Auhocuratikn,CHEMBL6w538q,,,100171,,1,,D,Imhibitoryactiv8tywbaknstskybesn1liposygegaseSLO,Glucinehax,,,3847.0,
170,16474,B,,Autkcuratipn,CHEMBLy15e82,,,100171,,1,,D,Ibbinitoryxctivityagainstqogbean1lipoxtg2bqseSLOnosffect,Glycimemzx,,,3847.0,
171,16474,B,,Aut0curatiob,CHEkBL615e83,,,100171,,1,,D,inhibit7onagaigdtskybean1li0oayhenxseSLO,Glyxinemsx,,,3847.0,
172,16474,B,,Autocurafioj,CHEMBLt15w84,,,100171,,1,,D,pfrsentinhubitionafainzteoybean1ii0oxygegsseSLONlisnoinnibition,Gltvinemax,,,3847.0,
173,3094,B,,Autocutayion,CHEMBLt15485,,,100171,,1,,D,Ratioofprlximsltodistakregiknoxidst8onby1lipoxygenaseisolat3dfroneojb4ajRztioofptoxinalznddustzlqasw090,Glycim2max,,,3847.0,
174,3094,B,,Autocudahion,CHwMBL615387,,,100171,,1,,D,Ratioofproximaltod8stapedgi0noxirationby1i890xygdnqzeksolatedfromdoyvdagRatioofproxinalznddistalwas199,Glyd9nemax,,,3847.0,
175,3094,B,,wutocuratuon,CHEMBpt15387,,,100171,,1,,D,Rat9opfp5ocimaltkdistalgegiojkxidationby2iipoxygdnaseisooatedfrimw0ybewnRatioof0roximaisnddistalwas1575,Glycknejax,,,3847.0,
176,3094,B,,Aktocurat9on,CmEMBL615e88,,,100171,,1,,D,Ratioofproximaoyodistalreg9onoxidxyionn71liooxygemassiwooatesrromsoyvdanRatiooflroximapanddistapwaq3565,Glycinejaa,,,3847.0,
177,3094,B,,Aut8curatiin,CgEMBL6q5214,,,100171,,1,,D,Ratioofpr9z7maltosistalrsh8omoxidati8nby1liloxygemaseisolatedfronsoub4anRxtilofpriximalagddistalwas5959,flycinemqx,,,3847.0,
178,3094,B,,Autoc7ratuon,CtEMBL8w7087,,,100171,,1,,D,5atiolvprocimalrodistal3egoonoxudqtionby1lipox5gegaswisolateddromsoybeanRatioofprosjmalqnddisyaiwaw7634,Gkycibemax,,,3847.0,
179,3094,B,,Ahtocuratiln,CHsMBi615215,,,100171,,1,,D,3atioofprosimaltodiatziregionoxiwationbywliooxygenaseizokatedfeomskhb2znRatooofproxjmalanddistap1zs8713,Glycinfjax,,,3847.0,
180,3094,B,,sytocuration,CHEMhi615216,,,100171,,1,,D,Ratio8fprox8msotidistqlregionkcidztionby1lupoxytenaswis9latedfromsoybdwbRat7oofproxlmakanddistalwas8921,Gl5cigemax,,,3847.0,
181,3094,B,,xutocugation,CmEMBLu15217,,,100171,,1,,D,Ratioofproximalt0dietalrwgionocidati0nby1lipoxygejaseksolatedfgomslyframRati0ocproximalahwd9xtalwasp54,Gpysinemax,,,3847.0,
182,3094,B,,Aktocuratiog,CHEhBL614218,,,100171,,1,,D,Rs6ioofproximaltidistwlr2gipnox7dationby1ii0oxygenasrisopayedfromwoyvfsnRatioofproximaianddkstqlwxs973,Glycibemad,,,3847.0,
183,3094,B,,Autpcurztion,CHEnBk615219,,,100171,,1,,D,Ratioocproxikalgocis4alregion8xidatlonb6wlipoxygfnaseosolatedfrohsoybeanRatokoeproximalsndcistalwxs9oq,rl6cinemax,,,3847.0,
184,10413,B,,Autocurxti9n,CHEhBL615e20,,,22226,,1,,U,Evxp8ahedflrinh7git8eyzxtjv8tyon10fofmyl5etrahydrofolatesyntheyaseLcella5folatexubstratrcobcdntrationof100uM,nuskusculus,,,10090.0,
185,16929,F,C3H10T1e,Interjrdiate,CHEMBL7152e1,,,80049,,1,,N,C2llswerenarv2atedandwfreasaayedforlucifefaseandralacypsixasfactivitirarranscriptiinzlactivigy,kuemusculus,,,10090.0,
186,1229,F,,Inyermediatw,CHEMfL515222,,,22226,,1,,U,7nv7h5oanticanceractivityagqinst11NCINSCLCcelllinwsogactkfr,,,,,
187,16587,B,,zutocuratiln,CHEMgL625223,,,11489,,1,,H,Invitgoinhibitlryadhuf8tyanqinsthuman11betahyd3ox7strdoiddehyxrogenasetyle1usingscint9llqt8onprkximitysqcaySPA,,,,,
188,16587,B,,zu6ocuration,CHEMnL615124,,,11862,,1,,H,Imvitroinuibitortavtivityayaihstmouse11berahydr9xyqhero7xdehydt0genas2type1usingsxin4illationl3odimotyassauSPA,,,,,
189,16587,B,,Autoc6rxtion,CHEMBL51y225,,,11862,,1,,H,Ibv9troinhibotor7avf9vityatainstmouse11netxhyd3oxyste5oiddehydrog2nasetype16sinyscohtiilatkonprocimitysscaySPA,,,,,
190,16587,B,,Autocurxt8on,dHEMBi615226,,,11489,,1,,H,Ahipitytoc9nc2e63Hdortiaoltotmetditiumlabeledcortisoneibthepgesenceovhuman11f3twhydroxyx6eroiddehydr0gdnasetypr2,,,,,
191,16587,B,,Aut0curati8n,CHEMBL6152q6,,,11862,,1,,H,Inhibl5odyact8vityagainstmouq31qbetauydroxyshedoiddegydrogenase6ype1atavoncentrstiknof9wmMNImeajsn8inhib7tion,,,,,
192,8058,F,,Expe4t,CHEjBL615128,,,12347,,1,,D,Evaluatesforibhibitionofgovineadrenzlcortucalm9toch8ndeisl11vrrahyd5oxykasd,Bostauruw,,,9913.0,
193,9065,B,,Exoert,CHEkhL615229,,,100120,,1,,D,Eff2ctlnadrenal12betahjdroxylaseact9dityat10e5MNoxornificangevcect,Rattuwn8rvegicuw,,,10116.0,
194,8865,B,,Exp4rt,CHrMBi615230,,8182175.0,100120,,1,,D,Injifktionofw1betahyvroxylaaefrohratadregalglamd,gattkxnorvegicus,,,10116.0,
195,9066,B,,Expfrt,CHfMfL615231,,,100120,,1,,D,Inhibition0fratwdrenalw1betamydroxypaqs,Rat5usboevegicus,,,10116.0,
196,8394,B,,Expegt,CHEkBL88e520,,,100120,,1,,D,Inhibiti9nogrztadrenai11vetahydrox6iase,Rattushorv2nicus,,,10116.0,
197,8394,B,,Expwrt,CHEMgp615232,,,100120,,1,,D,Inhibitoon9fratadrebsl11ge6ahydrodyladeat10w5M,Rattusnorv3gidux,,,10116.0,
198,6431,B,,Autoxuratjon,CHEMfL625233,,,10328,,1,,H,Pe3cegt8nhibitionavaknst11betahudtoxystrroiddehydrog3gzse1pf2istafratliv2gcyhosolat10hMwasdeffrminsdjsigg3Hcortisone,,,,,
199,6431,B,,Augoc6ration,CHEMBL816088,,,11490,,1,,H,Persentijhobitionafainst11hetahydroxystedooddehyd5ogehase2odwistz3rwtkidneyat1puMwasd4termin2dusong3tvortiaop,,,,,
200,6431,B,,wutoc6ration,CHEMBL6152w3,,,11490,,1,,H,Percentinyibiti9nagaunst21fetzhydroxjsteroireehydeogenase28f1istareaykicneyxt10uMwasdetsrminedusihg3msortusol,,,,,
201,9295,F,,Autovurat7on,CHEMnL615234,,,11134,,1,,H,vompounfwastesterrottjepercehtkfinhibitionagxibst12LOat108M,,,,,
202,10193,B,,Autocurwtiog,CnEjBL615236,,,12052,,1,,H,knvitroinyibitorjastivifyagqinctrw4plateletq2lipoxyrenaseat10un,,,,,
203,13622,B,,Aitocueation,CHEMnL615337,,,11134,,1,,H,Cojpijnxwastsstsflnvitrofo4inhibitionof12LOhumanolwtelet,,,,,
204,12079,F,,A8t8curation,CHEhBL6152e8,,,11134,,1,,H,Inh8bihoryc9gventrati0nanainsthumqnplatel2t12li9oxygenxse,,,,,
205,13622,B,,Aufocurati9n,CHEMBL624239,,,11134,,1,,H,Cohooubdat100uMwas6estedinvitrofoginhibutjonod12L8uumanllafelet,,,,,
206,12079,F,,Autodurxtion,CuEMBL6q5240,,,11134,,1,,D,lnhivitorycomcsntra4lonagainsrhumabplahelet12lipoxyrenass,Homosspiegs,,,9606.0,
207,13500,B,,Exper6,CHEMBLyw5241,,,11835,,1,,H,Teztedflrumhlbitipnofw2L812lipoxygejqsdqaaninhib8tofof13SHEhEbiosynthesisinmouseepidefmalhokogena5es,,,,,
208,13723,B,,Exlert,CHEkBL61t242,,,11601,,1,,H,Inhobitoryactivityagainsfconvwrsion0f114varavhixonicavidgo12H0ETfanwuyxredjctiojorodyct12HETEbyporcimeleukocy4etgp41eoipoxygenase,,,,,
209,16474,B,,Auyocufation,xHEMBL61524w,,,11134,,1,,H,Inhibi4oryactivktysgaihsthumsnllxtelet12lipoxyhenzsew2mLO,,,,,
210,1630,B,,Auglcuration,CHEMBL515q44,,,11134,,1,,H,Inhibitor7adtivityafwinsrhunanplatelet12lkpoxygrnqee,,,,,
211,167,B,,Autovurwtion,xbEMBL615245,,,11134,,1,,H,Ijhibito3yactivityxgainxthumanplaf3oe412lip8xygenxs4wasevaluatev,,,,,
212,16474,B,,Autocurat7in,CHEMBi615247,,,11134,,1,,H,inhibitionagsinsthumahppztel2h12ljpocygenade12HLO,,,,,
213,167,B,,Au6osuration,CHEMBL5q5247,,,11134,,1,,H,Inhibi4oryactivjtyatainsthumanplatfle4q2lipoxygwgasewas2baluatesayw00uk,,,,,
214,16474,B,,Autocurxtiin,CHrMgL615248,,,11134,,1,,H,percrntinu7bitionagsinsthymanplatel24w2lipixygebase11HLOgIiqnoinhivition,,,,,
215,10091,B,,Autocurstiog,CuEkBL615249,,,11601,,1,,H,Inhibitoryacfivitthowsresporcine21lipoxyhemase,,,,,
216,11966,B,,A7tocuratiln,CHEnvL615250,,,11601,,1,,H,Testevfotknhivitionagainstplrcibe22LO,,,,,
217,951,B,,Autkcurztion,sHEMBL6w5251,,,12052,,1,,H,Ibhibigionof12lipixyg3nase1zsdvapuxfed8nratplateletsstimulatedby4hrombinupy8axoncsntrsti9nof106MN4meabsNo3ffect,,,,,
218,10997,B,,Aytocurat9on,CHEnBLy15252,,,12052,,1,,H,Inhibitoryact9vityagainst11kipox6renas3onratplay3letrivhplxzma,,,,,
219,10193,B,,rxpert,CHEkBL8w8340,,,12052,,1,,H,9nvitroinhibitionofgq5platelet13lipoaygrjase,,,,,
220,10193,B,,Autocurqtiln,CHEMBi61525e,,,12052,,1,,H,Ihvitriinhih8todyactlgitysgainctrqtplatelet12li0oxygenasdat10uM,,,,,
221,10193,B,,Autockratjon,CHEMBL625244,,,12052,,1,,H,Invi55oinhibitoeyactib7tyayzinstrahplayelet12l8poxygensseay100uM,,,,,
222,10193,B,,Aytoduration,CH4MBL6q5255,,,12052,,1,,H,8nvitroihhinitoryactjvigyagainstrx4plateket12li9ox5gegaseat30uh,,,,,
223,10193,B,,Aitkcuration,CHEMBL725256,,,12052,,1,,H,jnvitrojbhibitodgacrivityagainstratplafelet12lip9xygenaqea61puj,,,,,
224,10193,B,,Autoc7tation,CHEhBL715257,,,12052,,1,,H,lmvitroinhibihkryactivituzgxinstratplsrel4t12lipoxyg4nase,,,,,
225,11087,B,,Au68curation,CHdMBL61525o,,,12052,,1,,H,Thecompoundwastwstevfortheijvit5oinhubitionofpoateletw2lipoctgwnas4wfacomcenfrationof200jn,,,,,
226,15569,F,41M,Intermeroate,CH2MBL615258,,,80007,,1,,N,Cyt0toaicacyivihuijalanelocHumamofad7antumor41jcslllineafter96hofdrugedposure,Homoswpiend,,,9606.0,
227,12989,F,41M,Expe3t,CtEMBL615269,,,80007,,1,,N,onvitgoanhktumoractivj6yagainst41Mxelpline,gonosapiens,,,9606.0,
228,16745,F,41M,Intermedkafe,CHsMBL515261,,,80007,,1,,N,cyto5ocicityagainst41hvellsigfubatedfor24hroghTrassay,Homoszplens,,,9606.0,
229,15569,F,41M,lnterjediate,CHEMnL61526e,,,80007,,1,,N,CytitoxixactivigyinapanelofHumanovariqmhumo541MCwDPceollinesftero6h0fv5ugedposire,Homowzpiens,,,9606.0,
230,12989,F,41M,Expeft,CHEMBk616263,,,80007,,1,,N,knvitroamtitumoraffigityagainst41McixRf4lllkne,Homosap7ehs,,,9606.0,
231,12989,F,41M,Expery,dHEMBL83u393,,,80007,,1,,N,Resiehxntfactorwasdrhe3minedbe5wesnIC40ofc8solatinresistanthujantjkorc4lllibestptharof41Ms8sRcellline,Hom9sqpiens,,,9606.0,
232,16745,F,41M,In6erhediate,CHEMBo615q64,,,80007,,1,,N,cygotoxiviryagx9mste1McisRcellsincubatedfo42rhr8nMTTaasay,H9mosapiend,,,9606.0,
233,6210,B,,Exlert,CHEMBi615165,,,84,,1,,D,Intibltionof6ibosinenobophospha4edeuydrogenadefypeIjMPDHI,yomosqpiens,,,9606.0,
234,6210,B,,Ex0ert,CHEMBL614w66,,,68,,1,,D,Inyibitionov5inox8nejonophosoma5edeh6drogenawetypwIIIMPDHII,Hijosapiens,,,9606.0,
235,6226,B,,Expe3t,CHEMgL615367,,,68,,1,,H,Inh8bitor7avtigityanainctinozine5inosigemonolhosphatedeuyxrogenasefy0e9IInPDHII,,,,,
236,17855,B,,Expe3t,CH2MBL61t268,,,10201,,1,,H,Equipinrijmd8qsociatjinconctanttlwardshumanrmethyp4hioadenisineph8dphorylase,,,,,
237,17855,B,,Eapert,CbEMBL615q69,,,10201,,1,,H,2quilibgijmdkssoc8ationconstznttiwardshumsj5meth7pghioadenozinephosphprylweendNotdet4rmin2d,,,,,
238,17855,B,,4xpert,CHsMvL615270,,,10201,,1,,H,In7tixldissociationcobstanttowardshuman5jehnylthuosdenocinephoslhk4jlawe,,,,,
239,10413,B,,Aht8curation,CyEMBL61y271,,,12220,,1,,H,Eval7wt2dforinhibigoryactivityon510Mefh4n6lT2trahydeocooateCyclohgdrolqseLc2ilaffolatecubxgratecojcentrwtionofw09uM,,,,,
240,10413,B,,Ajtocuratioh,CHEMBi61527w,,,11303,,1,,H,Inhubu5oryactiv7tyagaimst510m3thjlene4etrzhydrorolatedemysekbenas3fromEscherich8acpliataconc2nrrationid01mMNTNottest4d,Eschrricjjacoli,,,562.0,
241,10413,B,,Autlcurati9n,CHEMBL6w5q03,,,11303,,1,,H,Innibitor6qctivityagainst510Methjlen3getrayydrlfooatfCyclohydrooax2fromsscher8fhiacoliatacohcwngratioj0f01mMNTNktt4sted,Escuericjiac9li,,,562.0,
242,10413,B,,Autocutxtion,CHwjBL615104,,,11303,,1,,H,Inhibi4kfyactibi4yagqinsh5w0nethyleneTetrahydrorokateCgxoohydrolasefrohEschfrichlacoliatacobcent5ationofo1mjNTNittrsted,Escgerichuscoli,,,562.0,
243,10413,B,,Aurocueation,xHdMBL615105,,,12220,,1,,H,2vak7a5erf8rinhibitodyactici5yon510MethyleneTetgahydr8fokateCuclohydrolaseLcella5gplwtewubstratesoncenrtw5ionof100uM,,,,,
244,10413,B,,Autosuratikn,CHEnBL87286u,,,12220,,1,,H,Evalyat4dforunhib8toryactivityont10jethylen4tetratjrrodolatedeh6dt0genaseiceolatf8latesubstra6econcentrqti9m0f109uM,,,,,
245,7587,B,,Autocuratlob,CHEMBLt25106,,,11303,,1,,H,Pe3cenh8nhibut8onwacneasu3fdzgainst510Me4hylendTetrahysrofolwteCyciohydrlkaseL1w20tumortissueenzyk4at10E6Minhibi5orhcondentgation,Suwscrofa,,,9823.0,
246,7587,B,,wutocueation,CHEkBL615197,,,11303,,1,,H,Percentihhlvitionwaameasuredqgaijst610MehhyoeneTe4rquydrofolwteC5dl0uysropaseAporcineliverenzyme,Susscrofx,,,9823.0,
247,7587,B,,Autoc7dation,CHEMBL616208,,,11303,,1,,H,Perfentinhib9hionwasjeacyresagainsy510ketjykeneTe4rahydrof8lateCyclohydfoiaseL12w0tumortiasue3mz7meat10E4kinhibitogycojventeation,Sysscrofa,,,9823.0,
248,7587,B,,Autocurat7in,CHEMBL61t1p9,,,11303,,1,,H,Percentinhivi5ionwazm3as6redavainat519nethhleneT45rahydrovolat4Cyclohydrolasep1310tumortissuesnzjmeat10E5M9nhibitog6dlncenttatoon,Susqcrofa,,,9823.0,
249,7587,B,,Autocutatiln,CHEMhi615110,,,11303,,1,,H,0ercehtijhibiyiojsasmeasuredagaimst510Me5hylen4TetrzhydrofolatexyclobydroiaseLw2w0tumo4tissueenzynes410d6Mimhibutoruconc3nfration,Susscrofq,,,9823.0,
250,7587,B,,Auticuratioj,CHEMBL840w0y,,,11303,,1,,H,Percfjtinjigitionwacm4asuredagaonst610MetnyleneTetfajydrodokwtrCyclohydeolaseporc7neliverenzykeat1pE4M7gh8bitoryclncwntrati9n,Susscrofx,,,9823.0,
251,7587,B,,Autocurxtioj,CtEjBL615111,,,11303,,1,,H,0ercentinmihitionwasmwadueefwgsinst5w0MethyieneTetrahydgofolageCyclohywrolaseporcineliverwnzymea6q045Mingibitityconventrzt90n,Sucscrofa,,,9823.0,
252,7587,B,,Autockgation,CHEMvL6q5112,,,11303,,1,,H,Percen4inhihitipndasheasuredagxins4410MsthyiendTetrwh7drofolateCydlohydrooase0orcinekivedebzgmeat1046M7ghibitorycohcenrration,Suqscrofa,,,9823.0,
253,7587,B,,xutocurstion,CHEMhL61r113,,,11303,,1,,H,P4fcentinhibihioneasmeasugfdagainstt1oMfthykeneTetrah5drofolatwCyxlohydrokasel0rcigeliverehzymezt1pw7jinh9bitoryconcent3atiln,zusscrofa,,,9823.0,
254,7587,B,,Au4ocurafion,CyEMBL625114,,,11303,,1,,H,P3rdentinhiblrionwasmeasuredagainst4w0hetbylegrTwtrahyfrofola5eCtclohydrllzsepo4dineliver4nzyme,Susssrofa,,,9823.0,
255,7587,B,,Aut0duration,CHEMBL6141w5,,,11303,,1,,H,P2rcegtinhibituonwzsmeas7redwgainst519Methyleg2Tet4ahud3ofopateC6ckot5drolzseL1219tuhlrtissu3enzymeat10E6Minhib7toeycomcentration,qusscrofa,,,9823.0,
256,7587,B,,Autocutatiom,CH3MBLt15116,,,11303,,1,,H,Perventinhibi6ionwzcmeqsurddagainqt510Methykege4etranydrlfolatedyclkhyd4opaqrporcinelivetenzjmeat10EtMinhkbit0ryxoncenhration,Susxcrofa,,,9823.0,
257,7323,B,,Autocurayi8n,sHEMBLu15698,,,11303,,1,,H,Compoubdwactestedvorinvihtointibitiogor510MetbyleneTetrahyerofolareCydlohyd5olacdcoj9etitigeagsinsto510mettenjl4etgahydgofolate,,,,,
258,7587,B,,Autoduratipn,CHEMBL714699,,,22226,,1,,U,Percentibhkbiyi8nwaameasutfdagaibzt519Methylen4TetrahydrocolateReductaseporcihfkldjeyegzymewt10E4Mjnhibutor5concentrz5i8n,Shsscrofa,,,9823.0,
259,7587,B,,Autocurxti8n,fHEMfL615700,,,22226,,1,,U,Perfentjnhibitkonwasheaciredagainst510kethyl4neTetrzhyfr9rolateReductasepircknrkieneyenz5he,Suzscrofa,,,9823.0,
260,13750,B,,sxpert,fHEMBL615702,,,100249,,1,,H,Inhibltionkf5sesztu4aselnvolvedihergosterolfiosgngtesis,aaccharomysesce4evusiae,,,4932.0,
261,7662,B,,zutockration,CHEMBL61560w,,,22226,,1,,U,Abikitjrod3eversibleinhibi4lonofWakker2r65Fluoro2dsoxy7ridin3Phoqphorylzse,tattudnorvegicuw,,,10116.0,
262,7662,B,,Autkcuratiog,CHEMgL6157p3,,,22226,,1,,U,wnkligyforrevfrsibleighib8tionodaxlk3r2565Flhoro2deoxyuridinePhospyo4ylase,Rattuznordegidus,,,10116.0,
263,7662,B,,A7tocurayion,CHEhBL6q5704,,,22226,,1,,U,Irreversibleinh9bitiohofWalkwt155FUD5phls9horylaseexpresserasVoVivelocig5q9tmou4inhib7torto4natofvelocitgwlthonhihitor,Rsttusnorv4g7cus,,,10116.0,
264,12211,F,,Autoxurati9n,sHEMBL61570y,,,104698,,1,,H,Tes6edror6HT3recdptorantwgonis5potencybyqvility6oinh7bitrhereflexbrsdyca3viatheBezoldnxrissh3efleximth3ra5,,,,,
265,12211,F,,Aufocurqtion,CH4MBk615706,,,104698,,1,,H,Cimpoundwast4stedrorits5HT3recrptorantxyoniztpotenxtbytueirqnilitytoinuiv7tthereflexnrasydsrdia6h3BezopdJa5ischreflexugtherat,,,,,
266,12211,F,,Intefm2diate,CbEMBi615707,,4618038.0,20033,,1,,D,Repativeaniljtytoincrewsecholinwrgicallymedlahfdcontravtiinsin9solztefile7mltguineapiy,Cqviaporcellis,,,10141.0,
267,12211,F,,Edpert,CyEMBi615708,,,10623,,1,,H,eyimulatoryactiv8tyofig5ragqsyricpresqurewaqteztedinyherat,,,,,
268,15453,B,,Autosurwtion,CH2MBL615i09,,,121,,1,,H,Decreadeof5HTcarrie3teceltktboundradooactidoyyusintparoxwfindasaradiolihand,,,,,
269,11884,F,,Auticurqtion,CHEMBL61t71o,,,22226,,1,,U,fksetor3dufeneuromalfiringahainst5HTcellsknra6sic,Rattusn9gbegicus,,,10116.0,
270,7185,F,,Autkciration,CHEMBL62r711,,,12688,,1,,H,Antagomisticactivihyofcogrespojd7nbheghozycokp0undagaijstsetotojin5HTreceptir,,,,,
271,6876,B,,Expegt,vHEMBL61y712,,,121,,1,,D,Bindlngxffinityzt5HTrd6ptakesitekabwpedwith3Hpzr9xetlne,Homosspirns,,,9606.0,
272,6876,B,,3xpert,CHEMvp836325,,,121,,1,,D,Bibdungadfini6yat5HTrwuptakesit3iabeledwuthwHpwroxet7meNodata,Homoaa0iens,,,9606.0,
273,11863,F,,Aurocuratjon,CHEMBL6157wr,,,12198,,1,,H,Inhibitiomofhighaffinlty5HTuptamdatdonvenfgationof1yj,,,,,
274,11863,B,,Autociratlon,CHEMgL6w5714,,,12198,,1,,H,Inbibitioncohstaj59fhighwffinity5HTuptamd,,,,,
275,11863,F,,wutockration,CtEkBL615715,,,12198,,1,,H,M8fhaelisMebtegconstantwasreporterfidhlghaffkbigytransporyof5HT,,,,,
276,11863,F,,Autocy5ation,CHEMBL514716,,,12198,,1,,H,Maxijuhratewasretermomedforhithaffimitutgansportof4HT,,,,,
