assays_ASI,assays_DOI,assays_ASST,assays_ASSCT,assays_CURAB,assays_CHEI,assays_ASTTY,assays_TII,assays_Ti,assays_SASI,assays_SRI,assays_VARII,assays_RELATTY,assays_Descri,assays_ASSOR,assays_ASSSUBFRA,assays_ASTI,assays_CONFSC,assays_CEI,assays_BFOR
7671,10130,A,,Intermediate,CHEMBL627039,,2107.0,50597,,1,,N,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,Rattus norvegicus,,Liver,1,,BAO_0000218
7672,10130,A,,Intermediate,CHEMBL627040,,2385.0,50597,,1,,N,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
7673,10130,A,,Intermediate,CHEMBL624663,,2106.0,50597,,1,,N,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,Rattus norvegicus,,Spleen,1,,BAO_0000218
7674,10130,A,,Intermediate,CHEMBL625963,,2046.0,50597,,1,,N,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,Rattus norvegicus,,Thyroid gland,1,,BAO_0000218
7675,10130,A,,Intermediate,CHEMBL876799,,955.0,50597,,1,,N,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,Rattus norvegicus,,Brain,1,,BAO_0000218
7676,10130,A,,Intermediate,CHEMBL626133,,2048.0,50597,,1,,N,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,Rattus norvegicus,,Lung,1,,BAO_0000218
7677,10130,A,,Intermediate,CHEMBL626134,,,50597,,1,,N,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,Rattus norvegicus,,,1,,BAO_0000218
7678,6295,A,,Intermediate,CHEMBL626135,,,50597,,1,,N,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,Rattus norvegicus,,,1,,BAO_0000218
7679,6296,A,,Intermediate,CHEMBL626136,,,50597,,1,,N,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,Rattus norvegicus,,,1,,BAO_0000218
7680,6296,A,,Intermediate,CHEMBL626137,,,50597,,1,,N,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,Rattus norvegicus,,,1,,BAO_0000218
7681,6295,A,,Intermediate,CHEMBL626138,,,50597,,1,,N,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,Rattus norvegicus,,,1,,BAO_0000218
7682,6296,A,,Intermediate,CHEMBL626139,,,50597,,1,,N,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,Rattus norvegicus,,,1,,BAO_0000218
7683,17260,A,,Intermediate,CHEMBL626140,In vivo,,50597,,1,,N,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,Rattus norvegicus,,,1,,BAO_0000218
7684,17260,A,,Intermediate,CHEMBL626141,In vivo,,50597,,1,,N,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,Rattus norvegicus,,,1,,BAO_0000218
7685,17686,A,,Intermediate,CHEMBL626142,,,50597,,1,,N,C24h in rat p.o. at 20 mg/kg concentration,Rattus norvegicus,,,1,,BAO_0000218
7686,9866,A,,Intermediate,CHEMBL627930,In vivo,2385.0,50597,,1,,N,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
7687,9866,A,,Intermediate,CHEMBL627931,In vivo,2385.0,50597,,1,,N,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
7688,9866,A,,Intermediate,CHEMBL627932,In vivo,2385.0,50597,,1,,N,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,Rattus norvegicus,,Muscle tissue,1,,BAO_0000218
7689,9866,A,,Intermediate,CHEMBL627933,In vivo,2106.0,50597,,1,,N,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,Rattus norvegicus,,Spleen,1,,BAO_0000218
7690,9866,A,,Intermediate,CHEMBL627934,In vivo,2106.0,50597,,1,,N,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,Rattus norvegicus,,Spleen,1,,BAO_0000218
7691,9866,A,,Intermediate,CHEMBL627935,In vivo,2106.0,50597,,1,,N,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,Rattus norvegicus,,Spleen,1,,BAO_0000218
7692,9866,A,,Intermediate,CHEMBL627936,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,Rattus norvegicus,,Blood,1,,BAO_0000218
7693,9866,A,,Intermediate,CHEMBL627937,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,Rattus norvegicus,,Blood,1,,BAO_0000218
7694,9866,A,,Intermediate,CHEMBL627938,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,Rattus norvegicus,,Blood,1,,BAO_0000218
7695,9866,A,,Intermediate,CHEMBL627939,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,Rattus norvegicus,,Blood,1,,BAO_0000218
7696,9866,A,,Intermediate,CHEMBL627940,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,Rattus norvegicus,,Blood,1,,BAO_0000218
7697,9866,A,,Intermediate,CHEMBL627941,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,Rattus norvegicus,,Blood,1,,BAO_0000218
7698,9866,A,,Intermediate,CHEMBL876800,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,Rattus norvegicus,,Blood,1,,BAO_0000218
7699,9866,A,,Intermediate,CHEMBL627942,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,Rattus norvegicus,,Blood,1,,BAO_0000218
7700,9866,A,,Intermediate,CHEMBL627943,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,Rattus norvegicus,,Blood,1,,BAO_0000218
7701,9866,A,,Intermediate,CHEMBL627944,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,Rattus norvegicus,,Blood,1,,BAO_0000218
7702,9866,A,,Intermediate,CHEMBL627945,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,Rattus norvegicus,,Blood,1,,BAO_0000218
7703,9866,A,,Intermediate,CHEMBL628584,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,Rattus norvegicus,,Blood,1,,BAO_0000218
7704,9866,A,,Intermediate,CHEMBL628585,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of GdDTPA at 15 min,Rattus norvegicus,,Blood,1,,BAO_0000218
7705,9866,A,,Intermediate,CHEMBL628586,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,Rattus norvegicus,,Blood,1,,BAO_0000218
7706,9866,A,,Intermediate,CHEMBL628587,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of GdDTPA at 30 min,Rattus norvegicus,,Blood,1,,BAO_0000218
7707,9866,A,,Intermediate,CHEMBL628588,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,Rattus norvegicus,,Blood,1,,BAO_0000218
7708,9866,A,,Intermediate,CHEMBL628589,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,Rattus norvegicus,,Blood,1,,BAO_0000218
7709,9866,A,,Intermediate,CHEMBL625304,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,Rattus norvegicus,,Blood,1,,BAO_0000218
7710,9866,A,,Intermediate,CHEMBL625305,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,Rattus norvegicus,,Blood,1,,BAO_0000218
7711,9866,A,,Intermediate,CHEMBL625306,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,Rattus norvegicus,,Blood,1,,BAO_0000218
7712,9866,A,,Intermediate,CHEMBL625307,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,Rattus norvegicus,,Blood,1,,BAO_0000218
7713,9866,A,,Intermediate,CHEMBL625308,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,Rattus norvegicus,,Blood,1,,BAO_0000218
7714,9866,A,,Intermediate,CHEMBL627740,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,Rattus norvegicus,,Blood,1,,BAO_0000218
7715,9866,A,,Intermediate,CHEMBL627741,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,Rattus norvegicus,,Blood,1,,BAO_0000218
7716,9866,A,,Intermediate,CHEMBL627742,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,Rattus norvegicus,,Blood,1,,BAO_0000218
7717,9866,A,,Intermediate,CHEMBL627743,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,Rattus norvegicus,,Blood,1,,BAO_0000218
7718,9866,A,,Intermediate,CHEMBL627744,In vivo,178.0,50597,,1,,N,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,Rattus norvegicus,,Blood,1,,BAO_0000218
7719,9866,A,,Intermediate,CHEMBL627745,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,Rattus norvegicus,,Bone,1,,BAO_0000218
7720,9866,A,,Intermediate,CHEMBL627746,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,Rattus norvegicus,,Bone,1,,BAO_0000218
7721,9866,A,,Intermediate,CHEMBL627747,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,Rattus norvegicus,,Bone,1,,BAO_0000218
7722,9866,A,,Intermediate,CHEMBL876810,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,Rattus norvegicus,,Bone,1,,BAO_0000218
7723,9866,A,,Intermediate,CHEMBL627748,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,Rattus norvegicus,,Bone,1,,BAO_0000218
7724,9866,A,,Intermediate,CHEMBL627749,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,Rattus norvegicus,,Bone,1,,BAO_0000218
7725,9866,A,,Intermediate,CHEMBL627750,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,Rattus norvegicus,,Bone,1,,BAO_0000218
7726,9866,A,,Intermediate,CHEMBL618728,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,Rattus norvegicus,,Bone,1,,BAO_0000218
7727,9866,A,,Intermediate,CHEMBL618729,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,Rattus norvegicus,,Bone,1,,BAO_0000218
7728,9866,A,,Intermediate,CHEMBL618730,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of GdDTPA at 15 min,Rattus norvegicus,,Bone,1,,BAO_0000218
7729,9866,A,,Intermediate,CHEMBL618731,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,Rattus norvegicus,,Bone,1,,BAO_0000218
7730,9866,A,,Intermediate,CHEMBL618732,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of GdDTPA at 30 min,Rattus norvegicus,,Bone,1,,BAO_0000218
7731,9866,A,,Intermediate,CHEMBL618733,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,Rattus norvegicus,,Bone,1,,BAO_0000218
7732,9866,A,,Intermediate,CHEMBL618734,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,Rattus norvegicus,,Bone,1,,BAO_0000218
7733,9866,A,,Intermediate,CHEMBL618735,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,Rattus norvegicus,,Bone,1,,BAO_0000218
7734,9866,A,,Intermediate,CHEMBL876602,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,Rattus norvegicus,,Bone,1,,BAO_0000218
7735,9866,A,,Intermediate,CHEMBL618736,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,Rattus norvegicus,,Bone,1,,BAO_0000218
7736,9866,A,,Intermediate,CHEMBL618737,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,Rattus norvegicus,,Bone,1,,BAO_0000218
7737,9866,A,,Intermediate,CHEMBL618738,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,Rattus norvegicus,,Bone,1,,BAO_0000218
7738,9866,A,,Intermediate,CHEMBL618739,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,Rattus norvegicus,,Bone,1,,BAO_0000218
7739,9866,A,,Intermediate,CHEMBL618740,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,Rattus norvegicus,,Bone,1,,BAO_0000218
7740,9866,A,,Intermediate,CHEMBL618741,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,Rattus norvegicus,,Bone,1,,BAO_0000218
7741,9866,A,,Intermediate,CHEMBL618742,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,Rattus norvegicus,,Bone,1,,BAO_0000218
7742,9866,A,,Intermediate,CHEMBL618743,In vivo,10000001.0,50597,,1,,N,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,Rattus norvegicus,,Bone,1,,BAO_0000218
7743,17752,A,,Intermediate,CHEMBL618744,In vivo,1969.0,50597,,1,,N,Half-life from rat plasma at a single oral dose of 25 mg/kg,Rattus norvegicus,,Plasma,1,,BAO_0000218
7744,5610,A,,Intermediate,CHEMBL618745,,,50597,,1,,N,Half-life in male rat,Rattus norvegicus,,,1,,BAO_0000218
7745,5939,A,,Intermediate,CHEMBL620479,In vivo,,50597,,1,,N,Half-life in rat after peroral administration at 10 mg/kg concentration,Rattus norvegicus,,,1,,BAO_0000218
7746,5939,A,,Intermediate,CHEMBL620480,In vivo,,50597,,1,,N,Half-life in rat after peroral administration at 5 mg/kg concentration,Rattus norvegicus,,,1,,BAO_0000218
7747,17771,A,,Intermediate,CHEMBL620481,In vivo,,50597,,1,,N,Half-life in rat at a dose of 3 mg/kg,Rattus norvegicus,,,1,,BAO_0000218
7748,1974,A,,Intermediate,CHEMBL620482,,,50597,,1,,N,Half-life was evaluated in rats,Rattus norvegicus,,,1,,BAO_0000218
7749,4239,A,,Intermediate,CHEMBL876603,,,50597,,1,,N,Half-life was measured in rat,Rattus norvegicus,,,1,,BAO_0000218
7750,6681,A,,Intermediate,CHEMBL620483,In vivo,,50597,,1,,N,Half-life period for the compound was determined in rats at 50 mg/kg dose,Rattus norvegicus,,,1,,BAO_0000218
7751,17752,A,,Intermediate,CHEMBL620484,In vivo,,50597,,1,,N,Half-life period in rats after intravenous administration at 5 mg/kg,Rattus norvegicus,,,1,,BAO_0000218
7752,6046,A,,Intermediate,CHEMBL620485,In vivo,,50597,,1,,N,Half-life period in rat at 10 mg/kg,Rattus norvegicus,,,1,,BAO_0000218
7753,6685,A,,Intermediate,CHEMBL620486,In vivo,,50597,,1,,N,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",Rattus norvegicus,,,1,,BAO_0000218
7754,6685,A,,Intermediate,CHEMBL620487,In vivo,,50597,,1,,N,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",Rattus norvegicus,,,1,,BAO_0000218
7755,6685,A,,Intermediate,CHEMBL620488,In vivo,,50597,,1,,N,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",Rattus norvegicus,,,1,,BAO_0000218
7756,4727,A,,Intermediate,CHEMBL620489,In vivo,,50597,,1,,N,Half-life time in rat the dose of 2 mg/kg,Rattus norvegicus,,,1,,BAO_0000218
7757,1088,A,,Intermediate,CHEMBL620490,In vivo,,50597,,1,,N,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,Rattus norvegicus,,,1,,BAO_0000218
7758,5610,A,,Intermediate,CHEMBL620491,In vivo,,50597,,1,,N,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,Rattus norvegicus,,,1,,BAO_0000218
7759,3032,A,,Intermediate,CHEMBL876604,In vivo,1969.0,50597,,1,,N,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",Rattus norvegicus,,Plasma,1,,BAO_0000218
7760,5199,A,,Intermediate,CHEMBL620492,In vivo,,50597,,1,,N,Oral half life was determined,Rattus norvegicus,,,1,,BAO_0000218
7761,14941,A,,Intermediate,CHEMBL620493,In vivo,,50597,,1,,N,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",Rattus norvegicus,,,1,,BAO_0000218
7762,4408,A,,Intermediate,CHEMBL620494,In vivo,,50597,,1,,N,Pharmacokinetic property (t1/2) in rat,Rattus norvegicus,,,1,,BAO_0000218
7763,2552,A,,Intermediate,CHEMBL620495,,1969.0,50597,,1,,N,Plasma elimination half-life was determined,Rattus norvegicus,,Plasma,1,,BAO_0000218
7764,5199,A,,Intermediate,CHEMBL620496,In vivo,1969.0,50597,,1,,N,Plasma elimination half-life was determined in female Sprague-Dawley rats following intravenous (iv) administration of drug (1 mg/kg).,Rattus norvegicus,,Plasma,1,,BAO_0000218
7765,15662,A,,Intermediate,CHEMBL620497,In vivo,1969.0,50597,,1,,N,Plasma half life was observed after intravenous administration in rat,Rattus norvegicus,,Plasma,1,,BAO_0000218
7766,1465,A,,Intermediate,CHEMBL620498,,1969.0,50597,,1,,N,Plasma half-life was determined,Rattus norvegicus,,Plasma,1,,BAO_0000218
7767,1446,A,,Intermediate,CHEMBL620499,In vivo,1969.0,50597,,1,,N,Plasma half-life following oral administration in Fisher rats,Rattus norvegicus,,Plasma,1,,BAO_0000218
7768,6824,A,,Intermediate,CHEMBL620500,,1969.0,50597,,1,,N,Plasma half-life in rat,Rattus norvegicus,,Plasma,1,,BAO_0000218
7769,17533,A,,Intermediate,CHEMBL873809,In vivo,1969.0,50597,,1,,N,Plasmatic Half-life after intravenous administration to rat,Rattus norvegicus,,Plasma,1,,BAO_0000218
7770,5979,A,,Intermediate,CHEMBL620501,In vivo,,50597,,1,,N,T1/2 (half life) of compound after 2 hr iv infusion of 8.4 mg/kg in three rat,Rattus norvegicus,,,1,,BAO_0000218
7771,4689,A,,Intermediate,CHEMBL620502,In vivo,,50597,,1,,N,Terminal half life after intravenous administration (1 mg/kg) in rat,Rattus norvegicus,,,1,,BAO_0000218
7772,4689,A,,Intermediate,CHEMBL620503,In vivo,,50597,,1,,N,Terminal half life in Rat at a oral dose of 5 mg/kg,Rattus norvegicus,,,1,,BAO_0000218
7773,2463,A,,Intermediate,CHEMBL620504,In vivo,,50597,,1,,N,Terminal phase half-life was evaluated in vivo in rat at a dose of 5 mg/kg by intra venous administration,Rattus norvegicus,,,1,,BAO_0000218
7774,4883,A,,Intermediate,CHEMBL876605,In vivo,,50597,,1,,N,Tested for half life value after intravenous administration at dose of 0.2 mg/kg in rat,Rattus norvegicus,,,1,,BAO_0000218
7775,4883,A,,Intermediate,CHEMBL620505,In vivo,,50597,,1,,N,Tested for half life value after oral administration at dosage of 4 mg/kg in rat,Rattus norvegicus,,,1,,BAO_0000218
7776,15662,A,,Intermediate,CHEMBL873811,In vivo,1969.0,50597,,1,,N,plasma half life was observed after intravenous administration in rat,Rattus norvegicus,,Plasma,1,,BAO_0000218
7777,3598,A,,Expert,CHEMBL624016,In vivo,,50597,,1,,N,Half life of compound determined in rat after iv administration at a dose of 10 mg/kg,Rattus norvegicus,,,1,,BAO_0000218
