assays_ss_tp,assays_cnfdnc_scr,assays_b_frmt,assays_dscrptn,assays_ss_d,assays_ss_rgnsm,assays_td,assays_src_ss_d,assays_vrnt_d,assays_ss_tss,assays_ss_cll_tp,assays_rltnshp_tp,assays_dc_d,assays_ss_strn,assays_cll_d,assays_ss_ctgr,assays_tss_d,assays_ss_tst_tp,assays_src_d,assays_ss_tx_d,assays_chmbl_d,assays_crtd_b,assays_ss_sbclllr_frctn
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in kidney; Expressed as percent dose/organ,7661,Rattus norvegicus,50597,,,Kidney,,N,10130,,,,2113.0,,1,10116.0,CHEMBL627030,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in liver; Expressed as percent dose/organ,7662,Rattus norvegicus,50597,,,Liver,,N,10130,,,,2107.0,,1,10116.0,CHEMBL627031,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in lung; Expressed as percent dose/organ,7663,Rattus norvegicus,50597,,,Lung,,N,10130,,,,2048.0,,1,10116.0,CHEMBL627032,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in muscle; Expressed as percent dose/organ,7664,Rattus norvegicus,50597,,,Muscle tissue,,N,10130,,,,2385.0,,1,10116.0,CHEMBL627033,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in skin; Expressed as percent dose/organ,7665,Rattus norvegicus,50597,,,,,N,10130,,,,,,1,10116.0,CHEMBL627034,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in spleen; Expressed as percent dose/organ,7666,Rattus norvegicus,50597,,,Spleen,,N,10130,,,,2106.0,,1,10116.0,CHEMBL627035,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 2 min was determined in thyroid; Expressed as percent dose/organ,7667,Rattus norvegicus,50597,,,Thyroid gland,,N,10130,,,,2046.0,,1,10116.0,CHEMBL627036,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,7668,Rattus norvegicus,50597,,,Blood,,N,10130,,,,178.0,,1,10116.0,CHEMBL875340,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,7669,Rattus norvegicus,50597,,,Heart,,N,10130,,,,948.0,,1,10116.0,CHEMBL627037,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,7670,Rattus norvegicus,50597,,,Kidney,,N,10130,,,,2113.0,,1,10116.0,CHEMBL627038,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,7671,Rattus norvegicus,50597,,,Liver,,N,10130,,,,2107.0,,1,10116.0,CHEMBL627039,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,7672,Rattus norvegicus,50597,,,Muscle tissue,,N,10130,,,,2385.0,,1,10116.0,CHEMBL627040,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,7673,Rattus norvegicus,50597,,,Spleen,,N,10130,,,,2106.0,,1,10116.0,CHEMBL624663,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,7674,Rattus norvegicus,50597,,,Thyroid gland,,N,10130,,,,2046.0,,1,10116.0,CHEMBL625963,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,7675,Rattus norvegicus,50597,,,Brain,,N,10130,,,,955.0,,1,10116.0,CHEMBL876799,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,7676,Rattus norvegicus,50597,,,Lung,,N,10130,,,,2048.0,,1,10116.0,CHEMBL626133,Intermediate,
A,1,BAO_0000218,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,7677,Rattus norvegicus,50597,,,,,N,10130,,,,,,1,10116.0,CHEMBL626134,Intermediate,
A,1,BAO_0000218,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,7678,Rattus norvegicus,50597,,,,,N,6295,,,,,,1,10116.0,CHEMBL626135,Intermediate,
A,1,BAO_0000218,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,7679,Rattus norvegicus,50597,,,,,N,6296,,,,,,1,10116.0,CHEMBL626136,Intermediate,
A,1,BAO_0000218,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,7680,Rattus norvegicus,50597,,,,,N,6296,,,,,,1,10116.0,CHEMBL626137,Intermediate,
A,1,BAO_0000218,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,7681,Rattus norvegicus,50597,,,,,N,6295,,,,,,1,10116.0,CHEMBL626138,Intermediate,
A,1,BAO_0000218,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,7682,Rattus norvegicus,50597,,,,,N,6296,,,,,,1,10116.0,CHEMBL626139,Intermediate,
A,1,BAO_0000218,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,7683,Rattus norvegicus,50597,,,,,N,17260,,,,,In vivo,1,10116.0,CHEMBL626140,Intermediate,
A,1,BAO_0000218,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,7684,Rattus norvegicus,50597,,,,,N,17260,,,,,In vivo,1,10116.0,CHEMBL626141,Intermediate,
A,1,BAO_0000218,C24h in rat p.o. at 20 mg/kg concentration,7685,Rattus norvegicus,50597,,,,,N,17686,,,,,,1,10116.0,CHEMBL626142,Intermediate,
A,1,BAO_0000218,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,7686,Rattus norvegicus,50597,,,Muscle tissue,,N,9866,,,,2385.0,In vivo,1,10116.0,CHEMBL627930,Intermediate,
A,1,BAO_0000218,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,7687,Rattus norvegicus,50597,,,Muscle tissue,,N,9866,,,,2385.0,In vivo,1,10116.0,CHEMBL627931,Intermediate,
A,1,BAO_0000218,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,7688,Rattus norvegicus,50597,,,Muscle tissue,,N,9866,,,,2385.0,In vivo,1,10116.0,CHEMBL627932,Intermediate,
A,1,BAO_0000218,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,7689,Rattus norvegicus,50597,,,Spleen,,N,9866,,,,2106.0,In vivo,1,10116.0,CHEMBL627933,Intermediate,
A,1,BAO_0000218,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,7690,Rattus norvegicus,50597,,,Spleen,,N,9866,,,,2106.0,In vivo,1,10116.0,CHEMBL627934,Intermediate,
A,1,BAO_0000218,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,7691,Rattus norvegicus,50597,,,Spleen,,N,9866,,,,2106.0,In vivo,1,10116.0,CHEMBL627935,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,7692,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL627936,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,7693,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL627937,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,7694,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL627938,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,7695,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL627939,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,7696,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL627940,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,7697,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL627941,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,7698,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL876800,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,7699,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL627942,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,7700,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL627943,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,7701,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL627944,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,7702,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL627945,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,7703,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL628584,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of GdDTPA at 15 min,7704,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL628585,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,7705,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL628586,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of GdDTPA at 30 min,7706,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL628587,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,7707,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL628588,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,7708,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL628589,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,7709,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL625304,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,7710,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL625305,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,7711,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL625306,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,7712,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL625307,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,7713,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL625308,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,7714,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL627740,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,7715,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL627741,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,7716,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL627742,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,7717,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL627743,Intermediate,
A,1,BAO_0000218,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,7718,Rattus norvegicus,50597,,,Blood,,N,9866,,,,178.0,In vivo,1,10116.0,CHEMBL627744,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,7719,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL627745,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,7720,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL627746,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,7721,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL627747,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,7722,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL876810,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,7723,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL627748,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,7724,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL627749,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,7725,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL627750,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,7726,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618728,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,7727,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618729,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of GdDTPA at 15 min,7728,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618730,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,7729,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618731,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of GdDTPA at 30 min,7730,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618732,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,7731,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618733,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,7732,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618734,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,7733,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618735,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,7734,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL876602,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,7735,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618736,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,7736,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618737,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,7737,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618738,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,7738,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618739,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,7739,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618740,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,7740,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618741,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,7741,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618742,Intermediate,
A,1,BAO_0000218,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,7742,Rattus norvegicus,50597,,,Bone,,N,9866,,,,10000001.0,In vivo,1,10116.0,CHEMBL618743,Intermediate,
A,1,BAO_0000218,Half-life from rat plasma at a single oral dose of 25 mg/kg,7743,Rattus norvegicus,50597,,,Plasma,,N,17752,,,,1969.0,In vivo,1,10116.0,CHEMBL618744,Intermediate,
A,1,BAO_0000218,Half-life in male rat,7744,Rattus norvegicus,50597,,,,,N,5610,,,,,,1,10116.0,CHEMBL618745,Intermediate,
A,1,BAO_0000218,Half-life in rat after peroral administration at 10 mg/kg concentration,7745,Rattus norvegicus,50597,,,,,N,5939,,,,,In vivo,1,10116.0,CHEMBL620479,Intermediate,
A,1,BAO_0000218,Half-life in rat after peroral administration at 5 mg/kg concentration,7746,Rattus norvegicus,50597,,,,,N,5939,,,,,In vivo,1,10116.0,CHEMBL620480,Intermediate,
A,1,BAO_0000218,Half-life in rat at a dose of 3 mg/kg,7747,Rattus norvegicus,50597,,,,,N,17771,,,,,In vivo,1,10116.0,CHEMBL620481,Intermediate,
A,1,BAO_0000218,Half-life was evaluated in rats,7748,Rattus norvegicus,50597,,,,,N,1974,,,,,,1,10116.0,CHEMBL620482,Intermediate,
A,1,BAO_0000218,Half-life was measured in rat,7749,Rattus norvegicus,50597,,,,,N,4239,,,,,,1,10116.0,CHEMBL876603,Intermediate,
A,1,BAO_0000218,Half-life period for the compound was determined in rats at 50 mg/kg dose,7750,Rattus norvegicus,50597,,,,,N,6681,,,,,In vivo,1,10116.0,CHEMBL620483,Intermediate,
A,1,BAO_0000218,Half-life period in rats after intravenous administration at 5 mg/kg,7751,Rattus norvegicus,50597,,,,,N,17752,,,,,In vivo,1,10116.0,CHEMBL620484,Intermediate,
A,1,BAO_0000218,Half-life period in rat at 10 mg/kg,7752,Rattus norvegicus,50597,,,,,N,6046,,,,,In vivo,1,10116.0,CHEMBL620485,Intermediate,
A,1,BAO_0000218,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",7753,Rattus norvegicus,50597,,,,,N,6685,,,,,In vivo,1,10116.0,CHEMBL620486,Intermediate,
A,1,BAO_0000218,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",7754,Rattus norvegicus,50597,,,,,N,6685,,,,,In vivo,1,10116.0,CHEMBL620487,Intermediate,
A,1,BAO_0000218,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",7755,Rattus norvegicus,50597,,,,,N,6685,,,,,In vivo,1,10116.0,CHEMBL620488,Intermediate,
A,1,BAO_0000218,Half-life time in rat the dose of 2 mg/kg,7756,Rattus norvegicus,50597,,,,,N,4727,,,,,In vivo,1,10116.0,CHEMBL620489,Intermediate,
A,1,BAO_0000218,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,7757,Rattus norvegicus,50597,,,,,N,1088,,,,,In vivo,1,10116.0,CHEMBL620490,Intermediate,
A,1,BAO_0000218,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,7758,Rattus norvegicus,50597,,,,,N,5610,,,,,In vivo,1,10116.0,CHEMBL620491,Intermediate,
A,1,BAO_0000218,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",7759,Rattus norvegicus,50597,,,Plasma,,N,3032,,,,1969.0,In vivo,1,10116.0,CHEMBL876604,Intermediate,
A,1,BAO_0000218,Oral half life was determined,7760,Rattus norvegicus,50597,,,,,N,5199,,,,,In vivo,1,10116.0,CHEMBL620492,Intermediate,
A,1,BAO_0000218,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",7761,Rattus norvegicus,50597,,,,,N,14941,,,,,In vivo,1,10116.0,CHEMBL620493,Intermediate,
A,1,BAO_0000218,Pharmacokinetic property (t1/2) in rat,7762,Rattus norvegicus,50597,,,,,N,4408,,,,,In vivo,1,10116.0,CHEMBL620494,Intermediate,
A,1,BAO_0000218,Plasma elimination half-life was determined,7763,Rattus norvegicus,50597,,,Plasma,,N,2552,,,,1969.0,,1,10116.0,CHEMBL620495,Intermediate,
