confidence_score,doc_id,tissue_id,assay_type,assay_subcellular_fraction,src_assay_id,curated_by,chembl_id,src_id,assay_tissue,variant_id,assay_id,assay_test_type,relationship_type,bao_format,assay_cell_type,assay_tax_id,assay_category,assay_organism,description,assay_strain,tid,cell_id
1.0,10797.0,,F,,,Intermediate,CHEMBL615349,1.0,,,125.0,,N,BAO_0000219,2008/R,9606.0,,Homo sapiens,In vitro inhibition of 2008/R ovarian cancer cell line; NA= Not achievable,,80613.0,561.0
1.0,10797.0,,F,,,Intermediate,CHEMBL615350,1.0,,,126.0,,N,BAO_0000219,2008/S,9606.0,,Homo sapiens,In vitro inhibition of 2008/S ovarian cancer cell line,,80614.0,389.0
1.0,10797.0,,F,,,Intermediate,CHEMBL615351,1.0,,,127.0,,N,BAO_0000219,2008/S,9606.0,,Homo sapiens,In vitro inhibition of 2008/S ovarian cancer cell line; NA= Not achievable,,80614.0,389.0
2.0,4823.0,,B,,,Expert,CHEMBL615352,1.0,,,128.0,,S,BAO_0000220,,9606.0,,Homo sapiens,Tested in vitro for inhibition of chymotrypsin like activity of purified human 20S proteasome,,100256.0,
2.0,12912.0,,B,,,Intermediate,CHEMBL615353,1.0,,,129.0,,S,BAO_0000220,,9606.0,,Homo sapiens,Compound was evaluated for inhibitory activity against 20S proteasome from human liver and brain,,100256.0,
2.0,2957.0,,B,,,Expert,CHEMBL615354,1.0,,,130.0,,S,BAO_0000220,,,,,Inhibition of chymotrypsin-like activity of 20S proteasome,,100256.0,
2.0,2957.0,,B,,,Expert,CHEMBL615355,1.0,,,131.0,,S,BAO_0000220,,,,,Inhibition of chymotrypsin-like activity of 20S proteasome; value ranges from 10-20 uM,,100256.0,
2.0,3260.0,,B,,,Intermediate,CHEMBL615356,1.0,,,132.0,,S,BAO_0000220,,,,,Inhibitory activity against 20S proteosome,,100256.0,
0.0,3451.0,,B,,,Autocuration,CHEMBL615357,1.0,,,133.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Compound was tested for inhibitory activity against tryptase,,22226.0,
1.0,13885.0,,F,,,Intermediate,CHEMBL615358,1.0,,,134.0,,N,BAO_0000219,HepG2,9606.0,,Homo sapiens,Concentration required to inhibit 50% of extracellular circular replication of HBV DNA using 2215 cell line,,81020.0,726.0
1.0,13885.0,,F,,,Intermediate,CHEMBL827086,1.0,,,135.0,,N,BAO_0000219,HepG2,9606.0,,Homo sapiens,Concentration required to inhibit 50% of intracellular circular replication of HBV DNA using 2215 cell line,,81020.0,726.0
0.0,3676.0,,B,,,Autocuration,CHEMBL615359,1.0,,,136.0,,U,BAO_0000019,,,,,Compound was tested for the inhibition of Alpha-glucosidase,,22226.0,
8.0,6043.0,,B,,,Autocuration,CHEMBL615360,1.0,,,137.0,,H,BAO_0000357,,,,,Inhibitory concentration against human neutrophil elastase (HNE),,235.0,
0.0,11140.0,948.0,F,,,Autocuration,CHEMBL615361,1.0,Heart,,138.0,,U,BAO_0000218,,10116.0,,Rattus norvegicus,Change in heart rate was expressed in percent at at a dose 0.002 mg/kg iv in anesthetized rat,,22226.0,
8.0,10543.0,,F,,,Autocuration,CHEMBL615362,1.0,,,139.0,,H,BAO_0000019,,,,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,19640.0,
8.0,10543.0,,F,,,Expert,CHEMBL615363,1.0,,,140.0,,H,BAO_0000019,,,,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,19640.0,
8.0,10543.0,,B,,,Autocuration,CHEMBL615364,1.0,,,141.0,,H,BAO_0000357,,,,,Minimum inhibitory concentration of compound against 20 Mycobacterium avium complex (MAC) clinical isolates,,19640.0,
8.0,10543.0,,F,,,Expert,CHEMBL615365,1.0,,,142.0,,H,BAO_0000019,,,,,90% inhibition of the 20 Mycobacterium avium complex (MAC) clinical isolates,,19640.0,
1.0,11365.0,,F,,,Intermediate,CHEMBL615366,1.0,,,143.0,,N,BAO_0000219,P338,10090.0,,Mus musculus,In Vitro evaluation for the growth inhibition of Subline (P388/AMSA) Leukemia cell lines,,80360.0,524.0
1.0,11365.0,,F,,,Intermediate,CHEMBL615367,1.0,,,144.0,,N,BAO_0000219,P338,10090.0,,Mus musculus,In Vitro evaluation for the growth inhibition of Subline (P388/CP) Leukemia cell lines,,80360.0,524.0
1.0,11803.0,,F,,,Intermediate,CHEMBL615368,1.0,,,145.0,,N,BAO_0000219,PBL,9606.0,,Homo sapiens,Compound was evaluated for the inhibition of cell replication human peripheral blood lymphocytes (PBL's).,,80384.0,554.0
0.0,11803.0,,F,,,Autocuration,CHEMBL615369,1.0,,,146.0,,U,BAO_0000019,,9940.0,,Ovis aries,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells,,22226.0,
0.0,11803.0,,F,,,Autocuration,CHEMBL615370,1.0,,,147.0,,U,BAO_0000019,,9940.0,,Ovis aries,Compound was evaluated for the inhibition of cell replication sheep choroid plexus (SCP) cells.,,22226.0,
8.0,12278.0,,B,,,Autocuration,CHEMBL615673,1.0,,,148.0,,H,BAO_0000357,,,,,Compound is evaluated in vitro for the inhibition single mutant of HIV-1 RT (Y181C),,191.0,
0.0,8249.0,,F,,,Autocuration,CHEMBL615674,1.0,,,149.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,,22226.0,
0.0,8249.0,,F,,,Autocuration,CHEMBL615675,1.0,,,150.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,,22226.0,
0.0,8249.0,,F,,,Autocuration,CHEMBL615676,1.0,,,151.0,,U,BAO_0000219,CCRF-CEM,9606.0,,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,,22226.0,635.0
0.0,8249.0,,F,,,Autocuration,CHEMBL615677,1.0,,,152.0,,U,BAO_0000219,CCRF-CEM,9606.0,,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,,22226.0,635.0
0.0,8249.0,,F,,,Autocuration,CHEMBL615678,1.0,,,153.0,,U,BAO_0000219,CCRF-CEM,9606.0,,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,,22226.0,635.0
0.0,8249.0,,F,,,Autocuration,CHEMBL615679,1.0,,,154.0,,U,BAO_0000219,CCRF-CEM,9606.0,,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,,22226.0,635.0
0.0,8249.0,,F,,,Autocuration,CHEMBL615680,1.0,,,155.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,,22226.0,
0.0,8249.0,,F,,,Autocuration,CHEMBL615681,1.0,,,156.0,,U,BAO_0000019,,9606.0,,Homo sapiens,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,,22226.0,
6.0,16992.0,,B,,,Autocuration,CHEMBL857972,1.0,,,157.0,,H,BAO_0000249,,,,,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,,104290.0,
1.0,10543.0,,F,,,Intermediate,CHEMBL857899,1.0,,,158.0,,N,BAO_0000218,,1314.0,,Streptococcus pyogenes,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,,50264.0,
1.0,17833.0,,F,,,Intermediate,CHEMBL615371,1.0,,,159.0,,N,BAO_0000218,,10335.0,,Human herpesvirus 3,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),,50527.0,
1.0,17290.0,,F,,,Expert,CHEMBL615372,1.0,,,160.0,,N,BAO_0000218,HEL,10335.0,,vericilla zoster virus,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,,50527.0,468.0
1.0,17290.0,,F,,,Intermediate,CHEMBL615373,1.0,,,161.0,,N,BAO_0000218,,10335.0,,vericilla zoster virus,Antiviral activity against 07/1 strain of VZV; ND: No data,,50527.0,
1.0,17290.0,,F,,,Intermediate,CHEMBL615374,1.0,,,162.0,,N,BAO_0000218,,10335.0,,vericilla zoster virus,Antiviral activity against 07/1 strain of VZV; ND=No data,,50527.0,
1.0,10932.0,,F,,,Intermediate,CHEMBL615375,1.0,,,163.0,,N,BAO_0000218,,561.0,,escherichia cloac,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",,50145.0,
0.0,9707.0,,B,,,Autocuration,CHEMBL615376,1.0,,,164.0,,U,BAO_0000019,,,,,Ratio of Ki at A2 to Ki at A1 receptors,,22226.0,
8.0,2346.0,,B,,,Expert,CHEMBL615377,1.0,,,165.0,,H,BAO_0000249,,5476.0,,Candida albicans,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",,11143.0,
8.0,2205.0,,B,,,Expert,CHEMBL615378,1.0,,,166.0,,H,BAO_0000357,,284593.0,,Candida glabrata CBS 138,"Inhibition of 1,3-beta-glucan synthase",,18077.0,
1.0,11900.0,,F,,,Intermediate,CHEMBL615379,1.0,,,167.0,,N,BAO_0000219,1-87 tumor cell line,9606.0,,Homo sapiens,Inhibition of growth of 1-87 human tumor cell line,,80609.0,832.0
9.0,14864.0,,B,,,Expert,CHEMBL615380,1.0,,,168.0,,D,BAO_0000219,,10116.0,,Rattus norvegicus,Inhibition of 1-lipoxygenase (LOX)in RBL cells,,12166.0,
9.0,16474.0,,B,,,Autocuration,CHEMBL615381,1.0,,,169.0,,D,BAO_0000357,,3847.0,,Glycine max,Inhibitory activity against soybean 1-lipoxygenase (SLO),,100171.0,
9.0,16474.0,,B,,,Autocuration,CHEMBL615382,1.0,,,170.0,,D,BAO_0000357,,3847.0,,Glycine max,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,,100171.0,
9.0,16474.0,,B,,,Autocuration,CHEMBL615383,1.0,,,171.0,,D,BAO_0000357,,3847.0,,Glycine max,% inhibition against soybean 1-lipoxygenase (SLO),,100171.0,
9.0,16474.0,,B,,,Autocuration,CHEMBL615384,1.0,,,172.0,,D,BAO_0000357,,3847.0,,Glycine max,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,,100171.0,
9.0,3094.0,,B,,,Autocuration,CHEMBL615385,1.0,,,173.0,,D,BAO_0000357,,3847.0,,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,,100171.0,
9.0,3094.0,,B,,,Autocuration,CHEMBL615386,1.0,,,174.0,,D,BAO_0000357,,3847.0,,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,,100171.0,
9.0,3094.0,,B,,,Autocuration,CHEMBL615387,1.0,,,175.0,,D,BAO_0000357,,3847.0,,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,,100171.0,
9.0,3094.0,,B,,,Autocuration,CHEMBL615388,1.0,,,176.0,,D,BAO_0000357,,3847.0,,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,,100171.0,
9.0,3094.0,,B,,,Autocuration,CHEMBL615214,1.0,,,177.0,,D,BAO_0000357,,3847.0,,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,,100171.0,
9.0,3094.0,,B,,,Autocuration,CHEMBL827087,1.0,,,178.0,,D,BAO_0000357,,3847.0,,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,,100171.0,
9.0,3094.0,,B,,,Autocuration,CHEMBL615215,1.0,,,179.0,,D,BAO_0000357,,3847.0,,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,,100171.0,
9.0,3094.0,,B,,,Autocuration,CHEMBL615216,1.0,,,180.0,,D,BAO_0000357,,3847.0,,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,,100171.0,
9.0,3094.0,,B,,,Autocuration,CHEMBL615217,1.0,,,181.0,,D,BAO_0000357,,3847.0,,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,,100171.0,
9.0,3094.0,,B,,,Autocuration,CHEMBL615218,1.0,,,182.0,,D,BAO_0000357,,3847.0,,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,,100171.0,
9.0,3094.0,,B,,,Autocuration,CHEMBL615219,1.0,,,183.0,,D,BAO_0000357,,3847.0,,Glycine max,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,,100171.0,
0.0,10413.0,,B,,,Autocuration,CHEMBL615220,1.0,,,184.0,,U,BAO_0000019,,10090.0,,Mus musculus,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,,22226.0,
1.0,16929.0,,F,,,Intermediate,CHEMBL615221,1.0,,,185.0,,N,BAO_0000219,C3H 10T1/2,10090.0,,Mus musculus,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),,80049.0,294.0
0.0,1229.0,,F,,,Intermediate,CHEMBL615222,1.0,,,186.0,,U,BAO_0000019,,,,,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,,22226.0,
8.0,16587.0,,B,,,Autocuration,CHEMBL615223,1.0,,,187.0,,H,BAO_0000357,,,,,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,11489.0,
8.0,16587.0,,B,,,Autocuration,CHEMBL615224,1.0,,,188.0,,H,BAO_0000357,,,,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,11862.0,
8.0,16587.0,,B,,,Autocuration,CHEMBL615225,1.0,,,189.0,,H,BAO_0000357,,,,,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,,11862.0,
8.0,16587.0,,B,,,Autocuration,CHEMBL615226,1.0,,,190.0,,H,BAO_0000357,,,,,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,,11489.0,
8.0,16587.0,,B,,,Autocuration,CHEMBL615227,1.0,,,191.0,,H,BAO_0000357,,,,,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,,11862.0,
9.0,8058.0,,F,,,Expert,CHEMBL615228,1.0,,,192.0,,D,BAO_0000019,,9913.0,,Bos taurus,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,,12347.0,
9.0,9065.0,,B,,,Expert,CHEMBL615229,1.0,,,193.0,,D,BAO_0000357,,10116.0,,Rattus norvegicus,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,,100120.0,
9.0,8865.0,2369.0,B,,,Expert,CHEMBL615230,1.0,Adrenal gland,,194.0,,D,BAO_0000357,,10116.0,,Rattus norvegicus,Inhibition of 11 beta-hydroxylase from rat adrenal gland,,100120.0,
9.0,9066.0,,B,,,Expert,CHEMBL615231,1.0,,,195.0,,D,BAO_0000357,,10116.0,,Rattus norvegicus,Inhibition of rat adrenal 11-beta-hydroxylase,,100120.0,
9.0,8394.0,,B,,,Expert,CHEMBL884520,1.0,,,196.0,,D,BAO_0000357,,10116.0,,Rattus norvegicus,Inhibition of rat adrenal 11-beta-hydroxylase,,100120.0,
9.0,8394.0,,B,,,Expert,CHEMBL615232,1.0,,,197.0,,D,BAO_0000357,,10116.0,,Rattus norvegicus,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,,100120.0,
8.0,6431.0,,B,,,Autocuration,CHEMBL615233,1.0,,,198.0,,H,BAO_0000019,,,,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,,10328.0,
8.0,6431.0,,B,,,Autocuration,CHEMBL827088,1.0,,,199.0,,H,BAO_0000357,,,,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,11490.0,
8.0,6431.0,,B,,,Autocuration,CHEMBL615234,1.0,,,200.0,,H,BAO_0000357,,,,,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,11490.0,
8.0,9295.0,,F,,,Autocuration,CHEMBL615235,1.0,,,201.0,,H,BAO_0000019,,,,,Compound was tested for the percent of inhibition against 12-LO at 10 uM,,11134.0,
8.0,10193.0,,B,,,Autocuration,CHEMBL615236,1.0,,,202.0,,H,BAO_0000019,,,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,12052.0,
8.0,13622.0,,B,,,Autocuration,CHEMBL615237,1.0,,,203.0,,H,BAO_0000019,,,,,Compound was tested in vitro for inhibition of 12-LO human platelet,,11134.0,
8.0,12079.0,,F,,,Autocuration,CHEMBL615238,1.0,,,204.0,,H,BAO_0000019,,,,,Inhibitory concentration against human platelet 12-lipoxygenase,,11134.0,
8.0,13622.0,,B,,,Autocuration,CHEMBL615239,1.0,,,205.0,,H,BAO_0000019,,,,,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,,11134.0,
9.0,12079.0,,F,,,Autocuration,CHEMBL615240,1.0,,,206.0,,D,BAO_0000019,,9606.0,,Homo sapiens,Inhibitory concentration against human platelet 12-lipoxygenase,,11134.0,
8.0,13500.0,,B,,,Expert,CHEMBL615241,1.0,,,207.0,,H,BAO_0000019,,,,,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,,11835.0,
8.0,13723.0,,B,,,Expert,CHEMBL615242,1.0,,,208.0,,H,BAO_0000357,,,,,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,,11601.0,
8.0,16474.0,,B,,,Autocuration,CHEMBL615243,1.0,,,209.0,,H,BAO_0000019,,,,,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),,11134.0,
8.0,1630.0,,B,,,Autocuration,CHEMBL615244,1.0,,,210.0,,H,BAO_0000019,,,,,Inhibitory activity against human platelet 12-lipoxygenase,,11134.0,
8.0,167.0,,B,,,Autocuration,CHEMBL615245,1.0,,,211.0,,H,BAO_0000019,,,,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,,11134.0,
8.0,16474.0,,B,,,Autocuration,CHEMBL615246,1.0,,,212.0,,H,BAO_0000019,,,,,% inhibition against human platelet 12-lipoxygenase (12-HLO),,11134.0,
8.0,167.0,,B,,,Autocuration,CHEMBL615247,1.0,,,213.0,,H,BAO_0000019,,,,,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,,11134.0,
8.0,16474.0,,B,,,Autocuration,CHEMBL615248,1.0,,,214.0,,H,BAO_0000019,,,,,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,,11134.0,
8.0,10091.0,,B,,,Autocuration,CHEMBL615249,1.0,,,215.0,,H,BAO_0000357,,,,,Inhibitory activity towards porcine 12-lipoxygenase,,11601.0,
8.0,11966.0,,B,,,Autocuration,CHEMBL615250,1.0,,,216.0,,H,BAO_0000357,,,,,Tested for inhibition against porcine 12-LO,,11601.0,
8.0,951.0,,B,,,Autocuration,CHEMBL615251,1.0,,,217.0,,H,BAO_0000019,,,,,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,,12052.0,
8.0,10997.0,,B,,,Autocuration,CHEMBL615252,1.0,,,218.0,,H,BAO_0000019,,,,,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,,12052.0,
8.0,10193.0,,B,,,Expert,CHEMBL828340,1.0,,,219.0,,H,BAO_0000019,,,,,In vitro inhibition of rat platelet 12-lipoxygenase,,12052.0,
8.0,10193.0,,B,,,Autocuration,CHEMBL615253,1.0,,,220.0,,H,BAO_0000019,,,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,12052.0,
8.0,10193.0,,B,,,Autocuration,CHEMBL615254,1.0,,,221.0,,H,BAO_0000019,,,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,,12052.0,
8.0,10193.0,,B,,,Autocuration,CHEMBL615255,1.0,,,222.0,,H,BAO_0000019,,,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,,12052.0,
8.0,10193.0,,B,,,Autocuration,CHEMBL615256,1.0,,,223.0,,H,BAO_0000019,,,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,12052.0,
8.0,10193.0,,B,,,Autocuration,CHEMBL615257,1.0,,,224.0,,H,BAO_0000019,,,,,In vitro inhibitory activity against rat platelet 12-lipoxygenase,,12052.0,
8.0,11087.0,,B,,,Autocuration,CHEMBL615258,1.0,,,225.0,,H,BAO_0000019,,,,,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,,12052.0,
1.0,15569.0,,F,,,Intermediate,CHEMBL615259,1.0,,,226.0,,N,BAO_0000219,41M,9606.0,,Homo sapiens,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,,80007.0,621.0
1.0,12989.0,,F,,,Expert,CHEMBL615260,1.0,,,227.0,,N,BAO_0000219,41M,9606.0,,Homo sapiens,In vitro antitumor activity against 41M cell line.,,80007.0,621.0
1.0,16745.0,,F,,,Intermediate,CHEMBL615261,1.0,,,228.0,,N,BAO_0000219,41M,9606.0,,Homo sapiens,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,,80007.0,621.0
1.0,15569.0,,F,,,Intermediate,CHEMBL615262,1.0,,,229.0,,N,BAO_0000219,41M,9606.0,,Homo sapiens,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,,80007.0,621.0
1.0,12989.0,,F,,,Expert,CHEMBL615263,1.0,,,230.0,,N,BAO_0000219,41M,9606.0,,Homo sapiens,In vitro antitumor activity against 41McisR cell line.,,80007.0,621.0
1.0,12989.0,,F,,,Expert,CHEMBL838393,1.0,,,231.0,,N,BAO_0000219,41M,9606.0,,Homo sapiens,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,,80007.0,621.0
1.0,16745.0,,F,,,Intermediate,CHEMBL615264,1.0,,,232.0,,N,BAO_0000219,41M,9606.0,,Homo sapiens,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,,80007.0,621.0
9.0,6210.0,,B,,,Expert,CHEMBL615265,1.0,,,233.0,,D,BAO_0000357,,9606.0,,Homo sapiens,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),,84.0,
9.0,6210.0,,B,,,Expert,CHEMBL615266,1.0,,,234.0,,D,BAO_0000357,,9606.0,,Homo sapiens,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,68.0,
8.0,6226.0,,B,,,Expert,CHEMBL615267,1.0,,,235.0,,H,BAO_0000357,,,,,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,68.0,
8.0,17855.0,,B,,,Expert,CHEMBL615268,1.0,,,236.0,,H,BAO_0000357,,,,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,,10201.0,
8.0,17855.0,,B,,,Expert,CHEMBL615269,1.0,,,237.0,,H,BAO_0000357,,,,,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,,10201.0,
