assays_ss_d,assays_ss_tst_tp,assays_dc_d,assays_crtd_b,assays_ss_tx_d,assays_ss_strn,assays_src_d,assays_dscrptn,assays_cll_d,assays_src_ss_d,assays_chmbl_d,assays_ss_sbclllr_frctn,assays_td,assays_ss_rgnsm,assays_ss_cll_tp,assays_vrnt_d,assays_rltnshp_tp,assays_cnfdnc_scr,assays_b_frmt,assays_tss_d
7668,,10130,Intermediate,10116.0,,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in blood; Expressed as percent dose/organ,,,CHEMBL875340,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7669,,10130,Intermediate,10116.0,,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in heart; Expressed as percent dose/organ,,,CHEMBL627037,,50597,Rattus norvegicus,,,N,1,BAO_0000218,948.0
7670,,10130,Intermediate,10116.0,,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in kidney; Expressed as percent dose/organ,,,CHEMBL627038,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2113.0
7671,,10130,Intermediate,10116.0,,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in liver; Expressed as percent dose/organ,,,CHEMBL627039,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2107.0
7672,,10130,Intermediate,10116.0,,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in muscle; Expressed as percent dose/organ,,,CHEMBL627040,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2385.0
7673,,10130,Intermediate,10116.0,,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in spleen; Expressed as percent dose/organ,,,CHEMBL624663,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2106.0
7674,,10130,Intermediate,10116.0,,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in thyroid; Expressed as percent dose/organ,,,CHEMBL625963,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2046.0
7675,,10130,Intermediate,10116.0,,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in brain; Expressed as percent dose/organ,,,CHEMBL876799,,50597,Rattus norvegicus,,,N,1,BAO_0000218,955.0
7676,,10130,Intermediate,10116.0,,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in lung; Expressed as percent dose/organ,,,CHEMBL626133,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2048.0
7677,,10130,Intermediate,10116.0,,1,In vivo biodistribution in rats after an intravenous injection at 60 min was determined in skin; Expressed as percent dose/organ,,,CHEMBL626134,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7678,,6295,Intermediate,10116.0,,1,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,,CHEMBL626135,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7679,,6296,Intermediate,10116.0,,1,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg,,,CHEMBL626136,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7680,,6296,Intermediate,10116.0,,1,In vivo concentration in rat liver exposure 8 hour after oral administration 50 mg/kg; Below detection limit,,,CHEMBL626137,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7681,,6295,Intermediate,10116.0,,1,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,,CHEMBL626138,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7682,,6296,Intermediate,10116.0,,1,In vivo concentration in rat plasma exposure at 8 hour after oral administration 50 mg/kg,,,CHEMBL626139,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7683,In vivo,17260,Intermediate,10116.0,,1,C max at a dose of 10 mg/Kg administered intravenously in female hanover-wistar rat,,,CHEMBL626140,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7684,In vivo,17260,Intermediate,10116.0,,1,C max at a dose of 10 mg/Kg administered perorally in female hanover-wistar rat,,,CHEMBL626141,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7685,,17686,Intermediate,10116.0,,1,C24h in rat p.o. at 20 mg/kg concentration,,,CHEMBL626142,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7686,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in normal rat muscle in the presence of 0.005 M Gd/0.01 M lig at 2 hr,,,CHEMBL627930,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2385.0
7687,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in normal rat muscle in the presence of 0.01 M Gd/0.05 M lig,,,CHEMBL627931,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2385.0
7688,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in normal rat muscle in the presence of NAC Gd 0.01 M lig at 2 hr,,,CHEMBL627932,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2385.0
7689,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in normal rat spleen in the presence of 0.005 M Gd/0.01 M lig at 2 hr,,,CHEMBL627933,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2106.0
7690,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in normal rat spleen in the presence of 0.01 M Gd/0.05 M lig,,,CHEMBL627934,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2106.0
7691,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in normal rat spleen in the presence of NAC Gd 0.01 M lig at 2 hr,,,CHEMBL627935,,50597,Rattus norvegicus,,,N,1,BAO_0000218,2106.0
7692,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of 0.001 M/0.008 M GdDTPA-AEP,,,CHEMBL627936,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7693,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of 0.01 M GdDTPA-BDP,,,CHEMBL627937,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7694,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of 0.01 M/0.01 M GdDTPA-AEP,,,CHEMBL627938,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7695,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of 0.05 M Gd/0.15 M lig,,,CHEMBL627939,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7696,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of 0.05 M GdDTPA-BDP,,,CHEMBL627940,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7697,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of 0.05 M/0.05 M GdDTPA-AEP,,,CHEMBL627941,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7698,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,,CHEMBL876800,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7699,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of 0.10 M GdDTPA-BDP,,,CHEMBL627942,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7700,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of 0.10 M/0.11 M GdDTPA-AEP,,,CHEMBL627943,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7701,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of 50 Gd/kg at 15 min,,,CHEMBL627944,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7702,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of 50 Gd/kg at 2 hr,,,CHEMBL627945,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7703,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of 50 Gd/kg at 6 hr,,,CHEMBL628584,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7704,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of GdDTPA at 15 min,,,CHEMBL628585,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7705,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of GdDTPA at 1 hr,,,CHEMBL628586,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7706,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of GdDTPA at 30 min,,,CHEMBL628587,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7707,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of GdDTPA at 4 hr,,,CHEMBL628588,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7708,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of GdDTPA-BDP at 15 min,,,CHEMBL628589,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7709,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of GdDTPA-BDP at 30 min,,,CHEMBL625304,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7710,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of GdDTPA-BDP at 4 hr,,,CHEMBL625305,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7711,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of GdDTPA-BDPat 1 hr,,,CHEMBL625306,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7712,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 15 min,,,CHEMBL625307,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7713,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 30 min,,,CHEMBL625308,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7714,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of GdDTPA-HPDP at 4 hr,,,CHEMBL627740,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7715,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of GdDTPA-HPDPat 1 hr,,,CHEMBL627741,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7716,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,,CHEMBL627742,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7717,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of NCA Gd/0.01 M lip,,,CHEMBL627743,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7718,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat blood in the presence of NCAGd/0.01 M lig,,,CHEMBL627744,,50597,Rattus norvegicus,,,N,1,BAO_0000218,178.0
7719,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of 0.01 M GdDTPA-BDP,,,CHEMBL627745,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7720,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of 0.01 M/0.01 M GdDTPA-AEP,,,CHEMBL627746,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7721,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of 0.01 M/0.08 M GdDTPA-AEP,,,CHEMBL627747,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7722,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of 0.05 M Gd/0.15 M lig,,,CHEMBL876810,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7723,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of 0.05 M GdDTPA-BDP,,,CHEMBL627748,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7724,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of 0.05 M/0.05 M GdDTPA-AEP,,,CHEMBL627749,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7725,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of 0.05 M/0.08 M GdDTPA-HPDP,,,CHEMBL627750,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7726,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of 0.10 M GdDTPA-BDP,,,CHEMBL618728,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7727,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of 0.10 M/0.11 M GdDTPA-AEP,,,CHEMBL618729,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7728,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of GdDTPA at 15 min,,,CHEMBL618730,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7729,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of GdDTPA at 1 hr,,,CHEMBL618731,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7730,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of GdDTPA at 30 min,,,CHEMBL618732,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7731,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of GdDTPA at 4 hr,,,CHEMBL618733,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7732,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of GdDTPA-BDP at 15 min,,,CHEMBL618734,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7733,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of GdDTPA-BDP at 1 hr,,,CHEMBL618735,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7734,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of GdDTPA-BDP at 30 min,,,CHEMBL876602,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7735,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of GdDTPA-BDP at 4 hr,,,CHEMBL618736,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7736,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 15 min,,,CHEMBL618737,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7737,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 1 hr,,,CHEMBL618738,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7738,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 30 min,,,CHEMBL618739,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7739,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of GdDTPA-HPDP at 4 hr,,,CHEMBL618740,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7740,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of NAC Gd/0.01 M GdDTPA-HPDP,,,CHEMBL618741,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7741,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of NCA Gd/0.01 M lip,,,CHEMBL618742,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7742,In vivo,9866,Intermediate,10116.0,,1,Biodistribution in rat bone in the presence of NCAGd/0.01 M lig,,,CHEMBL618743,,50597,Rattus norvegicus,,,N,1,BAO_0000218,10000001.0
7743,In vivo,17752,Intermediate,10116.0,,1,Half-life from rat plasma at a single oral dose of 25 mg/kg,,,CHEMBL618744,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7744,,5610,Intermediate,10116.0,,1,Half-life in male rat,,,CHEMBL618745,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7745,In vivo,5939,Intermediate,10116.0,,1,Half-life in rat after peroral administration at 10 mg/kg concentration,,,CHEMBL620479,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7746,In vivo,5939,Intermediate,10116.0,,1,Half-life in rat after peroral administration at 5 mg/kg concentration,,,CHEMBL620480,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7747,In vivo,17771,Intermediate,10116.0,,1,Half-life in rat at a dose of 3 mg/kg,,,CHEMBL620481,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7748,,1974,Intermediate,10116.0,,1,Half-life was evaluated in rats,,,CHEMBL620482,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7749,,4239,Intermediate,10116.0,,1,Half-life was measured in rat,,,CHEMBL876603,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7750,In vivo,6681,Intermediate,10116.0,,1,Half-life period for the compound was determined in rats at 50 mg/kg dose,,,CHEMBL620483,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7751,In vivo,17752,Intermediate,10116.0,,1,Half-life period in rats after intravenous administration at 5 mg/kg,,,CHEMBL620484,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7752,In vivo,6046,Intermediate,10116.0,,1,Half-life period in rat at 10 mg/kg,,,CHEMBL620485,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7753,In vivo,6685,Intermediate,10116.0,,1,"Half-life period was determined in rats at 10 mg/kg, p.o. dose",,,CHEMBL620486,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7754,In vivo,6685,Intermediate,10116.0,,1,"Half-life period was determined in rats at 20 mg/kg, i.p. dose",,,CHEMBL620487,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7755,In vivo,6685,Intermediate,10116.0,,1,"Half-life period was determined in rats at 2 mg/kg, i.v. dose",,,CHEMBL620488,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7756,In vivo,4727,Intermediate,10116.0,,1,Half-life time in rat the dose of 2 mg/kg,,,CHEMBL620489,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7757,In vivo,1088,Intermediate,10116.0,,1,Half-life was estimated from the elimination phase of the oral [C] vs time curves in 4 rats,,,CHEMBL620490,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7758,In vivo,5610,Intermediate,10116.0,,1,In vivo activity against Staphylococcus aureus when administered orally for 1 hr in rat at a dose of 15 mg/kg,,,CHEMBL620491,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7759,In vivo,3032,Intermediate,10116.0,,1,"In vivo half life of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",,,CHEMBL876604,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7760,In vivo,5199,Intermediate,10116.0,,1,Oral half life was determined,,,CHEMBL620492,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7761,In vivo,14941,Intermediate,10116.0,,1,"Pharmacokinetic Parameter, half life period measured in Female Wistar Rats at 100 mg/kg by po administration",,,CHEMBL620493,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7762,In vivo,4408,Intermediate,10116.0,,1,Pharmacokinetic property (t1/2) in rat,,,CHEMBL620494,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7763,,2552,Intermediate,10116.0,,1,Plasma elimination half-life was determined,,,CHEMBL620495,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7764,In vivo,5199,Intermediate,10116.0,,1,Plasma elimination half-life was determined in female Sprague-Dawley rats following intravenous (iv) administration of drug (1 mg/kg).,,,CHEMBL620496,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7765,In vivo,15662,Intermediate,10116.0,,1,Plasma half life was observed after intravenous administration in rat,,,CHEMBL620497,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7766,,1465,Intermediate,10116.0,,1,Plasma half-life was determined,,,CHEMBL620498,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7767,In vivo,1446,Intermediate,10116.0,,1,Plasma half-life following oral administration in Fisher rats,,,CHEMBL620499,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7768,,6824,Intermediate,10116.0,,1,Plasma half-life in rat,,,CHEMBL620500,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7769,In vivo,17533,Intermediate,10116.0,,1,Plasmatic Half-life after intravenous administration to rat,,,CHEMBL873809,,50597,Rattus norvegicus,,,N,1,BAO_0000218,1969.0
7770,In vivo,5979,Intermediate,10116.0,,1,T1/2 (half life) of compound after 2 hr iv infusion of 8.4 mg/kg in three rat,,,CHEMBL620501,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7771,In vivo,4689,Intermediate,10116.0,,1,Terminal half life after intravenous administration (1 mg/kg) in rat,,,CHEMBL620502,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7772,In vivo,4689,Intermediate,10116.0,,1,Terminal half life in Rat at a oral dose of 5 mg/kg,,,CHEMBL620503,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
7773,In vivo,2463,Intermediate,10116.0,,1,Terminal phase half-life was evaluated in vivo in rat at a dose of 5 mg/kg by intra venous administration,,,CHEMBL620504,,50597,Rattus norvegicus,,,N,1,BAO_0000218,
