ASI,ASOR,Ti,ASSCAT,ASSTI,SI,ASSTY,TII,VARI,CI,CHI,ASTI,SASSI,DOI,ASST,ASSCTY,RELATTY,CONFISCO,CURAB,BAFOR
7734,Rattus norvegicus,50597,,Bone,1,A,10000001.0,,,CHEMBL876602,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7735,Rattus norvegicus,50597,,Bone,1,A,10000001.0,,,CHEMBL618736,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7736,Rattus norvegicus,50597,,Bone,1,A,10000001.0,,,CHEMBL618737,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7737,Rattus norvegicus,50597,,Bone,1,A,10000001.0,,,CHEMBL618738,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7738,Rattus norvegicus,50597,,Bone,1,A,10000001.0,,,CHEMBL618739,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7739,Rattus norvegicus,50597,,Bone,1,A,10000001.0,,,CHEMBL618740,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7740,Rattus norvegicus,50597,,Bone,1,A,10000001.0,,,CHEMBL618741,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7741,Rattus norvegicus,50597,,Bone,1,A,10000001.0,,,CHEMBL618742,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7742,Rattus norvegicus,50597,,Bone,1,A,10000001.0,,,CHEMBL618743,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7743,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL618744,10116.0,,17752,,,N,1,Intermediate,BAO_0000218
7744,Rattus norvegicus,50597,,,1,A,,,,CHEMBL618745,10116.0,,5610,,,N,1,Intermediate,BAO_0000218
7745,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620479,10116.0,,5939,,,N,1,Intermediate,BAO_0000218
7746,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620480,10116.0,,5939,,,N,1,Intermediate,BAO_0000218
7747,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620481,10116.0,,17771,,,N,1,Intermediate,BAO_0000218
7748,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620482,10116.0,,1974,,,N,1,Intermediate,BAO_0000218
7749,Rattus norvegicus,50597,,,1,A,,,,CHEMBL876603,10116.0,,4239,,,N,1,Intermediate,BAO_0000218
7750,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620483,10116.0,,6681,,,N,1,Intermediate,BAO_0000218
7751,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620484,10116.0,,17752,,,N,1,Intermediate,BAO_0000218
7752,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620485,10116.0,,6046,,,N,1,Intermediate,BAO_0000218
7753,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620486,10116.0,,6685,,,N,1,Intermediate,BAO_0000218
7754,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620487,10116.0,,6685,,,N,1,Intermediate,BAO_0000218
7755,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620488,10116.0,,6685,,,N,1,Intermediate,BAO_0000218
7756,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620489,10116.0,,4727,,,N,1,Intermediate,BAO_0000218
7757,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620490,10116.0,,1088,,,N,1,Intermediate,BAO_0000218
7758,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620491,10116.0,,5610,,,N,1,Intermediate,BAO_0000218
7759,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL876604,10116.0,,3032,,,N,1,Intermediate,BAO_0000218
7760,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620492,10116.0,,5199,,,N,1,Intermediate,BAO_0000218
7761,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620493,10116.0,,14941,,,N,1,Intermediate,BAO_0000218
7762,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620494,10116.0,,4408,,,N,1,Intermediate,BAO_0000218
7763,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL620495,10116.0,,2552,,,N,1,Intermediate,BAO_0000218
7764,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL620496,10116.0,,5199,,,N,1,Intermediate,BAO_0000218
7765,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL620497,10116.0,,15662,,,N,1,Intermediate,BAO_0000218
7766,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL620498,10116.0,,1465,,,N,1,Intermediate,BAO_0000218
7767,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL620499,10116.0,,1446,,,N,1,Intermediate,BAO_0000218
7768,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL620500,10116.0,,6824,,,N,1,Intermediate,BAO_0000218
7769,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL873809,10116.0,,17533,,,N,1,Intermediate,BAO_0000218
7770,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620501,10116.0,,5979,,,N,1,Intermediate,BAO_0000218
7771,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620502,10116.0,,4689,,,N,1,Intermediate,BAO_0000218
7772,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620503,10116.0,,4689,,,N,1,Intermediate,BAO_0000218
7773,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620504,10116.0,,2463,,,N,1,Intermediate,BAO_0000218
7774,Rattus norvegicus,50597,,,1,A,,,,CHEMBL876605,10116.0,,4883,,,N,1,Intermediate,BAO_0000218
7775,Rattus norvegicus,50597,,,1,A,,,,CHEMBL620505,10116.0,,4883,,,N,1,Intermediate,BAO_0000218
7776,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL873811,10116.0,,15662,,,N,1,Intermediate,BAO_0000218
7777,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624016,10116.0,,3598,,,N,1,Expert,BAO_0000218
7778,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624017,10116.0,,4576,,,N,1,Intermediate,BAO_0000218
7779,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624018,10116.0,,4576,,,N,1,Intermediate,BAO_0000218
7780,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624019,10116.0,,4576,,,N,1,Intermediate,BAO_0000218
7781,Rattus norvegicus,50597,,Brain,1,A,955.0,,,CHEMBL624020,10116.0,,4910,,,N,1,Intermediate,BAO_0000218
7782,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624201,10116.0,,4891,,,N,1,Intermediate,BAO_0000218
7783,Rattus norvegicus,50597,,,1,A,,,,CHEMBL872528,10116.0,,429,,,N,1,Intermediate,BAO_0000218
7784,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624202,10116.0,,5974,,,N,1,Intermediate,BAO_0000218
7785,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624203,10116.0,,5974,,,N,1,Intermediate,BAO_0000218
7786,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624350,10116.0,,5974,,,N,1,Intermediate,BAO_0000218
7787,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621320,10116.0,,5974,,,N,1,Intermediate,BAO_0000218
7788,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621321,10116.0,,17582,,,N,1,Intermediate,BAO_0000218
7789,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621322,10116.0,,4026,,,N,1,Intermediate,BAO_0000218
7790,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621323,10116.0,,4890,,,N,1,Intermediate,BAO_0000218
7791,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621324,10116.0,,6571,,,N,1,Intermediate,BAO_0000218
7792,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621325,10116.0,,4727,,,N,1,Intermediate,BAO_0000218
7793,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL875837,10116.0,,17651,,,N,1,Intermediate,BAO_0000218
7794,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL621326,10116.0,,17651,,,N,1,Intermediate,BAO_0000218
7795,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621327,10116.0,,14465,,,N,1,Intermediate,BAO_0000218
7796,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621328,10116.0,,14941,,,N,1,Intermediate,BAO_0000218
7797,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621329,10116.0,,5960,,,N,1,Intermediate,BAO_0000218
7798,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621330,10116.0,,5022,,,N,1,Intermediate,BAO_0000218
7799,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621331,10116.0,,4408,,,N,1,Intermediate,BAO_0000218
7800,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621332,10116.0,,5983,,,N,1,Intermediate,BAO_0000218
7801,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621333,10116.0,,4689,,,N,1,Intermediate,BAO_0000218
7802,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621334,10116.0,,2792,,,N,1,Intermediate,BAO_0000218
7803,Mus musculus,50594,,,1,A,,,,CHEMBL621335,10090.0,,15011,,,N,1,Intermediate,BAO_0000218
7804,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621336,9615.0,,14180,,,N,1,Intermediate,BAO_0000218
7805,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621337,10116.0,,14180,,,N,1,Intermediate,BAO_0000218
7806,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621338,9615.0,,14599,,,N,1,Intermediate,BAO_0000218
7807,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL875838,9615.0,,14599,,,N,1,Intermediate,BAO_0000218
7808,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621339,9615.0,,14599,,,N,1,Intermediate,BAO_0000218
7809,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621340,9615.0,,14599,,,N,1,Intermediate,BAO_0000218
7810,,22224,,,1,A,,,,CHEMBL621341,,,15675,,,U,0,Autocuration,BAO_0000218
7811,,22224,,,1,A,,,,CHEMBL621342,,,12706,,,U,0,Autocuration,BAO_0000019
7812,,22224,,,1,A,,,,CHEMBL621343,,,12706,,,U,0,Autocuration,BAO_0000019
7813,Mus musculus,50594,,,1,A,,,,CHEMBL621344,10090.0,,9750,,,N,1,Intermediate,BAO_0000218
7814,Mus musculus,50594,,,1,A,,,,CHEMBL621345,10090.0,,9750,,,N,1,Intermediate,BAO_0000218
7815,,22224,,,1,A,,,,CHEMBL621346,,,14691,,,U,0,Autocuration,BAO_0000019
7816,,22224,,,1,A,,,,CHEMBL621347,,,14691,,,U,0,Autocuration,BAO_0000218
7817,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621348,9615.0,,14691,,,N,1,Intermediate,BAO_0000218
7818,,22224,,Blood,1,A,178.0,,,CHEMBL621349,,,2939,,,U,0,Autocuration,BAO_0000019
7819,,22224,,Blood,1,A,178.0,,,CHEMBL621350,,,2939,,,U,0,Autocuration,BAO_0000019
7820,,22224,,Blood,1,A,178.0,,,CHEMBL875839,,,2939,,,U,0,Autocuration,BAO_0000019
7821,,22224,,Blood,1,A,178.0,,,CHEMBL620211,,,2939,,,U,0,Autocuration,BAO_0000019
7822,,22224,,Blood,1,A,178.0,,,CHEMBL620212,,,2939,,,U,0,Autocuration,BAO_0000019
7823,,22224,,Blood,1,A,178.0,,,CHEMBL620213,,,2939,,,U,0,Autocuration,BAO_0000019
7824,Macaca mulatta,50797,,Plasma,1,A,1969.0,,,CHEMBL620214,9544.0,,9552,,,N,1,Intermediate,BAO_0000218
7825,Macaca mulatta,50797,,Plasma,1,A,1969.0,,,CHEMBL620215,9544.0,,9552,,,N,1,Intermediate,BAO_0000218
7826,Macaca mulatta,50797,,Plasma,1,A,1969.0,,,CHEMBL620216,9544.0,,9552,,,N,1,Intermediate,BAO_0000218
7827,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL620888,9615.0,,9552,,,N,1,Intermediate,BAO_0000218
7828,Canis lupus familiaris,50588,,Plasma,1,A,1969.0,,,CHEMBL620889,9615.0,,9552,,,N,1,Intermediate,BAO_0000218
7829,,22224,,Plasma,1,A,1969.0,,,CHEMBL620890,,,9552,,,U,0,Autocuration,BAO_0000019
7830,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL620891,10116.0,,11911,,,N,1,Intermediate,BAO_0000218
7831,,22224,,,1,A,,,,CHEMBL620892,,,16618,,,U,0,Autocuration,BAO_0000019
7832,Mus musculus,50594,,,1,A,,,,CHEMBL621079,10090.0,,14387,,,N,1,Intermediate,BAO_0000218
7833,Mus musculus,50594,,,1,A,,,,CHEMBL621080,10090.0,,14387,,,N,1,Intermediate,BAO_0000218
7834,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621081,9615.0,,12836,,,N,1,Intermediate,BAO_0000218
7835,Cricetinae,100712,,,1,A,,,,CHEMBL621082,10026.0,,12836,,,N,1,Intermediate,BAO_0000218
7836,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621083,10116.0,,12836,,,N,1,Intermediate,BAO_0000218
7837,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621084,9615.0,,14339,,,N,1,Intermediate,BAO_0000218
7838,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621085,9615.0,,14339,,,N,1,Intermediate,BAO_0000218
7839,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621086,9615.0,,14339,,,N,1,Intermediate,BAO_0000218
7840,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL621087,9615.0,,10524,,,N,1,Intermediate,BAO_0000218
7841,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL622607,9615.0,,9994,,,N,1,Intermediate,BAO_0000218
7842,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL622608,9615.0,,11325,,,N,1,Intermediate,BAO_0000218
7843,,22224,,,1,A,,,,CHEMBL624481,,,12536,,,U,0,Autocuration,BAO_0000019
7844,,22224,,,1,A,,,,CHEMBL624482,,,12536,,,U,0,Autocuration,BAO_0000019
7845,,22224,,,1,A,,,,CHEMBL624483,,,12536,,,U,0,Autocuration,BAO_0000019
7846,,22224,,,1,A,,,,CHEMBL624484,,,12536,,,U,0,Autocuration,BAO_0000019
7847,,22224,,,1,A,,,,CHEMBL624485,,,12536,,,U,0,Autocuration,BAO_0000019
7848,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624486,10116.0,,15556,,,N,1,Intermediate,BAO_0000218
7849,,22224,,,1,A,,,,CHEMBL624487,,,2809,,,U,0,Autocuration,BAO_0000019
7850,,22224,,,1,A,,,,CHEMBL624488,,,9511,,,U,0,Autocuration,BAO_0000019
7851,Rattus norvegicus,50597,,,1,A,,,,CHEMBL624489,10116.0,,12818,,,N,1,Intermediate,BAO_0000218
7852,Rattus norvegicus,50597,,,1,A,,,,CHEMBL625184,10116.0,,12818,,,N,1,Intermediate,BAO_0000218
7853,,22224,,,1,A,,,,CHEMBL625185,,,15118,,,U,0,Autocuration,BAO_0000019
7854,,22224,,,1,A,,,,CHEMBL875954,,,15118,,,U,0,Autocuration,BAO_0000019
7855,,22224,,,1,A,,,,CHEMBL625186,,,15118,,,U,0,Autocuration,BAO_0000019
7856,,22224,,,1,A,,,,CHEMBL625187,,,15118,,,U,0,Autocuration,BAO_0000019
7857,,22224,,,1,A,,,,CHEMBL625188,,,2632,,,U,0,Autocuration,BAO_0000019
7858,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL625189,9615.0,,14346,,,N,1,Intermediate,BAO_0000218
7859,Canis lupus familiaris,50588,,,1,A,,,,CHEMBL625190,9615.0,,14346,,,N,1,Intermediate,BAO_0000218
7860,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621733,10116.0,,14346,,,N,1,Intermediate,BAO_0000218
7861,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621734,10116.0,,14346,,,N,1,Intermediate,BAO_0000218
7862,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621735,10116.0,,11149,,,N,1,Intermediate,BAO_0000218
7863,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL621736,10116.0,,17796,,,N,1,Intermediate,BAO_0000218
7864,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL621737,10116.0,,5247,,,N,1,Intermediate,BAO_0000218
7865,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621738,10116.0,,4727,,,N,1,Intermediate,BAO_0000218
7866,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622806,10116.0,,5654,,,N,1,Intermediate,BAO_0000218
7867,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623519,10116.0,,5654,,,N,1,Intermediate,BAO_0000218
7868,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623520,10116.0,,17260,,,N,1,Intermediate,BAO_0000218
7869,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623521,10116.0,,17065,,,N,1,Intermediate,BAO_0000218
7870,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623522,10116.0,,17671,,,N,1,Intermediate,BAO_0000218
7871,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623523,10116.0,,6672,,,N,1,Intermediate,BAO_0000218
7872,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623690,10116.0,,6673,,,N,1,Intermediate,BAO_0000218
7873,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623691,10116.0,,5978,,,N,1,Intermediate,BAO_0000218
7874,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623692,10116.0,,5978,,,N,1,Intermediate,BAO_0000218
7875,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623693,10116.0,,5978,,,N,1,Intermediate,BAO_0000218
7876,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623694,10116.0,,5978,,,N,1,Intermediate,BAO_0000218
7877,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623695,10116.0,,4413,,,N,1,Intermediate,BAO_0000218
7878,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623696,10116.0,,2661,,,N,1,Intermediate,BAO_0000218
7879,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623697,10116.0,,2661,,,N,1,Intermediate,BAO_0000218
7880,Macaca mulatta,22224,,Plasma,1,A,1969.0,,,CHEMBL623698,9544.0,,5005,,,U,0,Intermediate,BAO_0000218
7881,Rattus norvegicus,22224,,Plasma,1,A,1969.0,,,CHEMBL623699,10116.0,,5005,,,U,0,Intermediate,BAO_0000218
7882,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623700,10116.0,,15765,,,N,1,Intermediate,BAO_0000218
7883,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623701,10116.0,,3747,,,N,1,Intermediate,BAO_0000218
7884,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL623702,10116.0,,16366,,,N,1,Intermediate,BAO_0000218
7885,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623703,10116.0,,4199,,,N,1,Intermediate,BAO_0000218
7886,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623704,10116.0,,17267,,,N,1,Intermediate,BAO_0000218
7887,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623705,10116.0,,6535,,,N,1,Intermediate,BAO_0000218
7888,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623706,10116.0,,6535,,,N,1,Intermediate,BAO_0000218
7889,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623707,10116.0,,5041,,,N,1,Intermediate,BAO_0000218
7890,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623708,10116.0,,5960,,,N,1,Intermediate,BAO_0000218
7891,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623709,10116.0,,5937,,,N,1,Intermediate,BAO_0000218
7892,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623710,10116.0,,5871,,,N,1,Intermediate,BAO_0000218
7893,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623711,10116.0,,5874,,,N,1,Intermediate,BAO_0000218
7894,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623712,10116.0,,6504,,,N,1,Intermediate,BAO_0000218
7895,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623713,10116.0,,6803,,,N,1,Intermediate,BAO_0000218
7896,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623714,10116.0,,5041,,,N,1,Intermediate,BAO_0000218
7897,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623715,10116.0,,5041,,,N,1,Intermediate,BAO_0000218
7898,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623716,10116.0,,1916,,,N,1,Intermediate,BAO_0000218
7899,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622980,10116.0,,5199,,,N,1,Intermediate,BAO_0000218
7900,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622981,10116.0,,16367,,,N,1,Intermediate,BAO_0000218
7901,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622982,10116.0,,6362,,,N,1,Intermediate,BAO_0000218
7902,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622983,10116.0,,15662,,,N,1,Intermediate,BAO_0000218
7903,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622984,10116.0,,6215,,,N,1,Intermediate,BAO_0000218
7904,Rattus norvegicus,50597,,,1,A,,,,CHEMBL622985,10116.0,,1466,,,N,1,Intermediate,BAO_0000218
7905,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL623631,10116.0,,15662,,,N,1,Intermediate,BAO_0000218
7906,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623632,10116.0,,4723,,,N,1,Intermediate,BAO_0000218
7907,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL623633,10116.0,,2792,,,N,1,Intermediate,BAO_0000218
7908,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL623634,10116.0,,2792,,,N,1,Intermediate,BAO_0000218
7909,Rattus norvegicus,50597,,,1,A,,,,CHEMBL623635,10116.0,,5213,,,N,1,Intermediate,BAO_0000218
7910,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621195,10116.0,,4687,,,N,1,Intermediate,BAO_0000218
7911,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621196,10116.0,,3371,,,N,1,Intermediate,BAO_0000218
7912,Rattus norvegicus,50597,,,1,A,,,,CHEMBL875287,10116.0,,4690,,,N,1,Intermediate,BAO_0000218
7913,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621197,10116.0,,5702,,,N,1,Intermediate,BAO_0000218
7914,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL621198,10116.0,,740,,,N,1,Intermediate,BAO_0000218
7915,Rattus norvegicus,50597,,Plasma,1,A,1969.0,,,CHEMBL621199,10116.0,,4853,,,N,1,Intermediate,BAO_0000218
7916,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621200,10116.0,,5789,,,N,1,Intermediate,BAO_0000218
7917,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621201,10116.0,,4527,,,N,1,Intermediate,BAO_0000218
7918,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621202,10116.0,,4527,,,N,1,Intermediate,BAO_0000218
7919,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621203,10116.0,,6518,,,N,1,Intermediate,BAO_0000218
7920,Rattus norvegicus,50597,,,1,A,,,,CHEMBL621204,10116.0,,6518,,,N,1,Intermediate,BAO_0000218
7921,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621205,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7922,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621206,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7923,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621207,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7924,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621208,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7925,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621209,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7926,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL876484,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7927,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621210,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7928,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621211,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7929,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621212,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7930,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621213,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7931,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621214,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7932,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621215,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7933,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621216,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7934,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621217,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7935,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621218,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7936,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621219,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7937,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621220,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7938,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621221,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7939,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621222,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7940,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621223,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7941,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL876485,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7942,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621224,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7943,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621225,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7944,Rattus norvegicus,50597,,Heart,1,A,948.0,,,CHEMBL621226,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7945,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL621227,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7946,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL621228,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7947,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL621229,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7948,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL621230,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7949,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL621231,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
7950,Rattus norvegicus,50597,,Kidney,1,A,2113.0,,,CHEMBL621232,10116.0,,9866,,,N,1,Intermediate,BAO_0000218
