amount,staff_id,customer_id,payment_date,rental_id,payment_id
0.99,2,302,2005-07-29 14:48:48,8646,8200
7.99,1,302,2005-08-17 23:25:21,12126,8207
5.99,1,302,2005-08-23 07:22:02,15622,8214
0.99,1,303,2005-05-26 16:07:38,265,8217
4.99,1,303,2005-07-09 08:04:59,5140,8224
4.99,1,303,2005-07-11 12:31:24,6205,8225
4.99,2,303,2005-07-11 13:18:37,6219,8226
2.99,2,303,2005-08-17 18:27:49,11993,8236
3.99,1,304,2005-06-17 14:03:43,2039,8248
4.99,2,304,2005-06-20 02:45:35,2902,8249
2.99,1,304,2005-07-09 20:23:38,5411,8252
4.99,2,304,2005-07-27 21:59:15,7551,8258
0.99,1,304,2005-08-01 15:35:14,10631,8262
0.99,1,304,2005-08-20 21:10:32,14023,8266
4.99,1,304,2005-08-22 06:05:38,14945,8268
8.99,1,305,2005-07-10 12:10:11,5745,8279
3.99,2,305,2005-08-17 11:51:39,11809,8288
4.99,1,305,2005-08-20 12:09:26,13782,8291
0.99,2,306,2005-06-14 23:54:34,1172,8296
6.99,2,306,2005-06-19 21:58:21,2836,8297
6.99,1,306,2005-07-06 15:23:56,3814,8298
1.99,2,306,2005-07-08 06:41:25,4596,8300
4.99,1,306,2005-07-27 10:04:19,7232,8305
0.99,2,306,2005-07-29 13:51:20,8620,8307
4.99,2,306,2005-07-30 20:07:06,9395,8310
0.99,1,306,2005-07-31 09:57:51,9774,8311
7.99,1,306,2005-08-18 03:00:11,12225,8318
4.99,1,306,2005-08-20 08:57:28,13686,8320
5.99,2,306,2005-08-20 10:08:27,13725,8321
2.99,1,306,2005-08-23 01:07:37,15457,8324
4.99,2,307,2005-05-27 14:45:37,413,8326
4.99,1,307,2005-06-19 18:47:00,2787,8332
3.99,1,307,2005-07-10 18:46:08,5871,8340
3.99,1,307,2005-07-28 06:29:45,7760,8345
6.99,1,307,2005-07-29 14:52:59,8647,8347
4.99,2,307,2005-08-18 08:52:53,12391,8352
0.99,1,307,2005-08-21 05:04:34,14231,8354
4.99,2,307,2005-08-23 03:03:53,15515,8355
4.99,2,308,2005-06-18 19:13:45,2448,8361
3.99,1,308,2005-07-07 00:08:18,4002,8362
2.99,1,308,2005-08-01 13:25:30,10571,8368
3.99,2,308,2005-08-18 15:14:36,12567,8373
2.99,1,308,2005-08-20 14:30:01,13843,8376
2.99,2,308,2005-08-22 06:07:10,14946,8377
9.99,2,309,2005-06-19 03:12:42,2560,8384
3.99,2,309,2005-06-19 09:42:30,2644,8385
6.99,2,309,2005-06-19 12:50:56,2688,8386
4.99,2,309,2005-07-07 09:49:09,4172,8389
4.99,1,309,2005-07-08 04:03:28,4540,8390
5.99,2,309,2005-07-27 09:23:33,7214,8394
4.99,2,309,2005-07-28 04:44:58,7722,8395
2.99,2,309,2005-07-31 15:47:51,9945,8401
0.99,1,309,2005-07-31 15:50:10,9949,8402
2.99,1,310,2005-07-31 01:19:02,9536,8426
4.99,1,311,2005-06-16 07:33:18,1622,8437
6.99,2,311,2005-07-28 21:25:45,8167,8443
2.99,1,311,2005-07-29 08:36:53,8473,8444
4.99,2,311,2005-08-01 09:09:31,10448,8448
1.99,2,311,2005-08-19 23:07:42,13423,8451
4.99,2,312,2005-05-26 11:19:20,229,8455
2.99,1,312,2005-07-06 13:04:35,3766,8461
3.99,1,312,2005-07-08 09:27:36,4647,8463
4.99,1,312,2005-07-28 20:07:18,8137,8467
4.99,1,312,2005-07-29 17:56:21,8721,8469
6.99,1,312,2005-07-30 05:26:13,9016,8470
2.99,2,312,2005-08-02 00:08:39,10858,8472
4.99,2,313,2005-05-28 22:03:25,669,8481
2.99,2,313,2005-06-15 10:16:27,1312,8485
7.99,1,313,2005-06-19 07:48:31,2617,8486
2.99,2,313,2005-07-08 04:36:35,4552,8488
4.99,1,313,2005-08-21 08:15:38,14325,8500
4.99,1,314,2005-05-27 18:00:35,440,8505
2.99,1,314,2005-06-16 07:48:57,1624,8507
0.99,2,314,2005-07-07 20:55:19,4386,8511
2.99,1,314,2005-07-12 11:32:15,6666,8515
6.99,2,314,2005-07-29 04:06:24,8328,8522
6.99,2,314,2005-07-30 17:14:30,9318,8525
3.99,2,314,2005-08-20 04:07:21,13553,8530
4.99,2,314,2005-08-22 01:12:44,14815,8534
5.99,2,314,2005-08-22 03:31:06,14873,8535
8.99,1,315,2005-05-28 06:20:55,537,8537
4.99,1,315,2005-05-28 07:44:18,551,8538
2.99,1,315,2005-06-16 13:18:48,1701,8539
4.99,1,315,2005-07-09 00:49:37,4992,8541
0.99,2,315,2005-08-02 13:43:49,11254,8548
2.99,2,315,2005-08-21 02:55:34,14162,8551
6.99,1,315,2005-08-23 02:45:21,15504,8552
8.99,1,316,2005-05-28 18:59:12,644,8555
4.99,1,316,2005-06-19 20:20:33,2820,8562
5.99,1,316,2005-07-10 05:28:58,5618,8567
2.99,2,316,2005-07-27 23:19:29,7586,8570
4.99,1,316,2005-07-31 00:22:39,9508,8574
0.99,1,316,2005-08-17 20:03:47,12028,8577
2.99,2,316,2005-08-23 15:34:49,15840,8582
6.99,2,317,2005-06-18 07:04:36,2287,8584
2.99,1,317,2005-07-27 13:00:29,7309,8592
2.99,1,317,2005-07-30 09:05:42,9110,8596
4.99,2,317,2005-07-31 00:28:30,9513,8597
2.99,1,317,2005-08-01 06:06:49,10364,8599
2.99,2,317,2005-08-17 22:59:55,12111,8600
4.99,1,317,2005-08-19 21:46:49,13388,8603
5.99,1,317,2005-08-20 21:26:55,14032,8604
0.99,2,317,2005-08-21 10:02:55,14385,8605
2.99,2,317,2005-08-21 19:54:06,14669,8606
4.99,1,317,2005-08-22 00:35:55,14791,8607
4.99,1,317,2005-08-22 19:09:52,15280,8609
4.99,1,318,2005-07-06 11:33:37,3732,8616
8.99,1,318,2005-07-07 19:21:22,4356,8618
0.99,1,318,2005-07-28 01:37:26,7649,8619
2.99,1,318,2005-08-21 06:34:05,14276,8622
9.99,1,319,2005-05-25 00:39:22,15,8623
3.99,1,319,2005-05-26 00:28:05,149,8624
0.99,2,319,2005-06-20 01:31:16,2884,8630
8.99,1,319,2005-07-10 14:16:22,5791,8635
2.99,2,319,2005-07-11 08:24:44,6132,8637
4.99,2,319,2005-07-30 05:26:20,9017,8642
0.99,2,319,2005-07-30 06:35:21,9044,8643
0.99,2,319,2005-08-17 03:03:07,11598,8645
6.99,1,319,2005-08-17 17:21:35,11955,8646
8.99,2,319,2005-08-18 10:16:57,12424,8649
3.99,1,319,2005-08-20 03:53:20,13548,8650
4.99,2,319,2005-08-22 01:34:05,14828,8651
2.99,2,320,2005-07-07 09:57:26,4173,8660
0.99,1,320,2005-08-02 12:02:37,11208,8669
5.99,2,321,2005-06-16 16:57:36,1750,8676
4.99,2,321,2005-07-07 15:17:50,4281,8680
2.99,2,321,2005-07-11 11:36:18,6190,8684
6.99,2,321,2005-07-29 16:17:05,8685,8686
0.99,1,321,2005-07-31 17:08:31,9981,8687
6.99,1,321,2005-08-17 20:14:34,12033,8689
7.99,2,321,2005-08-17 20:15:31,12034,8690
4.99,1,321,2005-08-18 09:13:24,12398,8691
0.99,2,322,2005-05-26 02:49:11,166,8695
4.99,2,322,2005-06-18 21:08:30,2481,8699
5.99,2,322,2005-06-20 13:16:41,3054,8702
0.99,1,322,2005-07-05 23:05:44,3478,8704
4.99,1,322,2005-07-06 07:28:59,3646,8706
4.99,2,322,2005-07-12 13:20:41,6709,8710
4.99,1,322,2005-07-27 04:44:10,7091,8711
4.99,1,322,2005-07-30 09:13:55,9115,8714
4.99,2,322,2005-08-02 08:47:04,11120,8716
0.99,2,323,2005-06-14 23:25:58,1167,8726
4.99,2,323,2005-07-10 08:12:53,5669,8731
1.99,2,323,2005-07-10 20:41:41,5906,8732
3.99,1,323,2005-07-12 19:03:22,6840,8733
2.99,2,323,2005-07-27 11:39:08,7275,8735
0.99,1,323,2005-07-29 20:51:41,8790,8740
2.99,1,323,2005-07-30 18:44:23,9363,8741
0.99,1,323,2005-08-01 04:06:03,10298,8744
3.99,1,323,2005-08-02 04:46:53,10994,8745
4.99,1,323,2005-08-17 23:16:46,12120,8747
2.99,2,324,2005-06-19 05:31:40,2590,8756
0.99,1,324,2005-07-07 11:07:52,4197,8758
3.99,2,324,2005-07-27 10:21:15,7240,8764
7.99,1,324,2005-07-27 11:17:22,7263,8765
6.99,2,324,2005-07-28 13:47:08,7960,8766
4.99,1,324,2005-07-31 05:48:49,9651,8768
2.99,2,324,2005-08-01 01:01:35,10212,8769
2.99,1,324,2005-08-19 21:43:58,13386,8774
4.99,1,324,2005-08-22 18:27:33,15263,8777
5.99,1,325,2005-05-25 21:42:46,131,8779
2.99,2,325,2005-07-31 18:39:36,10030,8791
3.99,1,325,2005-08-18 23:44:00,12779,8796
0.99,2,325,2005-08-22 08:27:27,15009,8800
4.99,2,326,2005-05-30 21:52:42,981,8802
3.99,2,326,2005-05-31 21:03:17,1149,8803
4.99,1,326,2005-06-15 10:11:59,1311,8804
0.99,2,326,2005-06-17 17:32:07,2086,8805
2.99,1,326,2005-07-27 05:48:36,7117,8811
4.99,1,326,2005-07-29 13:07:13,8604,8815
2.99,2,326,2005-07-29 18:34:33,8739,8816
0.99,2,326,2005-07-31 13:00:33,9855,8817
4.99,2,326,2005-07-31 23:36:59,10173,8819
4.99,1,327,2005-06-15 09:09:27,1294,8827
3.99,2,327,2005-06-16 04:03:28,1577,8828
0.99,1,327,2005-07-08 02:57:56,4521,8834
0.99,1,327,2005-08-01 06:20:29,10371,8838
4.99,1,327,2005-08-02 18:10:50,11372,8839
6.99,2,327,2005-08-17 16:28:51,11929,8840
0.99,1,327,2005-08-17 19:33:24,12016,8841
2.99,1,327,2006-02-14 15:16:03,15297,8851
2.99,1,328,2005-07-31 12:07:35,9835,8863
3.99,1,328,2005-08-21 23:18:08,14755,8871
5.99,1,329,2005-06-17 11:54:15,2010,8876
0.99,2,329,2005-07-30 02:59:21,8941,8892
0.99,2,329,2005-07-30 13:15:21,9219,8894
0.99,1,329,2005-07-30 19:23:04,9381,8895
6.99,1,329,2005-07-31 11:56:55,9827,8896
7.99,1,329,2005-08-01 09:56:24,10473,8897
3.99,2,329,2005-08-02 10:19:42,11169,8900
6.99,1,329,2005-08-18 19:05:49,12659,8902
8.99,1,329,2005-08-20 06:59:00,13627,8903
6.99,1,330,2005-06-15 03:25:59,1219,8909
4.99,2,330,2005-07-06 05:25:03,3603,8914
2.99,2,330,2005-07-06 08:03:14,3659,8915
5.99,1,330,2005-07-10 12:20:41,5750,8919
4.99,2,330,2005-07-31 20:47:18,10100,8925
0.99,1,330,2005-08-19 02:40:11,12867,8930
4.99,1,331,2005-07-06 00:19:32,3505,8937
6.99,2,331,2005-08-01 00:19:41,10188,8949
1.99,1,331,2005-08-21 18:37:24,14628,8955
3.99,2,331,2005-08-23 00:53:57,15447,8957
2.99,1,331,2005-08-23 03:30:51,15521,8958
6.99,1,332,2005-05-31 00:25:56,1000,8960
1.99,1,332,2005-07-09 14:40:42,5277,8964
2.99,2,332,2005-07-09 19:11:11,5381,8965
0.99,1,332,2005-07-09 21:45:17,5440,8967
1.99,1,332,2005-07-30 17:28:52,9324,8974
5.99,1,332,2005-07-30 19:27:22,9388,8975
4.99,1,332,2005-07-31 18:31:51,10026,8977
0.99,2,332,2005-08-01 08:54:26,10439,8979
2.99,2,332,2005-08-17 01:27:49,11564,8981
2.99,2,332,2005-08-20 08:27:30,13673,8983
4.99,2,333,2005-07-10 20:02:42,5892,8994
6.99,1,333,2005-08-18 10:24:17,12427,9006
4.99,1,333,2005-08-20 22:22:59,14057,9010
2.99,1,333,2005-08-21 22:35:33,14740,9011
6.99,1,334,2005-05-25 00:22:55,13,9014
0.99,2,334,2005-06-18 20:57:12,2476,9018
6.99,1,334,2005-07-08 06:57:07,4603,9020
2.99,1,334,2005-07-31 05:04:08,9633,9029
4.99,1,334,2005-08-01 07:42:10,10408,9031
4.99,2,334,2005-08-18 19:36:05,12677,9035
4.99,2,334,2005-08-19 19:52:02,13325,9036
2.99,1,334,2005-08-20 15:15:28,13876,9037
0.99,1,334,2005-08-21 19:12:47,14645,9038
7.99,1,334,2005-08-22 07:35:31,14984,9039
0.99,2,334,2005-08-23 04:26:20,15548,9040
4.99,2,334,2005-08-23 08:38:58,15656,9041
3.99,1,334,2005-08-23 09:06:17,15669,9042
0.99,1,335,2005-07-06 05:30:09,3607,9045
4.99,1,335,2005-07-09 02:25:12,5024,9050
0.99,1,335,2005-07-09 13:40:44,5252,9051
7.99,1,335,2005-07-12 09:05:50,6624,9053
3.99,2,335,2005-07-29 14:19:57,8634,9055
4.99,2,335,2005-08-01 14:39:15,10606,9060
2.99,1,335,2005-08-20 20:47:09,14014,9063
2.99,2,336,2005-06-18 02:36:10,2212,9068
2.99,1,336,2005-06-19 04:32:52,2575,9070
2.99,1,336,2005-06-20 06:45:00,2954,9072
6.99,2,336,2005-07-11 21:58:53,6382,9080
4.99,2,336,2005-07-29 01:35:47,8275,9081
8.99,2,336,2005-07-30 03:18:24,8951,9084
0.99,2,336,2005-08-19 00:20:37,12794,9089
4.99,2,336,2005-08-20 09:04:30,13689,9092
10.99,1,336,2005-08-22 11:01:15,15073,9094
0.99,1,336,2006-02-14 15:16:03,13022,9096
6.99,1,337,2005-05-27 08:26:30,374,9097
4.99,2,337,2005-06-17 09:22:22,1969,9100
4.99,2,337,2005-07-07 05:54:50,4093,9104
6.99,1,337,2005-08-18 07:57:43,12369,9118
4.99,1,337,2005-08-20 08:38:24,13678,9120
5.99,2,337,2005-08-21 01:13:37,14118,9122
4.99,1,337,2005-08-22 19:28:56,15292,9124
0.99,1,338,2005-05-28 22:22:44,675,9126
5.99,1,338,2005-06-16 20:58:59,1807,9128
3.99,2,338,2005-07-27 23:15:46,7584,9141
4.99,2,338,2005-08-17 05:50:21,11671,9147
3.99,1,339,2005-07-10 11:09:12,5720,9164
4.99,2,339,2005-07-28 14:10:06,7973,9169
0.99,1,339,2005-07-30 03:57:32,8968,9170
5.99,2,339,2005-07-30 12:54:03,9208,9171
4.99,1,339,2005-08-21 18:59:17,14636,9182
3.99,2,339,2005-08-21 23:24:52,14758,9183
3.99,1,340,2005-06-16 12:55:20,1697,9185
4.99,2,340,2005-06-18 01:06:01,2183,9187
4.99,2,340,2005-07-11 21:58:48,6381,9194
2.99,2,340,2005-07-28 00:18:40,7617,9195
4.99,2,340,2005-07-29 11:13:11,8551,9198
0.99,1,340,2005-08-01 22:39:27,10809,9204
0.99,1,340,2005-08-02 04:48:00,10995,9205
2.99,1,340,2005-08-19 23:11:44,13425,9209
4.99,1,340,2005-08-21 12:47:38,14457,9210
4.99,2,341,2005-07-10 00:01:50,5487,9224
0.99,2,341,2005-08-01 14:36:26,10605,9229
8.99,2,341,2005-08-19 10:06:53,13074,9233
4.99,2,341,2005-08-20 12:53:46,13806,9234
4.99,2,341,2005-08-21 08:40:56,14344,9235
0.99,1,342,2005-07-10 05:28:50,5617,9241
2.99,2,342,2005-07-27 11:50:52,7280,9247
0.99,1,342,2005-07-31 16:01:26,9955,9251
6.99,1,342,2005-08-17 23:57:13,12139,9257
2.99,1,342,2005-08-20 11:18:53,13755,9263
4.99,2,342,2005-08-20 13:47:19,13827,9264
2.99,2,342,2005-08-21 00:27:46,14096,9265
4.99,1,342,2005-08-23 02:04:49,15484,9268
3.99,1,343,2005-05-27 19:43:29,455,9271
4.99,2,343,2005-06-16 01:42:24,1547,9272
6.99,2,343,2005-06-18 19:58:12,2461,9276
3.99,1,343,2005-07-09 17:03:50,5337,9282
6.99,1,343,2005-07-27 03:59:35,7069,9283
0.99,1,343,2005-08-02 12:18:29,11212,9289
4.99,2,343,2005-08-19 18:02:18,13279,9291
3.99,2,343,2005-08-20 02:44:06,13522,9292
5.99,2,344,2005-05-29 20:14:34,813,9296
3.99,1,344,2005-06-15 12:26:18,1341,9297
4.99,2,344,2005-07-31 10:28:21,9788,9305
0.99,2,345,2005-06-16 01:58:35,1550,9317
2.99,1,345,2005-07-07 22:22:44,4425,9320
6.99,1,345,2005-07-27 04:46:00,7092,9324
4.99,2,345,2005-08-19 00:36:34,12805,9333
10.99,1,345,2005-08-21 21:00:03,14702,9334
5.99,1,346,2005-06-17 11:07:06,1994,9338
2.99,1,346,2005-06-21 17:22:58,3421,9340
8.99,2,346,2005-07-12 20:46:35,6881,9347
4.99,1,346,2005-07-31 12:44:33,9848,9354
5.99,1,346,2005-08-01 04:14:12,10304,9356
3.99,2,346,2005-08-01 06:46:43,10389,9357
2.99,2,346,2005-08-02 21:48:28,11470,9361
0.99,1,346,2005-08-23 03:58:02,15535,9364
5.99,2,346,2005-08-23 15:10:42,15825,9366
0.99,1,346,2005-08-23 15:15:19,15827,9367
8.99,1,347,2005-06-20 16:04:42,3092,9371
0.99,1,347,2005-07-28 08:06:01,7811,9380
10.99,2,347,2005-08-18 09:13:42,12399,9392
0.99,2,348,2005-05-29 21:31:12,821,9399
8.99,1,348,2005-06-17 14:19:00,2041,9401
8.99,1,348,2005-07-08 17:01:48,4807,9408
0.99,2,348,2005-07-10 23:51:52,5965,9410
2.99,2,348,2005-07-12 16:02:09,6776,9411
4.99,2,348,2005-07-28 08:34:57,7825,9414
2.99,1,348,2005-08-01 20:43:02,10769,9419
3.99,2,348,2005-08-20 23:29:25,14079,9430
7.99,2,348,2005-08-22 05:51:59,14937,9431
2.99,1,349,2005-06-15 01:42:46,1197,9435
6.99,2,349,2005-06-20 08:55:50,2987,9437
5.99,2,349,2005-07-08 01:42:45,4494,9441
0.99,1,349,2005-07-08 19:40:34,4881,9442
2.99,2,349,2005-07-28 03:56:05,7702,9446
4.99,1,349,2005-08-02 04:36:52,10987,9451
4.99,1,349,2005-08-19 17:05:37,13258,9455
0.99,2,350,2005-06-21 00:39:39,3206,9468
5.99,1,350,2005-07-06 18:59:31,3893,9470
6.99,2,350,2005-08-17 06:52:41,11692,9479
3.99,2,351,2005-07-11 11:06:50,6180,9496
5.99,2,351,2005-07-12 16:04:40,6777,9498
4.99,2,351,2005-07-28 01:01:03,7630,9499
7.99,1,351,2005-07-31 07:44:18,9707,9501
0.99,2,351,2005-07-31 21:20:59,10119,9502
0.99,2,351,2005-08-02 09:00:59,11127,9504
6.99,1,351,2005-08-21 09:31:47,14368,9505
4.99,2,351,2005-08-22 13:44:32,15142,9506
2.99,2,351,2005-08-23 10:43:56,15712,9508
2.99,1,351,2005-08-23 13:01:43,15762,9509
4.99,2,352,2005-06-21 09:37:53,3331,9515
5.99,2,352,2005-07-11 19:10:38,6329,9517
5.99,1,352,2005-08-17 11:05:53,11793,9525
6.99,1,352,2005-08-17 12:36:37,11823,9526
2.99,2,353,2005-06-15 13:30:30,1359,9534
7.99,2,353,2005-06-17 06:48:31,1928,9535
0.99,1,353,2005-08-02 11:12:08,11186,9542
5.99,1,353,2005-08-19 05:04:09,12928,9545
4.99,1,353,2005-08-21 10:24:54,14396,9547
1.99,1,353,2005-08-23 05:10:42,15564,9548
2.99,2,353,2005-08-23 09:23:08,15676,9550
1.99,2,354,2005-05-26 01:27:11,158,9552
0.99,2,354,2005-07-07 02:36:33,4034,9559
0.99,2,354,2005-07-27 07:04:09,7148,9569
4.99,1,354,2005-07-29 13:19:25,8609,9574
3.99,1,354,2005-08-18 14:25:51,12544,9579
2.99,2,354,2005-08-21 04:29:26,14212,9581
5.99,1,354,2005-08-22 01:58:42,14840,9583
0.99,2,355,2005-06-15 21:39:54,1488,9588
6.99,1,355,2005-07-06 11:31:24,3730,9591
5.99,1,355,2005-07-10 03:23:05,5564,9593
4.99,2,355,2005-07-12 11:39:55,6669,9597
1.99,2,355,2005-07-29 06:54:21,8418,9600
0.99,2,355,2005-08-02 21:49:03,11471,9602
2.99,2,355,2005-08-23 03:52:36,15531,9605
0.99,1,355,2006-02-14 15:16:03,14760,9606
4.99,2,356,2005-05-31 11:35:13,1088,9607
0.99,1,356,2005-07-10 01:05:41,5513,9613
4.99,1,356,2005-07-12 07:21:17,6593,9614
0.99,1,356,2005-07-28 11:14:19,7902,9618
3.99,1,356,2005-07-28 23:08:05,8198,9619
5.99,1,356,2005-07-30 04:10:18,8975,9620
4.99,2,356,2005-07-30 06:23:14,9037,9621
3.99,2,356,2005-07-31 00:56:09,9523,9622
5.99,2,356,2005-08-19 23:50:45,13442,9632
5.99,2,356,2005-08-23 12:43:42,15754,9635
1.99,2,357,2005-06-17 09:23:59,1971,9642
0.99,1,357,2005-07-10 20:15:56,5896,9646
2.99,2,357,2005-07-28 16:39:56,8041,9653
2.99,1,358,2005-06-19 16:27:35,2749,9668
2.99,1,358,2005-07-06 15:16:37,3809,9671
2.99,1,358,2005-07-29 13:52:42,8621,9674
0.99,2,358,2005-07-30 07:23:17,9062,9675
4.99,1,358,2005-08-01 10:17:47,10482,9678
6.99,1,358,2005-08-18 11:14:35,12452,9681
1.99,2,359,2005-06-16 18:07:55,1770,9688
0.99,1,359,2005-06-18 16:22:03,2401,9689
4.99,1,359,2005-06-19 15:43:20,2736,9690
2.99,1,359,2005-07-12 04:53:49,6542,9693
0.99,2,359,2005-07-12 14:24:16,6741,9694
0.99,2,359,2005-07-27 05:01:08,7098,9695
4.99,1,359,2005-07-28 21:36:52,8174,9697
5.99,2,359,2005-07-31 23:40:08,10174,9699
1.99,1,359,2005-08-21 05:56:36,14258,9703
5.99,2,359,2005-08-21 17:40:05,14598,9704
4.99,1,360,2005-07-07 03:57:36,4056,9715
2.99,1,360,2005-07-27 10:44:55,7251,9722
9.99,2,360,2005-07-27 23:23:31,7588,9723
4.99,1,360,2005-07-28 02:00:14,7654,9724
4.99,1,360,2005-07-30 15:25:19,9283,9728
0.99,2,360,2005-07-30 18:29:26,9352,9729
2.99,1,360,2005-07-31 04:30:02,9623,9730
3.99,2,360,2005-07-31 06:02:14,9659,9731
5.99,2,360,2005-08-17 22:20:16,12088,9735
5.99,1,360,2005-08-18 23:32:19,12773,9736
6.99,1,360,2005-08-19 01:53:43,12839,9738
1.99,1,361,2005-07-31 22:15:13,10145,9757
0.99,1,361,2005-08-01 08:03:55,10414,9759
2.99,1,361,2005-08-02 16:40:47,11327,9763
2.99,1,362,2005-06-16 00:37:35,1529,9776
1.99,2,362,2005-07-10 03:21:02,5563,9782
4.99,2,362,2005-07-29 05:10:31,8364,9791
4.99,1,362,2005-07-31 10:21:32,9784,9794
6.99,2,362,2005-08-20 22:09:51,14051,9799
2.99,1,362,2005-08-22 06:17:12,14950,9805
4.99,2,363,2005-06-15 18:16:24,1426,9807
4.99,1,363,2005-06-17 00:05:22,1847,9809
4.99,2,363,2005-07-11 08:40:47,6140,9815
2.99,2,363,2005-07-28 19:25:45,8121,9821
4.99,1,363,2005-07-31 16:32:16,9968,9825
4.99,2,364,2005-06-19 23:15:15,2857,9839
4.99,2,364,2005-07-08 11:03:47,4689,9844
4.99,2,364,2005-07-30 14:59:01,9266,9847
4.99,2,364,2005-08-21 07:06:47,14293,9856
7.99,1,365,2005-07-27 19:36:15,7488,9867
2.99,2,365,2005-07-31 01:40:06,9540,9874
6.99,2,366,2005-05-30 10:50:22,911,9881
0.99,2,366,2005-06-18 02:44:37,2214,9883
0.99,1,366,2005-07-12 19:07:55,6842,9893
1.99,1,366,2005-07-27 14:29:28,7344,9895
2.99,1,366,2005-07-27 22:25:15,7562,9896
6.99,1,366,2005-07-28 07:56:41,7805,9898
1.99,2,366,2005-07-29 01:11:00,8260,9900
2.99,2,366,2005-08-02 16:59:09,11337,9905
5.99,2,366,2005-08-02 17:05:43,11340,9906
2.99,1,366,2005-08-21 21:30:39,14717,9914
2.99,1,366,2005-08-23 03:03:40,15514,9916
0.99,1,367,2005-05-30 14:49:34,939,9918
0.99,1,367,2005-06-20 15:09:48,3078,9920
2.99,2,367,2005-07-11 13:58:36,6228,9925
4.99,2,367,2005-08-01 05:18:23,10344,9932
8.99,2,367,2005-08-18 08:07:25,12373,9935
6.99,2,367,2005-08-19 04:24:10,12911,9936
10.99,1,367,2005-08-21 13:41:14,14481,9939
0.99,2,368,2005-07-07 04:34:09,4066,9951
0.99,1,368,2005-07-08 06:11:02,4584,9952
0.99,1,368,2005-07-28 16:49:38,8045,9958
2.99,2,368,2005-07-29 00:01:04,8226,9959
5.99,1,368,2005-07-30 20:15:58,9400,9960
2.99,2,368,2005-08-19 18:02:51,13280,9968
7.99,1,368,2005-08-21 10:22:51,14393,9972
0.99,2,369,2005-05-30 01:56:11,854,9977
6.99,1,369,2005-07-05 23:37:13,3490,9980
2.99,2,369,2005-07-29 22:30:16,8826,9987
0.99,1,369,2005-07-30 08:23:39,9089,9989
5.99,2,369,2005-08-21 20:28:26,14684,9998
4.99,1,370,2005-08-18 07:05:06,12339,10012
5.99,2,371,2005-06-16 11:04:47,1675,10028
4.99,1,371,2005-07-09 09:26:55,5171,10034
0.99,1,371,2005-07-12 22:39:48,6922,10038
4.99,1,371,2005-07-28 20:12:17,8138,10040
3.99,1,372,2005-06-21 06:19:07,3283,10058
2.99,1,372,2005-07-09 16:05:28,5314,10060
7.99,2,372,2005-07-10 21:01:12,5914,10063
4.99,2,372,2005-07-12 12:35:39,6692,10064
4.99,1,372,2005-07-27 08:36:01,7190,10065
2.99,1,372,2005-07-28 17:09:59,8059,10069
5.99,1,372,2005-07-30 09:51:14,9128,10074
4.99,2,372,2005-08-17 01:08:59,11555,10077
1.99,1,372,2005-08-21 23:47:16,14770,10085
3.99,1,373,2005-07-11 12:24:25,6202,10095
0.99,2,373,2005-07-11 18:18:52,6311,10096
4.99,1,373,2005-07-30 20:07:29,9397,10103
4.99,1,373,2005-07-31 16:26:46,9966,10105
3.99,2,373,2005-08-17 05:30:19,11663,10111
6.99,2,373,2005-08-22 08:43:11,15014,10120
3.99,1,373,2005-08-22 10:50:13,15068,10121
2.99,2,374,2005-05-30 10:46:16,910,10124
4.99,2,374,2005-06-18 21:32:54,2487,10128
4.99,1,374,2005-07-09 22:57:02,5463,10131
6.99,1,374,2005-07-10 03:46:47,5570,10132
2.99,2,374,2005-07-10 22:52:42,5945,10134
0.99,2,374,2005-07-11 18:42:49,6315,10135
2.99,1,374,2005-08-01 18:16:20,10695,10140
4.99,2,374,2005-08-20 10:29:57,13734,10144
2.99,1,374,2005-08-22 16:22:53,15200,10147
4.99,2,374,2005-08-22 16:26:53,15202,10148
8.99,2,375,2005-05-26 21:48:13,307,10151
4.99,1,375,2005-05-27 14:17:23,412,10152
4.99,2,375,2005-05-29 09:33:33,749,10153
2.99,1,375,2005-05-30 05:15:20,873,10154
2.99,2,375,2005-06-15 16:38:53,1404,10155
4.99,1,375,2005-07-28 09:48:24,7856,10161
2.99,2,375,2005-07-30 01:07:03,8900,10162
0.99,1,375,2005-08-01 15:44:51,10640,10165
0.99,2,375,2005-08-18 19:10:52,12663,10171
0.99,1,376,2005-05-28 08:23:16,554,10175
2.99,2,376,2005-07-06 11:05:55,3719,10178
3.99,1,376,2005-07-07 17:51:59,4320,10181
2.99,1,376,2005-07-29 01:26:54,8269,10188
3.99,2,376,2005-08-01 07:59:39,10413,10193
4.99,1,376,2005-08-02 09:39:17,11144,10195
4.99,1,376,2005-08-22 12:05:02,15107,10201
2.99,1,376,2005-08-22 22:30:50,15382,10202
2.99,2,377,2005-06-20 19:39:08,3136,10206
2.99,1,377,2005-07-06 17:17:57,3858,10208
0.99,2,377,2005-07-07 03:39:22,4053,10209
1.99,1,377,2005-07-28 03:43:45,7697,10213
3.99,2,377,2005-07-30 22:29:13,9461,10216
8.99,1,377,2005-08-01 00:08:01,10183,10219
2.99,1,377,2005-08-19 16:47:41,13249,10224
5.99,1,379,2005-06-18 08:56:45,2313,10251
2.99,2,379,2005-07-08 13:30:35,4740,10254
4.99,1,379,2005-08-23 00:49:24,15446,10269
