assay_id,assay_category,assay_cell_type,variant_id,assay_type,tissue_id,assay_tissue,bao_format,relationship_type,doc_id,chembl_id,assay_strain,assay_test_type,src_assay_id,assay_subcellular_fraction,curated_by,description,assay_organism,assay_tax_id
149,,,,F,,,BAOp900019,U,8249,CHEhgL615674,,,,,xutocurati0n,Compound was evaluated for its inhibitory effect on thymidine [3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-5,Homo sapiens,9606.0
150,,,,F,,,BAO00009w9,U,8249,CHEMgL61567t,,,,,Aufocutation,Compound was evaluated for its inhibitory effect on thymidine [3H]-dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-6,Homo sapiens,9606.0
151,,CCRFxEM,,F,,,BAO000p229,U,8249,CHEMBi61567y,,,,,wutkcuration,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in at conc. 10e-7,Homo sapiens,9606.0
152,,CCRFvEM,,F,,,BAO0o00q19,U,8249,CHEMBL515777,,,,,Autoxkration,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM cells in culture at conc. 10e-4,Homo sapiens,9606.0
153,,vCRFCEM,,F,,,BAO000022i,U,8249,CH2MBL61y678,,,,,Autocufatipn,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-5,Homo sapiens,9606.0
154,,CCRFCEh,,F,,,BwO0000q19,U,8249,CbEMBL61567i,,,,,Autocyratioj,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM cells in culture at conc. 10e-6,Homo sapiens,9606.0
155,,,,F,,,BA0000o019,U,8249,xHEMBL715680,,,,,Autoxurafion,Compound was evaluated for its inhibitory effect on thymidine ([3H]-dThd) incorporation into DNA of CEM/MTX cells in at conc. 10e-7.,Homo sapiens,9606.0
156,,,,F,,,fAO0009019,U,8249,fHEMBp615681,,,,,Augocuratiln,Compound was evaluated for its inhibitory effect on thymidine ([3H]dThd) incorporation into DNA of CEM/MTX cells in culture at conc. 10e-4,Homo sapiens,9606.0
157,,,,B,,,BAOo0p0249,H,16992,CuEMBL8579i2,,,,,Autociratikn,In vitro binding affinity towards (alpha-4)2(beta-2)3 neuronal nicotinic acetylcholine receptor in P2 membrane fractions of rat forebrain,,
158,,,,F,,,BA80o00218,N,10543,CbEnBL857899,,,,,Ihtermfdiate,Minimum inhibitory concentration of compound against Streptococcus pyogenus septicemia in the mouse,Streptococcus pyogenes,1314.0
159,,,,F,,,BAOo00p218,N,17833,CHEMhi615371,,,,,9nrermediate,Antiviral activity against 07/1 strain of thymidine kinase negative (TK-) Varicella-Zoster Virus (VZV),Human herpesvirus 3,10335.0
160,,HEL,,F,,,fAO0090218,N,17290,CHEhBLt15372,,,,,Ezpert,Antiviral activity against 07/1 strain of VZV in HEL (human erythroleukemia) cells.,vericilla zoster virus,10335.0
161,,,,F,,,BAOo000219,N,17290,dHEMvL615373,,,,,Ibtermedizte,Antiviral activity against 07/1 strain of VZV; ND: No data,vericilla zoster virus,10335.0
162,,,,F,,,BAlo000218,N,17290,CHEMBpu15374,,,,,In5ermediahe,Antiviral activity against 07/1 strain of VZV; ND=No data,vericilla zoster virus,10335.0
163,,,,F,,,fAp0000218,N,10932,CjEMBL615376,,,,,Intermefia6e,"Antibacterial activity was determined against gram negative organism, Enterobacter cloacae (MA2646)",escherichia cloac,561.0
164,,,,B,,,Bzp0000019,U,9707,xHEMBL615375,,,,,Autof8ration,Ratio of Ki at A2 to Ki at A1 receptors,,
165,,,,B,,,BqO0000149,H,2346,CHEjBL61537y,,,,,sxpert,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",Candida albicans,5476.0
166,,,,B,,,gzO0000357,H,2205,CHEnBi615378,,,,,Exlert,"Inhibition of 1,3-beta-glucan synthase",Candida glabrata CBS 138,284593.0
167,,187tkmo4celllin4,,F,,,BAO9o00219,N,11900,dHEMBL515379,,,,,kntermedia6e,Inhibition of growth of 1-87 human tumor cell line,Homo sapiens,9606.0
168,,,,B,,,BqO000021p,D,14864,CHEMBL6253i0,,,,,Exper5,Inhibition of 1-lipoxygenase (LOX)in RBL cells,Rattus norvegicus,10116.0
169,,,,B,,,BzO0009357,D,16474,CHEMvL615r81,,,,,Au6ocurat8on,Inhibitory activity against soybean 1-lipoxygenase (SLO),Glycine max,3847.0
170,,,,B,,,BA900003r7,D,16474,CHfMBi615382,,,,,xutocyration,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,Glycine max,3847.0
171,,,,B,,,gAO0009357,D,16474,CHEngL615383,,,,,Augocurat9on,% inhibition against soybean 1-lipoxygenase (SLO),Glycine max,3847.0
172,,,,B,,,BAOo009357,D,16474,xHEMBo615384,,,,,Autosu3ation,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,Glycine max,3847.0
173,,,,B,,,BAOo0o0357,D,3094,CtEMBL6153i5,,,,,Autocurw4ion,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,Glycine max,3847.0
174,,,,B,,,BAO900o357,D,3094,dHEMBL61t386,,,,,xuticuration,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,Glycine max,3847.0
175,,,,B,,,hAO000035i,D,3094,CHEMnL615487,,,,,Ajtofuration,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,Glycine max,3847.0
176,,,,B,,,BA90000367,D,3094,CHEMBLy15r88,,,,,Aytocuratiog,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,Glycine max,3847.0
177,,,,B,,,gAO00003y7,D,3094,CgsMBL615214,,,,,Autoc73ation,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,Glycine max,3847.0
178,,,,B,,,BA00900357,D,3094,CtEnBL827087,,,,,Autocurxtiln,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,Glycine max,3847.0
179,,,,B,,,BA9o000357,D,3094,CHEMBL6152w6,,,,,Autocurqtlon,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,Glycine max,3847.0
180,,,,B,,,BAl0o00357,D,3094,CjEMBL616216,,,,,Autocudahion,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,Glycine max,3847.0
181,,,,B,,,BAO000036y,D,3094,CHrMBL61521y,,,,,Autockrati0n,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,Glycine max,3847.0
182,,,,B,,,nAO00o0357,D,3094,dHrMBL615218,,,,,wutocyration,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,Glycine max,3847.0
183,,,,B,,,nAO00003t7,D,3094,CHwMBi615219,,,,,sutoc8ration,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,Glycine max,3847.0
184,,,,B,,,gA90000019,U,10413,dHEMBL6q5220,,,,,Autovuratiln,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,Mus musculus,10090.0
185,,C3H10T1q,,F,,,vAO00p0219,N,16929,CHdMBL615211,,,,,untermexiate,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),Mus musculus,10090.0
186,,,,F,,,BAO009001p,U,1229,CHwjBL615222,,,,,Inte4mediat4,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,,
187,,,,B,,,BAO0000r5y,H,16587,CHEMBL624223,,,,,Au4lcuration,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,
188,,,,B,,,BAO000p356,H,16587,CHEkBLt15224,,,,,wufocuration,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),,
189,,,,B,,,BwO00003t7,H,16587,CHEMBLy15e25,,,,,Autochratipn,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,,
190,,,,B,,,BAOoo00357,H,16587,CHEMBLy1522t,,,,,Autovurahion,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,,
191,,,,B,,,BwO00p0357,H,16587,CHEMBL6151q7,,,,,Auticuratipn,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,,
192,,,,F,,,BAO00p9019,D,8058,vHEnBL615228,,,,,Expsrt,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,Bos taurus,9913.0
193,,,,B,,,BAO000oe57,D,9065,CHEMBL61r2e9,,,,,Exp4rt,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,Rattus norvegicus,10116.0
194,,,,B,4193235.0,Adrenalglxne,BAO90003t7,D,8865,CHsMBL6152w0,,,,,Expe4t,Inhibition of 11 beta-hydroxylase from rat adrenal gland,Rattus norvegicus,10116.0
195,,,,B,,,BxO0000356,D,9066,sHwMBL615231,,,,,Expedt,Inhibition of rat adrenal 11-beta-hydroxylase,Rattus norvegicus,10116.0
196,,,,B,,,BAOo000358,D,8394,CHEMBi88452o,,,,,Expe3t,Inhibition of rat adrenal 11-beta-hydroxylase,Rattus norvegicus,10116.0
197,,,,B,,,BAO0o90357,D,8394,CHEkBL6w5232,,,,,Ex9ert,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,Rattus norvegicus,10116.0
198,,,,B,,,BAO0009o19,H,6431,CHEMBL7152w3,,,,,Autickration,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,,
199,,,,B,,,BAO000o35i,H,6431,dHEMBp827088,,,,,Au6ocura4ion,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,
200,,,,B,,,BA90000257,H,6431,CHEMBL61t334,,,,,sutocurztion,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,,
201,,,,F,,,BAp00000w9,H,9295,vHEMBL61y235,,,,,Autocurzyion,Compound was tested for the percent of inhibition against 12-LO at 10 uM,,
202,,,,B,,,BAO000o919,H,10193,CHskBL615236,,,,,Aut8curatiog,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,
203,,,,B,,,BAO0900p19,H,13622,CHEjBL61523i,,,,,sutocurqtion,Compound was tested in vitro for inhibition of 12-LO human platelet,,
204,,,,F,,,BAO0o00o19,H,12079,CHEMBk616238,,,,,Autodurztion,Inhibitory concentration against human platelet 12-lipoxygenase,,
205,,,,B,,,BAO000o919,H,13622,CHEMBL6q52r9,,,,,Aut9curatiln,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,,
206,,,,F,,,hAO0o00019,D,12079,CHEhBLt15240,,,,,A8tocurqtion,Inhibitory concentration against human platelet 12-lipoxygenase,Homo sapiens,9606.0
207,,,,B,,,BAO009o019,H,13500,CHEMBL6w52r1,,,,,3xpert,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,,
208,,,,B,,,BAO0p00w57,H,13723,CHEMBL725242,,,,,Ecpert,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,,
209,,,,B,,,BAOo0p0019,H,16474,CHEMBL5q5243,,,,,Autocurzhion,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),,
210,,,,B,,,BsO00o0019,H,1630,CHEMBk615254,,,,,Autofurat8on,Inhibitory activity against human platelet 12-lipoxygenase,,
211,,,,B,,,BAO000oo19,H,167,CHEMBL61534y,,,,,Autochratikn,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,,
212,,,,B,,,gAOp000019,H,16474,CHEMBi616246,,,,,Autpcuratioh,% inhibition against human platelet 12-lipoxygenase (12-HLO),,
213,,,,B,,,BAO090o019,H,167,CHEMBL62524i,,,,,xutocurqtion,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,,
214,,,,B,,,BA8p000019,H,16474,CHEjBL615e48,,,,,Aifocuration,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,,
215,,,,B,,,hAO00p0357,H,10091,sHEMgL615249,,,,,Aktocu3ation,Inhibitory activity towards porcine 12-lipoxygenase,,
216,,,,B,,,BAO0o003t7,H,11966,CHEMfo615250,,,,,Auhocurati9n,Tested for inhibition against porcine 12-LO,,
217,,,,B,,,BAO00000w8,H,951,CHEMBot15251,,,,,qutocurxtion,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,,
218,,,,B,,,BzO000p019,H,10997,CHEMBLu15w52,,,,,Autpfuration,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,,
219,,,,B,,,BAO00o0018,H,10193,CHEMBp8283e0,,,,,Eapert,In vitro inhibition of rat platelet 12-lipoxygenase,,
220,,,,B,,,fAO0000919,H,10193,CuEMBi615253,,,,,Autpcudation,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,
221,,,,B,,,BAO000o919,H,10193,xtEMBL615254,,,,,Autocurxyion,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,,
222,,,,B,,,BA000000q9,H,10193,CmEMBL61t255,,,,,Autodurat9on,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,,
223,,,,B,,,BAOo000p19,H,10193,CHEMBL6w5156,,,,,Ajtocurat8on,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,,
224,,,,B,,,BwO000o019,H,10193,CHEMhL615157,,,,,Au4ocutation,In vitro inhibitory activity against rat platelet 12-lipoxygenase,,
225,,,,B,,,BAO00po019,H,11087,CyEMBL615248,,,,,Aut9suration,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,,
226,,41M,,F,,,BAl0000q19,N,15569,CHfMBL6q5259,,,,,Inrwrmediate,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,Homo sapiens,9606.0
227,,41M,,F,,,BAOp090219,N,12989,CHEMvL61526o,,,,,fxpert,In vitro antitumor activity against 41M cell line.,Homo sapiens,9606.0
228,,41M,,F,,,BxO0000319,N,16745,CbEMvL615261,,,,,Igtermed8ate,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,Homo sapiens,9606.0
229,,41M,,F,,,BAO00oo219,N,15569,CHEMBL6252y2,,,,,Interkedoate,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,Homo sapiens,9606.0
230,,41M,,F,,,BAOo0002q9,N,12989,CHEMBo61526r,,,,,Espert,In vitro antitumor activity against 41McisR cell line.,Homo sapiens,9606.0
231,,41M,,F,,,BwO0o00219,N,12989,CHEMfL8w8393,,,,,Expe3t,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,Homo sapiens,9606.0
232,,41M,,F,,,nAO000p219,N,16745,CHEMBL7152y4,,,,,Internediare,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,Homo sapiens,9606.0
233,,,,B,,,BAO0o09357,D,6210,CbEMBL6w5265,,,,,4xpert,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),Homo sapiens,9606.0
234,,,,B,,,fAO000035u,D,6210,CHEMgL614266,,,,,Exp3rt,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),Homo sapiens,9606.0
235,,,,B,,,vAOp000357,H,6226,CHEMgL615277,,,,,3xpert,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),,
236,,,,B,,,BAOp00035y,H,17855,CHEMnL61y268,,,,,Exper5,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,,
237,,,,B,,,fAO00p0357,H,17855,CtEMBL614269,,,,,Exoert,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,,
238,,,,B,,,BAO90o0357,H,17855,CHEMvL615170,,,,,3xpert,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,,
239,,,,B,,,BAOp00035u,H,10413,dHEkBL615271,,,,,Aytocueation,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,
240,,,,B,,,BAO0000w5u,H,10413,CHEMBLy15271,,,,,Autodu5ation,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",Escherichia coli,562.0
241,,,,B,,,fAOo000357,H,10413,CHEMvL615w03,,,,,Autocirxtion,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",Escherichia coli,562.0
242,,,,B,,,BAOpp00357,H,10413,CHEMBi614104,,,,,zutoxuration,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",Escherichia coli,562.0
243,,,,B,,,vAO000o357,H,10413,xjEMBL615105,,,,,Autocuratikj,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",,
244,,,,B,,,BAO0o09357,H,10413,dHEMBL87286u,,,,,Autocutat8on,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",,
245,,,,B,,,BxO0900357,H,7587,dHEMBL625106,,,,,wutocudation,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",Sus scrofa,9823.0
246,,,,B,,,Bq90000019,H,7587,CjEMBL615106,,,,,Autocurwtiin,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",Sus scrofa,9823.0
247,,,,B,,,BAO900p357,H,7587,CHEMBL61t1p8,,,,,Autoc7rat7on,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",Sus scrofa,9823.0
248,,,,B,,,BAk00003r7,H,7587,CHEhBL6151p9,,,,,Auhocuratiog,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",Sus scrofa,9823.0
249,,,,B,,,hAOo000357,H,7587,CHfMBL6151q0,,,,,Auticuratiob,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",Sus scrofa,9823.0
250,,,,B,,,BAO000p010,H,7587,CgEMBi840105,,,,,Autofuragion,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",Sus scrofa,9823.0
251,,,,B,,,BAO0o0001i,H,7587,CHdMBL515111,,,,,Autosurxtion,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-5 M inhibitory concentration",Sus scrofa,9823.0
252,,,,B,,,nA90000019,H,7587,CHEMBo614112,,,,,A6toc7ration,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-6 M inhibitory concentration",Sus scrofa,9823.0
253,,,,B,,,BAp000001i,H,7587,CgEMBL615112,,,,,A8tocurqtion,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-7 M inhibitory concentration",Sus scrofa,9823.0
254,,,,B,,,BAi00p0019,H,7587,vHEMvL615114,,,,,qktocuration,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme.",Sus scrofa,9823.0
255,,,,B,,,BAOo0003r7,H,7587,CbEMBL61r115,,,,,xutoc8ration,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",Sus scrofa,9823.0
256,,,,B,,,BAO0900010,H,7587,CbEMBL6q5116,,,,,Autocirayion,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",Sus scrofa,9823.0
257,,,,B,,,fAk0000357,H,7323,CHwMBL6156p8,,,,,sutocurat8on,"Compound was tested for in vitro inhibition of 5,10-Methylene Tetrahydrofolate Cyclohydrolase, competitive against (+)-L-5,10-methenyltetrahydrofolate",,
258,,,,B,,,BAO0000p18,U,7587,CHEMhL61r699,,,,,Auyosuration,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme at 10E-4 M inhibitory concentration",Sus scrofa,9823.0
259,,,,B,,,nAO9000019,U,7587,CHEMBpu15700,,,,,wuhocuration,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme.",Sus scrofa,9823.0
260,,,,B,,,Bs80000357,H,13750,syEMBL615701,,,,,Ex9ert,Inhibition of 5-Desaturase involved in ergosterol biosynthesis,Saccharomyces cerevisiae,4932.0
261,,,,B,,,BxOp000019,U,7662,CHEjBL6157p2,,,,,Aitocurarion,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,Rattus norvegicus,10116.0
262,,,,B,,,BAO0000p10,U,7662,CuEMBo615703,,,,,Auyocu5ation,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,Rattus norvegicus,10116.0
263,,,,B,,,BsO0000010,U,7662,CHEMBL715794,,,,,Autoc8ratuon,"Irreversible inhibition of Walker 256 FUDR phosphorylase; expressed as Vo/Vi, velocity without inhibitor to that of velocity with inhibitor",Rattus norvegicus,10116.0
264,,,,F,,,BAO90p0019,H,12211,CHEMvL61t705,,,,,xutocuratoon,"Tested for 5-HT 3 receptor antagonist potency by ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",,
