pagamento_id,cliente_id,personale_id,noleggio_id,ammontare,data_pagamento
1347,49,2,8553,10.99,2005-07-29 11:15:36
1377,50,2,9179,0.99,2005-07-30 12:02:41
1840,67,1,13652,2.99,2005-08-20 07:52:34
526,20,2,7217,4.99,2005-07-27 09:31:44
6260,232,2,9330,10.99,2005-07-30 17:44:24
7753,286,2,10105,5.99,2005-07-31 20:54:20
13069,484,1,6863,6.99,2005-07-12 19:58:34
1735,64,1,587,0.99,2005-05-28 12:05:33
2414,89,1,1948,4.99,2005-06-17 08:06:53
7647,282,2,11226,2.99,2005-08-02 12:47:30
5241,193,2,15344,6.99,2005-08-22 21:01:48
1448,52,2,13090,5.99,2005-08-19 10:39:54
2867,106,2,11436,0.99,2005-08-02 20:16:06
4013,148,1,1501,1.99,2005-06-15 22:02:35
4093,150,1,10686,2.99,2005-08-01 17:51:21
9841,364,1,3678,4.99,2005-07-06 09:15:15
9575,354,2,8921,0.99,2005-07-30 02:04:02
10511,388,2,8456,3.99,2005-07-29 07:58:31
7685,284,2,3296,0.99,2005-06-21 07:04:53
13662,507,2,713,4.99,2005-05-29 04:10:17
10350,382,2,4351,4.99,2005-07-07 19:04:24
13313,494,2,8895,2.99,2005-07-30 00:49:17
1991,73,1,15667,0.99,2005-08-23 09:02:03
6153,228,1,7601,0.99,2005-07-27 23:48:15
12223,452,1,15909,0.99,2005-08-23 17:42:42
4559,168,2,6809,3.99,2005-07-12 17:51:54
14919,557,2,6713,3.99,2005-07-12 13:27:36
10304,380,2,15636,2.99,2005-08-23 07:50:46
9355,346,1,9927,2.99,2005-07-31 15:12:13
6366,236,2,7047,4.99,2005-07-27 03:31:11
11484,425,2,4362,5.99,2005-07-07 19:35:30
3468,128,1,15220,3.99,2005-08-22 17:02:23
10113,373,1,12142,5.99,2005-08-18 00:04:12
2642,98,1,2213,4.99,2005-06-18 02:36:47
5181,191,2,1870,2.99,2005-06-17 02:24:36
11583,429,2,1798,2.99,2005-06-16 20:16:15
105,4,2,14225,4.99,2005-08-21 04:53:37
15230,569,2,53,4.99,2005-05-25 07:19:16
9521,352,1,7579,4.99,2005-07-27 23:06:41
5706,210,2,8336,8.99,2005-07-29 04:20:42
11401,422,2,2747,2.99,2005-06-19 16:22:07
2349,86,1,12198,2.99,2005-08-18 02:09:20
14144,526,2,2398,4.99,2005-06-18 15:56:53
11155,412,2,4074,0.99,2005-07-07 04:49:49
11754,436,2,8027,5.99,2005-07-28 16:09:57
12915,478,1,7522,2.99,2005-07-27 21:11:03
16004,597,2,13019,2.99,2005-08-19 08:07:43
2352,86,1,13535,4.99,2005-08-20 03:30:25
4083,149,2,15562,2.99,2005-08-23 05:04:33
1549,56,1,7696,7.99,2005-07-28 03:41:35
13725,509,2,10988,5.99,2005-08-02 04:38:17
13926,517,1,5206,7.99,2005-07-09 11:11:01
15222,568,1,10340,2.99,2005-08-01 05:07:03
7161,265,1,5710,9.99,2005-07-10 10:32:52
4586,169,1,3493,8.99,2005-07-05 23:46:19
13171,488,2,6548,5.99,2005-07-12 05:00:46
9106,337,1,5050,2.99,2005-07-09 03:54:38
13939,518,1,710,2.99,2005-05-29 03:48:36
7074,262,1,2915,1.99,2005-06-20 03:57:17
7317,270,1,10461,7.99,2005-08-01 09:32:53
5413,199,1,12386,0.99,2005-08-18 08:45:57
2377,87,1,10387,4.99,2005-08-01 06:42:31
15788,589,1,14544,0.99,2005-08-21 15:41:01
13751,510,1,10131,0.99,2005-07-31 21:45:28
5711,210,1,12879,4.99,2005-08-19 03:22:55
14329,532,2,12061,3.99,2005-08-17 21:13:35
2546,93,2,13904,2.99,2005-08-20 16:11:34
14844,553,1,7890,4.99,2005-07-28 10:43:40
3050,113,2,10578,1.99,2005-08-01 13:48:02
2916,108,1,5661,5.99,2005-07-10 07:53:51
1723,63,2,10148,0.99,2005-07-31 22:19:16
2487,91,1,7966,4.99,2005-07-28 13:53:54
8113,299,2,3223,2.99,2005-06-21 02:06:45
1088,39,1,10126,0.99,2005-07-31 21:36:07
15373,574,1,4004,4.99,2005-07-07 00:20:51
11881,440,2,13779,2.99,2005-08-20 12:03:54
12024,445,2,15906,2.99,2005-08-23 17:36:00
15996,597,1,10214,0.99,2005-08-01 01:04:15
8472,312,2,10858,2.99,2005-08-02 00:08:39
10925,404,1,8058,5.99,2005-07-28 17:07:49
16000,597,1,11240,2.99,2005-08-02 13:28:30
9501,351,1,9707,7.99,2005-07-31 07:44:18
4022,148,1,5034,4.99,2005-07-09 02:48:15
4030,148,2,8111,4.99,2005-07-28 19:10:03
2500,91,1,15341,4.99,2005-08-22 20:56:31
8292,305,2,15417,2.99,2005-08-22 23:54:04
14532,540,1,2953,3.99,2005-06-20 06:39:11
5177,191,2,1152,4.99,2005-05-31 21:32:17
5370,198,1,7441,5.99,2005-07-27 17:46:53
10312,381,2,2410,2.99,2005-06-18 16:55:08
2664,99,2,867,0.99,2005-05-30 03:54:43
4036,148,1,9106,2.99,2005-07-30 08:52:34
794,29,1,5857,1.99,2005-07-10 17:59:29
13195,489,1,4774,3.99,2005-07-08 15:42:28
9071,336,2,2719,4.99,2005-06-19 14:50:19
13836,513,2,15289,6.99,2005-08-22 19:27:24
11743,436,1,45,7.99,2005-05-25 05:59:39
12274,454,2,13694,8.99,2005-08-20 09:13:23
13390,497,2,8011,2.99,2005-07-28 15:26:39
7400,273,2,15372,2.99,2005-08-22 21:59:51
5476,202,2,5194,2.99,2005-07-09 10:31:34
14300,531,1,10941,5.99,2005-08-02 03:11:33
788,29,2,2923,2.99,2005-06-20 04:16:07
11237,415,2,15121,4.99,2005-08-22 12:46:37
9588,355,2,1488,0.99,2005-06-15 21:39:54
113,5,2,2063,4.99,2005-06-17 15:56:53
4262,157,1,642,4.99,2005-05-28 18:49:12
11414,422,1,12907,9.99,2005-08-19 04:16:13
12056,447,1,461,2.99,2005-05-27 20:08:55
287,11,1,7314,4.99,2005-07-27 13:13:32
13852,514,1,12302,4.99,2005-08-18 05:41:39
13273,492,1,14255,2.99,2005-08-21 05:51:37
12070,447,2,8945,4.99,2005-07-30 03:11:48
13492,501,2,3222,5.99,2005-06-21 01:50:29
8536,314,2,16021,3.99,2005-08-23 21:37:59
12148,450,2,8733,4.99,2005-07-29 18:26:34
6456,239,1,6573,0.99,2005-07-12 06:03:40
15569,581,2,4613,0.99,2005-07-08 07:44:49
9467,350,1,3079,2.99,2005-06-20 15:13:40
6956,258,1,1743,2.99,2005-06-16 16:38:10
11381,421,2,6960,3.99,2005-07-27 00:08:33
5408,199,1,9959,4.99,2005-07-31 16:04:22
15161,566,2,3663,4.99,2005-07-06 08:15:47
6780,251,2,12666,4.99,2005-08-18 19:11:41
8541,315,1,4992,4.99,2005-07-09 00:49:37
13865,515,2,2484,4.99,2005-06-18 21:25:23
237,9,2,4748,0.99,2005-07-08 13:59:38
9219,341,2,2829,2.99,2005-06-19 21:11:30
14221,528,2,9488,8.99,2005-07-30 23:42:42
11315,418,1,11769,2.99,2005-08-17 10:04:49
13437,499,1,3794,4.99,2005-07-06 14:35:26
3215,119,2,14643,6.99,2005-08-21 19:11:58
13465,500,1,1375,5.99,2005-06-15 14:54:56
13680,507,1,9003,2.99,2005-07-30 05:02:52
8067,297,2,10264,4.99,2005-08-01 03:03:12
8842,327,2,13158,2.99,2005-08-19 13:18:10
3982,147,2,2859,2.99,2005-06-19 23:18:42
4178,153,2,15267,0.99,2005-08-22 18:37:48
2984,111,2,4286,0.99,2005-07-07 15:36:44
8977,332,1,10026,4.99,2005-07-31 18:31:51
3454,128,1,9433,5.99,2005-07-30 21:28:17
5771,212,1,15872,4.99,2005-08-23 16:27:24
3822,141,2,12353,2.99,2005-08-18 07:33:08
12344,457,2,8373,4.99,2005-07-29 05:19:53
8922,330,1,6719,2.99,2005-07-12 13:40:37
10215,377,2,8916,4.99,2005-07-30 01:42:21
6723,249,1,4352,9.99,2005-07-07 19:15:58
4058,149,1,764,4.99,2005-05-29 11:37:35
5631,208,1,1805,0.99,2005-06-16 20:36:00
1668,60,1,15632,0.99,2005-08-23 07:30:26
802,29,2,10899,1.99,2005-08-02 01:30:21
541,20,1,15161,1.99,2005-08-22 14:37:22
15504,578,2,13498,5.99,2005-08-20 01:51:23
3750,138,2,14486,4.99,2005-08-21 13:52:54
7951,293,1,15508,7.99,2005-08-23 02:49:04
8575,316,2,9903,6.99,2005-07-31 14:31:44
3708,137,1,11281,3.99,2005-08-02 14:35:01
2036,75,2,6530,0.99,2005-07-12 04:33:19
5514,203,2,15798,2.99,2005-08-23 14:23:03
7815,289,2,2316,0.99,2005-06-18 09:04:59
13643,506,1,7020,0.99,2005-07-27 02:24:27
9649,357,2,6405,2.99,2005-07-11 22:53:12
13350,495,2,12837,0.99,2005-08-19 01:51:09
12376,458,1,15604,4.99,2005-08-23 06:44:19
4619,170,1,9817,2.99,2005-07-31 11:33:31
9934,367,2,12362,0.99,2005-08-18 07:48:05
8736,323,2,7695,5.99,2005-07-28 03:41:13
4248,156,2,7822,4.99,2005-07-28 08:31:45
12306,456,1,1288,2.99,2005-06-15 08:41:52
1111,40,2,9961,6.99,2005-07-31 16:07:50
5577,206,2,4823,4.99,2005-07-08 17:28:54
11320,418,1,14484,0.99,2005-08-21 13:47:29
15940,595,2,7490,3.99,2005-07-27 19:48:12
10065,372,1,7190,4.99,2005-07-27 08:36:01
3662,135,1,14005,0.99,2005-08-20 20:19:05
1515,55,1,1048,0.99,2005-05-31 06:49:53
4633,171,2,2199,5.99,2005-06-18 01:57:56
1890,69,1,15547,2.99,2005-08-23 04:25:50
15356,573,2,9971,5.99,2005-07-31 16:42:16
6339,235,1,12502,4.99,2005-08-18 13:16:31
5563,205,1,13935,2.99,2005-08-20 17:20:49
10242,378,1,10917,4.99,2005-08-02 02:06:18
6732,249,1,11159,4.99,2005-08-02 10:00:55
13914,517,2,850,4.99,2005-05-30 01:35:12
9677,358,1,10193,2.99,2005-08-01 00:33:27
7469,276,1,1352,0.99,2005-06-15 12:58:27
11518,426,1,7711,4.99,2005-07-28 04:26:42
4841,178,2,8069,0.99,2005-07-28 17:23:46
12079,447,2,13110,0.99,2005-08-19 11:24:37
3044,113,1,6836,0.99,2005-07-12 18:58:05
8322,306,1,13873,0.99,2005-08-20 15:11:11
12791,473,1,6446,2.99,2005-07-12 00:44:08
12801,473,1,11216,4.99,2005-08-02 12:23:43
3653,135,1,8987,6.99,2005-07-30 04:37:36
4459,164,1,6637,4.99,2005-07-12 09:57:39
3544,131,1,10179,2.99,2005-07-31 23:49:54
7322,270,2,11841,2.99,2005-08-17 13:12:20
4534,167,1,8793,0.99,2005-07-29 20:57:22
5318,197,1,391,2.99,2005-05-27 11:03:55
14699,547,1,8828,2.99,2005-07-29 22:32:54
1122,40,1,14260,6.99,2005-08-21 06:01:08
6555,242,2,11020,0.99,2005-08-02 05:29:48
5882,217,2,1141,8.99,2005-05-31 19:42:02
4068,149,1,4766,3.99,2005-07-08 15:16:04
2372,87,2,8323,4.99,2005-07-29 03:52:59
9939,367,1,14481,10.99,2005-08-21 13:41:14
9835,364,1,462,5.99,2005-05-27 20:10:36
8585,317,2,3029,2.99,2005-06-20 11:51:30
6837,253,2,14655,4.99,2005-08-21 19:37:10
4370,160,1,15962,4.99,2005-08-23 19:42:04
13126,486,2,5006,4.99,2005-07-09 01:24:07
12040,446,1,6734,6.99,2005-07-12 14:04:24
4732,174,2,10398,4.99,2005-08-01 07:11:49
11760,436,2,11160,0.99,2005-08-02 10:05:30
6590,244,2,592,4.99,2005-05-28 13:21:08
5450,201,2,2359,6.99,2005-06-18 13:04:42
2922,108,2,9755,4.99,2005-07-31 09:24:55
11226,415,1,7748,4.99,2005-07-28 05:52:23
8075,297,2,13721,4.99,2005-08-20 10:02:59
4028,148,2,7693,4.99,2005-07-28 03:31:22
8878,329,1,2151,0.99,2005-06-17 22:52:37
9109,337,1,6620,2.99,2005-07-12 08:51:03
6860,254,1,11190,0.99,2005-08-02 11:21:34
13533,502,2,10390,4.99,2005-08-01 06:46:48
7708,285,2,1161,7.99,2005-06-14 23:07:08
4476,165,2,5901,6.99,2005-07-10 20:22:12
1541,56,1,2485,4.99,2005-06-18 21:26:03
13070,484,2,7440,4.99,2005-07-27 17:43:27
532,20,1,10616,7.99,2005-08-01 14:59:50
14925,557,2,9367,6.99,2005-07-30 18:49:58
10670,393,2,15527,0.99,2005-08-23 03:44:51
3890,144,2,5374,8.99,2005-07-09 18:52:08
6995,259,1,9282,6.99,2005-07-30 15:17:31
4541,167,1,13825,6.99,2005-08-20 13:43:22
5978,221,2,2473,2.99,2005-06-18 20:42:45
9298,344,2,1475,4.99,2005-06-15 21:08:01
6489,240,1,7870,4.99,2005-07-28 10:16:03
14155,526,2,6650,2.99,2005-07-12 10:57:10
11927,442,2,4577,3.99,2005-07-08 05:59:00
928,34,1,1900,4.99,2005-06-17 04:29:58
12840,475,1,702,0.99,2005-05-29 02:27:30
13590,504,2,7875,1.99,2005-07-28 10:23:48
9758,361,1,10151,4.99,2005-07-31 22:22:37
1577,57,2,6482,4.99,2005-07-12 01:50:21
10167,375,1,10859,5.99,2005-08-02 00:11:39
8854,328,2,1980,6.99,2005-06-17 09:48:05
13870,515,2,5216,0.99,2005-07-09 11:54:58
13931,517,1,10063,4.99,2005-07-31 19:25:13
4121,151,2,7332,3.99,2005-07-27 13:58:57
1034,38,2,1250,2.99,2005-06-15 05:55:40
10611,391,1,11151,4.99,2005-08-02 09:52:44
14157,526,2,7270,7.99,2005-07-27 11:29:02
15571,581,1,4815,8.99,2005-07-08 17:12:51
6141,228,2,3710,8.99,2005-07-06 10:28:53
13819,513,1,8350,4.99,2005-07-29 04:50:39
11706,434,1,8205,0.99,2005-07-28 23:18:48
15489,578,2,4496,4.99,2005-07-08 01:44:19
3152,117,2,5506,5.99,2005-07-10 00:45:48
4749,175,1,8440,3.99,2005-07-29 07:31:26
13367,496,1,11060,7.99,2005-08-02 06:48:18
12957,480,1,518,0.99,2005-05-28 03:18:02
2617,96,1,13514,0.99,2005-08-20 02:28:09
6190,230,2,1793,0.99,2005-06-16 20:07:27
11333,419,2,5933,0.99,2005-07-10 22:06:48
4872,179,1,6806,2.99,2005-07-12 17:31:43
6594,244,2,2955,3.99,2005-06-20 06:46:35
6341,235,1,13469,0.99,2005-08-20 00:59:36
4620,170,1,10102,9.99,2005-07-31 20:49:10
10191,376,1,9828,2.99,2005-07-31 11:56:57
2483,91,1,6178,2.99,2005-07-11 10:59:09
8898,329,2,10490,0.99,2005-08-01 10:37:11
10964,405,2,12425,5.99,2005-08-18 10:18:06
10154,375,1,873,2.99,2005-05-30 05:15:20
11988,444,2,11419,6.99,2005-08-02 19:46:38
9585,354,1,12759,7.98,2006-02-14 15:16:03
14313,532,1,5253,7.99,2005-07-09 13:41:17
9559,354,2,4034,0.99,2005-07-07 02:36:33
3536,131,1,5610,2.99,2005-07-10 05:09:52
9812,363,1,3726,3.99,2005-07-06 11:15:49
9125,337,2,11847,0.99,2006-02-14 15:16:03
11570,428,2,8387,4.99,2005-07-29 05:47:27
10401,384,2,2935,3.99,2005-06-20 05:07:24
5611,207,2,5939,0.99,2005-07-10 22:30:05
4071,149,1,5298,10.99,2005-07-09 15:36:17
6294,234,2,1245,3.99,2005-06-15 05:09:01
4199,154,2,8334,7.99,2005-07-29 04:18:25
4731,174,1,10363,2.99,2005-08-01 06:01:52
15828,591,1,7549,3.99,2005-07-27 21:53:21
7889,291,2,9919,7.99,2005-07-31 14:55:46
7116,263,1,10775,2.99,2005-08-01 20:59:52
15297,571,1,4162,4.99,2005-07-07 09:17:26
1916,71,2,5281,1.99,2005-07-09 14:55:07
9872,365,1,9122,2.99,2005-07-30 09:36:52
10860,402,2,3564,6.99,2005-07-06 03:02:13
11229,415,1,9852,2.99,2005-07-31 12:52:17
11055,408,1,13508,7.99,2005-08-20 02:12:54
4790,176,1,10862,2.99,2005-08-02 00:17:34
5027,185,1,4524,2.99,2005-07-08 03:10:48
9696,359,1,7115,0.99,2005-07-27 05:42:58
14216,528,2,5215,3.99,2005-07-09 11:47:58
6133,227,2,13374,4.99,2006-02-14 15:16:03
10002,370,2,6714,0.99,2005-07-12 13:29:06
9275,343,2,1922,0.99,2005-06-17 06:04:25
9174,339,2,11171,4.99,2005-08-02 10:23:41
12901,477,2,10912,0.99,2005-08-02 02:00:03
7177,265,2,14125,4.99,2005-08-21 01:32:16
5526,204,1,4043,0.99,2005-07-07 03:09:50
15152,565,1,13362,0.99,2005-08-19 21:07:54
4883,179,1,11342,0.99,2005-08-02 17:11:35
15268,570,2,2261,3.99,2005-06-18 05:46:15
2522,92,1,8938,4.99,2005-07-30 02:56:08
9532,352,2,13578,2.99,2006-02-14 15:16:03
9723,360,2,7588,9.99,2005-07-27 23:23:31
3840,142,1,7764,2.99,2005-07-28 06:40:05
3220,119,1,15844,2.99,2005-08-23 15:38:12
9498,351,2,6777,5.99,2005-07-12 16:04:40
9710,360,2,777,4.99,2005-05-29 14:07:58
3724,138,1,2731,7.99,2005-06-19 15:14:55
8165,300,2,15811,5.99,2005-08-23 14:43:46
6786,251,2,15870,4.99,2005-08-23 16:23:08
9674,358,1,8621,2.99,2005-07-29 13:52:42
15227,568,2,15069,5.99,2005-08-22 10:55:42
10844,401,1,8722,8.99,2005-07-29 17:58:58
4052,148,2,14879,5.99,2005-08-22 03:42:12
13719,509,1,6591,5.99,2005-07-12 07:13:46
4219,155,1,6085,4.99,2005-07-11 05:24:36
10652,393,1,5099,4.99,2005-07-09 06:14:30
14426,535,1,15287,6.99,2005-08-22 19:19:37
4233,155,1,15106,0.99,2005-08-22 12:01:48
4929,181,1,9357,8.99,2005-07-30 18:37:00
12851,475,2,8207,5.99,2005-07-28 23:26:31
13081,484,2,13160,0.99,2005-08-19 13:21:04
9975,369,1,31,4.99,2005-05-25 04:05:17
7779,287,2,10574,2.99,2005-08-01 13:36:51
8850,327,2,15969,7.99,2005-08-23 19:51:30
15799,590,1,4710,2.99,2005-07-08 12:04:53
11125,411,1,1985,0.99,2005-06-17 10:31:37
15324,572,1,8432,0.99,2005-07-29 07:13:33
13361,496,1,4261,4.99,2005-07-07 14:23:56
5165,190,2,11276,4.99,2005-08-02 14:28:46
9862,365,1,1983,4.99,2005-06-17 10:22:13
9713,360,2,2541,3.99,2005-06-19 02:08:10
12139,450,1,2501,4.99,2005-06-18 23:10:11
6733,249,2,11668,0.99,2005-08-17 05:47:32
8936,331,1,2587,2.99,2005-06-19 05:06:14
6579,243,2,9035,2.99,2005-07-30 06:16:07
10994,406,2,8962,1.99,2005-07-30 03:43:45
5954,220,2,5859,0.99,2005-07-10 18:02:02
9246,342,2,6997,0.99,2005-07-27 01:14:02
15439,576,1,7605,3.99,2005-07-27 23:57:01
8235,303,2,11673,2.99,2005-08-17 05:54:15
3713,137,1,13776,5.99,2005-08-20 11:57:06
6475,240,1,460,2.99,2005-05-27 20:02:03
1883,69,1,12012,2.99,2005-08-17 19:20:48
15868,592,2,12619,0.99,2005-08-18 17:24:15
11302,418,1,6150,4.99,2005-07-11 09:23:56
8084,298,2,3400,4.99,2005-06-21 15:50:30
11960,443,1,11449,4.99,2005-08-02 20:44:43
7829,289,1,7162,4.99,2005-07-27 07:32:45
6589,243,2,14705,2.99,2005-08-21 21:02:55
7475,276,2,5246,4.99,2005-07-09 13:25:18
3640,135,2,2941,2.99,2005-06-20 05:22:18
1550,56,2,7942,0.99,2005-07-28 12:49:44
8958,331,1,15521,2.99,2005-08-23 03:30:51
1392,51,2,119,4.99,2005-05-25 19:37:02
10101,373,1,8611,3.99,2005-07-29 13:26:21
14897,556,2,3438,6.99,2005-06-21 19:31:40
7148,264,2,13590,2.99,2005-08-20 05:48:59
3304,122,1,10626,1.99,2005-08-01 15:32:41
2384,87,1,14566,2.99,2005-08-21 16:25:05
2928,108,2,13754,2.99,2005-08-20 11:18:08
8308,306,1,8702,0.99,2005-07-29 17:04:37
1312,48,2,72,0.99,2005-05-25 10:52:13
1613,58,1,13207,3.99,2005-08-19 15:14:38
3831,142,2,11,8.99,2005-05-25 00:09:02
1747,64,2,6372,2.99,2005-07-11 21:35:06
6731,249,1,11124,1.99,2005-08-02 08:55:25
15000,560,1,6945,2.99,2005-07-26 23:35:29
14035,521,1,12530,4.99,2005-08-18 13:54:48
8520,314,1,8073,3.99,2005-07-28 17:29:02
11268,416,1,15727,2.99,2005-08-23 11:28:49
6257,232,2,8401,4.99,2005-07-29 06:25:08
14689,547,2,2022,8.99,2005-06-17 12:44:39
5106,188,2,3848,3.99,2005-07-06 16:47:32
10977,406,2,2325,0.99,2005-06-18 10:08:07
6097,226,1,7329,3.99,2005-07-27 13:55:34
10133,374,2,5591,3.99,2005-07-10 04:25:03
3711,137,1,13148,0.99,2005-08-19 12:55:30
8143,300,2,5562,2.99,2005-07-10 03:17:42
11715,434,2,14553,4.99,2005-08-21 15:59:40
7252,268,1,3361,1.99,2005-06-21 12:14:23
2230,82,2,7733,9.99,2005-07-28 05:04:47
10283,380,2,4706,4.99,2005-07-08 11:51:41
11300,418,1,4865,2.99,2005-07-08 19:09:04
11639,431,1,13784,4.99,2005-08-20 12:11:28
7092,262,2,14834,6.99,2005-08-22 01:45:58
3959,146,2,5000,4.99,2005-07-09 01:16:13
861,31,2,3172,1.99,2005-06-20 22:19:25
9033,334,1,10879,1.99,2005-08-02 00:33:20
14734,549,2,3892,4.99,2005-07-06 18:58:58
14517,539,2,6874,5.99,2005-07-12 20:20:53
3485,129,1,8339,4.99,2005-07-29 04:41:13
15786,589,1,14038,6.99,2005-08-20 21:39:23
7496,277,1,1331,2.99,2005-06-15 11:34:33
11220,415,2,5665,0.99,2005-07-10 08:10:08
5914,218,1,10114,0.99,2005-07-31 21:12:58
5754,212,2,1379,0.99,2005-06-15 15:05:10
8909,330,1,1219,6.99,2005-06-15 03:25:59
9329,345,2,10215,8.99,2005-08-01 01:04:28
9165,339,1,6072,6.99,2005-07-11 04:52:40
4600,169,2,14435,0.99,2005-08-21 11:44:37
8973,332,2,8173,6.99,2005-07-28 21:35:44
3025,112,2,15304,4.99,2005-08-22 19:45:57
3785,140,1,6286,4.99,2005-07-11 16:55:35
9065,335,2,15101,0.99,2005-08-22 11:56:02
587,22,1,7705,7.99,2005-07-28 04:02:58
4801,177,1,1524,2.99,2005-06-16 00:25:52
249,9,1,12228,2.99,2005-08-18 03:08:10
15897,593,1,14408,5.99,2005-08-21 10:47:24
1115,40,2,11948,3.99,2005-08-17 17:11:05
6800,252,1,7670,0.99,2005-07-28 02:44:25
7444,275,2,4912,9.99,2005-07-08 21:26:11
4479,165,1,8608,0.99,2005-07-29 13:18:52
6959,258,2,4408,2.99,2005-07-07 21:41:06
12537,464,1,13644,8.99,2005-08-20 07:46:30
11654,432,1,5990,4.99,2005-07-11 01:03:14
12639,468,2,13221,3.99,2005-08-19 15:45:47
9942,368,1,836,2.99,2005-05-29 23:56:42
10615,391,1,12100,1.99,2005-08-17 22:41:10
15561,581,1,976,4.99,2005-05-30 21:11:19
4108,150,1,14663,0.99,2005-08-21 19:47:55
14351,533,2,6834,0.99,2005-07-12 18:53:37
2708,100,1,12657,0.99,2005-08-18 19:02:16
9563,354,2,5556,4.99,2005-07-10 03:10:17
6061,224,1,15225,0.99,2005-08-22 17:18:32
9567,354,1,6926,0.99,2005-07-26 22:52:45
7111,263,2,7291,4.99,2005-07-27 12:30:47
14590,542,2,11583,0.99,2005-08-17 02:08:13
10562,390,1,3999,2.99,2005-07-06 23:50:54
3912,144,1,11859,4.99,2005-08-17 13:51:20
4229,155,1,14324,8.99,2005-08-21 08:10:56
8666,320,1,8238,0.99,2005-07-29 00:30:06
9131,338,1,2179,0.99,2005-06-18 00:41:36
7448,275,2,7596,4.99,2005-07-27 23:33:57
4114,151,2,3089,0.99,2005-06-20 15:57:01
8405,309,1,10818,2.99,2005-08-01 22:52:45
6873,255,2,1681,2.99,2005-06-16 11:38:17
8325,306,2,15868,7.99,2005-08-23 16:19:14
12624,468,2,4184,3.99,2005-07-07 10:30:08
1032,37,1,15904,0.99,2005-08-23 17:32:19
6856,254,2,8216,7.99,2005-07-28 23:43:59
3549,131,1,12216,0.99,2005-08-18 02:37:07
13832,513,1,13690,4.99,2005-08-20 09:07:27
9842,364,2,3961,4.99,2005-07-06 22:11:43
4491,166,1,2874,5.99,2005-06-20 00:42:26
5980,221,1,3200,5.99,2005-06-21 00:22:47
7377,273,2,5435,7.99,2005-07-09 21:28:07
5097,187,2,13940,8.99,2005-08-20 17:28:57
14492,538,1,7694,0.99,2005-07-28 03:39:25
11048,408,1,9052,0.99,2005-07-30 07:06:08
3766,139,1,7369,0.99,2005-07-27 15:07:58
3155,117,1,6449,6.99,2005-07-12 00:48:58
6628,245,1,1377,2.99,2005-06-15 15:02:03
6145,228,1,4636,4.99,2005-07-08 08:44:32
14446,536,1,11826,2.99,2005-08-17 12:43:46
12984,481,1,3863,0.99,2005-07-06 17:40:18
12258,454,1,3362,4.99,2005-06-21 12:19:54
4962,182,2,7229,0.99,2005-07-27 10:00:54
1703,62,2,13512,8.99,2005-08-20 02:27:13
7325,270,1,12442,2.99,2005-08-18 10:50:07
12340,457,2,4600,5.99,2005-07-08 06:48:37
6225,231,2,4289,0.99,2005-07-07 15:45:58
5693,210,2,4270,0.99,2005-07-07 14:38:41
8982,332,2,12318,4.99,2005-08-18 06:21:56
3646,135,1,6817,3.99,2005-07-12 18:19:57
7329,271,1,1096,8.99,2005-05-31 13:30:49
8177,301,2,5730,2.99,2005-07-10 11:28:32
3981,147,1,2456,6.99,2005-06-18 19:36:50
11364,420,1,9362,0.99,2005-07-30 18:44:16
11776,437,2,2239,5.99,2005-06-18 04:23:54
11052,408,1,12338,4.99,2005-08-18 07:04:24
7268,268,2,12694,4.99,2005-08-18 20:10:39
2894,107,1,9155,2.99,2005-07-30 11:00:00
7989,295,2,3496,1.99,2005-07-05 23:59:15
9610,356,1,2433,4.99,2005-06-18 18:10:17
3240,120,1,8998,6.99,2005-07-30 04:54:14
5699,210,1,4893,4.99,2005-07-08 20:19:55
5912,218,2,9018,6.99,2005-07-30 05:28:40
3578,132,2,10243,4.99,2005-08-01 02:18:46
5292,196,2,3342,4.99,2005-06-21 10:46:36
5451,201,1,3106,4.99,2005-06-20 17:18:06
15175,566,2,9101,4.99,2005-07-30 08:47:13
3479,129,2,4256,2.99,2005-07-07 14:14:36
14174,526,2,13580,0.99,2005-08-20 05:23:34
10599,391,1,4716,0.99,2005-07-08 12:18:51
15040,561,1,10907,4.99,2005-08-02 01:51:48
15275,570,1,6556,0.99,2005-07-12 05:10:16
2973,111,2,505,2.99,2005-05-28 02:06:37
5344,197,1,11018,4.99,2005-08-02 05:27:53
9141,338,2,7584,3.99,2005-07-27 23:15:46
7935,293,2,4944,6.99,2005-07-08 22:44:28
13370,496,2,12605,4.99,2005-08-18 16:59:37
6591,244,1,797,1.99,2005-05-29 17:12:17
15905,594,1,1950,2.99,2005-06-17 08:26:52
13524,502,2,6828,2.99,2005-07-12 18:38:51
14769,550,1,12063,2.99,2005-08-17 21:24:48
11079,409,2,9267,0.99,2005-07-30 14:59:05
10681,394,2,6059,4.99,2005-07-11 04:03:54
1843,67,2,14967,4.99,2005-08-22 06:46:03
2177,80,2,6707,1.99,2005-07-12 13:07:55
1520,55,1,3149,4.99,2005-06-20 20:34:55
10917,404,1,4495,2.99,2005-07-08 01:43:46
1221,44,1,8866,4.99,2005-07-29 23:58:19
566,21,2,12660,4.99,2005-08-18 19:07:23
6404,237,1,9661,4.99,2005-07-31 06:06:37
7164,265,2,6553,5.99,2005-07-12 05:06:39
11323,418,1,15466,4.99,2005-08-23 01:16:55
2910,108,1,3875,0.99,2005-07-06 18:15:39
