nome,attore_id,cognome,film_id
WILL,168,WILSON,387
DARYL,95,WAHLBERG,627
CATE,128,MCQUEEN,665
WARREN,119,JACKMAN,418
MARY,66,TANDY,793
AUDREY,34,OLIVIER,119
FRED,16,COSTNER,455
UMA,13,WOOD,600
SPENCER,87,PECK,48
SYLVESTER,109,DERN,786
GENE,134,HOPKINS,861
RICHARD,133,PENN,368
KENNETH,169,HOFFMAN,673
ELLEN,93,PRESLEY,777
SUSAN,101,DAVIS,494
KEVIN,127,GARLAND,141
MERYL,154,GIBSON,141
JULIA,27,MCQUEEN,830
SCARLETT,124,BENING,106
ALEC,29,WAYNE,462
VAL,37,BOLGER,785
CHRISTIAN,58,AKROYD,477
CUBA,189,BIRCH,853
ED,136,MANSFIELD,56
BURT,193,TEMPLE,141
JADA,142,RYDER,863
MORGAN,113,HOPKINS,890
LISA,178,MONROE,517
WARREN,119,JACKMAN,868
RITA,135,REYNOLDS,628
PARKER,46,GOLDBERG,51
JULIANNE,123,DENCH,266
DARYL,95,WAHLBERG,498
MICHELLE,70,MCCONAUGHEY,584
PENELOPE,1,GUINESS,23
JAMES,84,PITT,460
WARREN,119,JACKMAN,21
MARY,198,KEITEL,892
NATALIE,50,HOPKINS,476
KIRSTEN,21,PALTROW,87
CUBA,118,ALLEN,311
DEBBIE,182,AKROYD,990
DEBBIE,182,AKROYD,677
RALPH,80,CRUZ,687
TOM,42,MIRANDA,527
NICK,2,WAHLBERG,105
TOM,38,MCKELLEN,176
WOODY,28,HOFFMAN,287
JAYNE,150,NOLTE,63
MICHELLE,70,MCCONAUGHEY,504
MILLA,74,KEITEL,637
BEN,83,WILLIS,165
ED,179,GUINESS,250
DUSTIN,59,TAUTOU,702
KARL,12,BERRY,155
ANGELA,65,HUDSON,658
GRETA,157,MALDEN,973
SIDNEY,105,CROWE,42
MINNIE,153,KILMER,203
NATALIE,50,HOPKINS,840
JULIA,199,FAWCETT,216
RUSSELL,149,TEMPLE,146
REESE,197,WEST,979
WARREN,108,NOLTE,966
ROCK,188,DUKAKIS,529
JOHN,192,SUVARI,16
ED,179,GUINESS,159
GROUCHO,106,DUNST,500
KIRSTEN,21,PALTROW,426
JAMES,84,PITT,540
MENA,170,HOPPER,993
WOODY,82,JOLIE,290
GENE,96,WILLIS,134
NATALIE,50,HOPKINS,243
THORA,200,TEMPLE,49
DAN,18,TORN,84
SUSAN,110,DAVIS,435
SEAN,90,GUINESS,868
WOODY,28,HOFFMAN,43
MENA,170,HOPPER,758
JULIA,199,FAWCETT,541
CHRIS,160,DEPP,455
JUDE,57,CRUISE,114
MORGAN,114,MCDORMAND,861
IAN,155,TANDY,312
TOM,38,MCKELLEN,241
WARREN,108,NOLTE,696
JON,176,CHASE,543
VIVIEN,14,BERGEN,187
VIVIEN,158,BASINGER,879
RICHARD,133,PENN,882
HELEN,17,VOIGHT,521
PENELOPE,54,PINKETT,84
WALTER,102,TORN,334
CUBA,15,OLIVIER,108
CAMERON,63,WRAY,167
JESSICA,67,BAILEY,67
JIM,99,MOSTEL,325
TIM,32,HACKMAN,523
MENA,53,TEMPLE,51
ED,3,CHASE,336
UMA,13,WOOD,456
JIM,99,MOSTEL,978
GARY,73,PENN,77
RENEE,187,BALL,561
AUDREY,190,BAILEY,562
JESSICA,67,BAILEY,57
GENE,177,MCKELLEN,289
ED,136,MANSFIELD,933
ANNE,49,CRONYN,391
ANGELA,65,HUDSON,496
PENELOPE,104,CRONYN,287
RIP,68,WINSLET,255
FAY,147,WINSLET,305
GINA,107,DEGENERES,774
HARVEY,161,HOPE,58
FAY,147,WINSLET,351
CAMERON,111,ZELLWEGER,414
LISA,178,MONROE,537
CHRISTOPHER,163,WEST,304
CHRISTOPHER,91,BERRY,13
OLYMPIA,171,PFEIFFER,892
GRETA,157,MALDEN,406
DARYL,95,WAHLBERG,619
JAYNE,62,NEESON,445
KIM,145,ALLEN,923
MEG,97,HAWKE,641
FAY,147,WINSLET,649
KENNETH,94,TORN,60
ANGELINA,76,ASTAIRE,606
MORGAN,137,WILLIAMS,603
MATTHEW,8,JOHANSSON,458
LUCILLE,138,DEE,52
FAY,55,KILMER,197
CARY,77,MCCONAUGHEY,73
JOHN,192,SUVARI,680
JULIANNE,123,DENCH,577
ANGELA,144,WITHERSPOON,894
JULIA,27,MCQUEEN,462
JOHN,192,SUVARI,763
BEN,152,HARRIS,927
RIVER,143,DEAN,872
DARYL,129,CRAWFORD,834
TOM,42,MIRANDA,867
JAYNE,62,NEESON,428
SANDRA,23,KILMER,853
PENELOPE,120,MONROE,414
CUBA,15,OLIVIER,949
JAYNE,195,SILVERSTONE,794
ED,179,GUINESS,353
SPENCER,87,PECK,161
LAURENCE,167,BULLOCK,339
ROCK,188,DUKAKIS,774
GEOFFREY,151,HESTON,665
DEBBIE,182,AKROYD,391
NATALIE,50,HOPKINS,274
KENNETH,94,TORN,402
FAY,156,WOOD,705
ADAM,132,HOPPER,899
CARY,77,MCCONAUGHEY,993
WHOOPI,140,HURT,778
GREG,86,CHAPLIN,486
SALMA,122,NOLTE,158
TOM,42,MIRANDA,535
RUSSELL,183,CLOSE,941
BEN,152,HARRIS,846
CHRIS,98,BRIDGES,686
LUCILLE,138,DEE,627
LIZA,121,BERGMAN,666
CHRISTIAN,61,NEESON,752
LUCILLE,138,DEE,561
GENE,177,MCKELLEN,763
CHRIS,160,DEPP,17
EMILY,148,DEE,342
VIVIEN,14,BERGEN,253
DAN,116,STREEP,105
MILLA,33,PECK,473
CATE,128,MCQUEEN,336
JAYNE,150,NOLTE,447
BURT,75,POSEY,347
HARVEY,161,HOPE,281
FAY,156,WOOD,244
PENELOPE,104,CRONYN,926
GROUCHO,106,DUNST,457
KENNETH,94,TORN,193
MORGAN,137,WILLIAMS,703
WHOOPI,140,HURT,830
FRED,16,COSTNER,758
GREGORY,191,GOODING,971
CUBA,15,OLIVIER,125
HARRISON,115,BALE,754
DAN,56,HARRIS,417
JOHNNY,40,CAGE,394
CHRISTOPHER,163,WEST,409
SEAN,72,WILLIAMS,550
ZERO,11,CAGE,928
KENNETH,69,PALTROW,300
WILL,168,WILSON,652
JUDE,57,CRUISE,134
ANGELA,65,HUDSON,371
ANGELA,144,WITHERSPOON,845
JODIE,41,DEGENERES,912
PARKER,46,GOLDBERG,980
CHRISTIAN,58,AKROYD,635
KARL,12,BERRY,177
ANGELINA,76,ASTAIRE,251
KIRSTEN,92,AKROYD,802
KIRK,43,JOVOVICH,833
JUDY,35,DEAN,748
PENELOPE,54,PINKETT,510
WARREN,108,NOLTE,219
SANDRA,23,KILMER,649
GOLDIE,39,BRODY,587
RALPH,80,CRUZ,788
GRETA,130,KEITEL,49
OLYMPIA,171,PFEIFFER,701
KEVIN,127,GARLAND,459
FAY,156,WOOD,518
TIM,32,HACKMAN,815
MENA,170,HOPPER,102
HENRY,60,BERRY,493
WARREN,119,JACKMAN,782
CARY,77,MCCONAUGHEY,153
JAMES,84,PITT,39
CHRIS,98,BRIDGES,607
NATALIE,50,HOPKINS,918
CUBA,15,OLIVIER,553
CHRISTIAN,10,GABLE,366
JENNIFER,4,DAVIS,56
KENNETH,88,PESCI,881
RUSSELL,112,BACALL,817
CHRIS,98,BRIDGES,721
MERYL,194,ALLEN,232
SEAN,72,WILLIAMS,956
UMA,13,WOOD,897
RIVER,143,DEAN,316
LAURENCE,167,BULLOCK,672
RIVER,143,DEAN,690
GINA,107,DEGENERES,467
MORGAN,113,HOPKINS,218
KENNETH,94,TORN,473
NICK,2,WAHLBERG,47
RIP,26,CRAWFORD,904
GINA,107,DEGENERES,781
JANE,131,JACKMAN,120
KIRSTEN,92,AKROYD,104
KIM,145,ALLEN,661
PENELOPE,1,GUINESS,509
OPRAH,162,KILMER,409
CATE,141,HARRIS,607
WARREN,119,JACKMAN,412
JOHNNY,40,CAGE,723
KEVIN,25,BLOOM,204
SEAN,72,WILLIAMS,640
FRANCES,126,TOMEI,193
JODIE,41,DEGENERES,86
LAURENCE,167,BULLOCK,717
MERYL,194,ALLEN,486
HENRY,60,BERRY,783
BETTE,6,NICHOLSON,29
KIRSTEN,21,PALTROW,887
GROUCHO,106,DUNST,108
WOODY,82,JOLIE,503
BELA,196,WALKEN,587
CAMERON,24,STREEP,256
ANGELA,65,HUDSON,965
VIVIEN,158,BASINGER,64
RENEE,117,TRACY,395
ZERO,11,CAGE,395
SUSAN,101,DAVIS,841
JULIA,186,ZELLWEGER,482
REESE,197,WEST,554
JAYNE,62,NEESON,465
WALTER,102,TORN,624
IAN,155,TANDY,1000
GROUCHO,172,WILLIAMS,758
RALPH,80,CRUZ,262
IAN,155,TANDY,997
SEAN,90,GUINESS,529
SANDRA,23,KILMER,549
RENEE,117,TRACY,432
PENELOPE,54,PINKETT,524
LAURENCE,167,BULLOCK,17
DAN,18,TORN,460
MATTHEW,103,LEIGH,221
GOLDIE,39,BRODY,683
CARMEN,52,HUNT,92
WALTER,102,TORN,517
KIRSTEN,21,PALTROW,734
GOLDIE,39,BRODY,168
FRANCES,48,DAY-LEWIS,287
CAMERON,63,WRAY,225
KIM,145,ALLEN,527
MORGAN,113,HOPKINS,181
JESSICA,67,BAILEY,870
JUDE,57,CRUISE,192
BELA,196,WALKEN,972
JOE,9,SWANK,722
RENEE,187,BALL,906
GROUCHO,106,DUNST,505
RALPH,80,CRUZ,688
CHRISTOPHER,91,BERRY,335
MATTHEW,181,CARREY,522
KIRK,43,JOVOVICH,330
GINA,107,DEGENERES,445
JESSICA,67,BAILEY,242
ALBERT,125,NOLTE,100
AUDREY,34,OLIVIER,853
MAE,79,HOFFMAN,916
GOLDIE,39,BRODY,772
CHRISTOPHER,91,BERRY,807
JODIE,41,DEGENERES,544
MARY,198,KEITEL,871
RAY,64,JOHANSSON,10
VIVIEN,158,BASINGER,626
REESE,197,WEST,724
MILLA,33,PECK,618
LISA,178,MONROE,146
GARY,73,PENN,275
MICHAEL,174,BENING,610
HENRY,60,BERRY,952
ALBERT,146,JOHANSSON,427
GEOFFREY,151,HESTON,482
HELEN,17,VOIGHT,603
WARREN,119,JACKMAN,173
HUMPHREY,184,GARLAND,966
DARYL,95,WAHLBERG,420
BOB,19,FAWCETT,877
GROUCHO,78,SINATRA,670
MATTHEW,8,JOHANSSON,321
OPRAH,162,KILMER,1
NICK,166,DEGENERES,55
ELVIS,22,MARX,648
MILLA,74,KEITEL,626
ADAM,71,GRANT,773
HUMPHREY,184,GARLAND,787
GROUCHO,78,SINATRA,599
PENELOPE,104,CRONYN,156
AUDREY,34,OLIVIER,794
JAYNE,150,NOLTE,777
BEN,83,WILLIS,615
GINA,107,DEGENERES,392
EMILY,148,DEE,633
AL,165,GARLAND,693
RUSSELL,183,CLOSE,983
DARYL,95,WAHLBERG,245
RAY,64,JOHANSSON,597
RAY,64,JOHANSSON,543
WILLIAM,175,HACKMAN,442
EWAN,139,GOODING,229
HELEN,17,VOIGHT,119
SPENCER,87,PECK,952
CATE,128,MCQUEEN,212
CAMERON,63,WRAY,809
GENE,177,MCKELLEN,726
WHOOPI,140,HURT,135
SPENCER,100,DEPP,563
SANDRA,30,PECK,357
DAN,116,STREEP,90
MARY,66,TANDY,143
CARY,77,MCCONAUGHEY,938
PARKER,46,GOLDBERG,540
BURT,75,POSEY,372
CARY,77,MCCONAUGHEY,694
LAURENCE,167,BULLOCK,191
MILLA,74,KEITEL,192
RALPH,80,CRUZ,175
SCARLETT,81,DAMON,268
FRANCES,126,TOMEI,58
MATTHEW,8,JOHANSSON,179
MAE,79,HOFFMAN,430
RENEE,187,BALL,548
RITA,135,REYNOLDS,357
GEOFFREY,151,HESTON,382
MILLA,33,PECK,489
JUDE,57,CRUISE,685
EWAN,139,GOODING,284
JULIA,186,ZELLWEGER,228
CATE,128,MCQUEEN,26
ED,136,MANSFIELD,256
JOHNNY,5,LOLLOBRIGIDA,865
BETTE,6,NICHOLSON,605
EMILY,148,DEE,468
NICK,44,STALLONE,825
JODIE,41,DEGENERES,252
CATE,128,MCQUEEN,944
ELLEN,93,PRESLEY,874
MINNIE,85,ZELLWEGER,14
MARY,198,KEITEL,555
WALTER,102,TORN,802
SCARLETT,124,BENING,814
BELA,196,WALKEN,615
WOODY,82,JOLIE,468
TIM,32,HACKMAN,112
KIM,145,ALLEN,748
RIVER,143,DEAN,141
GARY,73,PENN,565
PENELOPE,1,GUINESS,749
WARREN,108,NOLTE,894
DAN,56,HARRIS,936
MERYL,154,GIBSON,467
HENRY,60,BERRY,928
RIP,68,WINSLET,396
REESE,197,WEST,522
RIP,26,CRAWFORD,644
RUSSELL,149,TEMPLE,685
MAE,79,HOFFMAN,205
WILLIAM,175,HACKMAN,155
ALAN,173,DREYFUSS,154
RUSSELL,112,BACALL,654
MINNIE,85,ZELLWEGER,522
BEN,83,WILLIS,655
SCARLETT,81,DAMON,613
ED,3,CHASE,618
SCARLETT,81,DAMON,453
GARY,73,PENN,548
JODIE,41,DEGENERES,230
SANDRA,30,PECK,945
ANNE,49,CRONYN,348
BEN,83,WILLIS,369
CATE,128,MCQUEEN,326
BOB,19,FAWCETT,266
JADA,142,RYDER,350
SISSY,31,SOBIESKI,739
MORGAN,113,HOPKINS,680
BOB,19,FAWCETT,490
GREGORY,191,GOODING,219
ANGELA,144,WITHERSPOON,293
CUBA,189,BIRCH,82
MENA,53,TEMPLE,492
DARYL,129,CRAWFORD,89
JENNIFER,4,DAVIS,463
JENNIFER,4,DAVIS,616
JULIA,186,ZELLWEGER,994
JOHNNY,40,CAGE,1
MENA,170,HOPPER,33
CHRISTOPHER,163,WEST,303
CATE,141,HARRIS,67
PARKER,46,GOLDBERG,830
WOODY,28,HOFFMAN,835
BURT,193,TEMPLE,745
MAE,79,HOFFMAN,299
MEG,97,HAWKE,370
GEOFFREY,151,HESTON,167
JANE,131,JACKMAN,494
DAN,56,HARRIS,307
NICK,44,STALLONE,598
JAYNE,150,NOLTE,306
SEAN,90,GUINESS,262
KIRSTEN,21,PALTROW,680
GRACE,7,MOSTEL,691
KIRSTEN,92,AKROYD,929
VIVIEN,158,BASINGER,581
KARL,12,BERRY,344
VIVIEN,158,BASINGER,990
JULIA,47,BARRYMORE,67
JON,176,CHASE,699
CHRIS,160,DEPP,883
JADA,142,RYDER,735
GROUCHO,106,DUNST,204
DAN,56,HARRIS,236
KIRSTEN,92,AKROYD,94
MEG,97,HAWKE,930
DEBBIE,182,AKROYD,940
KENNETH,94,TORN,270
MENA,170,HOPPER,299
MARY,198,KEITEL,568
MORGAN,113,HOPKINS,726
ADAM,132,HOPPER,156
ED,179,GUINESS,24
HUMPHREY,164,WILLIS,15
BURT,75,POSEY,764
PARKER,46,GOLDBERG,448
RENEE,117,TRACY,298
JOHN,192,SUVARI,214
LUCILLE,138,DEE,989
JOHNNY,40,CAGE,744
SCARLETT,81,DAMON,304
JUDE,57,CRUISE,637
SEAN,90,GUINESS,100
HELEN,17,VOIGHT,959
CHRIS,98,BRIDGES,120
SEAN,72,WILLIAMS,964
HELEN,17,VOIGHT,573
WALTER,102,TORN,796
SALMA,122,NOLTE,673
SUSAN,101,DAVIS,250
MICHAEL,185,BOLGER,919
OLYMPIA,171,PFEIFFER,296
SYLVESTER,109,DERN,955
ADAM,132,HOPPER,806
RAY,64,JOHANSSON,3
JOE,9,SWANK,964
CHRISTIAN,58,AKROYD,698
GINA,107,DEGENERES,162
LUCILLE,138,DEE,583
JULIA,27,MCQUEEN,172
ADAM,71,GRANT,52
RALPH,80,CRUZ,343
GOLDIE,39,BRODY,559
CHRISTIAN,10,GABLE,966
FRANCES,48,DAY-LEWIS,349
JEFF,180,SILVERSTONE,258
TIM,32,HACKMAN,585
MORGAN,113,HOPKINS,35
MATTHEW,181,CARREY,301
SEAN,72,WILLIAMS,34
ALBERT,125,NOLTE,98
CATE,128,MCQUEEN,516
KIRSTEN,92,AKROYD,381
MERYL,154,GIBSON,698
HENRY,60,BERRY,754
MORGAN,113,HOPKINS,258
TOM,38,MCKELLEN,338
KARL,12,BERRY,880
SEAN,90,GUINESS,838
BEN,83,WILLIS,833
VAL,37,BOLGER,19
GENE,96,WILLIS,40
ALEC,29,WAYNE,590
AUDREY,190,BAILEY,411
WOODY,82,JOLIE,561
SANDRA,23,KILMER,491
SPENCER,100,DEPP,17
ED,179,GUINESS,960
KEVIN,127,GARLAND,839
JULIA,199,FAWCETT,604
ALBERT,146,JOHANSSON,16
LIZA,121,BERGMAN,198
SEAN,72,WILLIAMS,237
JAYNE,150,NOLTE,873
SIDNEY,105,CROWE,910
HUMPHREY,164,WILLIS,431
NICK,44,STALLONE,902
KENNETH,94,TORN,457
RIP,26,CRAWFORD,90
CHRISTIAN,58,AKROYD,242
GEOFFREY,151,HESTON,527
DAN,18,TORN,842
MARY,198,KEITEL,997
WOODY,28,HOFFMAN,679
ED,136,MANSFIELD,193
BEN,152,HARRIS,318
MARY,66,TANDY,342
ELVIS,22,MARX,146
AL,165,GARLAND,807
LAURENCE,167,BULLOCK,72
LAURENCE,167,BULLOCK,496
RUSSELL,183,CLOSE,914
ELLEN,93,PRESLEY,909
MEG,97,HAWKE,143
GARY,73,PENN,707
CAMERON,24,STREEP,603
KENNETH,88,PESCI,128
PENELOPE,120,MONROE,57
GROUCHO,106,DUNST,365
JANE,131,JACKMAN,590
CHRIS,160,DEPP,484
REESE,45,KILMER,925
SUSAN,101,DAVIS,66
NATALIE,50,HOPKINS,632
LIZA,121,BERGMAN,654
FRANCES,48,DAY-LEWIS,545
BEN,83,WILLIS,764
LAURENCE,167,BULLOCK,882
REESE,45,KILMER,810
JOHNNY,40,CAGE,463
ELLEN,93,PRESLEY,982
GENE,177,MCKELLEN,956
WHOOPI,140,HURT,647
SALMA,122,NOLTE,157
BEN,152,HARRIS,674
JAYNE,150,NOLTE,551
TIM,32,HACKMAN,136
NICK,2,WAHLBERG,958
JULIANNE,123,DENCH,151
UMA,13,WOOD,346
OLYMPIA,171,PFEIFFER,608
TOM,38,MCKELLEN,274
RAY,64,JOHANSSON,197
JEFF,180,SILVERSTONE,963
MILLA,74,KEITEL,848
THORA,200,TEMPLE,419
CHRISTIAN,61,NEESON,235
CATE,141,HARRIS,829
JULIA,199,FAWCETT,640
RIP,68,WINSLET,671
ANGELINA,76,ASTAIRE,66
JOHNNY,40,CAGE,396
CAMERON,111,ZELLWEGER,777
KENNETH,69,PALTROW,374
MINNIE,153,KILMER,938
KENNETH,94,TORN,713
SCARLETT,124,BENING,449
ANGELA,144,WITHERSPOON,135
RUSSELL,149,TEMPLE,95
MARY,66,TANDY,55
SPENCER,100,DEPP,979
DARYL,95,WAHLBERG,813
CHRISTOPHER,91,BERRY,941
KENNETH,69,PALTROW,306
JOHNNY,5,LOLLOBRIGIDA,392
THORA,200,TEMPLE,474
NICK,44,STALLONE,854
JOHNNY,5,LOLLOBRIGIDA,19
JADA,142,RYDER,712
SANDRA,30,PECK,286
MENA,170,HOPPER,764
JAYNE,195,SILVERSTONE,673
GENE,177,MCKELLEN,235
CHRISTIAN,10,GABLE,9
MORGAN,114,MCDORMAND,866
ANNE,49,CRONYN,423
ANGELA,144,WITHERSPOON,123
ANGELA,65,HUDSON,106
LUCILLE,20,TRACY,863
JOHNNY,40,CAGE,737
CHRISTIAN,61,NEESON,649
MARY,66,TANDY,725
RALPH,80,CRUZ,888
FAY,147,WINSLET,254
CHRIS,98,BRIDGES,705
KIRSTEN,21,PALTROW,686
JOHN,192,SUVARI,541
JAMES,84,PITT,616
TIM,32,HACKMAN,65
CAMERON,111,ZELLWEGER,679
GROUCHO,78,SINATRA,762
ALBERT,146,JOHANSSON,117
MORGAN,114,MCDORMAND,827
FRED,16,COSTNER,582
ROCK,188,DUKAKIS,849
KEVIN,127,GARLAND,911
GRETA,157,MALDEN,573
JAYNE,150,NOLTE,168
ED,3,CHASE,185
CHRIS,160,DEPP,242
SEAN,90,GUINESS,330
SANDRA,23,KILMER,997
CHRIS,160,DEPP,950
MENA,53,TEMPLE,518
NICK,44,STALLONE,84
MERYL,154,GIBSON,421
MATTHEW,103,LEIGH,5
HUMPHREY,164,WILLIS,169
EWAN,139,GOODING,636
GROUCHO,106,DUNST,659
MATTHEW,103,LEIGH,206
WARREN,119,JACKMAN,49
MAE,79,HOFFMAN,141
GEOFFREY,151,HESTON,367
MATTHEW,181,CARREY,836
VAL,37,BOLGER,204
WOODY,82,JOLIE,551
ROCK,188,DUKAKIS,925
JAYNE,62,NEESON,295
CHRIS,160,DEPP,755
KENNETH,94,TORN,712
ELVIS,22,MARX,294
DUSTIN,59,TAUTOU,862
REESE,197,WEST,974
MARY,198,KEITEL,311
DAN,116,STREEP,939
MARY,198,KEITEL,628
MATTHEW,103,LEIGH,643
BURT,75,POSEY,492
KENNETH,88,PESCI,602
WARREN,108,NOLTE,741
FRANCES,126,TOMEI,256
MATTHEW,181,CARREY,870
RICHARD,133,PENN,7
EWAN,139,GOODING,489
CHRISTOPHER,91,BERRY,190
RALPH,80,CRUZ,807
SYLVESTER,109,DERN,190
WARREN,108,NOLTE,733
UMA,13,WOOD,597
JODIE,41,DEGENERES,799
DAN,18,TORN,44
MENA,53,TEMPLE,122
NICK,166,DEGENERES,944
CUBA,189,BIRCH,560
JUDE,57,CRUISE,258
JAMES,84,PITT,175
MORGAN,114,MCDORMAND,993
JAYNE,150,NOLTE,854
GEOFFREY,151,HESTON,232
UMA,13,WOOD,154
RUSSELL,183,CLOSE,715
JULIA,47,BARRYMORE,973
GOLDIE,39,BRODY,456
HENRY,60,BERRY,986
RIP,26,CRAWFORD,329
CHARLIZE,89,DENCH,266
JON,176,CHASE,458
SISSY,31,SOBIESKI,802
MEG,97,HAWKE,197
JULIA,199,FAWCETT,145
PENELOPE,104,CRONYN,506
ADAM,132,HOPPER,897
PENELOPE,1,GUINESS,106
MICHAEL,185,BOLGER,554
DEBBIE,182,AKROYD,828
LAURA,159,BRODY,342
JANE,131,JACKMAN,809
RENEE,187,BALL,354
IAN,155,TANDY,67
ZERO,11,CAGE,587
TIM,32,HACKMAN,427
EMILY,148,DEE,57
VAL,37,BOLGER,277
DUSTIN,59,TAUTOU,713
JOE,9,SWANK,865
SANDRA,23,KILMER,414
DAN,56,HARRIS,862
RITA,135,REYNOLDS,484
ROCK,188,DUKAKIS,593
KIRSTEN,92,AKROYD,512
FRED,16,COSTNER,456
JULIANNE,123,DENCH,67
MILLA,74,KEITEL,780
VAL,37,BOLGER,253
FAY,55,KILMER,75
MORGAN,137,WILLIAMS,433
CHRISTIAN,10,GABLE,703
KEVIN,127,GARLAND,388
BURT,75,POSEY,744
LAURENCE,167,BULLOCK,120
JUDY,35,DEAN,52
JOE,9,SWANK,903
RENEE,187,BALL,127
RENEE,117,TRACY,246
RENEE,187,BALL,168
HENRY,60,BERRY,334
LISA,178,MONROE,930
LIZA,121,BERGMAN,658
HARRISON,115,BALE,955
MATTHEW,181,CARREY,409
JODIE,41,DEGENERES,60
LAURA,159,BRODY,364
BURT,193,TEMPLE,937
OPRAH,162,KILMER,32
RIP,68,WINSLET,215
AUDREY,34,OLIVIER,836
VAL,37,BOLGER,119
SEAN,90,GUINESS,542
BEN,83,WILLIS,58
MENA,170,HOPPER,886
RUSSELL,149,TEMPLE,362
RUSSELL,112,BACALL,856
MILLA,33,PECK,112
MENA,53,TEMPLE,508
AUDREY,190,BAILEY,310
JULIANNE,123,DENCH,286
DARYL,95,WAHLBERG,126
SUSAN,101,DAVIS,491
OLYMPIA,171,PFEIFFER,761
LIZA,121,BERGMAN,161
HUMPHREY,164,WILLIS,148
PARKER,46,GOLDBERG,766
KIM,145,ALLEN,409
CHRISTOPHER,163,WEST,166
SEAN,90,GUINESS,880
HUMPHREY,164,WILLIS,681
PENELOPE,104,CRONYN,583
SPENCER,100,DEPP,919
WARREN,108,NOLTE,507
MORGAN,114,MCDORMAND,420
ANGELINA,76,ASTAIRE,935
RALPH,80,CRUZ,212
VIVIEN,14,BERGEN,908
GRACE,7,MOSTEL,414
HUMPHREY,164,WILLIS,820
HELEN,17,VOIGHT,874
IAN,155,TANDY,20
WARREN,108,NOLTE,920
REESE,45,KILMER,502
RIP,26,CRAWFORD,9
CHRIS,98,BRIDGES,710
SPENCER,87,PECK,870
KENNETH,88,PESCI,668
JEFF,180,SILVERSTONE,628
RAY,64,JOHANSSON,860
TOM,38,MCKELLEN,876
UMA,13,WOOD,87
DAN,18,TORN,561
BURT,36,DUKAKIS,245
JULIA,186,ZELLWEGER,187
NICK,2,WAHLBERG,458
KIM,145,ALLEN,629
LUCILLE,138,DEE,879
AL,165,GARLAND,437
SUSAN,101,DAVIS,655
TOM,42,MIRANDA,876
EWAN,139,GOODING,373
THORA,200,TEMPLE,465
GRACE,7,MOSTEL,35
SIDNEY,105,CROWE,795
JAMES,84,PITT,843
NICK,166,DEGENERES,306
ALEC,29,WAYNE,723
UMA,13,WOOD,729
MATTHEW,103,LEIGH,356
ROCK,188,DUKAKIS,770
ALBERT,125,NOLTE,250
SPENCER,100,DEPP,414
WOODY,82,JOLIE,893
KIRK,43,JOVOVICH,410
WHOOPI,140,HURT,835
HUMPHREY,164,WILLIS,984
RIP,26,CRAWFORD,390
CAMERON,111,ZELLWEGER,973
DUSTIN,59,TAUTOU,418
HARVEY,161,HOPE,425
MATTHEW,181,CARREY,403
BURT,193,TEMPLE,109
TOM,38,MCKELLEN,335
SUSAN,101,DAVIS,275
WILLIAM,175,HACKMAN,998
GOLDIE,39,BRODY,700
GRETA,157,MALDEN,604
JUDY,35,DEAN,612
FRED,16,COSTNER,779
DARYL,95,WAHLBERG,903
RIP,26,CRAWFORD,688
AUDREY,190,BAILEY,234
CATE,128,MCQUEEN,614
GEOFFREY,151,HESTON,370
VIVIEN,14,BERGEN,417
SANDRA,23,KILMER,6
WARREN,108,NOLTE,702
ALEC,29,WAYNE,482
JANE,131,JACKMAN,515
WILLIAM,175,HACKMAN,129
KENNETH,94,TORN,548
LIZA,121,BERGMAN,449
GINA,107,DEGENERES,338
RUSSELL,112,BACALL,450
BETTE,6,NICHOLSON,70
RICHARD,133,PENN,933
TOM,38,MCKELLEN,793
SIDNEY,105,CROWE,686
MERYL,194,ALLEN,786
KEVIN,127,GARLAND,411
LUCILLE,20,TRACY,348
WARREN,108,NOLTE,958
SANDRA,23,KILMER,212
SEAN,90,GUINESS,197
REESE,197,WEST,63
GROUCHO,78,SINATRA,811
CAMERON,24,STREEP,829
MORGAN,114,MCDORMAND,339
MATTHEW,103,LEIGH,315
SEAN,72,WILLIAMS,854
PARKER,46,GOLDBERG,991
RIP,26,CRAWFORD,732
HELEN,17,VOIGHT,236
GRETA,157,MALDEN,210
GENE,177,MCKELLEN,684
TIM,32,HACKMAN,667
CARY,77,MCCONAUGHEY,635
GREG,86,CHAPLIN,760
JODIE,41,DEGENERES,69
JOHNNY,5,LOLLOBRIGIDA,687
BURT,193,TEMPLE,119
MICHELLE,70,MCCONAUGHEY,343
RENEE,117,TRACY,197
MENA,170,HOPPER,358
AL,165,GARLAND,962
GENE,134,HOPKINS,250
GRACE,7,MOSTEL,292
EWAN,139,GOODING,20
GENE,177,MCKELLEN,649
CHRISTOPHER,91,BERRY,25
RITA,135,REYNOLDS,814
BELA,196,WALKEN,837
HENRY,60,BERRY,31
WALTER,102,TORN,329
BELA,196,WALKEN,473
MARY,198,KEITEL,541
AUDREY,34,OLIVIER,846
ANNE,49,CRONYN,579
JOE,9,SWANK,510
RITA,135,REYNOLDS,458
ALAN,173,DREYFUSS,753
KEVIN,127,GARLAND,366
CUBA,118,ALLEN,141
RIP,68,WINSLET,9
FAY,147,WINSLET,405
MARY,198,KEITEL,758
RALPH,80,CRUZ,260
SCARLETT,124,BENING,601
RIP,26,CRAWFORD,345
CHRISTOPHER,163,WEST,947
VIVIEN,158,BASINGER,293
JANE,131,JACKMAN,432
