personale_id,noleggio_id,cliente_id,ammontare,data_pagamento,pagamento_id
1,2426,543,2.99,2005-06-18 17:40:44,14598
2,5021,73,4.99,2005-07-09 02:09:41,1976
1,5157,463,2.99,2005-07-09 08:52:12,12507
2,1771,416,0.99,2005-06-16 18:12:17,11246
2,13277,316,5.99,2005-08-19 17:57:35,8580
1,15948,520,7.99,2005-08-23 18:59:33,14019
2,10409,449,2.99,2005-08-01 07:49:15,12128
2,11066,373,7.99,2005-08-02 06:58:32,10109
1,8714,362,2.99,2005-07-29 17:31:40,9793
2,10680,60,0.99,2005-08-01 17:28:05,1660
1,14775,400,2.99,2005-08-21 23:53:07,10831
2,10792,264,2.99,2005-08-01 21:44:24,7143
1,4510,27,5.99,2005-07-08 02:34:51,729
2,529,469,4.99,2005-05-28 04:34:17,12652
1,3699,262,3.99,2005-07-06 10:11:25,7076
1,10695,374,2.99,2005-08-01 18:16:20,10140
1,3794,499,4.99,2005-07-06 14:35:26,13437
2,3230,83,4.99,2005-06-21 02:23:16,2250
1,2016,282,2.99,2005-06-17 12:18:36,7628
2,10429,511,2.99,2005-08-01 08:34:18,13775
1,14153,120,4.99,2005-08-21 02:24:33,3249
1,10528,564,2.99,2005-08-01 11:56:22,15116
2,15184,471,0.99,2005-08-22 15:51:12,12747
2,12168,535,2.99,2005-08-18 01:03:52,14417
1,12151,4,2.99,2005-08-18 00:14:03,100
1,9047,522,7.99,2005-07-30 06:56:33,14061
2,8689,487,2.99,2005-07-29 16:38:58,13149
2,4562,454,4.99,2005-07-08 05:08:32,12260
2,13710,333,4.99,2005-08-20 09:35:20,9009
2,3222,501,5.99,2005-06-21 01:50:29,13492
1,14000,276,4.99,2005-08-20 20:06:05,7491
2,11397,470,1.99,2005-08-02 18:53:14,12713
1,15490,493,6.99,2005-08-23 02:08:18,13296
2,6782,199,4.99,2005-07-12 16:23:25,5403
2,15459,346,2.99,2005-08-23 01:09:48,9363
2,3296,284,0.99,2005-06-21 07:04:53,7685
1,9135,161,4.99,2005-07-30 10:06:53,4388
2,10399,204,5.99,2005-08-01 07:13:39,5540
1,2061,108,8.99,2005-06-17 15:47:00,2907
2,5780,516,3.99,2005-07-10 13:46:23,13896
1,5921,7,7.99,2005-07-10 21:35:12,189
1,4345,225,7.99,2005-07-07 18:52:57,6067
1,13873,306,0.99,2005-08-20 15:11:11,8322
1,15730,147,8.99,2005-08-23 11:32:35,4010
2,6433,101,5.99,2005-07-12 00:12:02,2718
1,2927,403,4.99,2005-06-20 04:41:41,10881
1,11873,554,0.99,2005-08-17 14:14:39,14864
2,8070,89,2.99,2005-07-28 17:26:56,2428
2,6343,147,0.99,2005-07-11 19:51:35,3990
1,6089,580,2.99,2005-07-11 05:45:59,15541
2,1490,123,4.99,2005-06-15 21:42:17,3313
2,6700,184,6.99,2005-07-12 12:47:22,5006
1,5852,484,0.99,2005-07-10 17:43:30,13065
1,7525,281,3.99,2005-07-27 21:13:28,7620
1,6085,155,4.99,2005-07-11 05:24:36,4219
2,9171,189,5.99,2005-07-30 11:36:24,5140
1,5132,101,5.99,2005-07-09 07:40:32,2715
1,7496,257,1.99,2005-07-27 20:04:05,6932
2,8581,254,4.99,2005-07-29 12:02:06,6857
1,2242,146,3.99,2005-06-18 04:32:28,3954
1,11221,146,2.99,2005-08-02 12:32:12,3966
2,14336,362,4.99,2005-08-21 08:33:42,9801
2,679,526,4.99,2005-05-28 23:24:57,14137
2,722,259,6.99,2005-05-29 05:30:31,6980
1,759,179,6.99,2005-05-29 10:57:57,4863
2,12625,108,6.99,2005-08-18 17:36:19,2927
1,1022,239,7.99,2005-05-31 03:16:45,6444
2,7739,186,0.99,2005-07-28 05:21:51,5052
1,2626,450,2.99,2005-06-19 08:28:44,12140
1,9268,592,4.99,2005-07-30 15:02:30,15861
2,3963,111,9.99,2005-07-06 22:19:17,2982
1,1253,498,6.99,2005-06-15 06:06:33,13408
1,4311,498,4.99,2005-07-07 17:31:14,13416
1,405,272,6.99,2005-05-27 13:32:39,7348
1,5315,134,4.99,2005-07-09 16:09:19,3621
2,9965,101,6.99,2005-07-31 16:19:32,2724
2,14838,404,4.99,2005-08-22 01:57:34,10937
1,6407,140,9.99,2005-07-11 23:02:19,3786
1,14370,161,7.99,2005-08-21 09:35:14,4397
1,1641,259,7.99,2005-06-16 08:46:26,6983
2,15271,59,5.99,2005-08-22 18:48:48,1644
1,5596,240,0.99,2005-07-10 04:43:14,6482
2,3347,448,5.99,2005-06-21 11:08:32,12091
1,11344,38,2.99,2005-08-02 17:13:26,1059
2,103,384,4.99,2005-05-25 17:30:42,10393
2,6611,286,2.99,2005-07-12 08:20:23,7744
1,14544,589,0.99,2005-08-21 15:41:01,15788
2,6488,169,9.99,2005-07-12 02:20:09,4591
2,12223,397,2.99,2005-08-18 02:58:40,10760
1,186,468,4.99,2005-05-26 05:32:52,12612
2,8946,257,6.99,2005-07-30 03:14:53,6939
1,13360,327,4.99,2005-08-19 21:05:11,8843
1,4298,560,2.99,2005-07-07 16:27:25,14995
2,1250,38,2.99,2005-06-15 05:55:40,1034
1,10274,375,0.99,2005-08-01 03:16:51,10163
2,5624,114,4.99,2005-07-10 05:43:16,3069
2,11325,422,6.99,2005-08-02 16:33:11,11411
2,1511,330,5.99,2005-06-15 22:45:06,8910
1,14640,253,7.99,2005-08-21 19:03:19,6836
1,14986,278,4.99,2005-08-22 07:37:24,7551
2,1915,393,1.99,2005-06-17 05:28:28,10644
1,11213,584,4.99,2005-08-02 12:18:35,15655
1,1176,512,6.99,2005-06-15 00:28:37,13781
2,11256,2,2.99,2005-08-02 13:44:53,53
1,1731,344,0.99,2005-06-16 15:32:12,9299
2,169,381,0.99,2005-05-26 03:09:30,10307
2,11442,208,2.99,2005-08-02 20:26:19,5651
2,5068,10,2.99,2005-07-09 04:53:18,264
1,1092,278,4.99,2005-05-31 12:15:57,7527
2,5523,125,7.99,2005-07-10 01:47:55,3361
2,8658,427,5.99,2005-07-29 15:16:37,11547
2,3561,231,9.99,2005-07-06 02:54:33,6223
2,3244,53,0.99,2005-06-21 03:01:10,1464
2,4396,275,0.99,2005-07-07 21:14:19,7442
2,15633,497,0.99,2005-08-23 07:31:10,13402
1,12906,401,2.99,2005-08-19 04:13:43,10850
1,1061,109,7.99,2005-05-31 08:27:58,2937
1,13448,327,0.99,2005-08-20 00:12:43,8844
1,6471,397,4.99,2005-07-12 01:31:06,10750
1,10903,547,2.99,2005-08-02 01:41:59,14700
1,3484,114,4.99,2005-07-05 23:23:11,3065
2,12798,534,4.99,2005-08-19 00:24:33,14392
2,2688,309,6.99,2005-06-19 12:50:56,8386
1,11484,165,2.99,2005-08-02 22:28:23,4483
1,6088,498,1.99,2005-07-11 05:40:35,13421
2,14206,279,2.99,2005-08-21 03:59:26,7577
2,7148,354,0.99,2005-07-27 07:04:09,9569
2,3241,499,1.99,2005-06-21 02:54:32,13436
1,7155,23,7.99,2005-07-27 07:18:46,615
1,4992,315,4.99,2005-07-09 00:49:37,8541
1,1107,53,2.99,2005-05-31 15:04:05,1459
1,8277,13,2.99,2005-07-29 01:38:53,341
1,1249,403,8.99,2005-06-15 05:38:09,10879
1,13184,393,4.99,2005-08-19 14:16:18,10665
1,15559,517,5.99,2005-08-23 04:55:05,13938
1,1950,594,2.99,2005-06-17 08:26:52,15905
1,10505,426,1.99,2005-08-01 11:13:59,11523
2,10428,46,4.99,2005-08-01 08:30:11,1274
1,6981,362,4.99,2005-07-27 00:51:38,9786
2,3302,594,1.99,2005-06-21 07:33:40,15908
1,2899,459,0.99,2005-06-20 02:39:21,12381
2,9728,399,2.99,2005-07-31 08:40:54,10797
1,13883,568,4.99,2005-08-20 15:28:53,15226
2,245,158,4.99,2005-05-26 13:46:59,4292
1,502,179,0.99,2005-05-28 01:34:43,4862
2,1864,130,2.99,2005-06-17 01:39:47,3507
1,2404,456,0.99,2005-06-18 16:33:48,12311
1,3432,216,2.99,2005-06-21 19:02:03,5863
2,11191,571,7.99,2005-08-02 11:24:07,15307
2,7296,400,2.99,2005-07-27 12:39:48,10819
1,6464,303,4.99,2005-07-12 01:16:40,8227
2,10426,305,4.99,2005-08-01 08:26:08,8284
1,2833,232,8.99,2005-06-19 21:34:54,6248
1,4240,65,4.99,2005-07-07 13:33:12,1772
2,11072,21,0.99,2005-08-02 07:10:57,563
1,9979,576,2.99,2005-07-31 17:00:07,15445
2,9197,168,4.99,2005-07-30 12:31:36,4564
2,8009,372,7.99,2005-07-28 15:25:58,10068
1,15423,596,0.99,2006-02-14 15:16:03,15983
1,13024,401,4.99,2005-08-19 08:19:21,10851
1,9053,485,4.99,2005-07-30 07:07:39,13102
1,5069,183,1.99,2005-07-09 04:56:30,4982
1,5400,192,2.99,2005-07-09 19:56:40,5200
2,9427,85,7.99,2005-07-30 21:16:33,2315
2,6814,579,1.99,2005-07-12 18:11:58,15513
1,5507,399,0.99,2005-07-10 00:49:04,10792
1,3450,126,2.99,2005-06-21 21:01:57,3389
1,9096,216,0.99,2005-07-30 08:39:23,5869
1,8903,406,0.99,2005-07-30 01:08:06,10993
2,14406,181,3.99,2005-08-21 10:46:35,4944
1,3216,534,4.99,2005-06-21 01:19:37,14378
1,217,121,4.99,2005-05-26 09:24:26,3254
2,7321,38,5.99,2005-07-27 13:33:38,1050
1,8893,147,2.99,2005-07-30 00:48:19,3995
1,12306,541,4.99,2005-08-18 05:47:55,14566
1,9741,495,4.99,2005-07-31 09:09:22,13345
1,6736,342,2.99,2005-07-12 14:16:50,9244
2,13217,565,4.99,2005-08-19 15:38:39,15151
2,8246,146,3.99,2005-07-29 00:38:41,3964
1,15505,375,4.99,2005-08-23 02:46:13,10174
1,6591,509,5.99,2005-07-12 07:13:46,13719
2,12280,46,4.99,2005-08-18 04:49:27,1280
2,9659,360,3.99,2005-07-31 06:02:14,9731
2,5353,196,3.99,2005-07-09 18:04:29,5296
2,7235,354,2.99,2005-07-27 10:09:30,9570
2,8803,86,5.99,2005-07-29 21:26:24,2342
2,6018,500,4.99,2005-07-11 02:06:36,13473
2,12869,99,8.99,2005-08-19 02:50:36,2686
1,10743,197,2.99,2005-08-01 19:55:09,5343
1,1363,197,0.99,2005-06-15 14:05:11,5325
2,7340,567,2.99,2005-07-27 14:18:10,15197
2,3388,119,5.99,2005-06-21 14:34:51,3193
2,2680,114,7.99,2005-06-19 12:13:37,3062
1,3020,74,1.99,2005-06-20 11:12:04,1997
1,1787,546,3.99,2005-06-16 19:30:59,14664
1,4647,312,3.99,2005-07-08 09:27:36,8463
2,12638,172,8.99,2005-08-18 18:11:39,4680
2,1044,70,4.99,2005-05-31 06:24:44,1892
1,14754,137,7.99,2005-08-21 23:17:26,3714
1,9813,245,6.99,2005-07-31 11:29:23,6645
2,123,43,4.99,2005-05-25 20:26:42,1179
1,12799,197,0.99,2005-08-19 00:27:01,5349
1,8736,530,0.99,2005-07-29 18:31:15,14270
2,13483,441,2.99,2005-08-20 01:16:38,11909
1,7751,176,5.99,2005-07-28 05:56:13,4785
2,4916,212,6.99,2005-07-08 21:32:17,5759
1,14392,586,1.99,2005-08-21 10:19:25,15705
1,7408,371,3.99,2005-07-27 16:31:40,10039
2,3520,102,1.99,2005-07-06 00:58:27,2741
1,10815,62,2.99,2005-08-01 22:46:21,1700
1,1917,400,3.99,2005-06-17 05:36:07,10811
1,3501,270,3.99,2005-07-06 00:11:28,7310
2,1152,191,4.99,2005-05-31 21:32:17,5177
2,672,306,6.99,2005-05-28 22:05:29,8295
1,12762,502,4.99,2005-08-18 23:06:54,13540
2,14067,259,6.99,2005-08-20 22:49:23,7006
2,8785,42,2.99,2005-07-29 20:36:26,1166
1,4041,445,0.99,2005-07-07 03:03:33,12001
1,14050,596,3.99,2005-08-20 22:09:04,15979
1,7269,209,3.99,2005-07-27 11:23:47,5672
2,9384,220,7.99,2005-07-30 19:25:35,5960
1,7430,562,2.99,2005-07-27 17:26:14,15061
1,2690,391,2.99,2005-06-19 13:00:02,10596
2,2205,593,4.99,2005-06-18 02:14:34,15876
2,13357,393,4.99,2005-08-19 21:02:59,10666
1,14087,289,0.99,2005-08-20 23:53:40,7841
1,11943,69,3.99,2005-08-17 17:00:42,1882
1,10340,568,2.99,2005-08-01 05:07:03,15222
1,2133,268,0.99,2005-06-17 21:10:05,7248
2,15907,2,4.99,2005-08-23 17:39:35,59
1,14038,589,6.99,2005-08-20 21:39:23,15786
1,6706,267,3.99,2005-07-12 12:59:16,7224
2,3913,494,0.99,2005-07-06 20:11:00,13303
2,155,551,7.99,2005-05-26 01:15:05,14780
1,4731,241,0.99,2005-07-08 13:08:18,6508
1,4147,274,2.99,2005-07-07 08:32:12,7411
2,945,357,0.99,2005-05-30 15:33:17,9639
2,1754,25,6.99,2005-06-16 17:13:23,660
2,12019,90,0.99,2005-08-17 19:48:55,2461
2,5216,515,0.99,2005-07-09 11:54:58,13870
1,4710,590,2.99,2005-07-08 12:04:53,15799
2,5987,447,2.99,2005-07-11 00:55:31,12066
2,9551,30,0.99,2005-07-31 02:04:58,838
2,2948,289,6.99,2005-06-20 06:02:35,7818
2,3934,576,4.99,2005-07-06 21:07:23,15434
1,11782,354,0.0,2006-02-14 15:16:03,9586
2,10841,102,1.99,2005-08-01 23:39:21,2762
1,3548,16,0.99,2005-07-06 02:23:39,427
2,5649,336,2.99,2005-07-10 07:15:07,9077
1,6855,24,4.99,2005-07-12 19:46:29,642
2,2757,243,5.99,2005-06-19 17:01:14,6569
2,15368,370,3.99,2005-08-22 21:57:15,10016
2,3860,514,2.99,2005-07-06 17:20:24,13846
2,1803,127,2.99,2005-06-16 20:32:47,3417
1,954,297,3.99,2005-05-30 16:57:29,8048
1,5022,499,2.99,2005-07-09 02:10:54,13438
2,2623,12,4.99,2005-06-19 08:11:51,308
1,9731,349,0.99,2005-07-31 08:54:47,9450
1,1197,349,2.99,2005-06-15 01:42:46,9435
1,3702,428,2.99,2005-07-06 10:13:56,11563
1,9612,69,2.99,2005-07-31 03:58:31,1880
1,709,479,7.99,2005-05-29 03:48:01,12927
2,9915,566,2.99,2005-07-31 14:52:26,15178
2,13543,163,7.99,2005-08-20 03:43:13,4444
2,4368,324,4.99,2005-07-07 19:55:19,8759
2,12455,46,4.99,2005-08-18 11:19:47,1282
1,4097,56,3.99,2005-07-07 06:10:55,1545
2,922,550,7.99,2005-05-30 11:55:55,14748
2,1276,388,6.99,2005-06-15 08:00:13,10501
2,908,85,4.99,2005-05-30 10:38:37,2303
2,15105,338,0.99,2005-08-22 12:01:33,9152
2,9244,27,0.99,2005-07-30 14:06:53,736
1,10379,141,1.99,2005-08-01 06:34:29,3815
2,11776,306,0.99,2005-08-17 10:27:19,8317
1,4331,535,4.99,2005-07-07 18:22:30,14402
1,7101,221,2.99,2005-07-27 05:06:34,5986
1,14423,521,0.99,2005-08-21 11:23:59,14037
1,15632,60,0.99,2005-08-23 07:30:26,1668
2,4211,214,0.99,2005-07-07 11:50:41,5809
2,8323,87,4.99,2005-07-29 03:52:59,2372
2,8694,345,8.99,2005-07-29 16:44:48,9326
2,13158,327,2.99,2005-08-19 13:18:10,8842
2,3068,516,0.99,2005-06-20 14:02:22,13894
2,12550,138,2.99,2005-08-18 14:40:38,3746
2,3969,587,0.99,2005-07-06 22:47:59,15716
1,9835,328,2.99,2005-07-31 12:07:35,8863
2,4962,532,4.99,2005-07-08 23:36:13,14311
1,14576,45,6.99,2005-08-21 16:52:03,1253
1,7597,169,0.99,2005-07-27 23:35:49,4593
2,15725,599,2.99,2005-08-23 11:25:00,16049
2,14164,274,7.99,2005-08-21 02:58:02,7430
2,12432,263,5.99,2005-08-18 10:35:13,7120
2,1823,448,7.99,2005-06-16 21:48:16,12088
2,12335,150,2.99,2005-08-18 06:59:15,4097
2,1815,84,0.99,2005-06-16 21:16:07,2274
1,7424,558,0.99,2005-07-27 17:14:19,14951
2,5648,24,0.99,2005-07-10 07:09:21,641
2,4911,66,5.99,2005-07-08 21:20:26,1802
1,13814,436,0.99,2005-08-20 13:07:23,11770
1,2922,176,4.99,2005-06-20 04:13:47,4775
1,1613,573,4.99,2005-06-16 06:55:10,15338
1,9362,420,0.99,2005-07-30 18:44:16,11364
1,15585,545,0.99,2005-08-23 05:55:22,14658
1,12676,393,0.99,2005-08-18 19:34:40,10664
2,8368,200,3.99,2005-07-29 05:15:41,5433
2,10345,42,2.99,2005-08-01 05:18:56,1170
2,5721,5,0.99,2005-07-10 11:09:35,121
2,9179,50,0.99,2005-07-30 12:02:41,1377
1,6939,354,5.99,2005-07-26 23:17:51,9568
1,621,239,4.99,2005-05-28 15:58:12,6442
2,2446,466,8.99,2005-06-18 19:04:41,12561
1,11302,51,2.99,2005-08-02 15:38:03,1412
2,9033,35,2.99,2005-07-30 06:07:42,974
2,5547,519,5.99,2005-07-10 02:52:47,13972
2,12875,483,2.99,2005-08-19 03:10:21,13054
1,8213,17,2.99,2005-07-28 23:37:33,457
1,12922,25,0.99,2005-08-19 04:48:48,680
2,12986,210,4.99,2005-08-19 07:09:36,5713
1,1479,592,2.99,2005-06-15 21:13:38,15846
2,2478,241,5.99,2005-06-18 21:01:21,6504
1,15743,139,0.99,2005-08-23 12:12:05,3780
1,9600,464,5.99,2005-07-31 03:35:34,12535
1,2140,56,0.99,2005-06-17 21:40:29,1540
2,7948,589,9.99,2005-07-28 13:06:16,15778
1,2262,218,0.99,2005-06-18 05:49:46,5905
2,13299,373,2.99,2005-08-19 18:46:33,10117
1,4691,126,0.99,2005-07-08 11:04:53,3393
1,12635,15,2.99,2005-08-18 18:00:23,405
2,1796,283,2.99,2005-06-16 20:10:43,7653
2,2860,107,4.99,2005-06-19 23:20:40,2877
2,8076,17,8.99,2005-07-28 17:45:58,456
1,12394,330,2.99,2005-08-18 09:05:15,8928
2,12328,77,1.99,2005-08-18 06:43:56,2109
1,1529,362,2.99,2005-06-16 00:37:35,9776
1,758,563,4.99,2005-05-29 10:31:56,15073
1,4447,549,0.99,2005-07-07 23:15:28,14735
2,9523,356,3.99,2005-07-31 00:56:09,9622
2,8208,530,4.99,2005-07-28 23:26:35,14269
2,10934,142,5.99,2005-08-02 02:52:18,3846
2,7935,462,2.99,2005-07-28 12:33:17,12483
2,3460,236,2.99,2005-06-21 21:46:56,6354
1,12185,588,2.99,2005-08-18 01:40:14,15757
2,2799,576,4.99,2005-06-19 19:15:21,15430
2,1923,400,6.99,2005-06-17 06:06:10,10812
1,1225,434,0.99,2005-06-15 03:45:35,11692
2,15470,416,4.99,2005-08-23 01:35:12,11267
2,14118,337,5.99,2005-08-21 01:13:37,9122
1,2762,457,3.99,2005-06-19 17:22:31,12336
2,6903,517,0.99,2005-07-12 21:58:15,13929
2,4206,448,2.99,2005-07-07 11:32:16,12095
1,14648,284,4.99,2005-08-21 19:18:01,7702
2,9035,243,2.99,2005-07-30 06:16:07,6579
2,12851,194,3.99,2005-08-19 02:12:12,5257
2,2693,107,6.99,2005-06-19 13:11:47,2876
2,5154,361,2.99,2005-07-09 08:46:18,9749
1,5924,191,5.99,2005-07-10 21:41:23,5186
1,5472,165,4.99,2005-07-09 23:16:40,4474
1,7872,66,2.99,2005-07-28 10:18:16,1808
1,5548,317,0.99,2005-07-10 02:56:45,8590
1,15770,113,2.99,2005-08-23 13:18:16,3057
1,15894,168,0.99,2006-02-14 15:16:03,4581
1,5800,411,2.99,2005-07-10 14:58:36,11132
1,8934,494,4.99,2005-07-30 02:37:05,13314
2,14629,148,2.99,2005-08-21 18:39:52,4050
2,7829,5,3.99,2005-07-28 08:43:39,127
2,4455,507,2.99,2005-07-07 23:43:46,13669
1,13214,157,4.99,2005-08-19 15:31:06,4288
2,3537,479,6.99,2005-07-06 01:36:53,12934
2,7838,550,2.99,2005-07-28 09:00:21,14759
1,10114,218,0.99,2005-07-31 21:12:58,5914
1,12699,66,0.99,2005-08-18 20:20:59,1815
2,13803,486,0.99,2005-08-20 12:46:17,13137
2,8126,537,4.99,2005-07-28 19:32:41,14467
1,14041,247,4.99,2005-08-20 21:45:23,6697
1,12967,170,3.99,2005-08-19 06:37:51,4624
2,13075,224,4.99,2005-08-19 10:10:10,6056
1,5650,461,0.99,2005-07-10 07:17:01,12445
2,1364,400,0.99,2005-06-15 14:05:32,10810
2,2444,576,8.99,2005-06-18 18:58:12,15428
2,7952,158,2.99,2005-07-28 13:23:49,4305
1,14762,1,0.99,2005-08-21 23:33:57,29
1,357,198,0.99,2005-05-27 06:37:15,5356
2,15081,313,2.99,2005-08-22 11:14:31,8501
1,14181,210,7.99,2005-08-21 03:16:30,5714
1,7405,42,3.99,2005-07-27 16:25:11,1161
1,1816,594,4.99,2005-06-16 21:20:41,15904
1,9307,538,0.99,2005-07-30 16:52:43,14494
2,14565,250,4.99,2005-08-21 16:24:45,6753
2,9857,168,6.99,2005-07-31 13:00:53,4566
2,7976,205,7.99,2005-07-28 14:13:24,5560
2,4791,393,7.99,2005-07-08 16:27:24,10651
1,4091,337,6.99,2005-07-07 05:53:38,9103
2,432,46,4.99,2005-05-27 16:40:29,1257
2,15569,313,6.99,2005-08-23 05:24:29,8503
1,8309,446,4.99,2005-07-29 03:22:20,12045
2,2896,40,2.99,2005-06-20 02:33:42,1099
2,2020,384,0.99,2005-06-17 12:39:50,10398
1,3166,424,6.99,2005-06-20 21:32:32,11452
1,15768,267,0.99,2005-08-23 13:14:47,7241
1,9271,100,4.99,2005-07-30 15:04:31,2705
1,320,2,4.99,2005-05-27 00:09:24,33
1,14840,354,5.99,2005-08-22 01:58:42,9583
1,671,14,2.99,2005-05-28 22:04:30,361
1,14461,42,7.99,2005-08-21 12:50:33,1175
2,2907,208,0.99,2005-06-20 03:15:09,5635
2,1752,12,5.99,2005-06-16 17:02:55,305
2,5689,381,0.99,2005-07-10 09:24:17,10318
2,4412,282,4.99,2005-07-07 21:56:53,7635
2,3871,331,8.99,2005-07-06 17:58:51,8939
1,1046,179,4.99,2005-05-31 06:42:30,4864
1,10583,125,2.99,2005-08-01 13:54:35,3375
2,14736,139,5.99,2005-08-21 22:25:53,3773
1,4754,108,0.99,2005-07-08 14:20:01,2914
1,7373,488,5.99,2005-07-27 15:19:33,13172
1,3799,251,4.99,2005-07-06 15:00:14,6766
2,5118,5,5.99,2005-07-09 07:13:52,119
1,864,544,2.99,2005-05-30 03:27:17,14618
1,11640,501,1.99,2005-08-17 04:44:33,13505
1,14618,270,0.99,2005-08-21 18:09:51,7327
1,7392,204,4.99,2005-07-27 16:01:05,5535
1,11953,399,3.99,2005-08-17 17:16:42,10801
2,3057,307,5.99,2005-06-20 13:22:48,8334
1,5227,362,4.99,2005-07-09 12:16:39,9781
1,11321,266,4.99,2005-08-02 16:15:07,7195
1,7792,236,4.99,2005-07-28 07:24:02,6369
2,10350,78,3.99,2005-08-01 05:30:05,2130
1,4314,184,0.99,2005-07-07 17:38:31,5002
2,3675,282,2.99,2005-07-06 09:09:19,7632
1,3424,583,0.99,2005-06-21 17:42:51,15618
2,14446,21,2.99,2005-08-21 12:10:41,576
1,11389,270,2.99,2005-08-02 18:39:12,7320
1,1192,186,4.99,2005-06-15 01:18:39,5045
1,10520,543,4.99,2005-08-01 11:45:58,14611
2,12305,534,2.99,2005-08-18 05:46:29,14390
1,9914,530,4.99,2005-07-31 14:51:19,14271
2,4136,203,2.99,2005-07-07 08:15:52,5501
1,4271,150,6.99,2005-07-07 14:38:52,4089
1,3363,261,0.99,2005-06-21 12:25:07,7053
1,7497,387,0.99,2005-07-27 20:05:27,10486
2,11912,573,5.99,2005-08-17 15:51:49,15360
1,13751,105,2.99,2005-08-20 11:17:03,2845
1,4871,210,6.99,2005-07-08 19:19:52,5698
1,8184,160,4.99,2005-07-28 22:22:35,4353
2,7237,29,3.99,2005-07-27 10:12:36,795
2,8546,418,5.99,2005-07-29 11:08:48,11304
2,7713,572,6.99,2005-07-28 04:32:14,15322
2,14852,352,0.99,2005-08-22 02:25:53,9531
2,2946,213,4.99,2005-06-20 05:50:40,5780
1,11242,434,3.99,2005-08-02 13:32:00,11708
1,1310,27,4.99,2005-06-15 10:11:42,720
2,3541,501,6.99,2005-07-06 01:50:11,13494
2,13222,91,4.99,2005-08-19 15:47:58,2495
1,8400,573,4.99,2005-07-29 06:23:56,15352
1,7367,383,3.99,2005-07-27 15:05:45,10378
1,3055,23,4.99,2005-06-20 13:19:58,607
2,1911,3,6.99,2005-06-17 05:15:15,64
1,1154,59,5.99,2005-05-31 21:42:09,1622
2,7416,350,4.99,2005-07-27 16:55:25,9476
2,4644,38,4.99,2005-07-08 09:14:29,1042
1,192,437,2.99,2005-05-26 06:20:37,11773
1,9388,332,5.99,2005-07-30 19:27:22,8975
1,11576,293,2.99,2005-08-17 01:53:20,7943
1,10637,161,2.99,2005-08-01 15:44:09,4392
1,13974,479,2.99,2005-08-20 18:54:59,12955
2,6026,409,4.99,2005-07-11 02:21:43,11072
1,14078,396,3.99,2005-08-20 23:26:40,10734
1,3747,437,4.99,2005-07-06 12:11:14,11779
2,3376,318,7.99,2005-06-21 13:43:02,8615
1,859,79,2.99,2005-05-30 02:36:20,2145
2,3560,592,2.99,2005-07-06 02:51:37,15849
1,2952,13,2.99,2005-06-20 06:26:57,333
2,8976,507,2.99,2005-07-30 04:12:32,13679
2,561,77,2.99,2005-05-28 08:54:06,2087
2,7666,196,3.99,2005-07-28 02:35:12,5299
2,4390,44,0.99,2005-07-07 20:59:06,1212
1,10092,364,0.99,2005-07-31 20:28:09,9848
1,1344,585,0.99,2005-06-15 12:29:41,15666
1,2082,254,2.99,2005-06-17 17:13:32,6843
2,4787,7,5.99,2005-07-08 16:16:04,186
1,10378,113,0.99,2005-08-01 06:30:04,3049
1,5952,595,1.99,2005-07-10 23:18:20,15934
2,3153,430,0.99,2005-06-20 20:44:15,11605
1,3249,410,4.99,2005-06-21 03:13:19,11090
1,8877,417,2.99,2005-07-30 00:15:22,11279
2,15679,103,0.99,2005-08-23 09:27:29,2798
1,15666,586,3.99,2005-08-23 09:01:10,15707
1,1266,96,3.99,2005-06-15 07:11:39,2594
1,9955,342,0.99,2005-07-31 16:01:26,9251
1,14822,52,5.99,2005-08-22 01:21:14,1450
1,11177,2,6.99,2005-08-02 10:43:48,52
1,14667,55,2.99,2005-08-21 19:51:11,1533
2,3255,482,0.99,2005-06-21 03:39:52,13012
2,12315,579,5.99,2005-08-18 06:15:06,15526
2,2928,104,0.99,2005-06-20 04:43:45,2804
1,1678,352,4.99,2005-06-16 11:08:28,9513
2,8004,393,4.99,2005-07-28 15:14:07,10657
1,6356,149,4.99,2005-07-11 20:57:48,4072
1,5018,541,2.99,2005-07-09 02:01:05,14557
1,8582,162,4.99,2005-07-29 12:03:27,4412
2,12667,545,10.99,2005-08-18 19:11:45,14655
1,11620,502,0.99,2005-08-17 04:06:22,13539
1,1341,344,3.99,2005-06-15 12:26:18,9297
1,11159,249,4.99,2005-08-02 10:00:55,6732
1,11594,198,6.99,2005-08-17 02:47:02,5379
2,5344,197,0.99,2005-07-09 17:27:05,5335
1,12622,529,3.99,2005-08-18 17:34:11,14250
2,12605,496,4.99,2005-08-18 16:59:37,13370
2,5131,167,0.99,2005-07-09 07:35:03,4524
2,13397,379,7.99,2005-08-19 22:06:35,10262
2,14556,265,6.99,2005-08-21 16:03:27,7179
2,418,151,5.99,2005-05-27 15:13:17,4110
2,10670,512,3.99,2005-08-01 17:07:16,13794
2,122,273,3.99,2005-05-25 19:46:21,7367
1,8668,71,4.99,2005-07-29 15:41:31,1929
2,8818,98,5.99,2005-07-29 22:14:04,2653
1,766,383,8.99,2005-05-29 11:47:02,10367
1,11539,264,2.99,2005-08-17 00:45:41,7146
2,14310,177,0.99,2005-08-21 07:44:32,4820
1,2253,122,0.99,2005-06-18 05:11:43,3285
