assays_ASI,assays_VARI,assays_SRI,assays_ASSCTY,assays_BFO,assays_TII,assays_ASSTIS,assays_ASSUBFR,assays_T,assays_RELT,assays_CONFISC,assays_CURAB,assays_SASI,assays_CHEI,assays_CI
7828,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL620889,
7829,,1,,BAO_0000019,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL620890,
7830,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL620891,
7831,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL620892,
7832,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL621079,
7833,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL621080,
7834,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL621081,
7835,,1,,BAO_0000218,,,,100712,N,1,Intermediate,,CHEMBL621082,
7836,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621083,
7837,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL621084,
7838,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL621085,
7839,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL621086,
7840,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL621087,
7841,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL622607,
7842,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL622608,
7843,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL624481,
7844,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL624482,
7845,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL624483,
7846,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL624484,
7847,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL624485,
7848,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624486,
7849,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL624487,
7850,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL624488,
7851,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624489,
7852,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL625184,
7853,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL625185,
7854,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL875954,
7855,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL625186,
7856,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL625187,
7857,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL625188,
7858,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625189,
7859,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL625190,
7860,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621733,
7861,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621734,
7862,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621735,
7863,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL621736,
7864,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL621737,
7865,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621738,
7866,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622806,
7867,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623519,
7868,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623520,
7869,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623521,
7870,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623522,
7871,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623523,
7872,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623690,
7873,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623691,
7874,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623692,
7875,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623693,
7876,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623694,
7877,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623695,
7878,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623696,
7879,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623697,
7880,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Intermediate,,CHEMBL623698,
7881,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Intermediate,,CHEMBL623699,
7882,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623700,
7883,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623701,
7884,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623702,
7885,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623703,
7886,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623704,
7887,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623705,
7888,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623706,
7889,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623707,
7890,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623708,
7891,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623709,
7892,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623710,
7893,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623711,
7894,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623712,
7895,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623713,
7896,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623714,
7897,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623715,
7898,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623716,
7899,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622980,
7900,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622981,
7901,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622982,
7902,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622983,
7903,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622984,
7904,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622985,
7905,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623631,
7906,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623632,
7907,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623633,
7908,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL623634,
7909,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623635,
7910,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621195,
7911,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621196,
7912,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL875287,
7913,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621197,
7914,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL621198,
7915,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL621199,
7916,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621200,
7917,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621201,
7918,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621202,
7919,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621203,
7920,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621204,
7921,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621205,
7922,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621206,
7923,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621207,
7924,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621208,
7925,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621209,
7926,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL876484,
7927,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621210,
7928,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621211,
7929,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621212,
7930,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621213,
7931,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621214,
7932,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621215,
7933,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621216,
7934,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621217,
7935,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621218,
7936,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621219,
7937,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621220,
7938,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621221,
7939,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621222,
7940,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621223,
7941,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL876485,
7942,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621224,
7943,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621225,
7944,,1,,BAO_0000218,948.0,Heart,,50597,N,1,Intermediate,,CHEMBL621226,
7945,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL621227,
7946,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL621228,
7947,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL621229,
7948,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL621230,
7949,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL621231,
7950,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL621232,
7951,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL621233,
7952,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL621234,
7953,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL621235,
7954,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL621236,
7955,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL621237,
7956,,1,,BAO_0000218,2113.0,Kidney,,50597,N,1,Intermediate,,CHEMBL876486,
7957,,1,,BAO_0000218,160.0,Intestine,,50597,N,1,Intermediate,,CHEMBL622436,
7958,,1,,BAO_0000218,160.0,Intestine,,50597,N,1,Intermediate,,CHEMBL622437,
7959,,1,,BAO_0000218,160.0,Intestine,,50597,N,1,Intermediate,,CHEMBL622438,
7960,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622439,
7961,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622440,
7962,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622441,
7963,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622442,
7964,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622443,
7965,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622444,
7966,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622445,
7967,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622446,
7968,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622447,
7969,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622448,
7970,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622449,
7971,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622450,
7972,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622451,
7973,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622452,
7974,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622453,
7975,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622454,
7976,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL622455,
7977,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL876024,
7978,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622456,
7979,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622457,
7980,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622458,
7981,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622459,
7982,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL873343,
7983,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622460,
7984,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622461,
7985,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622462,
7986,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622463,
7987,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622464,
7988,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622465,
7989,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622466,
7990,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622467,
7991,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622468,
7992,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL876025,
7993,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622469,
7994,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622470,
7995,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622471,
7996,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622472,
7997,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL622473,
7998,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL624282,
7999,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL624283,
8000,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL624284,
8001,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL624285,
8002,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624286,
8003,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624287,
8004,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624288,
8005,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL624289,
8006,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL873344,
8007,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL619623,
8008,,1,,BAO_0000218,,,,50597,N,1,Expert,,CHEMBL621399,
8009,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621400,
8010,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621401,
8011,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621402,
8012,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621403,
8013,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621121,
8014,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL872525,
8015,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621122,
8016,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621123,
8017,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621124,
8018,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621125,
8019,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621126,
8020,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621127,
8021,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621128,
8022,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618263,
8023,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618264,
8024,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618265,
8025,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL618266,
8026,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618267,
8027,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL618450,
8028,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL618451,
8029,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618452,
8030,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL618453,
8031,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL618454,
8032,,1,,BAO_0000218,1088.0,Urine,,50597,N,1,Intermediate,,CHEMBL618455,
8033,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618456,
8034,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618457,
8035,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618458,
8036,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618459,
8037,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL876733,
8038,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL618460,
8039,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618461,
8040,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL618462,
8041,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618463,
8042,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618464,
8043,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618465,
8044,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618466,
8045,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618467,
8046,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618468,
8047,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL618469,
8048,,1,,BAO_0000218,1969.0,Plasma,,50588,N,1,Intermediate,,CHEMBL618470,
8049,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL618471,
8050,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL618472,
8051,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL618473,
8052,,1,,BAO_0000218,,,,50506,N,1,Intermediate,,CHEMBL621699,
8053,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621700,
8054,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621701,
8055,,1,,BAO_0000218,,,,50506,N,1,Intermediate,,CHEMBL621702,
8056,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL621703,
8057,,1,,BAO_0000218,,,,50588,N,1,Intermediate,,CHEMBL621704,
8058,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624259,
8059,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624260,
8060,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624430,
8061,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624431,
8062,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624432,
8063,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624433,
8064,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624434,
8065,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL624435,
8066,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL618570,
8067,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL618571,
8068,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL618572,
8069,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL618573,
8070,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL619267,
8071,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL619431,
8072,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL619432,
8073,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL619433,
8074,,1,,BAO_0000218,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL619434,
8075,,1,,BAO_0000218,1977.0,Serum,,50594,N,1,Intermediate,,CHEMBL619435,
8076,,1,,BAO_0000019,1969.0,Plasma,,22224,U,0,Autocuration,,CHEMBL619436,
8077,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL619437,
8078,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL619438,
8079,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL619439,
8080,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL619440,
8081,,1,,BAO_0000218,,,,22224,U,0,Autocuration,,CHEMBL619441,
8082,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL619442,
8083,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL875156,
8084,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL619443,
8085,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL619444,
8086,,1,,BAO_0000019,,,,22224,U,0,Autocuration,,CHEMBL623464,
8087,,1,,BAO_0000218,,,,50594,N,1,Intermediate,,CHEMBL623465,
8088,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623466,
8089,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623467,
8090,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL623468,
8091,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622660,
8092,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622661,
8093,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622662,
8094,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622663,
8095,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622664,
8096,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622665,
8097,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL622666,
8098,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621615,
8099,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621616,
8100,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621617,
8101,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621618,
8102,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621619,
8103,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621620,
8104,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621786,
8105,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621787,
8106,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621788,
8107,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621789,
8108,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621790,
8109,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL621791,
8110,,1,,BAO_0000218,,,Microsomes,50597,N,1,Intermediate,,CHEMBL621792,
8111,,1,,BAO_0000218,,,Microsomes,50597,N,1,Intermediate,,CHEMBL621793,
8112,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621794,
8113,,1,,BAO_0000218,1969.0,Plasma,,50597,N,1,Intermediate,,CHEMBL621795,
8114,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621796,
8115,,1,Hepatocyte,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL621797,401.0
8116,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621798,
8117,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621799,
8118,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621800,
8119,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621801,
8120,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621802,
8121,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618596,
8122,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618597,
8123,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618598,
8124,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618599,
8125,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618600,
8126,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618601,
8127,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618602,
8128,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618603,
8129,,1,,BAO_0000218,2107.0,Liver,,50597,N,1,Intermediate,,CHEMBL618604,
8130,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618605,
8131,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618606,
8132,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618607,
8133,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618608,
8134,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618609,
8135,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618610,
8136,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618611,
8137,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618612,
8138,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL618613,
8139,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621076,
8140,,1,,BAO_0000218,,,,50597,N,1,Intermediate,,CHEMBL621077,
