assay_id,assay_strain,assay_test_type,curated_by,assay_subcellular_fraction,chembl_id,tid,relationship_type,confidence_score,src_id,src_assay_id,cell_id,bao_format,tissue_id,variant_id
7826,,,Intermediate,,CHEMBL620216,50797,N,1,1,,,BAO_0000218,1969.0,
7827,,,Intermediate,,CHEMBL620888,50588,N,1,1,,,BAO_0000218,1969.0,
7828,,,Intermediate,,CHEMBL620889,50588,N,1,1,,,BAO_0000218,1969.0,
7829,,,Autocuration,,CHEMBL620890,22224,U,0,1,,,BAO_0000019,1969.0,
7830,,,Intermediate,,CHEMBL620891,50597,N,1,1,,,BAO_0000218,1969.0,
7831,,,Autocuration,,CHEMBL620892,22224,U,0,1,,,BAO_0000019,,
7832,,,Intermediate,,CHEMBL621079,50594,N,1,1,,,BAO_0000218,,
7833,,,Intermediate,,CHEMBL621080,50594,N,1,1,,,BAO_0000218,,
7834,,,Intermediate,,CHEMBL621081,50588,N,1,1,,,BAO_0000218,,
7835,,,Intermediate,,CHEMBL621082,100712,N,1,1,,,BAO_0000218,,
7836,,,Intermediate,,CHEMBL621083,50597,N,1,1,,,BAO_0000218,,
7837,,,Intermediate,,CHEMBL621084,50588,N,1,1,,,BAO_0000218,,
7838,,,Intermediate,,CHEMBL621085,50588,N,1,1,,,BAO_0000218,,
7839,,,Intermediate,,CHEMBL621086,50588,N,1,1,,,BAO_0000218,,
7840,,,Intermediate,,CHEMBL621087,50588,N,1,1,,,BAO_0000218,,
7841,,,Intermediate,,CHEMBL622607,50588,N,1,1,,,BAO_0000218,,
7842,,,Intermediate,,CHEMBL622608,50588,N,1,1,,,BAO_0000218,,
7843,,,Autocuration,,CHEMBL624481,22224,U,0,1,,,BAO_0000019,,
7844,,,Autocuration,,CHEMBL624482,22224,U,0,1,,,BAO_0000019,,
7845,,,Autocuration,,CHEMBL624483,22224,U,0,1,,,BAO_0000019,,
7846,,,Autocuration,,CHEMBL624484,22224,U,0,1,,,BAO_0000019,,
7847,,,Autocuration,,CHEMBL624485,22224,U,0,1,,,BAO_0000019,,
7848,,,Intermediate,,CHEMBL624486,50597,N,1,1,,,BAO_0000218,,
7849,,,Autocuration,,CHEMBL624487,22224,U,0,1,,,BAO_0000019,,
7850,,,Autocuration,,CHEMBL624488,22224,U,0,1,,,BAO_0000019,,
7851,,,Intermediate,,CHEMBL624489,50597,N,1,1,,,BAO_0000218,,
7852,,,Intermediate,,CHEMBL625184,50597,N,1,1,,,BAO_0000218,,
7853,,,Autocuration,,CHEMBL625185,22224,U,0,1,,,BAO_0000019,,
7854,,,Autocuration,,CHEMBL875954,22224,U,0,1,,,BAO_0000019,,
7855,,,Autocuration,,CHEMBL625186,22224,U,0,1,,,BAO_0000019,,
7856,,,Autocuration,,CHEMBL625187,22224,U,0,1,,,BAO_0000019,,
7857,,,Autocuration,,CHEMBL625188,22224,U,0,1,,,BAO_0000019,,
7858,,,Intermediate,,CHEMBL625189,50588,N,1,1,,,BAO_0000218,,
7859,,,Intermediate,,CHEMBL625190,50588,N,1,1,,,BAO_0000218,,
7860,,,Intermediate,,CHEMBL621733,50597,N,1,1,,,BAO_0000218,,
7861,,,Intermediate,,CHEMBL621734,50597,N,1,1,,,BAO_0000218,,
7862,,,Intermediate,,CHEMBL621735,50597,N,1,1,,,BAO_0000218,,
7863,,,Intermediate,,CHEMBL621736,50597,N,1,1,,,BAO_0000218,1969.0,
7864,,,Intermediate,,CHEMBL621737,50597,N,1,1,,,BAO_0000218,1969.0,
7865,,,Intermediate,,CHEMBL621738,50597,N,1,1,,,BAO_0000218,,
7866,,In vivo,Intermediate,,CHEMBL622806,50597,N,1,1,,,BAO_0000218,,
7867,,In vivo,Intermediate,,CHEMBL623519,50597,N,1,1,,,BAO_0000218,,
7868,,In vivo,Intermediate,,CHEMBL623520,50597,N,1,1,,,BAO_0000218,,
7869,,In vivo,Intermediate,,CHEMBL623521,50597,N,1,1,,,BAO_0000218,,
7870,,In vivo,Intermediate,,CHEMBL623522,50597,N,1,1,,,BAO_0000218,,
7871,,In vivo,Intermediate,,CHEMBL623523,50597,N,1,1,,,BAO_0000218,,
7872,,In vivo,Intermediate,,CHEMBL623690,50597,N,1,1,,,BAO_0000218,,
7873,,In vivo,Intermediate,,CHEMBL623691,50597,N,1,1,,,BAO_0000218,,
7874,,In vivo,Intermediate,,CHEMBL623692,50597,N,1,1,,,BAO_0000218,,
7875,,In vivo,Intermediate,,CHEMBL623693,50597,N,1,1,,,BAO_0000218,,
7876,,In vivo,Intermediate,,CHEMBL623694,50597,N,1,1,,,BAO_0000218,,
7877,,In vivo,Intermediate,,CHEMBL623695,50597,N,1,1,,,BAO_0000218,,
7878,,In vivo,Intermediate,,CHEMBL623696,50597,N,1,1,,,BAO_0000218,,
7879,,In vivo,Intermediate,,CHEMBL623697,50597,N,1,1,,,BAO_0000218,,
7880,,In vivo,Intermediate,,CHEMBL623698,22224,U,0,1,,,BAO_0000218,1969.0,
7881,,In vivo,Intermediate,,CHEMBL623699,22224,U,0,1,,,BAO_0000218,1969.0,
7882,,In vivo,Intermediate,,CHEMBL623700,50597,N,1,1,,,BAO_0000218,,
7883,,In vivo,Intermediate,,CHEMBL623701,50597,N,1,1,,,BAO_0000218,,
7884,,In vivo,Intermediate,,CHEMBL623702,50597,N,1,1,,,BAO_0000218,1969.0,
7885,,In vivo,Intermediate,,CHEMBL623703,50597,N,1,1,,,BAO_0000218,,
7886,,In vivo,Intermediate,,CHEMBL623704,50597,N,1,1,,,BAO_0000218,,
7887,,In vivo,Intermediate,,CHEMBL623705,50597,N,1,1,,,BAO_0000218,,
7888,,In vivo,Intermediate,,CHEMBL623706,50597,N,1,1,,,BAO_0000218,,
7889,,In vivo,Intermediate,,CHEMBL623707,50597,N,1,1,,,BAO_0000218,,
7890,,In vivo,Intermediate,,CHEMBL623708,50597,N,1,1,,,BAO_0000218,,
7891,,In vivo,Intermediate,,CHEMBL623709,50597,N,1,1,,,BAO_0000218,,
7892,,In vivo,Intermediate,,CHEMBL623710,50597,N,1,1,,,BAO_0000218,,
7893,,In vivo,Intermediate,,CHEMBL623711,50597,N,1,1,,,BAO_0000218,,
7894,,In vivo,Intermediate,,CHEMBL623712,50597,N,1,1,,,BAO_0000218,,
7895,,In vivo,Intermediate,,CHEMBL623713,50597,N,1,1,,,BAO_0000218,,
7896,,In vivo,Intermediate,,CHEMBL623714,50597,N,1,1,,,BAO_0000218,,
7897,,In vivo,Intermediate,,CHEMBL623715,50597,N,1,1,,,BAO_0000218,,
7898,,In vivo,Intermediate,,CHEMBL623716,50597,N,1,1,,,BAO_0000218,,
7899,,In vivo,Intermediate,,CHEMBL622980,50597,N,1,1,,,BAO_0000218,,
7900,,In vivo,Intermediate,,CHEMBL622981,50597,N,1,1,,,BAO_0000218,,
7901,,In vivo,Intermediate,,CHEMBL622982,50597,N,1,1,,,BAO_0000218,,
7902,,In vivo,Intermediate,,CHEMBL622983,50597,N,1,1,,,BAO_0000218,,
7903,,In vivo,Intermediate,,CHEMBL622984,50597,N,1,1,,,BAO_0000218,,
7904,,In vivo,Intermediate,,CHEMBL622985,50597,N,1,1,,,BAO_0000218,,
7905,,In vivo,Intermediate,,CHEMBL623631,50597,N,1,1,,,BAO_0000218,1969.0,
7906,,In vivo,Intermediate,,CHEMBL623632,50597,N,1,1,,,BAO_0000218,,
7907,,In vivo,Intermediate,,CHEMBL623633,50597,N,1,1,,,BAO_0000218,1969.0,
7908,,In vivo,Intermediate,,CHEMBL623634,50597,N,1,1,,,BAO_0000218,1969.0,
7909,,In vivo,Intermediate,,CHEMBL623635,50597,N,1,1,,,BAO_0000218,,
7910,,In vivo,Intermediate,,CHEMBL621195,50597,N,1,1,,,BAO_0000218,,
7911,,In vivo,Intermediate,,CHEMBL621196,50597,N,1,1,,,BAO_0000218,,
7912,,In vivo,Intermediate,,CHEMBL875287,50597,N,1,1,,,BAO_0000218,,
7913,,In vivo,Intermediate,,CHEMBL621197,50597,N,1,1,,,BAO_0000218,,
7914,,In vivo,Intermediate,,CHEMBL621198,50597,N,1,1,,,BAO_0000218,1969.0,
7915,,In vivo,Intermediate,,CHEMBL621199,50597,N,1,1,,,BAO_0000218,1969.0,
7916,,In vivo,Intermediate,,CHEMBL621200,50597,N,1,1,,,BAO_0000218,,
7917,,In vivo,Intermediate,,CHEMBL621201,50597,N,1,1,,,BAO_0000218,,
7918,,In vivo,Intermediate,,CHEMBL621202,50597,N,1,1,,,BAO_0000218,,
7919,,In vivo,Intermediate,,CHEMBL621203,50597,N,1,1,,,BAO_0000218,,
7920,,In vivo,Intermediate,,CHEMBL621204,50597,N,1,1,,,BAO_0000218,,
7921,,In vivo,Intermediate,,CHEMBL621205,50597,N,1,1,,,BAO_0000218,948.0,
7922,,In vivo,Intermediate,,CHEMBL621206,50597,N,1,1,,,BAO_0000218,948.0,
7923,,In vivo,Intermediate,,CHEMBL621207,50597,N,1,1,,,BAO_0000218,948.0,
7924,,In vivo,Intermediate,,CHEMBL621208,50597,N,1,1,,,BAO_0000218,948.0,
7925,,In vivo,Intermediate,,CHEMBL621209,50597,N,1,1,,,BAO_0000218,948.0,
7926,,In vivo,Intermediate,,CHEMBL876484,50597,N,1,1,,,BAO_0000218,948.0,
7927,,In vivo,Intermediate,,CHEMBL621210,50597,N,1,1,,,BAO_0000218,948.0,
7928,,In vivo,Intermediate,,CHEMBL621211,50597,N,1,1,,,BAO_0000218,948.0,
7929,,In vivo,Intermediate,,CHEMBL621212,50597,N,1,1,,,BAO_0000218,948.0,
7930,,In vivo,Intermediate,,CHEMBL621213,50597,N,1,1,,,BAO_0000218,948.0,
7931,,In vivo,Intermediate,,CHEMBL621214,50597,N,1,1,,,BAO_0000218,948.0,
7932,,In vivo,Intermediate,,CHEMBL621215,50597,N,1,1,,,BAO_0000218,948.0,
7933,,In vivo,Intermediate,,CHEMBL621216,50597,N,1,1,,,BAO_0000218,948.0,
7934,,In vivo,Intermediate,,CHEMBL621217,50597,N,1,1,,,BAO_0000218,948.0,
7935,,In vivo,Intermediate,,CHEMBL621218,50597,N,1,1,,,BAO_0000218,948.0,
7936,,In vivo,Intermediate,,CHEMBL621219,50597,N,1,1,,,BAO_0000218,948.0,
7937,,In vivo,Intermediate,,CHEMBL621220,50597,N,1,1,,,BAO_0000218,948.0,
7938,,In vivo,Intermediate,,CHEMBL621221,50597,N,1,1,,,BAO_0000218,948.0,
7939,,In vivo,Intermediate,,CHEMBL621222,50597,N,1,1,,,BAO_0000218,948.0,
7940,,In vivo,Intermediate,,CHEMBL621223,50597,N,1,1,,,BAO_0000218,948.0,
7941,,In vivo,Intermediate,,CHEMBL876485,50597,N,1,1,,,BAO_0000218,948.0,
7942,,In vivo,Intermediate,,CHEMBL621224,50597,N,1,1,,,BAO_0000218,948.0,
7943,,In vivo,Intermediate,,CHEMBL621225,50597,N,1,1,,,BAO_0000218,948.0,
7944,,In vivo,Intermediate,,CHEMBL621226,50597,N,1,1,,,BAO_0000218,948.0,
7945,,In vivo,Intermediate,,CHEMBL621227,50597,N,1,1,,,BAO_0000218,2113.0,
7946,,In vivo,Intermediate,,CHEMBL621228,50597,N,1,1,,,BAO_0000218,2113.0,
7947,,In vivo,Intermediate,,CHEMBL621229,50597,N,1,1,,,BAO_0000218,2113.0,
7948,,In vivo,Intermediate,,CHEMBL621230,50597,N,1,1,,,BAO_0000218,2113.0,
7949,,In vivo,Intermediate,,CHEMBL621231,50597,N,1,1,,,BAO_0000218,2113.0,
7950,,In vivo,Intermediate,,CHEMBL621232,50597,N,1,1,,,BAO_0000218,2113.0,
7951,,In vivo,Intermediate,,CHEMBL621233,50597,N,1,1,,,BAO_0000218,2113.0,
7952,,In vivo,Intermediate,,CHEMBL621234,50597,N,1,1,,,BAO_0000218,2113.0,
7953,,In vivo,Intermediate,,CHEMBL621235,50597,N,1,1,,,BAO_0000218,2113.0,
7954,,In vivo,Intermediate,,CHEMBL621236,50597,N,1,1,,,BAO_0000218,2113.0,
7955,,In vivo,Intermediate,,CHEMBL621237,50597,N,1,1,,,BAO_0000218,2113.0,
7956,,In vivo,Intermediate,,CHEMBL876486,50597,N,1,1,,,BAO_0000218,2113.0,
7957,,In vivo,Intermediate,,CHEMBL622436,50597,N,1,1,,,BAO_0000218,160.0,
7958,,In vivo,Intermediate,,CHEMBL622437,50597,N,1,1,,,BAO_0000218,160.0,
7959,,In vivo,Intermediate,,CHEMBL622438,50597,N,1,1,,,BAO_0000218,160.0,
7960,,In vivo,Intermediate,,CHEMBL622439,50597,N,1,1,,,BAO_0000218,2107.0,
7961,,In vivo,Intermediate,,CHEMBL622440,50597,N,1,1,,,BAO_0000218,2107.0,
7962,,In vivo,Intermediate,,CHEMBL622441,50597,N,1,1,,,BAO_0000218,2107.0,
7963,,In vivo,Intermediate,,CHEMBL622442,50597,N,1,1,,,BAO_0000218,2107.0,
7964,,In vivo,Intermediate,,CHEMBL622443,50597,N,1,1,,,BAO_0000218,2107.0,
7965,,In vivo,Intermediate,,CHEMBL622444,50597,N,1,1,,,BAO_0000218,2107.0,
7966,,In vivo,Intermediate,,CHEMBL622445,50597,N,1,1,,,BAO_0000218,2107.0,
7967,,In vivo,Intermediate,,CHEMBL622446,50597,N,1,1,,,BAO_0000218,2107.0,
7968,,In vivo,Intermediate,,CHEMBL622447,50597,N,1,1,,,BAO_0000218,2107.0,
7969,,In vivo,Intermediate,,CHEMBL622448,50597,N,1,1,,,BAO_0000218,2107.0,
7970,,In vivo,Intermediate,,CHEMBL622449,50597,N,1,1,,,BAO_0000218,2107.0,
7971,,In vivo,Intermediate,,CHEMBL622450,50597,N,1,1,,,BAO_0000218,2107.0,
7972,,In vivo,Intermediate,,CHEMBL622451,50597,N,1,1,,,BAO_0000218,2107.0,
7973,,In vivo,Intermediate,,CHEMBL622452,50597,N,1,1,,,BAO_0000218,2107.0,
7974,,In vivo,Intermediate,,CHEMBL622453,50597,N,1,1,,,BAO_0000218,2107.0,
7975,,In vivo,Intermediate,,CHEMBL622454,50597,N,1,1,,,BAO_0000218,2107.0,
7976,,In vivo,Intermediate,,CHEMBL622455,50597,N,1,1,,,BAO_0000218,2107.0,
7977,,In vivo,Intermediate,,CHEMBL876024,50597,N,1,1,,,BAO_0000218,2107.0,
7978,,In vivo,Intermediate,,CHEMBL622456,50597,N,1,1,,,BAO_0000218,,
7979,,In vivo,Intermediate,,CHEMBL622457,50597,N,1,1,,,BAO_0000218,,
7980,,In vivo,Intermediate,,CHEMBL622458,50597,N,1,1,,,BAO_0000218,,
7981,,,Intermediate,,CHEMBL622459,50597,N,1,1,,,BAO_0000218,,
7982,,,Intermediate,,CHEMBL873343,50597,N,1,1,,,BAO_0000218,,
7983,,,Intermediate,,CHEMBL622460,50597,N,1,1,,,BAO_0000218,,
7984,,,Intermediate,,CHEMBL622461,50597,N,1,1,,,BAO_0000218,1969.0,
7985,,In vivo,Intermediate,,CHEMBL622462,50597,N,1,1,,,BAO_0000218,1969.0,
7986,,In vivo,Intermediate,,CHEMBL622463,50597,N,1,1,,,BAO_0000218,,
7987,,In vivo,Intermediate,,CHEMBL622464,50597,N,1,1,,,BAO_0000218,,
7988,,In vivo,Intermediate,,CHEMBL622465,50597,N,1,1,,,BAO_0000218,,
7989,,In vivo,Intermediate,,CHEMBL622466,50597,N,1,1,,,BAO_0000218,,
7990,,In vivo,Intermediate,,CHEMBL622467,50597,N,1,1,,,BAO_0000218,,
7991,,,Intermediate,,CHEMBL622468,50597,N,1,1,,,BAO_0000218,1969.0,
7992,,,Intermediate,,CHEMBL876025,50597,N,1,1,,,BAO_0000218,1969.0,
7993,,,Intermediate,,CHEMBL622469,50597,N,1,1,,,BAO_0000218,1969.0,
7994,,,Intermediate,,CHEMBL622470,50597,N,1,1,,,BAO_0000218,1969.0,
7995,,In vivo,Intermediate,,CHEMBL622471,50597,N,1,1,,,BAO_0000218,,
7996,,,Intermediate,,CHEMBL622472,50597,N,1,1,,,BAO_0000218,1969.0,
7997,,In vivo,Intermediate,,CHEMBL622473,50597,N,1,1,,,BAO_0000218,1969.0,
7998,,In vivo,Intermediate,,CHEMBL624282,50597,N,1,1,,,BAO_0000218,1969.0,
7999,,In vivo,Intermediate,,CHEMBL624283,50597,N,1,1,,,BAO_0000218,1969.0,
8000,,In vivo,Intermediate,,CHEMBL624284,50597,N,1,1,,,BAO_0000218,1969.0,
8001,,In vivo,Intermediate,,CHEMBL624285,50597,N,1,1,,,BAO_0000218,1969.0,
8002,,In vivo,Intermediate,,CHEMBL624286,50597,N,1,1,,,BAO_0000218,,
8003,,In vivo,Intermediate,,CHEMBL624287,50597,N,1,1,,,BAO_0000218,,
8004,,,Intermediate,,CHEMBL624288,50597,N,1,1,,,BAO_0000218,,
8005,,In vivo,Intermediate,,CHEMBL624289,50597,N,1,1,,,BAO_0000218,1969.0,
8006,,In vivo,Intermediate,,CHEMBL873344,50597,N,1,1,,,BAO_0000218,1969.0,
8007,,In vivo,Intermediate,,CHEMBL619623,50597,N,1,1,,,BAO_0000218,,
8008,,In vivo,Expert,,CHEMBL621399,50597,N,1,1,,,BAO_0000218,,
8009,,In vivo,Intermediate,,CHEMBL621400,50597,N,1,1,,,BAO_0000218,,
8010,,In vivo,Intermediate,,CHEMBL621401,50597,N,1,1,,,BAO_0000218,,
8011,,,Intermediate,,CHEMBL621402,50597,N,1,1,,,BAO_0000218,,
8012,,,Intermediate,,CHEMBL621403,50597,N,1,1,,,BAO_0000218,,
8013,,In vivo,Intermediate,,CHEMBL621121,50597,N,1,1,,,BAO_0000218,,
8014,,In vivo,Intermediate,,CHEMBL872525,50597,N,1,1,,,BAO_0000218,,
8015,,,Intermediate,,CHEMBL621122,50597,N,1,1,,,BAO_0000218,,
8016,,In vivo,Intermediate,,CHEMBL621123,50597,N,1,1,,,BAO_0000218,,
8017,,In vivo,Intermediate,,CHEMBL621124,50597,N,1,1,,,BAO_0000218,,
8018,,,Intermediate,,CHEMBL621125,50597,N,1,1,,,BAO_0000218,,
8019,,In vivo,Intermediate,,CHEMBL621126,50597,N,1,1,,,BAO_0000218,,
8020,,In vivo,Intermediate,,CHEMBL621127,50597,N,1,1,,,BAO_0000218,,
8021,,In vivo,Intermediate,,CHEMBL621128,50597,N,1,1,,,BAO_0000218,,
8022,,In vivo,Intermediate,,CHEMBL618263,50597,N,1,1,,,BAO_0000218,,
8023,,In vivo,Intermediate,,CHEMBL618264,50597,N,1,1,,,BAO_0000218,,
8024,,In vivo,Intermediate,,CHEMBL618265,50597,N,1,1,,,BAO_0000218,,
8025,,In vivo,Intermediate,,CHEMBL618266,50597,N,1,1,,,BAO_0000218,1969.0,
8026,,In vivo,Intermediate,,CHEMBL618267,50597,N,1,1,,,BAO_0000218,,
8027,,,Intermediate,,CHEMBL618450,50597,N,1,1,,,BAO_0000218,1088.0,
8028,,,Intermediate,,CHEMBL618451,50597,N,1,1,,,BAO_0000218,1088.0,
8029,,,Intermediate,,CHEMBL618452,50597,N,1,1,,,BAO_0000218,,
8030,,,Intermediate,,CHEMBL618453,50597,N,1,1,,,BAO_0000218,1088.0,
8031,,,Intermediate,,CHEMBL618454,50597,N,1,1,,,BAO_0000218,1088.0,
8032,,,Intermediate,,CHEMBL618455,50597,N,1,1,,,BAO_0000218,1088.0,
8033,,In vivo,Intermediate,,CHEMBL618456,50597,N,1,1,,,BAO_0000218,,
8034,,In vivo,Intermediate,,CHEMBL618457,50597,N,1,1,,,BAO_0000218,,
8035,,In vivo,Intermediate,,CHEMBL618458,50597,N,1,1,,,BAO_0000218,,
8036,,,Intermediate,,CHEMBL618459,50597,N,1,1,,,BAO_0000218,,
8037,,,Intermediate,,CHEMBL876733,50597,N,1,1,,,BAO_0000218,,
8038,,,Intermediate,,CHEMBL618460,50588,N,1,1,,,BAO_0000218,,
8039,,,Intermediate,,CHEMBL618461,50597,N,1,1,,,BAO_0000218,,
8040,,,Autocuration,,CHEMBL618462,22224,U,0,1,,,BAO_0000019,,
8041,,,Intermediate,,CHEMBL618463,50597,N,1,1,,,BAO_0000218,,
8042,,,Intermediate,,CHEMBL618464,50597,N,1,1,,,BAO_0000218,,
8043,,,Intermediate,,CHEMBL618465,50597,N,1,1,,,BAO_0000218,,
8044,,,Intermediate,,CHEMBL618466,50597,N,1,1,,,BAO_0000218,,
8045,,,Intermediate,,CHEMBL618467,50597,N,1,1,,,BAO_0000218,,
8046,,,Intermediate,,CHEMBL618468,50597,N,1,1,,,BAO_0000218,,
8047,,,Intermediate,,CHEMBL618469,50588,N,1,1,,,BAO_0000218,1969.0,
8048,,,Intermediate,,CHEMBL618470,50588,N,1,1,,,BAO_0000218,1969.0,
8049,,,Autocuration,,CHEMBL618471,22224,U,0,1,,,BAO_0000218,,
8050,,,Intermediate,,CHEMBL618472,50594,N,1,1,,,BAO_0000218,,
8051,,,Autocuration,,CHEMBL618473,22224,U,0,1,,,BAO_0000218,,
8052,,,Intermediate,,CHEMBL621699,50506,N,1,1,,,BAO_0000218,,
8053,,,Intermediate,,CHEMBL621700,50597,N,1,1,,,BAO_0000218,,
8054,,,Intermediate,,CHEMBL621701,50597,N,1,1,,,BAO_0000218,,
8055,,,Intermediate,,CHEMBL621702,50506,N,1,1,,,BAO_0000218,,
8056,,,Intermediate,,CHEMBL621703,50588,N,1,1,,,BAO_0000218,,
8057,,,Intermediate,,CHEMBL621704,50588,N,1,1,,,BAO_0000218,,
8058,,,Intermediate,,CHEMBL624259,50597,N,1,1,,,BAO_0000218,,
8059,,,Intermediate,,CHEMBL624260,50597,N,1,1,,,BAO_0000218,,
8060,,,Intermediate,,CHEMBL624430,50597,N,1,1,,,BAO_0000218,,
8061,,,Intermediate,,CHEMBL624431,50597,N,1,1,,,BAO_0000218,,
8062,,,Intermediate,,CHEMBL624432,50597,N,1,1,,,BAO_0000218,,
8063,,,Intermediate,,CHEMBL624433,50597,N,1,1,,,BAO_0000218,,
8064,,,Intermediate,,CHEMBL624434,50597,N,1,1,,,BAO_0000218,,
8065,,,Intermediate,,CHEMBL624435,50597,N,1,1,,,BAO_0000218,,
8066,,,Intermediate,,CHEMBL618570,50594,N,1,1,,,BAO_0000218,,
8067,,,Intermediate,,CHEMBL618571,50594,N,1,1,,,BAO_0000218,,
8068,,,Intermediate,,CHEMBL618572,50594,N,1,1,,,BAO_0000218,,
8069,,,Intermediate,,CHEMBL618573,50594,N,1,1,,,BAO_0000218,,
8070,,,Intermediate,,CHEMBL619267,50594,N,1,1,,,BAO_0000218,,
8071,,,Intermediate,,CHEMBL619431,50594,N,1,1,,,BAO_0000218,,
8072,,,Intermediate,,CHEMBL619432,50594,N,1,1,,,BAO_0000218,,
8073,,,Intermediate,,CHEMBL619433,50594,N,1,1,,,BAO_0000218,,
8074,,,Autocuration,,CHEMBL619434,22224,U,0,1,,,BAO_0000218,1969.0,
8075,,,Intermediate,,CHEMBL619435,50594,N,1,1,,,BAO_0000218,1977.0,
8076,,,Autocuration,,CHEMBL619436,22224,U,0,1,,,BAO_0000019,1969.0,
8077,,,Intermediate,,CHEMBL619437,50597,N,1,1,,,BAO_0000218,,
8078,,,Autocuration,,CHEMBL619438,22224,U,0,1,,,BAO_0000218,,
8079,,,Intermediate,,CHEMBL619439,50594,N,1,1,,,BAO_0000218,,
8080,,,Intermediate,,CHEMBL619440,50597,N,1,1,,,BAO_0000218,,
8081,,,Autocuration,,CHEMBL619441,22224,U,0,1,,,BAO_0000218,,
8082,,,Intermediate,,CHEMBL619442,50597,N,1,1,,,BAO_0000218,,
8083,,,Autocuration,,CHEMBL875156,22224,U,0,1,,,BAO_0000019,,
8084,,,Autocuration,,CHEMBL619443,22224,U,0,1,,,BAO_0000019,,
8085,,,Autocuration,,CHEMBL619444,22224,U,0,1,,,BAO_0000019,,
8086,,,Autocuration,,CHEMBL623464,22224,U,0,1,,,BAO_0000019,,
8087,,,Intermediate,,CHEMBL623465,50594,N,1,1,,,BAO_0000218,,
8088,,In vivo,Intermediate,,CHEMBL623466,50597,N,1,1,,,BAO_0000218,,
8089,,In vivo,Intermediate,,CHEMBL623467,50597,N,1,1,,,BAO_0000218,,
8090,,In vivo,Intermediate,,CHEMBL623468,50597,N,1,1,,,BAO_0000218,,
8091,,In vivo,Intermediate,,CHEMBL622660,50597,N,1,1,,,BAO_0000218,,
8092,,In vivo,Intermediate,,CHEMBL622661,50597,N,1,1,,,BAO_0000218,,
8093,,In vivo,Intermediate,,CHEMBL622662,50597,N,1,1,,,BAO_0000218,,
8094,,In vivo,Intermediate,,CHEMBL622663,50597,N,1,1,,,BAO_0000218,,
8095,,In vivo,Intermediate,,CHEMBL622664,50597,N,1,1,,,BAO_0000218,,
8096,,,Intermediate,,CHEMBL622665,50597,N,1,1,,,BAO_0000218,,
8097,,,Intermediate,,CHEMBL622666,50597,N,1,1,,,BAO_0000218,,
8098,,In vivo,Intermediate,,CHEMBL621615,50597,N,1,1,,,BAO_0000218,,
8099,,In vivo,Intermediate,,CHEMBL621616,50597,N,1,1,,,BAO_0000218,,
8100,,In vivo,Intermediate,,CHEMBL621617,50597,N,1,1,,,BAO_0000218,,
8101,,In vivo,Intermediate,,CHEMBL621618,50597,N,1,1,,,BAO_0000218,,
8102,,In vivo,Intermediate,,CHEMBL621619,50597,N,1,1,,,BAO_0000218,,
8103,,In vivo,Intermediate,,CHEMBL621620,50597,N,1,1,,,BAO_0000218,,
8104,,In vivo,Intermediate,,CHEMBL621786,50597,N,1,1,,,BAO_0000218,,
8105,,In vivo,Intermediate,,CHEMBL621787,50597,N,1,1,,,BAO_0000218,,
8106,,In vivo,Intermediate,,CHEMBL621788,50597,N,1,1,,,BAO_0000218,,
8107,,In vivo,Intermediate,,CHEMBL621789,50597,N,1,1,,,BAO_0000218,,
8108,,In vivo,Intermediate,,CHEMBL621790,50597,N,1,1,,,BAO_0000218,,
8109,,In vivo,Intermediate,,CHEMBL621791,50597,N,1,1,,,BAO_0000218,1969.0,
8110,,In vitro,Intermediate,Microsomes,CHEMBL621792,50597,N,1,1,,,BAO_0000218,,
8111,,In vitro,Intermediate,Microsomes,CHEMBL621793,50597,N,1,1,,,BAO_0000218,,
8112,,In vivo,Intermediate,,CHEMBL621794,50597,N,1,1,,,BAO_0000218,,
8113,,In vivo,Intermediate,,CHEMBL621795,50597,N,1,1,,,BAO_0000218,1969.0,
8114,,In vivo,Intermediate,,CHEMBL621796,50597,N,1,1,,,BAO_0000218,,
8115,,In vivo,Intermediate,,CHEMBL621797,50597,N,1,1,,401.0,BAO_0000218,2107.0,
8116,,In vivo,Intermediate,,CHEMBL621798,50597,N,1,1,,,BAO_0000218,,
8117,,In vivo,Intermediate,,CHEMBL621799,50597,N,1,1,,,BAO_0000218,,
8118,,In vivo,Intermediate,,CHEMBL621800,50597,N,1,1,,,BAO_0000218,,
8119,,In vivo,Intermediate,,CHEMBL621801,50597,N,1,1,,,BAO_0000218,,
8120,,In vivo,Intermediate,,CHEMBL621802,50597,N,1,1,,,BAO_0000218,,
8121,,In vivo,Intermediate,,CHEMBL618596,50597,N,1,1,,,BAO_0000218,,
8122,,In vivo,Intermediate,,CHEMBL618597,50597,N,1,1,,,BAO_0000218,,
8123,,In vivo,Intermediate,,CHEMBL618598,50597,N,1,1,,,BAO_0000218,,
8124,,In vivo,Intermediate,,CHEMBL618599,50597,N,1,1,,,BAO_0000218,,
8125,,In vivo,Intermediate,,CHEMBL618600,50597,N,1,1,,,BAO_0000218,,
8126,,In vivo,Intermediate,,CHEMBL618601,50597,N,1,1,,,BAO_0000218,,
8127,,In vivo,Intermediate,,CHEMBL618602,50597,N,1,1,,,BAO_0000218,,
8128,,In vivo,Intermediate,,CHEMBL618603,50597,N,1,1,,,BAO_0000218,,
