FiY,UrIs,SecID,ICTAAToFoDeve,OrganiSu,SecNa,FCeID,IRTCPerc,Dese,DivN,OrgCl,BilaAMar,GenEqua,TraDevel,SecPerc,Sta,ProjNu,IndIss,RegProg,ProBroCouID,ClChaAdap,BrID,SeN,FuCenN,SeID,ChIss,YouIss,DisabIss,KnowlFDeve,OrgaID,OrganiN,OrganiTy,ContID,ConN,CouRegID,CouReNa,CounRegPerc,AmSp
2009/2010,0,31120,0,IFI,Agricultural development,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,DJ,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,DJ,Djibouti,0.004,24000.0
2009/2010,0,31150,0,IFI,Agricultural inputs,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,DJ,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,DJ,Djibouti,0.004,12000.0
2009/2010,0,31161,0,IFI,Food crop production,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,DJ,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,DJ,Djibouti,0.004,12000.0
2009/2010,0,31166,0,IFI,Agricultural extension,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,DJ,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,DJ,Djibouti,0.004,12000.0
2009/2010,0,31182,0,IFI,Agricultural research,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,DJ,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,DJ,Djibouti,0.004,12000.0
2009/2010,0,31191,0,IFI,Agricultural services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,DJ,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,DJ,Djibouti,0.004,12000.0
2009/2010,0,31193,0,IFI,Agricultural financial services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,DJ,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,DJ,Djibouti,0.004,12000.0
2009/2010,0,31110,0,IFI,Agricultural policy and administrative management,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,ET,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,ET,Ethiopia,0.222,1332000.0
2009/2010,0,31120,0,IFI,Agricultural development,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,ET,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,ET,Ethiopia,0.222,1332000.0
2009/2010,0,31150,0,IFI,Agricultural inputs,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,ET,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,ET,Ethiopia,0.222,666000.0
2009/2010,0,31161,0,IFI,Food crop production,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,ET,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,ET,Ethiopia,0.222,666000.0
2009/2010,0,31166,0,IFI,Agricultural extension,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,ET,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,ET,Ethiopia,0.222,666000.0
2009/2010,0,31182,0,IFI,Agricultural research,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,ET,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,ET,Ethiopia,0.222,666000.0
2009/2010,0,31191,0,IFI,Agricultural services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,ET,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,ET,Ethiopia,0.222,666000.0
2009/2010,0,31193,0,IFI,Agricultural financial services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,ET,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,ET,Ethiopia,0.222,666000.0
2009/2010,0,31110,0,IFI,Agricultural policy and administrative management,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,GN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GN,Guinea,0.0081,48600.0
2009/2010,0,31120,0,IFI,Agricultural development,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,GN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GN,Guinea,0.0081,48600.0
2009/2010,0,31150,0,IFI,Agricultural inputs,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,GN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GN,Guinea,0.0081,24300.0
2009/2010,0,31161,0,IFI,Food crop production,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,GN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GN,Guinea,0.0081,24300.0
2009/2010,0,31166,0,IFI,Agricultural extension,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,GN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GN,Guinea,0.0081,24300.0
2009/2010,0,31182,0,IFI,Agricultural research,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,GN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GN,Guinea,0.0081,24300.0
2009/2010,0,31191,0,IFI,Agricultural services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,GN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GN,Guinea,0.0081,24300.0
2009/2010,0,31193,0,IFI,Agricultural financial services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,GN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GN,Guinea,0.0081,24300.0
2009/2010,0,31110,0,IFI,Agricultural policy and administrative management,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,GW,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GW,Guinea-Bissau,0.004,24000.0
2009/2010,0,31120,0,IFI,Agricultural development,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,GW,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GW,Guinea-Bissau,0.004,24000.0
2009/2010,0,31150,0,IFI,Agricultural inputs,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,GW,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GW,Guinea-Bissau,0.004,12000.0
2009/2010,0,31161,0,IFI,Food crop production,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,GW,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GW,Guinea-Bissau,0.004,12000.0
2009/2010,0,31166,0,IFI,Agricultural extension,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,GW,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GW,Guinea-Bissau,0.004,12000.0
2009/2010,0,31182,0,IFI,Agricultural research,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,GW,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GW,Guinea-Bissau,0.004,12000.0
2009/2010,0,31191,0,IFI,Agricultural services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,GW,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GW,Guinea-Bissau,0.004,12000.0
2009/2010,0,31193,0,IFI,Agricultural financial services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,GW,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,GW,Guinea-Bissau,0.004,12000.0
2009/2010,0,31110,0,IFI,Agricultural policy and administrative management,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,HN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HN,Honduras,0.0081,48600.0
2009/2010,0,31120,0,IFI,Agricultural development,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,HN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HN,Honduras,0.0081,48600.0
2009/2010,0,31150,0,IFI,Agricultural inputs,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,HN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HN,Honduras,0.0081,24300.0
2009/2010,0,31161,0,IFI,Food crop production,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,HN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HN,Honduras,0.0081,24300.0
2009/2010,0,31166,0,IFI,Agricultural extension,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,HN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HN,Honduras,0.0081,24300.0
2009/2010,0,31182,0,IFI,Agricultural research,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,HN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HN,Honduras,0.0081,24300.0
2009/2010,0,31191,0,IFI,Agricultural services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,HN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HN,Honduras,0.0081,24300.0
2009/2010,0,31193,0,IFI,Agricultural financial services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,HN,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HN,Honduras,0.0081,24300.0
2009/2010,0,31110,0,IFI,Agricultural policy and administrative management,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,HT,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HT,Haiti,0.0121,72600.0
2009/2010,0,31120,0,IFI,Agricultural development,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,HT,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HT,Haiti,0.0121,72600.0
2009/2010,0,31150,0,IFI,Agricultural inputs,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,HT,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HT,Haiti,0.0121,36300.0
2009/2010,0,31161,0,IFI,Food crop production,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,HT,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HT,Haiti,0.0121,36300.0
2009/2010,0,31166,0,IFI,Agricultural extension,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,HT,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HT,Haiti,0.0121,36300.0
2009/2010,0,31182,0,IFI,Agricultural research,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,HT,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HT,Haiti,0.0121,36300.0
2009/2010,0,31191,0,IFI,Agricultural services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,HT,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HT,Haiti,0.0121,36300.0
2009/2010,0,31193,0,IFI,Agricultural financial services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,HT,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,1,America,HT,Haiti,0.0121,36300.0
2009/2010,0,31110,0,IFI,Agricultural policy and administrative management,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,KE,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,KE,Kenya,0.0444,266400.0
2009/2010,0,31120,0,IFI,Agricultural development,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,KE,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,KE,Kenya,0.0444,266400.0
2009/2010,0,31150,0,IFI,Agricultural inputs,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KE,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,KE,Kenya,0.0444,133200.0
2009/2010,0,31161,0,IFI,Food crop production,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KE,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,KE,Kenya,0.0444,133200.0
2009/2010,0,31166,0,IFI,Agricultural extension,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KE,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,KE,Kenya,0.0444,133200.0
2009/2010,0,31182,0,IFI,Agricultural research,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KE,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,KE,Kenya,0.0444,133200.0
2009/2010,0,31191,0,IFI,Agricultural services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KE,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,KE,Kenya,0.0444,133200.0
2009/2010,0,31193,0,IFI,Agricultural financial services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KE,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,2,Africa,KE,Kenya,0.0444,133200.0
2009/2010,0,31110,0,IFI,Agricultural policy and administrative management,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,KG,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KG,Kyrgyzstan,0.0081,48600.0
2009/2010,0,31120,0,IFI,Agricultural development,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,KG,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KG,Kyrgyzstan,0.0081,48600.0
2009/2010,0,31150,0,IFI,Agricultural inputs,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KG,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KG,Kyrgyzstan,0.0081,24300.0
2009/2010,0,31161,0,IFI,Food crop production,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KG,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KG,Kyrgyzstan,0.0081,24300.0
2009/2010,0,31166,0,IFI,Agricultural extension,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KG,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KG,Kyrgyzstan,0.0081,24300.0
2009/2010,0,31182,0,IFI,Agricultural research,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KG,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KG,Kyrgyzstan,0.0081,24300.0
2009/2010,0,31191,0,IFI,Agricultural services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KG,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KG,Kyrgyzstan,0.0081,24300.0
2009/2010,0,31193,0,IFI,Agricultural financial services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KG,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KG,Kyrgyzstan,0.0081,24300.0
2009/2010,0,31110,0,IFI,Agricultural policy and administrative management,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,KH,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KH,Cambodia,0.004,24000.0
2009/2010,0,31120,0,IFI,Agricultural development,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.2,Operational,M013185001,0,0,KH,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KH,Cambodia,0.004,24000.0
2009/2010,0,31150,0,IFI,Agricultural inputs,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KH,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KH,Cambodia,0.004,12000.0
2009/2010,0,31161,0,IFI,Food crop production,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KH,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KH,Cambodia,0.004,12000.0
2009/2010,0,31166,0,IFI,Agricultural extension,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KH,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KH,Cambodia,0.004,12000.0
2009/2010,0,31182,0,IFI,Agricultural research,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KH,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KH,Cambodia,0.004,12000.0
2009/2010,0,31191,0,IFI,Agricultural services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KH,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KH,Cambodia,0.004,12000.0
2009/2010,0,31193,0,IFI,Agricultural financial services,5461,0.0,0,MED Economic Development,Multilateral,1,1,1,0.1,Operational,M013185001,0,0,KH,0,B5100,*Bretton Woods Inst Fin Prog,*World Bank Group,S5460,0,0,0,0,1001306,World Bank,Foreign Non-Profit Making,3,Asia,KH,Cambodia,0.004,12000.0
