assays_ASSI,assays_CURB,assays_ASORGA,assays_VARI,assays_ASSSTR,assays_DI,assays_ASSCAT,assays_ASSTTY,assays_ASSUBCELFRA,assays_T,assays_AST,assays_SRI,assays_SRASI,assays_CHEI,assays_CI,assays_BAFO,assays_TII
7764,Intermediate,Rattus norvegicus,,,5199,,In vivo,,50597,A,1,,CHEMBL620496,,BAO_0000218,1969.0
7765,Intermediate,Rattus norvegicus,,,15662,,In vivo,,50597,A,1,,CHEMBL620497,,BAO_0000218,1969.0
7766,Intermediate,Rattus norvegicus,,,1465,,,,50597,A,1,,CHEMBL620498,,BAO_0000218,1969.0
7767,Intermediate,Rattus norvegicus,,,1446,,In vivo,,50597,A,1,,CHEMBL620499,,BAO_0000218,1969.0
7768,Intermediate,Rattus norvegicus,,,6824,,,,50597,A,1,,CHEMBL620500,,BAO_0000218,1969.0
7769,Intermediate,Rattus norvegicus,,,17533,,In vivo,,50597,A,1,,CHEMBL873809,,BAO_0000218,1969.0
7770,Intermediate,Rattus norvegicus,,,5979,,In vivo,,50597,A,1,,CHEMBL620501,,BAO_0000218,
7771,Intermediate,Rattus norvegicus,,,4689,,In vivo,,50597,A,1,,CHEMBL620502,,BAO_0000218,
7772,Intermediate,Rattus norvegicus,,,4689,,In vivo,,50597,A,1,,CHEMBL620503,,BAO_0000218,
7773,Intermediate,Rattus norvegicus,,,2463,,In vivo,,50597,A,1,,CHEMBL620504,,BAO_0000218,
7774,Intermediate,Rattus norvegicus,,,4883,,In vivo,,50597,A,1,,CHEMBL876605,,BAO_0000218,
7775,Intermediate,Rattus norvegicus,,,4883,,In vivo,,50597,A,1,,CHEMBL620505,,BAO_0000218,
7776,Intermediate,Rattus norvegicus,,,15662,,In vivo,,50597,A,1,,CHEMBL873811,,BAO_0000218,1969.0
7777,Expert,Rattus norvegicus,,,3598,,In vivo,,50597,A,1,,CHEMBL624016,,BAO_0000218,
7778,Intermediate,Rattus norvegicus,,,4576,,,,50597,A,1,,CHEMBL624017,,BAO_0000218,
7779,Intermediate,Rattus norvegicus,,,4576,,,,50597,A,1,,CHEMBL624018,,BAO_0000218,
7780,Intermediate,Rattus norvegicus,,,4576,,,,50597,A,1,,CHEMBL624019,,BAO_0000218,
7781,Intermediate,Rattus norvegicus,,,4910,,In vivo,,50597,A,1,,CHEMBL624020,,BAO_0000218,955.0
7782,Intermediate,Rattus norvegicus,,,4891,,In vivo,,50597,A,1,,CHEMBL624201,,BAO_0000218,
7783,Intermediate,Rattus norvegicus,,,429,,In vivo,,50597,A,1,,CHEMBL872528,,BAO_0000218,
7784,Intermediate,Rattus norvegicus,,,5974,,In vivo,,50597,A,1,,CHEMBL624202,,BAO_0000218,
7785,Intermediate,Rattus norvegicus,,,5974,,In vivo,,50597,A,1,,CHEMBL624203,,BAO_0000218,
7786,Intermediate,Rattus norvegicus,,,5974,,In vivo,,50597,A,1,,CHEMBL624350,,BAO_0000218,
7787,Intermediate,Rattus norvegicus,,,5974,,In vivo,,50597,A,1,,CHEMBL621320,,BAO_0000218,
7788,Intermediate,Rattus norvegicus,,,17582,,In vivo,,50597,A,1,,CHEMBL621321,,BAO_0000218,
7789,Intermediate,Rattus norvegicus,,,4026,,,,50597,A,1,,CHEMBL621322,,BAO_0000218,
7790,Intermediate,Rattus norvegicus,,,4890,,In vivo,,50597,A,1,,CHEMBL621323,,BAO_0000218,
7791,Intermediate,Rattus norvegicus,,,6571,,In vivo,,50597,A,1,,CHEMBL621324,,BAO_0000218,
7792,Intermediate,Rattus norvegicus,,,4727,,,,50597,A,1,,CHEMBL621325,,BAO_0000218,
7793,Intermediate,Rattus norvegicus,,,17651,,In vivo,,50597,A,1,,CHEMBL875837,,BAO_0000218,1969.0
7794,Intermediate,Rattus norvegicus,,,17651,,In vivo,,50597,A,1,,CHEMBL621326,,BAO_0000218,1969.0
7795,Intermediate,Rattus norvegicus,,,14465,,In vivo,,50597,A,1,,CHEMBL621327,,BAO_0000218,
7796,Intermediate,Rattus norvegicus,,,14941,,In vivo,,50597,A,1,,CHEMBL621328,,BAO_0000218,
7797,Intermediate,Rattus norvegicus,,,5960,,In vivo,,50597,A,1,,CHEMBL621329,,BAO_0000218,
7798,Intermediate,Rattus norvegicus,,,5022,,In vivo,,50597,A,1,,CHEMBL621330,,BAO_0000218,
7799,Intermediate,Rattus norvegicus,,,4408,,In vivo,,50597,A,1,,CHEMBL621331,,BAO_0000218,
7800,Intermediate,Rattus norvegicus,,,5983,,In vivo,,50597,A,1,,CHEMBL621332,,BAO_0000218,
7801,Intermediate,Rattus norvegicus,,,4689,,In vivo,,50597,A,1,,CHEMBL621333,,BAO_0000218,
7802,Intermediate,Rattus norvegicus,,,2792,,In vivo,,50597,A,1,,CHEMBL621334,,BAO_0000218,
7803,Intermediate,Mus musculus,,,15011,,,,50594,A,1,,CHEMBL621335,,BAO_0000218,
7804,Intermediate,Canis lupus familiaris,,,14180,,,,50588,A,1,,CHEMBL621336,,BAO_0000218,
7805,Intermediate,Rattus norvegicus,,,14180,,,,50597,A,1,,CHEMBL621337,,BAO_0000218,
7806,Intermediate,Canis lupus familiaris,,,14599,,,,50588,A,1,,CHEMBL621338,,BAO_0000218,
7807,Intermediate,Canis lupus familiaris,,,14599,,,,50588,A,1,,CHEMBL875838,,BAO_0000218,
7808,Intermediate,Canis lupus familiaris,,,14599,,,,50588,A,1,,CHEMBL621339,,BAO_0000218,
7809,Intermediate,Canis lupus familiaris,,,14599,,,,50588,A,1,,CHEMBL621340,,BAO_0000218,
7810,Autocuration,,,,15675,,,,22224,A,1,,CHEMBL621341,,BAO_0000218,
7811,Autocuration,,,,12706,,,,22224,A,1,,CHEMBL621342,,BAO_0000019,
7812,Autocuration,,,,12706,,,,22224,A,1,,CHEMBL621343,,BAO_0000019,
7813,Intermediate,Mus musculus,,,9750,,,,50594,A,1,,CHEMBL621344,,BAO_0000218,
7814,Intermediate,Mus musculus,,,9750,,,,50594,A,1,,CHEMBL621345,,BAO_0000218,
7815,Autocuration,,,,14691,,,,22224,A,1,,CHEMBL621346,,BAO_0000019,
7816,Autocuration,,,,14691,,,,22224,A,1,,CHEMBL621347,,BAO_0000218,
7817,Intermediate,Canis lupus familiaris,,,14691,,,,50588,A,1,,CHEMBL621348,,BAO_0000218,
7818,Autocuration,,,,2939,,,,22224,A,1,,CHEMBL621349,,BAO_0000019,178.0
7819,Autocuration,,,,2939,,,,22224,A,1,,CHEMBL621350,,BAO_0000019,178.0
7820,Autocuration,,,,2939,,,,22224,A,1,,CHEMBL875839,,BAO_0000019,178.0
7821,Autocuration,,,,2939,,,,22224,A,1,,CHEMBL620211,,BAO_0000019,178.0
7822,Autocuration,,,,2939,,,,22224,A,1,,CHEMBL620212,,BAO_0000019,178.0
7823,Autocuration,,,,2939,,,,22224,A,1,,CHEMBL620213,,BAO_0000019,178.0
7824,Intermediate,Macaca mulatta,,,9552,,,,50797,A,1,,CHEMBL620214,,BAO_0000218,1969.0
7825,Intermediate,Macaca mulatta,,,9552,,,,50797,A,1,,CHEMBL620215,,BAO_0000218,1969.0
7826,Intermediate,Macaca mulatta,,,9552,,,,50797,A,1,,CHEMBL620216,,BAO_0000218,1969.0
7827,Intermediate,Canis lupus familiaris,,,9552,,,,50588,A,1,,CHEMBL620888,,BAO_0000218,1969.0
7828,Intermediate,Canis lupus familiaris,,,9552,,,,50588,A,1,,CHEMBL620889,,BAO_0000218,1969.0
7829,Autocuration,,,,9552,,,,22224,A,1,,CHEMBL620890,,BAO_0000019,1969.0
7830,Intermediate,Rattus norvegicus,,,11911,,,,50597,A,1,,CHEMBL620891,,BAO_0000218,1969.0
7831,Autocuration,,,,16618,,,,22224,A,1,,CHEMBL620892,,BAO_0000019,
7832,Intermediate,Mus musculus,,,14387,,,,50594,A,1,,CHEMBL621079,,BAO_0000218,
7833,Intermediate,Mus musculus,,,14387,,,,50594,A,1,,CHEMBL621080,,BAO_0000218,
7834,Intermediate,Canis lupus familiaris,,,12836,,,,50588,A,1,,CHEMBL621081,,BAO_0000218,
7835,Intermediate,Cricetinae,,,12836,,,,100712,A,1,,CHEMBL621082,,BAO_0000218,
7836,Intermediate,Rattus norvegicus,,,12836,,,,50597,A,1,,CHEMBL621083,,BAO_0000218,
7837,Intermediate,Canis lupus familiaris,,,14339,,,,50588,A,1,,CHEMBL621084,,BAO_0000218,
7838,Intermediate,Canis lupus familiaris,,,14339,,,,50588,A,1,,CHEMBL621085,,BAO_0000218,
7839,Intermediate,Canis lupus familiaris,,,14339,,,,50588,A,1,,CHEMBL621086,,BAO_0000218,
7840,Intermediate,Canis lupus familiaris,,,10524,,,,50588,A,1,,CHEMBL621087,,BAO_0000218,
7841,Intermediate,Canis lupus familiaris,,,9994,,,,50588,A,1,,CHEMBL622607,,BAO_0000218,
7842,Intermediate,Canis lupus familiaris,,,11325,,,,50588,A,1,,CHEMBL622608,,BAO_0000218,
7843,Autocuration,,,,12536,,,,22224,A,1,,CHEMBL624481,,BAO_0000019,
7844,Autocuration,,,,12536,,,,22224,A,1,,CHEMBL624482,,BAO_0000019,
7845,Autocuration,,,,12536,,,,22224,A,1,,CHEMBL624483,,BAO_0000019,
7846,Autocuration,,,,12536,,,,22224,A,1,,CHEMBL624484,,BAO_0000019,
7847,Autocuration,,,,12536,,,,22224,A,1,,CHEMBL624485,,BAO_0000019,
7848,Intermediate,Rattus norvegicus,,,15556,,,,50597,A,1,,CHEMBL624486,,BAO_0000218,
7849,Autocuration,,,,2809,,,,22224,A,1,,CHEMBL624487,,BAO_0000019,
7850,Autocuration,,,,9511,,,,22224,A,1,,CHEMBL624488,,BAO_0000019,
7851,Intermediate,Rattus norvegicus,,,12818,,,,50597,A,1,,CHEMBL624489,,BAO_0000218,
7852,Intermediate,Rattus norvegicus,,,12818,,,,50597,A,1,,CHEMBL625184,,BAO_0000218,
7853,Autocuration,,,,15118,,,,22224,A,1,,CHEMBL625185,,BAO_0000019,
7854,Autocuration,,,,15118,,,,22224,A,1,,CHEMBL875954,,BAO_0000019,
7855,Autocuration,,,,15118,,,,22224,A,1,,CHEMBL625186,,BAO_0000019,
7856,Autocuration,,,,15118,,,,22224,A,1,,CHEMBL625187,,BAO_0000019,
7857,Autocuration,,,,2632,,,,22224,A,1,,CHEMBL625188,,BAO_0000019,
7858,Intermediate,Canis lupus familiaris,,,14346,,,,50588,A,1,,CHEMBL625189,,BAO_0000218,
7859,Intermediate,Canis lupus familiaris,,,14346,,,,50588,A,1,,CHEMBL625190,,BAO_0000218,
7860,Intermediate,Rattus norvegicus,,,14346,,,,50597,A,1,,CHEMBL621733,,BAO_0000218,
7861,Intermediate,Rattus norvegicus,,,14346,,,,50597,A,1,,CHEMBL621734,,BAO_0000218,
7862,Intermediate,Rattus norvegicus,,,11149,,,,50597,A,1,,CHEMBL621735,,BAO_0000218,
7863,Intermediate,Rattus norvegicus,,,17796,,,,50597,A,1,,CHEMBL621736,,BAO_0000218,1969.0
7864,Intermediate,Rattus norvegicus,,,5247,,,,50597,A,1,,CHEMBL621737,,BAO_0000218,1969.0
7865,Intermediate,Rattus norvegicus,,,4727,,,,50597,A,1,,CHEMBL621738,,BAO_0000218,
7866,Intermediate,Rattus norvegicus,,,5654,,In vivo,,50597,A,1,,CHEMBL622806,,BAO_0000218,
7867,Intermediate,Rattus norvegicus,,,5654,,In vivo,,50597,A,1,,CHEMBL623519,,BAO_0000218,
7868,Intermediate,Rattus norvegicus,,,17260,,In vivo,,50597,A,1,,CHEMBL623520,,BAO_0000218,
7869,Intermediate,Rattus norvegicus,,,17065,,In vivo,,50597,A,1,,CHEMBL623521,,BAO_0000218,
7870,Intermediate,Rattus norvegicus,,,17671,,In vivo,,50597,A,1,,CHEMBL623522,,BAO_0000218,
7871,Intermediate,Rattus norvegicus,,,6672,,In vivo,,50597,A,1,,CHEMBL623523,,BAO_0000218,
7872,Intermediate,Rattus norvegicus,,,6673,,In vivo,,50597,A,1,,CHEMBL623690,,BAO_0000218,
7873,Intermediate,Rattus norvegicus,,,5978,,In vivo,,50597,A,1,,CHEMBL623691,,BAO_0000218,
7874,Intermediate,Rattus norvegicus,,,5978,,In vivo,,50597,A,1,,CHEMBL623692,,BAO_0000218,
7875,Intermediate,Rattus norvegicus,,,5978,,In vivo,,50597,A,1,,CHEMBL623693,,BAO_0000218,
7876,Intermediate,Rattus norvegicus,,,5978,,In vivo,,50597,A,1,,CHEMBL623694,,BAO_0000218,
7877,Intermediate,Rattus norvegicus,,,4413,,In vivo,,50597,A,1,,CHEMBL623695,,BAO_0000218,
7878,Intermediate,Rattus norvegicus,,,2661,,In vivo,,50597,A,1,,CHEMBL623696,,BAO_0000218,
7879,Intermediate,Rattus norvegicus,,,2661,,In vivo,,50597,A,1,,CHEMBL623697,,BAO_0000218,
7880,Intermediate,Macaca mulatta,,,5005,,In vivo,,22224,A,1,,CHEMBL623698,,BAO_0000218,1969.0
7881,Intermediate,Rattus norvegicus,,,5005,,In vivo,,22224,A,1,,CHEMBL623699,,BAO_0000218,1969.0
7882,Intermediate,Rattus norvegicus,,,15765,,In vivo,,50597,A,1,,CHEMBL623700,,BAO_0000218,
7883,Intermediate,Rattus norvegicus,,,3747,,In vivo,,50597,A,1,,CHEMBL623701,,BAO_0000218,
7884,Intermediate,Rattus norvegicus,,,16366,,In vivo,,50597,A,1,,CHEMBL623702,,BAO_0000218,1969.0
7885,Intermediate,Rattus norvegicus,,,4199,,In vivo,,50597,A,1,,CHEMBL623703,,BAO_0000218,
7886,Intermediate,Rattus norvegicus,,,17267,,In vivo,,50597,A,1,,CHEMBL623704,,BAO_0000218,
7887,Intermediate,Rattus norvegicus,,,6535,,In vivo,,50597,A,1,,CHEMBL623705,,BAO_0000218,
7888,Intermediate,Rattus norvegicus,,,6535,,In vivo,,50597,A,1,,CHEMBL623706,,BAO_0000218,
7889,Intermediate,Rattus norvegicus,,,5041,,In vivo,,50597,A,1,,CHEMBL623707,,BAO_0000218,
7890,Intermediate,Rattus norvegicus,,,5960,,In vivo,,50597,A,1,,CHEMBL623708,,BAO_0000218,
7891,Intermediate,Rattus norvegicus,,,5937,,In vivo,,50597,A,1,,CHEMBL623709,,BAO_0000218,
7892,Intermediate,Rattus norvegicus,,,5871,,In vivo,,50597,A,1,,CHEMBL623710,,BAO_0000218,
7893,Intermediate,Rattus norvegicus,,,5874,,In vivo,,50597,A,1,,CHEMBL623711,,BAO_0000218,
7894,Intermediate,Rattus norvegicus,,,6504,,In vivo,,50597,A,1,,CHEMBL623712,,BAO_0000218,
7895,Intermediate,Rattus norvegicus,,,6803,,In vivo,,50597,A,1,,CHEMBL623713,,BAO_0000218,
7896,Intermediate,Rattus norvegicus,,,5041,,In vivo,,50597,A,1,,CHEMBL623714,,BAO_0000218,
7897,Intermediate,Rattus norvegicus,,,5041,,In vivo,,50597,A,1,,CHEMBL623715,,BAO_0000218,
7898,Intermediate,Rattus norvegicus,,,1916,,In vivo,,50597,A,1,,CHEMBL623716,,BAO_0000218,
7899,Intermediate,Rattus norvegicus,,,5199,,In vivo,,50597,A,1,,CHEMBL622980,,BAO_0000218,
7900,Intermediate,Rattus norvegicus,,,16367,,In vivo,,50597,A,1,,CHEMBL622981,,BAO_0000218,
7901,Intermediate,Rattus norvegicus,,,6362,,In vivo,,50597,A,1,,CHEMBL622982,,BAO_0000218,
7902,Intermediate,Rattus norvegicus,,,15662,,In vivo,,50597,A,1,,CHEMBL622983,,BAO_0000218,
7903,Intermediate,Rattus norvegicus,,,6215,,In vivo,,50597,A,1,,CHEMBL622984,,BAO_0000218,
7904,Intermediate,Rattus norvegicus,,,1466,,In vivo,,50597,A,1,,CHEMBL622985,,BAO_0000218,
7905,Intermediate,Rattus norvegicus,,,15662,,In vivo,,50597,A,1,,CHEMBL623631,,BAO_0000218,1969.0
7906,Intermediate,Rattus norvegicus,,,4723,,In vivo,,50597,A,1,,CHEMBL623632,,BAO_0000218,
7907,Intermediate,Rattus norvegicus,,,2792,,In vivo,,50597,A,1,,CHEMBL623633,,BAO_0000218,1969.0
7908,Intermediate,Rattus norvegicus,,,2792,,In vivo,,50597,A,1,,CHEMBL623634,,BAO_0000218,1969.0
7909,Intermediate,Rattus norvegicus,,,5213,,In vivo,,50597,A,1,,CHEMBL623635,,BAO_0000218,
7910,Intermediate,Rattus norvegicus,,,4687,,In vivo,,50597,A,1,,CHEMBL621195,,BAO_0000218,
7911,Intermediate,Rattus norvegicus,,,3371,,In vivo,,50597,A,1,,CHEMBL621196,,BAO_0000218,
7912,Intermediate,Rattus norvegicus,,,4690,,In vivo,,50597,A,1,,CHEMBL875287,,BAO_0000218,
7913,Intermediate,Rattus norvegicus,,,5702,,In vivo,,50597,A,1,,CHEMBL621197,,BAO_0000218,
7914,Intermediate,Rattus norvegicus,,,740,,In vivo,,50597,A,1,,CHEMBL621198,,BAO_0000218,1969.0
7915,Intermediate,Rattus norvegicus,,,4853,,In vivo,,50597,A,1,,CHEMBL621199,,BAO_0000218,1969.0
7916,Intermediate,Rattus norvegicus,,,5789,,In vivo,,50597,A,1,,CHEMBL621200,,BAO_0000218,
7917,Intermediate,Rattus norvegicus,,,4527,,In vivo,,50597,A,1,,CHEMBL621201,,BAO_0000218,
7918,Intermediate,Rattus norvegicus,,,4527,,In vivo,,50597,A,1,,CHEMBL621202,,BAO_0000218,
7919,Intermediate,Rattus norvegicus,,,6518,,In vivo,,50597,A,1,,CHEMBL621203,,BAO_0000218,
7920,Intermediate,Rattus norvegicus,,,6518,,In vivo,,50597,A,1,,CHEMBL621204,,BAO_0000218,
7921,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621205,,BAO_0000218,948.0
7922,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621206,,BAO_0000218,948.0
7923,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621207,,BAO_0000218,948.0
7924,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621208,,BAO_0000218,948.0
7925,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621209,,BAO_0000218,948.0
7926,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL876484,,BAO_0000218,948.0
7927,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621210,,BAO_0000218,948.0
7928,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621211,,BAO_0000218,948.0
7929,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621212,,BAO_0000218,948.0
7930,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621213,,BAO_0000218,948.0
7931,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621214,,BAO_0000218,948.0
7932,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621215,,BAO_0000218,948.0
7933,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621216,,BAO_0000218,948.0
7934,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621217,,BAO_0000218,948.0
7935,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621218,,BAO_0000218,948.0
7936,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621219,,BAO_0000218,948.0
7937,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621220,,BAO_0000218,948.0
7938,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621221,,BAO_0000218,948.0
7939,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621222,,BAO_0000218,948.0
7940,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621223,,BAO_0000218,948.0
7941,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL876485,,BAO_0000218,948.0
7942,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621224,,BAO_0000218,948.0
7943,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621225,,BAO_0000218,948.0
7944,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621226,,BAO_0000218,948.0
7945,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621227,,BAO_0000218,2113.0
7946,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621228,,BAO_0000218,2113.0
7947,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621229,,BAO_0000218,2113.0
7948,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621230,,BAO_0000218,2113.0
7949,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621231,,BAO_0000218,2113.0
7950,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621232,,BAO_0000218,2113.0
7951,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621233,,BAO_0000218,2113.0
7952,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621234,,BAO_0000218,2113.0
7953,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621235,,BAO_0000218,2113.0
7954,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621236,,BAO_0000218,2113.0
7955,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL621237,,BAO_0000218,2113.0
7956,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL876486,,BAO_0000218,2113.0
7957,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622436,,BAO_0000218,160.0
7958,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622437,,BAO_0000218,160.0
7959,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622438,,BAO_0000218,160.0
7960,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622439,,BAO_0000218,2107.0
7961,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622440,,BAO_0000218,2107.0
7962,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622441,,BAO_0000218,2107.0
7963,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622442,,BAO_0000218,2107.0
7964,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622443,,BAO_0000218,2107.0
7965,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622444,,BAO_0000218,2107.0
7966,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622445,,BAO_0000218,2107.0
7967,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622446,,BAO_0000218,2107.0
7968,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622447,,BAO_0000218,2107.0
7969,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622448,,BAO_0000218,2107.0
7970,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622449,,BAO_0000218,2107.0
7971,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622450,,BAO_0000218,2107.0
7972,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622451,,BAO_0000218,2107.0
7973,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622452,,BAO_0000218,2107.0
7974,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622453,,BAO_0000218,2107.0
7975,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622454,,BAO_0000218,2107.0
7976,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL622455,,BAO_0000218,2107.0
7977,Intermediate,Rattus norvegicus,,,9866,,In vivo,,50597,A,1,,CHEMBL876024,,BAO_0000218,2107.0
7978,Intermediate,Rattus norvegicus,,,2792,,In vivo,,50597,A,1,,CHEMBL622456,,BAO_0000218,
7979,Intermediate,Rattus norvegicus,,,15078,,In vivo,,50597,A,1,,CHEMBL622457,,BAO_0000218,
7980,Intermediate,Rattus norvegicus,,,15078,,In vivo,,50597,A,1,,CHEMBL622458,,BAO_0000218,
7981,Intermediate,Rattus norvegicus,,,15022,,,,50597,A,1,,CHEMBL622459,,BAO_0000218,
7982,Intermediate,Rattus norvegicus,,,15022,,,,50597,A,1,,CHEMBL873343,,BAO_0000218,
7983,Intermediate,Rattus norvegicus,,,15022,,,,50597,A,1,,CHEMBL622460,,BAO_0000218,
7984,Intermediate,Rattus norvegicus,,,4576,,,,50597,A,1,,CHEMBL622461,,BAO_0000218,1969.0
7985,Intermediate,Rattus norvegicus,,,6681,,In vivo,,50597,A,1,,CHEMBL622462,,BAO_0000218,1969.0
7986,Intermediate,Rattus norvegicus,,,16365,,In vivo,,50597,A,1,,CHEMBL622463,,BAO_0000218,
7987,Intermediate,Rattus norvegicus,,,16365,,In vivo,,50597,A,1,,CHEMBL622464,,BAO_0000218,
7988,Intermediate,Rattus norvegicus,,,16365,,In vivo,,50597,A,1,,CHEMBL622465,,BAO_0000218,
7989,Intermediate,Rattus norvegicus,,,16365,,In vivo,,50597,A,1,,CHEMBL622466,,BAO_0000218,
7990,Intermediate,Rattus norvegicus,,,16365,,In vivo,,50597,A,1,,CHEMBL622467,,BAO_0000218,
7991,Intermediate,Rattus norvegicus,,,6824,,,,50597,A,1,,CHEMBL622468,,BAO_0000218,1969.0
7992,Intermediate,Rattus norvegicus,,,6685,,,,50597,A,1,,CHEMBL876025,,BAO_0000218,1969.0
7993,Intermediate,Rattus norvegicus,,,6685,,,,50597,A,1,,CHEMBL622469,,BAO_0000218,1969.0
7994,Intermediate,Rattus norvegicus,,,6685,,,,50597,A,1,,CHEMBL622470,,BAO_0000218,1969.0
7995,Intermediate,Rattus norvegicus,,,15662,,In vivo,,50597,A,1,,CHEMBL622471,,BAO_0000218,
7996,Intermediate,Rattus norvegicus,,,1742,,,,50597,A,1,,CHEMBL622472,,BAO_0000218,1969.0
7997,Intermediate,Rattus norvegicus,,,2774,,In vivo,,50597,A,1,,CHEMBL622473,,BAO_0000218,1969.0
7998,Intermediate,Rattus norvegicus,,,5199,,In vivo,,50597,A,1,,CHEMBL624282,,BAO_0000218,1969.0
7999,Intermediate,Rattus norvegicus,,,12873,,In vivo,,50597,A,1,,CHEMBL624283,,BAO_0000218,1969.0
8000,Intermediate,Rattus norvegicus,,,12873,,In vivo,,50597,A,1,,CHEMBL624284,,BAO_0000218,1969.0
8001,Intermediate,Rattus norvegicus,,,1916,,In vivo,,50597,A,1,,CHEMBL624285,,BAO_0000218,1969.0
8002,Intermediate,Rattus norvegicus,,,16367,,In vivo,,50597,A,1,,CHEMBL624286,,BAO_0000218,
8003,Intermediate,Rattus norvegicus,,,16366,,In vivo,,50597,A,1,,CHEMBL624287,,BAO_0000218,
8004,Intermediate,Rattus norvegicus,,,216,,,,50597,A,1,,CHEMBL624288,,BAO_0000218,
8005,Intermediate,Rattus norvegicus,,,6410,,In vivo,,50597,A,1,,CHEMBL624289,,BAO_0000218,1969.0
