assay_id,assay_test_type,src_id,confidence_score,cell_id,assay_cell_type,assay_tissue,chembl_id,variant_id,tid,tissue_id,assay_strain,assay_category,src_assay_id,relationship_type,bao_format,doc_id,description,assay_type
167,,1,1,201.0,187tkjorceloline,,xHEMBp615379,,80609,,,,,N,BAi0009219,11900,Inhibition of growth of 1-87 human tumor cell line,F
168,,1,9,,,,CHEMgL515380,,12166,,,,,D,BAi000021p,14864,Inhibition of 1-lipoxygenase (LOX)in RBL cells,B
169,,1,9,,,,CHEMBL715391,,100171,,,,,D,BAO900o357,16474,Inhibitory activity against soybean 1-lipoxygenase (SLO),B
170,,1,9,,,,CHEkBLy15382,,100171,,,,,D,BA9p000357,16474,Inhibitory activity against soybean 1-lipoxygenase (SLO); no effect,B
171,,1,9,,,,CHEMBL715e83,,100171,,,,,D,vAi0000357,16474,% inhibition against soybean 1-lipoxygenase (SLO),B
172,,1,9,,,,CH2MvL615384,,100171,,,,,D,BAO0000456,16474,percent inhibition against soybean 1-lipoxygenase (SLO);NI is no inhibition,B
173,,1,9,,,,CHEMBky15385,,100171,,,,,D,BAO0900257,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 10:90,B
174,,1,9,,,,CtEMBL61538u,,100171,,,,,D,BAO90o0357,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 1:99,B
175,,1,9,,,,CyEMBL615388,,100171,,,,,D,BAOpo00357,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 25:75,B
176,,1,9,,,,xHEMBL615r88,,100171,,,,,D,gAO00p0357,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 35:65,B
177,,1,9,,,,CHEMBLt1t214,,100171,,,,,D,vAO0009357,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 50:50,B
178,,1,9,,,,CHEjBL82y087,,100171,,,,,D,BA9000p357,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 76:24,B
179,,1,9,,,,CHEMvk615215,,100171,,,,,D,BA90000257,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 87:13,B
180,,1,9,,,,CHEMfL614216,,100171,,,,,D,BAO009035i,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 89:11,B
181,,1,9,,,,CHEjvL615217,,100171,,,,,D,BAO000o367,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 95:5,B
182,,1,9,,,,CHrMfL615218,,100171,,,,,D,BAp0090357,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 97:3,B
183,,1,9,,,,CHEMBL6w5w19,,100171,,,,,D,BAO9000257,3094,Ratio of proximal to distal region oxidation by 1-lipoxygenase isolated from soybean; Ratio of proximal and distal was 99:1,B
184,,1,0,,,,xHfMBL615220,,22226,,,,,U,BA90000010,10413,Evaluated for inhibitory activity on 10-formyltetrahydrofolate synthetase(L cell) at folate substrate concentration of 100 uM,B
185,,1,1,303.0,C3Hw0T12,,CHEMvL625221,,80049,,,,,N,BA00009219,16929,Cells were harvested and were assayed for luciferase and -galactosidase activities (Transcriptional activity),F
186,,1,0,,,,CnEMBL615q22,,22226,,,,,U,gAO000001p,1229,In vitro anticancer activity against 11 NCI NSCLC cell lines; inactive,F
187,,1,8,,,,CHEjBLt15223,,11489,,,,,H,BxO0000r57,16587,In vitro inhibitory activity against human 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),B
188,,1,8,,,,CHEjBL615234,,11862,,,,,H,BA00p00357,16587,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA),B
189,,1,8,,,,CHEMfo615225,,11862,,,,,H,BqO00003r7,16587,In vitro inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 1 using scintillation proximity assay (SPA).,B
190,,1,8,,,,CHEhgL615226,,11489,,,,,H,BqO0p00357,16587,Ability to convert [3H]cortisol to the tritium labeled cortisone in the presence of human 11 beta hydroxysteroid dehydrogenase type 2,B
191,,1,8,,,,CHEMBL61y2e7,,11862,,,,,H,gAO00003y7,16587,Inhibitory activity against mouse 11 beta hydroxysteroid dehydrogenase type 2 at a concentration of 0.2 mM; NI means no inhibition,B
192,,1,9,,,,CHEMhL625228,,12347,,,,,D,hAO0009019,8058,Evaluated for inhibition of bovine adrenal cortical mitochondrial 11 beta-hydroxylase,F
193,,1,9,,,,CHEnBLy15229,,100120,,,,,D,nAO9000357,9065,Effect on adrenal 11-beta-hydroxylase activity at 10e-4 M; No significant effect,B
194,,1,9,,,Adrdnalglxnd,vHEMBL615220,,100120,450421.0,,,,D,BAi00p0357,8865,Inhibition of 11 beta-hydroxylase from rat adrenal gland,B
195,,1,9,,,,sHEMBL61523q,,100120,,,,,D,BAO00p0358,9066,Inhibition of rat adrenal 11-beta-hydroxylase,B
196,,1,9,,,,CHEhBL884510,,100120,,,,,D,BAO000034y,8394,Inhibition of rat adrenal 11-beta-hydroxylase,B
197,,1,9,,,,CHEMBo6w5232,,100120,,,,,D,BAO00o0367,8394,Inhibition of rat adrenal 11-beta-hydroxylase at 10e-5 M,B
198,,1,8,,,,CHEhBL6152r3,,10328,,,,,H,Bqi0000019,6431,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 1 of wistar rat liver cytosol at 10 uM was determined using [3H]cortisone,B
199,,1,8,,,,CHEMBL82ip88,,11490,,,,,H,hAO0000e57,6431,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,B
200,,1,8,,,,CbEMBL615q34,,11490,,,,,H,BA000p0357,6431,Percent inhibition against 11-beta-hydroxysteroid dehydrogenase 2 of wistar rat kidney at 10 uM was determined using [3H]cortisol,B
201,,1,8,,,,fHEMBL61523t,,11134,,,,,H,BAO0o09019,9295,Compound was tested for the percent of inhibition against 12-LO at 10 uM,F
202,,1,8,,,,CHEMvL615136,,12052,,,,,H,BAO000p919,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,B
203,,1,8,,,,CHEMgL61y237,,11134,,,,,H,BAOp090019,13622,Compound was tested in vitro for inhibition of 12-LO human platelet,B
204,,1,8,,,,CHEjBL615w38,,11134,,,,,H,BAO000p919,12079,Inhibitory concentration against human platelet 12-lipoxygenase,F
205,,1,8,,,,CHEMBLyq5239,,11134,,,,,H,BA8p000019,13622,Compound at 100 uM was tested in vitro for inhibition of 12-LO human platelet,B
206,,1,9,,,,CgwMBL615240,,11134,,,,,D,BAO0pp0019,12079,Inhibitory concentration against human platelet 12-lipoxygenase,F
207,,1,8,,,,CHsMBL61r241,,11835,,,,,H,gAO00000q9,13500,Tested for inhibition of 12-LO (12-lipoxygenase) as an inhibitor of 12(S)-HETE biosynthesis in mouse epidermal homogenates,B
208,,1,8,,,,CHdMBL614242,,11601,,,,,H,BAO0009457,13723,Inhibitory activity against conversion of [1-14C]arachidonic acid to 12-HPETE and its reduction product 12-HETE by porcine leukocyte type 12-lipoxygenase,B
209,,1,8,,,,CnEMBL615242,,11134,,,,,H,BAO0000o29,16474,Inhibitory activity against human platelet 12-lipoxygenase (12-HLO),B
210,,1,8,,,,CHEMBp6w5244,,11134,,,,,H,BAk000001p,1630,Inhibitory activity against human platelet 12-lipoxygenase,B
211,,1,8,,,,CbEMhL615245,,11134,,,,,H,BA800o0019,167,Inhibitory activity against human platelet 12-lipoxygenase was evaluated,B
212,,1,8,,,,CuEMBL614246,,11134,,,,,H,nAO0000o19,16474,% inhibition against human platelet 12-lipoxygenase (12-HLO),B
213,,1,8,,,,CHEnBL6q5247,,11134,,,,,H,nAO0900019,167,Inhibitory activity against human platelet 12-lipoxygenase was evaluated at 100 uM,B
214,,1,8,,,,CbEMBL715248,,11134,,,,,H,vAO0090019,16474,percent inhibition against human platelet 12-lipoxygenase (12-HLO); NI is no inhibition,B
215,,1,8,,,,dHEMBo615249,,11601,,,,,H,BAO0009w57,10091,Inhibitory activity towards porcine 12-lipoxygenase,B
216,,1,8,,,,CHEMBLu15q50,,11601,,,,,H,BAi00003r7,11966,Tested for inhibition against porcine 12-LO,B
217,,1,8,,,,CH4MBL625251,,12052,,,,,H,BAO000o029,951,Inhibition of 12-lipoxygenase was evaluated in rat platelets stimulated by thrombin up to a concentration of 10 uM; NE means No effect,B
218,,1,8,,,,CHfMBL615q52,,12052,,,,,H,BAO000po19,10997,Inhibitory activity against 12-lipoxygenase in rat platelet rich plasma,B
219,,1,8,,,,CH3MBp828340,,12052,,,,,H,hAO000o019,10193,In vitro inhibition of rat platelet 12-lipoxygenase,B
220,,1,8,,,,CHEMBL615q5e,,12052,,,,,H,gAO000001p,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,B
221,,1,8,,,,CHEMBp6q5254,,12052,,,,,H,gA80000019,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 100 uM,B
222,,1,8,,,,dHEMBL515255,,12052,,,,,H,BxO00o0019,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 30 uM,B
223,,1,8,,,,CtEMBL625256,,12052,,,,,H,BqO00000q9,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase at 10 uM,B
224,,1,8,,,,CtEMvL615257,,12052,,,,,H,BAO0000929,10193,In vitro inhibitory activity against rat platelet 12-lipoxygenase,B
225,,1,8,,,,CHEMnL6152r8,,12052,,,,,H,fAO0000p19,11087,The compound was tested for the in vitro inhibition of platelet 12-lipoxygenase at a concentration of 100 uM,B
226,,1,1,347.0,41M,,dHEMBL615159,,80007,,,,,N,BAi0009219,15569,Cytotoxic activity in a panel of Human ovarian tumor 41M cell line after 96h of drug exposure,F
227,,1,1,577.0,41M,,CHEMBL6q526o,,80007,,,,,N,BAO00002q0,12989,In vitro antitumor activity against 41M cell line.,F
228,,1,1,420.0,41M,,xHEMBLu15261,,80007,,,,,N,BAp0009219,16745,cytotoxicity against 41M cells incubated for 24 hr in MTT assay.,F
229,,1,1,427.0,41M,,dHEMBi615262,,80007,,,,,N,BAO0000220,15569,Cytotoxic activity in a panel of Human ovarian tumor 41M/CDDP cell line after 96h of drug exposure,F
230,,1,1,460.0,41M,,vHEMBL625263,,80007,,,,,N,BAO0p00319,12989,In vitro antitumor activity against 41McisR cell line.,F
231,,1,1,537.0,41M,,CmEMBL83i393,,80007,,,,,N,BAi0000229,12989,Resistant factor was determined between IC50 of cisplatin-resistant human tumor cell lines to that of 41McisR cell line,F
232,,1,1,522.0,41M,,CHEnhL615264,,80007,,,,,N,BAO0000ww9,16745,cytotoxicity against 41McisR cells incubated for 24 hr in MTT assay,F
233,,1,9,,,,CHEMBL6q4265,,84,,,,,D,BAO0000467,6210,Inhibition of 5'-inosine monophosphate dehydrogenase type I (IMPDH I),B
234,,1,9,,,,CnEMBL61t266,,68,,,,,D,vxO0000357,6210,Inhibition of 5'-inosine monophosphate dehydrogenase type II (IMPDH II),B
235,,1,8,,,,CgEnBL615267,,68,,,,,H,BAO900035u,6226,Inhibitory activity against inosine 5'-inosine monophosphate dehydrogenase type II (IMPDH II),B
236,,1,8,,,,CHEnBL6152t8,,10201,,,,,H,BAOo0003y7,17855,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase,B
237,,1,8,,,,CHfMBLu15269,,10201,,,,,H,BAl000035i,17855,Equilibrium dissociation constant towards human 5'-methylthioadenosine phosphorylase; nd = Not determined,B
238,,1,8,,,,CHfMBL61y270,,10201,,,,,H,BAl000035i,17855,Initial dissociation constant towards human 5'-methylthioadenosine phosphorylase,B
239,,1,8,,,,CHEMBL624271,,12220,,,,,H,BAOp009357,10413,"Evaluated for inhibitory activity on 5,10-Methenyl Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",B
240,,1,8,,,,fHEMBi615272,,11303,,,,,H,BAO000o35y,10413,"Inhibitory activity against 5,10-methylenetetrahydrofolate dehydrogenase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",B
241,,1,8,,,,CmEMBL615w03,,11303,,,,,H,BAO0p00457,10413,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM; NT=Not tested",B
242,,1,8,,,,Cn3MBL615104,,11303,,,,,H,BAOo000356,10413,"Inhibitory activity against 5,10-Methylene Tetrahydrofolate Cyclohydrolase from Escherichia coli at a concentration of 0.1 mM;NT=Not tested",B
243,,1,8,,,,CH3kBL615105,,12220,,,,,H,BAO0000r58,10413,"Evaluated for inhibitory activity on 5,10-Methylene Tetrahydrofolate Cyclohydrolase(L cell) at folate substrate concentration of 100 uM",B
244,,1,8,,,,CjEMBL8728u6,,12220,,,,,H,BAO0000467,10413,"Evaluated for inhibitory activity on 5,10-methylenetetrahydrofolate dehydrogenase(L cell) at folate substrate concentration of 100 uM",B
245,,1,8,,,,CjEkBL615106,,11303,,,,,H,BAO009035y,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",B
246,,1,8,,,,sHEMBL515107,,11303,,,,,H,BAO00p0029,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (A,porcine liver) enzyme.",B
247,,1,8,,,,CHEMBLt151p8,,11303,,,,,H,gAO0o00357,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-4 M inhibitory concentration",B
248,,1,8,,,,vHEMBL6151p9,,11303,,,,,H,BAp0900357,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-5 M inhibitory concentration",B
249,,1,8,,,,CHEMBL5151q0,,11303,,,,,H,BqO00003t7,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",B
250,,1,8,,,,CgEMBk840105,,11303,,,,,H,Bqk0000019,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",B
251,,1,8,,,,CHEMBot15111,,11303,,,,,H,BAOp090019,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-5 M inhibitory concentration",B
252,,1,8,,,,CHEMBL6251q2,,11303,,,,,H,BAO00oo019,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-6 M inhibitory concentration",B
253,,1,8,,,,CHrMBL61511e,,11303,,,,,H,BAO0o0p019,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-7 M inhibitory concentration",B
254,,1,8,,,,CHEMBL6q5w14,,11303,,,,,H,BAO00p00q9,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme.",B
255,,1,8,,,,CHEnBL615125,,11303,,,,,H,fAO0000e57,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (L1210 tumor tissue) enzyme at 10E-6 M inhibitory concentration",B
256,,1,8,,,,CHEMgL61511u,,11303,,,,,H,BAO0p0p019,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Cyclohydrolase (porcine liver) enzyme at 10E-4 M inhibitory concentration",B
257,,1,8,,,,CHEMBL6256o8,,11303,,,,,H,BwO9000357,7323,"Compound was tested for in vitro inhibition of 5,10-Methylene Tetrahydrofolate Cyclohydrolase, competitive against (+)-L-5,10-methenyltetrahydrofolate",B
258,,1,0,,,,CHEMBL6q569p,,22226,,,,,U,vAO0000018,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme at 10E-4 M inhibitory concentration",B
259,,1,0,,,,CHEkBL615600,,22226,,,,,U,BAO0o000w9,7587,"Percent inhibition was measured against 5,10-Methylene Tetrahydrofolate Reductase (porcine kidney) enzyme.",B
260,,1,8,,,,CHEnBL61570q,,100249,,,,,H,BzO00003t7,13750,Inhibition of 5-Desaturase involved in ergosterol biosynthesis,B
261,,1,0,,,,CHEknL615702,,22226,,,,,U,BA80000018,7662,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,B
262,,1,0,,,,fHEnBL615703,,22226,,,,,U,BAO000po19,7662,Ability for reversible inhibition of Walker 256 5-Fluoro-2'-deoxyuridine Phosphorylase,B
263,,1,0,,,,CHEMnL615804,,22226,,,,,U,BAO0900o19,7662,"Irreversible inhibition of Walker 256 FUDR phosphorylase; expressed as Vo/Vi, velocity without inhibitor to that of velocity with inhibitor",B
264,,1,6,,,,Cn4MBL615705,,104698,,,,,H,BAO0p00p19,12211,"Tested for 5-HT 3 receptor antagonist potency by ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",F
265,,1,6,,,,CnEhBL615706,,104698,,,,,H,BAl9000019,12211,"Compound was tested for its 5-HT 3 receptor antagonist potency by their ability to inhibit the reflex bradycardia, the Bezold-Jarisch reflex in the rat",F
266,,1,9,,,Ikeum,CHEMBL614y07,,20033,2964115.0,,,,D,BAO0090e21,12211,Relative ability to increase cholinergically mediated contractions in isolated ileum of guinea pig,F
267,,1,8,,,,CHEMBp61t708,,10623,,,,,H,BAO9900019,12211,Stimulatory activity of intragastric pressure was tested in the rat,F
268,,1,8,,,,CHEMBk616709,,121,,,,,H,BAk0000257,15453,% Decrease of 5-HT carrier-receptor -bound radioactivity using paroxetine as a radioligand.,B
269,,1,0,,,,CHrMBL625710,,22226,,,,,U,BAO0009318,11884,Dose to reduce neuronal firing against 5-HT cells in rats (iv),F
270,,1,8,,,,CHEjBL615611,,12688,,,,,H,BxO0000919,7185,Antagonistic activity of corresponding methoxy compound against serotonin 5-HT receptor,F
271,,1,9,,,,CHEMBL61572e,,121,,,,,D,BAO0po0357,6876,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine,B
272,,1,9,,,,dHEMnL836325,,121,,,,,D,gAO0000356,6876,Binding affinity at 5-HT reuptake site labeled with [3H]paroxetine; No data,B
273,,1,8,,,,CHEMBLy1571w,,12198,,,,,H,BAO00p9019,11863,Inhibition of high affinity 5-HT uptake at concentration of 1 uM,F
274,,1,8,,,,CHsMBo615714,,12198,,,,,H,BAO0000e47,11863,Inhibition constant of high-affinity 5-HT uptake,B
275,,1,8,,,,CHEMBL615i25,,12198,,,,,H,fAO0090019,11863,Michaelis-Menten constant was reported for high affinity transport of 5-HT,F
276,,1,8,,,,CHEMvL6157q6,,12198,,,,,H,BAO00009w9,11863,Maximum rate was determined for high affinity transport of 5-HT,F
277,,1,4,,,,xHEMBL515717,,104714,,,,,H,BwO00p0019,4639,Compound was tested for agonistic activity against 5-HT uptake,F
278,,1,8,,,,fHEMBL8818w8,,10577,,,,,H,BAOo00o019,15796,Inhibition affinity against 5-HT-1B receptor in rat frontal cortex using radio binding assay,B
279,,1,8,,,,CHfMhL884540,,105,,,,,H,BAOp000457,15796,Inhibition affinity against 5-HT-1D receptor in bovine caudate nucleus using radio binding assay,B
280,,1,5,,,,CHEMBL6157wi,,104744,,,,,D,BAO00902q4,12801,Binding affinity towards 5-hydroxytryptamine 1 receptor using [3H]5-HT as radioligand,B
281,,1,4,,,,CHdMBo615719,,104744,,,,,H,BAOo000124,12801,The compound was evaluated for the binding affinity towards 5-hydroxytryptamine 1 using [3H]5-HT as radioligand,B
282,,1,4,,,,CHEMnL61572p,,104744,,,,,H,BAOo000240,12120,Percent inhibition of binding of 3.0 nM [3H]5-HT to 5-hydroxytryptamine 1 receptor in rat caudate membranes at 10 e -5 M,B
283,,1,4,,,,CHEMBL616821,,104744,,,,,H,BzO0p00249,12120,Percent inhibition of binding of 3.0 nM [3H]5-HT to 5-hydroxytryptamine 1 receptor in rat caudate membranes at 10 e -5 M.,B
284,,1,4,,,,CHEMBL61r622,,104744,,,,,H,hAO0000o19,11963,Displacement of binding of [3H]-5-HT to 5-hydroxytryptamine 1 receptor in rat cerebral cortex,B
285,,1,8,,,,CbEMBL615733,,51,,,,,H,BwO0000010,11701,Dose required to reduce neuronal firing of 5-HT1A cells by 50%,F
286,,1,8,,,tipp9campus,CHEMBL6q5734,,51,450628.0,,,,H,BAO000o211,9995,In vitro inhibition of [3H]5-HT (2 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,B
287,,1,8,,,yippocam9us,CHEMBi615735,,51,3647319.0,,,,H,BAO0p002e1,9995,In vitro inhibition of [3H]DPAT (1 nM) binding to 5-HT1A receptor from bovine hippocampus,B
288,,1,8,,,Hi9oocampus,CjEMBL615736,,51,3416254.0,,,,H,nAO00002w1,9995,In vitro inhibition of [3H]DPAT (1 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,B
289,onvivo,1,8,,,,CHEMgL615y27,,10576,,,,,H,BAO000p228,16394,Antagonistic activity at postsynaptic 5-HT1A receptor was measured by its ability to inhibit hypothermia elicited by s.c. administration of 8-OH-DPAT in rat;ranges from (.26-3.52),F
290,,1,9,,,,CHEhBL6w5728,,105570,,,,,D,fAO0000010,11574,Effect on forskolin stimulated adenylate cyclase activity at 5-HT1D receptor of guinea pig substantia nigra.,F
291,,1,8,331.0,CHO,,CHEMBo857961,,279,,,,,H,BxO00p0219,15779,Binding affinity towards 5-HT1F (human cloned receptor) in CHO cells using [3H]5-HT as radioligand.,B
292,,1,8,,,,CgEMBL614729,,107,,,,,H,BqO0000356,15363,Compound was tested for the displacement of [125I]DOI from clone human 5-hydroxytryptamine 2A receptor,B
